Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1364000,1373000,1340000,1324000,1376000,1413000
1364000,1320000,1345000,1315000,1322000,1315000
1364000,1318000,1350000,1340000,1341000,1302000
1365000,1354000,1358000,1368000,1459000,1487000
1365000,1631000,1415000,1564000,1424000,1520000
1366000,1358000,1398000,1391000,1359000,1369000
1366000,1358000,1373000,1350000,1360000,1412000
1366000,1408000,1377000,1310000,1373000,1421000
1367000,1354000,1378000,1353000,1378000,1394000
1367000,1348000,1344000,1331000,1375000,1251000
1368000,1405000,1535000,1371000,1416000,1410000
1368000,1393000,1346000,1343000,1352000,1391000
1368000,1351000,1440000,1367000,1457000,1475000
1369000,1363000,1380000,1352000,1360000,1324000
1369000,1346000,1364000,1356000,1346000,1322000
1370000,1391000,1379000,1367000,1397000,1395000
1370000,1355000,1396000,1374000,1380000,1420000
1370000,1620000,1350000,1334000,1322000,1350000
1371000,1357000,1340000,1948000,1957000,1957000
1371000,1392000,1417000,1361000,1408000,1411000
1371000,1348000,1280000,1338000,1313000,1355000
1371000,1301000,1361000,1315000,1348000,1325000
1372000,1513000,1377000,1438000,1327000,1419000
1372000,1370000,1335000,1349000,1436000,1391000
1373000,1331000,1365000,1442000,1326000,1338000
1374000,1327000,1402000,1318000,1402000,1392000
1375000,1335000,1369000,1380000,1372000,1379000
1376000,1364000,1385000,1344000,1374000,1397000
1376000,1393000,1450000,1377000,1398000,1440000
1377000,1396000,1383000,1340000,1362000,1372000
1377000,1374000,1376000,1313000,1316000,1362000
1377000,1397000,1393000,1330000,1356000,1284000
1378000,1389000,1410000,1421000,1399000,1417000
1378000,1375000,1426000,1356000,1390000,1360000
1379000,1387000,1404000,1337000,1363000,1378000
1379000,1437000,1410000,1374000,1413000,1418000
1379000,1340000,1344000,1267000,1296000,1354000
1380000,1441000,1467000,1328000,1530000,1559000
1381000,1399000,1281000,1331000,1338000,1294000
1381000,1528000,1439000,1520000,1474000,1507000
1382000,1382000,1601000,1366000,1546000,1481000
1383000,1374000,1335000,1372000,1379000,1390000
1383000,1381000,1393000,1358000,1396000,1374000
1384000,1393000,1455000,1396000,1391000,1462000
1384000,1424000,1387000,1405000,1380000,1406000
1384000,1328000,1322000,1313000,1366000,1343000
1384000,1405000,1429000,1358000,1428000,1380000
1384000,1424000,1386000,1836000,1869000,1809000
1385000,1376000,1426000,1350000,1417000,1450000
1385000,1474000,1431000,1401000,1387000,1410000
1386000,1398000,1406000,1376000,1397000,1396000
1386000,1387000,1384000,1326000,1342000,1331000
1386000,1429000,1455000,1432000,1431000,1444000
1388000,1415000,1428000,1376000,1423000,1434000
1389000,1334000,1356000,1288000,1350000,1370000
1389000,1349000,1438000,1410000,1394000,1450000
1389000,1314000,1368000,1374000,1416000,1453000
1390000,1400000,1382000,1383000,1377000,1456000
1390000,1374000,1410000,1354000,1364000,1384000
1390000,1349000,1371000,1324000,1467000,1427000
1391000,1397000,1430000,2086000,2118000,2107000
1391000,1369000,1416000,1355000,1511000,1495000
1392000,1406000,1537000,1419000,1495000,1652000
1392000,1465000,1380000,1340000,1402000,1414000
1392000,1471000,1422000,1355000,1440000,1495000
1392000,1446000,1374000,1393000,1361000,1322000
1393000,1405000,1372000,1488000,1536000,1580000
1393000,1434000,1427000,1401000,1419000,1495000
1393000,1399000,1488000,1350000,1353000,1395000
1394000,1334000,1387000,1375000,1378000,1374000
1398000,1385000,1332000,1435000,1434000,1435000
1399000,1407000,1417000,1378000,1439000,1393000
1400000,1410000,1401000,1339000,1397000,1414000
1400000,1424000,1434000,1393000,1437000,1483000
1400000,1357000,1412000,1355000,1381000,1378000
1400000,1369000,1393000,1404000,1427000,1414000
1400000,1424000,1398000,1355000,1323000,1336000
1400000,1386000,1370000,1409000,1352000,1418000
1401000,1406000,1438000,2085000,2083000,2038000
1402000,1382000,1410000,1402000,1427000,1425000
1402000,1358000,1392000,1293000,1335000,1324000
1402000,1438000,1381000,1372000,1492000,1423000
1404000,1252000,1307000,1298000,1288000,1213000
1406000,1370000,1520000,1378000,1443000,1433000
1406000,1428000,1379000,1349000,1348000,1389000
1406000,1350000,1426000,1334000,1379000,1368000
1406000,1376000,1407000,1399000,1407000,1390000
1406000,1437000,1454000,1403000,1480000,1470000
1408000,1462000,1439000,1386000,1455000,1460000
1408000,1390000,1425000,1400000,1431000,1439000
1408000,1374000,1387000,1392000,1426000,1385000
1408000,1657000,1404000,1389000,1400000,1355000
1409000,1343000,1344000,1382000,1416000,1426000
1409000,1380000,1431000,1420000,1464000,1469000
1409000,1351000,1406000,1457000,1466000,1444000
1410000,1411000,1320000,1389000,1348000,1359000
1411000,1497000,1505000,1480000,1484000,1511000
1411000,1429000,1494000,1490000,1552000,1556000
1412000,1443000,1432000,1360000,1405000,1416000
1412000,1420000,1437000,1383000,1460000,1375000
1413000,1472000,1367000,1378000,1397000,1432000
1414000,1394000,1425000,1406000,1462000,1450000
1415000,1448000,1473000,1416000,1443000,1496000
1415000,1438000,1404000,1387000,1444000,1406000
1415000,1384000,1446000,1359000,1431000,1446000
1415000,1374000,1387000,1375000,1488000,1397000
1415000,1242000,1265000,1391000,1172000,1344000
1416000,1467000,1426000,1443000,1474000,1440000
1417000,1462000,1404000,1423000,1442000,1420000
1417000,1486000,1451000,1390000,1399000,1392000
1417000,1467000,1477000,1484000,1526000,1586000
1418000,1401000,1370000,1370000,1362000,1398000
1418000,1405000,1335000,1306000,1327000,1348000
1418000,1456000,1429000,1375000,1417000,1424000
1419000,1381000,1387000,1367000,1381000,1398000
1419000,1416000,1477000,1405000,1494000,1514000
1420000,1363000,1422000,1326000,1315000,1255000
1422000,1407000,1398000,1370000,1382000,1414000
1422000,1382000,1391000,1376000,1435000,1444000
1422000,1417000,1419000,1463000,1430000,1448000
1422000,1389000,1409000,1396000,1414000,1386000
1423000,1415000,1480000,1549000,1671000,1627000
1423000,1398000,1433000,2221000,2326000,2274000
1424000,1443000,1445000,1432000,1540000,1489000
1425000,1444000,1468000,1376000,1406000,1426000
1426000,1431000,1358000,1365000,1412000,1346000
1426000,1431000,1436000,1371000,1424000,1479000
1426000,1441000,1461000,1370000,1412000,1400000
1426000,1329000,1357000,1528000,1452000,1412000
1427000,1462000,1490000,1422000,1387000,1450000
1427000,1385000,1441000,1802000,1763000,1758000
1428000,1429000,1464000,1384000,1465000,1472000
1428000,1424000,1390000,1364000,1383000,1408000
1428000,1379000,1450000,1486000,1491000,1476000
1429000,1421000,1464000,1408000,1466000,1533000
1429000,1372000,1414000,1413000,1451000,1434000
1429000,1470000,1480000,1441000,1458000,1398000
1431000,1428000,1480000,1422000,1460000,1477000
1432000,1376000,1466000,1381000,1454000,1438000
1433000,1452000,1452000,1434000,1472000,1491000
1433000,1384000,1422000,1408000,1405000,1388000
1434000,1450000,1487000,1426000,1470000,1443000
1434000,1474000,1438000,1436000,1444000,1417000
1434000,1358000,1424000,1369000,1377000,1416000
1434000,1400000,1419000,1327000,1370000,1336000
1435000,1427000,1481000,1450000,1455000,1437000
1436000,1508000,1482000,1455000,1454000,1552000
1436000,1332000,1462000,1413000,1366000,1412000
1437000,1509000,1470000,1429000,1400000,1446000
1437000,1498000,1506000,1477000,1429000,1382000
1437000,1365000,1405000,1901000,1944000,1881000
1439000,1395000,1470000,1387000,1484000,1495000
1439000,1421000,1422000,1389000,1467000,1452000
1439000,1289000,1252000,1716000,1663000,1674000
1440000,1412000,1454000,1355000,1424000,1406000
1440000,1529000,1467000,2372000,2413000,2439000
1440000,1396000,1391000,1328000,1361000,1383000
1440000,1537000,1406000,1377000,1523000,1413000
1441000,1405000,1425000,1354000,1410000,1454000
1442000,1395000,1410000,1321000,1404000,1401000
1443000,1463000,1463000,1434000,1449000,1416000
1443000,1446000,1430000,1438000,1482000,1426000
1443000,1463000,1433000,1412000,1396000,1480000
1443000,1530000,1466000,1423000,1478000,1501000
1444000,1397000,1438000,1375000,1416000,1445000
1444000,1610000,1433000,1422000,1458000,1475000
1444000,1422000,1465000,1434000,1394000,1426000
1444000,1446000,1439000,1377000,1442000,1503000
1445000,1432000,1417000,1458000,1369000,1251000
1445000,1479000,1443000,1392000,1395000,1388000
1445000,1385000,1397000,1355000,1349000,1358000
1445000,1462000,1461000,1412000,1352000,1408000
1445000,1448000,1367000,1402000,1354000,1389000
1445000,1340000,1390000,1361000,1427000,1368000
1445000,1521000,1429000,1454000,1350000,1391000
1446000,1439000,1425000,1395000,1438000,1428000
1446000,1447000,1525000,1454000,1508000,1484000
1447000,1418000,1462000,1442000,1475000,1507000
1447000,1467000,1468000,1447000,1444000,1419000
1449000,1454000,1441000,1427000,1457000,1477000
1449000,1480000,1444000,2108000,2084000,2067000
1449000,1422000,1468000,1501000,1535000,1584000
1450000,1463000,1500000,2082000,2065000,2046000
1450000,1460000,1410000,1363000,1407000,1404000
1450000,1114000,1051000,1426000,1098000,1134000
1451000,1489000,1479000,1463000,1463000,1488000
1451000,1408000,1450000,1472000,1478000,1535000
1452000,1404000,1413000,1406000,1435000,1432000
1452000,1499000,1494000,1453000,1482000,1464000
1453000,1427000,1427000,1410000,1394000,1383000
1453000,1488000,1470000,1474000,1502000,1507000
1453000,1519000,1511000,1479000,1496000,1523000
1453000,1519000,1445000,1428000,1450000,1537000
1454000,1387000,1398000,1413000,1378000,1452000
1454000,1522000,1462000,1445000,1455000,1461000
1455000,1509000,1694000,1553000,1613000,1864000
1455000,1514000,1509000,1378000,1471000,1379000
1455000,1447000,1473000,1433000,1439000,1461000
1457000,1449000,1462000,1439000,1436000,1434000
1457000,1477000,1484000,1417000,1450000,1472000
1458000,1497000,1447000,1459000,1502000,1463000
1458000,1452000,1320000,1280000,1412000,1329000
1459000,1409000,1492000,1535000,1571000,1566000
1459000,1447000,1378000,1434000,1424000,1472000
1460000,1516000,1492000,1430000,1481000,1501000
1462000,1494000,1521000,1435000,1472000,1477000
1462000,1402000,1446000,1495000,1547000,1492000
1463000,1678000,1499000,1393000,1444000,1471000
1463000,1500000,1494000,1496000,1416000,1442000
1463000,1388000,1420000,1353000,1410000,1438000
1464000,1421000,1452000,1408000,1441000,1474000
1464000,1471000,1475000,2178000,2226000,2276000
1464000,1541000,1468000,1437000,1517000,1510000
1464000,1406000,1435000,1407000,1531000,1500000
1465000,1467000,1505000,1395000,1517000,1488000
1465000,1452000,1433000,1527000,1526000,1526000
1466000,1434000,1494000,1422000,1481000,1491000
1466000,1496000,1438000,1460000,1464000,1454000
1467000,1563000,1466000,1486000,1490000,1541000
1468000,1467000,1491000,1403000,1443000,1476000
1470000,1552000,1480000,1468000,1468000,1491000
1470000,1445000,1472000,1497000,1474000,1460000
1470000,1407000,1472000,1456000,1457000,1424000
1472000,1524000,1441000,2362000,2313000,2291000
1473000,1489000,1524000,1446000,1482000,1518000
1474000,1424000,1498000,1456000,1520000,1523000
1475000,1410000,1456000,1424000,1431000,1449000
1476000,1517000,1548000,1435000,1466000,1469000
1478000,1500000,1501000,2280000,2233000,2367000
1478000,1462000,1511000,1430000,1477000,1470000
1480000,1420000,1477000,1435000,1499000,1484000
1480000,1460000,1501000,2401000,2411000,2536000
1482000,1472000,1486000,1456000,1453000,1483000
1482000,1417000,1510000,1434000,1446000,1468000
1482000,1439000,1425000,1386000,1466000,1434000
1482000,1519000,1512000,1552000,1506000,1536000
1482000,1526000,1411000,2402000,2494000,2656000
1483000,1503000,1528000,1459000,1512000,1521000
1484000,1462000,1526000,1450000,1502000,1473000
1484000,1502000,1499000,1483000,1509000,1460000
1484000,1516000,1482000,1566000,1570000,1518000
1484000,1499000,1529000,1499000,1512000,1550000
1484000,1409000,1485000,1457000,1583000,1474000
1484000,1999000,1476000,1618000,1526000,1531000
1485000,1599000,1460000,1505000,1498000,1504000
1486000,1529000,1500000,1450000,1469000,1428000
1486000,1571000,1563000,1483000,1634000,1688000
1486000,1488000,1487000,1455000,1499000,1501000
1487000,1468000,1473000,1416000,1428000,1481000
1488000,1513000,1495000,1478000,1503000,1519000
1488000,1544000,1549000,1506000,1552000,1597000
1488000,1516000,1424000,1518000,1502000,1483000
1489000,1483000,1492000,1519000,1541000,1415000
1489000,1512000,1473000,1420000,1415000,1444000
1490000,1586000,1578000,2300000,2300000,2308000
1490000,1406000,1431000,1423000,1419000,1370000
1491000,1504000,1552000,1475000,1495000,1512000
1492000,1376000,1285000,1290000,1396000,1259000
1493000,1568000,1511000,1522000,1526000,1499000
1493000,1402000,1433000,1397000,1417000,1402000
1493000,1585000,1571000,1538000,1547000,1534000
1494000,1470000,1476000,1436000,1434000,1418000
1494000,1443000,1498000,1505000,1523000,1615000
1495000,1540000,1478000,2209000,2186000,2247000
1495000,1532000,1485000,1469000,1439000,1436000
1495000,1501000,1504000,1494000,1467000,1467000
1495000,1598000,1563000,1439000,1647000,1535000
1495000,1500000,1484000,1485000,1476000,1435000
1497000,1515000,1531000,1530000,1533000,1546000
1497000,1501000,1485000,1501000,1495000,1487000
1497000,1494000,1506000,1530000,1482000,1566000
1498000,1513000,1519000,1470000,1494000,1530000
1498000,1536000,1502000,1500000,1483000,1507000
1499000,1502000,1501000,1462000,1520000,1575000
1500000,1506000,1527000,1503000,1542000,1559000
1501000,1545000,1589000,1481000,1544000,1578000
1501000,1529000,1496000,1459000,1521000,1536000
1502000,1575000,1491000,1500000,1536000,1548000
1503000,1446000,1420000,1419000,1508000,1572000
1504000,1415000,1478000,1527000,1409000,1421000
1505000,1451000,1497000,1481000,1454000,1457000
1506000,1640000,1621000,1580000,1586000,1595000
1506000,1517000,1518000,2482000,2452000,2412000
1508000,1491000,1436000,1458000,1494000,1463000
1509000,1530000,1539000,1488000,1503000,1544000
1509000,1519000,1471000,1448000,1512000,1519000
1509000,1465000,1561000,1490000,1517000,1540000
1510000,1479000,1461000,1499000,1491000,1505000
1510000,1453000,1455000,2026000,2035000,1922000
1510000,1543000,1554000,1557000,1568000,1540000
1511000,1511000,1500000,1492000,1506000,1512000
1511000,1537000,1537000,1490000,1540000,1596000
1512000,1444000,1493000,1454000,1483000,1417000
1513000,1519000,1564000,2388000,2319000,2296000
1513000,1490000,1592000,1501000,1566000,1570000
1514000,1443000,1437000,1453000,1457000,1434000
1514000,1538000,1510000,1576000,1504000,1582000
1515000,1516000,1515000,1540000,1641000,1607000
1515000,1551000,1646000,1536000,1593000,1601000
1516000,1677000,1657000,2847000,2887000,3042000
1517000,1487000,1514000,1479000,1504000,1511000
1517000,1592000,1502000,1536000,1518000,1436000
1518000,1503000,1510000,1481000,1512000,1525000
1518000,1538000,1459000,1466000,1544000,1525000
1519000,1564000,1561000,1530000,1559000,1582000
1519000,1404000,1354000,2366000,2416000,2345000
1520000,1536000,1538000,1478000,1510000,1476000
1520000,1457000,1512000,1445000,1553000,1461000
1521000,1622000,1592000,1543000,1577000,1570000
1521000,1425000,1544000,1468000,1507000,1526000
1522000,1528000,1547000,1524000,1519000,1511000
1522000,1386000,1400000,2641000,2600000,2591000
1522000,1467000,1466000,1404000,1495000,1479000
1523000,1512000,1515000,1530000,1540000,1542000
1523000,1414000,1513000,1495000,1472000,1420000
1523000,1579000,1524000,1502000,1561000,1442000
1525000,1514000,1554000,1500000,1541000,1567000
1525000,1692000,1467000,1549000,1477000,1605000
1525000,1516000,1463000,2474000,2400000,2189000
1526000,1526000,1508000,1475000,1498000,1530000
1526000,1572000,1580000,1477000,1565000,1532000
1526000,1475000,1430000,1503000,1511000,1509000
1526000,1566000,1607000,1543000,1559000,1539000
1527000,1523000,1688000,1560000,1655000,1732000
1529000,1523000,1521000,1475000,1502000,1478000
1529000,1463000,1585000,1527000,1511000,1538000
1529000,1494000,1539000,2007000,2199000,2201000
1530000,1497000,1532000,1506000,1558000,1553000
1531000,1482000,1523000,1486000,1514000,1535000
1531000,1497000,1533000,1525000,1483000,1547000
1532000,1679000,1552000,1564000,1553000,1588000
1532000,1461000,1512000,1448000,1464000,1438000
1533000,1540000,1564000,1500000,1530000,1524000
1534000,1544000,1555000,1487000,1549000,1547000
1534000,1513000,1528000,1478000,1531000,1504000
1535000,1446000,1489000,1472000,1469000,1528000
1535000,1492000,1493000,1514000,1476000,1520000
1536000,1507000,1460000,1490000,1496000,1448000
1536000,1490000,1463000,1416000,1465000,1459000
1537000,1590000,1560000,1528000,1479000,1521000
1537000,1652000,1562000,1571000,1541000,1660000
1537000,1479000,1552000,1514000,1600000,1587000
1538000,1518000,1537000,1481000,1527000,1519000
1539000,1565000,1551000,1550000,1556000,1596000
1539000,1566000,1517000,1568000,1528000,1514000
1540000,1528000,1510000,1498000,1525000,1527000
1540000,1559000,1549000,1567000,1489000,1506000
1540000,1504000,1533000,1501000,1593000,1424000
1541000,1505000,1509000,1556000,1570000,1513000
1542000,1520000,1581000,1509000,1505000,1540000
1542000,1628000,1488000,1449000,1538000,1498000
1543000,1568000,1576000,1544000,1577000,1518000
1544000,1546000,1519000,1495000,1532000,1526000
1544000,1551000,1576000,1630000,1578000,1599000
1545000,1500000,1495000,1513000,1523000,1510000
1546000,1509000,1474000,1426000,1479000,1462000
1546000,1484000,1555000,1503000,1486000,1494000
1547000,1642000,1589000,2209000,2271000,2313000
1547000,1379000,1486000,1266000,1419000,1292000
1547000,1480000,1568000,1476000,1506000,1469000
1547000,1567000,1549000,1518000,1417000,1441000
1549000,1905000,1554000,1746000,1676000,1714000
1549000,1530000,1429000,1423000,1464000,1449000
1550000,1614000,1649000,1618000,1646000,1625000
1550000,1582000,1512000,2267000,2291000,2312000
1550000,1648000,1627000,1585000,1583000,1639000
1551000,1606000,1550000,1528000,1526000,1551000
1551000,1534000,1571000,1496000,1507000,1580000
1552000,1528000,1530000,2469000,2426000,2438000
1553000,1584000,1593000,1557000,1551000,1522000
1554000,1525000,1493000,1416000,1519000,1594000
1555000,1519000,1537000,1541000,1533000,1535000
1555000,1522000,1583000,1557000,1526000,1508000
1555000,1526000,1600000,1594000,1574000,1436000
1556000,1498000,1570000,1556000,1509000,1502000
1556000,1548000,1547000,1552000,1607000,1547000
1557000,1598000,1602000,1538000,1548000,1589000
1557000,1528000,1541000,1512000,1587000,1537000
1560000,1530000,1595000,1546000,1620000,1609000
1560000,1544000,1563000,1564000,1573000,1580000
1560000,1564000,1559000,1597000,1502000,1575000
1560000,1559000,1598000,1530000,1615000,1620000
1560000,1665000,1564000,1647000,1548000,1607000
1560000,1535000,1587000,1618000,1643000,1659000
1561000,1554000,1593000,1555000,1594000,1590000
1562000,1579000,1547000,1563000,1612000,1577000
1563000,1587000,1590000,1567000,1578000,1580000
1563000,1538000,1499000,2448000,2516000,2499000
1564000,1556000,1534000,1540000,1532000,1552000
1564000,1621000,1607000,1568000,1600000,1601000
1565000,1542000,1578000,1465000,1526000,1562000
1565000,1558000,1599000,1528000,1537000,1509000
1566000,1587000,1584000,2444000,2455000,2492000
1568000,1595000,1613000,1595000,1602000,1625000
1568000,1585000,1560000,1523000,1544000,1554000
1570000,1586000,1594000,1626000,1635000,1633000
1571000,1645000,1675000,1635000,1674000,1804000
1571000,1536000,1618000,1575000,1556000,1550000
1572000,1572000,1566000,1541000,1539000,1534000
1572000,1527000,1557000,1690000,1665000,1651000
1572000,1780000,1610000,1502000,1552000,1677000
1573000,1565000,1556000,1506000,1581000,1569000
1575000,1639000,1585000,1582000,1593000,1630000
1575000,1635000,1666000,1602000,1629000,1600000
1576000,1590000,1576000,1543000,1590000,1567000
1576000,1585000,1604000,1584000,1608000,1582000
1579000,1562000,1578000,1556000,1601000,1598000
1579000,1607000,1600000,1639000,1635000,1598000
1579000,1526000,1545000,1499000,1504000,1515000
1580000,1598000,1643000,2279000,2323000,2363000
1581000,1603000,1589000,1561000,1587000,1582000
1582000,1569000,1592000,1566000,1577000,1604000
1582000,1585000,1581000,1645000,1652000,1660000
1582000,1612000,1630000,1541000,1592000,1560000
1582000,1563000,1625000,1531000,1549000,1515000
1583000,1584000,1591000,1535000,1550000,1529000
1583000,1528000,1625000,1475000,1475000,1534000
1584000,1606000,1589000,1569000,1617000,1629000
1584000,1486000,1490000,1481000,1576000,1539000
1584000,1620000,1659000,1601000,1645000,1675000
1584000,1595000,1694000,1619000,1693000,1697000
1585000,1593000,1613000,1549000,1600000,1613000
1585000,1629000,1613000,1668000,1656000,1621000
1585000,1550000,1572000,1552000,1596000,1561000
1585000,1580000,1587000,1558000,1610000,1552000
1586000,1611000,1600000,1574000,1639000,1596000
1587000,1599000,1591000,1530000,1547000,1574000
1587000,1743000,1874000,1779000,1710000,1735000
1587000,1592000,1611000,1595000,1603000,1636000
1587000,1562000,1603000,1537000,1562000,1538000
1589000,1646000,1690000,1618000,1705000,1738000
1589000,1607000,1600000,1501000,1594000,1523000
1590000,1554000,1594000,1548000,1589000,1638000
1590000,1758000,1513000,1529000,1612000,1611000
1590000,1561000,1646000,1527000,1615000,1678000
1592000,1531000,1552000,2251000,2275000,2317000
1593000,1579000,1569000,1534000,1585000,1590000
1593000,1571000,1607000,1516000,1624000,1583000
1593000,1554000,1446000,2213000,2357000,2376000
1594000,1660000,1775000,1666000,1706000,1631000
1595000,1577000,1592000,1575000,1590000,1627000
1595000,1511000,1508000,1369000,1423000,1475000
1596000,1670000,1644000,1645000,1600000,1649000
1597000,1701000,1627000,1579000,1624000,1653000
1597000,1593000,1657000,1596000,1663000,1686000
1598000,1596000,1610000,1600000,1614000,1648000
1598000,1622000,1601000,1588000,1676000,1644000
1599000,1581000,1575000,2468000,2455000,2401000
1599000,1602000,1592000,1543000,1572000,1590000
1600000,1676000,1600000,1602000,1684000,1636000
1602000,1601000,1558000,1496000,1532000,1498000
1603000,1597000,1613000,1559000,1599000,1619000
1606000,1611000,1594000,2493000,2551000,2546000
1606000,1697000,1729000,1710000,1770000,1788000
1606000,1645000,1553000,1569000,1539000,1569000
1606000,1508000,1576000,1473000,1571000,1674000
1607000,1596000,1596000,1570000,1635000,1615000
1607000,1714000,1618000,1609000,1597000,1614000
1607000,1587000,1487000,1524000,1558000,1668000
1608000,1569000,1590000,1521000,1579000,1566000
1608000,1607000,1622000,1598000,1567000,1621000
1609000,1634000,1658000,1655000,1723000,1734000
1609000,1662000,1620000,1619000,1541000,1593000
1610000,1667000,1628000,1573000,1547000,1533000
1611000,1582000,1531000,2527000,2504000,2531000
1612000,1563000,1572000,1537000,1617000,1552000
1612000,1613000,1604000,1577000,1618000,1593000
1613000,1630000,1681000,1595000,1664000,1644000
1613000,1669000,1688000,2726000,2740000,2730000
1614000,1625000,1665000,1632000,1656000,1666000
1614000,1577000,1626000,1557000,1618000,1631000
1616000,1627000,1629000,1610000,1632000,1620000
1616000,1454000,1527000,1495000,1555000,1457000
1617000,1613000,1573000,1534000,1559000,1533000
1617000,1619000,1559000,1540000,1551000,1519000
1617000,1623000,1637000,1663000,1669000,1710000
1618000,1668000,1670000,1599000,1608000,1624000
1619000,1619000,1629000,1566000,1610000,1522000
1620000,1533000,1703000,1637000,1611000,1552000
1620000,1671000,1556000,2226000,2248000,2171000
1622000,1638000,1626000,1659000,1668000,1637000
1623000,1597000,1615000,1596000,1612000,1601000
1623000,1715000,1678000,1589000,1695000,1658000
1626000,1603000,1600000,1557000,1601000,1614000
1630000,1601000,1701000,1508000,1595000,1634000
1632000,1684000,1700000,1638000,1635000,1663000
1633000,1640000,1650000,1608000,1638000,1714000
1633000,1612000,1532000,1576000,1528000,1519000
1634000,1696000,1661000,1665000,1655000,1665000
1636000,1647000,1637000,1611000,1635000,1657000
1636000,1745000,1701000,1696000,1713000,1740000
1637000,1661000,1694000,1663000,1673000,1673000
1638000,1594000,1622000,1599000,1607000,1611000
1638000,1650000,1644000,1577000,1650000,1668000
1638000,1628000,1622000,1649000,1638000,1714000
1639000,1666000,1751000,2373000,2597000,2588000
1640000,1665000,1610000,1616000,1607000,1620000
1641000,1744000,1643000,1618000,1578000,1759000
1642000,1614000,1610000,1606000,1641000,1595000
1642000,1668000,1619000,1663000,1644000,1639000
1643000,1623000,1602000,1579000,1555000,1595000
1643000,1740000,1701000,1719000,1687000,1760000
1643000,1671000,1695000,1765000,1772000,1691000
1643000,1580000,1587000,1613000,1544000,1589000
1643000,1684000,1684000,1637000,1649000,1654000
1645000,1644000,1640000,1632000,1677000,1720000
1648000,1657000,1691000,1646000,1649000,1652000
1649000,1618000,1669000,2460000,2487000,2477000
1650000,1564000,1623000,1719000,1650000,1601000
1650000,1746000,1704000,1620000,1705000,1728000
1651000,1608000,1639000,1511000,1586000,1619000
1652000,1618000,1644000,1617000,1697000,1665000
1652000,1636000,1662000,1647000,1643000,1648000
1652000,1642000,1630000,1609000,1613000,1629000
1652000,1534000,1568000,1572000,1640000,1611000
1655000,1731000,1682000,1635000,1650000,1653000
1655000,1716000,1678000,1670000,1677000,1685000
1656000,1554000,1696000,1596000,1577000,1660000
1657000,1629000,1581000,1595000,1668000,1622000
1657000,1805000,1871000,1705000,1759000,1882000
1659000,1719000,1642000,1635000,1681000,1678000
1659000,1691000,1721000,1682000,1704000,1744000
1659000,1597000,1679000,1590000,1597000,1595000
1660000,1716000,1689000,1698000,1641000,1678000
1660000,1622000,1550000,2811000,2718000,2766000
1661000,1642000,1683000,1677000,1684000,1734000
1661000,1722000,1725000,1690000,1740000,1753000
1661000,1626000,1582000,1526000,1601000,1506000
1662000,1684000,1690000,1623000,1672000,1657000
1662000,1651000,1791000,2715000,2783000,2662000
1663000,1656000,1814000,1685000,1700000,1700000
1663000,1777000,1751000,1813000,1867000,1828000
1665000,1610000,1668000,1663000,1644000,1673000
1666000,1641000,1655000,1544000,1603000,1582000
1667000,1661000,1662000,1667000,1639000,1701000
1667000,1770000,1687000,1653000,1597000,1618000
1668000,1742000,1651000,1658000,1686000,1669000
1668000,1556000,1543000,1592000,1619000,1508000
1669000,1692000,1679000,1689000,1685000,1709000
1669000,1714000,1708000,1788000,1767000,1782000
1671000,1730000,1752000,1653000,1689000,1669000
1672000,1678000,1672000,1643000,1675000,1675000
1672000,1623000,1631000,1605000,1611000,1677000
1675000,1655000,1522000,1626000,1499000,1581000
1676000,1754000,1634000,1638000,1604000,1599000
1680000,1717000,1680000,1673000,1691000,1726000
1680000,1729000,1797000,2686000,2709000,2775000
1681000,1877000,1702000,1646000,1743000,1722000
1683000,1647000,1695000,1654000,1750000,1823000
1683000,1697000,1757000,1705000,1795000,1835000
1683000,1768000,1660000,2476000,2502000,2512000
1683000,1769000,1798000,1677000,1725000,1742000
1684000,1748000,1687000,1728000,1680000,1687000
1687000,1689000,1720000,1694000,1749000,1743000
1687000,1707000,1707000,1675000,1640000,1705000
1687000,1606000,1684000,2507000,2490000,2380000
1687000,3046000,1704000,1744000,1743000,1947000
1690000,1666000,1639000,1628000,1590000,1656000
1692000,1574000,1756000,1684000,1737000,1797000
1692000,1869000,1704000,1707000,1719000,1623000
1694000,1655000,1623000,1625000,1632000,1552000
1694000,2038000,1686000,1790000,1757000,1690000
1695000,1695000,1684000,1634000,1658000,1676000
1695000,1700000,1709000,1683000,1688000,1717000
1695000,1806000,1753000,1707000,1743000,1785000
1696000,1724000,1745000,1652000,1652000,1687000
1697000,1752000,1741000,1697000,1744000,1767000
1697000,1734000,1665000,1674000,1793000,1785000
1698000,1724000,1728000,1716000,1743000,1762000
1698000,1690000,1756000,1678000,1683000,1682000
1698000,1726000,1732000,1647000,1736000,1739000
1700000,1701000,1709000,1666000,1673000,1674000
1701000,1678000,1691000,1596000,1624000,1639000
1701000,1734000,1716000,1660000,1683000,1705000
1701000,1660000,1658000,1667000,1629000,1660000
1702000,1694000,1661000,1598000,1620000,1584000
1702000,1805000,1672000,1622000,1694000,1690000
1705000,1753000,1760000,1755000,1771000,1838000
1706000,1700000,1771000,1660000,1726000,1754000
1707000,1701000,1753000,1653000,1646000,1678000
