Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
17860000,18210000,17290000,17610000,17320000,16950000
1752000,1686000,1862000,1668000,1719000,1766000
4749000,5056000,5202000,4884000,4780000,4927000
8911000,8787000,8786000,8518000,8689000,8543000
1010000,919800,920400,911400,948900,911000
1289000,1279000,1373000,1250000,1296000,1286000
1934000,1985000,1977000,1881000,1927000,1925000
1890000,1859000,1823000,1791000,1810000,1817000
853200,877700,865400,810500,864600,849500
1004000,1047000,993400,942700,1038000,979700
1798000,1795000,1844000,1738000,1801000,1748000
526700,550300,547700,517400,527400,535100
4546000,4184000,4618000,4427000,4233000,4320000
4960000,4855000,4848000,4722000,4847000,4690000
3225000,3191000,3102000,3155000,3028000,3073000
377200,533300,398800,376900,431600,464800
18960000,18510000,18560000,18250000,18590000,17650000
437000,445600,435000,415000,423700,442700
584300,566700,593200,549000,560700,586600
2085000,2048000,2094000,2044000,2033000,1979000
788100,753500,767600,726200,753700,765900
123100000,127200000,121300000,122800000,120300000,118300000
1252000,1285000,1254000,1232000,1224000,1231000
1740000,1748000,1735000,1684000,1686000,1710000
7867000,7757000,7753000,7728000,7534000,7475000
1804000,1799000,1841000,1764000,1784000,1747000
704700,688800,690900,688200,657400,681800
7082000,7163000,6936000,6861000,6953000,6789000
183100,187800,204600,173300,203100,183400
11890000,11690000,11610000,11340000,11390000,11500000
188400,188000,199500,175300,183900,201000
7213000,6997000,7032000,6870000,6918000,6875000
6032000,6030000,5962000,5771000,5956000,5806000
6617000,6791000,6821000,6609000,6519000,6550000
2138000,2106000,2071000,2034000,2068000,2041000
700700,772300,714800,655100,717900,755300
2212000,2187000,2073000,2088000,2112000,2096000
1535000,1535000,1384000,1460000,1448000,1425000
1652000,1738000,1690000,1630000,1670000,1642000
1101000,1119000,1058000,1030000,1074000,1085000
2598000,2621000,2627000,2514000,2591000,2528000
5500000,5172000,5362000,5079000,5291000,5230000
10520000,10700000,10560000,10400000,10280000,10240000
3009000,3056000,2918000,2906000,2875000,2959000
912900,900200,871100,854100,883200,874300
2499000,2484000,2523000,2353000,2471000,2479000
2225000,2223000,2288000,2186000,2168000,2200000
2951000,2940000,2788000,2794000,2897000,2754000
7205000,6907000,7168000,6845000,6902000,6960000
818600,802300,805600,794400,780200,786600
5655000,5719000,5654000,5540000,5472000,5558000
8861000,8965000,8684000,8556000,8634000,8607000
2842000,2807000,2795000,2786000,2783000,2648000
2105000,2196000,2106000,2060000,2109000,2066000
4821000,4809000,4799000,4633000,4704000,4705000
3117000,3268000,3163000,3130000,3092000,3070000
38150000,38460000,39020000,38300000,36980000,37250000
1227000,1364000,1217000,1237000,1242000,1227000
4843000,4922000,5047000,4748000,4852000,4816000
1078000,1090000,1087000,1042000,1069000,1057000
207600,201400,216400,199800,200200,208700
2010000,2005000,2054000,1932000,1986000,1989000
1054000,1041000,1053000,985000,1023000,1056000
30250000,30660000,30600000,30220000,29250000,29600000
215700000,218600000,214600000,213000000,210400000,208200000
2514000,2594000,2544000,2492000,2520000,2436000
1740000,1652000,1747000,1653000,1694000,1655000
3788000,3778000,3694000,3639000,3639000,3682000
858600,810300,868400,842300,839600,787800
397700,393400,391900,394600,377500,379400
1915000,1884000,1872000,1874000,1842000,1804000
1206000,1219000,1218000,1181000,1172000,1193000
21660000,22050000,22030000,21530000,21030000,21430000
7384000,7531000,7363000,7183000,7271000,7231000
7978000,8219000,8532000,8061000,7914000,8096000
40940000,40500000,41100000,39770000,39410000,40100000
3057000,3028000,3054000,2877000,2943000,3076000
3823000,3801000,3736000,3655000,3649000,3754000
1031000,1052000,1077000,1019000,1042000,1015000
5134000,5127000,5165000,4882000,5122000,5012000
10580000,10270000,10290000,9964000,10270000,10080000
3516000,3663000,3529000,3535000,3432000,3457000
933900,880200,909800,887300,886000,878400
1709000,1849000,1649000,1722000,1670000,1677000
1211000,1170000,1166000,1135000,1123000,1195000
1030000,1012000,1011000,966100,1014000,992000
4647000,5147000,4589000,4654000,4591000,4757000
3143000,3256000,3270000,3079000,3163000,3171000
3628000,3640000,3576000,3468000,3519000,3570000
3468000,3482000,3488000,3381000,3380000,3401000
171800,223700,156700,168600,176300,192700
1059000,1095000,1102000,1067000,1054000,1049000
2003000,1986000,2031000,1937000,1945000,1979000
652000,649600,652100,631000,645800,625300
6102000,6143000,6253000,5976000,5958000,6076000
2860000,2803000,2792000,2749000,2778000,2705000
38840000,39270000,39900000,38090000,37830000,38980000
344300,342100,335100,326200,335300,333100
903100,971500,966400,895500,941000,929700
4472000,4432000,4390000,4371000,4273000,4300000
4452000,4506000,4579000,4305000,4438000,4438000
1007000,1019000,1025000,989100,995800,985900
2533000,2536000,2465000,2393000,2454000,2489000
1692000,1677000,1730000,1641000,1670000,1654000
13400000,13140000,13070000,13150000,12780000,12640000
16290000,16170000,15920000,15830000,15640000,15640000
7497000,7594000,7424000,7389000,7187000,7348000
870800,883100,852400,861400,843200,833300
13480000,13660000,13640000,13110000,13550000,13050000
3614000,3663000,3520000,3509000,3522000,3483000
419000,428800,430800,391100,427300,426700
1284000,1263000,1232000,1253000,1210000,1217000
3082000,2984000,3060000,2932000,3053000,2902000
4468000,4378000,4294000,4248000,4227000,4321000
7922000,7852000,7872000,7576000,7785000,7666000
9769000,9540000,10160000,9405000,9791000,9502000
5494000,5502000,5377000,5318000,5382000,5245000
195600,204000,220500,195600,187600,220700
103800,107000,110800,103200,102400,107600
1542000,1531000,1522000,1487000,1507000,1481000
1967000,1911000,1943000,1857000,1924000,1888000
4682000,4879000,4992000,4548000,4960000,4665000
679200,687300,664700,641800,654800,681600
3528000,3565000,3755000,3557000,3750000,3258000
4063000,3867000,4072000,3766000,4005000,3918000
2427000,2448000,2411000,2336000,2391000,2369000
6867000,6806000,6929000,6713000,6741000,6611000
3634000,3635000,3478000,3447000,3500000,3520000
3465000,3469000,3473000,3358000,3395000,3383000
731700,742800,734900,707500,734600,709800
3031000,3031000,3086000,2933000,2994000,2983000
583700,576400,582600,584600,590600,522200
2169000,2198000,2101000,2100000,2100000,2100000
6474000,6335000,6827000,6215000,6698000,6213000
16660000,16180000,16830000,15130000,17390000,15860000
12000000,11630000,12180000,11570000,11560000,11750000
3819000,3791000,3634000,3583000,3753000,3616000
754900,733900,725900,721200,711200,724800
3084000,3005000,3117000,2954000,3026000,2987000
15520000,15330000,14990000,15270000,15170000,14210000
8374000,8160000,8274000,8023000,8102000,8040000
1043000,1061000,1016000,975200,1028000,1036000
4705000,4713000,4638000,4592000,4534000,4566000
10710000,10680000,10700000,10430000,10380000,10450000
746000,789000,804200,765600,747900,765200
1468000,1458000,1482000,1441000,1448000,1405000
2801000,2715000,2916000,2747000,2781000,2686000
8747000,8722000,8812000,8648000,8653000,8301000
5113000,5018000,5178000,4932000,4913000,5069000
169300,176400,162400,155800,173400,165800
5878000,5857000,5849000,5553000,5889000,5689000
1040000,1069000,1037000,1021000,1034000,1010000
400100,433400,427100,400300,416600,411300
262000,273000,303100,270500,274600,271500
1559000,1562000,1559000,1506000,1521000,1533000
8829000,8708000,8876000,8553000,8601000,8582000
2998000,2961000,3093000,2877000,2956000,2987000
422800,412200,405900,401300,403800,404000
1996000,1813000,1970000,2003000,1772000,1856000
5646000,5641000,5470000,5432000,5505000,5391000
2560000,2459000,2561000,2521000,2411000,2454000
487800,469700,492300,467200,473300,472200
2032000,2135000,2087000,1975000,2091000,2028000
9306000,8821000,9486000,8812000,9113000,8983000
3099000,3210000,3366000,3191000,3111000,3126000
1564000,1550000,1549000,1521000,1509000,1514000
9088000,9003000,8839000,8886000,8738000,8619000
1447000,1452000,1495000,1390000,1477000,1415000
2658000,2717000,2672000,2584000,2630000,2628000
1504000,1482000,1490000,1429000,1441000,1492000
4087000,4348000,4172000,4084000,4086000,4116000
27190000,27060000,27500000,27420000,26550000,25700000
1821000,1821000,1743000,1743000,1784000,1721000
3652000,3570000,3628000,3517000,3579000,3478000
3902000,3869000,3929000,3747000,3789000,3867000
3322000,3253000,3197000,3090000,3175000,3259000
3969000,3925000,3967000,3782000,3967000,3811000
1001000,1007000,1007000,989600,971900,977000
4014000,3975000,4032000,3854000,3911000,3951000
959400,960300,917100,925200,922600,917100
8197000,8249000,8207000,7949000,7961000,8120000
2558000,2554000,2567000,2515000,2436000,2534000
5361000,5568000,5379000,5294000,5323000,5279000
166000,165100,147900,151300,161600,154000
11410000,11130000,11130000,10980000,11000000,10840000
2069000,2155000,2076000,2053000,2060000,2028000
72940000,73430000,72790000,70930000,73960000,68740000
11460000,11460000,11560000,11290000,10990000,11330000
3912000,3786000,3764000,3770000,3730000,3673000
1518000,1613000,1601000,1479000,1596000,1538000
1210000,1165000,1165000,1133000,1159000,1159000
13670000,13440000,13860000,13610000,13340000,12990000
3632000,3695000,3772000,3536000,3600000,3684000
2157000,2113000,2097000,2095000,2074000,2038000
3511000,3375000,3542000,3353000,3369000,3444000
925000,949100,925200,889300,925000,914700
1842000,1802000,1856000,1750000,1815000,1797000
4218000,4177000,4201000,3992000,4168000,4120000
10820000,10540000,10550000,10380000,10350000,10380000
1876000,1872000,1917000,1835000,1831000,1857000
833000,809900,807600,785700,799700,803700
1590000,1601000,1599000,1571000,1548000,1551000
591800,571400,573200,551100,563300,578500
1423000,1437000,1453000,1399000,1387000,1419000
14830000,14420000,13490000,13940000,14040000,13690000
28390000,27710000,28200000,27400000,27060000,27730000
2518000,2494000,2500000,2474000,2407000,2443000
5009000,4881000,5134000,4866000,4904000,4878000
2439000,2465000,2452000,2430000,2394000,2348000
9670000,10450000,9797000,9791000,9620000,9758000
652500,736700,667000,662600,685100,657100
690900,685200,696800,654900,689600,676600
28100000,26540000,26620000,27250000,26170000,25810000
1908000,1893000,1884000,1824000,1859000,1860000
502900,519500,527900,495700,535500,480400
1193000,1147000,1147000,1113000,1138000,1149000
613500,665800,612500,605300,629400,609900
5622000,5547000,5546000,5412000,5355000,5531000
2003000,2008000,2003000,1924000,1957000,1983000
2609000,2655000,2598000,2539000,2565000,2562000
20870000,21010000,21130000,20570000,20330000,20540000
5409000,5257000,5189000,5083000,5206000,5171000
3448000,3592000,3562000,3482000,3406000,3450000
1045000,1079000,1050000,1037000,1027000,1031000
1253000,1257000,1228000,1192000,1221000,1232000
415700,392000,402700,383000,395500,401800
2649000,2661000,2695000,2569000,2638000,2599000
548900,564800,568700,524800,555600,560200
32090000,31870000,32300000,31460000,31690000,30720000
3096000,3290000,3039000,3044000,3053000,3094000
2082000,2114000,2048000,1941000,2061000,2087000
7022000,7193000,6935000,6817000,6952000,6856000
13580000,13490000,13650000,13400000,13310000,13000000
3281000,3221000,3336000,3180000,3238000,3176000
2326000,2319000,2494000,2380000,2285000,2297000
3444000,3390000,3372000,3377000,3263000,3313000
3425000,3322000,3262000,3261000,3254000,3246000
1646000,1750000,1650000,1583000,1686000,1652000
3747000,3740000,3697000,3559000,3698000,3650000
2119000,2184000,2079000,2092000,2069000,2063000
66850000,66090000,66630000,64900000,64250000,65480000
1871000,1873000,1877000,1821000,1824000,1837000
384900,367000,377500,366400,368600,366500
2630000,2626000,2559000,2534000,2542000,2546000
1776000,1924000,1807000,1786000,1797000,1788000
19810000,20000000,19340000,19440000,19140000,19110000
5911000,5871000,5925000,5660000,5752000,5858000
2751000,2701000,2733000,2592000,2677000,2714000
15170000,14530000,14900000,14580000,14710000,14210000
7913000,7737000,8000000,7911000,7559000,7597000
529600,495700,532900,486000,542600,491200
611400,594600,575400,579300,583200,575000
27920000,28890000,28470000,27440000,27920000,27820000
960000,971800,944700,935000,927800,942900
3287000,3213000,3174000,3039000,3181000,3216000
594300,608800,574600,555100,590600,588300
9536000,9458000,9444000,9192000,9327000,9220000
341200,346700,345700,324100,328900,355200
4006000,4346000,4060000,3923000,4037000,4147000
4530000,4511000,4472000,4394000,4369000,4418000
8674000,8874000,8810000,8384000,8628000,8699000
159400,155900,182100,156600,162400,166200
12080000,11410000,11580000,11230000,11370000,11610000
15290000,15580000,15650000,15020000,15180000,15180000
750300,755500,756200,693000,763300,750300
3063000,3067000,3100000,2953000,3013000,3038000
1513000,1593000,1512000,1468000,1528000,1509000
536200,574900,556800,535800,534500,556800
47260000,47470000,47550000,46180000,46660000,45960000
27130000,27620000,27840000,26780000,27090000,26700000
4728000,4631000,4713000,4563000,4586000,4579000
3297000,3129000,3315000,3083000,3157000,3263000
3956000,3771000,3775000,3718000,3751000,3752000
944900,890400,915300,873100,921300,889100
1124000,1107000,1173000,1103000,1111000,1107000
613200,552500,561200,545000,562700,577100
940800,1020000,918800,898700,948100,962600
7038000,7042000,7039000,6825000,6826000,6954000
4542000,4661000,4736000,4543000,4521000,4536000
32800000,31950000,32720000,31950000,31610000,31540000
12610000,12590000,12640000,12440000,12530000,11950000
878400,855200,875800,877400,849500,819100
530000,476700,553500,509800,500800,511700
2168000,2158000,2139000,2107000,2107000,2094000
182200,172600,188800,156600,187700,186100
16590000,16260000,16570000,16060000,15960000,16200000
10620000,10520000,10580000,10260000,10420000,10270000
1381000,1385000,1395000,1342000,1357000,1361000
1299000,1322000,1336000,1279000,1294000,1288000
805300,808500,839300,758800,827700,807100
9157000,9066000,9285000,9014000,8980000,8847000
151700,167900,154800,153200,158900,150800
747900,851800,785100,742900,774600,809500
1725000,1788000,1727000,1720000,1654000,1739000
1230000,1251000,1275000,1226000,1247000,1192000
3431000,3284000,3439000,3364000,3140000,3404000
8184000,7854000,8277000,7979000,8001000,7746000
1336000,1322000,1306000,1285000,1291000,1292000
10510000,10710000,10580000,10410000,10440000,10180000
452200,475300,456400,454800,462700,432900
2006000,2033000,2034000,1981000,1988000,1957000
2938000,2956000,2908000,2925000,2863000,2801000
2237000,2225000,2233000,2125000,2201000,2207000
6177000,6172000,6018000,5807000,6003000,6113000
404800,407800,414000,380500,425700,390800
1821000,1878000,1813000,1784000,1783000,1812000
1190000,1174000,1201000,1136000,1154000,1189000
2165000,2062000,2076000,2052000,2009000,2090000
2119000,1973000,2061000,2047000,2033000,1925000
1112000,1082000,1121000,988300,1100000,1147000
2158000,2216000,2198000,2159000,2147000,2108000
2128000,2151000,2091000,2025000,2103000,2089000
798000,787900,816900,786700,776700,781700
6573000,6513000,6500000,6334000,6418000,6364000
1213000,1135000,1153000,1114000,1153000,1150000
8969000,9205000,9001000,8904000,8908000,8712000
22790000,22670000,22220000,22050000,21340000,22670000
1654000,1718000,1684000,1609000,1680000,1646000
344600,330200,374700,339100,337400,347900
230800,216800,225600,212700,220500,223900
4603000,4666000,4655000,4504000,4645000,4442000
2403000,2366000,2423000,2336000,2334000,2350000
9425000,9588000,9549000,9401000,9168000,9310000
4721000,4965000,4911000,4590000,4780000,4878000
2408000,2275000,2396000,2283000,2292000,2335000
22860000,22520000,22490000,22690000,22190000,21370000
469700,472700,486300,466000,450300,478300
1930000,1919000,1975000,1849000,1850000,1986000
1116000,1191000,1135000,1110000,1126000,1124000
2316000,2561000,2388000,2306000,2361000,2425000
552700,547500,550900,531500,532700,547600
24940000,26650000,25340000,25360000,24100000,25640000
1391000,1395000,1419000,1331000,1398000,1376000
1610000,1629000,1640000,1632000,1572000,1559000
2891000,2794000,2867000,2741000,2785000,2823000
13260000,13300000,13480000,12720000,12970000,13400000
17790000,17830000,18330000,17440000,17780000,17450000
19440000,18400000,19080000,18570000,18730000,18270000
13790000,13810000,13740000,13210000,13570000,13580000
4586000,4651000,4742000,4578000,4515000,4555000
3962000,3967000,4157000,3865000,4117000,3818000
4439000,4359000,4392000,4255000,4311000,4312000
10400000,10660000,10650000,10380000,10340000,10240000
686800,701400,675900,678900,672200,664200
830000,877600,882100,823600,852700,852200
6168000,6386000,6163000,6113000,6045000,6117000
9118000,9035000,8826000,8606000,8964000,8772000
5128000,5007000,5159000,4932000,4978000,5023000
2715000,2743000,2721000,2662000,2654000,2670000
2977000,2934000,2964000,2922000,2849000,2895000
109400,113200,126000,111700,115500,113200
104200,102600,91670,81950,105700,103800
632800,629000,609600,602700,604900,619800
318300,312800,309000,294300,304700,319000
141900,151500,132300,135200,138400,142100
1380000,1412000,1338000,1353000,1328000,1352000
12430000,12010000,12180000,11870000,12040000,11850000
17970000,17800000,17470000,17600000,16970000,17420000
1755000,1732000,1625000,1650000,1620000,1722000
478800,516100,497000,463500,506600,486800
901300,920000,903700,884700,892700,883700
833900,873600,801500,802000,846400,801800
467200,463800,473400,453400,479800,438300
846800,933900,888900,854800,871200,881200
1128000,1090000,1119000,1065000,1093000,1101000
1848000,1876000,1883000,1832000,1839000,1805000
1764000,1802000,1786000,1722000,1758000,1747000
3655000,3667000,3639000,3503000,3601000,3601000
1022000,1035000,996100,962500,989400,1030000
3904000,3809000,3909000,3770000,3802000,3779000
1655000,1680000,1640000,1605000,1625000,1629000
8581000,8708000,8620000,8459000,8420000,8426000
956900,925700,920500,897700,925200,914900
40890000,41240000,41120000,40430000,39850000,40100000
3430000,3452000,3341000,3331000,3339000,3315000
11150000,11010000,11350000,11120000,10830000,10780000
1957000,1961000,1932000,1908000,1882000,1924000
7519000,8271000,7666000,7757000,7411000,7743000
393400,392300,385000,392800,375900,374800
2504000,2519000,2514000,2457000,2459000,2446000
2345000,2284000,2349000,2279000,2278000,2259000
2925000,3047000,2988000,2880000,2925000,2947000
1394000,1406000,1466000,1426000,1367000,1374000
208100,211600,235900,197700,220500,222200
2423000,2521000,2522000,2432000,2471000,2390000
4920000,4887000,4740000,4690000,4786000,4734000
3078000,2940000,3178000,3013000,3015000,2955000
2406000,2417000,2432000,2441000,2318000,2328000
1785000,2008000,1779000,1879000,1745000,1819000
2428000,2390000,2443000,2379000,2383000,2331000
378000,381700,377800,363800,370600,376800
24190000,24070000,23550000,23490000,23420000,23240000
136700,148800,143100,142700,134900,141100
577400,636100,579000,561900,583200,606000
10120000,10240000,9778000,9833000,9917000,9692000
1662000,1553000,1681000,1541000,1657000,1585000
129300000,127800000,128600000,127700000,125000000,124100000
13330000,13350000,13260000,12900000,13030000,13090000
4139000,3992000,3939000,3913000,3784000,4095000
736200,798000,751200,717100,748900,766800
13960000,13740000,13600000,13340000,13500000,13510000
1574000,1526000,1554000,1501000,1546000,1500000
7483000,7594000,7308000,7552000,7049000,7270000
189700,187900,179900,179600,190000,175100
259200,257300,250100,240600,237700,270700
5713000,5478000,5546000,5229000,5747000,5377000
13800000,13760000,13850000,13560000,13480000,13420000
18670000,18400000,18760000,18080000,18180000,18290000
3350000,3307000,3334000,3240000,3327000,3195000
6796000,6693000,6676000,6561000,6615000,6527000
95120,96470,97900,86650,99880,96330
630200,605100,595300,578600,598900,611200
1782000,1788000,1810000,1724000,1788000,1745000
17850000,17620000,18330000,17460000,17740000,17370000
371500,347500,357400,335500,371000,345300
15040000,15070000,14980000,14550000,14600000,14910000
1291000,1288000,1320000,1245000,1283000,1282000
2041000,2030000,2065000,1985000,2021000,1990000
6442000,6094000,6093000,6208000,6148000,5848000
57740000,56020000,57250000,56790000,55560000,54760000
1841000,1813000,1789000,1784000,1742000,1793000
4196000,4169000,4148000,4138000,4059000,4031000
10350000,9752000,10030000,9390000,10210000,9846000
4402000,4531000,4464000,4501000,4300000,4291000
7956000,7744000,7716000,7626000,7543000,7714000
687300,706600,664000,683800,674100,653200
7398000,7632000,7442000,7296000,7375000,7290000
2774000,2800000,2783000,2748000,2705000,2714000
323800,352500,309300,315700,315600,331900
1025000,1030000,1029000,980000,1020000,1014000
1630000,1699000,1738000,1600000,1593000,1759000
1179000,1155000,1147000,1119000,1156000,1127000
5145000,5234000,5200000,5088000,4999000,5139000
1581000,1613000,1617000,1536000,1601000,1565000
16660000,16350000,16870000,16290000,16210000,16250000
852500,858700,842000,820000,860100,815300
3330000,3301000,3268000,3235000,3253000,3187000
18270000,18150000,18380000,18040000,18050000,17470000
5263000,5331000,5317000,5084000,5236000,5231000
1748000,1784000,1773000,1692000,1746000,1747000
450300,547900,487400,467100,455800,529100
1952000,1914000,1883000,1816000,1866000,1937000
2624000,2658000,2723000,2641000,2583000,2600000
931900,1072000,952400,968800,936000,984700
742500,779500,757600,751500,717700,758900
1941000,1874000,1940000,1862000,1876000,1887000
3548000,3499000,3447000,3424000,3419000,3414000
18640000,18490000,18670000,18180000,18140000,18220000
360400,330100,351800,331700,340100,347000
16490000,16180000,16130000,16370000,15850000,15480000
694900,693900,697700,668500,678600,692400
1227000,1188000,1235000,1216000,1159000,1193000
2499000,2605000,2513000,2503000,2478000,2465000
500200,497400,486300,456100,496100,498400
3961000,4075000,4002000,3947000,3939000,3882000
1504000,1444000,1511000,1464000,1444000,1451000
16260000,16200000,16150000,16050000,15720000,15750000
5775000,5714000,5740000,5655000,5573000,5615000
2217000,2244000,2281000,2158000,2209000,2224000
272300,284500,287300,297500,264900,262800
3893000,3807000,3826000,3738000,3817000,3713000
8486000,8351000,8512000,8092000,8376000,8314000
714000,714700,744600,690200,732400,702100
3985000,4062000,3897000,3904000,4002000,3771000
20200000,19550000,19340000,19950000,19040000,18780000
3513000,3552000,3503000,3451000,3437000,3444000
1266000,1232000,1219000,1207000,1229000,1198000
12410000,12660000,12560000,12340000,12220000,12230000
1463000,1459000,1424000,1396000,1414000,1439000
2031000,2000000,1976000,1925000,1992000,1956000
1745000,1744000,1806000,1657000,1753000,1767000
24620000,24630000,24880000,24330000,24190000,23960000
2021000,1986000,2014000,1928000,1987000,1972000
4079000,3870000,3917000,3916000,3801000,3885000
1127000,1200000,1093000,1134000,1125000,1085000
2765000,2735000,2736000,2648000,2724000,2681000
27020000,28280000,28000000,27340000,27160000,26950000
1177000,1283000,1190000,1167000,1203000,1199000
796800,775900,753200,749700,760500,764100
4941000,5009000,4971000,4867000,4880000,4843000
1113000,1141000,1129000,1130000,1083000,1095000
5135000,5584000,5171000,5161000,5190000,5187000
8266000,8276000,8224000,8022000,8157000,8039000
3254000,3347000,3298000,3215000,3195000,3270000
1885000,1800000,1831000,1809000,1807000,1778000
38050000,37190000,37950000,37070000,36990000,36630000
665800,664700,676200,649300,660300,652800
6747000,6718000,6789000,6558000,6748000,6501000
1696000,1677000,1748000,1685000,1664000,1659000
26300000,27140000,26790000,26240000,25910000,26310000
7586000,7489000,7552000,7307000,7558000,7263000
8423000,8490000,8589000,8406000,8254000,8280000
2888000,2887000,2847000,2784000,2806000,2842000
4393000,4422000,4306000,4361000,4266000,4205000
1561000,1585000,1580000,1623000,1571000,1428000
8016000,7957000,7885000,7702000,7734000,7897000
567200,560800,577100,550600,556900,560100
1819000,1754000,1884000,1798000,1824000,1715000
7481000,7172000,7377000,7149000,7114000,7283000
7557000,6890000,7089000,6834000,7080000,7149000
3224000,3163000,3269000,3310000,3090000,3044000
3125000,2989000,3047000,3054000,2991000,2915000
13740000,13550000,13790000,13330000,13360000,13490000
529100,487700,494200,493100,512200,472600
2546000,2612000,2604000,2488000,2537000,2567000
1231000,1250000,1218000,1192000,1195000,1231000
2663000,2468000,2450000,2391000,2599000,2425000
684300,686000,680800,646100,672700,687400
22820000,22450000,21890000,21950000,21980000,21760000
2895000,2895000,2807000,2744000,2825000,2840000
76110,53660,75580,54840,73910,72110
946200,938800,932700,905400,931500,919200
2040000,2083000,2062000,1996000,2021000,2033000
1586000,1677000,1594000,1581000,1579000,1591000
374700,380000,372500,358900,366300,377400
1015000,1040000,1016000,1020000,1016000,968000
2565000,2627000,2646000,2523000,2603000,2541000
1733000,1700000,1748000,1670000,1706000,1692000
498700,455600,494600,451100,493900,472300
7018000,6980000,7002000,6712000,6986000,6844000
27630000,27230000,27280000,26700000,26780000,26870000
162100,153900,170500,155600,158200,162100
97850,89570,111400,94600,88710,109000
4140000,4142000,4074000,4086000,4016000,3985000
7087000,6903000,6977000,6925000,6856000,6730000
1198000,1229000,1206000,1218000,1164000,1172000
790300,808500,746600,759200,746400,788800
2969000,2790000,2980000,2803000,2942000,2804000
1660000,1691000,1666000,1616000,1645000,1647000
4684000,4750000,4839000,4657000,4724000,4582000
1019000,1030000,1018000,988000,990400,1022000
4320000,4239000,4346000,4131000,4260000,4234000
183200,193100,177100,187500,181100,172800
601800,594100,584500,587600,578700,575500
1530000,1523000,1470000,1436000,1505000,1484000
2278000,2318000,2282000,2235000,2234000,2260000
464300,479400,479000,473400,454800,463700
1160000,1297000,1242000,1179000,1211000,1229000
1142000,1114000,1120000,1044000,1149000,1110000
10370000,10920000,10020000,10350000,10290000,9993000
1378000,1433000,1398000,1344000,1382000,1392000
45480000,44530000,44590000,45250000,44000000,42440000
1806000,1802000,1945000,1699000,1797000,1937000
869500,847900,838100,825100,838800,836400
3645000,3576000,3661000,3630000,3576000,3441000
518700,524300,504700,487900,515300,511100
592400,588400,594500,593100,568300,575600
30730000,31410000,31510000,30310000,30610000,30710000
868400,797400,788100,770500,794000,836500
289500000,288300000,291100000,281800000,284000000,284400000
8730000,8634000,8853000,8387000,8727000,8539000
1154000,1154000,1132000,1127000,1155000,1084000
122200,142000,131100,129100,127000,130700
2711000,2730000,2747000,2599000,2677000,2736000
2429000,2528000,2489000,2421000,2483000,2382000
1134000,1065000,1109000,1053000,1060000,1124000
2223000,2267000,2224000,2202000,2160000,2208000
37170000,36040000,36540000,35910000,35750000,35740000
2338000,2342000,2326000,2294000,2254000,2308000
9166000,9156000,9144000,8996000,8848000,9034000
3661000,3601000,3623000,3537000,3568000,3547000
1065000,1021000,1045000,1010000,1030000,1024000
10570000,10780000,10430000,10240000,10200000,10660000
11860000,11930000,12200000,11670000,11650000,11900000
3367000,3636000,3468000,3423000,3354000,3470000
20640000,20510000,20590000,20260000,20160000,20000000
1253000,1232000,1260000,1220000,1253000,1192000
471600,457000,462600,450700,447900,462900
3058000,3194000,3070000,2952000,3142000,3029000
1813000,1812000,1809000,1783000,1772000,1763000
3217000,3077000,3217000,3042000,3118000,3148000
2131000,2362000,2216000,2226000,2084000,2256000
2379000,2332000,2331000,2266000,2341000,2285000
3950000,3905000,3976000,3887000,3906000,3786000
601700,597400,608600,591800,591300,586100
8712000,8764000,8739000,8320000,8674000,8663000
3102000,3171000,3034000,3031000,3131000,2947000
951300,914300,942000,896300,931600,920000
1304000,1316000,1284000,1265000,1280000,1276000
4291000,4258000,4343000,4186000,4301000,4131000
2736000,2710000,2694000,2683000,2699000,2585000
566600,554700,526000,538800,549300,524200
1147000,1096000,1148000,1084000,1122000,1113000
2843000,2917000,2965000,2804000,2817000,2919000
576900,604700,559100,585100,561200,557500
5914000,5755000,5647000,5643000,5751000,5555000
5744000,5674000,5630000,5428000,5703000,5556000
1107000,1097000,1102000,1056000,1092000,1088000
2922000,2920000,2946000,2824000,2906000,2872000
926500,919000,933000,888200,906100,925400
1647000,1478000,1555000,1521000,1581000,1479000
706400,690500,685800,675800,687400,675500
1135000,1086000,1140000,1109000,1120000,1061000
4799000,4657000,4652000,4636000,4573000,4601000
940300,916100,942800,907600,918000,914500
42790,42950,44180,39950,40720,46510
2566000,2674000,2588000,2488000,2619000,2556000
298200,258100,255100,265800,283800,244700
794100,815100,774200,757400,802400,773400
3697000,3611000,3616000,3557000,3555000,3582000
2487000,2500000,2470000,2410000,2441000,2449000
2134000,2247000,2175000,2166000,2134000,2118000
4058000,4305000,4702000,3943000,4342000,4505000
490400,515000,487800,496700,479000,486100
926300,896700,859900,892300,866200,868000
3987000,4005000,3907000,3867000,3839000,3943000
2645000,2613000,2505000,2537000,2541000,2522000
16060000,15860000,16660000,15640000,16060000,15860000
9985000,9722000,9499000,9603000,9515000,9475000
986800,985400,1001000,956100,977500,977200
28600000,28900000,28830000,28500000,28020000,28000000
23040000,22450000,22880000,22520000,22200000,22220000
4314000,4353000,4292000,4168000,4311000,4209000
2937000,2888000,2845000,2833000,2804000,2852000
736700,733300,731000,706900,712000,736200
7635000,7378000,7335000,7434000,7374000,7074000
