LFQ.intensity.1.Plasma,LFQ.intensity.2.Plasma,LFQ.intensity.3.Plasma,LFQ.intensity.4.WB,LFQ.intensity.5.WB,LFQ.intensity.6.WB
,,,26.84074211,26.48310089,26.74470901
,,,27.0987854,27.27088356,27.07244873
,,,25.07842827,25.18131638,25.14771271
,,,26.58276367,26.19125557,26.38541603
,,,26.69630814,27.00185013,26.86336899
,,,27.20638847,26.90690041,27.55537605
,,,26.00253677,26.00864029,25.88243294
,,,27.18857956,27.39411163,27.00988007
,,,25.73936081,,26.01803398
,,,26.441185,26.34641457,26.61076736
,,,25.70295334,26.69577599,26.27951813
,,,25.86128807,25.89763069,26.52547455
28.0591507,,27.07163048,,,
,,,,26.46516228,26.38781548
,,,26.03056908,26.43807793,26.54524803
,,,,25.50312424,25.83566666
,,,,24.10725212,25.27749634
,,,26.47924995,26.17106247,26.79538345
,,,26.23608017,26.24168968,26.23757553
,,,26.8595829,27.06270599,27.32543182
,,,24.928545,25.19087791,
,,,26.52529526,26.53292274,26.61175156
,,,26.52921867,,26.42082214
,,,27.73123932,27.37708092,27.6205883
,,,27.60462952,28.05651665,28.34870338
,,,26.46327782,26.52160072,26.4319725
,,,25.79419327,,25.42271614
,,,,26.42045403,26.72637367
,,,26.57133675,26.3817234,26.84002113
,,,25.4140625,25.70086479,25.70798874
,,,,25.65918922,25.12900162
,,,25.50518608,,26.12872696
,,,26.75008774,26.86808968,26.99636459
,,,26.35773277,26.20998001,26.18241692
,,,27.81243706,27.98000145,27.22075844
,,,27.20806503,27.46248245,26.92297745
,,,,26.62797928,27.80906677
,,,25.3315258,25.89769936,25.53709221
,,,24.84493637,25.34715843,25.40028191
,,,26.0948658,26.20655632,26.02303505
,,,26.07134438,25.75834656,25.77379227
,,,26.88261986,27.15267181,27.00313759
,,,26.11022377,,27.12050438
,,,25.49411583,25.85007477,
24.46954727,,24.23205757,,,
,,,25.92118454,26.34497643,25.77996635
,,,25.93442917,25.87018394,26.23191261
,,,26.41317368,26.45491028,26.24597549
,,,27.28047371,27.27479935,27.41489983
,,,26.6444397,27.14685822,26.65198326
,,,25.83552361,25.78294373,25.72215843
,,,26.64030838,26.88157082,26.78331757
,,,26.01627159,25.50212288,25.78623772
,,,26.2458477,26.24416161,26.50122643
,,,26.00960159,26.06373405,26.28206635
,,,26.32728195,26.74008179,26.18638992
,,,25.59815407,25.86126518,25.71339989
,,,25.66949844,25.9210701,
,,,,27.43268967,26.5702076
,,,26.52994919,,26.24505043
,,,,26.58147049,27.17788124
,,,26.32450485,26.66410828,26.31604958
,,,27.50385284,27.5587368,27.46816635
,,,24.80114365,25.22309875,25.04143143
,,,26.6607132,27.0375824,26.74855232
,,,27.35043335,27.22701645,27.40519333
,,,25.99377632,25.995718,25.69189644
,,,26.50395775,26.66952515,26.62393951
,,,26.2624855,26.67586517,25.97200012
,,,25.71471024,,25.73368454
,,,25.31668854,25.88359833,25.78406715
,,,,26.1091671,26.5929184
,,,28.11852455,,27.6074543
25.31648254,26.0479126,24.54557228,,,
,,,24.81156921,,24.38732338
,,,30.65027237,30.11966324,30.20151329
,,,27.57405281,27.87443542,27.45708847
,,,26.62505531,27.3495903,26.90023613
,,,25.99464035,25.47975922,25.68509293
,,,24.8944416,25.2656002,25.1695919
,,,25.84570313,26.2035923,26.21040916
,,,25.9164772,26.12421608,25.44180298
,,,25.26155281,24.96172714,25.30368423
,,,26.10315514,25.69808388,25.92150307
,,,25.3210659,25.68840599,25.46223259
,,,24.25392914,24.62795258,24.61065483
,,,26.75722694,25.89377022,27.06702042
,,,25.59761429,25.96062469,25.24800491
,,,,26.40670204,25.86627388
,,,27.64897156,27.45560074,27.80796242
,,,25.75248718,26.2882576,26.19370079
,,,,27.58240509,27.65758324
,,,25.74967766,26.13457298,25.79084206
,,,26.28813553,26.34812164,26.98750114
,,,25.1961422,25.15174294,24.78546524
,,,25.58528709,25.58345222,25.89924431
24.93620491,,25.12660027,,,
,,,26.77266121,26.55400085,27.74284744
,,,25.7912159,25.13394737,
,,,26.00193596,26.37888336,
,,,26.00881195,26.1173954,26.21868896
,,,25.35430527,25.06114006,25.55508423
,,,24.76050568,25.02280235,
26.3681469,26.53503227,26.238451,,,
,,,26.06321907,26.44786835,
,,,25.73246765,25.83776093,25.85362434
,,,25.50712204,,25.84285355
24.4434166,25.12683678,24.286726,,,
,,,26.48051453,26.57149506,26.77517509
,,,25.05750847,25.00530243,25.16947556
,,,26.63076019,26.48534393,26.73208046
,,,26.00686646,25.81022072,26.5020771
,,,25.80923843,26.09426117,25.9432869
,,,25.32875633,25.48391533,26.03124237
,,,,26.70120811,25.10381699
,,,27.0730629,,27.13604164
,,,27.52110672,27.58355331,27.29245949
25.06640625,24.94623566,,,,
,,,26.9301033,26.99948692,27.20349884
,,,29.20536423,29.05765343,29.40243149
,,,26.2840271,26.28772926,26.70041466
,24.43122292,24.01886177,,,
,,,25.53928375,25.47283554,
,,,25.82267189,25.89963722,25.8457737
,,,25.97169304,25.80855179,26.08513069
,,,27.47745895,,27.41924858
,,,26.4199543,26.50747108,26.93887711
,,,28.10129356,28.15005875,28.22047997
,,,31.69112396,31.88165092,31.77057457
,,,,25.66006088,25.70901489
,,,29.49451637,29.52224922,29.73447227
,,,25.12947273,25.55975914,25.31637764
,,,27.03160095,26.75608253,27.17054558
,,,25.32741928,,25.08792496
,,,25.22751236,25.24916267,
,,,25.27653885,25.50742531,25.15518379
24.57299805,,24.47735214,,,
,,,24.97596359,25.50172806,25.2112999
,,,25.72536087,25.97178078,26.40748024
,,,25.03829384,,25.06192207
,,,25.91447067,25.55288696,25.99787331
,,,26.05639267,26.07712364,
,,,25.60475731,25.1914444,25.75526619
,,,25.73122597,25.35564995,25.40850067
,,,26.01229095,25.61711693,26.08098984
,,,,26.74663162,26.52674484
,,,26.31312943,27.47969627,28.63228607
,,,27.12632561,26.58820724,27.16355705
,,,25.28651428,25.12226295,25.21966934
,,,25.07050514,,25.56943893
27.18413925,,27.38960648,,,
26.60949898,26.81945992,,,,
,,,25.21323013,25.23659134,25.51565933
25.31575584,25.2186718,25.23629951,,,
,,,26.06657028,25.76215363,26.61554527
,,,25.43644333,25.93717003,25.6344471
,,,25.53525352,25.60266304,
27.00099182,26.25535202,27.30904007,,,
,,,24.83720779,24.82909966,25.01665306
,,,25.06332207,24.78830528,
,,,28.03375435,28.30404091,28.23794937
,,,,24.17873573,24.29347801
,,,26.0837326,25.99651527,26.3980484
,,,24.8170948,25.11707878,25.00812721
,,,25.11584854,25.34834099,25.65231133
,,,25.22622681,24.80720139,
,,,26.13326073,26.48828888,26.3732338
,,,25.11024284,25.42133713,
,,,28.06219101,28.36886215,28.22853088
,,,26.73608589,,26.78319359
,,,,26.44841957,26.09725952
,,,26.14415741,26.70977783,
26.2095356,26.33854675,26.16524506,,,
,,,25.46429062,25.38436127,25.39332581
,,,26.5022583,25.89622116,26.27972984
,,,,24.6686058,24.80779076
,,,26.258358,,25.99742126
,28.08871269,28.16720009,,,
25.02968407,26.31739616,25.56293488,,,
,,,,25.3552475,25.84218216
,,,25.79483795,25.90065002,25.93779945
,,,,25.5666256,26.20804596
,,,27.1188221,26.56820679,27.02970505
,,,25.82522202,25.7111969,
,,,24.55876732,25.04751778,24.87801933
,,,25.51349258,25.28291512,25.63621902
24.00966644,,24.65638161,,,
24.93143272,25.6315918,,,,
24.58037949,25.14503288,,,,
,,,24.56534767,25.34631348,
,,,25.99877739,25.95191574,26.00493813
,,,,24.24205399,24.88567162
,,,28.12647247,,28.58785057
,,,28.10734177,27.59462929,28.12272644
,,,24.65927124,25.04301643,24.75852394
,,,26.01148033,,26.2256012
,,,,26.2487278,26.12291336
,,,26.85150528,27.33858109,26.96763229
,,,25.49585533,,25.61885262
,,,26.11559105,,26.45616531
,,,25.46491432,25.13480949,25.27024269
,,,27.39697266,27.22011185,28.30247307
,,,26.00403976,25.72873688,
,,,,26.69537926,27.42205811
,,,25.52247047,25.98665619,25.70057297
,,,25.55408859,25.80874825,
,,,31.25709915,31.24694443,31.15780067
,,,26.16560936,26.40298462,26.29091454
,,,26.48534393,,28.05636215
,,,26.60639572,26.40976334,26.73905182
,,,25.58155823,25.86266136,25.33493805
,,,25.72319984,26.32738495,
,,,28.48108292,29.17490959,28.92320442
,,,26.64003181,26.38628769,
,,,27.08029938,27.24535942,27.34950638
,,,26.04147148,25.44767761,
,,,26.25212479,,26.86407852
25.75315094,,25.26424026,,,
,,,27.23397827,,26.9949646
,,,,26.00975227,25.40295029
,,,26.2795887,26.41544914,25.97956467
,,,26.03347015,25.51424408,26.47580719
,,,,26.25160217,25.82284164
,,,26.1126709,26.3212738,25.57080078
,,,,25.72871208,26.28695488
,,,26.05893326,25.62148285,26.19125557
,,,25.61436653,25.7489624,26.01011467
,,,26.00879097,26.20370293,
,,,25.3471241,,26.05173302
,,,,25.37885094,25.68255043
,,,25.77200699,26.00795746,
,,,26.91387749,26.80636597,26.87900162
23.94851112,,24.20866013,,,
,,,24.78431702,24.95810318,25.1716156
,,,26.62936974,26.93741798,27.37542343
,,,25.9241333,,25.97565651
,,,,26.39866829,26.6102047
,,,24.72202873,24.97771072,
,,,,25.56978798,25.19992828
32.0127182,32.26980209,32.04400635,,,
,,,25.24347115,25.00513268,
,,,25.69112396,25.97864914,25.21111488
,,,25.76331902,26.30241203,
27.69551086,28.29933357,27.30243111,,,
27.1332016,27.79581642,,,,
,,,26.50430679,26.13331985,
,,,27.26436615,,27.76673508
,,,,25.48766136,25.62625313
,,,25.08322525,24.82410622,25.09748077
,,,25.56147957,25.85970116,25.74947357
,,,27.4544239,28.10124397,27.46544266
,,,25.77994156,,25.68915176
,,,26.76761818,26.80267334,26.18682289
,,,24.67578316,24.76971436,
,,,27.1513176,,27.44742584
,,,,26.51711655,27.18072891
,,,27.60801888,28.0856266,
,,,24.63533401,25.10813141,
,,,25.27084923,25.09095573,25.41264153
,,,24.65545464,24.56162453,25.38452721
,,,,27.43252945,28.45932007
,,,26.59832573,,26.97923851
,,,,25.84235001,25.75758362
,,,24.10469627,24.44537544,24.36312485
,,,,24.78954887,25.06410408
,,,25.6526947,,26.12338829
,,,24.73758316,24.33026123,25.04117966
,,,26.5920639,,26.01686668
,,,,24.83335304,24.63621902
,,,24.20037651,24.13938332,24.52444458
,,,26.83617401,26.76749229,
,,,,26.45993614,26.58233261
,,,25.10281563,25.4989624,25.33572197
,,,24.72640038,25.23363113,
,,,24.94851112,25.20381546,
,,,24.76638031,,24.71408272
,,,25.61540604,25.51746178,25.38656616
,,,26.79872322,27.74502945,27.98272324
,,,25.25039101,25.53543282,25.23662758
,,,,26.06451607,25.77572823
,,,,25.45951462,25.8120575
,,,,26.3644104,26.5923481
,,,30.93008804,30.92018318,31.20238876
,,,24.84642029,,24.98311424
,,,25.74196053,25.27629089,25.05415916
,,,28.32199478,28.09602356,
,,,25.55809593,,25.61832047
,,,24.94454002,25.19084167,
,,,25.68383598,25.97727394,
,,,25.51710129,,25.92822838
,,,25.67422104,26.12184715,25.74998474
,,,,26.20908928,26.37916374
,,,,24.5118351,24.54450989
,,,26.64814758,,26.20474815
,,,,25.40129089,25.68078041
,,,24.45217896,24.70445633,
,,,27.30147171,,27.5357132
,,,26.26667213,,26.62226486
,,,27.1193161,26.81897163,26.64732552
,,,25.52501106,25.50272942,
,26.65417099,26.17337036,,,
,,,24.42278099,24.37438011,
,,,26.40229988,,26.64718819
,,,24.42540741,,24.524086
,,,25.72322655,25.84105301,
,,,28.11127853,28.10574532,28.56598091
,,,25.62681007,,25.5892086
,,,24.79768562,24.54114532,
,,,24.14577103,24.39884758,
,,,24.95415878,25.59160805,
,,,,30.52018929,30.66729355
,,,,24.62125969,25.01205635
,,,26.13326073,26.60978127,
,,,25.30959511,25.4361248,25.81614113
,,,25.10513496,24.89564323,25.14429283
,,,24.76774597,,25.13002396
,,,,25.04138947,25.12734985
,,,,25.65875435,25.8075943
23.95224762,,23.35380173,,,
,,,26.88157082,27.07204056,27.22361374
,,,26.17287445,26.16670227,
,,,26.16459465,27.23562241,
,,,24.75821877,25.09067345,
26.30573845,25.121315,,,,
,,,27.32044601,26.8263855,
24.31803513,,24.79981041,,,
,,,,25.57556915,25.36402702
,,,25.58657646,25.70482635,
,,,,26.27709007,26.03252602
,,,,25.1631546,25.21419334
,,,25.21452713,25.83448601,24.90076447
,,,26.857687,,25.91954803
,,,,25.7055378,25.76524353
,,,24.89485741,25.14421654,
,,,,24.21586037,24.12817574
28.79566193,,27.75779915,,,
,,,24.19076538,,24.61386108
,,,,26.18421555,25.58213234
,26.33060265,26.07897758,,,
,,,24.39865303,24.10549545,
,,,25.38863754,,25.34499359
,,,28.15359116,27.78487778,
,,,25.33309746,,25.92361259
,,,26.21037102,,25.98254967
,,,26.22639084,,26.37213898
,,,,25.86216354,26.01510048
,,,,27.28321457,27.58985138
,,,,26.42072678,26.66261673
,,,,24.87220573,24.8907814
,,,25.65995216,26.29831123,
,,,,24.19767952,23.70429802
,,,25.42534447,25.43548965,
,,,25.07152939,25.26327324,
,,,27.49929619,26.16760254,
,,,25.29684067,,25.30236053
,,,,24.79545784,24.9271431
,,,27.12159157,,27.09506798
,,,24.71533966,25.28347969,
,,,24.60150146,,25.09176254
,,,,25.41886139,25.39519119
,,,,25.96199226,25.80148888
,,,25.07251167,25.38890076,
23.94975853,24.72322655,,,,
,,,25.32670021,26.81200981,
,,,,26.70160484,26.85851669
,,,25.52031326,,25.64033508
,,,,24.6112175,24.18040657
,,,,25.65539932,25.44663811
,,,,26.54738235,26.7426548
