nc_rep1,nc_rep2,lpm_rep1,lpm_rep2,mpm_rep1,mpm_rep2,hpm_rep1,hpm_rep2,rlpm_rep1,rlpm_rep2,rmpm_rep1,rmpm_rep2,rhpm_rep1,rhpm_rep2,sl_rep1,sl_rep2,sm_rep1,sm_rep2,sh_rep1,sh_rep2
0.128310418,0.14268677,0,0,0,0,0.122815343,0.133312701,0.115876071,0.094537689,0,0,0,0.148331569,0.248192007,0.295652043,0.2839449,0.105767159,0.129092721,0.192132673
0.567048882,0.23145127,0.28848513,0.347594482,0.238646258,0.213795719,0.75162069,1.349693982,0.164286469,0.313317543,0.47079571,0.61266404,0.067262296,1.302102738,1.091077532,0.961903642,0.279425956,0.220932766,0.702857596,1.697478018
50.44046146,52.81694474,68.87219527,60.68728909,72.21813976,72.02065247,72.21288851,82.62005521,55.97799944,52.67295615,76.81735287,76.56592841,61.0005057,54.18364667,73.02272794,71.5151619,87.88097415,96.74662849,58.24134595,65.7483201
0.058920759,0.362605422,0.123711182,0.330382147,0.095724302,0.267520131,0.408693534,0.258593278,0.075404616,0.211937908,0.27006962,0.424789219,0.131676225,0.247243638,0.166397885,0.143496967,0.1795379,0.097853667,0.058986251,0.062507229
1.474604574,1.073087978,1.711263844,1.272495415,1.363013598,2.205528526,1.862209957,2.422319657,1.308659199,1.277293562,1.507266877,2.220279648,7.548780682,1.750629149,1.092265689,1.291318243,1.298170464,0.819188464,1.169181093,1.418039385
0.04804489,0.050904241,0.262129754,0.166352089,0,0,0.069527418,0.031207603,0.048388821,0.042364549,0,0,0.139088784,0.047176259,0,0,0.150830133,0.026739078,0.021303437,0.138346113
8.059982472,7.095896466,9.57315393,5.882177407,6.745326174,8.653913446,7.258945314,7.703184454,5.473225218,6.399251112,6.900291588,12.70713814,7.052503734,6.302630285,4.523453269,4.406448715,5.46417887,4.212384136,5.128107075,4.312603387
0.397508996,0.362596023,0,0,0,0,0.332793306,0.196278616,0,0,0,0,0,0,0.255949973,0.272628792,0,0,0,0
0.02788139,0,0.064724756,0,0.042493738,0.009544192,0.085960376,0.101045955,0,0.02286253,0.021188957,0.117356709,0.048060121,0.058636029,0.119675361,0.11505122,0.29184612,0.113117735,0.006811934,0.047416881
0.181484712,0,0.138251695,0.108972003,0,0,0.219789371,0.178968988,0,0,0,0,0,0,0.10240515,0.077837613,0,0,0,0
0,0,0,0,22.56123412,16.63835085,11.45712268,12.38980914,0,0,11.66849605,14.27493009,0,0,0,0,0,0,0,0
121.7315145,77.98850393,81.36568959,72.49019412,78.07425776,116.3121063,81.60397268,56.7435892,58.17083258,86.92874644,75.87032738,72.85353583,67.67667013,46.46261098,52.64933093,91.85724517,78.28722952,82.36601462,66.83230198,74.82469867
0.631476946,0.438671823,0.489393424,0.464890853,0.268481612,0.237310545,0.115687102,0.316292038,0.423372373,0.540687544,0.530235834,0.78839552,0.307414648,0.638276343,0.523879364,0.520486451,0.666058994,0.457110803,0.337597892,0.477213021
53.37909997,46.15208808,47.85798207,33.84078072,25.67766918,40.59686086,31.57039514,27.65198828,29.54703549,30.27569242,32.16834939,45.43343997,26.44582572,32.13363529,26.36729933,18.59257631,22.95512369,28.19039572,23.4271636,20.16210123
27.26829264,15.54318638,3.548018886,7.366924471,1.860838495,18.29935834,11.67695812,24.10551395,12.37570978,6.238941615,6.239441053,13.35008463,0.511381558,10.34411752,13.53730109,11.4010621,13.79636202,16.7084609,6.105875265,8.810837411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03684894,0.055621639,0,0,0,0.035968004
0,0,0,0,0.012040096,0,0,0,0,0,0,0,0,0,0.120688789,0.051041378,0.01699594,0,0,0
23.384903,16.12122711,12.84393517,13.69660004,14.91401944,26.41311689,16.47556605,22.89441125,22.55290844,16.15187288,15.70565983,20.95353952,13.28306396,14.5140857,21.4357491,19.29172872,22.64046107,22.0240249,23.6427379,15.49238222
0.581292823,0.674512443,0,0.815697854,0,0,0,0.617982291,0,0,0,0,0,0.55804577,1.521959154,0,0,0,0,0
14.63769665,14.83261923,19.46114837,21.96573492,19.93250407,8.901744329,9.194740836,13.34269561,13.79860979,15.95954755,15.72830181,18.40583422,11.3779146,12.1592916,15.34050398,16.902416,13.99763521,11.93009237,9.250271895,18.68549389
0,0,0,0,0,0,0.780836116,2.747032287,0,0,1.113591726,1.017113164,0,0,1.546001859,0,0,0,0.9631689,0.602612969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433062239,0.580410316,0,0,0,0
0.017156152,0,0,0,0,0,0.006349778,0.02901962,0,0,0,0,0,0,0,0,0,0,0,0
7.861518666,8.035706108,4.909175636,0.66175623,3.763741548,6.786865354,5.407444992,4.377907755,5.217829996,12.27542339,6.369287896,5.775893027,5.88545089,7.637127274,8.267475582,13.42128737,10.47285933,6.388866698,4.92320477,7.014174396
474.3972044,422.1107215,310.9244695,520.8901198,631.0902929,1540.335467,331.4344492,495.4895362,686.7621808,814.9296462,671.2264697,383.4693358,667.9080849,652.7563296,505.9941074,506.4952729,376.9436465,309.08031,660.7672473,878.0229864
6.654747737,2.725156593,7.086136427,7.336715527,6.689727802,2.868559302,2.91083304,3.534591808,4.474129103,6.047076943,2.579217046,7.755908016,3.311712946,4.715312001,5.977268127,6.841775413,5.506734564,5.645993627,1.758531349,2.656486919
2.769772497,1.853114002,3.667391276,3.614026752,1.849865132,2.444003377,1.790466911,3.599717142,0.882845298,1.629352567,3.223036873,4.012181286,1.583006808,1.690224832,8.079467218,5.096414587,5.858408168,4.015511395,2.587318487,2.409062126
0.038253832,0.050789573,0.097227866,0.040794474,0.034307609,0.018066705,0.043194381,0.043876194,0.0096253,0.073052531,0,0,0,0,0,0,0.107643728,0.064381343,0,0
6.790844754,9.083228707,8.269736481,9.747118747,8.390720977,8.60962823,4.29513988,6.604051625,7.340596952,5.495782715,5.559689385,9.040283087,6.7654797,10.25119716,9.55767424,13.17333216,3.485408395,7.416957915,2.832347494,5.128004987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048374762,0.050440595,0,0,0,0
11.19942037,9.043576053,9.887524957,7.927370272,7.477548198,9.722692444,7.515535528,10.92489588,8.323598285,9.137850968,11.77453042,13.62188728,8.272070674,11.35756507,7.71493298,6.736386316,9.002859509,8.180056445,5.583160946,4.990601917
5.149091902,1.833376026,3.730248126,2.75645344,2.609343771,3.524728988,2.440875781,4.320323249,1.908366699,4.333884351,3.515315324,3.334539534,2.938411578,3.60684407,4.612634931,5.506638199,5.26054918,5.049835267,2.853691484,2.960328867
0.071793159,0.023805879,0.408157898,0.019269474,0,0,0.223739269,0.086757228,0.070003728,0.086286126,0.060722842,0.280522001,0.171157219,0.341625384,0.260332176,0.318512701,0.580836711,0.148643866,0.244751535,0.094122344
0,0,0,0,0,0,0,0,0,0,0,0,0,0.073251195,0,0,0,0,0,0
0,0,0,0,0.015093251,0.058244416,0,0,0.031453699,0.041620584,0,0,0,0.015787935,0.033246728,0.036594938,0,0,0,0
0.109560741,0.04027675,0.146617775,0.038620106,0,0,0,0,0.054157641,0,0,0,0,0,0.037151571,0.039202939,0.514868454,0.653924186,0,0
0.600267125,0.887015255,0.550281131,0.146828995,0,0,0.255257844,1.066444481,0.597992752,0.501543005,0,0,0.264458257,0.102693428,0,0,0,0,0,0
0.775528371,0.537756464,0.759077125,0.515423203,0.448152141,0.901172968,0.919393473,0.590949565,0.641417889,0.779274603,0.984630874,1.095719608,1.128604747,0.902667013,0.767339711,0.527835681,0.665670864,1.015526977,0.3910219,0.378176925
1.174107645,0.789810422,0.65017346,0.364727913,0.417926622,0.452187405,0.424585252,1.473432116,0.652978242,0.8029525,0.789565279,1.964944236,0.33617781,0.700897109,1.344504419,1.037184471,0.525500446,0.792378156,0.339561539,0.588864389
0,0,0,0,0,0,10.70468437,13.67403503,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201336689,0.198104022,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.021918486,0,0,0,0,0,0
0,0,0.090126711,0.199390304,0.133204433,0.035819047,0.16046029,0.028458628,0,0,0,0,0.016519072,0.116756917,0.174365526,0.304692246,0.424711374,0.312453858,0.012846094,0.343160237
0.108753409,0.069550989,0,0,0,0,0.262443664,0.18579001,0.195310913,0.198348454,0.214488477,0.235710907,0,0,0.362185182,0.205461382,0.46147284,0.395585599,0.348440639,0.421275661
0.273449298,0.247523622,0.222435374,0.212522177,0.270956715,0.141296869,0.328889471,0.548720928,0.424099153,0.228809562,0.264468191,0.410987012,0.242317792,0.183794749,0.251672608,0.23365511,0.347778441,0.255588304,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011895548,0.011927865,0,0,0,0
1.83770613,0.908745827,1.370946843,1.452734601,1.894002436,3.022206133,3.807102912,4.379735834,1.419833909,2.501841615,2.656199784,2.780174369,1.995315252,3.678817762,2.828162984,2.379963583,4.179190968,4.568931552,2.368542588,3.327205816
2.8690044,1.867024576,4.063111305,4.132763921,3.35089925,4.578426063,4.635545089,5.944571928,2.34216383,1.38508788,1.46651131,1.626990741,4.614014624,1.528618927,2.570612494,6.725358407,4.803941828,5.534993016,1.865486084,3.465684286
0,0,0,0,0,0,0.093876294,0.192828116,0,0,0,0,0,0,0,0,0,0,0,0
2.122056403,1.678855869,1.527588339,1.965497613,0.877515446,1.255953688,0.815187562,1.125811365,1.170457338,1.168923421,1.979302974,2.55487204,1.314453416,0.869797809,2.636799825,2.046971923,3.278174639,2.84199157,1.266402968,1.866481312
0.483633303,0.282431643,0.337290971,0.547875274,0.228282526,0.533460133,0.196113015,0.247362014,0,0,0.173289915,0.479867941,0.579030279,0.512486788,0.708141539,1.001169992,0.788070466,0.805704165,0.385130958,0.573213179
28.43106327,23.14042744,39.87460583,26.78225801,24.25722832,63.92872466,31.97574911,41.57852679,23.81682522,31.40315649,29.79487905,31.04900297,20.74423062,20.37427872,32.81549696,28.94165792,22.89413182,29.6248956,26.41105342,37.49010905
9.290801612,8.519004556,7.327996237,5.305389468,7.338985107,13.81719544,7.882177043,7.390011576,6.826740403,8.479589306,8.822989608,8.115220779,6.534596693,5.957010422,6.869154642,8.158946035,8.603042523,7.460586497,5.886245606,3.65495474
10.92409795,10.82956966,8.330034557,12.54572944,11.72272166,19.01478289,10.07523415,12.24013513,16.13112107,17.59949528,14.22703998,17.84095205,9.188171551,11.67240358,17.32612391,14.19929767,17.24822489,14.02248356,10.60518839,11.02202588
0.078808101,0.110457475,0,0,0,0,0.095737238,0.102992859,0,0.026917485,0.053607353,0.083360778,0,0,0.137225138,0.067895016,0,0,0.019125709,0.025240472
1.344127174,1.41647801,1.266084929,1.70692934,1.00036834,0.845188554,1.2112253,1.995615042,0.724684226,0.830349071,0.724059073,1.261461022,0.702120086,0.83368918,2.711290276,1.697090042,1.911937243,1.588050715,0.514236059,1.2259762
0.858692898,0.558293359,1.000369554,1.118024008,1.282176492,1.100685145,0.707239036,1.068078327,0.659235368,0.788775704,1.609549569,1.472705267,1.123087858,0.6163676,1.437320444,1.55138668,0.971503529,1.779571287,0.535798185,0.864870013
0.080052794,0.039421438,0,0,0.071207371,0.129410551,0,0,0,0,0,0,1.527230334,0.255707549,0,0,0.048004764,0.043327832,0,0
12.57325025,9.769358359,14.5961394,11.98889294,0,0,9.364137339,12.87425022,8.096789386,8.04138698,9.932938929,13.13649195,9.225841936,6.918121048,14.32008684,13.63672387,13.40615264,13.4575874,0,0
2.052686564,1.104950711,1.492878008,1.081412571,0.867578456,1.301548749,3.290391758,2.621237563,0.250171487,0.494494915,1.868455707,2.357651184,1.740736358,1.290898712,1.366170811,1.745198232,2.042534708,2.034318678,0.389293037,0.780111925
2.043833651,1.80085536,1.700583742,1.164058832,1.469942923,0.850775144,1.454322525,3.041581604,0.990317969,1.637759602,2.578331055,2.127144566,1.295861258,1.43375005,2.287831141,2.536785094,1.176990699,2.053115573,2.466938383,1.460145443
1.871003653,0.401987385,0,0,0.86532282,1.399225719,1.596196415,1.815397247,0,0,0,0,0,0,2.694530274,2.69856571,2.706375815,3.403128347,1.749694937,18.78227992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061315189,0,0.07914666,0.142658539,0,0
0,0,0,0,0,0,0,0.076611386,0,0,0,0,0,0,0.235821197,0.268198116,0.204059406,0.077132563,0,0
0,0,0,0,0,0,0.137302142,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006129282,0.005924585,0.022410355,0,0,0
0.056957262,0.072059592,0.107083598,0.059738187,0.016194245,0.260555086,0.108312423,0.192828116,0.082909761,0.172586073,0.01840104,0.052646801,0,0,0.129180616,0.182763318,0.139421881,0.141095429,0,0
42.014563,25.43266442,33.9795344,30.59670081,27.04446249,28.89558395,30.3268682,26.58578373,25.17272515,24.35045991,31.95964939,42.72937832,21.97174564,30.88486737,25.89762788,22.3102786,25.09815638,25.04636773,8.363962703,9.450535146
0,0,0.066092031,1.572781338,0,0,0,0,0,0,0,0,0,0,0.18064878,0.275791237,2.705128254,0.70559586,0.209136953,1.381310329
0,0,0,0.30597828,0,0,0,0,0,0,0,0,0.035825752,0.334087022,0,0,0,0,0,0
0.306257928,0.380566981,1.068944709,0.691480479,0,0,0.424815567,0.645951909,0.438135103,1.050015693,0.75651783,0.716489599,2.042220958,0.985771662,9.125045329,0.948083187,1.111371759,0.950577769,0,0
0,0,0.156697122,0.038513022,0,0,0.079587567,0.122527032,0,0,0,0,0.092125965,0.033923844,0,0.017564985,0.056564419,0.042562106,0.076366662,0.043374203
1.197059152,0.777657468,0.370677415,0.368526575,0.526099595,0.216269869,0.323995283,0.517586448,0.667525209,0.350112718,0.334254716,0.486644358,0.131773438,0.176853123,0.329818389,0.483715912,0.329661082,0.248148691,0.236640819,0.230921534
0.190152638,0.065967136,0,0.3530614,0.339467078,0.436677184,0.1605409,0.823264199,0.056317542,0.148378417,0.078047895,0.060130134,0,0,0.556434864,0.14215557,0.588141874,0.77864653,0.087459134,0
0.904939457,0.45186807,0.526362152,0.445097231,0.462758906,0.240262893,0.425057397,0.446428451,0.192074468,0.151741231,0.472961465,0.987307769,0.557558159,0.674920817,0.936966588,0.715151619,1.415981815,1.435588111,0.323169355,0.082133285
0,0,23.30264756,22.3906891,21.27247361,22.53556155,18.23517079,30.40210545,19.68098974,19.10009353,21.97945763,24.19668957,21.10027652,30.8439544,24.011254,20.48272672,26.37066867,22.5829852,18.380804,25.57632815
2.421337707,0.767948263,0.681435008,1.150645159,0.726351276,2.301999608,1.801982649,2.079897507,0.888750389,0.568937486,0.995951865,1.431179381,1.933827462,0.527380837,1.873723501,1.848851641,1.941759497,2.716151306,0.43772255,1.023615643
0,0,0,0,0,0,0,0,0,0,0,0,0,2.559632936,4.495915984,4.395473648,0,0,0,0
36.14763201,23.18836252,17.66110617,17.97094021,21.28954329,11.36841009,11.41163552,14.67605113,14.29827141,12.62897954,15.48219331,18.08923999,8.168640798,18.24429585,16.86763511,15.32038043,8.00615386,11.53535758,9.518138971,8.795947253
1.185074686,1.129952147,0.345579176,0.718668528,0.592646945,0.731496136,0,0,0.885025639,1.478486589,0,0,0.23139338,0.756064761,1.376794332,0.856461703,1.314763027,1.526307862,0.806930892,0.385878446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467373826,1.070109672,0,0,0,0
0,0,0,0,0,0,0.033137687,0.133129893,0,0,0,0,0,0,0.167453248,0.201290857,0,0,0,0
27.50877475,23.69779029,26.01606097,24.12995779,34.93552968,21.24858742,15.70861791,19.6735636,19.26536212,26.09635932,26.14952,32.33706441,13.6233126,16.61727634,29.06860909,21.22415346,35.23389698,19.92668716,14.77238903,15.81334785
17.62243505,13.81890496,9.185032348,7.259806711,6.030885874,9.728798814,7.419100437,7.165534833,4.670494983,7.997185551,10.5895564,10.35632842,8.936946535,10.01876842,8.170326279,7.754088011,8.603361344,9.434755112,3.424216341,3.439295617
60.37818637,52.41090637,61.43283672,41.86644052,71.34270925,29.8977189,66.95019634,49.23246735,39.60840351,55.37242068,49.30832954,72.44803501,17.17161987,26.15165937,26.82718596,28.1108047,45.10071887,34.14703277,17.43910716,24.67712805
10.66960974,7.471105996,11.35317093,8.620032056,27.64799745,6.076846508,8.109267392,11.56260315,6.906004905,3.237629963,7.228600323,12.12165566,3.34804664,3.735325027,2.46724284,3.830135757,3.535449455,5.322687036,0,0
0.6198096,0.41754279,0.444881874,0.370454086,0.901669037,1.242813661,0.723787151,1.551582517,0.570000346,0.52935532,0.514543956,0.864963617,0.65584141,1.799951222,1.001196954,1.757311454,0.913880069,0.793585114,0.920011352,0.849069901
0.455343622,0.256368115,0.777088672,0.592771626,0.051412644,0.015765121,0.281030065,0.336366637,0.140121016,0.053057607,0.201562859,0.603545692,0.113675856,0.11102825,0.087518243,0.224614906,0.328815513,0.094156614,0.114064418,0.028727251
5.717263915,3.310340595,4.680109698,5.95240193,7.628559961,6.597873515,5.328792503,6.560748991,4.53976647,4.238873334,5.294089095,5.40302743,4.38070127,3.680644506,8.478548168,7.100136617,8.079482727,7.456332463,3.92494635,6.859813091
0,0.044842802,0.022234637,0,0,0,0,0.067805756,0,0,0.018360678,0.057042256,0,0,0.05656326,0.044929485,0,0,0,0
0.34871227,0.25436612,0,0,0.157931077,0.245273567,0,0,0.368568578,0.25199225,0,0,0,0,0,0.351958201,0.233543432,0.102621153,0,0
0,0,0,0,0,0,0,0,0.663982153,0.354385335,0,0,0,0,0,0,0,0.628360409,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802763963,1.440831456,0,0
5.2647083,2.142886292,5.658785295,8.818870032,6.566582285,10.04567513,4.994145163,3.656616118,3.513188965,5.468373476,3.412048199,6.891020295,2.174310342,4.230737853,5.788910305,8.457305261,7.938785562,6.766783215,5.760529504,7.894513629
0,0,0,0,0,0,1.181514697,0.047778002,0,0,0,0,0,0,0.048030196,14.55293872,0,0,0,0
21.30512916,14.60140294,11.22856974,13.42607218,40.55145296,25.24465249,12.41281376,13.03534973,9.635747167,17.51772823,17.13308911,15.10978473,16.48869224,11.81269747,15.89404533,17.96090023,15.08717188,13.60994118,8.677612639,10.12613471
0,0,0,0,0,0,0,0,0,1.419522176,0,0,0,0,0,0,0,0,0,0
2.627729494,2.372692731,3.206700626,2.859592186,1.815603855,4.48528157,2.916821224,2.870427657,1.986949844,2.995438243,4.368622704,2.980214215,1.563928581,1.75866682,3.964530264,3.974600156,5.296035361,3.561714781,2.333111564,2.821602228
3.177270751,5.232537514,8.607383456,12.00129213,27.76504666,2.693289642,53.34320058,2.356737303,15.54174748,5.453632373,1.582969851,0.223578409,1.418958356,5.42518451,5.537719949,124.6930194,2.695425001,6.524204341,1.43239518,1.70260685
0,0,0.11042558,0.170071847,0,0,0,0,0,0,0.169165136,0.504967791,0,0,0,0,0.317753805,0.45196639,0,0
0.929040521,0.721808394,0.603648265,0.264801686,0,0,2.018593677,1.21544439,1.612998548,3.545004998,0.108169606,1.023792001,0,0,0,0,1.184365171,1.562120893,0.701320829,0.178797709
0.277558635,0.223781656,0.307920691,0.387497342,1.342286135,0.662199129,0.331411418,1.476859766,0.564163389,0,0,0,0.279174011,0.99376062,0,0,0,0,0,0
0,0,0,0,0.034371011,0.034929185,0,0,0.042554136,0.036730683,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600425586,0,0,0,0
0,0,0,0,0,0,0,0,0,0.461730509,0.410518817,0.304483413,0,0,0,0,0,0,0,0
0,0,2.284540569,0.321680168,5.206982622,18.51579453,13.53329505,20.96235968,10.32618867,9.912240277,22.00505291,9.000058273,30.40243136,25.0641381,1.64798067,1.618245161,67.1173994,72.23745622,10.01182546,17.28830073
0,0,0,0,0,0,0,0,0,0,0,0.144679225,0,0,0.020639684,0.227533461,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359075007,0.066843035,0,0,0,0
0.236782383,0.159182079,0.459633765,0.195084402,0,0,1.39351943,1.72125115,0.504101792,0,0,0,0.326152627,0.859044379,0.696350828,1.427652963,0.959956658,0.59931426,0.21266298,0.836661436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151497,5.498345927,1.036002436,0,0,0
23.89890047,22.0952546,26.95724496,19.73275289,20.74453293,31.18677214,25.82519356,28.35465635,16.95442714,23.80918502,24.04184683,26.46055514,17.46933744,25.38686278,20.00367052,21.7225028,24.61022138,20.08200887,14.3956676,13.93966963
0.361079921,0.101800962,0.205558588,0.169868951,0.721791234,0.372536389,0.637131225,4.612815977,0.383558427,0.366673426,0.175475358,0.298227425,0,0.0941942,0.984772432,0.886866703,0.747538593,0.517409264,0.531892235,0.246713374
0.367184467,0.127103168,0.564554642,0.160332844,0,0,0,0,0.324314457,0.457308178,0.225642114,0.484887911,0,0,0.600711183,0.487829529,0.333334456,0.185693535,0.025465515,0.03681178
1.765297231,1.481382116,2.88563006,3.123244128,1.39812836,1.816088907,1.965275811,3.95196522,1.575751045,1.135283762,2.077549486,2.701567926,2.302511169,1.97178689,4.242069748,5.067472929,4.327927971,4.117509283,1.580010215,3.2974255
4.53163427,4.09046061,4.84576253,4.405208018,5.731631294,6.110528222,6.791291202,6.127951158,4.579058042,4.758727553,5.193283055,5.245922966,3.182783014,4.133676884,7.652429634,9.032886548,6.349808612,6.505605308,2.723066264,6.206962384
3.6151596,1.488995335,4.324773804,3.336622977,5.311595348,1.505697359,5.956285055,5.820262519,3.566107673,4.329392921,6.165116287,6.097041007,2.570943045,1.983478049,4.338170677,4.105406694,4.94353005,5.760061099,3.442145293,4.172718624
8.120235132,8.263068797,6.73046678,9.193776556,9.710694608,13.51468375,14.05035167,15.76604356,7.4522259,8.313521565,10.64862244,8.299864603,7.861323363,12.74823369,19.51862292,11.37260822,23.01611557,16.10498165,5.770988059,11.9137809
0,0,0,0,0,0,0.212891444,0.187663791,0,0,0.242308582,0.094146666,0,0,0.290378568,0.072718354,0.078177721,0.671009574,0.211672619,0.254026096
0,0,0.980088485,1.206892409,0,0,0,0,0,0,0,0,0,0,1.543206195,1.557240049,0,0,0.534282762,1.508290287
1.617968907,0.570436914,0.802398288,0.866759987,5.908180511,1.53122893,1.603566487,2.084239196,0.090329736,0.134696831,0.281794229,0.900710575,0.235391302,0.223435082,2.924403697,3.138869135,2.751010778,1.311726468,0.701000669,1.705667605
0,0,0,0,0,0,0.006280568,0.104256519,0,0,0,0,0,0,0.092291838,0.070168887,0,0,0,0
0,0,0.26486653,0.206390212,0,0,0.628644126,0.64161022,0,0,0.051326419,0.192883948,0,0.035286594,1.473384502,2.883434615,0.945318608,0.528519218,0.12923786,0.373726422
0,0,0.095252047,0.355586326,0,0,0.495660386,0.229652493,0.06795398,0.140466591,0.191255835,0.238670846,0,0,0.881262994,1.680811173,1.216372044,0.329944863,0.169490491,0.400843055
0,0,0.436482419,0.668959034,0.238548717,0.268601273,1.138134913,0.958039364,0.22349637,0.09719224,0.329873985,0.390939659,0.200357843,0.038765932,1.598630222,1.964130492,1.16878452,0.299859938,0.434200792,0.938741742
0.080171714,0.022594343,0.611591591,0.781284456,4.513588013,1.4421803,1.495664024,1.198534654,0.179878182,0.141744921,0.271999111,0.772912761,0.421762496,0.489421108,1.942566712,2.725474948,2.003305843,1.286696918,0.662794926,2.038876253
0,0,0,0,0.504360144,0.403411293,0.44742096,0.520088632,0,0,0,0,0,0,0,0,0,0,0,0
0.327121733,0.092998765,0.016591983,0.05501973,0.356975688,0.225126913,0.143647313,0.499122844,0,0.064638586,0.054840849,0.065293222,0,0,0.115293159,0.204794748,0.10264378,0.329667856,0.040090417,0.085634953
0,0,0.049994002,0.067690579,0,0,0,0.078040716,0,0,0.064593636,0,0,0,0,0,0,0.143262018,0,0
0,0,0,0,0,0,1.233335517,0,0,0,0,0,0,0,0.59276451,6.538782269,0,0,0,0
28.26589699,8.359690891,27.81054061,17.75000913,11.24586808,46.59927494,23.8560024,17.61126135,7.937238347,19.49280573,22.29841424,8.397336593,16.77790359,23.35308839,9.87078854,39.15334795,32.29242522,31.49271336,8.455421701,25.71778465
4.886675712,0.362586624,6.645248466,3.772961869,6.162274825,3.712681268,19.60669516,4.368767357,7.540915837,0.655034742,12.3014871,3.547047988,3.48584734,1.981407739,2.766099257,8.12967919,3.64717548,27.51073958,2.633421506,4.922686252
93.71534891,26.70266221,98.88995696,28.1360245,44.7396198,184.2431334,71.01179706,68.55869583,37.44168904,56.07607803,89.13459092,60.31336862,43.04266843,40.45627849,39.99056707,97.85694841,84.85078693,139.2454184,27.5529569,59.17183363
0,0,1.023153772,0.200607679,0.610935883,4.249093749,0,0.326060839,0,0,0,0,0.945259335,2.394008195,0.032047388,1.217663349,0.894653767,1.558361514,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40139617,1.680160798,0,0,0,0
0,0,0,0,10.57661487,3.691474263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.664973751,3.175182452,3.730581879,3.133050763,5.841121071,4.387355105,2.650116737,3.886382866,1.782429259,2.653859242,4.290458646,3.740582472,1.978910407,3.437565843,3.48856857,3.780544714,4.375889763,3.041139725,3.235322028,2.296724156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034207038,0.027197029,0,0,0,0
150.9751959,127.2347548,109.1695551,107.1504488,132.9971583,139.6626821,129.862975,115.1918626,107.2637221,130.1478185,116.2124322,131.6359762,117.6361074,137.0544726,133.1923934,158.3417616,138.5167056,92.966474,100.9634766,115.349091
183.4799203,145.9952313,169.2128661,129.6392043,182.4016766,163.9738106,164.7211133,167.8862556,123.291504,137.5989855,136.7280365,108.3424476,143.2203749,150.6576223,166.7822891,236.102143,213.4715609,199.9099233,139.4424221,154.1875866
0.01647831,0.023566204,0,0,0,0,0,0,0,0,0.019743808,0.165138584,0,0,0.050391134,0.104954158,0,0,0,0
0,0,0.007680662,0.005404358,0.216467872,0.032721161,0.034968689,0.013802001,0,0,0,0,0,0,0.020453073,0.017085334,0,0.002940824,0,0
7.783295915,1.897853415,4.369830485,0.689293712,3.044742426,7.548862153,4.556662285,5.375696423,1.490695011,2.130780407,1.575488153,2.062633071,2.892356494,1.905658777,6.620480383,7.221350134,9.890941401,8.571977638,2.335672843,4.370178665
1.158172402,0.615251519,1.327002674,1.585631412,1.482623254,1.839083953,1.995447044,2.780166229,0.460994621,1.021086278,1.24550588,1.031565908,1.281279173,1.342656443,2.557542768,1.228963603,3.669077108,2.931722011,2.151047328,2.292422555
7.663186994,6.160598361,8.451854471,8.186173003,5.490705016,6.495996726,8.124237851,14.42926039,7.915775609,8.007989168,8.606906348,10.5657902,5.59551044,7.125639105,11.26163108,11.12140113,13.77002462,14.64970626,8.272717146,14.16219477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015422277,0.045332717,0,0,0,0
0,0,0.086874842,0.358111253,0,0,0,0,0.183807339,0,0,0,0,0,0,0,0,0,0,0
6.1256871,6.021304643,2.596933552,3.007706188,7.345812977,8.196923279,5.748310831,6.675232473,7.138574676,7.872900776,7.505816934,7.236454954,3.806896238,4.313793789,0,0,7.609290822,7.345430784,2.9928543,3.883849558
0.459122627,0.101885554,0.145527515,0.751605295,0.454797122,0.427196405,0.926567778,0.563265586,0.567842716,0.414605045,0.153532325,0.540595484,0.418335706,0.512925207,0.668499032,1.530493404,0.843531487,0.61631061,0.078511733,0.746857239
0,0,0.008666124,0.000821931,0,0,0,0,0,0,0,0,0,0,0.081123163,0.029558701,0.025500148,0.112276821,0,0
0,0,0,0,0,0,0,0,0,0,0,0.428746647,0.516145039,0.576118352,1.520421539,0.84589312,0.35203401,0.225434128,0,0
0,0,0,0,0,0,0.015850261,0.047776859,0,0,0,0,0,0,0,0,0,0,0,0
