C1_lung,C2_lung,C3_lung,V1_lung,V2_lung,V3_lung,V4_lung,V5_lung,C1_liver,C2_liver,C3_liver,V1_liver,V2_liver,V3_liver
0.703512192,0.54554826,0.831620276,0.553482473,0.479014814,0.425466031,0.770752668,0.652683377,0.593586385,0.487323284,0.700635016,0.566731989,0.518487573,0.464103729
0.8404091,1.129669785,1.603438497,0.370611429,0.519653857,0.958414853,2.176466703,1.324978709,1.156110287,2.412356138,2.221578836,1.063615322,0.999548912,0.857951105
1.170281768,0.645183802,1.382732153,1.529231548,1.391746044,1.431690812,1.024349809,0.703094006,2.770601511,2.278869629,2.431015968,2.047266245,1.415080667,2.478866816
1.937321544,1.260554314,2.353812218,1.630219817,1.68735981,2.418524265,2.128666401,2.622698784,1.799930692,1.911486983,1.498798966,1.023651004,1.102872133,1.751236558
4.19451952,6.604218006,10.73210526,5.222588062,4.547365189,5.837244987,5.281198502,4.61838007,8.965158463,4.108867645,6.250535488,3.384577036,3.194031954,4.412470341
0.474295646,0.819684207,1.125724077,0.739905,0.72523123,0.888899803,0.903327405,0.906223416,0.300097078,0.525451958,0.338258058,0.44715941,0.52219677,0.905350685
50.81822205,43.42817307,132.9097137,78.10128021,60.01962662,46.64319992,36.5522995,100.8071518,0.136775583,0.097271271,3.82810688,2.540302753,4.37386179,0.066129118
11.50212288,13.37148857,20.64847565,9.840242386,13.92551708,16.66797256,20.60113144,16.944561,11.54376793,12.86878872,16.11398125,8.96384716,9.330839157,8.428881645
3.229177952,2.962530851,4.111567497,4.191249371,3.897141218,3.685308456,4.076162338,4.569880962,1.394210339,1.50590384,1.335165024,1.642671347,1.530233383,1.749175668
0.51987654,1.091648579,0.165717065,0.06449265,1.20652318,1.279592037,1.075539589,1.130487084,0.109631769,0.085961439,0.102008052,0.798967063,1.052647352,0.135545209
0.360034734,0.167683333,0.192517579,0.090616032,0.136607498,0.553382874,0.575712562,0.706457078,0.085957028,0.062651403,0.085182779,0.267811209,0.428497404,0.087871358
0.624507964,0.534138143,0.143751815,0.71691823,0.768322587,0.902848363,0.717695117,0.805189729,0.756144881,0.388382226,0.634332538,1.02361536,0.441462964,0.685101926
0.395561546,0.345721215,0.446519315,0.300302655,0.336203724,0.374690413,0.30970186,0.342144579,0.260318339,0.172729373,0.143405199,0.371398032,0.341347694,0.386315942
0.045958322,0.116662979,0.507054746,0.373844892,0.380290091,0.266712308,0.382609338,0.116443172,0.676997721,0.348755598,0.505972207,0.113188244,0.120519765,0.084082641
0.368795842,0.083440043,0.247234136,0.096143581,0.072119094,0.167944208,0.093954086,0.177463889,0.335167259,0.0723221,0.218189597,0.336630434,0.219000518,0.302843988
1.89926672,1.804483056,3.168987036,1.815378189,3.07385087,2.442543507,1.916124701,1.697075844,0.453908831,0.360753238,0.328630209,1.045057893,1.758366585,1.291929007
1.409996271,1.10684979,0.879928946,1.513179064,1.630114913,1.595848083,1.244881034,1.103157759,0.079781875,0.486111253,0.438583791,0.737061441,0.522096515,0.535821319
0.610999644,0.969965756,0.878947854,0.842617452,0.577284157,0.816321194,0.589651406,0.690668344,0.060138661,0.139530957,0.054756701,0.080179669,0.330741346,0.817558467
8.365496635,7.233979225,8.021397591,3.65811038,2.923976898,6.025616169,6.534657001,6.798711777,10.10192299,7.053447723,11.5494709,2.49552989,2.151943922,2.947954178
33.50057602,26.94468498,65.37096405,26.24128723,15.88530064,17.93149567,17.72620583,18.49121857,6.914196968,5.391409874,6.44894886,2.047337532,2.769076586,2.276191711
0.990312636,0.62188524,0.454139411,0.682284892,0.981537282,1.39150703,0.507263422,0.978865802,0.297105223,0.130454555,0.293363154,0.053670954,0.098548785,0.034599382
1.291933656,1.673230529,2.416978121,1.131905556,0.917075396,0.96851784,1.194279194,1.623867154,0.293839484,0.043008577,0.278723985,0.625396311,0.239083737,0.542153776
3.560787439,3.812065125,7.935899734,5.447092056,4.956208229,4.335158825,4.714997292,3.698668957,3.002357483,1.384171605,2.131947041,2.030703545,2.433743954,2.379646301
5.829795837,6.783097744,6.459073067,4.962454796,2.687324762,2.540314198,3.559767485,3.792126894,0.240464538,0.246768564,0.436313361,0.394550294,0.217349738,0.310109407
8.772289276,9.428024292,7.798541546,9.852117538,8.754203796,7.978425026,6.211261272,12.17041874,1.63310802,2.150006294,1.288703918,1.396544933,1.478471518,1.188624144
5.363565922,5.458058357,6.755746365,5.523715019,2.450777531,2.19971323,2.212818384,5.471890926,1.977777719,1.943666935,1.325293779,2.082457781,1.429884195,1.083558202
0.560941756,0.888181329,0.46500653,1.338747978,0.871286392,1.234324098,1.444244742,1.211236119,9.346160889,5.03807497,7.133033752,4.847373962,0.776428103,5.619754791
1.770397663,1.581618667,0.767193019,1.162363052,1.475651622,3.12032342,0.880222797,0.420950145,5.017507553,9.436849594,9.357046127,3.635618925,4.094167233,5.799610138
2.149980783,1.516765356,1.588674903,4.253313541,1.541164398,0.867292464,1.511794448,0.806676567,7.701854706,12.76558399,13.12526703,11.84897614,4.42899847,6.362785339
4.176379204,3.417350769,7.375723839,4.465941429,2.760580063,1.995013833,2.846914768,2.109883785,0.331880718,0.625288904,0.836695075,0.515048981,0.528278589,0.84682256
69.25126648,60.14207077,80.18127441,68.10972595,25.35979462,24.90158081,52.71859741,74.70616913,2.256924868,2.29553318,1.93761313,1.912056923,3.214883566,1.689898133
7.848707199,7.674555779,0.209936574,5.527929306,2.657230854,2.106211662,3.364174128,10.58411217,5.694574356,6.003834248,4.790563107,4.439893723,0.100774221,2.48797226
1.909841776,1.417203426,1.073397517,1.796452284,1.939952254,1.823491096,1.321043134,1.156152606,0.193433881,0.157218426,0.099675372,0.144879788,0.322500885,0.388526648
7.540718079,9.69192791,17.07390785,7.247336864,4.002242088,4.243253708,3.401529074,9.254815102,5.372160912,5.943272591,5.335132122,2.521852016,2.931780577,2.082433939
0.523465812,0.684898198,1.176555753,0.423569083,0.237839818,0.360806942,0.604731619,0.367672026,0.429849178,0.048573844,0.394031107,0.156987026,0.088264249,0.029087441
20.72366333,16.08708572,17.6205368,16.33438301,7.309417725,6.626906872,10.81799984,10.84536934,2.639521599,1.321674943,1.904807329,1.105645537,1.010776758,0.940909743
4.419529438,6.746291161,11.74359894,4.170178413,4.233463764,3.527897358,3.948533773,8.574412346,0.570185483,1.552955508,0.417557836,1.444452286,1.90780437,1.317858219
3.596912622,5.465788841,3.101102591,5.273925304,3.489945173,3.363968372,3.779745817,4.837864876,0.635049462,0.243450224,0.450297773,0.633659899,0.805433512,0.392798275
2.029486656,1.766351342,7.849934101,4.804229736,3.583239794,3.803937197,2.975650311,0.06405732,70.95510864,31.06448746,33.73696136,81.28226471,75.99538422,102.3006516
3.728521824,3.453420877,7.873761177,4.003908157,3.781179428,3.891930819,4.556585789,4.078873158,26.37407112,16.92569733,22.10918236,10.77862835,5.410102367,11.42760754
2.46507144,3.506091595,2.518594503,3.970577002,2.12899375,2.270238638,3.520683527,4.53943634,1.177985787,1.303506494,0.571188867,0.060220193,0.277221769,0.200221077
0.084684037,0.991792083,0.199448019,0.593134642,0.316837162,0.390855193,0.387970418,0.049797475,0.351776749,0.922542155,0.804975152,0.6131078,0.236714512,0.786870539
3.218718767,2.713313103,3.222248077,3.445023298,3.454246044,4.443684101,4.301328659,3.627867699,9.135379791,8.377559662,7.22812748,8.521105766,10.08537769,8.715151787
2.228136063,2.138687611,2.111894846,2.004482508,1.207959652,1.296571493,1.941304803,1.875920296,1.829675913,1.639927626,1.88315618,0.762742639,0.487644315,0.432254195
0.910382152,0.929956913,0.616099775,0.919584692,0.860145748,0.992471695,0.879669368,1.044250846,0.501196027,0.513339639,0.478760183,0.350878,0.464954644,0.514126182
8.983790398,7.931833744,9.877592087,5.633667946,2.91672492,4.835418701,5.376660347,9.260831833,3.138186932,4.086291313,5.507552147,2.165948391,2.772718906,3.953836918
5.324585438,4.283926487,4.170108318,5.443645,7.929862499,6.760526657,5.093732357,4.792905331,0.723279655,0.666356087,0.46306473,1.29827261,1.660724044,1.193495274
1.83500576,1.628215909,0.08845374,1.017584801,0.752452374,1.142419457,1.015149474,1.559402347,1.878835082,2.365591049,1.757921815,1.296242237,0.765400708,0.804369032
1.590428472,1.75302732,1.26752007,1.672170758,1.177095056,0.99524188,1.470738888,1.177216053,3.492113113,2.581784964,4.829390049,1.862190604,1.436901689,1.822017312
0.30123505,0.307858229,0.388595581,0.408972502,0.229613945,0.473145664,0.210103065,0.365264803,0.139161021,0.080622658,0.067918137,0.344851285,0.256396711,0.216037169
0.281045943,0.332323611,0.385451287,0.072028145,0.248381466,0.307704359,0.391947985,0.316061288,0.448361903,0.337951303,0.71373105,0.256527156,0.169527665,0.551446378
6.078734398,5.879863262,10.82414627,5.747069359,6.036644936,6.323491096,7.255118847,7.834183216,2.063789129,3.124581099,2.846796751,5.834016323,8.12985611,4.698740959
1.34909296,1.849092722,0.329201609,1.033790469,1.202249169,1.706198692,1.246956229,1.17201221,0.816571355,1.040619135,1.276167274,1.090222597,0.616297126,0.212478742
2.731416464,2.465088844,0.151010975,3.599915743,2.545508623,1.755931497,3.083598375,1.768266678,0.419795424,0.539140999,0.390444547,0.429385602,0.052797075,0.10081286
2.946854591,4.919577599,9.574845314,3.615815163,3.818315268,3.308564663,3.932277203,4.058694363,3.385716677,2.380068541,2.215655804,3.934104919,6.142588139,6.908722878
2.713238001,3.919540405,5.12707901,2.850816011,3.211953402,2.943814516,1.990799665,2.59211278,0.58245796,0.503556609,0.483531326,0.816206574,1.493375182,0.970773399
0.066945679,0.124650262,0.112638339,0.111447394,0.08277747,0.052708935,0.048842873,0.093153492,0.052477084,0.068052053,0.119500391,0.13642031,0.119526714,0.073268883
8.095716476,6.726047516,7.650439262,7.420121193,9.888943672,7.492830753,5.211676121,5.457731247,6.004506588,4.463635921,5.322957516,4.303472996,3.346978188,6.278477192
22.5519104,18.09120369,11.38198566,17.63849449,29.93728638,23.76221848,14.94362259,13.19491577,42.7595787,33.95531464,54.91099548,30.51753807,22.03739357,39.54210663
7.580471039,5.385549545,19.61362267,7.856102467,2.989840508,3.298135996,6.115453243,6.627018452,0.66916275,0.239325583,0.621697187,0.181649148,0.071215644,0.034497619
10.39984608,9.829585075,25.75312424,18.99471474,16.47211647,18.27858353,17.97523499,16.11582947,26.21528816,13.64426422,12.53233051,30.09047318,30.68152237,27.98298645
13.06175232,12.37108421,12.19024563,11.66768932,10.55913639,9.21555233,9.788324356,11.31478214,4.291558743,5.677375793,4.700404644,6.501870155,7.85149765,6.912844658
7.329602242,7.362802505,12.70930767,7.240824223,4.562429905,4.766002655,7.935459137,8.80062294,0.617854059,0.790668488,0.674443126,1.328976035,2.522631168,0.715152919
1.538054824,2.72420764,4.111101151,2.430503607,3.244920015,4.00110817,2.669306993,1.993096709,2.115513802,2.328644753,1.82264483,1.988495111,2.940368652,3.353941917
13.08375168,14.06566429,11.67258358,10.74822044,14.91767025,14.46584797,19.2847271,11.16149807,67.43629456,69.12256622,75.54867554,102.9813156,74.79909515,116.6741486
9.346969604,13.59417057,21.08810997,15.28618431,16.2492981,12.89792728,15.6907177,9.270035744,45.66129684,62.78689575,48.76115036,87.914505,62.44506454,125.4945831
2.965032816,2.843608618,4.392309666,2.776913643,4.31264019,2.568993568,3.615799904,2.850785971,9.352746964,13.95352268,7.28406477,29.21460724,39.08707047,23.81632233
4.79390192,5.911148071,4.619743824,4.72684145,6.992712498,9.490289688,6.619051456,6.088926315,5.412376404,3.015677691,3.284919739,4.869456768,4.070775986,3.770983219
0.607371688,0.899517834,0.976873398,0.743659496,0.689426839,0.737159491,0.586227179,0.904170215,1.354411483,0.089889355,2.659833431,0.072121322,1.768458247,1.882606387
0.867580116,1.355920315,1.444169283,0.720136404,0.629344165,0.523106515,0.602829278,0.900842488,1.668504,1.653043151,1.583199024,1.301549435,0.3456918,0.578986824
0.736858428,0.641687214,0.541160464,0.551988363,0.689111531,0.951277554,0.759061992,0.729290545,0.430438548,0.306649238,0.254282534,0.851469278,0.458004057,0.658273399
1.516287208,1.701093078,2.314894438,2.008581638,1.216858149,1.558858037,1.629046798,2.133354425,0.715617955,0.612280726,0.861143112,0.933535218,0.695594072,1.051521301
2.339135408,2.789208174,3.186039686,2.703662395,1.923696637,2.212260485,2.817999363,3.222989321,0.903692126,0.891616344,1.24181509,1.531789899,1.290404439,1.674198151
1.494056344,1.366815209,2.294617653,1.787027836,1.525994897,1.308467031,1.575954676,1.491893172,0.515583277,0.541506112,0.544634938,0.695173681,0.41944164,0.520720959
2.366190672,2.178328037,3.471126795,2.888360977,2.334606171,1.879481196,2.093213797,1.979432106,0.975559056,1.027395964,1.495080829,1.321246624,0.864079118,1.773943424
1.953377128,2.001914024,1.74943924,1.752777576,1.146125317,1.724058151,2.349266768,2.526196241,1.027283788,1.170987844,1.728373528,1.593837857,0.869826734,1.884854674
1.518216848,2.3898561,3.791487455,2.44900775,1.743168354,1.889095306,2.156129122,2.476316929,0.884382069,1.129777312,1.493106484,1.156402469,0.823645353,0.788706541
1.571246624,1.341418624,1.983928084,1.841774583,1.231782556,1.043899059,0.996645033,1.045171261,0.305761844,0.47746861,0.306245267,0.985004485,0.961354017,0.950652003
17.23543167,37.16000366,52.17716217,17.84959221,29.84410286,29.86376953,13.28133678,26.24220657,0.141147509,0.257809371,0.168938175,0.350322366,0.26576665,0.381070167
1.700810552,1.303581357,1.726406217,1.42276454,1.665919304,1.41627562,1.197841763,1.354325891,0.658311665,0.862912357,0.086281121,0.915796995,1.053248882,0.962904692
1.124739528,1.140675068,2.588768244,1.225116849,1.057735443,0.960109532,0.682657778,0.983644903,0.883619368,0.806758463,0.713072956,0.719358921,0.560024023,0.608438253
0.515167892,0.432220578,0.325149506,0.301716328,0.552585423,0.357515335,0.403500289,0.358680248,0.487328827,0.078093991,0.35016945,0.29685843,0.218091607,0.14519985
0.956850648,1.124590516,0.297533184,0.691096485,0.632567286,0.731684327,0.561635315,0.587439835,0.233069837,0.245532259,0.093808822,0.091867983,0.083202213,0.115067482
12.70706272,16.46177483,13.8207798,15.69496536,21.45880318,14.43195057,11.63392544,13.56025124,11.99514675,13.30311298,11.17896843,13.3442564,10.60165977,19.56759834
0.228695482,0.534763873,0.184670731,0.158095181,0.275182158,0.145036504,0.104984544,0.219335884,1.155832887,1.015032887,0.600737095,0.812431037,1.411171079,1.10502851
29.4094944,27.26747513,21.53195953,20.15247726,11.18904114,15.92686939,18.04095078,22.18705559,2.026001215,3.094981194,2.361949205,2.349670649,1.969156742,1.893772483
6.634503841,3.112223625,5.462529659,3.971726418,4.407580853,6.348259449,3.606806993,3.253150463,2.815947533,3.312142849,1.887499571,2.030917168,2.162035704,2.007831335
4.861057758,3.780411243,5.935805798,3.259022236,9.334712029,7.178334713,7.014388084,5.425163269,0.326788008,0.788661718,0.191961467,0.134511143,0.859634757,0.179578826
0.28743729,0.389119923,0.23177512,0.307286799,0.326478392,0.25632903,0.253282398,0.649143279,0.196415335,0.11692743,0.169662073,0.030338479,0.111227997,0.084132582
0.621458888,0.132443652,0.145912945,0.109749474,0.466437787,0.255558699,0.305319577,0.391496748,0.121972673,0.464281201,0.679576218,0.432341933,0.710998952,0.668315351
0.43921268,0.626228452,0.154181793,0.670561612,0.825287223,0.785523474,0.638350844,0.530621648,0.402426779,0.121260934,0.198002681,0.331027627,0.099352591,0.399280578
4.242377281,3.658286572,4.351056099,4.415370464,3.806053877,4.139616489,2.472364664,5.251698494,6.350148201,3.161706448,3.832384586,5.372751236,2.800354242,3.396320581
0.494172156,0.629798651,1.0658288,1.064056396,0.990505874,1.472167969,1.946596622,1.030161381,5.133298397,3.117091656,4.521075726,9.535173416,6.925865173,9.712979317
0.477074504,0.142257497,0.369505703,0.33246094,1.778727531,0.386553258,2.055755377,0.167065069,0.649193943,2.899141788,0.053850971,0.743579686,14.27311134,0.692670822
16.92975426,32.86576462,35.29900742,16.89640808,53.10398483,20.07300377,42.90605927,35.30161285,1.104940176,4.973571301,2.571287632,0.634122849,18.66534805,0.117922448
111.9104538,121.7122421,31.04466629,127.0439148,88.28827667,108.0106812,131.6788788,131.3225708,3.364534616,4.451452255,3.485242605,3.943009853,5.721207619,1.353304863
0.073886521,0.147804484,0.119703658,0.074356794,0.502522409,0.205950975,0.218563214,0.040345743,0.116408825,0.031522337,0.096320517,0.184459478,0.108161934,0.120979108
0.146827489,0.522286415,0.608998299,0.723277926,0.759564161,0.710011721,0.822980106,0.390647113,0.418686062,0.264506996,0.509065211,0.48438108,0.54548794,0.537095308
2.625550032,2.782435894,1.125677347,2.11976099,2.083590269,2.463075399,2.510756731,2.708474874,1.678384423,1.853863955,0.934882045,1.529652715,1.452206373,1.484075189
1.630104303,4.432625294,9.576247215,3.246839285,2.858569145,2.67615056,2.318829536,4.240299702,36.23851395,32.42192841,18.77463341,43.50845718,28.754076,35.54143906
5.400617123,3.099893332,6.367033482,3.346295357,4.559277058,8.064463615,4.518193245,2.517735481,14.74570942,14.14631653,10.38794422,7.096705437,6.723029137,21.49655342
0.039737735,3.525525093,0.902121007,1.307984114,0.575812757,0.420805663,1.157443285,0.068246156,1.912081838,0.440164119,1.114079833,0.056455042,0.145925701,0.173677295
2.777421951,1.804335833,2.387871504,2.213393688,2.928145885,2.334050417,1.496541262,2.309791803,4.742589951,2.347458363,4.147280216,1.700623393,1.061369061,2.320930719
2.998880625,3.458831787,3.954821348,3.148264408,2.947589636,2.400306463,2.713475466,4.255168438,2.315721989,2.032395124,1.632424116,2.273553133,1.879500747,1.805080891
0.263469726,0.220464498,0.383521765,0.33240363,0.549292326,0.28377983,0.247001246,0.332242966,0.179223433,0.043651409,0.218421936,0.139857516,0.239788815,0.306369901
0.214581236,0.246376395,0.422762036,0.375166655,0.242527321,0.25757724,0.281381428,0.223198071,0.044468772,0.175714463,0.120144121,0.185517356,0.164401576,0.136094883
0.309698969,0.315565526,0.28636235,0.226879179,0.173756301,0.377525747,0.38931933,0.542410016,0.133849889,0.083842777,0.090383574,0.155145139,0.144970015,0.139163136
14.97838497,9.552431107,7.240234375,10.86583328,9.66017437,10.17403221,16.99812889,10.63296413,0.825689018,1.521993876,0.633082151,0.951522708,0.582112253,0.933340788
11.80509472,7.751481533,12.80741882,12.6446228,8.844942093,8.388410568,8.374723434,7.241574764,0.369249433,0.370357066,0.495903403,0.768691063,0.409149379,0.686675668
1.503743768,0.625492275,1.969958901,0.801126361,0.572414517,0.357482731,0.196440905,0.557419956,0.594002426,0.348275423,0.352966338,0.563490629,0.400761902,0.678806901
0.594094992,0.384335071,0.082574844,0.703777492,0.789973378,0.073432185,1.042819619,0.698739707,0.513503194,0.490190089,0.293912649,0.537061453,0.176244348,0.59067744
0.492358178,0.656373084,1.099280477,0.840663552,0.676849723,0.689968765,0.540986478,1.030373812,0.464863926,0.604970336,0.631963432,0.650365114,0.573591053,0.415092915
1.294905424,1.611616135,2.391702414,1.140563965,0.976527512,1.375016332,1.468144774,1.853299379,1.014699221,0.867212594,1.003455043,0.983793378,0.893452108,1.221522808
4.436125278,5.682211399,7.421042442,4.916099072,4.996846676,3.943097353,4.548630238,4.476422787,6.151846886,5.42724514,2.43591857,5.402672291,8.191007614,10.98733521
1.288961768,1.654348731,0.088587359,0.050946549,1.145915031,0.053367112,0.080632679,1.128256798,0.156640679,0.100850224,0.158310041,0.085047193,0.157504469,0.050751138
1.451717615,1.121645927,1.426695824,1.280170083,1.041654944,1.565343618,1.211088896,1.226069093,0.41005373,0.643672347,0.700569272,0.634087265,0.492422849,0.467288673
0.779351592,0.154231101,0.141114831,1.027928829,0.110995293,0.835223615,0.625172973,0.136283174,0.83446002,0.137660846,0.06977725,0.135529131,1.08713305,0.933303356
0.878888488,0.544260025,0.206291512,1.18285954,1.126016021,1.249804497,1.233190417,1.219024301,0.114782594,0.530540526,0.236698359,0.603063226,0.608076751,0.10109356
2.47954464,4.084066868,5.733040333,4.167496681,6.789168358,7.724873543,4.96852541,5.182312965,1.311596513,1.193707228,0.974499047,0.770115793,1.182302713,0.76716125
0.585140884,0.579079092,0.051231243,0.64619571,0.332791477,0.042471178,0.762486219,0.817898571,0.056494519,0.378133357,0.506367028,0.292445242,0.059790198,0.556804597
4.786955357,5.366042137,4.251074314,4.483947754,4.405128956,4.394146919,4.677988529,4.46438694,9.75247097,5.844009399,13.004179,4.808905125,2.776561737,4.836630344
1.424469233,0.871544778,1.179686069,0.710979998,0.531004727,0.787218153,0.890633643,1.00757575,1.094019771,0.956298947,1.736139059,0.588495135,0.493224829,0.82377851
0.054306343,0.404910028,0.181016371,0.374909967,0.286424458,0.286846578,0.035350341,0.412312359,0.368902773,0.348203748,0.471718609,0.416598409,0.561026573,0.180797175
0.547896564,0.4483051,0.187744349,0.698528886,0.878853679,0.856407225,0.488274753,0.406152636,3.497659922,1.739191175,2.361324072,3.209011555,3.062772512,4.421463013
0.162415564,0.412050486,0.140855119,0.744847119,0.621496677,0.555468678,0.665882707,0.629885316,1.112151146,0.178916052,0.472343802,0.636473715,0.118668035,0.368974805
1.772636056,1.416430473,0.307630718,0.072890133,1.46801424,2.570003986,1.525802493,1.561243176,2.916727543,3.144397974,2.159027338,3.944790602,2.65268755,1.843337774
36.00270462,40.49098969,42.3649826,28.93954659,26.75343132,37.94485855,59.71569443,41.34451675,0.910799086,0.60052675,0.938106656,0.977845073,0.781006157,1.453050137
8.786182404,6.97449255,9.666416168,6.206037998,5.224565506,4.626841545,6.138973236,6.058835506,3.016363382,2.158535004,1.871540904,2.921282291,1.897913218,1.500187278
0.125920221,0.401266128,0.145265281,0.080240473,0.796419561,0.330237269,0.730803847,0.064287968,0.089962177,0.190885887,0.095337465,1.518076539,1.811130881,1.174497962
0.463874966,0.610217512,0.56587553,0.526319802,0.506130874,0.292494476,0.264129102,0.189209864,0.340929121,0.311963588,0.259873003,1.036046267,0.548428595,1.047924161
6.069085121,6.523979187,13.48579693,5.116082668,5.770039082,6.017794609,12.31322765,7.666028976,46.0253067,36.76335907,25.02287102,7.338201523,32.40045929,37.22834015
0.119069815,0.089991547,0.133383706,0.092815571,0.17268078,0.211911738,0.112589933,0.059377659,0.181102455,0.128381327,0.081934534,0.20389314,0.221937835,0.176880985
0.606599748,0.497589171,0.402270585,0.541644335,0.277732611,0.430452377,0.400906205,0.37397334,0.43133992,0.668219507,0.609094799,0.395939469,0.166010797,0.449115723
0.785449624,1.043726206,0.479723364,0.799747169,1.055388212,1.68550396,0.49104178,0.537914157,0.988108873,1.913422108,1.169523954,1.334603667,1.358139396,1.806429982
3.993438721,4.393610477,1.798355341,5.669681072,5.968679905,4.888215542,4.291297436,3.365618706,0.594071746,0.577126384,1.038333654,0.793944836,0.631768882,1.581871986
94.82054138,40.31433487,44.86730576,39.95862579,37.1882019,28.65825653,43.6566124,61.15122604,1.096689224,2.227051973,0.452995956,0.844024956,0.047097974,0.068850733
14.03473568,15.11649227,8.924032211,10.87617779,8.394759178,6.638312817,11.96804237,8.862927437,4.284971714,5.510024548,5.650685787,1.109848619,3.170506716,2.611922979
3.640563488,5.055761814,13.03354454,5.380431175,3.198745728,4.380458832,4.665883064,4.340484142,143.3593445,99.19548798,70.41887665,84.02492523,59.0833931,101.0566483
0.805789292,0.860649943,1.289104819,1.071603775,0.982378066,0.692967057,0.779365003,1.082306623,0.236765489,0.244005308,0.286058366,0.242646471,0.327981144,0.531474829
0.251713634,0.175229117,0.260240018,0.147693649,0.040907893,0.233023047,0.192923337,0.085244246,0.211936221,0.135821149,0.1912902,0.097511873,0.068423346,0.2451289
0.130470753,0.178111091,0.090246826,0.294985056,0.272288382,0.346369445,0.201622158,0.294895202,0.499081314,0.555051863,0.455068946,0.424968868,0.32372725,0.306650937
1.492782712,1.200044155,1.794524193,0.913684785,1.162836313,0.847249389,1.089962721,1.308659077,0.635534763,0.795398712,0.256622046,0.558788955,0.411856115,0.104239069
2.912350416,1.656373024,0.438410968,1.386330485,2.390940428,3.028125525,0.956765413,4.305437088,16.88958549,21.74123192,38.23171997,11.64132023,9.4655056,12.02263165
8.337706566,6.201921463,0.091539323,7.405179977,7.557805061,6.14000845,4.590481281,5.783417702,1.779580593,2.41920042,1.91293478,1.775672317,1.776244402,1.211967945
2.727634192,2.635540485,3.478975773,2.88284421,1.648052096,1.394537926,1.797869444,2.603936434,1.471104145,1.196753383,1.516238451,1.461763144,0.644132972,1.131257534
6.528753757,4.686222553,4.637170315,6.594130039,2.395599604,2.687361717,4.321734905,10.06124306,0.534304023,0.697281897,1.458260655,1.07073915,0.129421547,1.11143589
8.429564476,4.423791885,8.248457909,8.399738312,2.890554905,4.117455482,3.142432451,3.432915449,0.093243197,0.278543651,0.371327043,0.336715937,0.149676651,0.33913371
5.018912315,7.922264099,13.42786312,16.12749863,8.858604431,8.46825695,6.486233711,8.043754578,20.52626038,11.72134495,12.19900799,9.199287415,24.25790977,16.6921463
0.770706296,0.878169954,0.441118419,0.693241894,0.93455714,0.981097698,0.804510236,0.77435565,0.60426414,0.626077294,0.303981423,1.068601966,0.86484772,1.617243648
1.813546896,2.706687689,1.410297036,2.654202938,2.822484493,2.461999655,2.028742313,1.967431307,2.537528276,3.063768625,1.007864237,5.654140949,5.452540398,6.749100208
18.47935295,19.91350555,26.56232262,27.24082184,17.93967056,14.57991123,24.43552971,26.01777267,3.054532766,1.601691365,1.598729968,3.54151392,2.253195286,2.946605206
4.01736784,6.433066368,11.61885643,6.960386276,10.79210949,12.87641716,7.029952526,7.644788742,1.233697414,1.554747224,1.388536096,2.215316057,2.411822557,1.220885754
2.771439552,3.534543037,0.123847336,1.734618068,1.621356487,1.895287514,2.944348335,3.176331043,1.265245199,1.552274704,0.880852938,0.376491547,0.536933362,0.672624409
109.2628326,141.2970581,50.72882843,67.65382385,71.15329742,97.47100067,39.99030685,147.4121857,42.34702301,65.95114899,29.3593502,31.43259048,32.9234314,45.72841263
114.4963303,112.5289764,56.93327332,71.53092957,110.2508545,88.17299652,50.43927002,123.5450211,19.9972229,48.85416794,15.9705162,33.34354782,47.20723343,32.37897491
0.51312238,0.464095116,0.742431283,0.423913896,0.48805353,0.702483416,0.687430799,0.623725533,2.155486345,1.405636907,2.375176907,1.60947454,0.896058559,1.755695343
0.347692013,0.261743158,0.448314756,0.120400742,0.212321311,0.215529263,0.237164497,0.233747527,0.15812099,0.066830382,0.263647139,0.185257375,0.158764258,0.032727074
136.051712,185.2552338,95.15042877,125.2126465,162.1005859,134.998703,79.09172058,166.801178,55.01126862,123.5347748,30.61037636,34.10364532,41.81049347,66.80905151
7.398301601,7.006514549,13.12137604,8.426939964,14.29897785,10.38815117,11.33439541,6.356555939,70.70550537,117.5933075,84.39011383,92.76582336,67.83512115,123.0665588
52.95638657,62.50137329,41.44973755,103.7315216,56.04330826,43.80784607,57.20808411,61.19726181,3.176876545,15.57829189,3.434240341,4.184862137,38.26502991,2.30968976
0.473137796,0.973977685,0.206040338,1.60562408,2.190898418,0.443423331,0.759407878,0.488848686,0.479944527,0.911469102,0.514955103,1.448299289,0.12833266,0.377435565
0.70744884,0.799882233,0.101585463,0.798291326,0.765379727,0.380654424,0.58570838,0.699695528,0.058199786,0.294921577,0.164543137,0.213877097,0.25008437,0.085108072
1.234195232,1.127608657,2.936366796,1.13792038,1.637401819,1.052372575,1.03095603,1.224086642,0.075048521,0.13993293,0.057717621,0.067579046,1.780220866,1.491606832
2.17946744,2.823990345,0.110944599,1.766876101,3.565723181,3.830009222,3.958218098,2.276939869,5.953197956,4.904408932,5.458853245,12.48370457,14.22967052,8.023831367
6.951756477,9.63377285,15.33872032,13.40280437,5.928040028,9.227937698,12.57851505,5.620220661,1.05789566,1.023024201,1.226284027,1.270881653,2.129989386,1.698478699
