LFQ.intensity.1.Li_Fresh,LFQ.intensity.2.Li_Fresh,LFQ.intensity.3.Li_Fresh,LFQ.intensity.4.Li_Paper,LFQ.intensity.5.Li_Paper,LFQ.intensity.6.Li_Paper,LFQ.intensity.7.Li_Std,LFQ.intensity.8.Li_Std,LFQ.intensity.9.Li_Std,LFQ.intensity.10.PBS_paper,LFQ.intensity.11.PBS_paper,LFQ.intensity.12.PBS_paper
27.30277824,27.24798584,27.84254074,27.64553833,27.86726379,28.1077919,27.95260429,26.75302315,27.96818161,27.35270691,27.35774994,27.14336014
27.29850197,26.96212578,26.85043144,27.06661034,27.0824337,26.98880196,25.41419029,27.3479023,26.53302765,27.39263916,27.16240501,27.34121323
27.2966671,27.07173347,27.3334713,27.99102211,28.18395042,28.28991127,27.07989311,27.68992424,27.02083397,29.01629639,28.4682827,28.79082298
27.2927227,27.42997932,27.3810482,27.14384651,26.89804459,27.03359604,27.27346611,27.78281784,27.53043938,27.3748436,27.19206429,27.16029167
27.2868309,26.75786209,26.79352379,26.58089638,26.60455894,26.48234558,26.42114449,27.47165871,27.01542091,24.71596718,26.82201576,24.89970589
27.27604294,27.36869621,27.45708847,26.93528366,26.67141724,27.07856941,26.94581223,26.57330322,27.14802361,,,24.70197487
27.26820946,27.26338196,27.01169395,27.51773262,27.3225975,27.47869492,27.04051208,27.13398552,27.16298103,,,
27.23954391,27.09456444,27.2382679,26.8764267,26.88413429,27.05693054,27.22158813,27.01669502,27.26669121,27.62401009,27.84780693,27.70226479
27.21872711,26.94715118,27.12907982,27.32448769,27.18281364,27.19403839,27.10069275,27.30068588,27.13838768,26.99053383,27.16009903,27.20582962
27.21734047,27.11048317,26.49087715,26.62658882,26.83436584,26.73440742,25.96692848,26.71920967,26.39262199,26.67532539,26.52653503,26.79352379
27.20349884,27.00056267,27.06208801,26.82505226,26.69895935,26.71698761,27.17054558,27.19638634,26.93472099,26.33841133,26.46166992,26.66478729
27.19751167,27.31311226,27.46497536,26.92025375,26.95748329,26.81884956,27.48285294,27.37815475,27.38533211,26.4337883,26.40611839,26.72987747
27.19582367,27.41336823,26.75276947,26.52378654,26.48125267,26.86549568,27.27310944,27.21724892,27.03443718,25.90244484,,25.18752289
27.18829536,26.88238716,27.28330231,27.06773949,27.08719635,27.10319519,27.38442802,27.29719162,27.68772507,26.22877884,26.20923805,26.35986137
27.18300438,27.17560005,27.92603493,27.75601768,27.88174438,27.8595829,27.92699623,27.29008865,27.82662964,26.37481117,26.58548927,26.4174614
27.17045021,27.21317482,27.28462791,27.81427193,27.86844254,27.80814743,27.3033886,26.87420082,27.19563484,27.92891693,28.22940254,27.74432373
27.16901779,26.92558289,27.062603,26.9082756,26.59818268,26.590065,27.18810844,27.22471809,27.14374924,,25.06369209,24.7863121
27.16662598,27.04614449,27.30086136,28.089674,27.78787041,27.97929192,27.0111599,27.16739082,27.1323204,26.34570503,26.57657814,
27.16134834,27.11783218,26.20547676,28.11445999,27.80667305,28.06855965,25.6435318,27.11981201,26.31677437,28.50794029,28.72461891,28.81778336
27.13946152,27.01818275,26.4950161,26.02865219,26.11606789,26.13471031,26.56254196,26.85626221,26.36696434,,23.56906319,
27.12396049,26.9842453,,27.00849152,26.79476357,,,27.00806427,,,26.6135807,
27.12356567,27.15904045,27.27994347,27.13926697,27.27604294,27.19366264,27.38615608,27.70041466,27.29920197,25.8429718,26.3363533,25.12679863
27.12277603,27.26552963,24.90618896,25.83937263,25.71920967,25.69131088,,27.54914665,25.51520729,26.51350784,26.49355125,26.72103691
27.11316872,26.62714577,26.80722618,26.04391479,27.1096859,26.95071411,,28.12991524,27.09617424,,,
27.1096859,26.87244034,26.9502697,26.21562004,26.51127625,26.50353432,26.56425858,27.30513,26.8260231,26.23390579,26.03977966,26.58103943
27.10509491,27.02231598,27.24907112,26.82687187,27.02823067,26.91330719,27.32104874,27.46800995,27.12020683,26.43291283,26.56949806,26.57902718
27.09788322,27.05455208,27.38697815,26.50760651,26.52067375,26.43366051,27.14821815,27.75008774,26.91433334,25.87755013,26.20106888,25.81369781
27.09244919,27.45669746,27.80648804,27.93601418,27.7813797,27.79977417,27.36494446,27.06732941,27.89110756,26.84816551,26.48202324,
27.09043121,,26.59818268,28.50066376,28.59231377,28.58538055,26.78194237,26.67141724,,28.83539009,28.66793633,28.9324131
27.08090973,27.21206093,27.10359573,26.65676498,26.77240944,26.63837624,26.92422295,27.4396019,26.96168327,26.2184124,25.87464523,26.43404198
27.07795906,26.96928024,26.47294426,26.24554062,26.26574326,26.39362144,26.28174782,26.54483414,26.44425392,25.91444778,25.95173645,25.80629158
27.07316399,26.822258,27.27595329,27.07694054,27.15112495,27.34350395,27.37931252,26.71528625,27.31181335,27.20564461,27.13955879,27.35304451
27.06763649,26.88250351,27.27825928,27.53682518,27.60073662,27.80236435,27.41312599,26.65417099,27.41021729,26.81494522,27.10888863,26.2914753
27.05971718,27.55032158,26.48380661,28.37476158,28.24920654,28.93845558,,27.51600456,26.79066849,28.78200531,29.08400536,28.49300957
27.05682755,27.15692139,27.06424904,27.7719059,27.75053406,27.66424561,27.41481972,26.67935944,27.1102829,28.59380913,28.73495674,28.77423286
27.05517197,27.12317085,28.12686729,28.00902557,27.80156326,27.91917419,28.27262115,26.94346619,28.16523552,26.71803474,26.67101097,26.64951897
27.04645538,27.29920197,27.40226746,27.42590332,27.34443474,27.42798233,27.81622696,27.68177223,27.38195419,26.72871208,26.86844254,26.88936806
27.04019737,26.90322685,27.15508842,27.42774391,27.58154297,27.45771599,27.13388824,26.79525948,27.10439682,26.22088623,26.2491436,26.11179543
27.03820992,26.86632156,26.66438103,26.42592049,26.52423477,26.3987999,26.70358658,26.82456589,26.57830811,26.40522575,26.35220337,25.56958389
27.03674316,26.94458389,26.74944687,27.00474548,27.37898254,27.45207024,26.8554306,27.11515427,26.72754288,28.84962654,28.30986404,28.19046402
27.01797104,26.51187897,27.02833557,26.04270363,26.03917313,26.52118301,27.03915215,27.49891663,26.93528366,26.09516716,26.30545998,26.34192657
27.01371765,26.8226223,27.0507164,27.2614994,26.90483475,27.07009697,26.81665421,26.5128746,26.93370819,25.83711243,25.77112579,25.12218285
27.01073265,26.69935608,26.71816444,26.5970459,25.16775513,26.65171051,26.78219223,26.96190453,26.88273621,26.45054436,26.48057556,27.09264946
26.99787331,26.82055473,27.1114769,26.42308426,26.24981308,26.43041039,26.93190575,27.07968903,26.86396027,26.20912552,25.8401165,25.92910957
26.99139977,26.88355255,27.4582634,27.4873848,27.63637161,27.57412529,27.65948868,27.04447746,27.34307861,26.50694084,26.90299797,26.50647163
26.99042702,26.84589386,27.02654266,27.15923309,27.12435532,27.12858772,26.77215767,26.62477684,26.97180367,26.79091644,26.77240944,26.70411491
26.98695946,26.74201202,27.30929947,27.81927681,27.64739418,27.77492523,27.051548,26.60172844,27.38212013,27.19065285,27.26338196,27.39460182
26.98054504,27.11961365,27.53926849,26.96763229,27.00292397,27.00045395,26.98999405,26.52448845,27.1114769,25.00628853,25.40752983,26.0459156
26.97945595,27.07724571,27.85323143,27.85144424,28.0510807,27.33543205,27.58706284,26.88634682,27.62658882,25.4636364,,25.45371819
26.97476006,26.79637337,27.28744888,28.44537544,28.1071434,28.00276375,26.89735222,26.0462265,27.52895164,27.76938629,27.62985611,27.42342186
26.97224236,27.21586037,26.49734879,27.43221092,27.04541397,27.21335983,27.78206825,27.21484184,27.54067421,26.40558243,25.97901917,26.52375603
26.95338058,26.71384621,26.94681549,26.86112213,26.5839119,26.52608681,26.80771637,27.12060165,26.7634449,26.38015556,26.28351402,26.37371635
26.94402504,26.81090736,26.78231812,27.27391052,27.49541283,27.74143219,26.35494423,26.6235218,26.69696999,26.87020683,27.1818676,26.90736008
26.94122887,26.66492271,27.75894356,27.76211548,27.857687,27.58656311,27.43865013,26.50494385,27.71332169,27.31345749,27.04040718,27.01595116
26.94100571,26.88994789,27.32885742,26.79327583,26.75557327,26.75875282,27.18669128,26.96653175,26.83833885,25.29235458,25.68171883,23.9647274
26.93865204,26.76407814,26.99237251,26.6118927,26.90667152,26.67613411,26.93168068,26.75684547,27.01850128,28.45477676,28.61876869,28.59145737
26.92013931,27.02295113,26.86029434,26.73673248,26.50025368,26.66166496,26.95681953,27.43229103,26.89075851,29.94767952,30.12213326,29.85505867
26.91900253,26.9909668,25.84658813,25.574646,24.79926682,25.07426834,25.91042709,26.17890739,25.47119331,,24.32230568,22.46804428
26.91706848,27.32680321,27.60031128,29.1419239,28.99720001,29.05669785,27.07255173,27.51675606,27.07275581,27.33372879,28.18063545,28.12312126
26.91456223,26.90804672,26.64705086,27.43904686,27.0255928,27.0414505,26.39388275,26.49582481,26.63588715,26.84122086,26.99366951,26.85982132
26.90816116,27.14831352,26.48514366,27.4056797,27.28956032,28.03175735,,26.64979362,,27.53363609,27.73460197,27.77749825
26.90712929,26.84098244,27.1695919,26.89908218,26.68885803,26.80784035,26.82019043,26.77240944,26.89804459,26.43749046,25.89979744,26.45010376
26.90391731,26.61329842,25.88843918,,,,26.15905952,26.83364296,25.46092033,,,
26.90058136,27.0254879,27.09748077,26.94592476,26.98815155,26.97092628,27.45701027,27.43849182,27.31181335,26.38796425,26.23436356,26.51126099
26.89988899,27.01105309,26.26321983,26.91444778,27.01552582,26.82868767,26.4317646,26.23841476,26.31523895,26.05784035,26.31299019,26.34844208
26.89966011,26.8768959,26.88994789,26.31705093,26.41131592,26.54961586,26.87584114,27.16029167,26.79364777,26.08847046,26.33541489,26.02460098
26.8942337,25.73840904,25.59269142,25.617733,25.98270226,26.105896,25.50151443,25.97447586,25.91433334,26.07504272,25.93918991,25.66741562
26.88959885,27.40600395,25.40454292,27.247715,27.13457298,26.91399193,,27.52552032,26.50849915,26.9237709,,
26.88529968,26.8730278,26.27440834,26.25983047,26.30761528,26.3372879,26.07926178,26.247715,26.31996536,24.55461693,24.62750626,23.74683571
26.87467003,26.80980301,26.70041466,26.3358593,26.22806358,26.45318413,26.45147133,26.89608192,26.3715744,,,
26.86076736,26.44562721,26.52638626,26.96598244,27.05424118,27.06599426,26.38264847,26.0254879,26.54624939,26.7551899,26.76078415,26.4963131
26.85554886,27.08141708,27.14860535,26.59306145,26.59690475,26.70160484,26.93629456,27.38681412,26.69816399,26.43558502,26.69085693,
26.84661102,26.79872322,26.71227264,26.35830307,26.59590912,26.42425537,26.65307808,27.18082428,26.57600212,26.0935173,26.17525673,25.98591805
26.84373856,26.82274437,27.47235489,27.68378258,27.48577309,27.59519768,27.39819527,26.57200241,27.42686462,26.28661919,26.54935265,26.61175156
26.84230042,26.76951218,26.77316475,26.45166016,26.4889946,26.56303596,26.72598457,27.04603958,26.75697327,25.84273338,25.94001961,26.00094795
26.83665466,26.91410637,26.46575546,27.40446281,27.13183022,27.24390793,,26.8988533,26.25717163,27.39173698,27.38055229,27.52410126
26.83352089,26.9301033,26.05413818,25.70822525,25.88224602,25.87834549,25.6506424,26.7735424,26.34495926,26.43467903,26.32283783,26.54742622
26.83074379,26.24138069,26.74586296,28.051548,28.15880013,28.12336731,27.08486748,26.85638046,26.96102142,30.51088524,30.40192223,30.37098312
26.82868767,26.69112396,27.44923782,27.48868752,27.2642765,27.24263573,27.238451,26.22434998,27.35598755,26.94782066,26.82517433,26.82977676
26.82371712,26.69325256,26.62184525,25.93156815,26.38152695,26.4859581,26.50617027,26.57859612,26.6292305,26.62296295,26.08930016,26.20277023
26.81836319,27.02939034,25.61812592,27.67472076,27.50392723,27.5002079,24.89753723,,26.68845749,28.75694084,28.66067886,28.58042908
26.81677628,27.01414299,28.19886971,27.8587532,27.89017868,27.73492432,28.25759315,27.17169189,28.05393028,26.8843689,26.6079483,26.88075256
26.81188583,26.82189369,27.73350334,28.36665535,28.24861908,28.27408791,27.1132679,26.72481346,27.4815464,27.57549667,27.52035904,27.56695938
26.79525948,26.7644577,27.27737236,28.11386299,28.01515388,27.87952614,27.70951462,26.73065567,27.45638466,27.96477127,27.76888084,27.54052544
26.79414368,26.61890984,25.007658,25.21026039,24.98593903,25.12947273,24.27703667,27.1407299,25.37517548,22.87413979,,23.60569
26.78842926,26.90368652,26.38906479,25.98026276,26.39551735,,27.04645538,26.86643791,26.64814758,29.70726204,30.15303421,29.75488853
26.78705978,26.57299805,27.84882164,27.81017113,27.83340073,27.69511223,27.94251633,26.48900986,27.9609108,27.22453499,27.39680862,27.43356514
26.78194237,26.69511223,27.00891876,26.84002113,26.85934639,26.91399193,26.52550507,26.44290924,26.8649044,26.6412735,26.82371712,26.88261986
26.77165413,26.88180351,26.97880173,26.53433418,26.37822151,26.52185631,26.97136497,27.07326698,26.76040268,26.29946327,26.25673866,26.42603302
26.76141739,,25.18021774,,23.14440155,,,26.35816956,24.64938164,,,
26.75531769,26.3415699,27.39476585,,27.14812088,26.35753059,,,26.92478943,26.10525513,25.98274422,26.21250725
26.75047112,26.68552017,26.82880974,26.79649734,26.76585007,26.88121986,,26.96873093,,,,26.72181892
26.74765587,27.03012657,26.63616371,26.3374424,26.49095345,26.2114296,26.84146118,26.70596123,26.68190765,28.14287376,28.28392029,28.31721497
26.74727249,26.66979599,27.52775764,27.5717411,27.43276978,27.47854042,27.0824337,26.30279541,27.24408913,27.36436081,27.47661018,27.37550735
26.73660278,26.64347649,25.54571915,25.76943588,25.96552086,25.63053703,25.91396904,26.0588932,26.01431465,24.87890816,25.35632324,24.79852676
26.73026657,26.51597404,28.19361687,26.5292778,25.40272331,26.13967514,28.93151283,26.61245537,28.33415413,26.84278107,26.95914268,
26.72754288,27.02305603,26.96807098,27.42093468,26.49573326,27.01839447,27.32560158,27.16269302,26.88785744,,23.98485374,
26.72676468,26.86702919,27.31068611,26.83617401,26.35353279,26.54530716,26.90953445,27.00313759,26.85293388,25.31091309,,
26.70872498,26.80624199,27.61940002,27.36794662,27.48323822,27.38418007,27.51284409,26.9971199,27.39173698,27.04603958,26.88785744,
26.70054626,26.29258156,27.08891487,26.90781784,26.7654705,26.73673248,26.73827934,26.16248322,27.08141708,26.84625244,27.11852455,26.89654541
26.69604301,26.40759468,27.25439835,27.45724678,27.32319832,27.50650215,26.97781944,26.61147118,27.31475449,27.14792633,27.8052578,27.05641365
26.69564438,26.71069717,27.25682831,26.83833885,26.8282032,26.9916153,27.15180206,26.20784187,27.61512375,27.35825348,26.79822922,26.61512375
26.6624794,26.69564438,27.20415115,25.99347496,26.26728058,26.64705086,26.86076736,26.44625854,27.11793137,25.97353363,26.22725487,26.15684319
26.65717316,26.43857002,25.93710327,26.05372429,25.83867645,25.73112297,25.78596306,25.99094582,26.10521507,,,
26.65485382,26.34546661,26.82055473,29.17374229,29.03070641,29.03123283,26.62030792,26.4811306,26.59889221,29.10006523,29.07525826,29.36089134
26.64347649,26.90690041,26.91353607,26.40514374,26.3351593,26.61526489,26.90953445,27.27985382,26.95693016,26.33306313,26.05610275,26.46648598
26.63796043,26.35674286,26.52962112,26.032547,26.11501503,26.51534271,26.82286644,27.34654999,27.75098038,26.27481651,,26.82128525
26.62142754,26.48821259,27.05589676,27.31112099,27.4719677,27.24563026,25.43669701,26.08972359,26.67384338,26.42045403,26.24337959,26.40914917
26.61834908,26.67290115,27.54133797,27.37534142,27.39149284,27.48538971,27.0122261,26.23631668,27.12307167,27.51863289,27.43579102,27.31189919
26.61680794,26.50297165,26.82420158,27.27799416,26.72455406,26.76091003,27.08547592,26.61694717,26.79587936,26.33966827,26.86419678,27.05299759
26.61456299,25.40600395,,25.93748474,25.844841,25.87265205,,,,26.63630295,26.44273567,26.7850647
26.61343956,26.93269539,26.53063393,26.51462173,26.51532745,26.58663368,26.36031342,27.04780769,26.75811768,26.04568481,26.31868935,25.82420158
26.60978127,26.47714996,27.27684021,27.63096809,27.80698013,27.59662056,27.00324631,26.23967171,26.94290733,27.34477425,27.45309067,27.34078979
26.6079483,26.53085709,26.54235649,26.10041046,26.24221802,26.03860855,26.58060837,26.93021584,26.46377563,26.13803673,25.81262207,26.10011101
26.59931946,26.80722618,27.141119,27.63768387,27.66349792,27.53638077,27.13741112,26.39383316,27.10199356,27.03212547,27.2386322,26.9006958
26.59931946,26.66397285,26.96256638,27.08070564,26.93280792,27.01722717,27.00420952,25.90996933,26.96565247,27.55676651,27.75423431,27.26499176
26.59277725,26.28653145,27.14753914,28.19008827,28.33325958,28.3378582,26.89191818,26.52351761,26.94368935,27.77020454,27.83924103,27.92541313
26.57372093,26.29075623,26.69471359,26.86419678,27.01924324,26.90426064,26.56174088,25.74724579,26.80955887,27.10359573,27.3639431,26.88121986
26.56318283,26.41031456,26.44314766,26.21159744,26.46525574,26.68618965,26.06800652,25.93853951,26.86903,27.08709526,26.68992424,26.35479355
26.5620327,26.28795815,26.51920319,25.93959427,25.84835625,25.92193413,26.38533211,26.16555214,25.90664864,26.19430161,25.92985344,25.17386627
26.55816841,27.68063354,27.0415554,,,,,27.19450951,27.94273949,,,
26.55489349,26.95549011,26.76888084,26.86997223,26.88308716,26.92444992,27.14199638,26.94156456,26.78444099,25.91526985,26.46046829,26.01673889
26.5534153,26.48575783,26.3294735,26.23481941,26.37064362,26.19166946,26.0274086,26.15479851,26.3169136,26.0326519,25.70377159,25.89834595
26.54557228,26.06204605,26.6552639,26.94156456,27.03117943,27.01712036,26.93337059,26.31803513,27.11048317,27.5411911,28.03186226,27.37980843
26.54223824,26.62407875,25.45088959,,25.40392685,25.27731895,25.73099327,26.65853691,25.48674011,,25.90230751,
26.53892899,26.45937347,26.23485565,25.35481071,25.34451866,25.41415787,25.88899612,26.4796505,25.85483742,25.46867752,25.54827881,25.14339828
26.53636551,26.37321854,26.44859314,26.21891212,25.96947861,25.97984886,26.30211639,26.31307602,26.38554764,25.30148888,25.31965446,25.64074898
26.53452682,26.62742233,26.78606224,26.82079887,26.47611618,26.79538345,26.60059547,27.07469749,26.75938797,,26.19554138,
26.53400803,26.39556694,26.40543747,27.21891212,27.14705276,27.23242378,25.85198021,26.3241272,26.01646233,27.40389442,27.33304596,27.31656837
26.5205822,26.28279114,27.07377815,26.41644859,26.47545052,26.71069717,27.08151817,26.88425064,26.96971893,24.62187386,25.57323074,24.72234154
26.52040291,25.92829704,25.76172256,25.99118423,25.99066353,26.16075325,25.81034279,24.98706818,25.99157333,26.55853271,26.31651688,26.32955933
26.51690674,26.34594154,26.50274467,26.1136055,26.2815876,26.12119484,26.29195023,26.57100296,26.56428719,,25.39754295,
26.49725723,26.41149521,27.30243111,27.105896,26.92286301,27.01733398,27.04249573,,26.87067795,27.20918083,27.17674065,27.50377655
26.48795128,25.30180168,26.12095833,,25.72746468,25.9102211,25.55745316,25.73900032,26.1047554,,24.63837624,
26.47943497,25.64303589,25.80994987,25.76298904,25.64460373,25.6486969,,25.56118774,25.86938286,26.4253273,26.15815353,26.11298943
26.47742844,26.19165039,25.45685387,24.80148888,25.36859703,24.8749733,24.68522644,26.08377266,25.48213005,,24.72764778,
26.4631691,27.15508842,,27.75455284,,27.47900391,,26.59135056,,27.95315933,27.6114006,
26.46076393,26.57643509,26.71463203,27.39958191,27.13025856,27.21354485,25.80486488,,26.41820335,,,
26.45240021,26.24247169,25.97208786,25.67300797,25.9479084,26.40491676,26.64553833,26.36867905,25.9564209,24.92904091,25.04356003,25.9194355
26.44185066,26.31719017,25.92300034,26.32899475,26.31912041,26.19574928,26.09976959,26.06814957,26.09472466,,,
26.4400444,25.99580383,,25.64715958,26.35449028,26.1498661,,26.61540604,,,,
26.43855476,26.35563469,26.33220863,26.22484779,26.65143585,26.55058479,,26.14386559,,26.01203346,25.83735275,
26.43703079,26.38853836,27.45057487,27.211689,27.65690041,28.22995186,27.27781677,26.73156166,27.34612656,26.55004311,27.00945282,25.83489609
26.43099976,26.50784874,,,,,,26.32135963,,,,
26.42967606,26.28460884,27.51012993,24.90118027,,,27.23214912,26.91170883,27.22848511,27.19497871,27.71953583,27.13016129
26.42311668,26.3607502,25.63881683,25.39985847,24.97827721,24.9414978,25.56633568,26.10321617,25.73575211,,24.95486832,24.31520462
26.42003632,26.59348869,26.48907089,27.98706818,27.77373123,27.77133942,27.02780914,25.29365349,26.66261673,27.12336731,27.86478615,27.52954674
26.41399765,26.56604576,26.42651176,26.13856316,25.94904518,26.10105324,26.69803047,26.74226952,26.41213989,26.09029007,25.94750786,25.95920944
26.41251183,26.70450974,25.84021378,27.25277519,27.18489647,26.64732552,,,,,25.7470932,
26.41228676,26.10417557,25.81068611,26.07767296,26.03588486,25.97493553,25.33939743,26.34506035,25.81090736,27.22618866,26.71541786,27.0083847
26.40676689,26.40906715,25.73373604,26.58520126,26.71528625,26.6768055,25.4478035,26.49599266,25.53531265,27.20144272,27.30721664,27.18262482
26.36821365,26.38167381,26.17153931,25.69601631,25.6491909,25.73474312,26.22910881,26.56388092,26.19670486,25.09305382,25.54203224,
26.36442757,26.07940483,27.16978264,27.0504055,26.88261986,26.88051987,27.22140312,26.31015015,27.37517548,26.74957466,26.72728348,26.75021553
26.36297417,26.55558205,26.15809631,25.85993958,25.89117622,26.04551888,26.35142708,26.95160484,26.58046532,24.10645485,25.10457611,24.74062347
26.36123466,26.43983841,26.40634537,25.83185577,25.97228622,26.21315575,26.37866783,26.51501274,26.35024834,25.5716114,25.59269142,25.62223625
26.35836983,25.52510071,24.6618824,24.95544434,24.69274712,24.91346741,,24.73943901,24.6320076,24.72993088,24.88836861,
26.35778236,26.55989075,26.44002914,26.35287666,26.23520279,26.47829247,26.66844368,26.82529449,26.66844368,25.93972778,25.51755333,25.72244453
26.34331703,,,26.32585907,26.68805885,26.61118889,,26.54620552,,26.88797379,26.7359581,26.44215012
26.33687973,26.32788277,26.46266937,26.91044998,26.80082321,26.81677628,26.06379509,25.92917633,26.5250721,26.953825,26.94313049,26.78768349
26.33587646,26.29137039,27.44584846,27.93999672,27.83719635,27.60059547,27.11117935,26.12835312,27.34587288,27.11822701,27.30495644,27.14637375
26.32806969,26.47986603,26.13322258,26.00157166,25.87619209,26.03418541,25.80751991,26.69431686,26.34531403,25.72523117,25.72168922,25.61874199
26.32144547,24.40243149,24.81806946,,,25.85792351,,,26.92422295,24.86957169,,
26.30952454,26.28785324,23.16436768,,24.22317123,,,26.40078735,23.72359085,24.05531693,23.82958412,24.24190903
26.3067646,26.0883503,26.86832428,26.64168549,26.69192314,26.59690475,26.67613411,25.94067001,26.78006554,26.70437813,26.40666962,26.42369461
26.29444122,26.31487465,26.97322845,27.20106888,27.29342461,26.12563515,27.62044907,26.64154816,27.20676231,,26.30839729,26.90472031
26.28704262,25.97276688,25.2642765,26.38408089,,25.84313965,25.25465012,26.43872833,25.32676888,25.83496857,26.43626785,25.85899162
26.28040314,26.24359894,26.73995399,26.88273621,26.91410637,26.72247124,26.56449127,25.82228279,26.72390366,26.16098404,26.13443756,26.34169006
26.27289581,26.33072281,,26.12537956,27.62617111,27.06866264,,,,27.65942192,27.24888992,27.94117355
26.26642227,26.71489334,27.09174347,26.56248283,26.61245537,26.71437073,27.13653183,26.91911697,27.04759979,26.2518177,26.20985031,26.48879433
26.26112366,26.13830948,26.64951897,26.54874992,26.43120766,26.49987411,25.86107635,25.93939209,26.06585121,25.91111374,25.12943459,25.18993759
26.25104141,25.91879845,26.64718819,,,,26.5208683,26.68378258,26.20458031,26.24298096,26.29736519,
26.248312,26.13516045,26.7055645,26.2528286,26.52279854,26.52881622,26.61960983,25.48940659,26.60484314,25.69112396,26.01663208,25.93001175
26.24809456,26.00817108,26.12277603,25.62064362,25.60461617,25.58829308,25.78004074,26.27827644,25.92426872,25.49087715,25.42329407,25.65951538
26.24025345,26.11767197,24.51899338,25.98004532,25.84167671,25.70906639,,26.0110321,24.82885742,25.91674995,25.74683571,25.72208023
26.23921585,26.82116318,26.61554527,27.27159691,26.8411026,26.68284416,26.5431385,26.07563591,27.25439835,26.15410233,26.04370499,26.59960175
26.21324921,25.94192314,26.2694931,26.04055214,26.05077934,26.20607185,26.5428009,26.50975227,26.14643097,25.89772224,25.68045998,25.90235329
26.21291351,26.35575104,25.2778511,25.43370819,25.14047623,25.26216316,25.85678482,26.09311295,25.24630165,,,24.45838928
26.21230316,26.21621132,25.98320198,26.33626747,26.31058311,26.27270126,25.91757011,26.22947502,26.27250481,,,
26.20151901,25.96261024,26.4353466,26.99701118,26.89214897,26.73505402,26.36607933,25.64242935,26.46990585,26.75302315,26.6904583,26.55659103
26.18742752,26.32603073,,,,,,26.22350311,24.41544914,,24.53943062,
26.17772865,25.96026993,26.53152657,26.60172844,27.31259155,27.10159302,27.35144424,26.06810951,27.17331314,27.07663536,26.47040176,26.87876701
26.17134857,,,,26.36332512,26.22167969,,,,26.80291939,26.69245529,27.05703354
26.17110062,26.01714134,25.94384766,25.96358109,25.81760597,25.79699326,25.74870491,25.7359314,26.10641479,24.80842972,24.95584297,25.52327728
26.1709671,26.3540535,26.49594688,26.89434814,26.91479111,27.08820724,26.31368256,26.27581215,26.52802658,26.51299477,27.05930519,26.46959496
26.17010689,26.43296051,25.67079544,25.77858925,26.20527077,26.04553986,25.54701424,25.2004528,25.82495499,24.3924427,25.01367569,24.54851341
26.16853905,25.84782982,25.90994644,26.36081696,26.53649902,26.48005104,25.98973274,26.25058937,25.64289856,27.81689835,27.82971573,27.59583855
26.16645241,27.62811852,27.57181358,,,27.22536278,27.81323242,27.83647346,27.78350449,,,
26.15147209,26.17879295,26.63740921,28.27119637,28.57978249,28.42113495,25.67844582,26.20013428,26.63768387,29.51404953,29.00899887,29.26214981
26.1399498,26.28252602,25.69988441,25.75689697,26.26334572,25.81208229,26.40410423,26.36629677,26.46068764,25.69898415,26.13727379,25.75450325
26.13200569,26.27027893,26.41280365,25.64507103,25.86071968,25.92300034,26.02354431,26.34704018,26.03665924,25.34187508,25.04092979,25.07275581
26.11285019,26.3091774,26.53174973,26.12486649,26.24450684,26.32531166,26.9262619,26.76420593,26.60201263,24.97819138,25.37036133,24.46917534
26.10962677,25.85002708,,24.98198318,24.77323914,24.76663399,,25.9367218,25.23786736,25.84184647,26.15083313,26.04476929
26.1086483,25.81528664,24.94127464,25.43733215,25.11437988,24.77650642,24.99972343,25.05560684,25.40684891,,25.10293579,24.85043144
26.10771179,25.80042839,24.25212479,27.52813148,27.52559471,26.82529449,25.1273098,25.95622063,,30.54609489,30.02960014,30.24206734
26.0921669,25.7613163,25.59360313,25.22423935,25.26420403,25.47929573,25.40217018,26.13269234,25.93366432,25.06142807,25.0768795,25.26044083
26.08839035,26.03124237,26.91513252,27.01062584,26.67572975,26.67707443,26.97825623,26.08239174,26.98217964,25.05693054,26.29888725,26.10661316
26.07738876,26.09131813,26.23870468,26.19792366,26.35647392,26.26854897,,25.99957275,,,,
26.0745945,25.45167732,26.10906792,,25.2674942,24.98372269,26.42494392,26.26313019,26.05626869,27.20424461,27.53043938,27.71907997
26.06679535,25.87208748,,,,,,25.98884583,23.74796295,,,
26.06609726,,,26.67546082,,26.47319221,,,,26.81139755,26.45840454,26.37989235
26.06589127,26.02223206,25.23161888,25.34682083,25.02555084,25.06035614,25.40129089,26.20054626,25.70775223,24.49740982,25.13610077,
26.05920219,25.86112213,25.58683395,25.5302906,25.52133179,25.62553024,25.72382545,26.09705925,25.65780067,26.62170601,26.86313438,26.51338768
26.04845238,25.6280632,27.63325691,27.4541893,27.18196106,27.4582634,27.60956955,26.42300415,27.65341949,26.28408051,25.91278267,24.87060738
26.03256798,25.73409843,25.78683662,25.37464523,25.34397697,25.73409843,26.04545593,26.01699257,25.60549164,25.19219589,24.98832512,25.00718689
26.0295372,26.36764717,26.77504921,26.10175323,,25.54480553,26.82055473,26.76521683,26.37057686,,,
26.02856827,25.66310501,26.07089424,26.14242554,26.0214901,25.98706818,25.62285233,25.26384735,26.09752083,25.30702591,25.1188221,25.28915596
