Raw Abundance 35,Raw Abundance 45,Raw Abundance 50,Raw Abundance 55,Raw Abundance 60,Raw Abundance 75
34265.4,34290.1,28133.6,11230.4,7064.6,2192.9
3092.7,3063.1,2800.1,1094.1,775.5,249.5
18638,19494.3,17776.7,9474.8,7128,3910.8
10405.4,10906.2,10332.8,5734.9,4463.6,3260
13870.6,13444,13057.1,7359.3,5996.2,3999
13332.4,13737,12599.9,7588.3,6673,4347.7
48358.4,49585.9,46921.6,31901.3,31082.8,10749.3
6639.9,6623.5,6859.1,4346,2457,655.5
1655.1,1880.1,1722.3,1310.1,675.7,180.8
2776.4,2669.4,2759.4,1485.5,1063.6,520.1
3826.5,4039.1,4100.8,2438.9,2090.8,1452.4
24746.2,24238.9,23372.3,8288.7,5223.8,1831.1
37627,40303.5,37110.2,25393.8,14083.7,3403.3
101762.2,100708.8,81006.6,29057.6,20140.5,6877
4826.9,5650,4840,3861.9,2506.5,525.4
1328,1403.7,1217.5,538.9,429.1,117.3
131958.3,143193.4,116152.7,38839.7,25656,8446.1
51307.2,52326,48437.3,18449.4,9466.6,2329.1
420002.6,471775.2,419156.9,298389.3,84408,18090.2
10376.6,11127.6,9103.2,3722.6,2468.9,967.7
29602,28866,27404.9,11156.1,7495.6,2700.5
3323,3128,3253.3,1787.8,972.5,497.3
6026.5,5828.8,5699.5,3376.3,2807,1404.9
17292.7,17931.9,15119.6,7129.1,5111.7,1683.9
26053.8,24090.3,23954.8,14872.1,12978,4012.3
79198.1,82613.8,69083,29013,19546.6,8220.5
12295.5,11916.9,9967.8,4093.9,2542.6,872.6
281028.2,282234.1,222888.9,84758.4,61613.9,15429.4
58219.3,58937.7,54361.3,27121,12521.9,3678
65735.4,62671.8,52758.3,19874.2,13225.7,4796
111028.7,111616.5,87428.1,33252.1,22385,7131.1
18347.3,18099.2,18006.1,12057.8,10635.7,1865.8
4319.9,4243.8,4076.7,2493.6,1771.7,1002.8
6819.6,8036,6685.6,3986.9,3401.4,1856.6
18379.8,19667,16080.2,6811.7,4822.4,1659.9
74982.6,80424,73527.2,48279,41009.5,4804.4
10046.1,9778.7,10092.1,7433.7,7142.8,1113.5
7874.4,7462.6,7229.4,4291.9,3815.7,1471.6
26373.6,27427.6,25486.2,16605.9,10690.1,2615.8
3359,3461.2,2916,1350.5,1131.9,840.7
1514.5,1083.6,1298.2,654.3,479.1,279
121006.6,133595.2,120060.4,78875.9,69090.6,6229.9
276820.3,311645.3,271990.5,145303.7,80816.7,12656
1960094.4,2439810.4,1999785.8,1314196,841205.5,79726.7
10246.3,10425.8,9981,6511.7,3101.7,1140
1477.8,1579.3,1550.9,891.3,516.1,266.5
165802.1,185563.6,165672.8,63618.4,34030.3,10038
24322.1,26365.3,24340.6,15852.6,7771.6,1833.3
50677.4,51057.9,40889.3,16002.7,9370.3,2636.8
30649.5,29128.9,24986.6,9782,6493.4,2350.3
20411.4,20652.1,16938.4,6510.3,4639.6,1620.4
1597.4,1568.7,1313.9,583,481.7,168.3
878.6,689,825.1,435.5,284.9,187.1
17144.8,17263.4,15605.6,9515.9,9749.2,8032.6
39659.4,42072.5,38396.8,26382.7,19968.2,3229.2
293807.6,297466.2,247889.1,85557.6,52265.7,15449.7
1644.5,1802.2,1524.3,653.4,417,146.4
8086.8,7256.5,7316.3,3811,2196.6,822.8
13732.9,13859.5,12430,5480.5,3474.1,904.1
4538.9,4169.2,4050.5,1733.4,1179.8,618.4
52421.3,52327.1,45194.3,18461.1,11857.2,4792.1
13252.3,12816.8,12143,5347.2,3804.7,1621.9
1380.1,1244.2,1226.2,687.8,445,272.8
11173.5,11659.1,8841,3313.7,2368.1,579.1
12590.5,12925.5,11885,4334,2895,1301
167076.7,183527.3,152203.8,48081.5,31432.3,9757.9
4457.8,4083.1,4142.7,2088.8,1704.5,1082.9
575.1,449.8,510,244.4,158.6,105.4
2442.2,2518.9,2045.2,943,697.6,307.8
5312.6,5532.1,5822.3,2369,1347.4,493.2
25535.3,24880.1,24762.6,16270.5,15141.5,11652.8
624.4,542.9,514.7,249.1,133.7,53.3
237.1,233.4,198.2,73.8,62.4,23.3
29678.9,28285.3,25560.8,11382.1,8774.4,3925.4
1946.2,1894.9,1758.4,788.5,552.5,245
5888.1,5894,4670.4,2355.2,1810.1,957.3
9221.2,8789.8,8913.8,6058.4,5738.7,4658.4
6169.5,6089.3,5490,2519.3,1738,686.2
30262.7,27380.9,26301.1,19589.4,21480.1,17472
8704.3,8623.4,8752.9,5346.4,4543.8,2092.9
4960.4,4331.3,4287.4,2116.5,1529.3,915.5
81815.6,83212.3,70667.5,27004.3,18618.5,5422.4
455.5,545.4,405.6,160.4,91.4,33.5
2094.8,2002.4,1904.5,883.4,731.6,353.2
19390.7,19347.9,18077.5,9939.8,6701.7,2773.7
13431.7,14188.5,12091.7,5250.7,3847.4,1565.5
522.2,436.9,449.7,195.3,122,60.9
1798.2,1794,1655.5,779.7,502.9,245.9
53823.2,56433.1,46116.1,19240.1,13155,3968.9
24686.5,25671,21786.4,9041.4,6527.4,2388
4015.2,4114,3644.6,1721.6,1266.7,535
18607.3,17459.1,17046.1,7797.8,4818.5,2127.7
7582.1,7636.7,6542.4,2779.3,1942.4,671
31635.8,32105.2,28138.9,12024.4,8221.8,2843.3
10797.8,10205.2,9045.9,4224.1,2968.8,1508
4544.1,4061.6,4471.9,2946.4,2237.8,1637.5
2262.1,2337.6,2038.8,1099.2,703.4,218
6527.4,7073.3,6578.7,4006.3,2872.9,1884.2
3483.7,3532.7,3188.5,1461.9,1452.2,703.7
771.4,800.6,738.1,443.2,288.6,166
13965.4,14473.3,13901.2,5116.6,3333.4,1197.1
448.7,443.2,386.7,141.8,89.7,41.2
513.4,449.5,506,251.1,168.1,107.8
1831.1,1959.1,1500,611.8,489.4,131.5
1577.2,1710.7,1302.1,602.7,450.7,262
755.1,678.6,658.2,242.4,185.7,64.9
453139.8,500211.6,461976.5,310005.9,286512.5,21932.6
2655.4,2674.9,2252.1,1057.6,645.6,244.8
19377.9,22181.1,18139.4,8492.2,5813.2,2081.8
57214.2,60926.3,51374.2,20941.9,15384.6,12503.6
2185.5,2318.8,2236.9,1261.4,972.6,485.1
24977.6,29703.5,24333,11441.5,8441.9,3403.9
18625.4,21809.6,19077.6,9531,9938.6,6529
12898.8,15057.6,12809.3,7893.9,8747.1,5333.1
83978.3,96549.9,86120.4,40741,22811.7,5412.9
9277.2,9706.1,7912,3673.1,2541.9,1137.5
4087.5,4287.2,3897.2,2550.2,2080.3,256.3
3316.2,2990.1,2974.3,1621.3,958.6,240.4
3561.4,3762.7,2850.6,1187.8,742.7,189.7
1579.4,1384.6,1359.1,681.8,502.3,285.4
6534.3,6838,6902.7,4343.3,3634.7,2518.1
420281.6,448370.2,391400.3,173891.5,108252.8,29347.2
205080.5,201527.2,167250.2,75498.7,59797.5,19130.2
26970.6,31474.4,25263.2,13149.7,10543.8,5153.8
409163.8,444964.7,409379.4,296436.3,307086.9,211442.1
18702.7,18498.6,16103.9,7053.5,4469.8,1603.6
73735.7,75178.8,66981.5,27147.4,17442.2,6085.3
834757.1,833304.1,679268.9,271305.4,178873,57759
8553.5,8295.3,7477.7,2811,1877.2,663.5
2104144.7,2138486.7,1763689.7,722531.6,529248.2,179379.7
457549,452677.8,395105.8,165036.5,129829.7,54051.9
10395.2,10108.9,8858.2,3801.8,2848.1,1179
82008.9,78481.1,73675.1,31445.4,21439.1,7858.1
919176.4,979512.7,771637.4,281062.2,198548.4,71259.4
19984.4,18801.9,17122.3,7822.7,6065.8,2747.6
352221,364848.7,311627,131779.7,89114.3,28884
9419.3,8340.7,8311.8,4097.7,2957.5,1670.4
349094.5,375162.3,336891.5,223976.2,222982.5,194734.3
4574.3,5400.8,4370.4,1704.1,1249.9,457
349.7,339.1,299.3,124.1,85.9,31.4
718.4,769.7,671.1,412.6,366.3,255.4
4233.8,2809.4,3692.3,1629.7,1038.2,405.2
30331.7,29420.8,26701.5,11609,7586.8,3039.2
650.1,775.9,550.1,168.3,129.8,26.2
146123.3,144860.3,115814.9,49598.8,31667.1,9073.8
280893.6,282913.3,211975.1,73015.4,50808.9,14743.5
27298.1,28580.1,24520.7,9696.6,8216.9,3833.1
929.8,1117.5,1020.5,577.6,508.1,264.7
865.7,678.9,784,542.8,413.3,409.7
8771.2,9046.9,10732,6074.8,4413.6,2665.5
9447.8,10175.5,10392.6,6199.7,4508.3,2714.9
12835.3,12319.4,13603,6919.4,5312.9,3266.4
805.7,941,935.1,500.1,392.3,264.7
129706.9,138710.4,120138.8,43850.9,26574.4,8485.8
679.8,628.5,601.6,269.3,175.8,76.7
142714.8,147819.8,125053.2,43974.1,31745.1,10271.5
22715.6,20851.5,18017.6,7335.9,4432.6,1355.9
58.6,57.3,57.1,25.5,25.5,11.4
3671.2,3648.8,3399.5,1334,738.9,261.1
6797.2,6538.6,6368.8,3505.1,1864.3,685.2
4050,4375.5,4176.8,2528.9,1430.4,490.6
913.3,798.2,903.6,493.5,389.2,258.4
2863.4,2722,2449.9,1126.7,804.9,426.9
824.1,594,698.6,266.5,209.1,128.6
20604.4,23634.7,18327.3,7986.3,8481.4,7941.7
22695.2,29557.6,29960.8,13519.4,9962.6,2697.2
2471,2591.3,2713.2,1245.7,743.8,306.5
19556,19817,20277.5,14428.5,13914.4,10428.5
63919.7,94184.3,92959.1,43814.1,31211.8,11653.2
6917.5,11306.8,10751.4,4934.1,3428.4,1044.6
8689.9,11849.9,12996.6,8587.1,9627.7,2364.4
31549.5,43969.5,49435.7,33065.5,41126.6,7616.4
1200.8,1399.6,1395.1,1105.3,1135,830.3
7032.9,7083.8,6492.8,3438.4,2466.6,1471.6
16863.3,18753.2,17243.5,10774.1,10329.1,3239.4
1415.7,1503,1369.7,839.3,717.3,428.2
9146.5,8604.2,7963.6,3444.6,2548.8,1112.2
3579.5,3759,3089.5,1305.1,862.1,362.9
128763.1,134756.4,120684.5,42755.2,28029.5,9001.9
11004.5,10653,10222,3615.8,2425.6,800.1
8586.7,8427.2,8026.2,3844.3,2155.8,813.4
55010.2,55587.6,52119.8,31752.6,25974.5,5915.5
217109.4,233588,215681.7,155191.3,128309.4,12087.4
39755.1,39339.7,37725.5,21924.7,11306.9,4060.7
1384.9,1453.9,1072.4,400.8,254,73.4
1120.9,996.2,948.6,445.4,283.6,88.3
21413.4,22080.8,21046.8,13620.3,11027.8,2504.9
15203.8,15079.6,13912.1,7165.3,5076.7,2578.6
81582.5,85246.4,73687.9,38997.5,23032.8,5327.3
104760.9,110661.2,103311.8,68008,61135.1,43892
7531.3,7556.5,6739.2,3074.3,2394.9,2167.3
25351.4,25553.7,24625,14146.8,9070.2,5990.1
3492.5,3621.9,3525.3,2221,1649.3,244.6
117229.9,130005.4,107619.1,35074.9,20582.5,5696.4
10354.7,9969.4,10116.6,6724.8,5075.9,1277.8
57998.1,60944.7,51697.2,19694.3,12592,5131.1
14737,16137.7,14241.4,8922.5,8568.8,5817.7
7007.6,8573,7127.7,3098.7,2021.3,580.1
392.2,329.8,335.4,140.7,101.7,74.9
14010.9,15360.5,12034.3,5392.7,3884.5,1312.5
17394.5,16988.6,15770.4,6780.2,3848.9,1050.1
1313.9,1211.1,1066.4,426.7,299.7,120.5
3448.6,2825.7,3180.2,1367,741.1,199.7
29059.7,29468.9,22975.1,8718.2,6077.2,1891.1
29319.2,28849.9,23667.8,8648.3,5770.9,1603.4
4667.2,4791.1,3841.5,1458.7,1011.9,288.8
20408.3,20339.7,17441.7,7004.1,5069.6,1753.5
172001.7,177441.2,151708.5,58406.8,38402,10101.7
4747.6,4748.1,4671.2,2969.1,2241.7,728.7
1082.7,1098.9,968,581,428.9,184
5755.7,7135.7,6578.7,3104.2,2413.2,647.1
13308.5,15049.8,13234.6,8215.8,7719,5047.4
3473.3,3149.4,2794.5,1154.7,722,340.8
1162.8,881.6,1004.4,349.8,203.7,56.7
2551.7,2160.6,2179.3,929.7,678,352.3
4253.5,3967.7,3864.5,2063.8,1214.2,619.4
2705.1,2363.9,2556.2,1293.6,811.3,522.1
168,130.6,193.7,114.2,56.6,35.3
3828,3999,3449,1632.8,1379.9,1120.9
2559,2473.5,2803.3,2155.3,1984,1740.4
966.8,1037.8,883.2,486.3,438.7,301.2
722.2,471.7,643.7,453.6,361.5,228.9
1507.3,1303.5,1148.5,903.5,780.8,746.9
35154.1,36231.8,33749.7,14781.5,11192.7,4040.2
6488.4,6293.6,6921.4,3459.2,2526.8,1330.8
700.6,746.3,667.4,361.4,263.7,139.1
283635.8,309881.1,283653.6,98286,62061,24386.4
5029.1,4525.3,4295.9,2130.1,1106.4,464.7
17075.8,18557.3,16790.1,10106.5,5848.4,1525
418.4,416.3,379.9,164.6,102.8,36.6
133146.5,149924.8,124972,51384.8,26083.3,8488.6
37933.3,39044.6,35743.7,16221.7,8137.7,2927.1
28655.2,28593.2,25507.6,11204.6,8147.9,3576.7
2866.7,2798.3,2648.4,1166.9,882.4,412.8
1951.2,2049.3,1750.6,639.1,376.1,121.1
161.4,204.9,147.6,72.1,35,10.2
128700.1,136479.3,126619.1,85549.5,71330.9,34897.7
3287,2920.2,2586.5,1376.2,996.9,349
908.1,857.4,851.7,367.4,262,138.5
29492.4,28670.5,26731,15497.2,12196.2,5247.4
4876.2,4810.1,4223,2055.9,1695.6,1088.7
8539.7,8437.1,8483,4816.4,3085.5,1172.7
11293.9,11837,11391.3,6111.7,4891.7,2405.2
2512.8,2337,2649.4,1620.7,1281.5,727.3
886,878.4,855.9,429.1,266.2,134.4
60810.7,60788.9,57885.5,35980.5,25783.3,3992.4
75837,77458.4,70408.6,43487.3,30801.2,5332.5
36817.6,37231.9,33064.3,12178.5,7645.3,2717.6
117188.3,121653.8,115369.3,62834,25163.7,8018.2
62769.8,65548.2,60733.5,28826.3,14861.3,5189.8
258471.6,269861.7,234985.7,90837.7,55537.5,18418.1
3705.8,3888.8,3721.7,2318.2,1639.3,530.2
12930.5,15219,14306.1,6520.1,4457.2,1986.5
4341.7,4787,4415.9,2157.7,1507,815.4
1029,1517.1,1181.3,494.1,340.2,79.3
1016.4,1140.4,917.7,397.1,310.8,124.8
22448.6,21769.6,22702.5,15377.3,14137.2,10982.8
5903.6,5575.3,5034.8,2025,1471.5,593.8
280972,273879.5,208369.7,71401.6,48316.9,11442.8
5772.2,5427.9,5026.5,2077.8,1306,583.5
766.9,725.5,694.3,386.2,272.2,70.8
1096.9,1129.5,902.9,383.4,224.5,37.2
229.7,167.8,210.8,118.7,62.5,20.5
691.6,649.7,547.1,228.4,207,85.7
3109.7,3198.2,2743,1438,990.5,490.8
603.7,570.6,546.6,276,185.5,88.9
22475.5,21001.8,21701.2,14278.7,13098.7,10374.6
712.7,769,706.2,389.8,342.8,251.2
33.5,26.7,34.1,21.4,17.3,9.2
538,503.7,507.4,303.2,215.2,94.2
1168.1,1060.1,1122.9,614.1,498.8,411.3
3131,3705.4,3798.7,2099.6,1828.1,948.9
19637.3,21086,17222,7388.5,5308.5,1660.3
3901,4530,3910.8,1994.3,861.2,282.9
668.2,714.1,643.3,232,160.6,61.4
34180.9,32577.8,31953.9,15660.1,7393.4,2873.9
48910.1,51337.8,47192.9,22123.4,14576.1,6628.2
21728.1,21922.3,20376.3,11635.9,7073.8,2035.1
31203.2,30696.3,26994.1,11119.3,7281.9,2332
1895.9,2044.1,1453.3,551,370.8,110.7
26157.5,24392.8,22058.7,9108.8,6652.5,2321.1
13126.1,13340.7,12598.4,10384.9,10824.4,11076.7
12510,13116.3,12189.4,6405.2,4992.5,2838.2
2431,2471,2649.5,1081.3,707.7,285.4
1366.9,1344.3,1148.4,591.4,535.4,264
2090.6,1919,1849.4,796.1,530.6,214.7
10955.4,12793.5,11101.6,4748.4,3315.3,1141.6
2581.5,2714.6,2407.1,846.3,560.7,197
291875.9,294593.6,227371.6,81500.3,54245.1,18724.5
2381.3,2369.2,2263.3,1274.1,974,522
21033.5,23204.1,19784.2,8847.1,4893.2,1544
1641.3,1745.9,1425.4,708.1,526.6,263.4
705.2,798.4,649.9,351.1,289.1,153.8
2610.5,2698.5,2532.7,1587.5,734,239
546.8,450.2,499.3,256.1,136.3,75.3
2868.3,2353.1,3074.8,1880.2,748.1,241.7
76949.4,78160.9,67445,28855.3,19348.6,6687.1
3198.8,2818.7,2617.1,1838.8,2110.9,1446.6
66361.3,69020.4,54519.8,20283,13516.3,3783.1
6365.4,7041.2,5432.7,2565.8,1607.6,628.8
61033.4,58807.5,50221.5,20470.6,13872.6,5939.7
5063.1,5708.5,4565.3,2015.7,1116.9,318.3
68410.4,66236.7,55715.7,22107.8,14446.1,4677.3
4236.6,3811.4,4598.1,2586.8,1876,1221.5
2643.6,2619.2,2448.4,1344,929.8,513
1047.4,1098.2,963.9,407.7,266.3,86.7
702.6,848.9,576.7,247.4,176.1,84.9
225973.8,211800.3,178675.9,69593.4,51295.9,15625.7
990,980.9,1050.9,579.7,492.2,285.9
2111.7,2284.6,1881,797.5,492.5,233.5
8804.2,9785.7,9275.1,5814.2,5240.4,3866.3
600,585.8,594.1,342.2,288.1,189.5
1335.2,1398.7,1182.9,625,504.4,290.5
27221.6,28441.7,26407.1,15349,10226.6,2516.2
421,441.9,373.3,191.2,119.9,41.6
498171.9,532735.2,410035.2,137132.8,81981.4,20881.3
580.5,635.8,581.8,248.6,176.5,46.6
52053.2,55191.2,53362.4,38571.2,34949.9,16328.9
1619.7,1698.6,1241.1,541.2,384.2,139.3
2723.4,3363,2592.1,1361.6,630.4,258.7
135181.8,145960.9,135575.5,61845,34648.6,16745.2
45251.6,47133.4,40831,14254.8,8792.1,2603.6
115042.2,125441.4,111247.2,72317.6,42424.1,8386.9
581.9,535.3,548.1,211.9,121.6,52
19471.5,17729.1,17276.6,8233.7,4899.7,1702.9
610.2,719.4,602.4,313.2,264.1,108.1
1535,1711.1,1640.3,1040.1,722.1,190.7
510.5,432.7,428.8,220.6,136.4,48.4
1202.1,1226.8,989.1,508.2,337.4,94.9
3513.2,3397.1,3032.2,1337.5,906.8,311.3
317967.3,344379.4,274555.6,85422.9,52469.3,11628.9
91546.6,96982.1,87815.8,32753.5,20175.7,7039.5
791.8,863.7,677.3,307.9,219.4,74.9
29520.7,30345.7,28085.2,15263.9,7927,2757.2
949.9,820.2,915.9,420.3,269.4,118.7
479.7,567.5,534.5,310.9,247.9,161.6
3338.5,3369,3041.8,1774.5,1557.5,1001.2
3222,3637.4,3100.7,1586.1,1287,697.4
77,69.9,90.7,57.3,48.9,43.1
598.9,579.7,504.9,214.9,143.6,33.5
2106.5,1823.6,1983.7,1363.8,1268.6,960.5
471.1,255.3,475.4,215.3,91,39.1
2014.9,2236.7,1677.8,700.3,408.8,107.1
1898.7,2215.5,1848.3,969.4,889.5,531.1
3867.3,4020.2,3222.7,1307.6,859.2,337.4
8803.9,8938.9,8016.2,4146.4,2697.6,1165.5
1176.4,1262.6,1007.2,490.2,391.4,216.1
962.8,934.1,922.5,618.6,549.8,392.3
2774.8,2729.1,2809.4,2104.2,1828.4,1521.1
136.3,84.7,126.5,64.2,31.3,13
1728.3,1843.2,1537.2,735.3,614.5,465.4
4967.2,4321,4191.9,2555.8,2273,1764.5
3990.3,3662.9,3578,1509.1,1004.6,469
2382.4,2493.7,1897.6,764,501.3,210.5
1468.9,1574.7,1296.3,664.7,411.4,139.6
2425.5,2579.4,2223.2,1228,961.2,535.4
388.6,274.1,364.7,239.2,181.3,144.3
14678,13599.2,11883.4,5133.4,3400.6,1641
5947.9,6071.4,5106.6,2168.9,1607.2,672.1
36919,38024.5,34567.8,20557.9,17729.2,7638.8
3518.3,3689.7,3173.8,1596.5,1261.2,679.6
1097.2,1058.2,931,449.6,336.2,62.6
554,561.6,482.5,177.4,104.5,22.9
7149.6,7640.8,6714.5,3542.3,2735.9,1640.4
8344.6,7836.7,7282.3,3315.7,2369.9,1121.3
3104.4,1516.5,4656.4,2077.4,560.7,313.8
53345.1,53782.8,42499.4,17692.2,12634.8,4091.7
22615.5,22381.4,22263.2,13771.6,8518.8,2396.6
147099.8,148276.5,122529.9,45875.6,29985.3,8050
17950.2,17587,14193.3,5523.2,4000.3,1584.7
3410.1,3447,2958.2,1424.5,915.1,344
1132.4,1211.7,1029.2,418.3,302.6,177.1
7323.6,7730.1,5830.9,2355.6,1727.9,567.4
9752.9,9821.9,9709.5,5053.1,2237.2,803.6
8558.1,8688.5,7715.1,4055.2,3209.9,579.5
6747,7104.9,6826.1,4154.6,3860.2,560.9
848.1,1160.6,1044.8,480.7,272.9,122.2
4225.7,5173.9,5268,3895.1,3801.3,2849.9
908.9,972.2,837.9,325.6,231.5,75.9
3797.6,4007.1,4765.6,2139.1,1542.5,573.5
1301.6,1113.7,1445.9,752,491.2,331.3
57796.6,57105.1,49555.7,20673.6,13540.5,5399.3
10287.3,10745.9,9067.7,4162.3,2898.1,1344.3
64,46.4,75.8,72.9,29.3,15.7
8257,8123,6398.3,2647,1768.8,636
6399.4,7713.5,6156.7,2809.6,3843.8,2469.8
3054.3,2989.3,2914.9,1406.3,921,409.2
7276.4,6228.9,7148.8,3328.5,2122.5,841.5
1924.4,2145.9,2418.2,1139.9,963.9,475.2
660.7,801.5,1039.4,384.4,259.1,60.1
5163.1,5198.4,4613.4,2645.7,2440.3,2131.1
770.1,695,767.2,392.7,239,155.3
466.1,422.7,471.1,334.3,265.3,229.4
905.9,1291.4,1159.3,461.4,374.9,171.4
20175.2,23662.3,23315.1,13713.7,9913.6,4421.2
1433.9,2697.2,1370.8,633.1,452,197.8
251.9,217.3,276.7,125.7,78.1,61.1
558.8,557.7,573.5,370.4,250.2,172.8
2016,1932.6,2053.2,1047.7,853.2,477
18659.2,19706,17105.5,7297.9,4883.4,2134.9
9962.6,10822.5,11839.6,4601.7,3607.5,926.8
432.6,489.3,442.3,221.8,150.4,61
9122.4,10065.5,8798,7947.7,8250.5,6291.2
7326.4,8308.8,6896.5,6715.6,6260,4987.2
1991.1,2163.7,1868.1,831.5,647.1,198
2749.7,3506.9,2860.3,1301.7,972.7,510.8
610.3,733.7,828.9,352.8,197.5,71.9
2311.9,2964.6,2521.6,1274.5,951.6,414
26746.3,28159.7,26749.8,14250.7,10797.4,5264.2
7665.7,9144.3,9558,4106.5,2902.2,1340
2048.7,2043.5,2155.3,1649.2,1715.9,1409.9
8353.9,8828,8561.3,6600,7669.2,6079.5
3275.1,3778.9,4091.9,1927,1264,634.1
12765.2,13118.2,16166.8,10249.8,8481.4,4317.3
5495.8,6186.1,7360.3,2719.9,1899.7,424.7
389.3,430.1,447,453,263.3,364.2
30490.2,32009.1,32207.4,14008.4,10065.4,3118.5
2560.7,2417.6,2955.5,1101.6,851.9,350.5
765.8,728.1,690.2,594.6,699.2,519.9
2266.9,2143.9,2189.2,1472.4,1789.5,1496.9
6011.1,6129.9,5669,3989.3,3507.4,2231.2
27599.8,29273.7,29170.6,21183.7,23064.9,19696.1
4848.3,4795,4249.8,1662.4,1157.2,515.7
7077.7,7975.5,7513.6,3140.1,2579.4,922.5
49048.4,57584.7,62293.2,40092.4,39010.4,26161.2
44487.4,49784.1,70035.8,27537.2,22528.2,4752.7
38291.7,36588.6,34101.9,14366.5,9206.1,4240.5
6379.6,6961.1,6086.1,3614.7,2667.3,1011.5
34506.8,35928.6,32849.3,17589.8,13803.9,7244.4
30517.6,33182.2,35969.4,12330.8,8535.6,2011.6
13457,13284.3,12244.6,4878.2,3015.5,1109.6
170185.1,175997.3,151779.5,64895.5,44137.4,15112.4
518.5,579.8,506,341.1,290.3,242.1
3743,3989,4117,3195.6,3465.4,2239.3
3676.2,3251.4,4147.2,2032.8,1418.8,795.9
1642.6,1640.2,1537,873.4,708.7,438.1
512.7,406.4,534.9,331.1,199.1,155.4
14581.7,14164.8,11812.9,4738.4,3254.3,1346.8
8611.1,8239.8,7104.2,2939.9,1731.5,686.3
13571.4,14800.9,12498.4,4491.7,2682.9,869.4
4814.5,4866.2,4003.4,1782.2,1192.5,582.5
3514.5,4066.9,3487,1729.3,909.1,316.4
16190,16256.5,13350.5,5196.9,3446.5,1304.3
459.4,465.5,359.6,111.8,120.4,52.4
11979,11419,11035.6,6329.2,5213.6,1385.6
5546.9,4882.1,5095.5,3198.9,2528.1,2550.1
1243.7,1473.4,1221.8,642.2,460.1,175.2
2109.4,1846.3,1877,1011,667.3,304.5
6155,6110.4,5476.9,2178.5,1246.7,467.4
2071.3,2223.3,2021.5,1150.5,703.7,421.3
5811.6,5675.5,5161.9,2606.1,2061.9,1018.3
1091.1,1099.3,828.1,276.1,176,47.3
1081.9,1176.7,1024,655.2,620.2,279.5
2095.3,2289.3,2013.2,1161.4,1030.5,728.1
11532.6,11808.8,10022.7,3978.3,2950.4,867
780.6,977.2,954.3,849.6,849.3,741.2
6934.2,7356.9,6991.6,4607.6,4369.8,3245.3
1684.9,1741.1,1549,593.5,502.6,148.5
48.1,58.8,59,38.2,34.4,12.5
6842.7,7768.8,6134.9,2924.4,2056.5,915
8490,7840,6781.4,2443.2,1502,624.9
4724.6,4628.6,4250.5,1763.5,1252.7,513.5
7744,7590,6966.6,2958.2,1795.7,522.6
21822,24347.2,21424.7,13813.7,13636.7,9619.4
6926.6,7117.4,6734.7,3740.4,3813.4,1428.3
27971.2,27768.9,23953.3,9707,6341.4,2253.4
11312,11314.3,10169.3,4360.6,3126.6,1243.5
83836.2,97734.3,83956.8,60729.6,61561.8,48101.4
59894.7,62356.7,53371.7,19454.7,13380.5,4304
31116.3,31066.7,30210,15662.1,7628.7,3171.2
1041.7,1204.9,961.7,593.7,440.5,451.5
596.1,493.1,624,311.5,206.9,126.3
37235.2,38769.7,36807.2,30591.6,23819.3,24695.9
2795.4,2721.6,2972.5,2200.6,1854,1768.2
52896.8,55821.5,54000.3,38186.4,35024.2,23577.4
18778.2,19337.5,17370.3,8169.6,6442.8,3431.2
26329.1,26828.5,22985.7,9860.8,6507.7,2633.9
973.4,1168.6,1047.7,560.7,480.5,238.1
305.7,295.7,252.1,100.4,69.9,21.9
5376.3,5456.2,5171.7,2364.1,1616.4,799.8
871.5,850.5,724,293.9,190,69.6
497.9,577.3,426.5,177.6,134.3,60.9
9934.1,9804.6,8860.4,3450.1,2265.6,702.1
53569.2,55838.1,46006,17902.1,12118.4,3827.2
5931,6176.1,4666.2,1579.1,1129.7,268
15193,15730.4,12389.8,5257.7,3626.5,1634.5
357.7,481,411.9,284.2,286.2,237.8
15953.4,14748.3,12770.2,5071.7,3548.8,1328.7
33736.4,35443.4,31600.3,19293.6,9848.1,2485.1
1700.8,1484.3,1522.3,1024.1,577.5,261.4
566.6,470.1,569.8,273.7,127.7,57.7
11129.4,11748.3,10118.7,3512.3,2204.2,699.3
4599.2,5493.2,4731.9,3469.9,1897.5,567
7534.6,6840.8,6391.1,2534.7,1899.2,836.4
6641.1,7334.9,5958.5,2510.6,1776.3,654.3
27990.2,27379.4,23907.3,9255.7,7149.5,1997.8
39369.7,43890.9,37866.3,17570.4,10550.9,2984.1
88517.6,89597,85294.4,36537.2,20425.6,8545.8
165585.8,174243.3,163150.9,110814.2,111641.7,69194.3
8297.3,8707.7,7907.7,5234.6,4884.3,1337.2
121841,140475.3,110341.1,31530.9,19959.6,5179.8
1243.1,1299.4,1130.9,480.2,304.1,134.3
32700.1,31804.2,27671.9,11367.3,7797.2,3308.4
21537.6,22639.5,18217.6,7395.3,4968,1577.3
38012.5,41880.2,36552.2,13115.4,8193.7,2578.7
89035.9,83210.1,69041.2,24954.3,17268.6,5267.7
116.8,102.5,90.1,35.9,25.4,13.1
18060.1,18453.1,15127.6,5779.1,3839.4,1331.2
6531.4,6164.4,6415.9,3889.8,3448.3,3018.8
60352.5,67527.1,60075,39853.7,41735.6,31961.9
89759.1,102169.6,89806.4,59140.9,63419.5,49940.1
