Abundance Sample AM 36_1 (FFPE),Abundance Sample AM 36_3 (FFPE),Abundance Sample AM 37_1 (FFPE),Abundance Sample AM 37_2 (FFPE),Abundance Sample AM 36_4 (FF),Abundance Sample AM 36_5 (FF),,,,,,,,,
0,431600.6563,0,0,0,0,,,,,,,,,
0,430260.8438,0,0,0,504362.0313,,,,,,,,,
0,3346580.75,0,0,0,0,,,,,,,,,
0,409958.2188,1906745.25,3441940.75,19774845.75,22783802.63,,,,,,,,,
0,124640.4063,0,0,308847.2188,0,,,,,,,,,
0,1793126.375,0,0,2697500.25,1979388.859,,,,,,,,,
0,545601.125,2030677,0,4933988.875,3240412.5,,,,,,,,,
0,929229.9375,0,0,0,0,,,,,,,,,
0,2089412.75,0,5997586,2650192.313,4496705.25,,,,,,,,,
0,0,0,0,2089378.414,4347378.047,,,,,,,,,
0,5289087.5,3368067,4097474.75,0,4108796.875,,,,,,,,,
0,1003409.875,2283075.25,5468869.313,7276131.5,4380011.469,,,,,,,,,
0,3214050.25,0,0,1606476.25,0,,,,,,,,,
0,1683785.625,0,0,0,0,,,,,,,,,
0,2850411.25,0,0,0,5774990,,,,,,,,,
0,269923.9063,0,2207443,0,0,,,,,,,,,
0,1873245.25,1812954.25,4767485.375,1157736.625,2525062.563,,,,,,,,,
0,1560850.875,0,0,407690.3438,0,,,,,,,,,
0,138204.5156,0,0,0,0,,,,,,,,,
0,1443977,0,0,0,0,,,,,,,,,
0,26074596.75,27517708,18302115.25,60573601,21253369.5,,,,,,,,,
0,1295866.25,0,0,10486985,5902481.75,,,,,,,,,
0,0,0,0,4599693.438,6626338.875,,,,,,,,,
0,4379408,0,1013734.75,6227877.391,6434922.781,,,,,,,,,
0,908319.875,0,0,3431396.438,2508517.25,,,,,,,,,
0,1235444.125,634876.1875,675265.6875,3985406.219,6341961.5,,,,,,,,,
0,2139234.75,1935546.625,10573998,0,0,,,,,,,,,
0,670249.75,0,0,1190643.375,817083.375,,,,,,,,,
0,1339032.25,0,0,0,0,,,,,,,,,
0,816027.0625,1880100.375,2449614.25,0,0,,,,,,,,,
0,1426801.375,0,0,1426086.25,1377252.625,,,,,,,,,
0,156188.1094,0,0,0,0,,,,,,,,,
0,757751.8125,1751218.5,0,1083485.5,1253146.625,,,,,,,,,
0,1090807.75,271297.375,0,4439899.75,3124023.375,,,,,,,,,
0,609661.5625,0,0,0,0,,,,,,,,,
0,1312498.375,1856231.875,0,2872976.75,1629360.875,,,,,,,,,
0,447500.7188,0,0,626023.125,0,,,,,,,,,
0,1394780.375,0,0,181935.7344,0,,,,,,,,,
0,0,2351078.75,2162862.75,9117872.5,0,,,,,,,,,
0,467950.375,0,0,0,950962.4375,,,,,,,,,
0,806571.5625,0,0,1926991.375,0,,,,,,,,,
0,3513552.75,0,33367838.75,5367303.625,3353288.188,,,,,,,,,
0,5424626.5,0,2143659.5,14517575,15983883.5,,,,,,,,,
0,513633.5,2677324.75,2403737.25,4149952,14089204.88,,,,,,,,,
0,3794816,0,3192326,1505171.75,0,,,,,,,,,
0,11481927,30302824,55359693.5,14778652.13,24896541.38,,,,,,,,,
0,905411.375,0,0,0,0,,,,,,,,,
0,0,0,772286.1875,1211282.125,1209574.375,,,,,,,,,
0,1019563,0,0,0,1039542.063,,,,,,,,,
0,1388058.25,2642010.75,17169205.5,6110976,4299095,,,,,,,,,
0,681477.25,0,975078.4375,0,1375828.25,,,,,,,,,
0,2501459.5,2492736.75,8941390,0,0,,,,,,,,,
0,1128306.125,0,0,1993412.875,857673.25,,,,,,,,,
0,184233.6719,0,1521393.25,1674171.359,1745101.25,,,,,,,,,
0,151639.0625,0,0,0,0,,,,,,,,,
0,1405554,0,1422976.75,2726822.25,2197149.5,,,,,,,,,
0,2896216.875,0,0,4437848,1331985.125,,,,,,,,,
0,414919.3438,0,0,0,2250292.25,,,,,,,,,
0,3507350.75,0,0,2085092.5,0,,,,,,,,,
0,2086045.375,0,2122320.25,3321943.563,1119876.141,,,,,,,,,
0,1555098.125,0,0,0,2636300.5,,,,,,,,,
0,8155248.625,0,0,3496067,5962033.25,,,,,,,,,
0,3398258.25,1755997,0,2531755,3377056.75,,,,,,,,,
0,5113820.688,1350362.688,5054377,12614991.69,13881300.75,,,,,,,,,
0,1377694.75,0,3128079.5,6817992.727,2227817.688,,,,,,,,,
0,2476685.125,2481500.5,0,0,0,,,,,,,,,
0,1691873.625,3529819.25,0,0,0,,,,,,,,,
0,3007098.75,0,7055341.5,7464530.375,4988162.313,,,,,,,,,
0,1256222.375,1457028,1706249.625,0,0,,,,,,,,,
0,1589110.281,0,480316.3438,5073851.188,5941719.125,,,,,,,,,
0,851049.125,0,0,1509474.625,0,,,,,,,,,
0,1764255,0,0,2126110,1730489.25,,,,,,,,,
0,898478.8125,1532431.75,1478679.875,1058761,0,,,,,,,,,
0,0,0,0,583789.375,735379,,,,,,,,,
0,5774076.125,0,2127098.75,10515362.25,13163905.81,,,,,,,,,
0,809652.6719,0,0,1421069.875,1785527.688,,,,,,,,,
0,1519001.625,0,0,0,1384696.281,,,,,,,,,
0,1362455.031,0,2287532.188,2852858.625,892596.1875,,,,,,,,,
0,3429247.75,4295005.875,4628038.5,22776840.44,9233438,,,,,,,,,
0,1307353.625,2221848.75,2977444,20855043.88,19838113.13,,,,,,,,,
0,12319182.81,1541207.688,29072577.88,13617918.13,5846615.75,,,,,,,,,
0,627893.3125,0,796980.75,1147822.875,0,,,,,,,,,
0,752678.8125,0,0,1752364.375,0,,,,,,,,,
0,0,3549784.25,3867303.5,7058309.25,6630892.875,,,,,,,,,
0,748078.25,0,0,2550270.25,2254966.5,,,,,,,,,
0,827216.3125,0,0,3852638.25,1937788.875,,,,,,,,,
0,1164261.5,0,1197311.25,2346844.25,1807538.875,,,,,,,,,
0,504989.75,1195830.922,126832.3125,0,2197108,,,,,,,,,
0,1159448.5,0,0,0,0,,,,,,,,,
0,1633401.688,1176048.5,34074240.88,24913420.63,0,,,,,,,,,
0,300983.1563,0,2699710,35202875.14,20810521.02,,,,,,,,,
0,938976,0,0,0,0,,,,,,,,,
0,218695.2813,0,0,0,0,,,,,,,,,
0,1664539.625,0,18683434.63,5836942.188,2372640.75,,,,,,,,,
0,428709.5313,0,0,0,0,,,,,,,,,
0,737449.5,4219292.125,8870010.563,1802200.375,0,,,,,,,,,
0,2246232.375,1534576.5,0,3051314.125,2374536.25,,,,,,,,,
0,3971221,0,0,0,894386.75,,,,,,,,,
0,1468005.375,3285065.5,0,0,0,,,,,,,,,
0,409925.8125,1375697,2053645.375,1225130.625,5246815.25,,,,,,,,,
0,1632925,0,2893561.563,0,2449333.75,,,,,,,,,
0,25580102.09,0,0,0,0,,,,,,,,,
0,4280882,3748628.5,13786248,0,0,,,,,,,,,
0,742451.4375,0,0,1693437.625,0,,,,,,,,,
0,2771929,8610207.625,11422516.63,30439556.13,26539362.94,,,,,,,,,
0,1231505.125,0,0,0,5123828.25,,,,,,,,,
0,608124.25,0,12201906.5,0,0,,,,,,,,,
0,1593319.625,0,1736649.625,3437385.938,3381475.188,,,,,,,,,
0,2526512,0,2198916.188,9187733.5,7180946.625,,,,,,,,,
0,1244470.375,0,1719248,5395211,1718979.625,,,,,,,,,
0,669661.9375,0,0,3119243,3668443.625,,,,,,,,,
0,1269786.5,0,2093549.156,7895761.813,2778641.063,,,,,,,,,
0,2912430.25,3985696.75,0,5181296.5,1220120.75,,,,,,,,,
0,4679494.5,0,0,0,1527343,,,,,,,,,
0,3009297.75,2987671.5,2174641.25,11612690.13,12786580.25,,,,,,,,,
0,275060.2188,0,1332095.5,0,0,,,,,,,,,
0,1995723.75,1409919.375,3645035.875,0,0,,,,,,,,,
0,0,0,0,6409061,873306,,,,,,,,,
0,3560307.688,0,2751875.75,3979345.625,2726666.375,,,,,,,,,
0,409539.8125,0,0,929346,620951.8125,,,,,,,,,
0,5202068,0,156716.6563,5942038.469,2530492,,,,,,,,,
0,6183150.5,0,0,0,0,,,,,,,,,
0,10738775.75,0,0,5403445.5,0,,,,,,,,,
0,0,0,1819245.25,5606444.25,4263034.938,,,,,,,,,
0,0,0,0,1144898.031,2329145.938,,,,,,,,,
0,0,0,0,759716.5,688180.8125,,,,,,,,,
0,0,1143402.25,1159641.625,750984.9375,3648903.375,,,,,,,,,
0,0,0,0,1043157.125,1156467.5,,,,,,,,,
0,0,0,336917.2813,2014565.25,0,,,,,,,,,
0,0,0,0,2252474.75,656193.9375,,,,,,,,,
0,0,0,0,7853845,2831166.5,,,,,,,,,
0,0,0,0,626848.75,482580.9688,,,,,,,,,
0,0,0,0,454240.25,0,,,,,,,,,
0,0,4332625.5,8828019.875,11469670.97,12659959.03,,,,,,,,,
0,0,0,0,2276250.75,1841899.75,,,,,,,,,
0,0,0,8300757.25,18578146.5,13257694.75,,,,,,,,,
0,0,0,0,8504475.875,9764304.438,,,,,,,,,
0,0,0,0,1477654.125,0,,,,,,,,,
0,0,0,0,1108599.5,1140814.5,,,,,,,,,
0,0,0,0,598626.25,0,,,,,,,,,
0,0,0,0,1006634.188,1957619.625,,,,,,,,,
0,0,0,0,1898056.75,1103186,,,,,,,,,
0,0,0,0,300284.5625,461258.9063,,,,,,,,,
0,0,0,0,314128.5938,1233240,,,,,,,,,
0,0,1520070,2739510,3274950.5,3899038.063,,,,,,,,,
0,0,0,8539604,0,0,,,,,,,,,
0,0,864886.0625,0,1938710.5,1061353,,,,,,,,,
0,0,132454.9219,134318.1406,298730.2188,0,,,,,,,,,
0,0,0,0,445704.5625,327343,,,,,,,,,
0,0,0,0,576793.125,0,,,,,,,,,
0,0,0,0,22583709.81,5823098.625,,,,,,,,,
0,0,0,0,2424687.75,605980.5,,,,,,,,,
0,0,0,0,1860361.125,835065.875,,,,,,,,,
0,0,0,0,7331432.844,1290620.25,,,,,,,,,
0,0,0,0,1346337.25,955203.0625,,,,,,,,,
0,0,0,0,914222.8125,896064.9375,,,,,,,,,
0,0,0,0,134061.2344,0,,,,,,,,,
0,0,0,0,2005087.625,546439.5,,,,,,,,,
0,0,0,3089469.5,2423438.75,0,,,,,,,,,
0,0,0,0,1422623.625,825862.1875,,,,,,,,,
0,0,0,0,2059591.813,4267269.813,,,,,,,,,
0,0,0,2462729,12307078.75,8204211.594,,,,,,,,,
0,0,0,0,841462.5,0,,,,,,,,,
0,0,0,0,7647798,0,,,,,,,,,
0,0,1960273.75,1134876.25,609198.9375,0,,,,,,,,,
0,0,0,719065.9375,3059180.25,2623600.125,,,,,,,,,
0,0,0,0,2573312.5,1735380,,,,,,,,,
0,0,0,0,3801339.5,841679.25,,,,,,,,,
0,0,1890697.125,3071658.375,30330222.94,15218887.03,,,,,,,,,
0,0,0,0,5401246,3708580.25,,,,,,,,,
0,0,0,0,1691340,1152548,,,,,,,,,
0,0,0,0,873320.3125,0,,,,,,,,,
0,0,0,0,1117873.625,0,,,,,,,,,
0,0,0,0,950913.9375,0,,,,,,,,,
0,0,0,0,905423.1875,2236595.813,,,,,,,,,
0,0,0,0,411643.875,0,,,,,,,,,
0,0,0,0,2107693.688,633414,,,,,,,,,
0,0,0,0,542338.875,0,,,,,,,,,
0,0,0,0,1371117.625,0,,,,,,,,,
0,0,0,0,1677396,1073581.625,,,,,,,,,
0,0,0,2209841,2375884.5,2093287.25,,,,,,,,,
0,0,0,0,4523147.688,6802202,,,,,,,,,
0,0,0,0,2176951,1549089.5,,,,,,,,,
0,0,0,0,361686.2813,265521.3125,,,,,,,,,
0,0,1803570.625,1604358.875,32198519.38,17378130.5,,,,,,,,,
0,0,0,0,1512029.75,0,,,,,,,,,
0,0,1378659.125,4301415,4429540.75,4055331,,,,,,,,,
0,0,0,0,1491225.125,2166171.5,,,,,,,,,
0,0,0,0,1022694.313,0,,,,,,,,,
0,0,0,719388.5625,3000188,2376821.875,,,,,,,,,
0,0,0,0,2432750.125,2320364.938,,,,,,,,,
0,0,0,6437115.5,14788004,9785932,,,,,,,,,
0,0,882705.8125,0,0,1460016.125,,,,,,,,,
0,0,0,0,0,509864.7969,,,,,,,,,
0,0,0,0,1993130.125,830709.5,,,,,,,,,
0,0,0,1412266.875,4014422.875,2424360.75,,,,,,,,,
0,0,1742697.125,0,1186747.25,883140.75,,,,,,,,,
0,0,0,0,54070571.63,30368937,,,,,,,,,
0,0,0,0,151287410.1,23498804,,,,,,,,,
0,0,0,0,377178.125,1956862.688,,,,,,,,,
0,0,0,0,452243.2188,0,,,,,,,,,
0,0,0,0,213484.4844,0,,,,,,,,,
0,0,1130830.25,4655709.875,3167155.75,1743858.25,,,,,,,,,
0,0,0,0,37666771.56,22932125.44,,,,,,,,,
0,0,0,0,1232981.5,1073478.625,,,,,,,,,
0,0,8224090.5,492896.0313,3428260.25,15538161.06,,,,,,,,,
0,0,0,0,579032.5,564746.6875,,,,,,,,,
0,0,0,1644869.5,3281477.875,3212223.125,,,,,,,,,
0,0,0,0,1272822.375,0,,,,,,,,,
0,0,0,5711627.5,5144167.25,6399345.75,,,,,,,,,
0,0,0,0,545476.5625,622769.6875,,,,,,,,,
0,0,0,408875.5625,3146680,3093560.375,,,,,,,,,
0,0,0,0,560203.5625,0,,,,,,,,,
0,0,0,0,1490305.5,0,,,,,,,,,
0,0,0,0,1079785.125,646145.625,,,,,,,,,
0,0,0,1179645.25,4668519.313,3665350.625,,,,,,,,,
0,0,0,0,1128810.75,0,,,,,,,,,
0,0,0,0,4843041,7265221,,,,,,,,,
0,0,0,0,8942342.75,0,,,,,,,,,
0,0,0,0,5091654.563,1974687.813,,,,,,,,,
0,0,0,0,880111.3125,535909.75,,,,,,,,,
0,0,0,0,929179.875,0,,,,,,,,,
0,0,0,0,1135993,0,,,,,,,,,
0,0,0,0,2418142.063,1596654.031,,,,,,,,,
0,0,0,0,1791493.125,921120.875,,,,,,,,,
0,0,2272594.313,0,5250412.75,3810656.75,,,,,,,,,
0,0,0,0,1044616.563,0,,,,,,,,,
0,0,0,0,2421671,1165589.25,,,,,,,,,
0,0,0,0,2190899.5,0,,,,,,,,,
0,0,0,0,908246.5,807714.625,,,,,,,,,
0,0,0,0,1828754.5,1605057,,,,,,,,,
0,0,2219153.5,0,1250615.25,2536218.063,,,,,,,,,
0,0,0,0,4015615.125,973713.625,,,,,,,,,
0,0,0,0,1728877,0,,,,,,,,,
0,0,0,0,3376548.25,1842573.688,,,,,,,,,
0,0,0,0,1790078.75,0,,,,,,,,,
0,0,0,0,2717715,2096260.625,,,,,,,,,
0,0,0,0,800205.125,0,,,,,,,,,
0,0,0,0,1114173.125,0,,,,,,,,,
0,0,0,0,573901,472680.125,,,,,,,,,
0,0,0,0,840965.3125,598660,,,,,,,,,
0,0,0,883414.875,2899658.125,1424260.125,,,,,,,,,
0,0,0,0,1795205,0,,,,,,,,,
0,0,0,4895853.5,12901121.69,0,,,,,,,,,
0,0,0,5349874.5,15090948,18197333.88,,,,,,,,,
0,0,0,0,2198319.75,0,,,,,,,,,
0,0,2196931,2783452.75,4093846.938,3148858.25,,,,,,,,,
0,0,0,0,3183896.875,0,,,,,,,,,
0,0,0,2112860.688,7227630.375,756726.75,,,,,,,,,
0,0,0,0,760228.3125,0,,,,,,,,,
0,0,0,0,1262855.25,0,,,,,,,,,
0,0,0,0,8908512.594,1751082.313,,,,,,,,,
0,0,0,1603059,2285348.75,757627.3125,,,,,,,,,
0,0,0,0,455497.6563,402897.6875,,,,,,,,,
0,0,10101032.59,0,23142905.63,8484838.438,,,,,,,,,
0,0,0,0,3490664.5,2715244.5,,,,,,,,,
0,0,2336919.5,0,5110144.063,3453259.75,,,,,,,,,
0,0,0,0,5239152.5,0,,,,,,,,,
0,0,0,0,1168785.25,0,,,,,,,,,
0,0,0,0,1006806.125,665441.375,,,,,,,,,
0,0,0,0,3241291.25,0,,,,,,,,,
0,0,855992.1875,0,775988,526927.8125,,,,,,,,,
0,0,0,0,535193.5625,0,,,,,,,,,
0,0,0,0,1433492.875,22406128.13,,,,,,,,,
0,0,0,0,1338165.375,0,,,,,,,,,
0,0,0,0,838194,0,,,,,,,,,
0,0,0,0,1175737.75,523474.4688,,,,,,,,,
0,0,0,0,1169168.875,797281.9375,,,,,,,,,
0,0,0,2581685.5,644766,28053043.69,,,,,,,,,
0,0,0,0,2053165.5,0,,,,,,,,,
0,0,0,0,507990.2188,21345280.38,,,,,,,,,
0,0,0,0,1826761.125,473042.5625,,,,,,,,,
0,0,0,0,1324451.5,1496869,,,,,,,,,
0,0,0,0,805818.875,0,,,,,,,,,
0,0,0,0,660032.8125,579829.625,,,,,,,,,
0,0,1699310,0,1853648,2297727.5,,,,,,,,,
0,0,0,0,1896110.375,0,,,,,,,,,
0,0,0,0,2607094.25,1822262.75,,,,,,,,,
0,0,0,0,1529581.625,1058632.25,,,,,,,,,
0,0,0,0,34014104,0,,,,,,,,,
0,0,0,0,16271213.38,3874917,,,,,,,,,
0,0,0,2924801.688,1123833.625,4051289.75,,,,,,,,,
0,0,0,0,1568310,0,,,,,,,,,
0,0,2405281.5,0,5255372.75,4708795.438,,,,,,,,,
0,0,0,0,3335398.875,0,,,,,,,,,
0,0,0,0,999315.625,815117.3125,,,,,,,,,
0,0,2456862.5,169088083.4,62360188.5,47578674.75,,,,,,,,,
0,0,0,0,171269271.8,219639262.9,,,,,,,,,
0,0,0,0,1061266.25,970854.875,,,,,,,,,
0,0,0,0,129491.6328,0,,,,,,,,,
0,0,0,0,150517.4063,0,,,,,,,,,
0,0,0,1164727,431584.6563,2332756.844,,,,,,,,,
0,0,0,0,95072244.38,63749463.25,,,,,,,,,
0,0,0,0,1613412.875,1131206.25,,,,,,,,,
0,0,0,0,859242.5,0,,,,,,,,,
0,0,0,3558356.25,2830435.75,6511601.625,,,,,,,,,
0,0,0,7570090.5,17919091.25,5986858.75,,,,,,,,,
0,0,0,0,439606.2188,391287.25,,,,,,,,,
0,0,0,0,1781303.125,466660.7813,,,,,,,,,
0,0,0,0,2410546.5,0,,,,,,,,,
0,0,0,2037989.75,1633787.125,0,,,,,,,,,
0,0,0,0,4333940.438,2359016.938,,,,,,,,,
0,0,0,0,1437816.344,219296.3594,,,,,,,,,
0,0,0,798169.0625,12985602.75,0,,,,,,,,,
0,0,0,0,1211169.75,1045384.5,,,,,,,,,
0,0,0,0,1146846.375,0,,,,,,,,,
0,0,0,0,369209.4688,0,,,,,,,,,
0,0,0,0,1799488.5,0,,,,,,,,,
0,0,0,0,995907.875,0,,,,,,,,,
0,0,0,2287351.25,1641257.5,2956014,,,,,,,,,
0,0,2783002.75,0,1314599,779445.25,,,,,,,,,
0,0,2833114.75,4016770.875,6760081.875,9039865.125,,,,,,,,,
0,0,0,0,1340103.375,1974726.188,,,,,,,,,
0,0,0,0,2059516.5,2557860.75,,,,,,,,,
0,0,0,0,1919019.563,0,,,,,,,,,
0,0,1092280.75,5490021.125,12227562.66,10082397,,,,,,,,,
0,0,0,0,652617.25,577231.6875,,,,,,,,,
0,0,0,0,5447676.125,6314880.625,,,,,,,,,
0,0,0,0,979100.125,0,,,,,,,,,
0,0,0,0,0,621754.1875,,,,,,,,,
0,0,0,0,695036.375,0,,,,,,,,,
0,0,0,0,1027715.813,0,,,,,,,,,
0,0,0,0,641279.0625,0,,,,,,,,,
0,0,0,0,1908211.844,0,,,,,,,,,
0,0,1589945.375,1076449.5,1675723.563,2793890.531,,,,,,,,,
0,0,0,0,1188245.25,0,,,,,,,,,
0,0,0,0,151737.9375,0,,,,,,,,,
0,0,0,0,6804839.5,0,,,,,,,,,
0,0,0,0,352989.0313,337183.1563,,,,,,,,,
0,0,1340471,1736449.75,512197.5313,552773.3125,,,,,,,,,
0,0,0,0,9772701.5,8149826.5,,,,,,,,,
0,0,0,630263.625,1152411.375,618852.625,,,,,,,,,
0,0,0,0,452871.5938,0,,,,,,,,,
0,0,0,0,564081.125,428388.7188,,,,,,,,,
0,0,0,2300292.5,2320020.813,2028754.5,,,,,,,,,
0,0,0,1639647.875,5319443.75,7335496.938,,,,,,,,,
0,0,0,0,6568354.938,2386091.688,,,,,,,,,
0,0,0,1956996.5,5310367.438,1429650.25,,,,,,,,,
0,0,0,0,955794.3125,542282.4375,,,,,,,,,
0,0,0,0,1667710.125,0,,,,,,,,,
0,0,0,0,385727.625,0,,,,,,,,,
0,0,0,0,551525.9375,0,,,,,,,,,
0,0,2282254.25,6547710,12095272.25,834625.25,,,,,,,,,
0,0,0,0,1084894.625,118200.7109,,,,,,,,,
0,0,0,0,517534.0625,0,,,,,,,,,
0,0,0,0,1972908.188,1814261.031,,,,,,,,,
0,0,0,0,5434764,0,,,,,,,,,
0,0,0,0,603248.3125,0,,,,,,,,,
0,0,0,0,349406.75,0,,,,,,,,,
0,0,895723.5,1266463.75,3653591.625,2053026.5,,,,,,,,,
0,0,0,0,1300476,1768145.938,,,,,,,,,
0,0,0,0,1106936.5,0,,,,,,,,,
0,0,0,0,1366614.5,0,,,,,,,,,
0,0,0,0,1138130.625,2630622.938,,,,,,,,,
0,0,0,15689148.25,14556387.88,37016815,,,,,,,,,
0,0,0,0,693902.9375,0,,,,,,,,,
0,0,0,0,2402528.75,0,,,,,,,,,
0,0,0,986494.625,2928125.469,3538992.188,,,,,,,,,
0,0,0,3501999.5,2917322.125,5183294,,,,,,,,,
0,0,0,0,532373,480560.9375,,,,,,,,,
0,0,0,0,253484.9688,363477.4063,,,,,,,,,
0,0,0,0,618164.875,942266.375,,,,,,,,,
0,0,0,0,3394877.063,2508532.156,,,,,,,,,
0,0,0,0,3415925.75,0,,,,,,,,,
0,0,0,0,1107402.875,0,,,,,,,,,
0,0,687409.125,0,1088562.25,915014.4375,,,,,,,,,
0,0,0,0,2307780.5,2821900.938,,,,,,,,,
0,0,0,0,1018943.125,5201679.5,,,,,,,,,
0,0,1893574,1182637,913816.25,4039346.25,,,,,,,,,
0,0,0,0,349300.9688,319076.8125,,,,,,,,,
0,0,0,0,1980522.125,1215376.25,,,,,,,,,
0,0,0,0,6131860.625,14890871.81,,,,,,,,,
0,0,0,0,7990009.75,5268113.75,,,,,,,,,
0,0,0,0,12834655.75,0,,,,,,,,,
0,0,0,0,353196.5625,0,,,,,,,,,
0,0,0,0,1467585.5,0,,,,,,,,,
0,0,0,0,1623539.188,690336.0625,,,,,,,,,
0,0,0,0,1692115.5,927501.5625,,,,,,,,,
0,0,0,0,635076.1875,0,,,,,,,,,
0,0,0,0,865323.375,640701.9375,,,,,,,,,
0,0,0,0,1773244.5,1645258.75,,,,,,,,,
0,0,134637.4844,0,122360.2734,481958.8125,,,,,,,,,
0,0,0,2674060,2402425.25,0,,,,,,,,,
0,0,0,0,333463.125,320206.5313,,,,,,,,,
0,0,0,0,571096.9375,410725.0938,,,,,,,,,
0,0,0,0,1682109.25,0,,,,,,,,,
0,0,0,0,766669.1875,0,,,,,,,,,
0,0,0,0,1106603.125,0,,,,,,,,,
0,0,0,0,192096.1094,203673.6094,,,,,,,,,
0,0,0,0,1205992.875,948573.8125,,,,,,,,,
0,0,0,0,99998.39063,0,,,,,,,,,
0,0,0,0,1329118.375,776120.125,,,,,,,,,
0,0,0,0,1274815.875,867125.875,,,,,,,,,
0,0,0,0,1657754.5,1278768.875,,,,,,,,,
0,0,0,0,1558930.219,1559609.25,,,,,,,,,
0,0,59797059.47,0,55591222.75,0,,,,,,,,,
0,0,1262006,2214324.813,2252488.25,836208.1875,,,,,,,,,
0,0,2169697.25,0,978660.125,0,,,,,,,,,
0,0,0,0,787501.6875,752558.1875,,,,,,,,,
0,0,0,0,1076140.625,787284.125,,,,,,,,,
0,0,0,0,352903.3125,0,,,,,,,,,
0,0,1082970.125,3403219.75,7885391.688,3682093.156,,,,,,,,,
0,0,0,0,1519796.375,0,,,,,,,,,
0,0,0,0,6450856,0,,,,,,,,,
0,0,0,0,301257.0938,0,,,,,,,,,
0,0,0,0,4636330.5,0,,,,,,,,,
0,0,0,1521535.5,12060777.88,6244571.813,,,,,,,,,
0,0,0,0,179741.6719,0,,,,,,,,,
0,0,2867863.75,0,5374834.563,785921.25,,,,,,,,,
0,0,0,0,888830.0625,0,,,,,,,,,
0,0,0,1906307.875,354108.3125,254748.8281,,,,,,,,,
0,0,0,0,437986.875,0,,,,,,,,,
0,0,0,0,827956.5625,0,,,,,,,,,
0,0,0,0,774980.9375,0,,,,,,,,,
0,0,0,0,1284252.875,888348.9375,,,,,,,,,
0,0,0,0,839687.875,870985.4375,,,,,,,,,
0,0,0,0,966187.375,0,,,,,,,,,
0,0,0,0,3186855.813,2258205.75,,,,,,,,,
0,0,0,0,4274744.5,0,,,,,,,,,
0,0,0,0,1643950.875,1306425.125,,,,,,,,,
0,0,684440.9375,667370.6875,890780.4375,0,,,,,,,,,
0,0,0,0,1010340.563,0,,,,,,,,,
0,0,0,1683598.125,1418481,0,,,,,,,,,
0,0,0,0,251841.5156,0,,,,,,,,,
0,0,1088062,2412680.563,1892114.438,2878523.5,,,,,,,,,
0,0,255135.5625,215830.8125,203921.7813,276669.6563,,,,,,,,,
0,0,0,0,1377615.359,0,,,,,,,,,
0,0,0,495386,908352.4375,1686014.625,,,,,,,,,
0,0,0,0,1410934.625,0,,,,,,,,,
0,0,0,0,1308272,906380.0625,,,,,,,,,
0,0,0,0,1594641,1379110.875,,,,,,,,,
0,0,0,0,394180.875,0,,,,,,,,,
0,0,0,0,933782.75,0,,,,,,,,,
0,0,0,0,2012257,0,,,,,,,,,
0,0,0,2183257.5,6294754,4801690.75,,,,,,,,,
0,0,0,0,3088422.5,424665,,,,,,,,,
0,0,0,0,1558854.063,1252215,,,,,,,,,
0,0,0,0,565403.0625,0,,,,,,,,,
0,0,1454464.375,0,1355810.75,2189404.75,,,,,,,,,
0,0,0,1229851.625,1342584.75,2125983.25,,,,,,,,,
0,0,11291092.25,0,6496040.5,0,,,,,,,,,
0,0,0,2705038.25,3154321.375,1340868.625,,,,,,,,,
0,0,0,0,1242613.813,1294677.625,,,,,,,,,
0,0,0,0,640063.0625,0,,,,,,,,,
0,0,0,0,588784.3125,0,,,,,,,,,
0,0,0,0,266488.5938,0,,,,,,,,,
0,0,0,0,5316282.5,1225363.25,,,,,,,,,
0,0,0,0,543342.0625,0,,,,,,,,,
0,0,0,1366570.875,1149448.875,1984982.125,,,,,,,,,
0,0,0,0,0,2184051,,,,,,,,,
0,0,796682.0625,0,768887.75,0,,,,,,,,,
0,0,0,0,425896.9063,0,,,,,,,,,
0,0,0,0,490571.5,0,,,,,,,,,
0,0,0,0,560461.6875,0,,,,,,,,,
0,0,0,0,181243.5469,0,,,,,,,,,
0,0,0,0,303138.2188,0,,,,,,,,,
0,0,0,0,1666252.406,4380480.875,,,,,,,,,
0,0,0,0,368080.5938,0,,,,,,,,,
0,0,0,1075680.875,2674773,3592160.125,,,,,,,,,
0,0,0,0,602155.625,0,,,,,,,,,
0,0,0,0,1024379.281,2061272.375,,,,,,,,,
0,0,0,0,670049.1875,0,,,,,,,,,
0,0,690979.875,5179330.875,12260841.5,10852014.5,,,,,,,,,
0,0,0,0,2329965.25,0,,,,,,,,,
0,0,0,2671458.625,1348982.75,1156424.875,,,,,,,,,
0,0,0,5304417.75,1300747.75,1479694.125,,,,,,,,,
0,0,0,0,752774.5625,1708475.688,,,,,,,,,
0,0,1776532,7559973.125,9093756.813,4197925.438,,,,,,,,,
0,0,0,0,9762031.875,2466307.75,,,,,,,,,
0,0,0,0,874659.9375,0,,,,,,,,,
0,0,0,0,1589195.375,2967602.25,,,,,,,,,
0,0,0,2649616.25,3274170.75,767125.0625,,,,,,,,,
0,0,0,0,665735.4375,0,,,,,,,,,
0,0,0,2047576.875,4334081.5,0,,,,,,,,,
0,0,0,0,6404841.5,0,,,,,,,,,
0,0,0,0,1388900,0,,,,,,,,,
0,0,0,0,1379185.875,1766458.25,,,,,,,,,
