"01H-Ctrl, #01","01H-Ctrl, #02","01H-Ctrl, #03","01H-VOR-dn, #01","01H-VOR-dn, #02","01H-VOR-dn, #03","01H-VOR-up, #01","01H-VOR-up, #02","01H-VOR-up, #03","01H-OKR-up, #01","01H-OKR-up, #02","01H-OKR-up, #03","24H-Ctrl, #01","24H-Ctrl, #02","24H-Ctrl, #03","24H-VOR-dn, #01","24H-VOR-dn, #02","24H-VOR-dn, #03","24H-VOR-up, #01","24H-VOR-up, #02","24H-VOR-up, #03","24H-OKR-up, #01","24H-OKR-up, #02","24H-OKR-up, #03"
0.768268555,0.837145988,0.842494959,0.876212754,0.685448538,1.045251392,0.829183158,0.849188454,0.863179052,0.919391315,0.936768934,0.989258186,1.161188784,1.01324,1.038950681,0.892503741,0.959357911,0.838876933,1.010054561,0.832614392,0.963669821,0.871146891,1.31786042,0.97814656
0.968492003,1.163004664,1.052735945,1.022128169,1.013413259,0.934909558,0.837927131,0.985355593,0.959448896,0.960164427,1.098401488,1.191940876,1.153604042,0.999096656,0.937402649,0.849646074,1.26755006,0.937836267,0.988629535,0.944078857,1.036488772,1.354564065,1.068352867,1.213235774
1.0360978,1.152244124,0.996974278,1.055392795,0.927849645,1.028817634,0.847847763,1.0373566,0.816073464,1.065028693,0.933742739,1.124424993,1.045412031,0.990263721,0.903970993,0.895679952,1.101062443,0.981825782,0.857080461,1.024163326,0.904532987,0.893488716,0.908758698,1.102948994
1.000866598,0.989274187,0.979507299,1.027975269,1.01673092,0.958716597,0.984384388,1.004940427,1.033680248,1.022957838,1.00857557,0.9781636,0.999757785,0.977767922,0.981264963,0.96937608,1.006708331,1.029655907,1.000362746,1.070712027,1.014315904,0.991953429,1.016710231,0.998963306
0.973829041,1.056393702,0.998828056,1.035172358,1.033053462,0.946359705,0.959551399,1.040153812,0.933017977,0.944924324,1.074854719,1.01861674,1.008720037,0.998921088,0.982974368,0.925345073,0.959386573,0.964501457,0.983721216,0.977170937,0.986528417,0.955105795,1.007645369,1.040794552
0.994506599,1.019621188,1.000344377,1.033233226,0.997350769,1.042484042,0.991883733,1.052375384,1.030117293,1.025631506,1.017944067,1.037935983,1.035538943,0.98369814,0.975353235,0.973041678,1.000906211,1.008063573,1.020992541,0.988312119,0.985229714,1.000694943,1.044448903,1.037548593
1.010719808,0.993832635,0.924953241,1.037198586,0.960279357,1.014279216,0.990521499,0.990603105,1.004118017,0.99854309,1.001967105,0.997692057,0.931342982,0.953934914,1.021392284,0.910008844,0.928185216,0.958577283,0.975401751,0.950461405,1.034821456,0.985311505,0.993811335,0.98243191
0.915007835,1.000695164,0.995156451,0.879818947,1.070011317,0.888593634,0.878574755,0.970180746,0.974519676,0.944171302,1.05594009,0.978531934,1.045861496,1.032432324,0.930578682,0.940815477,1.037537857,1.019952648,1.062504852,0.985401692,1.038620252,1.026600129,1.033499775,1.050874331
1.014088197,1.041959429,1.004250463,1.009828176,0.956519064,1.050355788,0.954307203,0.937376894,0.95628372,0.940160912,0.877543995,1.093318252,0.881906685,0.96432301,0.89066638,0.888390142,1.065801776,0.950801125,0.884132504,0.948207764,0.897274328,1.021592982,0.900522807,1.026556277
1.106164752,1.033519175,1.04242775,1.000083246,1.014622585,0.998782425,1.062907972,1.021604001,0.969331536,1.004491542,1.000539051,0.967331561,1.004762687,1.046083582,1.022107036,1.026295333,0.889859229,1.061194279,0.978488276,1.014626871,0.956251577,1.032608192,0.968647575,1.034483551
1.024780114,0.999918378,1.027743546,1.002847017,1.024404965,1.029784233,1.031588748,1.004069038,0.995344227,1.047843592,1.047472203,0.986732869,1.003807807,0.96812479,1.00349584,1.003496452,0.991411611,1.031193419,0.990657418,0.986753693,0.980572292,0.994438466,0.965835898,0.993253912
0.984134426,0.944322733,1.004775086,0.919488399,0.948323813,0.945652337,0.867454184,0.959812391,0.871120458,1.045838812,0.920578599,1.133069393,0.927902886,0.928506205,0.902357443,0.918696162,1.093880099,1.009656803,0.900953234,1.107288641,0.92428185,1.166725935,0.932804716,0.938850505
0.997515883,0.995497165,1.017367456,0.994849429,1.008753208,0.958891524,0.984862891,1.013347883,1.000406033,1.004112773,1.008403012,1.042330817,0.979982188,0.991311073,0.980549096,0.989974725,1.022063029,1.036358347,0.990239016,1.050541776,1.031727239,0.999073575,1.019629644,1.020741557
0.949920587,0.929501165,0.976451123,0.975538234,0.970388432,0.97443015,0.927572109,0.928804163,0.991907562,0.937398934,0.941846336,1.038627022,0.980840357,0.996934139,0.96763833,1.062603734,0.989106794,1.073900359,1.050091436,1.003265236,0.963470972,1.045861483,1.014590494,0.945603415
1.003489378,1.099278183,1.031729047,0.996993895,0.973119913,0.999515432,1.066016028,1.017631288,0.996953708,0.995161505,0.967795624,0.984156767,1.018287534,1.019186496,1.053868425,1.03146398,0.959145429,1.029408938,1.006740889,1.03355801,0.99003882,0.968475025,0.945547949,1.028179366
1.001778135,0.997587067,1.026699959,0.992990698,0.996271871,0.971582234,1.010953109,1.002496133,1.039507479,1.05481592,1.014596196,1.020272985,1.006152457,0.953515777,0.985224557,0.981185076,1.008200995,1.012284582,1.018428797,1.03589497,0.987131956,0.979762735,0.99746257,1.010034045
1.068920344,0.989580434,0.990331155,1.047152357,0.957877676,0.955242247,1.02331237,1.006892054,0.994446178,1.012299411,1.006738851,0.961666231,1.013428507,0.992717959,1.040765217,0.984712163,0.979534537,0.996927274,1.012487862,1.042740202,0.96614131,1.043082805,1.043181055,0.977965712
1.066080107,1.004744501,1.026306721,0.99710549,1.030055847,0.964890594,1.101021425,0.923591828,1.065004402,1.008677695,0.922141507,0.888476355,0.913485577,1.045838357,0.977779514,1.018170608,0.961490742,1.06906671,0.980916445,1.012526405,0.920423609,0.890447689,0.933572988,0.938098682
0.994870365,0.951068093,0.975497688,0.966337903,0.977872314,0.994832482,0.991919865,0.96110188,0.970129117,0.950149672,0.968939919,0.966033899,0.969677469,1.015830008,0.984035902,1.001517673,0.986968708,0.970489883,0.945410619,0.968205328,0.995116223,0.99169376,0.961255714,0.953546162
1.054142979,0.982071132,1.035765905,1.002672252,0.991426801,1.002019513,1.035934462,0.923229473,1.079263689,1.006430442,0.970386333,0.961666765,0.951348542,1.080559754,0.936457686,0.972002003,1.027633892,1.0491809,1.069725444,0.945664448,0.919363713,0.999319797,1.04579936,1.042741386
1.022648552,1.064887122,1.121101964,1.125609437,1.125710893,1.043245173,0.942667935,0.971028674,0.937542025,1.097605256,0.935540408,0.956705666,1.068507938,1.065178572,0.996473854,0.960222868,0.929085311,1.087811232,0.989016071,1.108195108,0.95534033,1.08388309,0.955398987,0.954705018
0.824612095,0.894686702,0.930480525,1.047147928,0.930108819,1.006597829,0.985506074,0.848348063,1.081695202,0.966104619,1.080068745,0.913108831,0.983846824,1.089004843,0.929429691,0.959633769,0.950024659,0.921310877,1.103206084,1.001733918,1.059785729,0.953719911,1.01613981,0.801893156
0.916364294,0.949255535,0.864596539,0.863702741,0.85454196,0.867211055,0.996646754,0.994634987,1.001917943,0.881055313,1.115788382,0.979286925,1.0142185,0.909499968,1.012565823,1.074874475,1.008974817,0.902042952,1.030746756,0.902857479,1.125498827,0.995130148,1.031411456,0.99492252
1.044631261,1.05892057,1.056587019,0.990805012,1.040366812,1.061987643,1.130188393,1.016838977,1.0371644,1.015738549,1.005128874,1.013515632,0.973987133,0.985667941,0.967991772,0.959227455,0.95527822,1.010235077,1.043429762,1.039077806,1.029707763,1.019752479,1.006214397,1.043998087
1.007657418,0.977430257,1.003590999,1.002659292,0.984374156,1.001277432,1.013306495,0.979534382,1.071376893,0.963574213,0.999491797,0.945132558,0.998138768,1.061256117,1.025333941,1.005423501,1.02185574,0.985888523,1.044624304,0.940256308,0.977365655,0.920277062,1.083918287,0.993130815
0.991694702,0.984960305,1.025674458,0.930554158,1.016306006,0.950981182,1.019278395,0.95838963,1.012804727,0.973191589,0.98161236,0.97881871,0.970383577,0.951769479,0.955966205,0.979695653,0.948109708,0.993835201,1.001599893,0.970603134,0.971431733,0.922094965,0.989532884,0.986835834
0.988628825,1.055277884,1.108956667,0.970885387,1.043918934,0.961865382,0.915944223,1.031739136,0.93503109,0.890769948,0.87455488,1.033330833,1.038200515,1.124194087,0.928697387,0.918349537,1.013547318,0.909935464,0.938180749,1.008662826,0.924971274,1.070821971,0.926163267,1.015554309
0.979722919,1.003126569,1.010483305,0.976273725,0.986835324,1.011703012,0.988134028,0.999477346,0.983638827,0.998005217,0.983957469,1.026789627,1.000887094,0.969926532,0.990099687,1.041954981,1.047398535,1.001148934,0.976343317,1.010909091,1.01390558,1.002586008,0.966259515,1.001831475
1.019055873,1.002515246,1.001508477,1.004513936,1.026786419,1.009251889,1.031540557,0.986038952,1.052452307,1.049597287,0.991240326,1.004745951,1.005318308,0.989114581,1.03821414,1.027970574,1.032236686,0.972450628,1.023080105,1.041890003,1.016723306,0.980406129,0.994455654,0.989998063
0.892362914,0.924026735,0.982533045,0.999743598,0.982480202,0.965101663,1.001055922,0.957608007,1.01398206,0.961571501,1.080854242,1.058947612,1.057276471,0.957422888,0.98085398,1.049768314,1.057462551,0.899265949,1.060356948,0.985504986,1.016256292,1.031426953,0.951591945,0.939376924
0.957989243,0.914532465,0.896103346,1.010821567,0.938553577,1.144929323,1.040516214,0.928130981,0.975242824,0.943498714,1.009607582,0.96914568,0.994725951,1.06379748,0.983200433,1.082115721,0.994601707,0.94685504,0.977459826,0.929197583,0.954534145,1.005130007,0.987366234,0.975961035
1.051926395,0.801997704,0.903023088,0.903882268,0.903035882,0.959810627,1.014882945,0.894782565,1.012697206,0.909174584,0.898908628,0.988085286,1.012903859,0.879998763,1.050922263,1.193073269,1.03472385,0.872050944,0.953187735,0.915018769,0.978828619,1.022921582,0.894631275,0.921276555
0.997695404,0.985245813,0.967922692,1.042034219,0.978358245,1.013580163,1.002461652,1.010238878,1.01834943,1.041991927,0.989857838,1.000705926,1.02209659,1.003602254,1.022800032,1.009804376,1.002036828,0.981443276,1.003969135,1.034789973,0.990799265,1.030907778,1.026835343,0.995411815
1.14442307,0.961958684,1.002516633,0.985482929,0.958408017,1.028714354,0.974921894,1.02252647,0.982679999,0.941506743,0.969179338,1.048416198,1.025883403,0.945297178,1.044041578,0.954042158,1.018635158,0.90734324,0.988668671,0.907208685,1.020888881,1.061250512,0.932904283,0.939735834
1.009441026,1.103330268,1.059959046,0.98698445,0.993027619,1.01955346,0.984678473,0.947908823,0.954627777,0.992087901,0.974528295,0.999792565,1.004775821,1.025706395,0.955625146,0.931223678,1.013067169,1.037136457,0.922966624,0.940298686,0.934146813,1.051517909,0.982507107,1.008939833
1.018977276,0.954957833,0.96065144,1.015574177,0.954499921,1.004713857,1.027888961,0.925018683,0.977991921,1.025468931,0.912559676,0.953860344,0.974565034,0.955954307,1.015988849,1.024313146,1.01675669,1.012956467,0.994380825,1.03977851,0.936274202,1.026756502,1.007287409,0.942654172
1.003795001,0.978349316,1.032731923,1.016758365,1.035242215,0.987078455,0.921754322,0.975544846,0.987447495,0.993545436,1.039764764,1.122145541,1.040938089,1.019719969,0.953168897,0.986813679,1.056200156,1.003457086,0.964695016,1.02310888,1.010674748,1.058609768,1.050400239,1.007525086
0.857692677,0.834325869,0.891572002,1.020807502,0.777476288,1.013695208,0.880185904,0.836964387,0.989617416,0.881134871,0.84908719,0.97020048,1.017756372,0.74619711,1.032588535,0.816652469,0.947953766,0.582899894,1.075100134,0.856625605,0.811579609,0.959548269,0.891973657,0.834460428
0.981624032,0.967884888,1.041676319,0.969756216,0.968359229,1.025268173,1.134103863,0.948670471,1.080006453,0.980932227,1.034249228,0.964767419,0.940419345,1.003745957,1.029793966,1.029149085,0.952559756,0.966851374,1.022629475,0.983476961,0.982743163,0.961418729,1.003553656,0.918731507
0.869633495,0.875504357,0.974353268,0.949072475,0.989143946,1.069467906,0.872253839,0.878756036,0.847861812,1.094479113,0.943629695,0.904020955,0.901465078,0.895362355,0.972696652,0.969612195,0.993746243,1.248666784,0.955638013,1.041895603,0.961124959,0.976154298,0.966737143,0.975238316
0.885378221,0.92595195,0.938654591,0.948313982,0.997902121,1.042891053,1.144254605,0.996446337,0.986889474,0.932163138,1.041116434,0.950364107,0.93234139,0.948839877,1.070153773,1.2321973,0.998022039,0.985795358,0.938880339,1.004375033,1.153127161,0.916613234,0.967152464,0.924384822
1.008299014,1.037709205,1.014382043,0.985931716,1.034374262,0.94970753,0.936033462,1.061465929,0.953975374,0.968426087,0.972080426,1.032971553,1.013936879,1.00665529,0.994557684,1.052892676,1.062201976,1.044515715,0.991790209,1.043033616,1.017612756,1.15148906,0.970226662,1.01141354
1.060813523,0.944464335,1.063208563,0.990548853,1.015965157,0.95346181,1.054705857,0.962342843,1.098700431,0.960217478,0.978111821,0.96861353,0.960593741,1.027923083,0.949196743,1.033191476,0.991464541,0.991516335,1.013696085,0.978106164,0.951773048,0.989129016,0.986589499,1.026655925
0.991979444,1.016618972,0.931988728,1.004929683,0.93511141,1.009013774,0.999310719,0.93206568,0.985797797,0.960360741,0.976900546,0.949294429,1.004777723,1.044906438,0.966367411,1.034117281,1.017278983,0.938952196,0.93959438,0.995485518,1.022327237,0.86692057,1.031436875,1.07214167
1.135933003,1.163070988,0.938712042,1.01290787,1.037472846,0.991531771,0.967147594,1.149884472,0.931757731,0.962614276,0.926031725,1.110583773,0.964937118,0.881180826,0.907798957,0.902154225,0.987538387,0.938652906,0.874391161,0.922629658,0.909696008,1.040893603,0.916135345,1.163510896
1.025962595,0.9721564,1.04169598,0.969004865,1.186168044,1.041527619,1.109403583,0.986969017,1.080558875,0.99743014,1.103220205,0.910996946,0.966118894,1.036710678,1.051227501,1.194539172,1.00043826,1.036349441,1.089088279,0.977109422,1.14542116,0.928345733,1.019945632,0.999442956
1.043223665,0.886625383,0.972430717,1.087243977,0.950121264,1.086675369,0.941742695,0.937969626,0.932727478,1.02886608,0.882474557,0.893679762,0.90390332,1.067283283,0.872916205,0.861350901,1.028791658,1.073234138,0.854120605,0.987980024,0.865591944,0.978206892,0.870044361,1.038521512
1.006434054,1.025336692,1.055377954,1.013923832,1.030772684,1.021669632,0.981310711,1.009133582,0.988551823,0.982333856,1.01310921,1.006915433,0.974820876,1.055052005,1.00605339,0.983800742,1.015842484,1.030035783,0.986069369,0.960850926,0.973760802,1.049366605,1.018311424,0.975426891
1.049736182,1.018119894,1.033430599,1.082869491,1.016289444,1.080887114,1.039332843,1.106016419,1.041444218,1.041105647,1.019763025,1.060694603,1.060718345,0.936819017,0.986171788,0.955483638,0.992355141,1.026545164,1.020432203,1.080447365,1.022696451,0.985590507,1.068693014,1.046659628
0.897781438,0.902421964,1.028945864,0.926579571,1.05890534,0.947413911,0.889195599,0.905274689,0.893980842,0.995814734,0.92970125,0.901378359,0.901085581,0.997525273,0.951218735,0.93836332,0.961352209,1.002223016,0.953337803,1.085106547,0.941817847,0.949457035,0.942182516,0.949113829
0.971628633,0.940408415,0.957945535,1.012926564,0.932251635,1.022905928,1.004289285,0.978261084,1.084077207,0.997988,0.953060026,1.020804162,0.985691883,0.99379281,0.953603807,1.010823805,1.069457585,0.971985809,1.001705655,1.033000811,0.975410738,1.025230415,1.064560001,0.981339147
0.972801934,1.017411662,1.040628043,1.00333659,1.028260317,1.061086046,1.019435457,0.999715029,1.004612618,1.000500404,1.004905888,0.959672788,0.962124555,1.008569791,0.979729105,0.93723826,0.985299205,1.019218122,0.911579242,0.981273951,0.977500908,1.048620593,0.950762201,0.980952831
0.975671502,0.971985098,0.870509045,0.869616822,0.858493213,0.873568502,1.031186663,0.978812839,1.086405942,0.88539681,0.976408483,1.121117812,1.002592151,0.933306376,1.009705934,1.043363153,1.01220553,0.928777145,1.228017762,0.941009533,1.121680067,1.130412855,1.180400452,1.046714331
0.93550336,0.932107345,0.936419477,1.131071991,1.01270536,1.022103527,0.931761113,0.910582731,0.922596699,1.078710785,0.99181523,0.924621085,1.071123669,0.980790129,1.07879941,0.989877593,0.924677726,0.961183796,1.016837632,1.143121637,0.997323377,0.955216286,0.965529027,0.941466007
1.052777319,1.022429482,0.99157628,1.040073293,1.015910459,1.031612786,1.094985599,1.063816822,1.031969038,0.993196716,0.973556365,0.99970321,1.073530067,0.974439751,1.036020532,1.067243386,1.166268249,0.954791096,0.966436744,1.111296595,1.109830996,1.024214514,0.984155769,1.031024659
0.995210697,1.04559763,0.980072829,0.994771658,0.998980596,0.997362329,0.980846266,1.02968168,0.937509796,0.970965515,0.997198221,1.072546952,0.984425142,1.06343415,0.954982275,1.046031846,1.035096505,0.994462184,0.956538315,1.053151393,1.057929922,1.013845581,1.003553055,1.039121422
0.954851642,0.986948771,0.914279751,1.019924169,1.033223354,0.937528978,1.040723055,1.017981723,0.990579556,0.967324844,1.042454955,0.99260436,1.006113941,0.849464463,1.02059901,1.048998555,0.982930647,1.019931333,1.047428242,1.061429909,1.045721993,0.975140111,1.092354057,1.003784858
1.046509185,1.02668696,1.002305323,0.979558907,1.01472254,0.955585343,1.04693085,1.00923453,1.00E+00,1.015336877,1.006801318,0.967669212,0.972031057,0.987600106,0.969746338,0.99608359,0.968271936,1.043584422,0.995596005,1.023759233,0.954445825,0.994983544,0.975633979,1.028663823
0.977644906,0.922572821,1.00244806,0.984985371,1.010487976,1.038695066,1.047406973,0.968704334,1.004370215,0.971070875,0.955876381,0.978649847,0.919630966,0.922030079,0.995258391,1.002397685,0.943338576,1.001439821,0.997646296,0.979837416,0.899761882,0.955420831,0.97814669,0.991445656
1.014514753,1.062797061,1.036465482,0.962354833,1.026283483,0.992867541,0.949536426,0.980558874,1.052334077,1.026541256,0.905254684,1.005588278,1.066239149,1.027014442,1.000457648,1.057610801,0.934781114,1.03015887,1.00400798,0.968975607,0.94451244,0.950518826,0.884757021,1.031113773
0.828559787,0.849753737,0.945558235,0.965727203,0.874517317,1.065104855,0.899699645,0.827015713,0.895659241,0.973173041,0.980469041,1.043290399,0.966550659,1.006988928,0.920505364,1.000782432,1.035831658,0.886468289,1.001836762,0.93214698,1.03823641,1.107206384,0.94568025,0.808614101
1.021859279,1.0065589,0.975057632,1.011275488,1.016990204,0.971424518,0.973147352,0.98229511,0.963759881,1.10272754,1.022060353,1.011333462,1.00706972,0.972470531,1.042044048,1.002715654,1.033943368,0.9708744,0.988582963,1.100544607,1.042505238,0.98845847,1.008701882,0.977520968
1.050827262,0.907390061,1.093980144,0.912016038,0.960034694,1.014911786,0.959370663,0.972754474,1.002888997,0.92545277,0.973199187,0.987170318,0.908051555,1.06205924,1.002997232,0.965594927,0.9264422,1.034181887,0.953313731,0.976481043,1.036878449,0.976203283,0.900504272,0.918368559
0.972903016,1.013209115,0.998677534,0.996262368,0.988407648,0.994251606,0.996594099,0.996346156,0.98406005,0.99148898,0.984070965,1.002614609,1.011699575,1.022922131,0.982159082,1.001361191,0.988436867,0.98401195,0.989114494,1.003433547,1.002858611,1.001746035,0.977386585,1.00E+00
0.948345225,0.986622089,1.013407553,1.038001734,0.995188155,1.033128909,0.97785935,0.991950959,0.964526684,1.024847317,1.024584989,1.007324194,0.908086403,0.966796218,0.983783059,0.966562516,1.002055262,1.045573453,0.974537418,1.037952175,1.022445812,0.968818683,0.99483187,0.971825963
0.971268458,1.027396806,0.981630734,1.003250768,1.029287812,0.934160707,0.964922784,1.003056302,0.988268767,0.97120001,1.034391605,1.031739024,1.013657176,0.987028344,0.972150493,1.009587824,1.015648355,1.02312065,0.993301866,1.04211312,1.041089912,1.003012858,1.049963388,1.017184763
0.912026379,0.955702747,0.975453217,0.977629065,1.014026831,1.017150559,0.989339651,0.917528217,0.973561957,0.983703529,0.978598323,0.950050547,1.0198998,1.05894182,1.035540014,1.090138955,1.074853103,0.936687061,0.988149714,0.991341068,0.980073271,1.013114351,0.959729192,0.955695121
1.010779256,0.970921556,1.015608695,1.017372437,1.005344134,0.996922067,1.026423894,0.966713558,0.97450153,0.991140245,0.985117074,0.952721928,0.968658234,1.028886026,1.02472786,1.018280003,0.963024817,1.029679189,1.013151339,1.015722052,0.961181922,1.007167365,0.96440191,0.96622934
1.044111746,0.954582151,1.09005023,0.953766536,1.000111202,1.006308208,0.990696108,0.983660878,1.020993643,0.967783245,1.007909896,1.001599902,1.004440144,0.999208913,0.992786001,0.983638153,1.017039652,1.016081512,1.034323085,0.935137056,0.984123106,1.04833743,0.973181923,0.967210124
0.957516843,0.862542239,0.972741345,0.982500111,0.981729409,0.978245518,0.988017313,0.926219408,1.056243636,0.989780939,1.020888761,0.927928908,0.946497795,0.976999365,0.993614449,1.022874738,1.025261818,0.988802434,0.995423319,0.978855966,0.98038631,1.001117143,1.054247652,0.921096091
1.030733297,0.969871647,1.020512315,1.02895183,0.997984375,0.949601607,0.961881654,0.957712363,0.989277966,1.020722752,1.058801354,1.002722649,0.886203548,1.055692369,1.01191112,0.885102914,0.88864936,1.019152706,1.09353078,0.973336766,0.79868148,0.979046776,1.028197343,1.044098567
0.886672691,0.931682533,1.065373427,0.988103501,1.003584103,0.917918661,0.871808802,0.959486833,1.173848321,0.948470998,0.993268834,1.014142244,1.014955601,1.073940112,0.666699837,0.919439015,0.996602968,0.986117841,1.043228507,0.956605331,0.946992581,0.94526582,0.942850439,1.022686533
1.017630734,1.025478902,1.026020972,1.071370097,0.993202434,1.010852226,0.98737439,1.033404923,0.996328715,1.03845874,1.067620716,1.026064874,1.064697453,0.969912938,1.047170393,0.982293847,1.005191946,0.969839824,1.078134038,1.031577613,1.005543309,1.049600244,0.993945544,1.022263113
0.962243632,1.016562363,0.902562689,0.901166756,0.895746634,0.889161317,0.932958466,1.053611623,1.081379413,0.915148621,0.990778807,1.046964362,0.957138141,0.894560262,0.920542704,0.944963681,0.973997533,0.886398873,0.93598723,0.873486098,0.908630313,1.069330897,0.993700682,1.046308628
0.961196366,1.029220071,1.046325112,1.049757983,1.03233386,0.982685994,0.950370101,1.011734999,0.958850531,0.927458156,0.982905488,1.001512797,0.963909007,0.9879734,0.951357081,0.997639074,1.02038192,0.97826408,0.941707687,0.977060892,1.007813875,0.974976401,0.919922105,0.985874271
1.023683181,1.020554327,1.029766093,1.050286285,1.039183823,0.984224614,0.961345656,0.94904757,1.029188564,0.949469307,1.062183647,1.076897491,1.007787751,0.963442769,0.970652362,0.978350218,0.9536458,1.065459544,1.001481042,0.987052072,1.127325025,1.072589155,0.984044236,0.976489486
0.881339293,0.887575883,0.960158767,0.958885651,1.041796651,0.988391281,0.869725492,0.890925579,1.141755306,0.943036447,0.944504541,0.905800616,0.915515031,1.079291335,1.198404209,1.392503333,0.928781417,1.016991367,1.01603353,1.002435835,1.11896533,0.86269475,0.980997954,0.864380242
0.981174244,0.958416782,0.960755765,1.031287108,0.978956389,1.068778209,1.020738686,0.97080515,1.027139224,1.003550527,0.977397336,0.978239027,0.983663808,0.978358935,0.988067364,0.983674304,1.010861176,1.013420433,0.99630787,0.996308822,1.009139711,0.986991786,1.016555627,1.015944999
1.028637984,1.008361794,0.974734185,1.025787656,1.019875264,0.941702545,1.040998911,1.034064933,1.030624681,1.059011251,1.018471088,0.969008323,1.018723954,0.953408185,1.008359189,1.020024808,1.011958539,0.996748894,1.034481042,1.042065701,0.978967818,0.990590539,1.010704979,1.007460771
1.227570158,0.933449439,0.968763802,0.913623082,0.968633653,0.938689983,0.952035044,0.873873187,0.900932935,0.909186781,0.88681267,0.842302326,0.860272311,0.981455981,0.929730939,0.861307135,0.667145165,0.929449784,0.869153782,0.87740712,0.872535843,0.76990421,0.87321757,1.053882164
1.220517045,1.016395286,1.034643928,0.997308125,1.039691168,1.026748369,1.071618963,0.981924127,1.013363789,0.985096568,0.930225993,0.967251012,0.970425466,1.017823423,0.994587183,1.053181464,0.923313729,1.037514224,0.945032667,0.973809344,0.925706245,1.000942309,0.948871805,1.071199089
0.945243998,0.98773466,0.961102938,1.031011121,1.019631455,0.99450206,0.90174906,0.970676531,0.898558713,1.072509592,0.855883583,0.848653968,0.899613658,1.062612476,0.826364176,0.825982757,1.039933403,1.026111012,0.814957901,1.082808425,0.837628982,0.852893566,0.839188825,0.960493264
1.022822123,1.035051481,1.024294725,0.945371323,1.044228737,1.020437215,1.04604169,0.926722806,1.003457479,1.018771771,0.982872849,0.923498917,1.025801388,1.00E+00,1.077658437,1.021519098,0.989128508,0.974988465,0.988616547,1.002974004,1.053695725,0.982936165,0.942227429,0.968778514
0.929791619,1.019286408,1.021339559,1.065813742,1.015147269,0.916039526,0.957960864,1.022421471,0.991698769,0.910960441,1.048481601,0.996715925,1.002431385,1.074449952,0.919676342,1.0261996,0.987106668,1.036649774,1.029872959,0.931381027,0.943449833,1.017050801,1.171583233,1.02363741
0.862659826,0.870217147,1.040000562,0.95390273,0.988935603,0.968562159,0.864336621,0.877401971,0.871917638,0.981991816,0.942689429,0.866431824,0.871765199,1.064713895,0.941754266,0.924298788,0.863587147,1.066783961,0.9596612,0.955731805,0.928145531,0.832163033,0.928008429,0.835251682
0.964480774,0.923662333,1.07284421,0.993069074,1.010040405,1.096720106,1.09739876,1.078097772,1.0112859,1.135750968,0.91555437,0.90907462,0.953507121,0.974707106,0.995171986,0.873455169,1.040521954,1.041957867,0.881746256,1.022892606,0.9134917,1.02501381,0.873188993,1.018932553
0.974819233,1.003077407,0.978413147,0.990879175,1.005258521,0.996935989,0.986738085,1.011301482,0.977538445,0.986299232,0.978101937,0.995425758,1.013792557,0.992200974,1.001357533,1.014489896,1.010113395,0.99624467,0.980426158,1.021033183,1.025397589,0.996525969,0.978170873,1.010148971
0.969672204,0.947045378,1.009628803,1.008871943,0.947692405,0.984621226,0.738193788,0.857411686,0.849028503,1.013966777,0.976042439,1.221634571,0.953194364,0.997708721,0.768598601,0.750282662,1.089227615,0.981520948,0.962791246,0.949484599,0.883138947,1.009636508,1.338489634,1.094884466
0.975985952,1.005402103,0.975147052,1.016479138,0.991661558,1.021522147,1.014910029,1.007659584,0.991979676,1.012456861,1.024151805,0.979062383,1.015793071,0.975787306,1.016862003,1.018919784,0.990108,0.97906714,1.026485879,0.978391081,0.994196309,0.986244962,0.985700807,0.993736305
0.990402921,1.095018912,0.96984143,0.921590826,0.890153914,0.930772034,0.930168272,1.003291021,0.923532108,0.99351743,0.866947165,0.908033297,0.977571764,1.134682328,0.92584605,0.885012378,0.870250423,0.880794141,0.905578741,0.86102103,0.894620107,0.944479263,0.895684958,0.97253739
0.984510623,0.942214092,1.156069368,0.90519406,1.139516529,0.980346486,0.903503809,1.045010866,0.997395078,0.910731939,0.924199502,1.036143547,0.90736399,0.936307794,0.960576954,1.013740569,1.011505038,1.00519237,0.969072067,0.805289317,0.975422935,0.921220619,0.857851898,1.004471163
1.077475725,0.926326042,0.965743964,1.046129463,0.939957723,0.98480211,0.964752762,0.926588686,0.979186642,0.976567557,0.941827365,0.924523766,1.020210974,0.990383468,0.981473388,0.958664179,1.034945492,0.913432329,1.027469027,0.984431814,0.910220658,1.028262463,1.057680211,0.946809756
0.968837993,0.94312357,1.016222812,1.004625747,1.028635899,1.003316231,0.922720473,0.957533002,0.902805855,1.031408742,0.971045235,0.940806996,1.005574511,0.986628817,0.92228653,1.075838007,0.999579309,1.020073624,0.923384185,1.003745142,0.963170314,0.90614591,0.898140029,0.951204266
1.026754831,1.111930472,1.104799715,1.014034874,1.088650168,0.920099291,0.87155376,1.050338199,0.870166538,1.027483314,0.893363231,1.034714278,1.119794098,0.899623505,0.952889037,0.92130748,1.09353045,0.971352095,0.946369401,1.021042052,0.926574394,1.142866471,0.927640451,1.00419021
1.005058999,1.021510638,1.011789574,0.960623796,1.005863582,0.982607198,0.965037541,1.021405475,1.038852703,0.967421192,1.025179081,1.033005276,1.009666137,0.971499524,0.987683552,0.984622947,1.003840041,0.981288494,1.024029223,0.978515801,1.15404911,1.007322494,1.036383925,1.018707902
