Raw Abundance 35,Raw Abundance 45,Raw Abundance 50,Raw Abundance 55,Raw Abundance 60,Raw Abundance 75
2440.2,2416.2,1937.1,1877.2,1771.2,1556.7
10719.5,10399.7,9026.7,7720.8,5847.3,4548
22342.4,22561.7,18212,17536.2,16383.1,14391.9
4155.4,4319.6,3632.7,3159.8,2365.1,1651.6
3317.8,3973.4,3537.3,2154,997.5,498.8
15622.9,14923.6,13579.9,11256.4,9458.2,6818.3
34173.1,31524,26913.2,21401.4,9159.4,3551.9
10905.6,9077.9,7963.1,5863.7,3877.9,2152.3
1503,1374.8,1127.2,759,474.1,210.7
1276.2,1138,930.3,643.1,423.8,218.1
30728.9,28540.3,23887.5,11727.4,6120.6,2332.6
82562,78728.8,69325.4,65163.3,54862.7,6580.8
2131.5,2002.2,1707.3,1346.3,968.4,315.1
1029.1,853.9,776.5,576.2,360.2,222.9
1421.9,1372.9,1029.8,596.4,372.3,164.6
7094.1,6891.2,5501.3,3252,1842.9,635.7
31708.9,28412.8,24625.6,15719.9,8180.7,3539.8
2001.2,1747.3,1602.7,1122.4,588,252.1
9220.9,8444.7,6757.1,4503.1,2434.6,955.5
7404.8,6504.4,5519.7,3495.4,1989.1,1167.3
5801.5,4902.9,3906.7,2250.3,1371.3,624.3
2053.7,1840.9,1439.4,1051.4,749.9,139.9
2759,2498.5,1591,1023.9,594.8,155.3
1578.2,1468.6,1390.4,1057.2,680.3,395.6
4990.4,4476.8,3828.2,2470.2,1346.6,587.3
849.5,763.4,714.1,494.4,295.5,125.8
115527.4,107861.9,94118.1,85848,52070.1,6115.8
5873.3,5432.8,4479,2641.6,1472.6,591.8
207347.7,188168.9,139652.6,65296.3,30747.1,9613.8
40907.5,38309.7,35310.7,31082.8,26558.2,21208.4
2507.3,1839.7,1477,952.8,501.4,185.1
82291.4,74559.7,60878.5,39874.7,18587.7,6180.7
7291.1,7004.9,5853.8,5212.3,3837.2,2182
86908.3,74918.5,59918.4,37141,19526.5,6324.6
90305.6,79059.4,66303.1,40835.5,21440.5,7663.4
70342,62760.2,52054.9,32615.8,17483.3,4867.9
10054.5,9366.1,7913,5719,2807.7,667.7
27883.2,24281.2,20467.7,13039.1,7394.3,1794.9
87304,78599.1,62032.7,37556.1,17766.3,4394.6
9500.2,9175.9,7442.8,5556.2,3078.9,641.3
1481.7,1378.9,1198.2,953.6,733.2,429.5
76252.7,70195.6,64392.2,62366,52718.4,14365.3
4644.5,3982.3,3658.8,2570,1329.3,487.8
420.1,331.7,312.3,193.1,89.9,65.4
2911,2720.4,2602.7,2425.8,2377.2,1910.1
1090.2,955.3,848,585.8,346.3,145.7
4369.2,4326,3383.6,2750.7,1844.3,318
1845.3,1754.6,1450.5,1308.8,750.8,445.3
832.7,677.4,588.1,376.3,228.2,64.8
2146,1968.4,1328.7,888.7,585.7,203.5
862,820.5,691.4,412.1,231.8,111.4
921.9,682,577.8,364.9,180.5,102.8
632,526.7,484.4,263,183.7,107.5
378.5,341.7,268.2,149.2,84.5,40.3
603.8,609.6,553.1,421.3,266.1,120.6
823,780.1,624.2,425.8,278.7,100.8
51815.6,47520,43571.5,39119,30588.4,27174.5
17901.1,17956,15599.3,13520.8,11564.1,8496.4
968.1,1028.9,925.7,1011.9,724.1,401.6
1118.3,1077.9,939,754.7,475.7,227.1
48438.8,48139,38492.1,23301.3,14037.3,5822
1825.8,1688.5,1613.5,1436.8,806.2,533.2
621.4,512.7,523.4,471.5,345.7,302.9
2244.7,1814.9,1782.1,1178.3,666.4,287.2
972.2,783.3,779.6,565.9,153.7,84.2
60869.2,58515.4,53025.1,47632.9,39946,26267.1
856.8,779.2,594.4,360.2,209.6,64.3
112623.1,96388.4,74254.4,39566.6,19629.6,6821.2
4126.5,3676.9,2775.8,1399.5,848.7,367.4
6041.9,5086.2,4301.8,2536.5,1178,383.4
5040.3,4579.9,4345,3439.4,2449.9,1980.6
12091.4,11101.5,8678.6,5022.5,2648.4,1073.2
118826.6,111390.4,95992.2,76819.1,52270.1,20311.4
323440.6,299524.6,248249.4,171293.7,74157.6,18423.2
154219.1,145257.5,127844,125274.1,105176.7,9396.6
16152.3,14849.2,12665.6,7814.3,3256.7,1145.7
34705.8,32565.4,26714.9,15842,7479.9,2458.2
168436.8,159176,136948.9,95115.4,32617.8,9582
959.2,975.3,755.7,438.3,229.9,51.4
5007.3,4997,3748.2,2428.1,695.6,157
31674.2,28076.4,22714.5,12252.6,6703.4,2008.1
2325.5,2373.6,2563.2,1604.7,768.2,367
70863.4,63652.4,51138.9,27548,13837.7,4081.2
372.6,275.3,339.4,240.2,159.4,118.2
3829.2,3761.2,4473.7,2739.5,1815.3,897.1
3035.1,3328.4,3111.3,2705.1,1826.5,505.7
3020.9,2928.3,2799.9,2277.8,1496.2,803.7
937.1,893.6,725.5,446.9,268.6,124.1
4807.5,3871,2986.3,2792.8,2340.6,1397.3
1432.1,1258.8,951.8,744.2,590.1,297.7
2216.2,2118.1,1940.7,1716.7,1434.9,756.4
1000.8,468.6,1094.8,1209,241.3,85.2
5943.7,5934.7,5530.4,3788.2,2588,739.9
1377.6,1081.9,1087.6,791.3,496.9,303.5
738.5,693.1,653.3,398.8,230.2,66.1
693.8,540.1,519.6,275.3,140.9,40.7
7783.9,7737.7,8018.1,8081.1,8431,6940.7
9250.7,8532.3,8941.3,6394.7,5001.5,4050.2
5953.9,6955.2,6589.2,4788.5,4504.9,2166.7
1038.4,1163.6,1056,642.8,382.5,119.2
28783.2,27816.2,24208.1,18721.5,10609.1,5168.1
498,470.7,405.7,283.8,223.6,86
6141.7,6545,5035.7,3429.9,2111.3,886.9
11962,11450.1,9929.7,7615.8,4745.1,2206.4
1046.1,871.4,857.5,629.3,258.8,119.2
10625.2,9042.3,8221.7,6522.1,5469.3,4094.4
3233.2,3335,2620.9,1730.1,948.5,168.7
815.2,798.2,746.6,634.5,426.8,87.4
7942.1,6575.7,5640.2,3324.8,1677.7,793.7
44905.9,38344.5,29841.1,16206.9,8645.8,2715.1
6442,5999.1,5061.8,3712.3,2607.9,595.7
41277.1,38738.5,34586.4,31453.6,14645.1,3248.6
1797.3,1734.5,1297.9,859.6,523.8,131.1
55094.1,50902.9,44184.9,37563.1,28451.7,4734.8
1163.1,1227.7,1036.7,694.5,326.4,162
23602.4,22106.5,18699.9,15040.6,7888.1,2098.1
76156.2,70230.4,58673.1,49889.5,35177.9,5204.4
3833.3,3667.8,3103,2186.9,1218.3,613.3
16248,15416.5,14393,13435.1,10799.8,2294.3
282.4,262.5,230.4,135,75.2,46.3
2532.2,1950.6,2030.8,1697.8,1344.4,1096.5
1632.5,2284.3,1142.6,668.2,494.5,307
6716.7,5759.1,4288.7,2786.8,1584.3,513.7
242.3,194.5,206.1,149.1,64.9,32.9
1606.8,1350.2,1054.8,587.5,255.6,46.8
1356,1249.2,1042.7,612.7,339.7,73.3
12562,11813.9,9715,6434.4,2826.6,1250.5
12782.8,12258,9440.2,8203,3540.9,829.7
1526.6,1438.7,1172.4,3148.9,432.4,193.7
4484,4051.2,3631.9,3201.3,2220.1,604.6
34418,31696.7,27143.5,19392.5,12072.1,6500.6
110859.4,101032.6,82090.2,49819.6,23056.4,7237.4
2579.5,2203.1,2002.6,1462.5,687.1,307.9
15173.7,14584.9,12835.7,11876.7,9542.9,6385.8
459.3,479.4,429.4,269.6,189.6,79.8
1422.6,1334.2,1229,882.4,578.7,426.6
615.9,526.9,432,281.6,170.7,37.9
153094.4,147976,128545.3,117389,99353.7,82117.6
98796.7,100285.7,84760.4,76184.9,50566.5,10661.6
30238.7,29137.7,24861.1,22277.3,18614.9,2358.9
82085.8,76674,64405.8,58574.9,50059,17251.9
114277.2,98503.4,67922.1,33689.4,17890.9,3619.1
200334.7,187515.6,154826.9,88806,39080.4,10990.3
68098.9,65463.6,56180,48304.2,16084.3,3846.2
3575.5,2995.9,2674.4,1648,898,598.5
9757.9,8875.3,6683.5,3936.2,2256,561.7
659.8,535.3,430.4,255.2,140,37
5246.3,4826.9,4427.3,3066,2251,1757.6
54136.3,50201.8,42599.5,34183.5,10801.3,3453
1688.6,1616.7,1174.7,599.7,289.3,38.1
3169.2,2770.1,2418.6,1515.1,946.7,336.7
29619,25784.2,19896,11775.1,6636.1,2428.7
3706.1,3299.8,2740.7,1724.2,941.9,282.1
1252.7,910.9,661.2,441.5,259.5,91
766.3,673.3,552.4,410.9,184.3,57.1
3159,2875.3,3106.4,2702.7,3125.7,506.5
6546.1,5946.8,4711,2862.3,1860.6,743.1
1923.8,1697.4,1316.6,808,415,164.5
4914.6,4170.7,3602.4,2534.7,1258.1,821.6
4734.6,4265.3,3560.4,2211.9,1333.6,549.4
3886.5,3563.5,3195.3,2675.6,1889.1,1333.7
779.4,630.7,535.9,325.8,200.9,90.5
1290.2,1180.4,1002.9,707.5,379.2,150.5
1278.4,1045.5,1020.5,725.7,394.3,210.4
2915.6,2726.3,2168,1467.4,939.1,345.3
1160,993.6,841.2,648.2,428.3,233.9
2136.2,1891.8,1618.1,1052.9,570.6,218.7
1398.8,1385,1055.6,768.5,290.9,75.5
3049.7,2659,2286.1,1493.3,1197.3,892.2
2405.2,2340.3,1738.2,1078.4,628.1,144.7
17023.6,14558.5,10666.9,6553.8,3623.1,901
1469.6,1380.3,1187.5,788.9,445.7,179.1
2238.5,2046.8,2062.4,1941.1,1587.2,724.3
137.1,115.3,114.2,109.4,47,32
2340.2,1887.5,1720.1,1128.4,488.1,253.1
1007.7,622.6,842.6,533.5,187.1,72.4
1468,1357.4,1348.3,1168.5,748.2,428.5
1702.1,1415.1,1150.8,705.2,408.3,194
5674.4,5007.6,4524.9,2908.9,1541.3,845.4
6178.9,5654.4,4673.3,3310.9,2022,1059.8
2805.9,2443.7,2164,1415.1,687.6,352.8
12184.6,11421.3,9380.6,5649.8,3412.9,1586.5
2310.2,2160.8,1704.1,959.6,465.6,184.2
1078.9,1185.8,1040.5,694.7,591.5,250.4
7079.1,6641.8,5360.7,3510.8,1987.6,576.3
12612.5,12748.7,10601.7,7048.4,3942.1,1308.7
15960.7,14203.6,11953.2,8231.3,5387.3,2663.5
10423,9399.1,8155.5,6937.2,4972.3,1068.3
9383.3,8782.3,7677.7,5392.5,3194,1534
13293.9,12298,10760.4,7418.8,4531.2,2244.7
4721.7,4406.1,4352.5,3530.5,3104.2,2836.6
49189.4,45305.8,38298.2,23385.6,10555,3940.8
1389.1,1527.9,1454.8,1430.1,1635.9,1316.5
102647.1,96033.7,80381.5,50746.1,24260.8,7623
13577.5,12283.4,11132.1,9529.3,7980.7,5885.3
24518.4,24127.1,19996.2,13896.8,7616.3,2944.9
14495.1,13509.5,12148.5,8828.8,5536.1,2756.9
97395.1,90637,77594.9,51866.3,23056.4,9058.7
12331.2,11585.5,9789.9,5706,3227.8,1326.3
51777.4,47868.6,40024.7,26414,11577.2,4048.1
17007.5,15681.4,13419.7,8704.5,4044,1777.2
10548.4,9837.2,8951.5,7226.1,4773.6,2472.2
3121.7,3085.2,2515,2094.6,756.9,184.8
8049.3,7422.1,7115.3,5430.2,4238,2988.9
22532.7,20934.3,18860.6,11960.4,6166.1,2809.4
5952.5,5866.2,5386.9,4686.7,3442.9,2337.7
17174.7,15937.1,13135,7399.6,4116.9,1314.3
16782.6,15966.5,13400.9,7117.5,3821,1424.2
16902.3,15389.8,13724.6,10193.5,6396.4,3574.7
11442,10638.2,9372,7418.8,6307.9,6164.8
2675.9,2527.6,2234.5,1288.8,680.5,285.9
6585.7,5952.4,5033.6,2383.4,1129.3,294.4
5321.9,4906.6,4194.3,2656.1,1477.3,514.7
38265.6,34665.3,29765.9,18038.9,8162.4,2394.5
28433.8,25439.6,22725.9,15855,13520,13091
21580,20291.2,16580.6,9836.6,4507.7,1271.8
13942.1,13016.5,11191.7,9150.4,7015.4,5024.6
4319.3,4105.2,3510.4,2518.2,903.2,297.4
7735.9,8818.6,7565,5140.9,3968.9,2362
9467.2,9222.1,8060.5,4380.3,2247.2,812.2
2087.4,2065.9,1633.5,1129,896.2,335.4
4685.2,4074.9,3571.3,2259.4,1321.3,679.2
8323.7,7218.9,6245.1,3940.3,1984.3,901.8
41091.3,35042,25810.4,15032.5,7574.1,2908.8
1915,1794.5,1647.3,792.8,443.6,160.5
1323.7,1077,901.8,492.3,289.9,60.6
3781.4,3300.5,2760.5,1780,1104.9,469.4
1310.2,1047.1,1036.3,696.1,340.7,130
13722.7,11828.6,9192.4,5696.4,3208.3,1031
11311.7,10082.9,8605,5294.1,3016,1269.3
4453.1,4003.8,3311.4,2064.6,1131.7,354.4
4570.5,4044.5,2927.5,1748.8,1028.3,313.4
2540,2621.1,2330.9,2105.9,1848.1,1145.3
736.7,1003.7,573.1,270.1,241.7,36.7
721.4,713.3,523.1,310.5,131.1,37.3
15800.2,14029.5,11145.1,6707.4,3473.3,1472.2
7695.2,7576.2,6285,4898.5,3024.4,725.9
15559,13432,11798.9,7629,4209.3,2086.3
785.3,797.4,798.9,664.2,524.1,379.8
2027.1,1727.4,1364.1,761.3,377,154.4
17008.9,15856.7,13186.9,9086.6,5263.3,2369.4
11464.8,10441.4,7910.6,4363.7,2239.2,690.6
5144.1,4625.3,3899.1,2394.5,1185.9,389.2
9782.2,8090.3,5943.5,3666.6,2063.8,638
75977.6,70666.3,62455.9,54081.7,47157.9,34151.6
205996.7,179436.9,141142.5,77253.2,37534.7,11690.4
1123.9,1105,816.5,435.7,232.7,80.2
37707,38896.3,34404.1,30128.1,25548.3,19090.8
1936.6,2060.8,2167.3,2048.7,1812.7,1674.4
1237.2,1268.4,1125,1057.8,980.7,751.5
469.1,389,340.9,234.9,139.6,33.7
1627.2,1522.7,1163,588.5,287.8,93.4
4143.5,3482,3322.6,2881.3,2600.1,1417.8
2331.4,2059.3,1643.9,1025.1,774.6,400.5
11612.1,10989.7,8982.8,5630.9,3352.8,1293.9
1395241.1,1360414.6,1026118.3,518435.7,259467.9,46422.5
459052.8,427708.6,359705.2,255938.5,240003.8,221316
146849,122898.5,99884.9,60682.4,30310.1,12014.1
478526.9,400761.4,298753.1,161287.4,80135.5,14350.4
1637316.1,1531294.9,1312056.8,1161279.9,452224.4,78532.7
1397242.2,1182759.6,911700.8,504495.8,258363,53996.8
2520.3,2259.5,1748.6,1335,517,120.3
10024.7,9644.7,7545.5,4227.2,2252.5,963.6
41455.2,36846.9,30628.1,19646.3,8742.5,3328.3
4067.7,3689,2982.3,1728.5,956.2,282.7
2006.8,1798.2,1298.3,740.7,421.6,127.4
3243,2988.3,2418.7,1444.2,803.4,282.3
58308.7,52436.7,43586.7,29054.4,14158.5,4074.6
32442.2,30052.1,26199.1,22066.5,10686.9,3199
21601.4,19263.2,16165.2,10220.5,5211.3,1657
7204,7043.4,5723.4,3580.4,1953.5,650.1
3898,3436.7,2661.6,1679.1,927.4,274.4
594.2,508.6,404.7,205.1,67.3,11.4
745.5,702.2,584.4,343.6,205.7,112
427.7,374.7,287.7,183.3,88.4,20.8
21104.3,20046.1,16982.7,12803.2,7305.3,1829.5
1805,1896.9,1646.1,1313.5,745,183.7
5031.5,4068.3,3598.9,2142,1222.9,592
1741.3,1615.9,1476.5,1044.8,574.9,401.3
12513.3,10842,9524.6,6064.9,3417.8,1320.5
5455.9,5334.5,4423.7,3248.4,2029.1,1022.1
10434.7,9383,7738.6,4331.7,2399.1,781.9
7344.6,6797.5,5728.2,3973.5,2895.9,1810.9
16451.5,13921.5,11688.7,7551.3,4679.6,1645.6
127447.1,119819,105275.2,67323.9,29590.4,11795.5
2282514.9,2277810.3,1900639.1,1389804.2,444708.4,92507.3
4250.3,4269.5,2924.1,1587,895.5,323
20585,19286.3,15652.9,12108,3747,1085.4
11093.7,10496.8,9293.5,7237,5230.5,2511.5
9927.6,10184.3,9154.5,8203.3,6293,3591.2
7645.9,7968.4,6931.7,5777,4817.3,2996
1887.1,1708.3,1528.4,1230.8,850.1,437
6407.1,6206.5,5228.3,3047.9,1583.5,554
2640.5,2816.4,3186,1722.8,927.8,295
709.7,691.6,534.4,267,144.2,57.2
2894.8,2766.1,2194.3,1258.1,659.8,204.5
1670.4,1336.2,1509.8,1100,555.5,322.3
7799.9,6929.5,5266.7,3159.3,1854.6,728
3832.3,3195,3097.9,2125.8,1036.6,503.8
926.3,724.3,797.8,506.1,326.6,238.4
33413.5,27710.4,22099,12158.6,6206.6,2186.4
15312.3,14228.1,11046.6,6704.3,3830.9,1717.6
1132.2,1060.4,910.7,647.7,269.5,153.3
1107,924.1,915.7,534.4,262.1,134
6597.6,6042.5,5182.8,3928.1,2407.1,1187.9
104451.6,88771.2,76419.9,61812,43016.2,20680.7
67915.3,62320.4,49378.4,30485.3,17294.9,6733.5
85661.1,72499.5,55896.2,30902.4,16677.3,5088.3
53578.2,51239.9,45235.6,37498.5,29247.6,26294.7
77054.3,73059.2,64555.4,42398.9,17036.8,4534.4
66798.6,63400.1,55698,42228.5,28874.3,14925.2
126710.7,118085,95192.5,65508.8,27608.7,8073.3
29847.6,27809,23087.4,12662.3,6858.7,1947.6
177108.2,155764.1,125767,77607.5,44745.8,15394.2
107000.4,94309,71005.8,36826,17849.8,5055.8
89758.4,78644.2,62890.2,37989.4,19926.4,6002.2
66617.6,59845.7,49752.8,31742,17841.1,7814.3
79996.8,69658,52866.2,27627.1,14161.9,4340.5
44999.1,39623.7,35793.3,29838.6,26256.6,21304.2
101274.5,98584.7,89450.4,77220.5,63981.9,51186.5
55832.8,50951.6,41217.3,25290.1,11818.8,5019.7
67925.5,60838.3,49460.3,33953.9,21381.9,7696.9
148206.5,132586.8,106013.2,73684.7,57028.3,55700.4
1091.9,921.8,583.4,439,315.2,252.5
96350.2,86517.9,68488.9,43689.5,25707.3,10073.4
27963.5,24779.7,23017.4,12780.9,5554.5,1633
39161.5,34513.2,32686.7,26714.8,21616,9699
4525.9,3814.9,3588.9,2317.3,1262.8,606.5
47.4,43,38.6,26.6,16.8,11.4
10226.5,9168.9,6896.9,3673.8,1875.3,520.7
12463,11193.1,8760.9,6035.1,3992.2,2291.4
741.3,724.8,607.5,364.5,187.7,85.4
3933.1,3775.2,3116.7,1737.7,869,306.3
2865,2517.6,1862.5,1051.3,542.8,134.4
7366.2,7002.3,5808.3,3457.2,1599.4,471.5
9279.2,8612.4,6791.1,3977.8,2145,727.3
4931.6,4777.6,3992.4,2984.8,1454.1,486.1
3083.2,2668.9,2174.9,1324.7,671.2,280.8
863.9,741.1,726,386.7,217.2,33.6
26156,24501.3,20533.3,11112.1,5971.8,2465.4
2620.3,2370.6,2019,1605.1,763,278.7
5749.6,5320.4,5026.3,3771.4,2333.7,1238.5
69526.7,60502.7,46767,25003.5,12299.9,3742.2
301.3,232.8,215,154.2,65.6,53.2
17006.5,14660.8,13257.6,7647.3,3261.6,1325.1
20984.2,19635.7,17711.6,15535.8,4510.3,1441.1
24808,23407.8,20495.2,16908.9,5544.2,1923.8
38697,37627.8,32236.8,24936.8,14706.5,3402.3
54309.4,48942.5,38990.5,23845.1,12178.1,4140.8
3067.4,2912.4,2816.6,2127.4,1506,557.5
32457.6,30971.9,27063.8,21521.2,7770.8,2134.5
2500.1,2022.8,1845.1,1174,517.5,157.4
5995.1,5073.8,4148.5,2480.8,1272,502.4
100349.3,83840.1,64052.1,35053,19791.4,7228.4
777.8,667.5,617.3,452.9,191.2,101.7
654887.7,617390.6,527533.1,255112.2,104965.4,33102.5
740259.4,692823.1,583958.7,263006.4,105802.6,31361
16328.2,15344.8,12546.3,9448.6,6113.4,3714.1
5147.3,4640.1,3770.6,2542.1,1588.3,772.2
9880.6,9474.9,7142.8,4137.8,2199.7,862.3
1442.4,1383,1135.4,667,330.9,94.7
126462.8,118651.5,104968.1,57524.6,33020.3,13964.9
27947.7,25736.7,21366.5,15024.8,10109.3,6553.7
23085,22895,18822.1,16382.3,12865.8,10038.5
6454.2,6006.1,4969.8,3349.6,1924.1,744
8270.4,7931.9,6486.3,4969.1,3152.7,816.9
883.2,766.1,917.2,665.2,529.7,343.5
600.4,687.7,777.7,688.7,508.4,332
86311.5,78914.3,63284.9,39222.4,16811.5,7457.1
35829.1,35487.5,31163.5,24573.5,12103.2,4316.8
12641.7,11718.6,10228,7977.4,5213.8,1736.7
5703.2,5631.7,4627.9,3030.5,1214,475
1739.6,1540.5,1398,984.1,796.5,572.6
2369.9,2255.8,1840.7,1221.9,613.8,195
1348,1164.1,891.9,525.7,281.3,114.1
794135.6,779677.7,560249.1,249514.4,128021.6,33524.2
63310.3,58133.3,44624.4,22388.6,11442.3,4356.8
57508.3,53404.4,45997.1,39540.9,17761.8,4229.5
7351.2,6716.5,5353.2,4108.9,2893.8,616.7
85377.1,77458.8,56394.1,30619.7,15549.2,4872.2
1025.8,938.8,744.7,474.8,289.6,149.4
24063.5,20911.8,16063,9175.5,4775.7,1594.3
3179.3,2935.1,2403.6,1351,729.4,266.5
11757.9,10764.8,9403.6,6686,4250.7,2452.8
4689.7,4277.8,3711,2851.3,2200.5,1556.2
12371.2,11602.3,9971.4,7379.9,5207,3023.7
8251.8,7947.1,6641.5,5056.4,3838.1,2269.9
45789,42993.3,38065,33595.9,28628.1,9762.1
1178.2,1065.1,915.9,749.2,348.5,72.1
1829.3,1744.1,1572.2,1517.4,759.1,237.2
944.1,854.5,764.3,343,144.6,38
3585.1,3349.5,3032.1,2585.4,1941.8,1286.2
13110.8,11791.1,9852,5646.5,2835,1134.9
32698.2,30857.8,26995.7,24268.3,11639.4,2777.2
21903.6,18089.8,13520.7,7784.7,4109.4,1758.3
3171.7,2920.7,2738.3,2130.7,1262,394.6
1079.4,973.1,840.2,514.8,298.6,109.6
41737.3,39745.4,30205,15415,8012,2747
53812.1,50371.1,41904.1,23337,9331.1,2522
481537.6,460896.6,399304.8,387996.6,86616.4,19051.8
5926,5531.4,4374.9,2548.3,1416.9,696.5
11150.7,10053,8417.3,4863.7,2442,904.9
5626.6,4969.4,4703.2,3539.1,1727,834.1
5185.2,6616,5115.3,3499.4,2108.1,917.6
16878.1,14824.9,11608.5,7292.5,4411.9,1443.5
2662.2,2544.7,2082,1875.4,1428.3,317.2
144620.7,131726.6,101402.8,56155.3,30037.5,10503
8876.5,8124.6,6197.2,3725,2219.2,773.8
315755.1,270448.8,208594.1,125728.1,67739.6,15228
72768.6,68241.5,59408.5,40614.1,14693,4497.1
51411.5,43771,33759.9,18743.3,9606.2,3744.5
161333.4,145135.3,107532,61790.3,32100.3,8750.8
24315.3,23274.6,19398.9,16275,12894.4,1636.1
8124.2,6947.9,6895.8,4488.7,2824.5,1283
8095.2,7474.1,6279.5,4297,3152.8,1768.6
43945.7,38726.7,29050.2,16747.1,9638.7,3006.8
63497.5,59372.8,50063.9,42357.5,29765.5,3614.9
13165.9,12543.9,10699.6,9548.5,7960.1,1410.3
1425.7,1211.4,1000.1,783.1,543,181
38702.9,36662.5,31287.1,25630.1,14292.4,3029.4
2792.4,2646.9,2160.6,1595.2,1095.8,652.9
1130.5,915.7,738.2,439.9,254.8,143.5
54196.8,51567.4,44986.4,40181.5,27868.9,2882.7
364748.9,340777.5,289130.6,223131,90226,16006.4
2421980,2486662.1,2006304.8,1765109.5,811933.4,90196.8
4601.1,4440.7,3917,3078.2,1642.6,587.2
184122.8,174964.6,150559.3,85736.9,34787.9,10034.9
11158.2,11201.9,8819.9,7622.7,3954.7,1217.2
46019.6,40804.4,30492.8,17941.7,8946,2720.7
55544.1,47982.7,35107.2,19870.6,10462.1,3514.9
1537.6,1343.3,1045.2,531.8,269.1,70.1
1347.5,1056.3,1115,795.3,366.3,205.7
20494.4,19379.2,15185.1,11666.2,9640.6,7410.6
21564.3,19444.9,16605.7,14737.4,9965.3,2037.5
347697.7,304880.5,236691.7,122672.5,59629.2,19399.3
3045.2,2779.7,2275.9,1769.2,1051.1,229
2644,2303.2,1938.7,1467.1,967.6,159.8
6953.9,6067.7,4887.3,2896.2,1374,520.4
17853,16257.6,13835,8716.6,4600.3,1561.7
11726.8,10474.7,8208.2,4939.1,2565.3,756.4
2585.4,2458.4,2105.9,1099.2,677.9,336.3
240878.6,224522.4,164801,74540.2,36695.1,11806.6
3487,3010.8,2611.4,2091.4,1270.3,597.9
1765.9,1628,1427.5,946.5,650.3,424.5
1753.9,1656.8,1344.2,901.7,550.6,138.3
10796.6,9641.4,9118.6,5895.7,3371.9,828.3
16825,15408.2,14122.8,11873.8,9501.2,7242.1
837,872.5,659.9,374.2,206,59.2
349.7,330,270.1,165.7,89.3,27.8
34071.4,27497,22525.8,14111.8,8202,3680.8
555.4,450.4,504.2,359.2,182.2,111.9
1537.9,1396.6,1159.2,723,522.5,272.3
6667.8,6124.1,5351.6,4430.3,3634.8,2692.5
27426.2,20917,20653.6,19400.6,18046.1,13055.6
10870.5,10323.1,9489.9,7670.6,5405.2,1992.2
1374,1232.4,1083.5,670.6,364.2,178.2
86636.2,78222.1,61956.7,41751.1,25059.3,3680.3
626.8,563,425.8,259.2,154.2,58.2
27316.2,24765.6,21466.6,14925,8441,4552.2
11985.4,11281.2,8854.3,5099.5,2728.9,913.3
4445.1,4369.3,3408.2,2138.4,1383.4,467.8
49578.8,44406.3,35049.7,20519.3,11540.4,3335.3
46954,42672.5,31876.4,20301.6,10294.7,3418.8
3966.8,3464.4,2944.8,1937.9,1007.6,442.3
11725.2,10577.1,8727.8,5562.4,3129.1,1244.3
10970.1,10244.4,6955.7,4219.5,2348.9,601.2
28433.3,25652,20513.7,12570,6851,2332.4
1965.4,1598.7,1456.1,816.4,427.6,199.7
859,763.9,754.1,570,420.7,228.3
1554.6,1675.2,1130.1,825.7,510.3,415.4
1745.6,1541.2,1403.9,1189.8,817.9,637.1
2499.4,1652.3,1343.1,723.1,401,196.1
491.3,448.7,396.3,259.5,171.8,93.3
11959.5,11370.6,10291.9,5422.2,2618.9,821.1
2442.7,2334.6,1904.1,1024.9,532.5,165.7
1818.9,1712.4,1206.3,779.6,454,113.7
535266.3,523726.8,454550.1,413631.1,303364.4,28254.1
2921.8,2841.7,2247.1,1463.5,924.9,300.5
21895.3,22028.8,17206.1,11176.3,6221.5,2378.6
69631.4,64409.4,51225.1,26650.3,17086.6,13790.6
20607.6,19786.6,16925.7,12449.3,5975.5,1632.1
29659.2,28923.8,23387.8,17963.5,12508.1,8771.2
10389.6,10348.7,8873.1,7092.2,7205.4,3961.8
61291.3,58832,50538.7,35903.3,16367.9,3827.7
7533.9,7021.7,5479.2,3320.8,2112.9,851.7
7546.3,7024.4,6054.3,5451.8,3948.9,449
13185.7,12294.2,10490.6,7365.2,3673.2,1044.1
2191.2,2207.1,1384.2,772,416.7,112.2
2034.4,1760.3,1852.9,1465.6,975.5,656.2
304522.3,280604.3,230696.2,145967.7,72846.4,21312.9
76294.3,65074.2,56814.1,39865,24821.6,11016.4
10298.1,9668.3,7606.5,5365.6,3988.9,1850.5
388302.5,363532,319073.5,302730.3,276221.8,184553.1
14164.8,13264.2,9854.1,5838.5,3355.8,1074.4
45557.6,41644.1,34180.6,19156.8,9473.8,3439.3
793787.1,684284.1,523218.6,285061.3,151797.8,47520.4
13172.2,11156.5,9515.2,5799.6,2899.8,1026.1
1485667,1274033.6,1016403.4,653833,382079.2,139097
580066,528793.2,416148.4,281069.5,173883.5,66685.6
4947.3,4266.3,3517.9,2521.2,1750.3,907.5
82869,75279.3,61739,38519.1,21889.9,7666.5
1287002.3,1152898.6,899044.9,499997,291375,111075.8
33793.4,29897.5,24240.6,15413.2,9634,4801.3
348275,308874.2,252168.4,155571.6,88299.4,29795.8
3323.4,2912.7,2594.2,1743.9,960.5,482.6
334284.5,316688.2,270588.2,229378,216950.2,181849.1
3211.4,2993,2366.6,1493.3,891,226.4
26634.3,24442,20278.7,12636.9,6626.4,2363.2
1269.8,1131.4,963.7,661.6,381.5,185.1
