Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
5051000,4992000,5039000,8009000,7927000,8155000
4230000,4436000,4317000,4290000,4387000,4411000
7193000,7003000,7224000,6839000,7009000,6959000
1076000,1077000,1088000,1043000,1093000,1107000
2348000,2295000,2398000,2257000,2272000,2304000
1889000,1884000,1885000,1907000,1912000,1872000
2840000,2791000,2794000,2752000,2787000,2735000
1063000,1042000,1044000,1015000,1050000,1042000
4210000,4207000,4215000,4141000,4169000,4161000
6026000,5922000,5825000,5931000,5827000,5839000
1404000,1493000,1535000,1917000,1925000,1971000
669000,706800,690300,675600,676200,695100
19420000,18640000,19550000,19390000,18320000,18770000
1153000,1138000,1163000,1116000,1138000,1162000
9008000,8967000,8936000,8810000,8801000,8782000
2688000,2586000,2557000,2503000,2526000,2554000
5952000,6151000,6139000,9915000,9827000,9867000
4392000,4381000,4472000,4416000,4341000,4512000
3108000,3114000,3174000,3144000,3121000,3146000
3647000,3700000,3732000,3467000,3609000,3593000
2297000,2354000,2479000,3312000,3368000,3298000
3376000,3315000,3436000,3276000,3343000,3359000
2688000,2653000,2724000,2701000,2558000,2580000
1700000,1660000,1583000,1472000,1637000,1537000
7030000,7084000,7197000,6923000,6933000,7036000
53900000,55230000,55110000,54380000,54420000,54830000
1398000,1373000,1376000,1327000,1411000,1397000
1977000,2109000,2000000,1946000,2042000,2007000
4921000,5424000,4863000,4930000,4856000,5035000
4364000,4153000,4391000,4074000,4351000,4266000
2392000,2410000,2423000,2383000,2409000,2508000
1657000,1638000,1662000,1618000,1641000,1702000
4642000,4675000,4695000,4629000,4682000,4697000
10560000,10460000,10430000,10360000,10370000,10280000
966800,948900,991400,947300,964600,980700
4423000,4420000,4445000,4373000,4404000,4339000
1721000,1733000,1733000,1682000,1730000,1730000
4533000,4412000,4328000,6871000,6918000,6896000
4035000,4090000,4113000,3974000,4015000,4073000
1024000,1015000,1150000,1088000,1188000,1230000
24430000,24110000,24920000,24580000,24000000,24530000
2567000,2630000,2592000,2549000,2532000,2567000
3490000,3483000,3499000,3434000,3418000,3465000
2019000,1959000,1981000,1980000,2040000,2006000
2142000,2248000,2166000,2111000,2149000,2141000
2310000,2309000,2323000,2263000,2346000,2283000
6081000,6465000,5990000,5871000,5829000,5780000
8747000,8800000,9078000,8766000,8960000,9188000
3042000,3008000,3016000,3041000,2955000,2952000
4173000,4137000,4027000,4146000,4220000,4180000
4117000,4064000,4059000,3924000,4105000,4056000
3114000,3088000,3038000,2973000,3001000,3031000
4444000,4451000,4415000,4418000,4408000,4326000
3752000,3779000,3737000,3648000,3562000,3539000
2975000,2967000,2964000,2946000,2991000,3022000
1635000,1619000,1648000,1609000,1649000,1675000
8559000,8146000,8577000,8282000,8378000,8203000
3159000,3126000,3135000,3111000,3041000,3113000
10310000,9680000,9902000,9995000,9652000,9702000
2542000,2469000,2402000,2450000,2475000,2425000
3160000,2977000,3418000,3079000,3110000,3259000
3262000,3165000,3215000,3124000,3114000,3080000
3581000,3546000,3615000,3503000,3622000,3607000
3077000,3151000,3126000,3112000,3072000,3067000
7040000,7089000,6962000,7077000,6860000,6960000
24280000,24800000,24270000,23590000,23770000,23800000
3598000,3613000,3691000,3622000,3706000,3742000
25890000,26140000,25760000,24970000,25660000,25920000
3492000,3514000,3568000,5765000,5722000,5990000
2335000,2391000,2437000,2384000,2414000,2450000
7212000,7299000,7130000,7219000,7121000,6917000
11510000,11740000,11820000,11690000,11760000,11790000
7329000,7449000,7525000,7414000,7564000,7845000
7009000,6884000,6903000,6825000,6804000,6843000
2281000,2343000,2315000,2300000,2378000,2329000
3931000,3858000,3844000,3830000,3717000,3864000
6775000,6752000,6832000,6679000,6897000,6774000
2091000,2170000,2135000,2178000,2187000,2243000
2551000,2515000,2520000,2513000,2532000,2548000
1327000,1334000,1359000,1692000,1738000,1814000
3361000,3319000,3270000,3287000,3334000,3236000
2304000,2409000,2330000,2298000,2339000,2379000
1161000,1193000,1187000,1203000,1177000,1259000
4086000,4054000,4097000,3922000,3972000,4014000
2561000,2509000,2504000,2511000,2570000,2578000
3359000,3313000,3334000,3343000,3407000,3469000
2644000,2721000,2631000,2685000,2681000,2685000
7308000,7068000,7377000,7134000,7300000,7230000
3800000,3939000,3895000,3968000,3916000,3938000
4973000,4939000,4991000,4929000,4922000,4934000
1855000,1912000,1926000,1891000,1930000,1917000
29720000,29720000,29140000,28380000,28890000,28600000
5785000,5761000,5908000,5770000,5797000,5898000
1212000,1231000,1209000,1170000,1215000,1229000
1016000,1043000,1030000,1025000,1059000,1055000
1457000,1471000,1608000,1483000,1557000,1718000
2969000,2928000,2964000,2916000,2996000,2890000
1651000,1742000,1658000,1649000,1643000,1655000
2871000,2973000,2878000,2958000,2965000,3043000
1453000,1485000,1494000,1476000,1487000,1515000
1609000,1556000,1611000,1582000,1621000,1613000
2020000,2096000,2085000,1984000,2036000,2053000
2341000,2349000,2370000,2301000,2304000,2360000
1367000,1419000,1417000,1378000,1390000,1418000
1848000,1808000,1862000,1818000,1893000,1856000
4306000,4170000,4389000,4284000,4310000,4285000
2466000,2471000,2492000,2445000,2521000,2461000
2564000,2549000,2555000,3952000,3893000,3848000
1127000,1117000,1154000,1108000,1147000,1164000
5897000,5989000,6047000,5940000,6079000,6128000
2009000,2043000,2098000,1996000,2080000,2080000
3160000,3133000,3140000,3104000,3127000,3172000
4824000,4910000,5130000,7797000,8018000,7764000
1218000,1222000,1227000,1217000,1229000,1233000
1396000,1379000,1417000,1396000,1418000,1416000
3142000,3059000,3086000,3312000,3512000,3367000
2119000,2080000,2206000,2052000,2108000,2211000
1346000,1374000,1350000,1329000,1366000,1382000
2969000,2910000,2937000,2871000,2928000,2953000
928500,920300,965100,938400,978100,995000
1628000,1634000,1645000,1632000,1677000,1697000
1210000,1203000,1198000,1173000,1266000,1236000
1859000,1913000,1878000,2740000,2800000,2784000
1321000,1396000,1400000,1877000,1980000,1957000
2014000,2028000,2063000,2009000,2002000,2036000
2898000,2872000,2846000,2861000,2817000,2829000
959000,967700,939600,938600,936300,949200
1862000,1867000,1861000,1847000,1871000,1867000
5205000,5179000,5063000,5010000,5098000,5061000
4058000,4054000,4037000,3871000,3913000,3875000
2651000,2640000,2697000,2666000,2678000,2732000
3904000,3923000,3768000,3790000,3794000,3953000
449800,475000,454300,458700,473600,503900
1400000,1391000,1431000,1365000,1418000,1445000
1232000,1255000,1224000,1199000,1259000,1267000
30030000,30330000,30930000,28980000,29740000,28940000
2290000,2368000,2392000,2336000,2348000,2336000
3686000,3783000,3718000,3633000,3592000,3687000
2310000,2370000,2355000,2348000,2375000,2316000
2421000,2478000,2465000,2396000,2395000,2382000
2022000,2011000,1965000,1961000,2020000,2002000
405500,398000,380300,384800,389000,398000
1986000,1954000,1974000,1868000,1933000,1911000
8848000,8871000,8825000,8690000,8542000,8725000
2050000,2034000,2054000,3076000,3072000,3093000
911200,907700,943800,919700,955200,967800
7380000,7464000,7302000,7090000,7273000,7159000
4106000,4074000,4182000,4056000,4096000,3991000
2295000,2245000,2283000,2218000,2263000,2226000
3983000,4027000,3959000,3869000,3978000,3897000
4942000,4888000,5247000,4876000,5029000,4935000
3295000,3204000,3264000,3216000,3212000,3214000
3602000,3641000,3594000,3577000,3646000,3733000
6451000,6473000,6584000,6638000,6432000,6740000
1447000,1453000,1474000,1424000,1468000,1445000
1053000,1049000,1064000,1030000,1078000,1085000
804000,797700,801100,797900,832800,820100
4546000,4449000,4647000,4433000,4553000,4546000
1996000,1998000,2041000,2037000,2083000,2128000
4293000,4233000,4204000,4078000,4156000,4176000
1270000,1310000,1286000,1238000,1292000,1317000
8146000,8122000,8004000,7997000,8102000,7898000
1821000,1807000,1834000,1771000,1781000,1821000
23710000,23660000,23260000,22070000,23190000,22520000
3856000,3855000,3813000,3840000,3784000,3848000
18300000,18420000,18200000,17930000,18180000,17770000
2696000,2764000,2769000,2725000,2841000,2886000
4311000,4193000,4262000,4409000,4076000,4103000
1397000,1400000,1431000,2063000,2099000,2083000
10540000,10510000,10680000,10200000,9780000,10100000
3636000,3605000,3657000,3593000,3682000,3742000
1899000,1897000,1926000,1844000,2002000,1950000
1180000,1210000,1197000,1216000,1201000,1252000
16300000,15420000,15330000,15520000,14880000,15270000
18930000,18330000,19240000,18570000,19220000,17960000
4313000,4343000,4350000,4356000,4304000,4332000
4139000,4216000,4066000,4103000,4106000,4163000
4022000,4029000,4070000,6559000,6776000,6518000
1752000,1732000,1805000,1743000,1779000,1761000
947400,995200,965000,972600,990600,1017000
1835000,1837000,1872000,1787000,1801000,1831000
1727000,1741000,1760000,1765000,1826000,1781000
2109000,2073000,2175000,2142000,2188000,2233000
652600,730100,749300,771300,726000,743700
2273000,2292000,2299000,2238000,2313000,2361000
1471000,1481000,1464000,1451000,1448000,1458000
5647000,5587000,5584000,5362000,5502000,5363000
1194000,1170000,1192000,1181000,1214000,1209000
5155000,5163000,5135000,4945000,4875000,4936000
955000,976200,999000,1125000,1210000,1222000
10340000,10120000,10030000,9760000,9480000,8874000
4245000,4262000,4275000,4002000,4180000,4013000
1470000,1430000,1568000,1441000,1503000,1491000
1130000,1130000,1127000,1132000,1114000,1167000
9495000,9535000,9375000,15300000,14840000,15120000
5140000,5091000,5049000,4884000,4987000,4968000
3645000,3679000,3581000,3322000,3572000,3440000
8368000,8378000,8664000,8496000,8214000,8179000
1916000,1909000,1981000,1907000,1910000,1903000
3706000,3683000,3735000,3526000,3592000,3459000
1620000,1621000,1624000,1590000,1640000,1652000
8276000,8185000,8684000,8048000,8193000,7794000
6145000,6151000,6204000,6258000,6170000,6099000
1523000,1570000,1549000,1515000,1529000,1566000
968500,1013000,993100,982100,1026000,1004000
4389000,4354000,4377000,4404000,4455000,4258000
605400,603300,612400,598100,611800,672500
2380000,2580000,2420000,2326000,2395000,2410000
5680000,5749000,5703000,6038000,5975000,5980000
5625000,5646000,5829000,5610000,5712000,5872000
1271000,1278000,1259000,1245000,1252000,1264000
1561000,1543000,1492000,1509000,1550000,1510000
3343000,3311000,3300000,3255000,3309000,3296000
1156000,1159000,1160000,1138000,1191000,1190000
1671000,1628000,1667000,1627000,1662000,1680000
9689000,9553000,9737000,9842000,9660000,9735000
2099000,2092000,2105000,2117000,2149000,2173000
3958000,4005000,3889000,3775000,3895000,3801000
7861000,7692000,7830000,7519000,7466000,7485000
1552000,1545000,1572000,1566000,1575000,1583000
4575000,4569000,4635000,4489000,4602000,4497000
27540000,28810000,28530000,27870000,27640000,27410000
4413000,4389000,4430000,4360000,4384000,4330000
1144000,1183000,1158000,1141000,1179000,1152000
3057000,3256000,3019000,3001000,3016000,3077000
4113000,4119000,4128000,4230000,4097000,4175000
2467000,2586000,2453000,2557000,2473000,2462000
74590000,75040000,74380000,72520000,75490000,70190000
2685000,2695000,2666000,2606000,2609000,2629000
631900,629800,660400,643300,663600,660800
1562000,1546000,1558000,2149000,2185000,2230000
17150000,16490000,16900000,16690000,16780000,16480000
16040000,15750000,16280000,16110000,15880000,15800000
1152000,1168000,1222000,1651000,1683000,1690000
3740000,3568000,3821000,3547000,3814000,4093000
3954000,3961000,4060000,3991000,3986000,3980000
2369000,2428000,2278000,2234000,2280000,2255000
5525000,5326000,5496000,5254000,5400000,5209000
3037000,2997000,3055000,2986000,3054000,3076000
20430000,20770000,20820000,20800000,20450000,20130000
3467000,3457000,3518000,3355000,3461000,3437000
2376000,2401000,2356000,2267000,2280000,2272000
4208000,3782000,3739000,3795000,3708000,4363000
1425000,1441000,1402000,1391000,1400000,1433000
658900,653900,657000,624100,673000,681700
1849000,1832000,1855000,1801000,1863000,1853000
2546000,2566000,2579000,2512000,2570000,2592000
1099000,1122000,1122000,1075000,1133000,1147000
1851000,1862000,1882000,1844000,1860000,1889000
2858000,2972000,2895000,2796000,2838000,2880000
1287000,1273000,1296000,1301000,1362000,1377000
1230000,1245000,1232000,1219000,1231000,1214000
2605000,2666000,2626000,2588000,2594000,2627000
1677000,1609000,1671000,2393000,2436000,2367000
1129000,1174000,1142000,1188000,1145000,1182000
901700,924800,912000,907200,921300,932500
2847000,2680000,2853000,2742000,2869000,2736000
2659000,2685000,2703000,4121000,4098000,4061000
971300,968900,977300,951500,981700,1009000
18130000,19110000,19310000,18110000,18380000,19070000
238800,195900,198300,171600,198200,209900
1867000,1833000,1824000,1795000,1854000,1861000
3809000,3737000,3831000,3744000,3830000,3823000
1494000,1523000,1497000,1468000,1517000,1532000
1370000,1335000,1384000,1441000,1542000,1548000
4846000,4753000,4906000,4909000,4946000,4876000
1508000,1492000,1504000,1478000,1486000,1500000
1552000,1574000,1576000,1529000,1551000,1587000
2464000,2485000,2500000,2467000,2491000,2486000
2512000,2552000,2478000,2421000,2484000,2489000
3475000,3462000,3474000,3418000,3474000,3419000
857800,864500,864600,861700,883500,887800
1749000,1785000,1787000,1764000,1764000,1805000
2214000,2249000,2256000,2239000,2237000,2282000
2603000,2641000,2619000,2536000,2657000,2591000
18550000,17680000,18220000,17730000,17880000,17440000
1950000,1913000,1926000,1916000,1917000,1960000
1727000,1727000,1750000,1666000,1726000,1687000
834600,830500,848200,814800,856200,906000
2288000,2273000,2344000,2252000,2286000,2307000
1304000,1322000,1388000,1323000,1337000,1411000
1938000,1873000,1986000,1970000,1984000,1914000
2414000,2400000,2461000,3485000,3501000,3482000
2069000,1988000,2046000,2010000,2038000,2075000
1600000,1635000,1630000,1656000,1657000,1621000
784900,760000,781700,754800,793300,798600
2570000,2507000,2521000,2464000,2484000,2513000
216400,222300,223300,213800,225300,224500
721200,731300,741300,718900,743300,747500
1013000,1019000,1018000,1001000,982500,987000
1844000,1840000,1861000,1762000,1839000,1831000
1565000,1592000,1637000,1530000,1581000,1488000
2105000,2064000,2135000,2032000,2069000,2105000
5632000,5472000,5810000,5088000,5385000,5397000
1004000,1001000,1011000,994400,1012000,989100
1297000,1266000,1303000,1267000,1371000,1339000
9244000,9340000,9623000,9641000,9121000,9469000
6055000,5904000,5731000,5647000,5814000,5727000
9414000,9649000,9786000,9327000,9398000,9233000
3593000,3502000,3469000,3486000,3557000,3430000
5059000,5004000,5130000,4955000,5019000,4916000
3226000,3376000,3225000,3174000,3261000,3228000
4802000,5110000,5257000,4936000,4824000,4971000
1629000,1616000,1619000,1618000,1638000,1720000
5296000,5342000,5258000,5173000,5191000,5265000
1224000,1221000,1232000,1225000,1242000,1254000
7799000,7957000,8078000,7885000,7817000,7819000
1203000,1217000,1214000,1188000,1209000,1214000
6400000,6661000,6644000,6562000,6482000,6566000
2666000,2668000,2717000,2705000,2655000,2710000
2968000,3010000,3033000,3026000,2924000,2970000
3424000,3464000,3454000,3370000,3385000,3485000
2075000,2030000,2125000,2106000,2064000,2115000
2478000,2527000,2539000,2454000,2532000,2529000
2606000,2636000,2554000,2434000,2578000,2437000
1281000,1298000,1314000,1274000,1326000,1286000
7744000,7627000,7613000,7493000,7548000,7773000
4061000,4349000,4062000,6480000,6537000,6446000
1709000,1685000,1756000,1731000,1737000,1763000
6705000,6857000,6616000,6506000,6627000,6535000
7473000,7334000,7108000,6989000,7217000,6920000
2184000,2206000,2197000,2168000,2184000,2215000
1744000,1847000,1719000,1676000,1714000,1738000
2640000,2645000,2611000,2604000,2595000,2595000
1354000,1338000,1338000,1322000,1360000,1345000
4635000,4594000,4676000,4797000,4722000,4840000
493500,446700,491100,495100,483800,491000
3091000,3119000,3130000,3017000,3089000,3102000
5676000,5519000,5553000,5501000,5594000,5567000
732700,742500,737600,737900,748100,753200
145500000,148100000,143500000,137800000,139900000,139900000
424800,447900,438200,413100,440700,459000
3137000,3075000,3100000,3021000,3101000,3132000
2471000,2415000,2450000,2452000,2426000,2445000
964400,1040000,972800,974900,1012000,1037000
29520000,28510000,28410000,27690000,27980000,27570000
381200,403500,405600,378400,398200,441900
5728000,5658000,5576000,5534000,5568000,5336000
2080000,2058000,2007000,2018000,2035000,2078000
5853000,5787000,5899000,5697000,5694000,5824000
2137000,2163000,2163000,2093000,2149000,2162000
1140000,1167000,1211000,1165000,1211000,1296000
1295000,1298000,1318000,1291000,1316000,1339000
3168000,3124000,3206000,3139000,3103000,3107000
2183000,2137000,2113000,2108000,2120000,2135000
5007000,5204000,5053000,4942000,4823000,4813000
19520000,19260000,19480000,19020000,19230000,18900000
3611000,3543000,3527000,3509000,3421000,3435000
2004000,1948000,1961000,2903000,2856000,2878000
1993000,1998000,2037000,1966000,2027000,2070000
2707000,2779000,2769000,4322000,4282000,4328000
4586000,4480000,4495000,4563000,4518000,4520000
1218000,1264000,1253000,1277000,1270000,1288000
1602000,1623000,1585000,1545000,1542000,1574000
1801000,1803000,1816000,1744000,1827000,1845000
4801000,4764000,4637000,4577000,4658000,4615000
774100,809200,783200,760400,776100,790300
6366000,6391000,6376000,6183000,6327000,6298000
2251000,2299000,2261000,2215000,2310000,2315000
4094000,4030000,4088000,4021000,4050000,4027000
6275000,6123000,6164000,6182000,6211000,6163000
3589000,3735000,3618000,3512000,3571000,3776000
11190000,10890000,10920000,10740000,10700000,10710000
1649000,1636000,1695000,1615000,1628000,1660000
2358000,2367000,2443000,2388000,2385000,2424000
1654000,1681000,1666000,1738000,1721000,1733000
2795000,2789000,2823000,2741000,2760000,2778000
5696000,5540000,5599000,5415000,5584000,5576000
2424000,2419000,2445000,2409000,2409000,2402000
3411000,3515000,3548000,3349000,3447000,3436000
2063000,2129000,2094000,2004000,2069000,2094000
1400000,1468000,1422000,1378000,1398000,1490000
2649000,2660000,2669000,2653000,2644000,2680000
1867000,1874000,1935000,1843000,1901000,1894000
1279000,1278000,1298000,1340000,1353000,1348000
2178000,2138000,2200000,2098000,2169000,2140000
4912000,4914000,4920000,4730000,4840000,4872000
2809000,2715000,2764000,2742000,2760000,2814000
2162000,2133000,2131000,2139000,2115000,2133000
3016000,3174000,2998000,2983000,2973000,2950000
1189000,1268000,1217000,1186000,1205000,1206000
1967000,1987000,2016000,1957000,2018000,2074000
1033000,1042000,1045000,1007000,1028000,1050000
5268000,5187000,5052000,5084000,5175000,5165000
14070000,13810000,14250000,13990000,13710000,13370000
1728000,1695000,1761000,1522000,1532000,1642000
2139000,2270000,2144000,2065000,2115000,2126000
8061000,7916000,8152000,8057000,7691000,7733000
645700,661300,678100,651800,660300,681300
2241000,2174000,2210000,3053000,3124000,3073000
2940000,3049000,2973000,2945000,2904000,2907000
2605000,2604000,2654000,2598000,2690000,2693000
20180000,20240000,20390000,20230000,19820000,19970000
1251000,1311000,1281000,1251000,1243000,1269000
5352000,5268000,5303000,5312000,5327000,5295000
4116000,4035000,4033000,3984000,3991000,4017000
1508000,1464000,1545000,1504000,1510000,1547000
1455000,1497000,1462000,1431000,1438000,1461000
3771000,3705000,3733000,3723000,3800000,3818000
2532000,2579000,2590000,3544000,3634000,3607000
3912000,3916000,4010000,3748000,3826000,3671000
2135000,2135000,2069000,2157000,2132000,2172000
4114000,4228000,4074000,4125000,4217000,4082000
2486000,2455000,2557000,3533000,3585000,3630000
2121000,2168000,2192000,2121000,2210000,2214000
2030000,2037000,2120000,2109000,2160000,2140000
1144000,1166000,1196000,1120000,1210000,1274000
3145000,3215000,3257000,3231000,3195000,3337000
1386000,1395000,1396000,1338000,1395000,1412000
13190000,13040000,12950000,13130000,12930000,12910000
1692000,1713000,1682000,2439000,2447000,2466000
1420000,1464000,1452000,1439000,1450000,1487000
2017000,2000000,1998000,2029000,1968000,2037000
2096000,2065000,2102000,1995000,2034000,2034000
1665000,1756000,1707000,1673000,1691000,1729000
29780000,29430000,29740000,29350000,28820000,29140000
1774000,1696000,1812000,1699000,1802000,1827000
756900,767300,778100,778500,836100,826500
1366000,1392000,1389000,1390000,1396000,1427000
152900,165700,174400,159000,168300,153700
27820000,28280000,28530000,27460000,27770000,27350000
1708000,1708000,1726000,1712000,1735000,1759000
2291000,2372000,2301000,2340000,2277000,2165000
4703000,4735000,4713000,4653000,4769000,4751000
9313000,9219000,9051000,9103000,8939000,8816000
4493000,4407000,4494000,4405000,4412000,4452000
3346000,3351000,3333000,3348000,3363000,3388000
43970,58810,57520,37210,44640,55350
3391000,3402000,3405000,3381000,3482000,3360000
2512000,2448000,2591000,2476000,2549000,2597000
17030000,17690000,17100000,17050000,17210000,16890000
1053000,1028000,1083000,1083000,1108000,1098000
1663000,1751000,1667000,2312000,2352000,2306000
2488000,2479000,2482000,2407000,2418000,2457000
4960000,5035000,5010000,4915000,4811000,4942000
1438000,1438000,1482000,2153000,2140000,2193000
1885000,1898000,1887000,1882000,1902000,1877000
4286000,4223000,4249000,4198000,4178000,4087000
1536000,1623000,1539000,1549000,1577000,1567000
8171000,8409000,8720000,8242000,8083000,8253000
2618000,2704000,2639000,2590000,2641000,2650000
1253000,1250000,1241000,1237000,1262000,1250000
2458000,2477000,2492000,2403000,2461000,2435000
1608000,1659000,1698000,1538000,1632000,1618000
1114000,1092000,1110000,1110000,1165000,1160000
2854000,2963000,2826000,2784000,2917000,2861000
3588000,3534000,3634000,3544000,3716000,3600000
1753000,1759000,1737000,1773000,1794000,1821000
2344000,2296000,2311000,2403000,2444000,2360000
1835000,1856000,1864000,1811000,1868000,1917000
659600,688600,700300,657700,687300,697800
1182000,1208000,1232000,1177000,1233000,1212000
1065000,1094000,1073000,1034000,1087000,1071000
2273000,2265000,2266000,2220000,2250000,2266000
2880000,2904000,2766000,2758000,2784000,2825000
20360000,20560000,21020000,20650000,20390000,20810000
993600,1012000,1029000,998100,1005000,1036000
2726000,2663000,2737000,4378000,4485000,4488000
3296000,3270000,3285000,3288000,3393000,3297000
9537000,9517000,8715000,9016000,8844000,8698000
1982000,1964000,1999000,1989000,1931000,1999000
4107000,4106000,4112000,4152000,4147000,4179000
5657000,5631000,5488000,5357000,5378000,5383000
2269000,2244000,2211000,2217000,2241000,2242000
1190000,1202000,1205000,1173000,1191000,1179000
705900,708100,695200,683900,686100,711200
784600,783800,786400,761200,804200,781600
7922000,7954000,7575000,7505000,7501000,7534000
1804000,1827000,1790000,1803000,1863000,1838000
2924000,2925000,2965000,2845000,2934000,2938000
3833000,3849000,3886000,5721000,5623000,5638000
678400,676800,682000,664200,673700,701400
46930000,46750000,45650000,46660000,45140000,45230000
2189000,2189000,2252000,2167000,2214000,2277000
5709000,5819000,5609000,5659000,5852000,5600000
3961000,3867000,3890000,3800000,3878000,3770000
5734000,5771000,5668000,5729000,5590000,5730000
23140000,22160000,23470000,23950000,22380000,22630000
4202000,4227000,4277000,4277000,4198000,4074000
1008000,993300,1089000,1016000,1069000,1104000
4393000,4331000,4293000,4221000,4224000,4267000
1377000,1364000,1374000,1331000,1369000,1376000
11780000,11160000,11290000,10950000,11080000,11320000
2332000,2317000,2368000,2272000,2333000,2343000
3385000,3514000,3457000,3400000,3390000,3482000
2329000,2376000,2345000,2325000,2279000,2391000
440500,440400,470900,461000,454800,439100
5605000,5669000,5546000,5478000,5549000,5529000
3251000,3355000,3345000,3278000,3255000,3344000
1095000,1121000,1106000,1087000,1128000,1122000
2508000,2469000,2353000,2348000,2461000,2423000
2858000,2837000,2818000,2864000,2952000,2944000
5237000,5183000,5292000,5017000,5193000,5204000
2254000,2302000,2297000,2266000,2332000,2328000
2106000,2121000,2189000,2268000,2228000,2249000
1833000,1786000,1873000,1844000,1821000,1893000
5061000,5074000,5089000,4916000,5065000,5093000
4036000,3942000,4064000,4034000,4087000,4210000
229700,215300,205000,180800,215100,212900
1978000,1946000,1978000,2021000,1981000,1978000
2519000,2625000,2584000,2579000,2541000,2614000
1722000,1750000,1813000,1838000,1826000,1885000
3369000,3487000,3523000,3336000,3466000,3378000
1944000,2038000,2083000,3172000,3068000,3070000
1547000,1618000,1580000,2349000,2398000,2391000
1097000,1093000,1117000,1153000,1143000,1154000
6704000,7128000,7111000,7112000,6947000,7273000
4136000,4061000,4180000,4080000,4146000,4073000
2793000,2861000,2840000,2860000,2893000,2907000
2274000,2199000,2318000,2183000,2283000,2225000
1370000,1355000,1352000,1320000,1360000,1316000
3148000,3159000,3219000,3062000,3175000,3169000
7526000,7527000,7554000,7388000,7388000,7432000
1608000,1596000,1613000,1568000,1613000,1637000
725600,768600,754300,721300,738900,746900
14600000,14320000,14540000,24920000,24650000,24340000
1439000,1423000,1474000,1446000,1519000,1513000
5045000,5279000,5253000,4896000,5089000,5207000
2082000,2120000,2110000,2020000,2101000,2092000
2249000,2224000,2232000,2242000,2228000,2191000
2666000,2769000,2667000,2668000,2594000,2580000
2644000,2685000,2657000,2461000,2591000,2592000
1076000,1089000,1116000,1085000,1088000,1116000
3412000,3412000,3462000,3350000,3394000,3338000
1310000,1303000,1299000,1279000,1276000,1314000
1070000,1028000,1062000,1058000,1074000,1066000
17610000,17350000,18000000,17210000,17180000,17430000
934600,944300,912400,921100,943100,942900
2638000,2686000,2628000,2672000,2625000,2638000
2107000,1907000,2079000,2115000,1874000,1959000
932600,946200,946100,930300,940100,933800
1744000,1867000,1853000,1854000,1873000,1873000
2501000,2410000,2443000,2390000,2422000,2460000
3756000,3921000,3877000,3862000,4257000,4702000
1327000,1342000,1345000,1311000,1367000,1321000
4255000,4326000,4346000,4255000,4301000,4423000
6907000,6827000,6687000,6830000,7004000,7019000
1153000,1167000,1177000,1150000,1185000,1195000
7686000,7585000,7620000,7513000,7547000,7493000
1188000,1159000,1148000,1146000,1203000,1173000
1148000,1132000,1164000,1137000,1190000,1175000
8913000,9162000,9136000,9179000,8754000,8830000
3166000,3331000,3461000,3357000,3303000,3476000
2634000,2780000,2670000,3761000,3861000,3801000
1019000,1126000,1064000,1035000,1059000,1064000
25110000,24910000,25410000,24030000,23880000,24580000
6898000,6850000,6932000,6623000,6854000,6735000
3040000,3038000,2992000,3161000,3264000,3204000
2130000,2044000,2148000,2108000,2119000,2179000
4254000,4209000,4175000,4154000,4060000,4091000
3186000,3281000,3252000,5366000,5329000,5366000
3755000,3788000,3744000,3692000,3669000,3679000
2794000,2710000,2817000,2724000,2820000,2892000
1618000,1619000,1664000,1629000,1659000,1644000
1424000,1446000,1406000,1377000,1394000,1409000
10980000,11050000,11110000,10820000,10670000,10260000
2050000,2081000,2139000,2015000,2030000,2102000
2032000,2015000,2063000,2038000,2042000,2108000
7698000,7784000,7858000,7940000,7624000,7790000
6181000,5944000,6151000,6284000,5896000,5910000
1280000,1330000,1319000,1250000,1331000,1331000
293700,294100,321100,304300,337400,324900
1794000,1820000,1831000,2482000,2528000,2565000
945600,910000,935900,929700,928100,949800
166100,202100,170500,163600,168100,178600
1518000,1549000,1570000,1518000,1577000,1548000
2729000,2638000,2792000,2672000,2653000,2714000
1249000,1243000,1286000,1248000,1256000,1275000
859400,853500,849400,818500,850000,868800
5975000,5550000,5512000,5340000,5151000,5888000
3220000,3073000,3122000,3062000,3139000,3107000
4136000,3983000,4061000,5862000,5985000,6127000
6396000,6306000,6343000,6229000,6217000,6187000
5147000,5109000,5136000,5213000,5203000,5292000
4785000,5035000,5031000,4635000,4767000,4688000
1293000,1273000,1302000,1256000,1285000,1267000
3646000,3553000,3671000,3507000,3527000,3658000
2686000,2881000,2844000,2592000,2754000,2836000
1892000,1741000,1901000,3071000,3053000,3085000
7140000,7101000,7122000,6829000,7095000,6952000
2647000,2700000,2674000,2647000,2723000,2753000
1657000,1700000,1695000,1687000,1693000,1671000
5360000,5315000,5477000,5325000,5425000,5346000
6538000,6505000,6566000,6519000,6479000,6435000
23890000,23880000,24290000,23060000,22940000,23060000
910600,947100,937400,944000,973100,990500
3091000,3129000,3166000,3106000,3149000,3199000
1509000,1433000,1501000,1486000,1493000,1510000
2254000,2234000,2293000,2253000,2328000,2352000
1258000,1278000,1275000,1259000,1286000,1301000
3841000,3875000,3836000,3679000,3645000,3671000
