2A,3A,4A,5A,6A,7A,8A,9A,10A,1B,2B,3B,4B,5B,6B,7B,8B,9B
2638578.414,1942760.461,3388756.417,2964865.469,0,8037294.094,2176145,6883810.776,6630866.656,794322.75,2941947.219,1162298.797,1745752.24,1648924.25,926031.2109,933560.1094,11049512,11104994.71
0,1508821.875,1678823.688,0,0,0,22358132.6,1503592.297,1719256.719,1663258.922,2400196.563,1596011.375,1908605.906,7058890.992,1652860.656,0,68412.1875,39815.9668
13903279.78,17893846.84,11044831.63,20239110.08,23580668.97,16927487.14,1958079.655,5267466.207,19200014.31,2398188.414,8349286.367,3283304.583,23871510.36,6936345.859,10570071.73,15084897.9,12806025.79,27308389.41
12845116.11,6501491.542,9161687.333,6536561.059,5805585.039,17260788.82,5011493.594,773408.6172,13281233.38,460053.3125,8542003.073,11471823.72,21263601.04,8126520.63,7455631.299,11258025.47,12707548.51,21961206.46
862111853.6,537866226.2,707542609.4,692392762.8,853981535.6,973386932.3,123057212.6,75398803,379970896.4,77550108.65,212811740.2,104325845.9,0,0,293128622.2,692030170.5,293464286.9,2004272326
6439627.62,8294997.344,4666434.456,4740379.885,7417736.668,4843539.06,3131975.75,4713510.262,16018652.68,7698018.516,2761429.346,9390808.813,6424325.599,3180590,1933822.807,3334731.378,9216788.5,10895009.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8664516.156,14620220.2,5296928.438,6192034.823,10148754.48,6085780.999,1483319.141,5203730.063,5101693.099,1179547.438,1241671.609,2116279.336,4195521.016,2242676.141,2610369.693,3970709.063,2610369.693,3326183.25
8625442.318,10096009.08,8130282.938,9362522.38,11861369.39,4484110.375,3235746.008,2824708.832,9135941.191,736543.5938,6030235.074,1550507.287,3954621.297,3801159.009,2847633.294,4182532.977,5673263.777,5042789.973
12293456.89,15752062.98,8609308.086,11813871.71,0,10881649.81,0,0,0,1404349.063,11965066.28,3983641.734,8229487.984,7573463.922,5875577.375,8360674.125,0,33980758.36
351855202,475717263.6,502484657.3,276593204.5,250320766.5,583640973.8,205220665.9,105754874.1,694587713.8,25281768.77,102301156.4,57357523.89,341244677.8,136083088.7,73536643.1,418206240,44654799.53,126634118.6
14829781.39,18151231.13,15772356.31,15219876.44,28286492.43,23108547.82,4945824.217,10130820.07,37837195.14,2786401.426,5580964.49,4143084.273,21120257.36,8232701.156,6848453.078,12048890.18,20179551.38,37407640.81
0,0,1109339582,0,0,1810811846,0,0,0,251617951.9,0,0,0,0,0,0,423858941.2,2447881683
1344107760,0,1109339582,1058027676,0,1810811846,0,0,386107626.8,246106656.5,0,218489543.3,0,0,0,1244713092,354497576.6,2447881683
0,0,0,0,0,0,0,0,0,5637321.24,0,3808098.589,21090347.29,0,3894016.267,0,0,0
412852848.5,211063088.5,943508327.4,491243473.9,422041102.9,869802397.2,163373461.5,321206038.9,293472621.2,191034664.5,81869717.31,48387458.26,258401563.2,106897145.1,103614522.3,513163858,138941215.2,868554858.3
36169865.33,13177337.54,79933954.5,34041592.98,24925534.73,154963699.5,24616618.98,86645241.49,101608575.3,183193978.2,27920865.3,41480807.9,39811908.41,6176288.344,18326219.41,80834094.43,15007659.9,254235135.8
3874288.199,9579168.414,4552381.836,0,7408308.219,4802608.641,0,1266757.781,10146090.17,1508792.563,2054432.113,2559858.813,1887882.594,0,0,0,3283304.406,2547905.609
26328136.63,20347124.04,20505231.69,8643529.854,2910165.07,30541542.95,21195783.5,8874354.223,58725751.04,7012100.068,33348432.29,25945424.89,38400618.69,38467126.88,10422886.25,5842945.586,29586091.49,61022208.87
1766810.477,4651261.37,3828889.375,6778119.219,3490933.917,27143868.65,7772995.992,15424987.79,16556646.63,2284216.99,1970408.365,20670021.24,4280086.885,2932737.229,1139083.388,7355695.146,21021542.2,31028834.03
7567579.563,16573357.57,2839601.328,10316695.49,0,3708678.375,2902351.953,1589946.063,48467670.77,7803976.111,5965968.695,3944863.594,7803976.111,0,875195.6094,4555653.156,9253308.703,22228866.91
620983.375,1717194.727,2806672.533,2450249.953,2752060.406,2507110.895,0,1442270.596,8156837.781,381271.2188,690135.3359,2620979.955,771902.875,0,1074969.578,866484.6816,6859553.055,7702542.938
147990161.4,52078100.5,127396711.6,170642138.7,117894387.9,165413391.1,86988290.39,137569730.2,307789913.2,3241337.844,45283544.41,16026857.74,233004777,50696749,47546158.66,93957628.75,329501298.1,844988195.5
0,4445292.07,0,0,0,1773177.313,0,0,0,597421.2344,0,0,0,0,0,0,0,0
20911893.2,7579623.315,5727526.749,8495320.509,12595670.24,5962535.836,0,1139363.932,4685098.448,1232949.613,751889.2109,2922744.848,0,0,1646645.399,0,589108.6563,2736534.668
9571394.859,10217444.8,9408187.906,15138076.5,14650733.83,2821259.6,11783371.25,10665533.38,12811132.81,1611694.156,6815759.156,4650865.016,7087642.177,5381384.055,3167960.203,5133621.391,13350766.14,7523036.349
0,0,0,0,0,4045324.703,23703679.18,4621219.266,2158086.445,1216334.5,1130982.625,0,0,0,0,1615596.984,4480745.5,3610090.086
5451265.047,8234320.875,4825030.25,0,0,0,0,0,0,5551694.313,0,0,0,0,0,0,0,0
2304840.992,4271303.871,7655858.563,8062815.781,1778935.039,90687716.15,32764747.93,4866080.443,10397232.08,2924966.112,438481.6016,4407149.052,4530181.779,11117129.81,2728012.729,34623843.34,22627481.19,16656922.71
10269054.1,12686837.26,10421925.36,13452758.74,18391788.85,33270606.9,3722796.01,0,10012091.27,2332236.504,4880831.948,2680042.406,4743304.95,1037751.043,2423871.642,3116386.438,6390105.938,4883794.133
5031806.656,1440025.875,473567.25,1625372.813,984703.8281,3322565.068,0,1093456.906,2947533.521,416826.7852,0,0,0,0,0,1058450.5,2940836.221,357536.2031
3757386.969,1447504,9988626.125,0,2234726.875,0,0,0,0,8993511.469,2580392.211,2525678.531,3592094.103,1756742,2788709.813,3592094.103,0,2907530.594
7474198.115,4776348.719,4127508.132,8817802.057,3362308.521,15796550.72,1379186.258,6524375,6098232.031,1725773.436,810649.1563,0,7005855.688,2111405.313,2574504.109,11101100.58,9794021.203,18648036.6
0,0,0,0,0,0,0,0,0,1209996.063,0,0,0,0,0,0,0,43234.85547
0,0,0,0,5331444.539,0,0,0,0,2480833.836,3660475.631,4840117.426,0,0,0,0,0,0
2819115.198,2212334.417,3187251.875,6621305.188,5808625.344,11732475.02,2328516.813,6117585.208,8979996.75,1801240.592,869901.0313,0,4131447.076,1379419.617,1798327.755,3518892.948,17050168.81,15310987.72
0,0,0,0,0,0,0,0,301007.3438,10868017.09,0,0,0,0,0,0,0,0
6290998.688,0,8155242.297,14412047.23,11571983.7,28579337.74,36728596.38,42631751.86,45048339.46,5596610.01,5186475.089,5159357.234,7358773.635,10011204.55,4197723.685,14067206.49,149420976.3,36919767.85
9076904.469,4186004.214,4652197.375,12916114.06,2949763.75,11419690.82,2937202.938,0,0,520108.9688,0,1097170.188,13411024.09,0,5009434.416,0,0,0
0,0,0,0,0,0,0,0,0,1844972.5,0,0,0,0,0,0,0,0
0,1097157.063,2187657.688,2530040.031,1742609.754,3235770.841,0,5562798.865,6396904.26,943319,779653.793,1955877.555,2203537.257,1149727.084,1092517.354,1601866.479,9451728.125,7324985.456
0,0,0,0,0,0,0,9440113.813,5151003.781,14982107.5,0,0,0,0,0,0,0,0
1781279.031,1038439.406,2056502.383,4149058.719,1180217.875,3993556.115,0,2634339.236,4241321.125,786693.375,1741109.719,0,4130584.042,3127253.736,1578142.125,3008237.023,4753616,5892393.865
4031695.125,0,2441555.99,2000446.688,0,1292526.156,0,0,0,4642032.938,4642032.938,0,0,0,0,0,0,4642032.938
3258740.617,5885014.661,9214910.573,7011094.729,11233911.53,11248604.78,1999178.75,2034645.477,17179356.46,1360717.109,3810625.875,4126934.805,8179386.578,4497102.727,5287785.992,9157114.271,9579701.229,15775188.11
20858027.52,18699293.21,25365952.15,28423409.34,15622546.9,44709942.43,0,0,5914889.906,20411782.14,23020308.25,14805160.33,14969787.73,0,5934793.484,23734196.81,0,29638068.25
2233297.389,872390.6475,1936502.612,1269065.346,322612.7266,14699123.52,7633145.51,23178454.54,23761654.71,1010463.346,12592240.65,0,2966013.031,886768.479,0,4012047.81,50773953.98,15904197.25
809779081.1,1085707777,1086357062,337202316.7,170607698,296179903.6,71583204.73,61754399.29,555324585,44813185.75,186552383.9,123435827.9,147506077.6,129355294.4,89558562.04,223891704.6,166184340.4,233321486.4
6806244.688,3793306.236,5330708.656,6757229.479,3760131.672,19395774.77,2880625.445,14733173.66,9059769.51,2009242.387,4476716.563,2682576.583,9181572.969,4940457.438,6919833.026,10255299.93,42260755.52,35533213.33
0,0,0,0,0,0,0,0,0,1019123.188,0,1019123.188,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14660902.28,0,0,0,0,0,0,0,0
0,0,0,0,0,6838832.407,0,7717058.25,5960606.563,3535723.125,0,0,0,2510208.234,0,2488461.875,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28116641.72,30374940.63,18950631.56,26882495.73,33013574.53,7476922.172,0,0,0,1219037.609,9712239.875,8380104.16,15355941.52,10221406.41,7913849.297,5858150.25,0,0
0,60550005.63,48835721.67,51332342.5,96009860.38,36336148.84,1774024.156,0,406385.4063,78441912.38,25445892.45,48573740.38,31766461.28,52194933.19,54625954.38,45338498,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20608149.41,43423622.56,32243425.59,44152897.78,10597727.03,61001089.25,4267879.457,5931166.734,42845319.8,5942290.703,14118014.44,10645610.38,13590111.5,14690497.25,6364572.813,37226438.69,4244590.957,7014561.835
3363593.13,4883084.115,5682655.815,4833758.042,2173413.982,9373462.578,1445844.625,3060909.477,5052555.5,2027080.313,5835946.88,3861244.042,9221983.396,3761628.823,2327530.766,6335107.388,9206566.063,14769014.99
0,0,0,0,0,0,0,0,0,276972.3672,0,0,0,0,0,0,0,0
44519632.25,37612391.66,12623934.32,13876009.83,17537113.88,8566571.672,3631490.063,1402809.188,10727808.95,2941219.281,17974102.91,5734043.906,10215576.7,2409044.516,18808322.72,2506966.438,0,4695600.51
0,0,0,0,0,0,0,0,117860715.8,11558547.32,13152975.96,15289793.22,0,14255265.75,5411497.967,6855687.625,0,0
0,0,0,0,0,0,0,0,0,12503963.66,0,0,5798922,0,0,0,0,0
0,0,0,0,0,0,0,0,0,566724.7422,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2450388.813,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,194820.5313,0,0,0,0,0,0,0,0
3050089.25,2263115.238,1852836.813,2971907.668,3494599.625,0,967627.0938,2600775.031,3612302.125,775334.2188,0,396457.625,3858864.547,0,0,2500857,4400421.938,7408234.688
0,0,0,0,0,0,0,0,0,234841.5391,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2289412.313,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,23834590.83,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,614662.125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6742345.438,2752666.438,2201479.523,0,3892826.109,0,0,0,0,830996.0938,1899725.188,0,2143564.938,727754.0938,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722041.083,7487407.568,820355.2643,5797101.193,1333262.176,7001134.844,3650917.62,6820409.526,3547072.956,900851.6074,708189.1875,799888.9766,1629395.594,0,531115.6328,2395207.656,3267322.737,13347248.29
0,0,0,0,0,0,0,0,0,2517033.25,0,0,0,0,0,0,0,0
19627584.44,15980434.75,19523877.5,20140019.63,11592393.41,29415526.14,4835553.391,13586102.94,20387966.69,3509683.188,8737928.422,10065014.25,26967584.25,0,4235446.031,25003549.38,16459778.59,32982900.75
1433111.438,0,404186.3438,0,0,0,0,918648.8909,0,657360.5859,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1070021.938,0,0,636275.2266,0,1000253.734,0,1182332.781,0,0,0,0
0,346602.7891,0,0,0,0,0,0,0,2087916.422,0,200171.0859,1067574.18,1786618.383,0,0,0,0
0,5765551.297,7928875.688,0,5728441.844,0,0,0,0,1591498.047,1736237.531,0,3173096.656,0,399422.75,1751328.25,0,0
15292661.48,9038210.516,0,8505016.227,11052641.53,7123231.797,891869.1797,0,0,1972096.188,8617720.285,4583758.531,0,0,0,0,0,0
4474767.645,5412771.813,8447188.563,7887496.578,3358260.781,10993775.78,3517167.06,6316612.719,6165694.482,2412637.117,3751958.188,2306705.172,3948175.396,2620303.813,0,3810686.581,9692265.542,13404313.83
0,0,1999535.781,2306637.016,0,15118124.35,0,2678113.199,5292264.719,4044081.656,882895.4063,4597830.875,0,0,1162459.844,5315734.25,3607635.344,1898705.914
0,0,0,0,0,0,0,0,0,4938307.871,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,67821487.38,0,0,0,0,0,0,0,0
0,0,0,2317596.88,0,4006821.365,1491418.609,5943983.591,7441808.938,4522608.863,1256333,0,2681276.5,1020260.016,0,1885473.573,11987625.68,8304684.406
0,2600201.91,1359203.672,3167753.375,1817782.922,21035188.1,9456989.359,13808144.87,18226385,2978075.156,0,3749889.188,0,0,0,12186964.23,19530282.13,11860818.75
0,0,0,0,0,802740.7656,0,318391.7031,1219806,389679.4063,0,0,0,0,0,0,389679.4063,389679.4063
0,0,35672460.81,0,0,0,0,0,0,21242811.09,0,0,27836742.5,56297444.75,0,0,0,0
0,0,0,0,0,0,0,0,0,1280663.742,0,0,0,0,0,0,0,0
1029402.594,0,2447731.359,2800637.648,2411640.141,5110256.797,0,809644,8776809.742,2345634.922,700893.2188,2919653.537,4021384,566316.7969,1163307.313,1681406.777,5374221.354,7504063.917
0,0,0,4700169.5,0,11757874,0,800522.3398,1799961.02,4683322.534,736629.5156,0,2848114.5,0,0,8104148.125,6982627.652,4745092.875
0,0,694131.5313,0,0,0,0,0,694131.5313,698745.9219,0,0,0,0,0,0,0,0
0,0,0,0,3860049.625,3232190.625,0,0,3546120.125,5590055.438,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,25428292.69,25428292.69,0,0,0,0,0,0,0
0,604599.1406,953060.9219,1107587.719,572109.2969,7576960.221,582775.2917,6678827.167,9958282.223,2759690.333,0,0,0,462915.4531,1360055.125,2790443.453,16767069.1,4444030.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175387.625,6729790.148,3397418.245,3291555.161,3627590.802,28508171.55,3037079.448,1367983.538,1001232.214,6924081.281,3470086.563,8173095.875,3682666.938,5208708.188,2520689.969,11002446.23,3963192.125,3107675.984
0,0,0,0,0,0,0,0,0,2621584.625,0,0,0,0,972646.2109,0,0,0
646186144.9,395998819.6,520114537.9,347677118.6,297638308.8,424366417.6,0,0,321744838.5,0,91751968.41,48878256.16,712796556.6,112428112.9,118664938.9,388486848.8,0,1272982636
6058069.219,0,0,10050413.19,0,0,0,0,0,0,3582822.813,0,0,0,0,0,0,0
3954870.281,0,3477033.375,3573619.438,3625963.101,3507403.927,0,3625963.101,3616888.484,0,2367406.6,0,13822595.9,6911506.498,1732638.375,7336809.922,3792900.563,12416687.63
4201328.469,5126330.671,3515465.563,5549621.094,3981040.458,2552381.125,688357.6563,957927.25,7450205.396,0,4908971.92,0,5892220.219,0,1007920.344,0,6670161.125,6065585.99
1949306.477,2185900.875,1284855.378,1674914.148,1133119.594,0,0,0,226490.2832,0,626585.9063,0,0,0,0,0,0,1865852.531
1521066.188,1907705.281,816903.4375,2293282.719,951885.7188,0,0,0,2698170.156,0,1388837.895,0,2096825.406,767922.1406,0,545270.4375,0,2145333.594
10206515.04,11574024.14,12595426.14,7754576.516,0,4786502.922,850206.1836,571880.0781,3584405,0,2343312.305,1695338.262,8037898.969,2674844.719,4173084.359,1778252.145,6663868.641,11429747.57
0,1847341.391,604657.7109,1495320.081,2033961.141,1495320.081,0,0,0,0,564522.25,0,2148762.338,742242.8906,0,1211055.855,0,0
26642411.15,28938031.28,18918045.67,23612434.77,29057753.85,3010488.804,0,581230.9219,2315983.195,0,8308688.182,5863193.039,6153839.617,5907666.059,7780865.953,0,0,20954088.64
1611180.438,2333316.031,2327433.734,2171026.047,1883218.453,9382536.469,16180959.57,7085448.857,19657744.36,0,1594639.684,1150387.234,1741697.188,0,1634912.918,6083302.707,12778893.46,10116278.86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15528470.36,6148066.74,2096060.495,10398987.48,7461352.281,9474403.081,4882680.016,9594874.549,13367864.11,0,5432577.938,0,14641286.66,4279105.063,4755378.52,3085089.521,9500727.266,22391513.93
2378577.969,2566443.063,2063892.375,2220862,2064409.547,4563031.823,0,1398729.148,2408258.063,0,1806849.746,4008333.874,4871225.75,912815.2188,0,3762859.781,4942696.156,7753556.594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28924235.69,0,3982156.938,5975818.625,0,23368175.03,0,0,0,3121304.219,1152556.664,0,17214947.41,0,1496534.813,0,2488003.938
5838835.047,2120681.625,2701029.617,3399012.063,0,0,3926530.063,0,0,0,1517678.563,9585128.109,0,0,0,0,1639525.75,1811246.141
9107984.901,0,0,16960234.02,15758134.21,35433948.59,0,34471953.47,66240485.54,0,5470731.573,2161576.51,9643013.081,0,0,8983315.979,38771867.05,45750321.46
0,0,0,0,0,0,0,0,0,0,1170021.266,0,0,0,0,0,0,0
440247.7813,789510.4844,957492.2969,1872178.559,1739799.094,619009.8574,0,631819.2969,7927371.104,0,360566.3281,1352805.797,2482754.656,286757.5156,0,913541.4219,3983668.406,3922481.62
4479663.25,0,0,5620386.656,7137204.422,6877395.313,1971484.133,1786488.938,0,0,2369167.425,0,4125927.938,0,0,0,612406.9121,0
0,0,0,0,0,0,0,0,0,0,4208755.219,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076534.164,2690697.578,1482420.359,1801045.578,1799954.703,4490397.883,1430391.615,4453281.99,8277927.585,0,982096.1563,0,2213784.422,0,0,3280474.539,10190832.56,4745578.561
273531.9883,0,1716418.781,0,0,0,0,0,1987088.094,0,805584.5,0,1278784.453,874528.8125,0,0,5697925.227,0
3765636.77,4812891.418,2739281.945,3290145.036,2459424.219,3409272.82,1286655.238,3278655.121,3135977.641,0,1361384.305,0,3248505.031,1775956.703,0,2522285.543,2667452.219,4334938.719
7109925.375,15127517.64,14862862.45,6228650.505,7554080.591,11156967.02,2615394.516,682742.168,8386993.323,0,1309870.813,2581729.385,941523.4063,946589.7813,0,3282501.245,1996330.172,7013560.891
756484.6406,2267016.438,1572949.906,3096095.461,0,3246089.031,0,1396828.328,3694043.807,0,1549600.969,0,7375456.016,1753186.664,1422790.969,4526417.641,2969720.125,20433098.17
0,3891830.495,0,0,8694986.566,17254483.28,0,17749405.26,38188102.91,0,5322245.063,0,0,0,0,8494954.042,79532689.06,24534212.71
927868.5,26282150.94,3081970.418,0,7917474.711,6688583.992,3175555.594,2756474.664,12275865.68,0,1908591.328,0,1227762.188,0,2359464.563,0,0,4007725.625
1226231.063,1874438.688,0,0,1534104.75,325759.5,0,0,630341.5938,0,400849.4844,0,0,0,0,0,2703944.813,3624262.219
1028390,887250.0938,0,0,2568133.5,1151844.828,0,1261713.008,3960406.875,0,1471795.25,2364813.1,4360727.594,908444.6563,0,0,1920622.5,3162475.5
0,1142481.286,0,1057282.891,0,1087890.109,0,0,1282270.859,0,1036185.43,0,3118112.188,0,0,0,0,0
2635087.605,3137003.5,1902111.389,1609771.609,226582.8438,0,0,0,0,0,2522034.75,0,0,1055583.5,0,0,0,2413553.188
5896073.625,13711317.59,3757405.448,9242306,13409401.35,9430409.313,3797635.198,4399892.542,18391791.68,0,848767.5625,1352462.703,3699104.781,0,2040820.969,2018733.177,1588122.563,17511292.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728121.398,6855793.918,5700362.625,3877442.555,6260765.401,4918776.938,0,658651.8906,4002947.958,0,3444526.281,1537233.797,4097610.188,2426764.094,2463123.156,2449105.068,223275.6914,37486235.23
6814219.195,14023530.62,9876131.25,8696748.854,8336253.133,0,0,1192493.371,6157668.24,0,2041614.328,0,4332469.594,0,0,0,749586.2813,4727622.156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971505.8594,1026308.473,1081660.961,1067680.094,2527037.969,1043225.922,654905.6914,776333.875,1742364.979,0,199259.8047,0,1608999.094,964271.5236,0,964271.5236,964271.5236,1084555.672
0,0,1424459.953,0,0,12180150.93,3672297.654,4293508.26,56893404.55,0,638301.0625,0,4134277.281,0,0,8135846.458,4253031.708,30284644.81
15452234.06,7315034.297,6111513.484,10687924.15,7842497.964,4578572.044,0,1776127.951,23143227.15,0,3775719.125,0,5950717.844,3346119.719,3060515.659,3400238.852,6418153.734,15184041.1
