rq_126_sn,rq_130n_sn
460.2455466,310.4284445
211.0345451,212.8981144
290.5908467,157.419923
43.80273017,748.2362231
700.1396841,714.781431
300.7036157,388.604003
289.3253961,298.8779064
610.139905,643.6593128
145.7371017,77.60562403
53.16173795,57.04484774
139.5180897,106.8603672
359.5464226,104.6411923
254.7330315,323.1237273
490.4028993,398.3554555
129.0975172,105.4172382
70.25624585,117.0393118
37.2642935,54.74896535
80.16555768,47.92703704
17.55670391,16.95026356
101.0736009,15.9267993
322.7032251,918.6717257
66.7626631,55.16646594
157.8708022,169.3112196
311.9850022,371.4271089
421.3925117,179.1572605
163.8765116,75.59646141
122.0696256,128.024441
453.1617034,148.5932634
12.3858369,17.4926421
512.8269513,723.900935
34.32366266,63.60358575
65.55090631,113.0840708
464.4918198,346.919702
332.2165806,201.8888891
1064.933521,128.58597
376.1095245,272.5747194
164.4885278,151.0309238
198.3531002,112.6396875
392.380361,347.9945279
240.2987667,238.3672945
587.1098635,888.9800754
182.5732853,34.73912675
12.86459042,154.0814232
13.19966247,342.1936026
551.7378258,479.6624278
928.3907481,1044.517107
530.5621364,405.0004514
515.4813808,670.5807223
359.8100981,392.260415
50.1021967,74.77676032
211.5124858,201.6498081
70.2763462,114.5474626
421.7904171,205.120414
1219.038903,1205.417887
533.7675493,721.3640745
147.6833624,122.3333634
432.6965039,833.7491164
132.0605454,169.7859132
276.8069,205.1320177
227.2429883,155.2844277
434.0161466,384.2972494
457.348792,218.7729436
47.78570445,87.66746167
28.68041325,23.58498033
105.0719696,123.7267656
115.9895932,196.4312382
353.7171605,474.6029045
86.92364386,105.8303415
68.13194523,70.1196955
167.9540798,155.6726219
300.5391287,271.0457115
75.27673652,67.44286491
118.7223613,269.5512109
101.5732605,306.9870273
667.8341931,292.6065005
462.249522,601.5062255
331.2328009,401.4639139
2161.682956,1278.053435
18.51934702,22.17694973
96.88397918,162.4880099
67.23698905,80.40508707
698.6981954,422.5776919
384.8594173,234.2891546
50.96377121,98.0859625
598.3084417,393.3071429
890.6360051,632.827043
382.0222543,218.3107319
7.862111525,5.510068362
1033.373191,963.1794406
82.87169363,144.9069792
29.10176382,39.42060079
188.9259887,96.69655672
152.9055826,105.7799691
634.4987083,599.7473378
237.5697749,220.22501
235.2071296,34.7227745
102.346337,90.84789529
1392.887515,327.1957648
121.8623146,56.32046038
112.7608632,113.1129139
91.30784649,120.069018
360.2433125,152.4859484
55.09655993,39.33366041
816.6031856,695.9892708
296.9780969,102.6131756
11.752573,15.32186659
65.24691113,76.56802612
76.43725767,101.3203244
175.9279289,165.1496266
165.8231981,218.5838073
265.2896881,188.7345131
1368.086674,534.0949519
201.6262918,261.0336608
233.8387355,91.5736151
160.4008218,134.2961307
216.444708,74.43746547
496.6137086,101.8544394
54.28722276,28.19572533
311.040121,384.5677191
41.79290423,23.37700311
2248.292107,1227.113856
152.2042699,218.8695504
269.6874602,213.2159342
366.8155195,270.4642558
1538.395686,1935.995067
859.8211181,700.2655935
36.93870823,27.71039454
106.7285557,31.37266611
8.601346305,3.184312802
66.01678594,59.6640283
1202.389471,835.5150357
1029.918167,682.8473185
473.2017143,516.4300382
39.04314131,28.88157116
8.245048191,9.117745076
126.4547902,109.80368
3692.015386,1957.325263
107.5990459,80.02618521
74.05228014,74.78812164
143.2449133,109.774953
387.5164799,238.6668413
35.48027686,22.2875771
540.3316325,780.60434
356.9123988,397.2434483
649.4174501,442.6827807
575.443188,250.7529094
119.9372205,61.0831861
306.6608033,176.3465817
55.84115778,71.2373221
379.4242411,501.1531644
564.2748843,666.3126523
561.3155258,168.5033414
821.4482275,1188.972912
192.3996776,106.3377833
535.2691547,494.4337274
219.9221217,32.82302428
284.6146056,46.68878943
1186.501863,224.669541
182.2956574,200.3421925
557.7634341,607.931325
221.8597437,190.9630193
285.9481741,179.2283841
145.2656052,128.9244484
133.0652601,196.7688561
57.23772551,78.11999315
546.8615908,731.9753442
63.1976845,120.9530164
400.5879165,307.9347831
90.68270612,176.1430218
186.2129792,378.2287109
158.490778,140.3422379
581.3509166,294.309442
12.39573688,34.0798938
87.94206313,65.8183181
16.02669674,33.36781011
1704.409987,1403.621188
40.16863951,45.04675897
59.03873228,88.87363888
46.30265268,64.43671514
205.7189523,426.6494437
20.63105101,32.25649306
11.12316382,14.39352857
155.0441778,123.7299838
147.2284853,149.2954773
261.7313768,384.996918
45.52185985,56.95967947
517.3916483,424.4578873
424.9210526,392.0757381
266.4181791,437.2705847
273.8205266,364.7199522
162.0437904,81.43112369
77.70705832,204.793244
632.8839527,1085.818167
20.25020663,15.36301537
108.6929213,235.47599
179.3112556,281.3610319
548.0466942,580.2007546
277.6340406,305.1568534
116.6410906,79.89449553
84.86184275,52.74320163
199.6111944,84.72915698
196.6811501,96.52685526
145.8927205,76.20333945
1610.650793,694.669414
21.40018067,9.482114382
360.7130661,201.6650882
1481.732287,818.4469796
65.49244599,34.84873922
301.8587146,152.6274661
124.8770495,166.3530774
68.534123,77.02645737
94.11275669,74.17926554
84.38155957,80.44784249
65.10260455,45.31868671
106.304078,375.9589459
134.3278763,107.5639467
42.81561505,26.37946918
133.9578383,82.35264138
457.6131421,585.3476098
60.95712398,33.39516724
640.7573423,576.0642724
128.034548,228.5174859
114.3031235,26.24453645
61.91207382,16.78827986
135.5745401,217.6155007
235.702343,178.1890302
236.956537,187.2682449
225.7920426,176.9538952
38.85280659,33.25251785
721.7486897,206.1370503
589.6267653,77.98280046
163.6168536,172.9145387
14.65014192,22.55084737
37.47755437,25.70023512
692.8580866,661.4792598
477.4010935,629.2573652
630.1966979,572.0176016
120.9206794,86.96084258
262.1183308,365.1063185
318.9933552,193.853839
60.04804448,43.23381399
55.17867026,107.9613332
244.0026374,270.8786376
35.85622861,1356.143655
226.0600463,291.1549501
38.43422422,35.99814549
80.49778526,30.87686112
62.21405914,32.53938883
60.71793587,48.17393487
1196.809087,811.9071212
19.69379652,6.611547778
308.5298213,359.0119365
113.9500258,38.30349866
78.80990593,78.43731223
379.7012634,115.4451685
127.5823921,62.06479064
292.1205671,106.7360266
454.3451996,214.6487493
27.78042119,14.55820406
204.8873541,156.0757658
1302.544415,1208.987915
801.3742068,1117.537664
121.4252631,85.13442073
284.4243831,1550.92395
574.3178066,572.1896817
114.03816,125.8721094
84.3810131,74.56375803
422.3123991,321.0657598
514.4463527,204.8445679
87.35558324,70.73928613
296.0723148,79.65796293
56.31804406,40.1794839
474.8219936,384.5484271
401.2274652,362.2969566
958.0579651,932.4922235
1323.379485,1596.85133
348.1624655,400.8158937
395.8681812,84.52190765
679.4673884,87.31717046
1434.094627,206.6224632
911.6190702,640.0727804
85.41932047,49.45214154
129.4862216,69.33019878
139.4988465,409.1036862
574.5499065,231.1476718
370.0772071,245.5436846
786.9697111,739.4072959
658.4215286,144.5694335
134.5378487,201.6616998
1130.387554,1056.265521
160.8314784,108.8353802
122.6958689,93.25497004
189.2937425,195.3242665
1397.499363,492.5896708
1589.936494,534.6631097
381.3581054,137.1727175
107.2901901,53.52870277
115.4219479,44.79576754
288.5562977,268.2669176
549.1131763,366.0552686
53.83449032,27.13335468
1166.944726,1422.944538
525.9734734,569.18195
24.80869869,15.55574008
200.8356057,237.0945159
1118.760789,664.4842293
534.7001063,899.2916819
41.45669748,55.89433666
64.09805841,38.29610134
121.4498059,155.4340066
74.12381122,140.1088758
199.2010112,109.671813
8.017584445,2.99111319
104.4942074,110.6347374
451.4919879,957.1731126
125.4398825,154.6013714
9.797128322,12.17018238
54.7766988,71.17844316
203.2192008,372.340712
170.340325,300.9991595
284.6134632,289.2594491
9.313768972,6.501924227
80.53199192,2944.09588
51.12274758,46.36341922
57.16354361,48.64735635
209.6745615,114.8600104
155.6393228,189.7578187
33.77064944,38.9388965
378.7472869,249.9399595
204.7419964,178.2056147
637.1586405,594.8696924
518.532834,336.8852271
137.6520895,230.0447338
224.7259306,147.2806056
691.0829246,1153.275925
445.7400382,871.1441564
63.09931337,50.17915617
895.8388176,1103.667261
18.36913977,8.882021236
399.546008,360.0703854
64.34616179,78.48032582
90.30759154,237.7409366
528.5449307,340.5757422
129.1060929,122.8371367
744.9214782,795.3591356
1456.709324,1305.645613
478.4530462,424.6323334
568.2872305,533.2704864
585.7444502,514.1423023
109.1202338,138.3109451
55.41388653,91.77389422
340.1936049,225.5778224
98.69004895,155.4013403
50.23361997,91.02360925
79.8023603,132.7553586
84.72167287,178.2711912
126.8192774,154.2765036
425.7861788,204.0793309
87.00720827,46.06102443
48.47581175,31.5484311
472.4435466,210.9815168
73.71351879,26.20636666
39.62790352,12.86462223
83.98172706,77.247702
458.359258,253.9209112
19.75575674,18.32635202
105.0634063,89.17202387
70.79602474,71.99651295
24.51719588,9.185463779
77.82864904,85.76777113
176.0481251,113.7329645
129.0483055,69.87393105
24.28138225,41.9119229
57.48693201,25.51352673
32.56274365,29.12507017
44.16700574,51.8290302
114.5074393,26.1168661
800.429842,133.4560301
14.37129271,255.8058978
190.0829289,209.5631516
20.51536455,35.22177469
342.0388846,423.9653291
875.6676899,1185.42047
104.9831379,156.4739667
312.7557,199.315497
31.62707053,44.58374578
35.11289893,24.04439431
106.2755848,132.9842095
98.83881959,132.5340441
738.7387907,908.8492827
749.0090426,576.8926974
318.4701142,504.5421281
1651.748313,880.1413458
729.0226316,405.4132314
340.7444723,358.185382
193.3972742,147.5070356
83.30275558,46.2584822
1228.100028,764.4909461
164.4198754,148.4454737
106.3588052,140.0881548
695.5998387,562.8208462
228.1629571,76.99195643
103.8880037,95.4399878
184.3010263,194.1792695
13.85312514,15.30446205
140.688431,120.1905752
562.4337798,728.1176853
289.5000177,1714.870627
1068.468402,928.0693204
225.9885736,241.6287941
59.63932731,60.65489179
24.68995126,41.95762369
23.83773493,35.44094269
130.8668102,177.441464
10.9841307,10.27187889
339.2514846,117.8075473
12.52036219,12.28544609
208.25361,199.8546276
47.7873194,35.51980011
191.238477,289.4596644
1156.830654,834.7603746
159.6615028,169.5555732
132.535776,256.1585048
158.4886467,162.0243033
15.2378635,7.674072007
52.91552335,29.47186081
154.8905379,186.0913827
68.18225881,45.2413597
1259.398514,685.1712421
169.6528344,240.1652752
114.5644034,115.6721353
51.62483699,80.47613989
179.8727819,126.4172031
42.68094245,49.66611399
342.4645105,170.9311352
95.90406467,133.5440776
40.1008511,27.11439128
86.69171424,98.13164034
333.1603517,209.1131797
227.2226401,364.9318695
52.9411492,64.29116594
141.7876149,253.9279227
455.5717765,183.4108498
93.09337337,134.8199622
193.9410842,129.3297982
86.91510458,58.28332334
121.1516757,280.9598746
177.8224834,446.8608044
749.7207094,899.4441054
90.13242096,83.02093789
53.30994399,477.2254213
22.12023733,49.25458095
34.35020849,32.36816713
92.02547483,120.8759563
16.11744188,10.54151136
81.40895,94.85067718
2873.337361,1393.695062
25.7177246,23.75675743
97.96457393,96.09598904
149.6400465,229.2330787
610.755879,255.1905566
548.7703885,231.2112327
913.9786925,354.9056435
155.6968793,196.9705957
155.8054084,360.7449011
299.0232703,142.0615938
353.8057565,164.7682032
358.3638047,166.8423071
885.0425733,1007.39622
440.1646292,505.739869
1132.943174,615.8144008
327.8918437,168.6391515
888.8461853,488.2359788
89.44722297,102.3676551
554.5078078,125.5265027
929.1596343,796.4921556
278.7510703,698.5732652
747.5905528,932.3626174
568.9508602,1465.986159
64.89756765,154.0025142
90.30231946,255.5543997
205.8501122,271.1859774
315.7549835,406.5777919
211.6325007,112.7929046
65.15511303,71.40223114
105.3659802,109.8341614
12.56212339,162.5331582
132.5791267,111.0612958
199.1832767,57.69255144
46.0391828,63.42637118
958.0723759,270.8118281
116.473587,114.1006937
164.8451176,45.71768593
8.779033594,6.803573689
19.46929978,6.028945334
111.2473323,137.0968833
122.885689,106.2598208
100.4259256,177.9699857
202.2701343,113.5163869
176.5390912,195.7408658
121.5548948,50.68036482
100.2534895,118.326897
43.4066054,32.60417099
326.617324,214.4270939
29.88852042,25.39822504
339.460546,120.6854257
74.2349857,36.81402579
1096.817043,1140.54794
82.52489844,24.30604993
57.29283175,165.6734187
71.36221201,57.08961217
180.3382064,165.8806325
207.2019662,220.0141651
229.9439335,150.6586046
131.8891026,63.23611845
115.6875778,64.48978736
12.13332231,25.6925673
651.495292,646.2978449
74.23058465,91.0289585
59.73359141,29.54378743
167.0424924,407.0722526
765.863093,902.1102072
163.6301506,87.09919187
20.51879708,3.831412383
22.21183747,8.339548425
35.48926691,20.22368114
923.080272,541.0367199
291.3560433,352.0164437
868.6602456,1162.501178
26.7866921,33.10920604
111.7035086,70.90550447
94.24960798,66.83312971
125.3404143,47.191985
88.87639251,80.85707253
35.20792297,30.77044314
421.9216153,185.6726689
1595.264979,363.4998406
27.74155035,136.8448614
21.15763447,10.9684912
125.6903093,128.4775216
92.48348364,93.76292253
375.284519,291.8324655
21.79821305,11.57241175
80.76499803,61.29721278
314.1469124,428.5886915
59.0714094,56.1598898
47.21441809,41.32952528
233.1047405,233.1783273
85.44894078,50.47457791
857.7479389,1962.776658
513.8129689,465.5979532
55.29055677,51.62073701
502.6250481,368.1263038
81.32690294,25.28323294
742.8886856,1027.915185
43.20143327,28.0872519
25.30231983,21.16900092
53.04182445,50.58918286
13.95372428,30.9370793
97.91103394,1074.138376
42.39937307,854.5713685
642.9246894,1024.216543
44.81727673,131.1552249
62.84135158,3682.84887
555.7680059,906.8403402
313.9564288,389.8672246
1127.463394,1293.547774
225.8021604,227.62167
724.8451376,895.6118753
285.8063401,316.1555541
193.1077269,177.4563964
174.8302807,103.0227635
37.3952697,460.456491
87.43443242,890.3448277
93.11851319,305.1244917
61.19632676,1023.728816
122.9714633,174.6119982
2.267701313,41.61111813
37.54632856,108.4307262
94.07778444,119.8668156
122.7532771,134.8738243
150.889771,225.1507501
120.1650253,132.2950428
27.34248985,37.35247222
57.31674001,77.14335635
142.6033553,132.4528648
161.0427694,179.5946945
601.0235133,714.2898665
518.1259704,572.816104
385.6139869,379.795069
237.3737995,243.4124596
188.168449,212.5003004
214.6550405,109.0047201
114.7119774,134.1567951
368.2797933,124.6256116
213.2830747,90.81451576
485.5453169,174.6475343
681.9785415,301.8125347
198.9851219,102.6385625
225.6103009,112.7069613
452.464806,381.4696663
306.3266393,146.4614981
298.7077651,109.5820795
245.8126475,100.5461297
373.0828513,164.0458364
531.2226687,191.7366585
250.566943,124.3601459
206.4609406,107.7532623
393.8967317,131.5872904
143.0821039,61.39225055
972.9407328,491.4984002
500.7881061,166.1838297
784.7234917,307.1708956
1153.426124,636.9252962
643.8668952,38.00829341
738.3967387,387.5621162
593.0975317,60.97501018
695.5324398,56.59133742
72.20485764,7.848350857
588.949572,234.9919709
19.62582948,124.2994133
28.78107828,194.2887027
711.8164624,236.3521432
146.6220088,52.71731104
1528.686901,514.2879275
317.9679671,125.1776875
168.6305354,75.20854927
637.4359689,283.2938365
383.9218709,149.5589083
408.0784265,206.3616395
2090.458751,524.4745821
133.6430619,28.71244273
552.7980809,350.9491138
412.282679,153.856763
783.3627781,28.64494304
516.2882992,499.7538877
768.0108182,819.3872659
58.01515986,46.89557789
40.50543553,48.80086241
37.21443515,33.30596174
140.7963415,176.9233701
932.0327756,572.4466439
277.1609262,369.681653
83.46191598,115.3201287
635.2108959,992.4995071
137.0074056,169.6679122
53.63639913,78.06505039
266.9759269,375.942852
436.63849,504.9845515
78.87093767,474.153126
263.9811198,381.6416108
1198.890042,682.5968779
119.8014836,58.08651701
1448.998769,852.2568613
78.45866523,42.39129712
154.2628581,109.8410109
65.78875927,39.45728587
508.8786077,77.94503365
564.6663982,283.4908473
140.7315537,79.50453594
754.729567,487.7205225
564.8439316,76.21235859
1000.006899,647.8917207
125.0407459,185.5334487
247.3809804,208.7426683
30.86411995,17.99386059
134.3755115,83.11707856
702.3866964,455.5415457
214.3224452,88.85902722
445.2545276,278.2250812
1223.020433,1126.658902
391.0389804,276.339886
481.1931645,265.3070789
326.1565401,174.779579
286.9174304,174.2097618
332.5059213,49.99146803
565.3076853,290.4935732
1029.222928,629.8041311
49.86123381,32.70088065
150.8301137,108.1149387
288.330504,237.129978
907.3313879,456.0897914
253.4806998,119.0039472
208.0864553,77.77310505
118.9653561,68.5001974
267.2948698,133.6439133
234.8547526,164.5001047
158.7230648,107.5724341
211.1302361,143.3492786
260.2603598,160.4375798
1960.859142,1345.369847
590.0666381,327.8268556
404.4916923,301.2778152
144.8739674,150.815114
311.0914549,223.3996188
1780.093693,747.8509042
773.8380432,442.1764952
321.01011,187.2410977
104.3338373,35.20253449
1368.007511,1504.436669
336.5626068,391.5039692
619.5855376,682.1746847
518.6591715,491.2279017
18.53303389,1479.344191
68.33538928,296.6868099
15.6291261,673.7334265
500.0680423,1017.952812
21.01791906,100.1621243
999.6105288,1176.084447
202.3223533,121.7167641
133.5597212,137.4831735
58.00002239,61.24925789
79.14801276,82.77346117
1111.120586,1078.298558
1890.226463,1654.779845
629.4286398,567.6759407
887.5362084,788.4927377
220.5578383,209.6682172
118.7542617,117.5833798
495.5222041,607.6394949
152.522444,117.8109734
289.3322101,368.7475343
340.2523621,340.5081846
253.488753,261.905248
231.6031935,221.1958332
136.9681236,170.7899183
544.1169304,647.7491261
194.2547553,203.5321834
453.9019585,442.5785854
37.82124019,48.03146802
8.728894296,6.352901454
45.74444273,32.22430454
83.61128995,89.53105572
114.4729538,53.8981772
119.2708761,53.18532427
188.681616,314.9103059
645.2341867,453.7794548
1594.112231,1154.294438
124.4212453,29.15696081
991.3182614,596.9580879
87.62676427,58.99118159
892.2661162,563.272106
767.0359782,895.3683929
320.2586935,149.061979
1095.851307,465.8763906
730.9706697,573.0154795
80.47220093,24.59369201
74.52951153,31.68463994
190.6409147,60.2618501
929.572785,660.5374292
301.075437,261.2700418
501.8682752,320.3406469
133.8614739,54.17111254
224.3904904,109.8807335
153.5803252,113.256619
119.9903103,560.741976
16.225255,16.18894948
937.5796094,722.2741065
80.92842374,57.63521737
82.50275468,171.7940474
4.691321507,4.233482783
194.5216068,154.5318363
171.604034,76.10339796
1232.334589,899.5543933
76.9974379,45.59848616
1043.556733,1041.73077
412.9563598,340.0522941
1750.872826,204.153357
1027.264287,119.8091468
941.0183637,506.2661419
694.5061721,546.8840947
429.0734877,2230.379027
171.8970567,1084.498818
191.5021428,148.465169
693.1456933,559.820479
209.1798908,194.4407448
1455.198676,1036.026351
490.1203288,3088.356728
28.28501033,12.440348
32.91005103,17.51986452
1333.648342,1022.969882
895.1779271,707.8442606
763.6612658,578.9852679
201.1713321,162.9974407
563.9274138,351.3338642
507.2550804,374.6235073
691.9928802,301.5284216
382.2941185,1313.894428
91.04700068,1377.807969
1280.803369,982.7103927
91.93045539,2672.92943
673.7306624,580.1585394
43.17687402,35.36539682
653.729311,1049.264096
915.7684872,961.1899009
706.8991122,702.6174725
1087.920354,1059.215025
952.8227677,1493.13758
376.5607411,292.3365365
339.4021459,150.487403
114.2126173,3341.671176
266.5291923,210.4598423
43.68382709,17.50262646
538.8031588,450.8936248
521.0469741,514.2280568
358.9081525,358.5500325
73.58715242,99.43068531
77.17339249,319.6580349
39.93582845,71.21399518
195.4585292,316.0012711
154.1206569,275.1876551
60.33067193,132.4360602
492.2973204,359.5937421
189.7697343,321.5612443
423.2938222,591.298284
23.95212433,42.96539739
1138.988525,1646.360822
237.58945,276.4009414
75.55675603,305.878766
36.1132335,71.89958972
346.8660759,328.1806582
271.1634522,277.8625095
1015.536612,844.6158852
704.2386698,554.4961696
191.9909215,128.9568692
234.770295,234.4880751
515.2908052,496.9156868
285.5673821,228.5184027
41.94072114,886.5241616
238.8985209,180.1343563
778.9328042,781.1230309
39.97553771,45.37022486
361.9870693,166.9473216
827.6721774,359.0852013
735.884286,177.4525361
484.7817569,132.4504983
2044.5344,615.5404099
181.3479591,95.23960348
360.7579774,153.7645837
421.8335925,101.7696736
725.0374339,269.0704918
1030.8669,391.755868
2430.905418,686.7399451
1780.315404,887.8094881
29.81443058,12.93577772
219.373177,52.65911351
38.60330253,14.41161284
793.5306078,151.014295
148.781991,233.4621711
318.1858513,56.99898467
109.0827983,37.14837174
117.7441113,24.67300692
61.91043625,11.23832886
242.0073185,136.1436251
189.308155,32.47540076
157.7274967,61.25784824
146.5011999,39.38974774
385.4791573,156.1180169
2539.793245,700.6824912
183.1148181,123.4109942
2238.535406,392.9384089
278.0105,88.98705395
247.6583813,103.1951309
192.9345464,114.4911384
166.1271968,163.4415754
340.0856499,454.822795
1313.697532,1179.195162
517.8436695,694.326854
787.8864433,930.2846936
290.6024786,387.8072998
175.6890086,156.0523991
373.5448567,597.4827741
746.8203357,1056.740518
147.3834785,51.21783608
453.7331538,69.7507864
662.8108535,433.6987558
531.1586381,379.3506202
821.6208807,538.493029
21.02392952,10.57381542
641.3625326,82.52461801
401.3685357,209.7139204
357.1132192,147.0969443
1028.191123,80.3455915
199.2374712,24.68508721
493.7130179,164.4260177
467.2847038,179.6067967
2824.521173,299.5407004
490.1384397,35.67647273
605.7860675,117.5745856
301.4093788,93.22044288
173.1428104,52.20201843
263.50071,75.65473329
1908.93859,332.7013796
3155.863773,547.5427321
2266.778674,400.5811276
651.3098139,54.17638706
557.8693912,188.379037
531.5024546,112.0906661
176.0784657,96.84077992
1454.486224,144.2587958
2164.246433,255.5332167
283.691481,127.3110193
257.6878047,195.971053
45.57986521,23.16651344
515.8495199,465.916047
632.5918709,332.3761295
183.2815812,108.2605639
1065.644379,1036.81673
44.87486101,18.04021344
388.3851315,231.9504851
238.8034852,325.0347154
358.0181598,189.1840635
224.3093907,106.6071855
230.7725675,171.0425058
129.9040589,57.01958303
983.3058644,617.5578888
704.985294,477.4057736
32.34945338,21.61187929
48.13247808,28.40331815
136.9329963,104.7603289
1461.85316,1864.420178
474.281781,377.2050583
1083.552046,2068.383251
487.5035701,618.4405823
250.9296877,75.80560874
357.0505678,279.4986966
312.8633461,254.0620892
101.2816352,84.94258804
682.218037,751.5302579
252.6454556,314.9552232
266.0791349,306.387922
753.5165708,469.3222692
289.2371378,476.6473848
827.5585509,1265.480492
231.3935543,419.8423282
1271.292906,1113.495526
164.1172476,189.4341381
361.4444115,613.4773898
46.97515294,34.3048167
658.5657031,286.7112861
955.7419558,982.9509883
1311.86121,1207.517743
203.2865016,205.0586127
342.2360836,223.5388092
52.12642143,38.93466882
181.4197766,134.6476746
528.7569546,453.0789991
458.7385885,125.3543835
310.0089083,84.14756624
731.675813,122.9185388
595.0596996,581.9818203
337.3701574,196.8725898
704.9689117,621.8967447
20.20889408,9.874966924
486.9169725,145.0511379
667.7987545,180.6666628
1000.443374,1788.999187
781.4301855,1288.183209
207.8409793,249.2183302
41.6862089,80.01617751
1758.509727,2831.693651
22.04183313,40.68089454
69.07542552,50.90778177
875.6324552,1116.067174
946.7373381,1204.94457
468.9939932,601.1778741
821.5590639,943.0204442
188.8333279,242.4309155
534.4876533,705.4971465
326.2461334,270.1206859
108.1127283,151.9896959
103.1100142,90.15332148
106.9126003,35.18358937
306.109053,235.9447619
274.7660592,411.1537065
516.7814501,571.5928264
207.755523,298.7344622
71.06293935,81.61224711
90.27982359,111.7944404
585.823017,776.6078685
284.6838439,254.8972517
260.8953876,173.1076351
63.46663681,18.90224605
1013.048517,515.0828461
329.8493937,317.508821
121.2501048,117.5469553
447.0690456,247.7121245
190.1781296,62.88585932
199.6911247,57.29720887
108.6953135,21.16114263
42.55570422,29.58462425
724.5978339,430.3325144
397.1544921,301.3140495
90.94786965,66.99669345
784.7474038,574.4213561
322.5991126,231.0318875
484.6079443,365.4131028
131.3754795,71.0220871
1058.317162,434.2699994
114.6144043,84.89811436
53.94029238,85.98131853
12.57832051,21.24164947
29.54526676,45.04955442
156.475486,247.4239165
345.1297107,92.31814301
324.4546179,646.6167159
791.0391552,1247.197176
226.208213,504.0986748
79.54245045,278.565554
36.25894416,63.94849945
45.85290166,95.50552668
252.0017968,494.201782
2.35592235,0
1472.170033,576.0996308
101.4910031,18.72184633
129.9920122,57.12204141
84.84139252,53.3386048
282.4512183,32.68303944
558.790107,98.17248354
1400.69939,242.8388197
635.7354429,222.0502137
224.5118722,110.8636309
44.36315063,31.61436026
55.52937994,8.975327097
12.58655609,3.399303809
9.027095221,0
339.6261855,211.3331662
829.8564659,94.8399184
303.3577956,57.50983988
99.58371174,29.40454403
769.5054389,92.61100797
202.5840059,83.44962599
1542.154872,1523.76935
1774.383555,1663.656487
109.3242182,269.7293129
577.493592,512.7043395
1717.365443,1313.10906
198.5066931,101.1018896
205.2483647,1007.79689
93.2416331,377.8073692
50.95688784,666.3025714
329.4437888,55.88446871
521.141519,134.3076142
193.5271946,161.8907798
1883.038598,2051.47018
271.6623447,221.0474695
77.56152737,46.24872936
569.2837853,349.5457128
47.09672505,53.46597837
736.2614548,815.1851716
144.2587388,142.1771771
12.72857403,11.24115593
274.5336566,101.4770326
431.7006139,396.7426373
1228.134933,938.8446609
146.1120488,117.038677
1558.1664,834.0486373
432.6628007,319.4023926
41.9973702,152.0625493
624.5319801,634.6525605
523.5768138,498.0776524
1671.506804,1422.064545
237.2941605,432.8111927
26.94631756,47.58797548
14.9315049,69.71874493
12.31217537,158.9965294
276.8901531,958.108701
264.558895,573.7704681
137.5466593,123.9822496
75.32324901,272.3250886
78.9244792,1883.115192
870.2451738,824.9254047
142.5490702,109.6695101
52.70306721,38.84877783
147.4034025,179.6244804
150.0439035,95.19932602
430.0914404,481.3184467
219.4087765,207.1751942
471.3248906,425.4180977
299.5777286,267.8040866
122.2476635,18.04827309
560.1365406,78.82117007
101.6896934,60.63974548
1381.801323,834.3390291
967.1821705,899.8159821
67.68228803,34.39017975
190.7704517,1213.569832
131.3948151,97.29187935
87.15427043,62.60564055
30.71306251,235.3973875
251.0939867,533.9238478
253.2716527,203.5278456
30.86585081,33.79396747
23.88504412,20.38489466
119.0184741,48.93935051
232.6443756,492.0331898
409.5772901,230.2438018
1187.552191,984.6266699
1330.249814,1086.150496
1259.520499,981.463156
250.5649769,224.8246962
1112.647522,851.2483406
486.4977392,432.9935592
1541.143072,996.1734184
273.6908056,184.4313155
673.0487592,742.3751751
261.2325302,241.8511248
25.91343687,27.81045122
110.525578,116.9992882
524.06905,403.4790968
127.8515176,151.3248899
57.94115013,74.8314546
133.4259977,142.0394764
226.3776505,242.7039134
131.8563783,128.8074772
1107.549964,1284.258941
531.6343635,665.3249516
90.13476849,96.68883107
60.84018979,49.7324433
218.6222076,248.1613402
330.3271159,169.4143345
926.605169,555.2340364
1104.571208,275.1683628
331.9411271,617.6358896
214.6294114,112.9167287
76.97293381,64.41706656
314.7030781,298.9490159
779.0491154,487.2619444
432.7136989,355.8654443
484.9326925,381.2313427
85.00885356,35.45894343
300.8813622,220.3437083
715.3931094,237.0096535
879.5712988,308.6131454
247.7151852,1097.515269
733.7709704,935.3084529
514.2933997,646.4269258
1010.010263,1027.589691
1073.362647,1030.225805
206.6746989,1134.267715
472.7693215,200.8748852
307.1348797,319.8709281
114.3060555,90.00790963
399.3950419,93.39838374
913.4348992,537.6679385
294.7023814,152.0020399
469.2957778,312.6468682
650.3381645,392.2385911
730.8256075,412.9120037
266.0704509,156.2084173
317.8104512,208.9872708
1850.414843,379.626784
321.0206405,206.8517269
839.7486539,500.0318936
123.1697747,82.1229399
204.3467431,119.0835398
481.994113,164.6504199
1225.950687,71.15424768
418.7774898,85.81795677
102.6743794,75.7618907
747.4426,770.8059525
1446.944796,2063.890501
519.9894811,332.4595562
1342.687641,837.6708373
1320.77666,685.5875788
381.533902,204.9160898
653.9387199,341.3489453
157.5181452,97.90788797
68.59823128,60.53737596
132.5839064,39.70110843
406.3176582,146.5513094
496.0043575,222.9984694
1197.007833,754.6183216
375.40767,297.1742406
353.0328247,117.7931819
714.7443629,214.7554386
232.1672931,161.2953467
118.6446877,84.37296989
695.9791013,402.524897
