126 normalized ,129 normalized ,127 normalized ,130 normalized ,128 normalized ,131 normalized 
1.012808483,1.059569915,0.860596255,1.026387629,1.038736195,1.065905699
1.012896443,0.955787894,1.065729478,1.050682849,0.899891374,0.968403378
1.013034163,1.066178965,1.027239892,0.998175403,0.974172395,0.949287591
1.014080033,0.983631467,0.898862405,0.958916354,1.013749291,1.020457236
1.014315837,0.91269219,0.983599257,0.988042669,0.949468533,1.079829804
1.014922842,0.928978122,1.054049798,1.023076237,1.046824122,1.002198776
1.015458257,1.009303539,1.050495485,0.97201782,1.005534039,0.986221998
1.015544843,0.92573315,0.952068025,0.910726739,1.089921665,1.09415866
1.015641075,0.970741748,0.95659194,0.925472465,1.046394776,1.028002368
1.016045169,1.065880022,0.853313095,1.019623777,1.10625646,0.941665269
1.016334682,0.9781222,1.135359896,1.004885262,1.06470959,0.923846819
1.017123931,1.021024801,0.968953203,0.982450913,1.048021577,0.996224633
1.017805431,0.99912821,0.983446013,0.94347037,1.023433058,1.050392362
1.018321172,1.019890524,1.04112598,0.944459679,1.010369612,1.0659459
1.018551905,1.011094208,0.971407293,0.909362394,0.961869866,1.03799739
1.019363701,1.100937686,1.022709484,1.010129283,0.955292456,0.962383214
1.01947231,1.06212402,0.91711264,0.926044086,1.076083237,0.99129786
1.019563668,1.059602177,0.969609087,0.950083504,1.00852588,0.96894335
1.020211305,0.97680284,1.004687907,1.038160589,0.998150545,0.970819602
1.02139836,0.962558432,0.98308854,0.993204526,1.04763801,0.965703806
1.021402518,0.998284749,1.065980834,1.095993232,0.966148078,0.859916152
1.02159351,0.98805155,1.033341253,1.0682748,0.936076886,0.93849352
1.023445723,1.062406022,1.006631242,1.010189106,1.043680253,0.997611743
1.023638524,1.063034463,0.931026246,0.96099012,1.045477507,0.996613837
1.023641076,1.074103201,0.998753566,1.004710829,0.971786119,1.000683396
1.024760302,0.998505929,1.075692768,1.055714907,0.882386108,1.026140994
1.025627701,1.031003,0.909467467,0.980100678,0.943086202,1.080099526
1.02571111,0.992869623,1.01336427,0.981487073,1.004472352,1.034486867
1.026281721,0.986902094,1.012979478,0.992164018,1.000303333,0.97929668
1.026731701,0.992949354,0.95178239,0.986929724,1.014181409,1.00856984
1.026958569,1.043636577,1.022068207,1.006549937,0.955233577,0.999262389
1.027323172,1.046051511,0.966214062,0.941899024,1.046920673,0.971957531
1.028559503,1.053277582,0.978268807,1.014621065,0.977159914,0.967882194
1.029433555,0.995585437,0.961765871,0.990357572,0.975957682,1.009393573
1.029768682,1.10890532,1.059249201,1.082186155,0.885414344,0.909369189
1.030005405,1.075303658,0.905575485,0.911881514,0.981096704,1.043761082
1.030510572,1.055678324,1.062870284,1.035939753,0.836454151,0.957672297
1.031818415,0.944077247,1.044989945,0.950461696,1.036069929,1.015133299
1.033290581,0.863942828,0.996470349,1.144564337,0.954606459,1.024308155
1.033497855,1.012605575,0.988744966,0.949346578,1.049895597,1.016090651
1.035391202,0.927760963,0.986436534,0.953045806,1.080779845,1.044521226
1.035624218,1.103392183,0.905237871,0.98441855,1.055954385,1.00194398
1.036360352,0.978935621,0.953087421,1.070579043,0.956636442,1.03218763
1.037283021,1.005844936,0.911467685,1.142075806,1.020534072,0.978986671
1.037657353,0.98741759,0.958954766,0.971607586,1.010470102,1.039486368
1.038744263,1.091787387,0.977655761,1.001396559,0.953623824,0.961986122
1.038813299,0.956523094,1.008790945,0.962001303,0.971810697,1.026869492
1.040954585,1.004678321,1.076920468,1.015152096,0.90162356,0.952018301
1.041759074,1.060352766,1.05510409,0.919381987,1.036202338,0.837341707
1.042614616,0.936901162,0.998690683,0.970543954,0.985975978,0.991485633
1.043797368,1.006878222,0.942911915,0.937429303,1.030403703,1.05506159
1.043835573,0.978754391,0.982747734,1.031399408,0.977032788,0.989082218
1.043845295,0.946176186,1.009613152,0.963935601,1.030406717,1.021947687
1.044021356,0.986970954,0.975736996,0.959390817,0.957666504,1.046857793
1.044920074,1.040838735,0.963547964,0.987779481,0.953877704,0.97860218
1.046736002,1.003211338,0.983720564,0.925676442,1.035570391,1.036941344
1.0481017,0.990704195,0.965762765,0.945345667,0.994099626,1.04375654
1.048512826,0.95825253,0.957383114,0.930030681,0.975042125,1.032498399
1.049542398,0.913571408,0.990646151,1.015515365,0.982214342,1.002663238
1.0498442,0.99966619,0.953519559,0.984680264,0.988711431,0.999270698
1.051955245,1.057575674,1.018504073,1.02196226,0.944243002,0.903725144
1.052685715,1.097876829,0.928255681,1.046643481,1.013173154,0.981013714
1.052823774,1.038961383,0.996557594,0.981955496,0.962446803,0.95826897
1.052886269,1.019773754,1.074905661,0.987853413,0.946308055,0.961546402
1.052919486,1.030287362,0.820925951,0.871945664,1.034131349,1.016488034
1.053840121,1.094911714,0.809095747,0.864040982,1.161339246,0.95472121
1.053938009,1.092641608,0.898884531,0.934047041,0.98200743,0.939116979
1.055123689,1.12997524,1.006354016,0.929484869,1.000055138,0.872437241
1.056642976,0.967067926,1.012394892,1.019303652,0.924598259,0.943317938
1.057229306,0.984367892,0.940471868,0.999558348,1.039753329,0.987963244
1.057498088,1.131383072,0.994242588,0.983959995,0.994605775,0.899124576
1.059508788,0.962704404,0.930166561,0.966111695,1.024493881,1.079345374
1.05984971,0.998753353,1.08189283,0.982930448,0.980731959,0.943720282
1.060931836,0.961659591,1.037791869,1.06718608,0.938932724,1.00224649
1.063597256,1.064945289,0.96579666,1.05551717,0.972805886,0.956802446
1.063785466,1.011447689,1.028995984,0.993850778,0.98023543,0.904691045
1.065782074,1.107946569,0.898016333,0.991937219,0.88399859,0.943018585
1.066382673,1.039499148,0.950967391,0.974438053,1.0062047,0.980973231
1.068007522,1.006390081,0.921167155,0.907457018,1.009216249,1.009525446
1.068105333,1.037848372,0.951515122,0.9821192,1.063876269,0.957643184
1.068473782,1.048856541,1.010524882,0.919413627,0.956427882,0.994287816
1.068564384,1.025158755,0.904343748,0.814939661,1.136395112,1.141334608
1.068616447,1.101157262,1.014205337,0.987314697,0.91297011,0.904766459
1.068955643,0.993127555,0.952637827,0.900978702,1.022668022,1.053803722
1.069475469,0.994093737,1.002712313,1.053487826,0.986861035,0.942659267
1.069730034,1.061194234,1.044234032,0.925892262,0.979106057,0.859210354
1.073346562,1.015073592,0.93882596,0.992516825,1.033562543,0.969942123
1.074625518,1.010169055,0.96936165,1.052535598,0.939553626,1.051834203
1.075391658,0.941745088,0.815169095,0.926785128,1.073793712,1.150323841
1.075461129,0.98655704,0.9204505,0.898067569,1.024979545,1.052210271
1.076380885,1.034844846,1.039568055,1.040770468,0.840843146,0.945008109
1.078755329,0.931605658,0.974072789,0.981944511,0.920971164,1.024075944
1.080717177,1.051368057,0.988661466,0.898870262,1.011126207,0.990563905
1.08195561,1.122303696,0.882563714,1.001818559,0.90946297,0.929415973
1.08284481,0.997862225,0.906252913,0.99753682,1.03346309,1.066565555
1.091229041,1.057461159,0.892674729,0.939146398,1.012844445,0.994637379
1.09138276,1.036279221,0.970540315,1.060124394,0.969918631,0.93703225
1.093378667,1.031060546,1.081769517,1.015290994,0.764744588,0.924593087
1.093875882,0.943331162,0.948055804,0.983234931,1.007896554,1.046434933
1.098926432,1.017371359,1.065332121,1.012851941,0.794990589,0.939381479
1.102541957,1.047073625,0.865119104,0.864833504,1.069684869,1.054735257
1.103910304,1.074923481,0.884550191,0.803830179,1.068862301,1.035997631
1.105091126,1.055829967,1.00145645,0.980034133,0.93757912,0.958229443
1.105271085,1.013307943,1.003984959,1.018336637,0.921912421,0.925409632
1.109531597,1.017768131,0.930986323,0.900708818,1.045088685,1.001181446
1.110864538,0.944006008,0.983850679,0.960242467,0.915376198,1.003931116
1.115922987,1.04641313,0.939505954,0.994726347,1.003494482,0.999152214
1.118366594,0.995279713,0.872038014,0.912080344,0.973878642,0.99391366
1.121235176,0.941941786,0.933105141,1.048564669,1.04562042,0.94223108
1.12214843,1.016670564,0.984030572,1.001396559,1.042193002,0.967027952
1.137922196,1.06756367,0.806038036,0.835698331,1.056860169,1.069166917
1.148625282,1.11440639,0.874091161,0.96896337,1.013093264,0.983058922
1.149042266,1.015842668,0.867534913,0.999435206,0.974868356,0.934905397
1.156736795,1.08358324,1.01495251,0.956629722,1.035352884,0.910258714
1.158076179,1.140283671,1.033618103,1.037939766,0.883475058,0.868444592
0.404818264,0.37901468,1.060242521,0.998185016,1.696750795,1.565556011
0.664678636,0.617274563,1.310586554,1.287978584,1.119520044,1.086147139
0.790778376,0.740331419,1.168857281,1.1355705,1.105368653,1.129407227
0.79309231,0.862558169,1.010316409,1.055009124,1.081694404,1.161791441
0.826935315,1.062013951,0.867511119,1.002504577,0.901050259,1.296190783
0.830978771,1.086516932,1.011228369,0.925830246,0.961484755,1.213689024
0.832869342,0.91561234,1.079780187,0.945408727,1.091960273,1.076256424
0.833274587,1.069665806,0.931630063,0.915964238,1.043663348,1.181753783
0.834034598,1.318499972,1.009466834,1.023574677,0.894925534,0.925000876
0.850267515,0.939194872,1.106257328,1.107135827,1.00480084,0.964593752
0.852208724,1.146632856,0.975740939,0.85844158,1.078576398,1.192853451
0.855466512,0.956516979,0.947988929,1.043945073,1.044505254,1.027830812
0.858406394,0.881993952,1.120468473,1.038600811,1.0007012,1.038864758
0.866251267,0.876573303,1.021288983,1.118200166,1.08566438,1.037622429
0.873476614,1.023836998,1.022370547,0.9572161,0.954337489,0.97938955
0.874384574,0.84298581,1.041277702,0.972919534,1.142813456,1.101600484
0.878602624,0.934369613,1.094929047,1.010233038,1.066017313,1.011883724
0.881090082,1.012893033,1.019213759,1.094811327,0.994181069,0.896686644
0.882506878,1.024351694,1.06984859,1.07398931,1.075012686,0.996332269
0.886886316,1.052808438,0.996494932,1.061016101,1.061359786,1.015086027
0.887590046,0.933504904,1.053399128,0.993199593,1.040390709,1.046060637
0.888209855,0.895619731,1.079391557,1.027489762,1.037947137,1.037956631
0.889807651,1.048223458,0.936975827,0.990324096,0.902162567,1.088278679
0.893812777,0.919199842,1.101198916,1.17832573,1.016580799,0.976429361
0.894591954,0.966944435,1.05510409,0.996542967,1.061094379,1.063137848
0.896733284,0.996630442,0.893910648,0.945656129,1.152544706,0.993802857
0.903202211,0.974532779,1.000461997,1.002738833,1.023258029,1.073263227
0.906166802,1.071461947,0.974358448,0.960968912,1.011776758,1.048562614
0.91355563,0.888695117,1.033166565,1.084119775,1.055062455,0.942647366
0.914587872,1.040313156,0.996658968,1.020961045,0.961894724,0.906631942
0.91459281,1.016922087,0.851943856,0.977587889,1.091854466,1.075419408
0.917624046,0.900321136,1.095628271,1.059036965,1.022144052,0.967453226
0.919208944,0.811478558,1.192643743,1.169961028,0.92470218,1.01229345
0.923076107,1.021431974,1.067011889,0.981941725,1.027347379,0.999675171
0.924533033,1.097095802,1.079432664,0.941402966,0.956831842,0.959012347
0.927251983,1.019507742,0.994239415,1.013313923,1.028305482,0.98868687
0.929024474,1.059960813,0.975413928,1.007320969,1.066012658,0.990538454
0.930934035,0.908143978,0.946033066,0.976285025,1.10525973,1.101329529
0.932707626,1.133201449,0.94619564,0.734261452,0.953005733,1.005728453
0.933087282,1.091962988,1.010468078,0.98231531,0.932339839,0.972256393
0.934347094,0.914209433,1.026514089,1.035417994,1.08251463,1.037628952
0.934360632,1.106396926,1.039959328,0.909306317,1.045769349,0.963726561
0.934990371,1.031352876,0.969016935,0.956599376,0.955260619,1.090297851
0.935450728,0.950947968,1.094748391,1.079058351,0.961985713,0.980033659
0.935500999,1.174172668,0.894111328,1.006163631,1.083631894,0.90250929
0.935547447,1.04919156,1.024730447,1.048885116,0.939337125,1.003404683
0.935667118,1.044058419,0.968433943,0.953115438,1.07012439,1.026236514
0.936968865,0.892263128,1.076022469,1.00902217,1.046347277,1.010283682
0.937271257,0.99335101,0.975254374,0.949508123,1.069243354,1.081741726
0.938920594,1.016670564,1.05510409,0.96148511,1.046920673,1.067977272
0.938920594,1.016670564,0.948778452,0.948936222,1.091047387,1.065907084
0.938920594,0.961440804,0.95987531,1.028792579,1.114037499,0.968314637
0.938920594,0.97882137,1.05510409,1.001396559,1.082155118,0.967027952
0.93914257,1.007892658,0.975951616,1.009779343,1.001357248,0.961228524
0.939338459,1.015573531,1.023422503,0.936640635,1.034679986,1.015550496
0.940179734,0.995311874,1.000103759,1.098052741,1.010875012,0.961317819
0.940617076,1.201790742,1.025800512,1.008808719,0.876116277,1.018466127
0.941784545,1.134333276,1.033525244,1.015820811,1.010752133,0.917893436
0.941968463,1.028335183,1.125830902,0.995443253,0.956242325,1.100125699
0.942570022,1.011453389,1.04585394,0.97624824,1.01986993,1.039357937
0.943321043,0.958527136,0.983595655,0.978342568,1.002732326,1.129736663
0.943498217,1.103627534,0.964791335,0.974087843,0.96505209,1.0676263
0.943520571,1.026840956,1.01016028,0.981635076,1.059927764,0.997350184
0.943742921,0.925813774,0.957364662,0.970493898,1.066506601,1.038946611
0.944108551,1.005185499,1.12746859,1.009151967,0.88618103,0.999728791
0.944207125,0.956302878,1.142095753,1.034991658,0.93557773,0.967027952
0.945131398,0.988824768,0.89489526,0.948054145,1.114161778,1.081581358
0.94547967,1.035545472,0.872748986,0.906288831,1.097219442,1.100220123
0.947633087,1.078914819,1.049438585,0.996401968,0.920300611,0.924397996
0.948119071,0.966477491,1.095166943,1.087893202,0.997160999,0.913940869
0.948273375,1.028488098,1.019628228,1.025577885,1.000143285,0.993430999
0.951224285,1.166827666,0.970074795,0.977156441,1.168664058,0.807337587
0.951655645,0.931236905,1.001064909,1.062436409,1.013107548,1.046651212
0.95218052,0.90615706,0.94323566,0.952118391,1.079159478,1.058841081
0.95291274,0.93469699,0.973689464,0.996623877,1.063450117,1.065157255
0.953153736,1.037506959,1.036094828,0.956525513,1.032892312,1.008481439
0.953204955,0.956159637,1.036026238,1.048347896,1.008199069,1.043352444
0.953360957,0.957746395,0.986447344,1.049105229,1.120757772,0.936865149
0.953906297,1.029499182,0.898549204,0.961611894,1.064609013,1.000311339
0.954406592,0.998710389,1.045328554,0.995602149,1.042358024,0.985068795
0.954923309,1.092413609,1.057889071,1.100426866,0.901889793,0.940861618
0.955589082,1.000071654,1.055612474,1.02995139,0.976485595,1.002883807
0.955695259,0.992718138,1.05235207,1.003759181,0.947600256,0.978211985
0.956385795,1.026669636,1.048648379,1.052762332,1.00454115,0.916910942
0.956622757,0.965978674,0.998859105,0.901307066,1.098829448,0.975471959
0.956794086,0.959141045,1.02022224,1.077961178,0.986004606,1.025503222
0.957316779,0.999402917,1.075901192,1.107673908,0.897759709,0.978189482
0.958776825,0.836124882,1.089294656,1.101078835,0.970041496,0.974274418
0.95898625,1.025706447,1.041326778,0.965886715,1.027585778,1.00236715
0.960122592,0.987528403,1.009183801,0.958740367,1.02905349,1.01942742
0.960446507,0.98514719,1.037512563,1.041813991,0.970414976,0.974471653
0.962268131,1.033039589,1.105766108,1.127151488,0.885938344,0.896212806
0.962652551,0.861139959,1.026280579,1.004187203,1.028505553,1.121769105
0.964096814,1.081230879,1.063116553,0.885942894,0.980775196,0.982457281
0.964728267,0.990112437,0.919364043,1.013785434,1.017638776,1.067338671
0.964835964,0.999356262,0.979722013,1.040057271,1.042116462,0.988850226
0.965078513,0.990117551,1.026433156,0.982366423,1.02063241,1.03352837
0.965942637,1.02601437,0.988871591,1.096754271,0.89735466,1.040466093
0.966520943,1.166373137,0.957723953,0.961755308,0.944117181,0.976795536
0.967329933,1.109686497,0.874037789,1.071781079,0.842850124,1.016006642
0.967621,0.906771275,1.052957215,1.03698457,0.993016679,1.016794186
0.967751814,1.002502695,1.024675764,1.001396559,1.046920673,1.004733862
0.967855011,1.14885223,0.938318854,0.894919688,1.051005914,1.020169832
0.96842032,1.066360521,0.998256431,1.085487071,0.880285685,0.965054974
0.969054371,1.117038039,0.913187689,1.074742659,0.944844555,1.098112168
0.969719768,1.053258768,1.052671062,1.064969035,0.888910793,0.909998474
0.970067666,1.052974204,1.083304545,0.900272091,1.055494531,0.947641971
0.970841839,1.310491572,0.986425597,0.755804334,1.090202992,0.840173675
0.970928976,0.824996013,1.125152131,0.678875451,1.224699233,1.036932375
0.971129006,1.04016987,1.011450464,1.007668372,1.017006435,0.97868397
0.971406901,0.945896513,1.023254594,1.020739239,1.074985113,0.915093947
0.971966851,0.984752002,0.949149488,1.013952867,0.986639164,1.021160923
0.972435545,1.019104139,1.001933284,1.010351129,1.034736331,0.970057274
0.972490744,1.011753689,0.915481167,0.995571147,1.01078945,1.080808506
0.972559875,0.992619822,0.975610221,1.074501529,1.062795715,0.887335617
0.972688141,0.934287952,1.077306298,1.007728906,1.023737259,1.00022971
0.972712585,1.15936438,1.078270422,0.986106263,0.848634303,0.962980815
0.972779981,1.28716612,0.871815933,0.788508553,0.70934894,1.154929054
0.973166387,1.044799506,0.936397111,0.993634137,1.124677017,1.003226218
0.973258494,1.024251148,1.008642345,0.987433874,1.025903239,0.91361342
0.973551039,1.127658369,0.891979831,0.969159343,0.977782551,1.012663666
0.973709598,1.137783769,1.099758272,1.117568559,0.858655855,0.994257473
0.973845858,0.869248041,0.945369018,1.118663926,1.042788301,0.974635096
0.974299804,0.99408082,1.028670845,0.991704061,1.052647855,1.019766232
0.974390003,1.045572346,0.889821689,0.959644979,1.079376639,1.040573216
0.9747346,1.021271981,0.97010174,0.917875023,1.060914762,1.039485252
0.974753941,0.992688591,0.892363116,0.931187354,0.962634458,1.06246704
0.975506767,1.011811834,0.899399974,0.867393959,1.154701943,1.11031159
0.975610515,1.019773503,0.989283711,1.130217701,0.96814133,0.87717282
0.975912939,1.063716376,0.957358011,1.01619725,0.983822417,0.954181259
0.976240161,0.920508039,1.029347224,1.079072049,0.979948263,1.03157205
0.976307357,0.941802818,1.05510409,1.062278595,0.934920306,1.009075707
0.976621192,0.892708322,1.009052925,0.967877926,1.089018529,1.0637601
0.976890998,1.028067355,0.958138523,0.943912485,1.010194431,1.045208976
0.977166082,1.010390983,0.802086905,0.83722986,1.057835009,1.120096526
0.977196335,0.985646558,0.979707942,1.018594007,0.904842203,0.964020644
0.97744771,0.924640756,1.003010223,0.981431298,0.953754659,1.067947955
0.977471401,0.946132317,1.003211733,0.972478633,1.019358726,1.04997142
0.977477111,0.967609962,0.991579106,1.040756378,1.007517513,1.011765014
0.978043071,0.953275843,0.948331799,0.980846935,1.022716344,1.132391142
0.978081585,0.968415857,0.992535249,1.042622737,0.977518896,1.025821581
0.979231063,0.956534221,1.105487025,0.999021386,1.035087567,1.019236466
0.979519842,1.029584329,1.041024068,0.99625817,1.032005332,0.989446185
0.980216934,1.051722592,0.95087244,0.940810565,1.053456551,1.003642271
0.980274465,1.022215301,0.989299029,1.098784174,0.981789137,0.982352682
0.980412988,1.036092833,0.976184565,1.044787311,1.020504847,0.994264568
0.980689044,1.038289074,0.948110564,1.009008339,0.970103555,0.988036143
0.980943785,1.009352735,1.008001802,0.997761623,0.970513409,1.025111111
0.981396787,0.965941923,1.05510409,1.040898375,1.045241714,0.982415912
0.981762499,0.917691715,1.05896034,0.973360539,0.996203073,1.031830697
0.9819985,0.984358132,1.001489703,0.979463086,1.05455874,0.923631953
0.982004561,0.969566206,0.948536735,0.980687175,1.126404129,0.94807068
0.982014635,0.98859793,1.023741976,1.020665835,1.004597452,0.994060745
0.982862678,1.016642216,0.925119241,0.968890744,1.026287521,1.009129152
0.98288555,1.010303969,1.035290395,1.057591272,0.94738335,0.955703152
0.983497191,1.025488173,1.051088891,1.032380632,0.948810774,1.014217055
0.983773295,1.035592657,0.975301589,0.948370389,0.962782971,1.119417341
0.984095032,0.942249455,0.993297807,1.014914549,0.966536783,1.001174323
0.984305159,1.07705827,1.055319923,0.909497438,1.006020795,1.061208123
0.984584338,0.983577604,0.973814132,0.929291123,1.037858648,1.053980157
0.984601606,0.882710082,1.06416904,1.05276963,0.986307213,1.005572621
0.984613653,0.982292829,1.016538705,1.008414399,1.031603667,0.970704796
0.984977309,1.172480856,0.973073279,0.96754108,0.968044638,0.981631461
0.985026137,0.969735117,1.055009405,1.041752852,0.988733938,1.033289729
0.98531402,1.053200771,1.064290093,1.045294606,1.022062442,0.967027952
0.985661656,0.918098951,1.04523105,0.99901954,0.949151048,1.042645711
0.985875535,1.037228618,1.129047248,1.091743872,0.908758751,0.921666411
0.987594934,1.078311694,1.010795303,0.995967529,0.962237994,1.008913692
0.987906551,1.000603502,1.045461049,0.981713976,1.012199653,0.972441197
0.988308307,0.907258249,0.94319951,0.891594695,1.130386563,1.125825976
0.989166791,0.961739351,1.032272904,1.062359798,0.955266188,0.965943912
0.989811049,0.936021784,1.100385254,1.103435999,0.941310986,0.95451677
0.990036819,1.089473801,1.059744492,1.068164083,0.899280512,0.996701494
0.990405348,1.012884049,0.861857657,0.929941577,1.103331268,1.096832616
0.990957692,0.996025051,0.981067195,0.969455976,1.046920673,0.992595615
0.991178607,0.886953391,1.002628204,1.01123487,1.024892006,1.05780798
0.991513663,0.9434378,1.046300023,0.963809317,1.088542238,0.995960767
0.99185855,1.057344854,0.887688451,0.994665102,1.076765791,1.002737162
0.991950176,1.004566936,0.894587047,0.888564556,1.091266412,1.075410743
0.99201342,0.875771381,1.083726618,1.1002666,0.99041179,0.965500414
0.992268828,1.063371565,1.066180608,0.861438729,1.048588499,1.007366133
0.992568145,0.981976282,1.053015944,1.026184498,1.065975563,0.94827822
0.992857322,1.04166034,1.01254959,0.989913359,0.988280138,1.018227492
0.993270583,1.070350743,1.097593347,1.037800237,0.857306027,0.995733634
0.993639192,1.023421234,1.010730293,1.025407753,0.961961445,1.017264616
0.993719516,1.016670564,1.02046269,1.003000565,0.971942342,0.967027952
0.994304935,0.960461663,0.967782805,1.033462628,1.017714677,1.060478334
0.994853674,0.861663318,1.20230148,1.227086294,0.820778881,1.013640163
0.996167822,0.917709915,1.095666428,1.090654986,0.94014162,0.947797037
0.996319146,1.028716951,0.969949145,1.00956456,1.056692835,1.036312506
0.996517978,0.991204645,1.03191858,0.97804501,0.967751013,0.952505794
0.99661709,1.069635016,1.013788045,0.998955594,0.967115133,1.012063368
0.99712603,1.01623714,1.007931143,1.005211669,1.069232776,1.000220813
0.997648255,0.92496967,1.030631006,1.032114577,0.996660344,1.022361951
0.998736773,0.959979558,1.035272021,0.998986682,1.002953731,1.033783911
0.998963117,0.989389193,1.141841284,1.172418167,0.922095054,0.754000177
0.999191392,1.093875506,0.906721397,1.049922745,0.935357809,1.027169568
0.999800862,0.968688138,0.977512067,0.906842163,1.056640472,1.053877779
0.999855974,1.163557457,0.98710503,0.933913693,0.906004069,0.907594906
1.000012932,1.003598384,0.957432843,1.113737232,0.861673788,0.984507976
1.000685842,1.016183085,0.963220699,1.015531279,1.013550001,1.043482126
1.000709631,0.929530751,1.00859272,0.992128257,1.012431978,1.017404552
1.001095613,0.927024621,0.863880062,0.891249303,1.124336026,1.117608297
1.001311479,1.133754843,0.953796371,1.057752251,0.86070342,1.019923752
1.003914871,0.990405585,1.021376155,1.059942093,0.995843058,0.969558406
1.00434038,0.853121862,1.107389138,0.989853244,0.850997836,1.179184454
1.004685144,1.023559055,0.936316764,0.920371552,1.088974723,1.001884006
1.004889879,1.013644384,1.010932628,1.140936364,0.885595853,0.948383065
1.005451099,1.017555246,0.971263146,1.043069925,0.876608342,0.957314228
1.005811723,1.016390466,1.045214561,1.01480225,0.882260252,0.942732275
1.005822305,1.096434851,0.951021326,0.950348274,0.990315885,1.045469946
1.005861854,1.016670564,0.969541123,0.953119514,1.068617178,1.024625209
1.007568909,0.974678236,1.032216899,1.017251512,1.001332914,0.964581658
1.007717022,1.019131503,0.985805748,0.951939015,0.955588469,1.019357067
1.007754951,1.060274497,0.902447009,0.948799768,0.966547649,1.006303215
1.008254968,1.084373052,1.018706691,0.720147624,0.886746853,1.223678087
1.008387361,0.934742881,0.993950842,0.954107239,1.004500873,1.070786855
1.008552438,0.93298469,1.003428448,0.982716958,1.013747098,1.043085347
1.008670972,1.005822623,1.032081356,1.010340088,0.971505657,0.999697629
1.008749414,1.018651643,1.097683404,1.124062561,0.870987272,0.859857839
1.008910603,0.944696655,1.087725402,1.04714527,0.971083059,0.94162329
1.009182956,1.10962748,0.948425588,0.942170751,0.965319309,1.055267972
1.010109109,1.013914687,1.03560715,1.010327096,0.989950602,0.926956677
1.010386072,1.016670564,1.035486146,1.030238307,0.918605436,0.94000642
1.010499662,1.011582333,1.096383707,1.167349176,0.896095365,0.862362123
1.010708512,0.977178668,0.979010526,1.007583787,1.039077644,1.058906955
1.011368379,1.177687751,0.909493487,1.022052091,0.935922593,0.981444469
1.011739471,1.024832176,0.929401831,0.958506423,1.023703494,0.993405518
1.012603506,1.019754453,1.015984779,0.982902385,0.962412949,0.988054346
1.012644445,0.949294245,1.032542465,1.054220548,0.995211001,0.957352141
1.013869676,1.056929689,1.054026725,1.004545481,1.003828139,0.935038866
1.014122558,0.981272029,1.008856914,0.907703649,0.985527041,1.11103762
1.01421442,0.972033304,0.995716625,0.973653806,1.011973611,1.02236009
1.015054944,1.045765517,0.880849281,0.85015423,1.085228592,1.111702262
1.017003674,0.920013424,0.98363962,1.049993846,1.032588029,1.002775543
1.017135201,1.010903525,0.89034814,0.938519756,1.073729788,1.08651046
1.017987765,0.962116279,1.009140159,1.052514873,1.019560751,0.953753951
1.018051167,0.9990676,1.016860311,0.969694577,1.11813245,0.912621855
1.018824266,1.00571854,1.008995468,0.902987509,1.078362214,1.018870437
1.019278211,1.021596351,1.035522053,1.046449885,0.928266798,0.951577121
1.02011914,0.998323138,1.021466962,1.046527132,0.900179311,0.941398045
1.020168007,1.199165666,1.002692141,1.012840634,0.738952677,1.003923539
1.020572873,1.032237162,1.088023942,0.955104945,0.826515934,1.072841278
1.020595015,1.127223355,1.007510425,1.033794331,0.992804455,0.966085025
1.020763193,0.986315217,0.962446881,0.852837351,0.986307696,0.988783353
1.021058282,0.97747169,1.051828849,0.992346251,1.00257068,0.981844626
1.021232138,1.041150888,0.916107705,0.929878754,1.026211463,0.951464726
1.021327708,0.990703862,0.991384179,1.037716602,0.96414407,0.978650737
1.021331888,1.039239496,0.976959614,0.98170989,1.066400703,0.953404519
1.021506927,0.958241071,0.993997362,0.967989479,1.242579157,1.012826532
1.02210785,0.9700204,0.984954735,0.907984888,1.010296852,1.006881346
1.022194267,0.971353299,1.026589198,0.993289652,0.988087096,1.016986182
1.022267772,1.072908697,1.005945643,0.998840147,1.050350267,0.905731193
1.02239814,1.028248716,1.009332353,1.011551264,0.928681795,0.988791367
1.022451229,1.039506866,1.024402831,0.994538972,0.940879714,0.987406685
1.023017649,1.027961201,1.057868145,1.078632718,0.86846488,0.898809471
1.023023188,0.907741827,0.916339364,1.00864269,1.139811296,1.020887622
1.025187399,0.980718347,1.005594679,0.90538135,1.010328577,1.032939539
1.025502993,0.981497184,0.864934907,1.008875721,1.044880704,1.036799684
1.025970278,1.045561801,0.837913586,1.037531309,1.035472912,0.930808261
1.02614012,1.033073874,1.04022585,1.023741567,0.98783598,0.998601622
1.026301092,1.015330036,0.992613103,1.046565192,0.953258208,0.948339015
1.026772377,1.060496765,0.96729489,0.951271659,0.866120327,1.146459767
1.026897024,0.940648675,1.025604946,1.116856345,0.963646863,0.955263196
1.027360151,1.01069112,1.019514376,1.026289263,0.98750965,0.953574963
1.027564366,0.984507073,0.95064073,0.991066764,1.005723184,1.022231277
1.028063029,0.963493285,1.063377614,1.008775449,0.918444939,0.9182407
1.028475427,0.947179268,1.028940876,1.042008482,1.02786396,0.960651098
1.028896989,0.881890135,0.968221466,1.029952241,1.034808137,1.029655918
1.029420327,0.936765003,1.105874513,1.031041341,0.922333015,0.952360673
1.029626803,0.967401613,0.964090907,1.071128137,0.993878415,1.043700047
1.030900395,0.992378548,0.997442757,0.993795726,0.988557675,0.992869643
