380-1,380-2,380-3,800-1,800-2,800-3,380-1P,380-2P,380-3P,800-1P,800-2P,800-3P,380-1Fe,380-2Fe,380-3Fe,800-1Fe,800-2Fe,800-3Fe,380-1FeP,380-2FeP,380-3FeP,800-1FeP,800-2FeP,800-3FeP
42.432,39.804,40.441,37.483,44.402,43.777,31.809,44.772,31.794,42.274,40.876,32.545,38.601,53.129,49.003,34.032,36.378,26.869,34.228,37.654,43.713,42.087,34.924,42.144
1.8056,1.8514,0.89868,3.4868,5.5503,1.9899,0.99403,2.0824,2.8903,1.084,2.819,3.6161,5.6489,0,2.3335,0,2.9496,2.1496,1.0372,2.7552,0.99347,4.7826,3.5819,5.6192
26.181,24.993,26.062,26.151,26.826,28.853,24.851,26.03,23.123,24.931,28.19,24.107,29.186,24.351,30.335,27.651,25.563,30.094,26.968,21.123,23.843,27.739,20.596,28.096
19.862,18.514,17.974,17.434,18.501,16.914,22.863,21.865,21.196,18.427,22.552,22.902,19.771,19.923,18.668,12.762,14.748,19.346,16.595,20.205,22.85,21.044,17.91,17.794
12.639,14.811,12.582,13.947,9.2505,11.939,14.91,11.453,10.598,13.007,12.686,14.464,14.122,18.817,14.001,18.079,16.714,17.196,16.595,13.776,13.909,12.435,14.328,16.858
9.028,9.2568,12.582,7.8454,9.2505,8.9543,9.9403,8.3296,9.6345,9.7556,11.276,9.6429,12.239,13.282,11.667,8.5079,12.781,10.748,11.409,15.613,10.928,12.435,14.328,14.985
29.792,29.622,28.758,30.51,31.452,34.822,21.869,23.948,21.196,24.931,25.371,22.902,29.186,30.992,32.669,37.222,30.479,31.169,23.856,22.96,23.843,22.957,28.656,26.223
11.736,12.959,10.784,10.46,11.101,7.9594,7.9523,7.2884,10.598,10.84,14.095,16.875,13.181,13.282,18.668,11.698,12.781,10.748,9.335,14.694,11.922,13.391,9.8504,13.111
6.3196,8.3311,7.1894,6.9737,7.4004,4.9746,1.9881,4.1648,2.8903,1.084,1.4095,2.4107,11.298,13.282,11.667,9.5714,9.8319,10.748,7.2605,7.3471,4.9674,9.5653,6.2684,5.6192
15.348,0.92568,13.48,14.819,14.801,16.914,0.99403,1.0412,0,1.084,1.4095,0,13.181,8.8549,11.667,19.143,10.815,10.748,2.0744,0.91839,1.9869,12.435,9.8504,9.3653
5.4168,5.5541,8.0881,6.9737,6.4754,8.9543,7.9523,4.1648,6.7441,8.6716,5.6381,7.2322,9.4148,5.5343,7.0004,7.4444,7.8655,9.673,8.2977,5.5104,3.9739,10.522,6.2684,9.3653
0.9028,0.92568,0.89868,2.6151,0.92505,0.99493,1.9881,3.1236,2.8903,3.2519,2.819,4.8214,0.94148,3.3206,1.1667,3.1905,4.916,7.5234,1.0372,8.2655,3.9739,3.8261,5.3729,5.6192
2.7084,4.6284,2.696,4.3585,4.6253,2.9848,1.9881,3.1236,2.8903,2.1679,4.2286,3.6161,6.5904,5.5343,7.0004,8.5079,6.8823,3.2243,3.1117,5.5104,7.9478,2.8696,3.5819,3.7461
4.514,3.7027,3.5947,3.4868,4.6253,3.9797,3.9761,5.206,2.8903,4.3358,5.6381,4.8214,3.7659,3.3206,2.3335,3.1905,4.916,4.2991,4.1489,4.592,6.9543,4.7826,3.5819,6.5557
17.153,15.737,15.278,11.332,18.501,11.939,9.9403,13.536,13.488,8.6716,7.0476,18.08,15.064,11.069,21.001,10.635,8.8487,9.673,12.447,11.939,12.915,21.044,20.596,16.858
3.6112,5.5541,5.3921,5.2302,6.4754,5.9696,7.9523,6.2472,6.7441,6.5037,7.0476,7.2322,6.5904,8.8549,5.8337,9.5714,10.815,10.748,7.2605,10.102,9.9347,6.6957,8.0594,8.4288
20.764,24.068,20.67,16.562,16.651,21.888,13.916,12.494,13.488,13.007,12.686,16.875,19.771,19.923,23.335,23.397,22.613,22.57,18.67,13.776,16.889,18.174,17.91,18.731
19.862,24.068,22.467,20.049,23.126,20.893,15.905,16.659,16.379,15.175,15.505,16.875,22.595,25.458,22.168,23.397,22.613,21.496,16.595,19.286,14.902,18.174,22.387,19.667
2.7084,2.777,1.7974,3.4868,3.7002,3.9797,1.9881,3.1236,0.96345,1.084,1.4095,0,4.7074,1.1069,1.1667,3.1905,4.916,4.2991,4.1489,2.7552,2.9804,3.8261,4.4774,2.8096
4.514,5.5541,4.4934,4.3585,8.3255,4.9746,5.9642,4.1648,4.8172,4.3358,5.6381,6.0268,7.5318,9.9617,8.1672,8.5079,5.8991,8.5982,8.2977,11.021,8.9413,4.7826,8.0594,6.5557
34.306,41.655,41.339,33.997,36.077,40.792,65.606,63.514,64.551,58.533,57.79,60.268,43.308,39.847,49.003,35.095,39.328,42.991,52.898,51.43,50.667,50.696,51.043,42.144
4.514,3.7027,2.696,6.102,4.6253,4.9746,2.9821,4.1648,3.8538,4.3358,4.2286,4.8214,3.7659,2.2137,8.1672,4.254,2.9496,5.3739,5.1861,5.5104,3.9739,4.7826,5.3729,3.7461
2.7084,5.5541,5.3921,3.4868,3.7002,2.9848,0.99403,3.1236,1.9269,2.1679,4.2286,3.6161,5.6489,2.2137,3.5002,6.3809,4.916,3.2243,2.0744,3.6736,3.9739,5.7392,5.3729,6.5557
9.028,8.3311,11.683,8.7171,12.951,6.9645,9.9403,7.2884,9.6345,15.175,8.4571,6.0268,15.064,12.175,11.667,12.762,18.681,11.823,10.372,11.939,9.9347,11.478,16.119,14.048
16.25,18.514,16.176,20.049,16.651,14.924,10.934,15.618,10.598,17.343,18.324,18.08,20.713,19.923,21.001,25.524,20.647,21.496,25.93,18.368,16.889,22.957,20.596,19.667
20.764,23.142,17.075,20.049,18.501,22.883,17.893,24.989,16.379,23.847,25.371,22.902,20.713,24.351,25.668,14.889,17.697,12.897,20.744,18.368,18.876,22,18.805,21.54
3.6112,3.7027,4.4934,5.2302,4.6253,4.9746,3.9761,3.1236,5.7807,5.4198,4.2286,3.6161,3.7659,0,2.3335,0,0,0,0,1.8368,1.9869,2.8696,2.6865,3.7461
3.6112,1.8514,2.696,4.3585,4.6253,2.9848,2.9821,4.1648,5.7807,4.3358,1.4095,3.6161,2.8244,4.4274,3.5002,3.1905,4.916,3.2243,4.1489,5.5104,5.9608,1.9131,2.6865,1.8731
4.514,3.7027,2.696,6.102,4.6253,6.9645,3.9761,5.206,4.8172,4.3358,2.819,6.0268,3.7659,1.1069,2.3335,5.3175,3.9328,5.3739,6.2233,7.3471,6.9543,5.7392,4.4774,6.5557
2.7084,2.777,4.4934,4.3585,2.7752,4.9746,1.9881,3.1236,1.9269,3.2519,1.4095,3.6161,2.8244,4.4274,2.3335,3.1905,5.8991,2.1496,6.2233,5.5104,5.9608,4.7826,5.3729,3.7461
4.514,1.8514,2.696,2.6151,3.7002,3.9797,2.9821,4.1648,5.7807,4.3358,5.6381,2.4107,4.7074,3.3206,2.3335,2.127,2.9496,2.1496,5.1861,2.7552,4.9674,2.8696,3.5819,3.7461
1.8056,2.777,2.696,5.2302,1.8501,2.9848,0.99403,1.0412,1.9269,1.084,1.4095,1.2054,3.7659,3.3206,2.3335,3.1905,3.9328,1.0748,3.1117,1.8368,1.9869,5.7392,4.4774,2.8096
16.25,24.068,22.467,18.306,19.426,17.909,15.905,13.536,15.415,19.511,22.552,24.107,16.005,19.923,19.835,19.143,17.697,23.645,19.707,12.857,18.876,22,21.492,18.731
20.764,14.811,15.278,23.536,20.351,16.914,17.893,19.783,20.232,23.847,22.552,21.696,25.42,14.389,23.335,13.825,15.731,19.346,20.744,16.531,18.876,20.087,24.178,22.477
37.918,43.507,39.542,30.51,38.852,35.817,43.737,46.854,41.428,42.274,46.514,42.188,41.425,47.595,38.502,11.698,19.664,17.196,43.563,40.409,41.726,29.652,29.551,25.286
21.667,16.662,17.075,12.204,14.801,18.904,16.899,18.742,15.415,10.84,15.505,13.259,16.947,16.603,14.001,17.016,18.681,18.271,13.484,18.368,16.889,14.348,17.014,14.048
84.863,88.865,90.767,95.016,99.905,87.553,96.421,93.708,86.71,96.472,100.08,94.018,110.15,126.18,99.173,138.25,98.319,125.75,109.95,102.86,112.26,121.48,116.41,107.7
3.6112,0.92568,2.696,2.6151,3.7002,1.9899,3.9761,5.206,3.8538,3.2519,5.6381,7.2322,6.5904,4.4274,1.1667,5.3175,4.916,3.2243,4.1489,6.4287,6.9543,4.7826,4.4774,2.8096
3.6112,4.6284,3.5947,2.6151,2.7752,1.9899,2.9821,5.206,3.8538,1.084,2.819,2.4107,6.5904,4.4274,5.8337,2.127,4.916,2.1496,3.1117,6.4287,6.9543,4.7826,8.0594,4.6827
6.3196,9.2568,3.5947,6.102,5.5503,2.9848,3.9761,6.2472,4.8172,3.2519,5.6381,1.2054,6.5904,7.748,7.0004,5.3175,8.8487,6.4487,5.1861,8.2655,10.928,5.7392,5.3729,5.6192
10.834,12.034,14.379,13.947,12.951,11.939,10.934,14.577,9.6345,13.007,9.8666,14.464,16.947,13.282,19.835,22.333,21.63,18.271,16.595,10.102,14.902,13.391,12.537,14.985
7.2224,8.3311,8.0881,7.8454,9.2505,8.9543,3.9761,6.2472,4.8172,8.6716,5.6381,6.0268,9.4148,16.603,11.667,9.5714,9.8319,6.4487,11.409,6.4287,8.9413,5.7392,7.1639,6.5557
9.028,5.5541,7.1894,6.102,7.4004,2.9848,7.9523,8.3296,6.7441,3.2519,7.0476,6.0268,8.4733,5.5343,3.5002,5.3175,9.8319,4.2991,8.2977,10.102,8.9413,8.6088,9.8504,7.4923
9.9308,6.4797,8.0881,7.8454,6.4754,5.9696,4.9702,7.2884,8.671,8.6716,8.4571,8.4375,10.356,7.748,7.0004,7.4444,2.9496,4.2991,8.2977,7.3471,3.9739,8.6088,8.0594,7.4923
18.056,21.291,13.48,15.691,19.426,15.919,19.881,17.7,17.342,14.091,16.914,14.464,18.83,21.03,17.501,18.079,27.529,19.346,16.595,17.449,24.837,19.131,18.805,18.731
5.4168,7.4054,6.2908,6.102,6.4754,7.9594,8.9463,12.494,8.671,11.923,11.276,12.054,8.4733,7.748,9.3339,11.698,11.798,9.673,8.2977,10.102,8.9413,5.7392,8.9549,11.238
27.987,28.696,33.251,34.868,29.602,30.843,28.827,35.401,34.684,28.183,33.828,30.134,35.776,32.099,37.336,42.54,31.462,49.44,32.154,35.817,37.752,37.305,39.401,37.461
3.6112,3.7027,4.4934,4.3585,2.7752,4.9746,3.9761,2.0824,3.8538,2.1679,2.819,2.4107,3.7659,7.748,2.3335,4.254,2.9496,2.1496,6.2233,2.7552,1.9869,2.8696,2.6865,3.7461
8.1252,10.182,8.0881,6.9737,7.4004,8.9543,8.9463,7.2884,10.598,6.5037,7.0476,8.4375,6.5904,6.6412,8.1672,7.4444,9.8319,10.748,9.335,11.021,8.9413,5.7392,8.9549,8.4288
4.514,2.777,5.3921,5.2302,1.8501,1.9899,4.9702,2.0824,3.8538,4.3358,4.2286,3.6161,3.7659,5.5343,4.667,6.3809,6.8823,5.3739,2.0744,1.8368,1.9869,3.8261,3.5819,2.8096
34.306,27.77,23.366,31.381,27.752,29.848,42.743,36.442,39.501,43.358,42.286,45.804,29.186,36.526,29.169,36.159,43.26,45.141,51.861,57.859,55.635,42.087,40.297,45.89
23.473,24.068,22.467,20.049,21.276,21.888,26.839,27.071,21.196,24.931,29.6,28.929,24.478,24.351,30.335,24.46,33.429,23.645,22.819,21.123,20.863,23.913,22.387,25.286
4.514,3.7027,4.4934,4.3585,5.5503,7.9594,3.9761,5.206,5.7807,5.4198,4.2286,6.0268,6.5904,3.3206,4.667,3.1905,3.9328,1.0748,3.1117,6.4287,6.9543,4.7826,4.4774,5.6192
21.667,23.142,18.872,24.408,22.201,30.843,17.893,20.824,18.306,16.259,16.914,20.491,27.303,21.03,22.168,40.413,42.277,35.468,17.633,18.368,22.85,25.826,25.969,26.223
37.918,31.473,37.745,44.457,36.077,34.822,41.749,41.648,36.611,41.19,49.333,40.982,49.898,50.916,43.169,52.111,51.126,52.664,56.01,53.267,55.635,44.957,47.461,53.382
2.7084,3.7027,3.5947,3.4868,5.5503,3.9797,0,3.1236,2.8903,3.2519,2.819,4.8214,6.5904,2.2137,4.667,4.254,10.815,4.2991,5.1861,0.91839,2.9804,1.9131,5.3729,5.6192
11.736,10.182,15.278,11.332,7.4004,10.944,4.9702,9.3708,7.7076,9.7556,7.0476,9.6429,16.005,6.6412,9.3339,9.5714,9.8319,10.748,8.2977,9.1839,12.915,11.478,13.432,14.985
7.2224,9.2568,7.1894,6.102,9.2505,8.9543,8.9463,7.2884,4.8172,5.4198,4.2286,10.848,7.5318,7.748,9.3339,9.5714,9.8319,9.673,7.2605,8.2655,8.9413,6.6957,9.8504,7.4923
4.514,4.6284,6.2908,6.102,4.6253,4.9746,6.9582,6.2472,7.7076,8.6716,5.6381,8.4375,6.5904,6.6412,8.1672,7.4444,6.8823,7.5234,8.2977,7.3471,7.9478,9.5653,8.0594,7.4923
3.6112,2.777,3.5947,5.2302,3.7002,2.9848,3.9761,4.1648,4.8172,5.4198,4.2286,6.0268,4.7074,6.6412,4.667,5.3175,4.916,6.4487,9.335,6.4287,6.9543,6.6957,4.4774,7.4923
50.557,51.838,50.326,45.329,41.627,51.736,43.737,41.648,48.172,35.77,50.743,43.393,56.489,43.167,44.336,41.476,43.26,48.365,38.377,35.817,32.785,55.479,53.729,59.938
11.736,12.959,14.379,13.076,14.801,11.939,14.91,16.659,11.561,14.091,11.276,9.6429,16.947,11.069,5.8337,12.762,17.697,17.196,15.558,10.102,10.928,15.304,16.119,14.048
13.542,12.959,8.9868,26.151,21.276,25.868,5.9642,8.3296,10.598,10.84,9.8666,13.259,34.835,21.03,23.335,45.73,52.109,56.963,18.67,17.449,20.863,39.218,36.715,35.588
5.4168,4.6284,4.4934,5.2302,5.5503,1.9899,3.9761,6.2472,5.7807,4.3358,2.819,1.2054,6.5904,3.3206,5.8337,3.1905,3.9328,4.2991,5.1861,6.4287,5.9608,9.5653,7.1639,8.4288
16.25,17.588,17.075,16.562,15.726,14.924,11.928,14.577,18.306,16.259,11.276,14.464,18.83,22.137,15.168,13.825,15.731,16.122,20.744,18.368,15.896,21.044,17.014,14.985
16.25,19.439,23.366,24.408,16.651,13.929,14.91,18.742,18.306,9.7556,14.095,18.08,18.83,22.137,19.835,27.651,23.597,23.645,26.968,19.286,17.883,22,17.91,19.667
45.14,47.21,44.934,52.302,48.103,42.782,48.708,55.184,47.209,58.533,54.971,56.652,55.547,53.129,47.836,53.175,49.16,55.888,59.121,47.756,52.654,46.87,45.67,50.573
27.987,27.77,29.656,35.74,24.976,26.863,36.779,31.236,44.319,23.847,22.552,32.545,62.138,33.206,42.003,65.936,61.941,61.262,62.233,53.267,71.53,37.305,30.447,44.017
1.8056,2.777,0.89868,1.7434,1.8501,1.9899,2.9821,3.1236,1.9269,2.1679,2.819,3.6161,4.7074,2.2137,2.3335,3.1905,4.916,4.2991,5.1861,3.6736,2.9804,3.8261,4.4774,3.7461
9.9308,12.959,13.48,12.204,15.726,15.919,18.887,12.494,15.415,20.595,5.6381,19.286,12.239,11.069,18.668,14.889,14.748,13.972,13.484,14.694,11.922,13.391,16.119,12.175
2.7084,1.8514,1.7974,5.2302,3.7002,3.9797,0.99403,2.0824,2.8903,2.1679,1.4095,1.2054,2.8244,3.3206,3.5002,3.1905,5.8991,4.2991,1.0372,1.8368,0.99347,4.7826,1.791,4.6827
27.084,20.365,22.467,20.921,24.976,25.868,15.905,15.618,18.306,19.511,19.733,22.902,24.478,21.03,25.668,23.397,24.58,19.346,16.595,17.449,15.896,24.87,24.178,22.477
28.89,29.622,29.656,32.253,24.051,28.853,21.869,24.989,18.306,23.847,23.962,24.107,28.244,27.671,25.668,29.778,31.462,32.243,20.744,22.96,20.863,22.957,30.447,27.159
14.445,20.365,19.771,27.023,21.276,22.883,21.869,16.659,18.306,22.763,12.686,16.875,32.952,15.496,23.335,19.143,25.563,21.496,22.819,22.041,18.876,36.348,35.819,32.779
6.3196,6.4797,8.0881,6.102,6.4754,6.9645,10.934,6.2472,10.598,9.7556,11.276,9.6429,6.5904,6.6412,5.8337,5.3175,8.8487,8.5982,8.2977,8.2655,6.9543,10.522,6.2684,8.4288
19.862,21.291,23.366,20.921,21.276,22.883,20.875,22.907,19.269,17.343,26.781,22.902,22.595,23.244,22.168,22.333,22.613,23.645,21.782,20.205,19.869,19.131,24.178,20.604
50.557,53.689,51.225,51.431,43.477,39.797,49.702,48.937,44.319,48.778,50.743,45.804,55.547,47.595,56.004,35.095,47.193,42.991,54.973,55.104,53.648,66,65.371,61.811
6.3196,7.4054,8.0881,5.2302,2.7752,1.9899,0.99403,3.1236,1.9269,0,0,1.2054,8.4733,11.069,8.1672,4.254,3.9328,5.3739,13.484,10.102,9.9347,12.435,17.91,11.238
71.321,69.426,67.401,61.02,65.679,71.635,86.481,83.296,84.783,84.548,93.028,91.607,82.85,94.083,77.005,103.16,84.554,95.655,90.238,86.329,84.445,92.783,92.235,85.225
36.112,37.953,36.846,30.51,40.702,37.807,39.761,35.401,38.538,42.274,29.6,39.777,49.898,54.236,46.67,47.857,46.21,50.514,62.233,43.164,44.706,54.522,54.625,53.382
5.4168,4.6284,2.696,6.102,7.4004,5.9696,3.9761,1.0412,5.7807,4.3358,4.2286,3.6161,8.4733,5.5343,8.1672,4.254,5.8991,5.3739,5.1861,9.1839,6.9543,9.5653,7.1639,8.4288
7.2224,7.4054,13.48,11.332,7.4004,9.9493,10.934,11.453,9.6345,7.5877,2.819,8.4375,9.4148,8.8549,7.0004,14.889,16.714,12.897,8.2977,8.2655,9.9347,10.522,12.537,14.985
18.959,18.514,19.771,20.049,17.576,24.873,24.851,19.783,21.196,21.679,22.552,18.08,20.713,17.71,18.668,19.143,22.613,17.196,20.744,26.633,24.837,19.131,21.492,21.54
9.028,6.4797,9.8855,7.8454,10.176,5.9696,4.9702,6.2472,8.671,6.5037,7.0476,6.0268,12.239,13.282,15.168,5.3175,9.8319,5.3739,6.2233,3.6736,6.9543,8.6088,9.8504,10.302
10.834,10.182,8.9868,6.9737,11.101,7.9594,7.9523,8.3296,8.671,5.4198,7.0476,8.4375,9.4148,12.175,11.667,11.698,10.815,9.673,9.335,11.939,12.915,12.435,9.8504,11.238
7.2224,3.7027,7.1894,12.204,7.4004,5.9696,0.99403,4.1648,1.9269,1.084,1.4095,1.2054,3.7659,4.4274,8.1672,4.254,3.9328,2.1496,4.1489,2.7552,2.9804,3.8261,6.2684,3.7461
6.3196,9.2568,8.9868,8.7171,7.4004,7.9594,6.9582,4.1648,7.7076,5.4198,2.819,3.6161,8.4733,4.4274,4.667,3.1905,4.916,5.3739,9.335,7.3471,6.9543,8.6088,9.8504,6.5557
1.8056,1.8514,0.89868,3.4868,1.8501,1.9899,1.9881,2.0824,1.9269,2.1679,2.819,1.2054,4.7074,0,3.5002,3.1905,1.9664,2.1496,3.1117,4.592,3.9739,4.7826,3.5819,3.7461
90.28,75.906,79.983,66.25,75.854,74.619,82.505,63.514,61.661,69.373,80.343,69.911,79.084,89.656,95.673,67,72.756,69.86,64.307,67.961,66.563,70.783,77.012,70.24
6.3196,6.4797,5.3921,6.9737,7.4004,4.9746,2.9821,3.1236,3.8538,3.2519,4.2286,2.4107,4.7074,3.3206,5.8337,3.1905,1.9664,5.3739,3.1117,1.8368,1.9869,5.7392,4.4774,3.7461
18.959,20.365,23.366,23.536,27.752,23.878,13.916,13.536,17.342,21.679,19.733,14.464,21.654,22.137,29.169,19.143,21.63,20.421,20.744,14.694,20.863,22.957,19.701,26.223
13.542,12.034,12.582,11.332,15.726,15.919,14.91,13.536,16.379,16.259,11.276,14.464,16.947,15.496,18.668,15.952,18.681,19.346,16.595,17.449,17.883,16.261,17.91,18.731
9.028,8.3311,12.582,8.7171,11.101,9.9493,4.9702,7.2884,8.671,5.4198,8.4571,6.0268,14.122,11.069,21.001,9.5714,7.8655,4.2991,8.2977,9.1839,9.9347,15.304,14.328,17.794
18.959,22.216,19.771,22.664,18.501,22.883,24.851,21.865,21.196,21.679,19.733,21.696,24.478,25.458,25.668,24.46,23.597,20.421,24.893,22.96,20.863,19.131,21.492,22.477
10.834,11.108,8.9868,12.204,10.176,9.9493,11.928,9.3708,13.488,16.259,14.095,18.08,14.122,14.389,12.834,15.952,13.765,13.972,12.447,15.613,12.915,12.435,11.641,10.302
36.112,34.25,36.846,34.868,41.627,38.802,40.755,40.607,37.574,44.442,39.467,47.009,38.601,48.702,58.337,48.921,55.059,47.29,52.898,50.512,48.68,37.305,36.715,47.763
3.6112,4.6284,3.5947,6.102,4.6253,4.9746,4.9702,4.1648,4.8172,6.5037,2.819,1.2054,4.7074,8.8549,5.8337,8.5079,5.8991,5.3739,3.1117,5.5104,4.9674,3.8261,6.2684,10.302
5.4168,7.4054,6.2908,7.8454,5.5503,5.9696,6.9582,5.206,9.6345,8.6716,4.2286,2.4107,11.298,12.175,11.667,7.4444,9.8319,11.823,9.335,8.2655,10.928,12.435,11.641,10.302
7.2224,6.4797,5.3921,6.9737,6.4754,6.9645,9.9403,6.2472,7.7076,8.6716,8.4571,7.2322,8.4733,8.8549,11.667,9.5714,9.8319,8.5982,8.2977,11.939,12.915,9.5653,8.0594,9.3653
3.6112,5.5541,6.2908,4.3585,3.7002,1.9899,0.99403,1.0412,1.9269,2.1679,0,1.2054,5.6489,4.4274,7.0004,4.254,3.9328,3.2243,2.0744,2.7552,0.99347,3.8261,4.4774,5.6192
10.834,12.034,11.683,13.947,17.576,19.899,5.9642,7.2884,4.8172,5.4198,7.0476,4.8214,19.771,18.817,22.168,20.206,16.714,12.897,6.2233,6.4287,10.928,6.6957,12.537,13.111
21.667,16.662,44.035,13.076,9.2505,11.939,48.708,70.802,67.441,48.778,57.79,48.214,9.4148,22.137,12.834,2.127,3.9328,6.4487,44.6,52.348,35.765,9.5653,10.746,9.3653
24.376,24.993,35.049,39.227,39.777,40.792,32.803,31.236,37.574,30.351,26.781,22.902,24.478,19.923,43.169,24.46,24.58,10.748,12.447,7.3471,6.9543,11.478,11.641,17.794
47.848,52.764,48.529,47.944,51.803,55.716,52.684,49.978,49.136,55.282,59.2,53.036,45.191,61.984,61.837,56.365,54.076,54.814,49.786,47.756,49.674,44,47.461,45.89
8.1252,5.5541,7.1894,7.8454,5.5503,5.9696,4.9702,7.2884,5.7807,5.4198,5.6381,6.0268,8.4733,5.5343,8.1672,7.4444,5.8991,7.5234,8.2977,5.5104,6.9543,9.5653,8.0594,6.5557
109.24,102.75,105.15,101.12,89.73,108.45,180.91,135.36,130.07,147.42,136.72,130.18,83.792,106.26,86.339,79.762,80.622,90.281,112.02,117.55,111.27,97.566,89.549,90.844
66.807,72.203,75.489,73.223,65.679,73.625,44.731,62.472,54.917,58.533,64.838,66.295,90.382,89.656,73.505,63.809,64.891,67.711,69.494,66.124,54.641,77.479,80.594,84.288
59.585,67.574,61.11,68.865,69.379,67.655,82.505,70.802,81.893,78.045,93.028,79.554,64.962,69.732,71.171,70.19,69.807,79.533,70.531,78.982,71.53,78.435,67.161,70.24
10.834,11.108,9.8855,11.332,11.101,12.934,11.928,11.453,11.561,14.091,11.276,13.259,11.298,12.175,14.001,12.762,10.815,12.897,11.409,11.021,11.922,9.5653,10.746,10.302
6.3196,5.5541,8.0881,8.7171,9.2505,3.9797,11.928,10.412,7.7076,4.3358,2.819,4.8214,8.4733,4.4274,4.667,8.5079,7.8655,5.3739,9.335,8.2655,7.9478,6.6957,9.8504,9.3653
46.043,37.027,39.542,38.355,39.777,43.777,173.96,160.35,179.2,152.84,139.54,151.88,45.191,33.206,37.336,55.302,56.042,46.215,151.43,171.74,172.86,104.26,105.67,98.336
4.514,7.4054,4.4934,6.9737,6.4754,6.9645,2.9821,3.1236,1.9269,3.2519,4.2286,2.4107,7.5318,11.069,3.5002,13.825,8.8487,12.897,5.1861,1.8368,3.9739,4.7826,6.2684,7.4923
13.542,12.034,13.48,9.5888,11.101,10.944,14.91,18.742,21.196,13.007,21.143,16.875,16.005,15.496,12.834,13.825,11.798,8.5982,23.856,22.96,22.85,20.087,22.387,27.159
6.3196,6.4797,8.9868,10.46,10.176,8.9543,6.9582,8.3296,7.7076,7.5877,7.0476,7.2322,9.4148,12.175,8.1672,9.5714,9.8319,7.5234,15.558,10.102,9.9347,11.478,13.432,11.238
11.736,13.885,14.379,6.9737,9.2505,12.934,6.9582,9.3708,6.7441,5.4198,7.0476,9.6429,9.4148,11.069,7.0004,6.3809,5.8991,6.4487,11.409,11.939,10.928,13.391,13.432,8.4288
1.8056,3.7027,2.696,2.6151,3.7002,4.9746,1.9881,3.1236,2.8903,2.1679,4.2286,2.4107,4.7074,3.3206,3.5002,2.127,3.9328,3.2243,3.1117,5.5104,2.9804,4.7826,4.4774,6.5557
16.25,16.662,17.974,12.204,12.951,10.944,14.91,15.618,16.379,11.923,12.686,14.464,15.064,15.496,14.001,7.4444,10.815,17.196,16.595,12.857,12.915,17.218,14.328,17.794
22.57,27.77,30.555,32.253,37.927,24.873,30.815,23.948,31.794,19.511,19.733,24.107,40.484,24.351,39.669,17.016,26.546,22.57,50.824,39.491,35.765,34.435,35.819,34.652
13.542,12.959,12.582,13.076,12.951,11.939,14.91,13.536,15.415,17.343,12.686,10.848,16.005,9.9617,16.334,20.206,18.681,19.346,13.484,19.286,16.889,16.261,17.014,16.858
10.834,10.182,12.582,12.204,9.2505,10.944,10.934,13.536,8.671,10.84,5.6381,14.464,12.239,12.175,11.667,13.825,10.815,16.122,13.484,10.102,6.9543,17.218,15.223,15.921
2.7084,2.777,1.7974,3.4868,2.7752,3.9797,2.9821,4.1648,3.8538,3.2519,4.2286,3.6161,3.7659,1.1069,3.5002,1.0635,4.916,2.1496,6.2233,2.7552,3.9739,4.7826,4.4774,7.4923
34.306,28.696,27.859,33.125,26.826,24.873,44.731,48.937,48.172,42.274,39.467,45.804,38.601,24.351,26.835,25.524,31.462,23.645,49.786,44.083,46.693,52.609,47.461,42.144
13.542,12.959,11.683,10.46,11.101,11.939,14.91,11.453,13.488,16.259,18.324,15.67,11.298,11.069,15.168,7.4444,8.8487,6.4487,13.484,12.857,11.922,11.478,11.641,14.985
3.6112,3.7027,4.4934,4.3585,4.6253,3.9797,7.9523,4.1648,6.7441,4.3358,2.819,3.6161,3.7659,2.2137,2.3335,5.3175,5.8991,4.2991,10.372,12.857,7.9478,9.5653,8.9549,5.6192
2.7084,0.92568,1.7974,3.4868,4.6253,0.99493,2.9821,5.206,1.9269,1.084,1.4095,1.2054,5.6489,1.1069,2.3335,3.1905,1.9664,2.1496,5.1861,5.5104,2.9804,6.6957,4.4774,2.8096
9.9308,7.4054,7.1894,6.102,8.3255,7.9594,8.9463,10.412,12.525,10.84,9.8666,8.4375,8.4733,9.9617,7.0004,11.698,7.8655,8.5982,9.335,7.3471,7.9478,6.6957,7.1639,8.4288
7.2224,7.4054,6.2908,8.7171,9.2505,4.9746,7.9523,7.2884,9.6345,11.923,5.6381,7.2322,9.4148,7.748,8.1672,6.3809,7.8655,5.3739,12.447,11.021,11.922,11.478,10.746,9.3653
10.834,6.4797,7.1894,7.8454,4.6253,7.9594,7.9523,6.2472,5.7807,7.5877,8.4571,7.2322,8.4733,8.8549,7.0004,8.5079,8.8487,7.5234,11.409,10.102,6.9543,7.6522,8.0594,4.6827
9.028,8.3311,9.8855,6.9737,10.176,4.9746,4.9702,6.2472,8.671,6.5037,7.0476,10.848,8.4733,6.6412,11.667,11.698,10.815,4.2991,11.409,8.2655,9.9347,9.5653,10.746,6.5557
0.9028,2.777,3.5947,2.6151,3.7002,1.9899,1.9881,2.0824,0.96345,3.2519,2.819,2.4107,4.7074,4.4274,4.667,2.127,0.98319,4.2991,5.1861,5.5104,4.9674,4.7826,5.3729,4.6827
