Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
5803.644225,5468.883629,5680.088717,5750.380567,4822.264116,5435.480503,4798.407008,5577.504344,12222.63142,5079.437644,4780.787901,5850.380157
2164.863771,1177.890881,1824.995014,2238.330394,1707.000819,1839.183163,2066.694393,1878.034333,1105.586954,2034.93239,3185.341206,1673.256042
4772.89754,4679.984479,4594.74882,4424.9272,5253.813517,4770.302697,4101.133766,5330.190055,11119.20874,6875.18755,4430.781889,6284.942694
26051.69276,45940.27523,21071.20662,24629.35373,36075.78086,15811.84675,21106.18431,28159.90974,31544.29123,27523.79947,14442.29853,19440.03246
3509.043911,3528.152075,3479.953191,4079.012783,5794.487751,4524.600374,1628.821085,3860.581665,5849.394565,2582.293394,2586.587561,4658.304847
17743.41505,13524.84123,12793.53551,18427.97074,15533.81821,15013.27858,17809.09702,13707.6177,8802.402029,13910.38239,22987.61852,14863.14424
23474.78295,24850.94785,20808.56809,20163.96241,24220.69963,26333.70318,20320.30876,19610.95009,31393.2639,21067.70088,18252.06647,20501.8574
5896.494304,14935.09795,6066.886695,7261.934907,6760.04772,9620.472017,7704.939235,13751.69154,13022.84361,10194.86877,7905.775408,7866.243175
1183.228139,1392.262671,724.819742,1187.763782,1216.736431,1882.881138,2199.294666,1041.978443,2031.751898,799.8607238,2073.438679,1634.06193
158892.6392,185889.6166,177310.6878,159694.0587,143837.4282,178549.0327,225657.0101,151023.0708,185479.4058,173381.2412,168910.5845,185256.8767
29920.89173,26918.61092,27310.00932,35103.59948,28342.5159,27153.31755,43390.68523,28058.95694,32448.39732,28814.45613,54403.00884,28645.68371
1538.969827,1858.128153,1853.715049,1917.222896,1397.376337,2075.738407,2174.330412,1539.329236,1165.770731,2237.564235,2144.384835,1703.230073
10893.88997,13715.41783,15515.12217,9217.650945,11422.45558,15817.93438,12790.17607,12257.42468,7426.756309,12880.60477,17996.98334,11365.62421
899.9356373,2288.234876,3560.549629,1389.95279,2493.337112,2167.731081,2414.634908,2731.341736,3982.259825,1795.117819,2958.026364,3189.668276
6963.911682,4568.287138,6164.255774,8007.136588,5106.745629,6784.712866,7091.09049,3780.729153,9682.364034,4474.622031,4346.625236,5584.677133
2278.295301,19204.62357,2612.661469,1327.614746,4132.316612,691.8881277,1384.776949,8061.470859,199.0403234,3748.736575,1595.189916,2225.283596
489859.6641,447867.0967,468385.063,553670.6903,477449.0737,461161.8375,617592.9986,457855.5047,764935.0237,360081.2825,690133.3089,605650.2669
2741.692181,3633.451528,3962.560122,3141.165805,2684.903455,2877.596356,4113.086175,3452.530542,3322.695547,2582.549555,4681.017725,3021.733556
11507.09542,17458.29935,9804.686036,12350.19582,11603.17047,12204.58623,10008.46661,13232.66541,22705.74805,12171.34482,9807.198089,10003.47154
26811.53962,47731.98185,33033.04831,36386.77856,47710.87994,44070.16532,42035.52839,41363.31959,10096.68153,46012.38342,32246.41023,41559.53503
5997.049113,8338.352933,7182.414021,6375.061796,7994.052007,7733.895718,5899.114708,9437.223524,14917.78893,6336.216155,7688.003337,8616.612802
3753.079342,4117.402605,4311.609882,3034.518334,4892.488315,4707.653426,6048.829026,4711.342562,4067.208688,4370.99571,4502.943907,3334.530559
43430.83006,145937.4711,113149.4041,95321.54088,110773.3162,100267.7037,80827.93772,60427.74444,66115.49509,68099.83213,95409.64679,223700.3827
10693.33566,17216.66352,9294.019678,12208.83523,10630.46394,10102.99158,8117.347003,14579.08795,43331.86556,9749.162734,12409.1342,10097.14986
44929.95508,37042.72778,47676.99674,46984.58178,43917.84422,45747.4036,47082.40609,46228.74217,51440.52972,38843.41509,45802.19549,50464.03977
14360.25959,10994.39132,12915.96971,11857.30668,13384.672,17169.47708,13051.28217,14865.64977,16254.83246,14151.12363,13226.24307,16774.74013
34584.78866,33522.62809,39437.11535,26894.08926,31865.4423,42730.18201,32050.2094,37787.94167,21518.28491,36469.51525,35891.72679,36197.3501
3702.174825,3764.662693,4193.517299,2674.863212,3126.361938,4787.797571,4951.656096,2673.156301,4400.193433,3050.719186,3508.437311,2716.356979
1062.77177,1140.526888,1118.792001,1098.658149,1115.291432,1506.713207,1327.893512,1215.405324,1141.680549,1252.547691,1133.427891,1223.220719
22035.70515,25684.63014,25302.5755,20051.56512,25394.46443,29798.55443,17110.3389,22555.23534,21625.21565,23295.72341,13728.09515,27130.73613
21089.77411,15226.83789,15799.34524,16928.01776,20069.83456,18546.35135,16668.28149,15507.75629,17601.3582,16023.53098,18651.33216,13560.07717
17186.69928,18841.36979,22234.14481,10473.60539,17788.44725,15557.23753,20732.45607,35421.83299,9744.630905,22840.60856,35510.52001,15108.4861
100393.1108,109554.9216,114963.2312,96047.94352,111591.6844,116636.6879,95876.45008,128424.5216,167359.4963,97394.45188,115782.2106,123279.7138
4233.504186,3791.343119,4241.603925,3134.977212,3734.605344,3116.207904,3995.577933,5250.646848,2564.033279,4150.338175,5233.971827,3385.234595
9061.290312,12445.91667,8821.351595,11371.90906,12342.0498,4926.161281,6322.778514,9223.877042,37846.91883,5539.522543,8057.224103,7361.446729
1356.413304,808.8504214,1190.906127,974.9264288,1461.200144,1669.436152,894.329586,1389.31054,882.1039907,206.7241915,820.9636931,1826.04784
27108.8783,26990.84185,33593.38934,24992.66462,34144.00612,41749.81075,35349.66227,24470.83183,51017.19079,23078.60032,31437.99188,27941.59276
2315.427772,2209.454041,2303.654693,2037.438192,1862.834925,2140.186136,1888.985244,1713.528335,2650.317471,2067.191144,2370.038042,2207.190657
11618.69254,16898.79925,16884.06765,13810.39681,14518.05295,14854.43722,10131.13427,23089.46063,19763.21742,9320.229413,13551.75098,14335.6172
338537.767,288074.5321,340293.0788,449105.6876,265107.4239,346639.0101,371894.3976,261477.7039,371902.5834,373592.9879,592248.5101,318573.9751
21949.53917,26365.91856,25705.54501,26612.8768,27220.26807,22870.19636,21121.01665,27238.51637,19456.43168,27156.10774,22781.41698,24761.06892
61553.15232,65448.26043,70981.25078,59347.09819,69550.07541,68573.07644,61523.58994,88442.78083,72533.7072,65982.43627,69844.01117,72996.61722
58490.65434,60527.93291,56014.53002,59898.44472,58499.91709,88036.38074,89687.10413,48953.80169,45009.97097,72908.65416,84545.39454,62598.57549
21621.63446,12896.82857,15120.00724,43822.71499,25640.31847,29776.34049,20793.44033,3173.556786,34046.24885,9264.751554,8666.32786,51588.78715
4034.953904,5348.802639,3913.946464,3256.27003,3724.015286,6365.922376,6595.443915,4719.451679,5059.3272,5329.750258,5274.122135,4133.77266
1384.31406,1068.622533,953.0711391,1930.18171,1269.398088,1145.082297,2152.02613,1321.542573,1338.562105,1100.717222,2937.474782,1278.755238
6048.0608,5563.026846,6187.97064,6549.16885,5076.111468,6231.203322,5531.285591,5769.230267,7248.000462,5063.570547,5034.501325,6140.195912
25155.01272,16689.64892,17573.29846,21041.06017,15197.18753,14080.88237,18498.67049,16129.81045,21997.26925,16147.98683,16236.35754,17651.20794
51339.8648,66162.60545,57102.05382,51964.86762,53192.29331,73105.70505,60264.20119,65134.01854,75652.05063,58389.5682,50162.53191,66153.33998
9496.095682,10122.57786,10610.36492,14087.84375,9871.333597,8222.438716,12533.05862,12210.57005,14365.47292,7747.145862,16967.92877,12263.21731
8971.846048,6816.769862,5302.382457,7362.068785,6802.939077,8544.94493,4778.887584,5795.904027,10697.19786,6412.83788,5601.047525,4867.488935
15035.17695,18593.17724,13640.36973,16821.26211,16842.29889,19744.94416,21838.14456,11318.47277,9981.789404,19844.59706,10141.85082,11507.90595
2841.769382,4661.661981,5835.203998,6165.463185,5917.978151,5174.991334,5921.421214,8240.512284,4239.729596,5451.532923,3320.859635,7040.30053
11838.74427,12029.96164,12699.42103,12260.42987,11324.84419,13225.15091,11586.95372,12291.52999,14392.22557,11898.25732,11077.48652,12034.81999
13293.70438,28931.77449,14660.94709,14703.85273,27659.06922,11305.55961,13009.44172,12578.47516,13386.72857,14136.09432,9818.980824,16481.21635
6283.317047,5968.223593,7031.256365,7428.029738,6987.01736,7832.863567,5790.769611,8821.850467,6561.783727,7591.915219,6930.492775,6501.258364
207320.5819,164039.7895,197806.6967,205524.445,193982.2384,246406.2776,164114.0352,181034.8386,224004.7155,174000.1882,168577.6929,220975.0278
12442.2691,37870.27692,13765.76599,14990.38489,26449.7871,7695.030978,8724.656473,13582.05166,13482.17527,12581.58363,4067.838803,17875.50423
2117.861388,1947.342911,1425.319533,2369.860074,1765.336938,1852.065006,2740.736225,991.7480208,1054.027883,1612.862372,1663.149415,1362.540745
13855.65923,14022.22213,12600.73129,12258.99041,14669.10758,11031.68218,12367.51525,15702.78445,3011.935739,11689.46346,9351.929805,9884.113602
4593.814164,2866.907207,3755.743279,3080.106652,3399.198601,3205.394993,3628.66159,3763.755169,2563.804526,4226.71277,4123.766932,3200.094882
34458.96438,36287.06619,34809.7619,34258.32973,33112.88586,38962.2055,44801.61071,35472.70855,38219.79166,35305.36297,61060.79673,33995.25432
3660.857138,5659.23533,4354.531704,3723.735553,4281.154248,5740.758201,4282.677242,6739.656974,5819.742968,5269.115504,4118.145013,5128.355824
4257.839082,3372.352612,3917.970216,5764.71409,3982.893562,5033.480473,8065.720182,2826.56622,7166.639982,5009.140605,5306.615687,4071.513404
4212.676509,4924.199498,3234.697955,3332.593242,3400.852643,4130.85121,3177.856846,5080.774184,5506.534981,3673.915798,3816.919811,4027.616123
1171.159439,714.684937,611.5942235,1142.543063,993.5868466,810.2176746,971.1933471,576.8750378,23408.18434,1002.95174,1067.19021,985.0830089
24399.83034,33099.01771,23915.84607,38947.51712,30750.73235,35387.34863,34001.59445,23335.85161,57756.63388,27993.82359,30754.01016,44991.05094
15529.28095,12786.70202,13479.69774,13559.20724,11810.52064,14296.54758,12042.69472,13170.39689,25504.46695,11321.96981,10294.02161,15461.17086
34902.72443,34214.39733,32864.96665,34433.15217,35878.42317,40452.32653,30352.47575,42367.18061,51055.99313,33736.85364,33029.33883,41456.76842
3024.933613,4323.503523,2993.896914,3141.97725,2844.15697,2708.689569,3387.42601,3044.124667,2766.838496,3460.679573,4709.814097,2631.303719
8954.030438,9388.938713,7231.490392,10354.61869,10454.95052,8733.620903,12333.8096,8281.741203,8869.565546,11507.00173,9054.516655,9110.703624
2703.574366,3127.438581,3164.651431,3554.017285,3081.930312,2786.690698,2388.226602,3325.326662,2683.039598,2954.147098,3841.522624,2917.886667
1395.393091,866.5963088,2007.958785,682.9676697,1152.58931,956.1286242,1465.768412,916.7706545,1616.33569,1486.720382,1609.447094,683.026924
29863.7227,26573.33633,24761.04826,32473.45659,28938.87788,33680.78167,29346.57757,25829.98506,96209.3903,26079.0049,29220.03391,41787.49632
15889.78312,18970.49675,20526.49515,17521.39211,19783.89476,20114.207,15998.24783,24259.01611,25147.24093,18322.82867,20605.42288,27616.46921
10482.91598,10371.36144,8069.96998,13969.66285,13117.66771,8247.129279,3888.933523,8576.356804,12168.6728,8780.254863,4452.895022,12498.9717
693.7859041,1103.262811,1516.312569,0,110.9377788,2215.180332,5663.689188,368.3563385,0,1307.724589,5445.149726,134.254089
298185.1784,270997.0438,274145.1302,312039.4189,280392.5621,283417.4644,298596.2193,303325.1149,328625.1355,254638.8834,356980.0575,316583.9897
3580.768095,4256.653963,4798.089372,4467.909336,3566.838038,4202.845933,7908.723509,4554.871998,3227.628319,5678.614936,8070.758263,3739.527332
31420.53261,25739.82972,30218.32306,27822.90387,30820.15612,32336.74062,25549.59043,34032.03974,41534.19722,26947.70598,27928.20383,30627.57261
15845.99254,15533.95074,16019.44439,17417.72606,17681.55506,20858.91427,14319.4709,15833.67968,23563.20948,17326.75934,16514.36792,18671.21805
3647.877292,2579.97361,3356.394485,2370.607243,3556.527844,2486.381794,2883.274921,3110.412299,2602.648189,2947.016769,2438.248373,2644.860221
6390.462035,11504.21192,9506.597005,9841.978067,10738.9192,7031.130996,11389.77944,6802.819646,2072.004077,10496.98053,7030.23596,5057.97748
5161.304717,6385.335942,6034.942413,6893.557177,4942.922301,6426.405335,9402.633819,5843.556874,6233.26967,6082.893014,5925.464176,6791.052137
4779.280308,4568.373949,4601.495988,4613.445472,3734.256343,4867.308301,4650.609211,4794.007918,5558.404587,3975.505754,5202.126084,5298.60264
23486.04138,24387.52928,19001.95769,24483.63893,21503.00351,17697.01667,46194.00375,16666.52839,25689.31815,27672.8417,44792.60644,20400.3336
701387.3141,748919.2838,753873.9502,720453.3494,756574.433,691633.0103,546666.2634,800363.393,961133.7269,645176.3008,540301.7364,725896.9591
1709.903293,2079.455557,1342.916026,1520.426189,2226.81757,2202.67938,2067.411278,2630.766631,1820.381462,2697.036261,1774.434149,1700.604244
1698.834466,974.0474965,1004.052886,1224.248651,816.3722022,803.2967246,1245.769958,598.5641959,915.7893031,891.2524572,1185.148212,551.597034
57370.40538,45467.88241,50432.52041,47348.3728,55458.17488,35889.62829,71953.92083,46726.49251,44771.48339,59959.00637,81274.25185,43384.01836
21207.48862,10558.17825,25904.54516,15497.7438,16691.00946,20005.11102,15860.02961,15805.50415,11766.93398,26352.2793,13648.69862,23618.77925
33950.8052,20442.29781,19837.49516,30099.07626,27584.34129,20846.15299,35740.04291,22616.84701,37741.66016,28472.63482,28357.93781,14925.20523
165888.6194,325553.7069,238571.7717,168448.6443,232360.0464,239412.0626,263116.1316,260527.2267,107176.0348,325833.6458,284658.3023,232972.4156
43963.74952,42803.23326,48115.13346,39977.96832,48433.56887,51167.80038,38271.95106,48164.29318,64183.73182,39425.79572,36528.01814,47629.3335
17094.61812,16575.56296,17595.53179,18071.18938,14291.09567,19430.54632,24501.37802,13842.41164,12589.78647,19403.92749,30462.1228,16147.19169
0,1020.224429,624.2199399,67.48649283,810.5825349,1070.681508,426.4834384,1418.796517,893.6893613,619.8349723,196.8412774,973.1296855
65978.02801,92603.28691,66992.01149,84223.61978,83346.5929,56073.24267,50231.1947,89207.29454,148366.3792,60644.44353,51515.74165,71520.5496
15532.87807,16771.65599,12616.77996,8079.233149,10791.43379,31777.84546,44333.92216,11186.68577,22913.59358,17932.83233,37674.84587,16767.25964
149014.3854,197309.3988,158090.77,176733.0259,200524.0833,207028.6005,180272.5363,155215.9278,209840.3552,254355.9317,140779.4414,249525.8636
1114.364458,1391.918414,648.4957136,1111.644338,1253.24051,268.4706475,1308.249953,1327.778282,604.0729448,915.0800005,1358.765216,2004.006711
3547.564386,3398.119661,3217.821074,4422.097489,3379.56149,3426.021222,4092.463139,3805.069309,3153.211653,3578.947958,4142.757864,3742.006182
15680.22988,12384.07257,13293.19868,16780.44146,12678.1561,13631.92914,16250.50338,14180.29728,16132.86132,12026.26404,24784.74473,16610.34949
26510.2123,24355.67247,25647.26537,31084.95245,25079.81304,23639.06367,34870.25205,28223.74286,26110.24868,28981.28475,39959.0322,23168.02094
13414.98344,12421.65699,2549.20211,11029.2396,19760.70758,12136.06823,12987.14882,10656.73058,5240.546469,13004.35246,8334.410442,10667.24309
768020.7971,788523.8424,704228.6338,756395.8844,653416.1666,881054.3449,749707.6525,819599.6711,1002044.478,657533.4419,829239.7973,808031.8623
10321.85463,8016.010346,11676.414,9640.947112,7967.427619,10187.94835,9750.362232,10019.57051,12721.99292,10020.05467,9808.0628,10376.48444
2020.58097,975.0303958,1158.570242,1767.212079,1241.063136,1591.852525,1248.600437,581.6017318,2921.933617,623.7727232,334.2952298,2126.428538
16328.97932,23362.48491,17499.62328,13420.01573,18128.88172,14008.96074,15358.9152,30529.18914,11803.06571,15811.40138,12019.05205,15250.09456
14581.69771,13443.44741,13090.64609,16246.53738,12729.26537,11940.81327,14019.87473,14584.60001,15295.85655,11763.7587,15099.17892,12115.06306
22597.30602,19003.16195,23671.22628,21884.72304,21585.14524,25841.56246,19040.41533,21960.65432,21633.94443,20697.88032,22431.49086,22726.19142
8900.335996,9004.677769,9431.955315,10429.92258,10018.32965,8592.368485,4192.795581,8747.801393,9412.388323,8562.632706,5396.365488,11947.32492
2050.751364,1969.072619,2045.258438,1666.007835,1870.836745,2711.511995,2090.724514,2584.892969,2161.783266,2142.725016,1837.09834,1847.453498
1140.445553,840.6998243,1350.533177,1008.6977,1078.541857,695.2230104,817.0945449,1274.637363,1288.317399,1683.686193,981.8956616,1068.714037
242.1368491,1100.789911,946.9046931,381.6717365,466.2968213,1463.963536,5234.514134,154.5167179,0,643.8445332,3336.15264,303.6617714
11630.58115,7802.625307,9056.824699,11456.00421,8396.632621,11123.97767,10029.15836,9531.252979,18958.08007,9473.629024,15329.07993,10909.71628
3092.58823,5368.68676,5572.173337,2710.177218,5312.273913,4066.070398,5055.348502,5617.665,5770.836228,3250.995497,4446.154296,7007.308108
409312.9782,1331534.931,420027.136,561029.8086,977189.33,227313.8723,304430.292,489590.9106,461694.2969,398497.4404,99543.54038,606094.3284
4224.750653,4542.009487,8526.635401,7717.606832,7545.190052,6904.045918,7498.132903,6016.886845,6421.704797,4408.452951,8783.355691,7771.225436
87695.64518,65449.37579,76152.19036,70867.50803,86071.90643,74786.25999,64204.17961,87296.79561,106913.2621,80879.3294,66694.41964,63069.73298
2911.959584,5780.699376,1157.904414,3642.09287,2135.259526,1575.368539,1025.141336,964.7553465,79371.49263,603.9643791,882.8694765,1659.153196
29781.7723,26108.8872,26596.11405,28486.9878,27009.22515,36212.01032,32645.97274,24218.02225,39043.78651,28294.59462,37299.07927,33116.69446
51734.45311,59718.01123,52520.10697,48604.66977,51384.1297,79073.66387,75823.28462,55237.94163,69581.61721,51365.42349,69506.16738,55100.94202
7576.666311,5756.599882,6603.421212,4642.060929,6879.822433,6388.4359,8047.568471,4862.778566,2603.983426,9939.231778,9747.145328,3847.512024
28960.41888,30375.32444,24595.3448,30388.90587,29203.46217,23931.41323,22678.69455,24415.22723,36644.64375,25161.55782,18269.98017,27461.77119
16767.44946,14224.68866,15806.39918,18475.07718,18093.70537,18660.51295,12081.34597,18929.27338,18664.96836,14197.32357,11894.43254,20343.76002
17957.13747,17810.96234,18542.9972,17481.25774,16533.82017,20940.31896,15677.06275,20033.75955,22372.82114,16381.048,14370.5381,19293.01738
27113.43787,32749.88035,18173.98758,32698.87662,27520.86977,27492.25493,25013.36464,25302.6917,109515.5168,23937.33796,17522.4644,39724.90624
4153.326424,4525.870692,4570.838893,4782.801248,3885.09857,8334.852568,4643.231363,3221.282378,3933.177022,3201.162791,6781.255776,3824.65042
69452.20647,74549.32308,63726.93163,52374.76389,64540.95694,90925.05726,59959.21358,81731.07947,105015.1523,78943.39148,83596.1127,77402.02023
67619.48042,61339.47747,76893.02367,57984.09147,73355.71638,86012.41529,52764.93585,61291.64499,70251.31231,64128.39382,63743.25035,99702.18024
22913.67125,25032.25097,27328.07457,19867.16656,23971.65084,23229.54898,24685.67018,27946.82974,18612.73744,25096.31224,25898.13335,24188.91888
6407.910044,6018.477387,5507.752251,9425.326253,5588.597787,6385.547374,8104.278681,6341.897723,6750.409991,5907.783514,7411.493828,6489.376332
5524.043488,10035.01258,10104.16861,7708.086549,8606.163393,15560.79807,8413.556889,12779.75662,14903.36719,12617.36985,7563.701537,14390.11311
20122.09943,32930.83237,14313.41467,15777.22715,25502.92327,23963.342,18302.02117,15376.33395,25982.93467,37229.47505,25207.69416,21152.99742
9809.729758,6892.880901,8052.776541,9381.382381,7309.919266,8664.490437,6895.55515,7794.053388,22612.90544,7049.88612,6280.898003,8734.085068
90291.97954,84273.99613,90263.92685,82427.86083,90298.85366,99396.04133,78742.43011,96174.56045,136220.1613,80055.37471,76810.97946,100069.8643
9527.764089,6978.695817,6679.562595,10452.39106,8028.662189,5139.630319,7906.118993,7169.867176,24122.41596,7380.503365,6980.388277,9872.698686
10240.14224,12510.50622,11170.60484,9149.092894,11101.687,9986.898838,7882.645719,12712.76341,14877.38953,9885.231461,8572.281835,10524.15072
17610.32801,20197.13134,20958.66486,20182.39564,21219.77795,14080.14219,19189.59898,26815.75622,18556.6864,14414.93453,16031.95774,22431.61638
36753.53067,25528.99379,27454.79514,40979.42263,27494.97863,31294.82417,38934.24151,26450.69233,29331.65679,31947.57058,47532.0246,32581.08141
65874.0907,52186.16516,52228.40706,55603.28046,54136.30727,46702.53809,58485.14778,53037.96612,42711.91046,47425.20379,50538.84704,52173.1439
5819.595684,5077.121587,5534.154878,6410.695606,4946.09137,4823.768061,4945.69094,7404.704115,6728.182427,7168.924239,4940.944522,6000.174117
4964.876955,3850.638402,4262.341563,5828.233774,3818.601536,3958.323285,6300.536052,4503.615635,4434.090405,4329.920955,6579.405269,4955.205741
5937.953835,8969.444331,9308.583099,7901.028223,7739.167366,6397.907054,10277.17857,9072.253834,5067.97353,12134.26698,10866.49541,6998.583894
3059.749857,2671.175596,2542.668858,2868.017041,3120.844159,2106.897213,3138.006585,2901.393263,3720.566684,3205.620164,3771.973843,2167.170002
25874.20972,24602.67223,25558.19874,24033.14347,24255.44902,25375.80382,23176.75949,25709.87608,25574.50688,28471.31481,18349.25239,21792.36723
20620.39518,33132.66189,10494.16342,28860.80913,28678.08996,12458.6159,6924.36713,27247.37525,97182.6908,11370.37968,8989.753761,15584.07746
11388.3509,9565.920228,11196.94422,10195.20029,12925.58625,13511.84856,7809.817453,6283.950798,13887.53318,9799.69334,7072.16673,15147.22963
9585.373867,5194.132128,10556.50362,4721.291417,5884.003756,6924.365961,4433.389155,10292.38292,8920.460604,4306.758491,6461.593547,8200.588123
6843.389163,6874.651629,9304.140015,8562.991739,6930.073551,11482.70231,8376.008568,6039.618628,8739.298597,6862.259811,7972.261479,6883.727802
18900.15586,16112.8517,19676.38796,18661.89268,19301.41487,16956.86305,22007.08278,16581.25846,23264.96239,19038.59165,20289.61662,16973.05805
4236.060457,5936.880443,4866.477243,5268.645465,5190.925038,2924.650603,6867.493896,6722.086602,1006.849231,5918.124031,11314.55754,5009.659978
17639.4561,16828.07575,14543.87469,19853.22238,17126.8971,17094.68787,20725.11675,15526.19182,20650.19438,14962.90206,20887.66277,16378.95851
3558.814833,2155.54243,2707.117899,3049.48052,2565.158898,2760.612751,4105.438109,2501.89003,3568.598604,2686.42799,4981.268675,2907.51083
1243.656409,1575.699255,1367.61003,1274.164395,1475.262943,1335.758979,958.0667261,2094.345218,364.4135776,1480.937616,1565.077002,1004.218019
15179.42219,10838.08369,11609.59555,10437.9428,11799.15383,18100.49515,12536.83592,14689.64463,18439.82975,13895.19896,13493.34009,16729.60976
6243.655517,14436.94074,6064.319068,8105.783263,6758.750122,10834.37821,7464.973196,11511.16246,18658.84093,7941.951181,10800.62339,10719.68542
1160.677373,1408.70811,1579.228843,1823.333592,1845.654026,1774.385684,1789.777781,1850.575734,615.8355036,1404.34682,3122.698436,1282.654191
5732.968569,5918.835097,6987.268957,4575.23739,6322.519955,5719.411127,7378.29323,6466.863022,4053.43362,7188.957223,8535.147774,5346.584052
961.8816871,1794.135414,1830.40253,1682.970105,1555.317125,1414.418866,1403.164737,1383.60936,1834.51003,1657.603461,1723.024819,2123.729235
30534.40865,34710.5379,32446.21339,32048.92136,34647.43637,35976.54965,37987.36348,45945.82722,30471.21413,36483.36211,30235.31583,44624.87447
38769.98441,48640.20101,46899.62078,50557.35521,46714.75093,41568.07698,53796.72128,38381.63686,67392.92543,44599.30365,42926.94459,45690.72664
3596.06648,4520.095744,4058.299899,3338.592755,4226.742255,4107.944227,3278.166002,2531.359478,4364.202786,4538.172218,3546.649584,1864.592244
10618.4481,10051.16152,12632.42761,8496.167051,10655.72827,11675.48615,9794.212626,10740.05214,16544.7367,8131.913716,10156.87355,11774.52994
11078.08426,13933.00707,13877.23931,10000.82195,10959.59909,9988.630724,15434.36024,14383.70055,7217.08602,13943.37585,18756.04974,9720.125711
3505.776607,5033.854009,4668.811852,3697.651115,4999.08746,3749.319112,7510.348458,5549.072728,1884.361193,4922.084458,13737.31131,4270.90707
3390.264774,3563.605592,4777.80596,3406.730612,4059.939822,3724.562533,2969.178661,4368.567764,2888.722604,3213.859749,3479.876476,3516.018093
13041.46927,10501.72591,11235.6173,7590.154021,12847.04206,15373.53947,8130.939327,13388.03737,21467.78375,7459.265407,6257.193161,14711.37509
75470.66038,78220.4059,69696.81559,74190.07432,85595.87748,94385.05798,59858.7007,87833.0519,69650.43084,66921.32421,74882.17285,109571.6571
12255.67187,13908.0279,17694.22432,12058.95825,11219.04036,17080.27877,11284.45399,13151.90311,16101.8071,11473.32088,21884.8558,18397.09214
68955.74848,132748.0918,70624.34331,57519.70841,113822.9367,46726.91417,45022.60595,65832.98469,132259.5116,60889.82716,39970.15291,67384.29862
4875.488031,5659.844752,4775.531092,5845.003598,4554.115238,5381.031053,5881.818143,4800.445388,6710.107473,5109.997836,8088.261865,5216.509211
2868.963681,2883.083151,3984.827485,2859.837964,3772.127307,4312.021215,2436.187199,3519.602886,3251.03181,3695.586752,2992.247256,4157.781063
1355.444834,3316.451623,2896.733829,3287.497671,2332.689839,2635.685749,3861.706807,3218.299446,2736.658707,2941.794951,3085.079619,1281.579592
16761.71676,15112.56055,18583.5625,19447.25388,16951.81354,16784.02956,25656.24181,16971.70343,18149.12806,15799.14171,34102.50617,17793.82302
6047.160993,1951.423884,2600.415519,18226.41132,3234.693243,6938.877401,2557.991681,1655.743812,25024.56096,1548.011283,1417.72349,8664.6561
6012.560081,5532.114777,5153.37103,5775.739687,4665.601724,5518.181654,7328.024948,5714.720406,5128.102287,4453.934089,4917.724219,6321.530229
2556.977513,3233.926279,3789.027287,4296.662404,4411.720075,3355.497079,2154.303504,3955.307296,8215.376585,4287.60687,4430.616751,5160.404444
19191.50128,22007.33551,21705.65907,17059.99458,21419.23512,15749.30043,15305.03224,23790.91868,21770.59066,18383.33129,18785.47095,20270.9581
28502.08415,30498.67942,34574.4616,30737.06552,33723.29244,27846.86387,32599.33259,29759.47573,31433.99865,36560.74067,31962.79694,31615.43754
9036.627828,10587.56243,9908.590618,5895.973402,6818.912687,11105.85792,8662.528974,17680.10043,6889.881505,9309.332625,7521.265289,8452.182707
3210.459481,3064.022939,3110.28658,4402.601201,2909.073582,3742.89671,2319.855977,3673.816966,4161.30771,2927.506926,3060.158699,3009.244083
16027.11356,16817.45869,18370.89876,15673.84576,19355.67929,19964.15588,15933.01053,19593.09344,24957.95876,17177.43514,18602.22701,22391.87736
6656.271397,7644.861058,6776.615705,8216.378367,7896.694804,7231.702584,4656.388787,8217.680167,7326.788523,6845.641847,4792.7939,7815.642992
25268.99969,20608.1439,26208.6893,23477.60743,22485.79235,25835.11583,30524.75884,24377.23552,25217.22125,20699.96212,37846.60917,27904.26853
409739.3214,348135.9885,360979.6174,450457.2223,378234.4584,336310.0568,498880.8083,353867.9664,418674.299,352760.1716,780200.5284,390880.2012
304789.537,278115.1272,280038.9562,286075.0029,296845.2352,309683.0037,265909.9865,315317.494,457366.3208,261516.5142,305079.3751,341249.1104
473561.7706,536269.0452,482502.8309,525786.7256,518560.3182,551987.296,528123.9863,501263.8131,479495.5658,464210.2369,528502.5591,614028.9668
7910.945414,9153.867706,8399.54496,6135.782735,6332.963556,14015.62225,18088.91508,8710.939148,9156.465188,10468.15965,10153.16769,7219.444882
73955.49468,164359.7026,101403.3289,61288.03256,99316.16455,91494.99002,109322.3302,101010.9441,108261.2179,135802.6231,72557.73143,120424.7329
30882.34402,34151.74175,29957.22185,32209.908,35206.25191,47694.47209,30505.11922,27947.44227,42556.82468,38637.08789,28759.37958,35070.87755
4793.019671,3995.79372,4942.925317,5809.477794,4910.833342,6085.866414,3916.987044,3976.485623,8465.363787,3595.835723,3897.518927,5655.393035
1601.979959,1839.478054,2050.152871,1798.863696,1466.831516,1783.824783,1815.228431,2321.944284,1252.86765,2037.540899,2177.410226,1849.512371
