Intensity,Intensity L,Intensity H
24268000,13146000,11122000
18770000,10536000,8234600
4050500,2144300,1906200
11080000,5984800,5095400
25317000,15105000,10212000
215450000,112160000,103290000
373500000,208910000,164590000
999860000,541480000,458380000
4235500,2295700,1939800
7298900,4039200,3259600
51169000,26559000,24611000
17459000,9103500,8355400
48581000,26345000,22236000
37410000,13326000,24084000
12177000,7109300,5067200
47098000,25955000,21143000
24498000,13311000,11187000
8600100,4777100,3823000
3297100,1900500,1396500
12417000,8067000,4349600
2735800,1773600,962290
4496700,2739200,1757500
11061000,6292400,4769000
63763000,50794000,12969000
13118000,10911000,2207000
16690000,11975000,4715300
42415000,33253000,9162000
24036000,20515000,3521500
9037200,6858600,2178600
21601000,14713000,6888100
16894000,7466300,9427300
106220000,47616000,58602000
9332700,4842600,4490100
209730000,95568000,114160000
29527000,9303300,20224000
25686000,11055000,14631000
7736000,3549600,4186400
26623000,12741000,13881000
24770000,8985000,15785000
181410000,78018000,103390000
61745000,27984000,33761000
64074000,24097000,39977000
19752000,8886700,10865000
209320000,95023000,114300000
29742000,11824000,17917000
14028000,5148300,8880100
8815400,4124100,4691300
42514000,22562000,19952000
20347000,9839200,10507000
6165200,2799600,3365600
4525000,1724400,2800700
42580000,16341000,26238000
25982000,12352000,13630000
65608000,37829000,27779000
7472700,3370600,4102100
21810000,8666700,13143000
16489000,6585400,9903400
91813000,55490000,36323000
76027000,36829000,39197000
16710000,9465700,7243800
12026000,10504000,1522000
22204000,17345000,4859200
26416000,19175000,7240900
36409000,14762000,21647000
6287200,3733300,2553900
157980000,69250000,88731000
3438800,1808100,1630700
33965000,13228000,20737000
9706500,2502800,7203700
12176000,4926600,7248900
27468000,9898900,17569000
5149900,2730900,2419000
6989200,2815500,4173600
24774000,10952000,13821000
18210000,11400000,6810000
17965000,8129900,9835500
15411000,8597400,6813300
30997000,13943000,17054000
9278700,4386300,4892400
6474900,3057200,3417800
3980200,1597000,2383200
15775000,8077200,7698200
20906000,10837000,10069000
8194200,4368500,3825700
49209000,21341000,27868000
16179000,6584400,9594300
19275000,8786000,10489000
11641000,5318100,6323200
29144000,14320000,14824000
30600000,13388000,17213000
8428900,3253600,5175300
17987000,8450000,9537000
134770000,59705000,75066000
21007000,9393700,11613000
5086100,2487900,2598200
46633000,21866000,24767000
141480000,59201000,82279000
4667400,1866100,2801300
51991000,21259000,30731000
17100000,7451100,9648400
19825000,7724600,12100000
42173000,19025000,23147000
105050000,51090000,53962000
16574000,8243600,8330800
43778000,18983000,24796000
31948000,16326000,15622000
9835600,2811800,7023800
10878000,4288600,6589300
85930000,40677000,45253000
55033000,22847000,32187000
113320000,53467000,59851000
11659000,7012200,4646800
6642600,5133100,1509500
50881000,22402000,28479000
10481000,4730500,5750800
39313000,18507000,20806000
38342000,18768000,19574000
2032700,1197600,835060
16581000,6600800,9980400
17627000,7087400,10540000
3702400,1958900,1743500
18138000,9977000,8161100
54002000,31101000,22901000
11968000,5211700,6756200
21578000,10784000,10794000
20573000,10836000,9736900
50138000,25174000,24964000
6638400,3613900,3024500
38837000,15352000,23485000
9217400,3893300,5324100
22364000,10024000,12341000
36889000,20727000,16161000
10670000,4786900,5883400
12669000,8245800,4423400
30257000,17085000,13171000
99810000,50450000,49360000
446620000,228530000,218100000
22375000,10294000,12081000
22045000,7945600,14100000
13998000,6631900,7366400
8409100,4257400,4151700
18373000,8424000,9948800
52981000,23562000,29419000
11505000,4000300,7505200
114760000,30233000,84523000
4148700,2560900,1587800
6053600,3284200,2769400
16682000,8320300,8362000
22238000,10450000,11788000
20567000,10603000,9963800
9251500,5162800,4088700
8769900,4141900,4628000
86664000,46986000,39678000
75027000,29925000,45102000
31986000,16512000,15474000
4784100,3498000,1286200
16931000,8162900,8768300
9556300,5155500,4400800
102530000,45064000,57465000
1579800,661070,918700
21982000,10072000,11910000
42674000,16768000,25906000
13158000,6426000,6732200
22722000,10075000,12647000
27459000,21222000,6236300
21665000,12484000,9181400
13870000,10810000,3060000
37032000,28465000,8567300
5982800,4649800,1333000
5353900,3850300,1503600
10654000,8982300,1671600
5747100,4775100,971990
18210000,15288000,2922200
5755200,4675700,1079400
2323300,2031100,292160
80897000,62441000,18456000
7916700,7668200,248540
11338000,8338700,2999100
42694000,42193000,500950
1.16E+08,110200000,5805500
12990000,9039300,3950700
192470000,192190000,274980
21213000,18349000,2864600
32270000,30841000,1429000
144300000,143100000,1202000
43643000,42046000,1596500
10015000,8835800,1178900
25606000,22324000,3282200
54596000,54454000,141590
30573000,27290000,3283000
28563000,25428000,3135000
10242000,9197200,1044800
29422000,27477000,1945100
27426000,23923000,3503100
33048000,28384000,4663900
8132600,7801500,331110
34139000,30746000,3393300
25196000,19167000,6029400
20184000,10968000,9215800
19051000,7321000,11730000
16894000,8537900,8355900
62591000,16851000,45740000
8669000,3131600,5537400
17857000,7285100,10572000
59046000,19035000,40012000
42523000,18358000,24165000
200360000,57793000,142570000
16155000,5379300,10775000
2083700,983440,1100200
97051000,31727000,65324000
16451000,4357000,12094000
86794000,60803000,25990000
51980000,40664000,11316000
37921000,29487000,8434000
7175400,5243300,1932100
10093000,4323600,5769300
15575000,8448900,7126600
10368000,4269100,6099000
9550500,5657600,3893000
33280000,18873000,14408000
45794000,25107000,20687000
103130000,54631000,48494000
26576000,15423000,11154000
2435600,1008900,1426700
8445200,2880900,5564300
12229000,6353100,5875800
245490000,134310000,111170000
124450000,60300000,64145000
222530000,119350000,103170000
655160000,353540000,301620000
44391000,24186000,20205000
63416000,36411000,27005000
134260000,75031000,59234000
5707400,2928200,2779100
136060000,71337000,64723000
42677000,23050000,19627000
46206000,23720000,22486000
8998600,5031500,3967100
23177000,14329000,8848100
9843800,5612200,4231600
1376200,723760,652390
15528000,8224300,7303300
99053000,54861000,44192000
46701000,26515000,20186000
20027000,10367000,9659900
14773000,7934000,6838800
3101000,1461100,1639900
58184000,31938000,26246000
135550000,72371000,63177000
12787000,7565800,5221000
109370000,62542000,46828000
54006000,31050000,22956000
63345000,32752000,30592000
33473000,17852000,15621000
12758000,7177000,5580900
3327400,1707500,1619900
36787000,21755000,15032000
11503000,6278300,5225000
5125400,3099100,2026300
16857000,8095400,8761700
66289000,38661000,27627000
13599000,7169400,6429900
16158000,8827800,7330400
17559000,9154900,8404000
15925000,8016600,7908700
85735000,46212000,39524000
92787000,46523000,46264000
3826000,2066200,1759800
24361000,12113000,12248000
19325000,10714000,8611400
10580000,4784400,5795200
18958000,10327000,8631300
43728000,24163000,19566000
10380000,7649800,2730600
18881000,10759000,8122800
40167000,25501000,14666000
107460000,68694000,38768000
218430000,161600000,56837000
70065000,48087000,21978000
108460000,70632000,37827000
28202000,21953000,6249800
43639000,29438000,14201000
4690900,3402800,1288100
31317000,22753000,8564200
16080000,11653000,4427500
169220000,113440000,55777000
55482000,36775000,18708000
1649900,1344600,305300
6040300,3783600,2256700
6841100,4628900,2212200
9475200,6537500,2937700
25223000,17561000,7661200
9476800,5985500,3491300
21434000,14851000,6582900
10369000,6460300,3908500
3701200,2366600,1334600
54577000,40356000,14221000
135020000,88184000,46832000
32642000,22180000,10462000
18146000,11517000,6629300
10224000,7171900,3051600
30346000,21393000,8953500
17958000,13046000,4912000
107260000,14473000,92787000
9115500,6448400,2667200
7533900,5495900,2038100
10497000,7311000,3186100
12562000,9027000,3534800
56979000,38532000,18448000
11437000,6237400,5199500
20002000,14872000,5130300
16897000,10772000,6125400
8833700,5998400,2835300
9442900,6826900,2616100
7029800,4606400,2423400
5575400,2626000,2949500
4422100,2397100,2025100
12604000,9433500,3170700
35351000,23711000,11640000
34272000,22590000,11682000
29247000,19294000,9953100
38736000,19322000,19413000
197470000,107910000,89565000
8806500,3781800,5024700
25394000,14317000,11077000
8711200,6143600,2567600
12533000,7461100,5071800
7477300,4446300,3030900
188930000,99067000,89859000
66828000,33255000,33573000
24636000,12126000,12510000
12010000,5726100,6283600
14382000,8573300,5808400
39324000,20201000,19123000
45295000,23715000,21580000
23320000,10995000,12325000
108550000,57521000,51025000
22698000,14364000,8333600
11463000,5640700,5822700
73590000,38732000,34858000
12306000,6751200,5555200
14682000,8381900,6300400
10527000,4541100,5985900
6750300,3386200,3364100
3936900,2029800,1907100
54499000,27817000,26681000
185720000,91882000,93838000
25072000,16542000,8529900
17750000,9044300,8705500
30676000,14920000,15757000
4729100,2411800,2317300
43514000,22421000,21093000
44813000,21524000,23289000
4816200,1912700,2903400
12108000,5984000,6124000
98722000,53193000,45528000
17271000,10027000,7243900
35519000,15445000,20074000
4766100,2179000,2587100
4216200,2202000,2014200
11996000,5929000,6066800
21942000,11663000,10279000
23889000,13160000,10728000
10601000,5100800,5500200
121550000,66695000,54851000
30903000,15119000,15784000
97417000,50567000,46850000
50669000,27181000,23488000
79493000,40851000,38643000
66533000,34913000,31620000
17319000,9862600,7456100
3403400,1239500,2163900
295610000,155370000,140250000
18763000,7126500,11636000
14492000,7303300,7188400
3022500,1398600,1623900
13072000,6186500,6885200
19496000,9236700,10259000
13798000,5683000,8114700
42122000,20740000,21382000
4842600,2447700,2394900
17444000,9105600,8338500
26377000,13342000,13034000
97663000,49628000,48035000
105550000,55891000,49655000
13570000,5757800,7811900
43450000,21009000,22441000
160060000,77683000,82381000
11393000,4254100,7139000
5526800,2399700,3127000
29779000,13390000,16389000
103720000,51867000,51858000
15560000,8622400,6938000
602480000,315150000,287330000
2444500,1083100,1361400
6836600,3038900,3797700
66110000,35381000,30729000
12932000,7007200,5924700
5070900,2406100,2664800
11111000,5147100,5964400
37590000,27036000,10554000
11008000,4775700,6232600
57476000,43594000,13883000
405880000,201590000,204290000
46067000,26063000,20004000
33200000,18249000,14950000
7857900,1911000,5946800
11794000,6597100,5197000
40565000,22479000,18086000
7463500,4217700,3245800
3987900,3079300,908620
2641300,1925600,715700
5612500,5023800,588740
18709000,16913000,1796300
8524300,6631800,1892500
36115000,34360000,1754500
12832000,11381000,1451900
3326100,3035000,291130
5616000,365930,5250100
8505400,1811000,6694500
24381000,18148000,6232900
53531000,4906700,48625000
18579000,1658900,16920000
148790000,50418000,98370000
29929000,5177700,24751000
16430000,3358800,13072000
62329000,8385700,53944000
17937000,2898200,15039000
88474000,67736000,20738000
38544000,4824700,33719000
4032300,689220,3343100
92433000,17337000,75097000
5575000,694870,4880100
13116000,1348800,11767000
40466000,4360800,36105000
37168000,4991900,32176000
9788600,3324500,6464100
2679400,995890,1683500
27844000,12640000,15204000
6107400,2033200,4074200
36169000,18316000,17853000
185130000,180620000,4515800
22105000,12003000,10102000
9232800,4194000,5038800
26215000,10964000,15251000
22572000,10979000,11593000
13217000,6349100,6867900
24782000,6934100,17848000
21640000,8596300,13043000
7983400,3795700,4187700
30164000,13452000,16712000
24553000,11758000,12795000
27083000,12825000,14258000
30001000,17565000,12435000
65369000,40863000,24505000
10537000,6384000,4152800
19663000,10830000,8833100
67632000,22576000,45056000
20971000,6910700,14061000
5542600,1706300,3836300
29279000,23893000,5386500
4014900,3243700,771270
4644300,4199400,444930
17469000,11662000,5806400
13477000,8290500,5186300
2091200,1437400,653840
18759000,10160000,8598700
41163000,22485000,18679000
5791400,2973100,2818300
5013400,2863600,2149800
11905000,7272000,4633400
37918000,21255000,16662000
30542000,16393000,14149000
15154000,9075900,6078000
11386000,6201400,5184400
129770000,78483000,51282000
8838000,5697600,3140400
1370300,384080,986210
8420700,4682900,3737900
8063900,5267200,2796700
21257000,9239200,12018000
24594000,13102000,11493000
89623000,51744000,37878000
82604000,45872000,36732000
36200000,18252000,17948000
26566000,13740000,12826000
10251000,4896500,5354600
126300000,73402000,52895000
41046000,19543000,21503000
29947000,15331000,14616000
8483600,4546900,3936700
67541000,38658000,28883000
15706000,8561700,7144500
26664000,13152000,13512000
13790000,7326800,6463500
7140000,3211300,3928700
4387100,1992600,2394600
11611000,6356600,5254200
4857700,2745800,2111900
25270000,11950000,13320000
68105000,37367000,30738000
18922000,10738000,8183300
15180000,9229300,5950200
19496000,10021000,9475400
22143000,13607000,8536400
27639000,16280000,11359000
18870000,8878500,9991800
12648000,6810800,5837600
144070000,83220000,60847000
8473500,4461100,4012400
19006000,8571600,10434000
18688000,10720000,7968200
10518000,6312200,4206000
9698700,5978300,3720400
21875000,9185200,12690000
36068000,20244000,15823000
4141400,2322700,1818700
5719000,2366900,3352100
23440000,14092000,9347500
10368000,7048100,3319700
227270000,122370000,104900000
72362000,39832000,32531000
20445000,8585700,11859000
54189000,23973000,30216000
31467000,11874000,19592000
31250000,13662000,17588000
33729000,14289000,19439000
7888000,1734800,6153200
20286000,7894000,12392000
20868000,10354000,10514000
6402900,2374400,4028500
42703000,22085000,20619000
16483000,8802400,7680600
6015700,2368800,3646900
14472000,7302600,7169200
25525000,18617000,6907400
16135000,13383000,2752000
32499000,25974000,6524700
6846700,5973800,872880
15598000,6126700,9471500
7618200,3182500,4435700
1727600,755350,972250
7205300,3434800,3770500
2015800,802830,1212900
29569000,14375000,15194000
22037000,10201000,11836000
51352000,27203000,24149000
113350000,59173000,54175000
4205600,2402400,1803100
13796000,7217000,6578700
49438000,29653000,19785000
25002000,13486000,11515000
28745000,12735000,16010000
60481000,31712000,28769000
37298000,19398000,17899000
28140000,15135000,13005000
21933000,9305700,12627000
1488700,825160,663540
12210000,6532400,5677500
38738000,20201000,18537000
102150000,54159000,47988000
27866000,13509000,14356000
50175000,28923000,21252000
30839000,12243000,18595000
125540000,68772000,56765000
203790000,107380000,96406000
18239000,9383100,8856000
23949000,9639200,14309000
43812000,22392000,21420000
165530000,84139000,81396000
22914000,9245800,13669000
30531000,15593000,14938000
28695000,15200000,13495000
6893200,3248900,3644300
54397000,28290000,26107000
21025000,9872900,11152000
23372000,12430000,10942000
12483000,6492000,5990800
17922000,9820500,8101000
19332000,8514100,10818000
53117000,30569000,22548000
9043300,4758500,4284800
1832200,981050,851160
202920000,105600000,97313000
15260000,9193500,6066200
12305000,7120300,5184800
41905000,19541000,22364000
31128000,15897000,15231000
10397000,5449700,4947400
65677000,37545000,28132000
167710000,82818000,84892000
40316000,20495000,19821000
18273000,11391000,6881800
54498000,28732000,25765000
10151000,5545700,4605500
19002000,10180000,8822500
2113500,1115900,997650
5816600,2590700,3225900
29145000,14614000,14531000
23434000,11011000,12423000
4605400,2246900,2358400
29631000,14983000,14648000
3695200,1977500,1717700
19541000,10060000,9481100
50915000,27652000,23263000
41985000,20685000,21300000
11780000,5897400,5882100
30479000,15957000,14522000
38378000,14360000,24018000
16571000,7376200,9194700
154490000,79971000,74519000
22527000,11559000,10968000
12874000,7797800,5075800
29601000,15680000,13922000
14060000,8960600,5099100
38792000,21642000,17150000
80370000,42930000,37441000
22998000,11472000,11525000
6859800,3820800,3039100
6611600,3423000,3188600
6314600,3480700,2834000
94337000,51324000,43013000
31269000,17091000,14178000
21120000,10595000,10525000
12932000,5973900,6958500
108370000,56290000,52082000
9403300,5033600,4369700
13994000,7778200,6215900
20256000,9952800,10303000
7210900,3741200,3469700
2436500,962160,1474400
98133000,51478000,46655000
4522500,2534400,1988100
45575000,23435000,22140000
8788200,4169500,4618700
17560000,10465000,7095800
5619200,2960700,2658500
8872700,4425300,4447500
160850000,83190000,77663000
80518000,41166000,39352000
88918000,44921000,43997000
2316800,1368900,947870
40887000,23049000,17838000
3431800,1627500,1804300
35950000,17200000,18749000
41691000,20335000,21356000
198840000,104310000,94534000
15916000,7944900,7971500
21629000,12340000,9289100
26026000,13253000,12773000
33735000,20582000,13154000
29252000,15434000,13818000
5042100,2488100,2554000
44781000,23197000,21584000
52549000,27203000,25346000
30597000,15464000,15133000
6681900,3271900,3410000
2799300,1403500,1395800
14023000,6852900,7169900
6284800,2987300,3297500
15878000,8507200,7371000
11864000,7049200,4814500
197250000,101050000,96201000
6940200,3326500,3613800
4238000,2010600,2227400
8373300,4835500,3537800
9100700,4083800,5016900
20399000,12034000,8365200
58725000,39881000,18844000
49018000,30567000,18451000
22535000,11346000,11189000
19329000,13698000,5631000
79327000,55405000,23922000
3155000,2083200,1071800
11441000,7604900,3836300
17938000,11092000,6846800
26892000,17033000,9859200
68717000,41873000,26844000
43101000,27770000,15332000
12999000,9916800,3082200
6263500,4345100,1918300
22961000,14393000,8568000
10791000,7474000,3316900
45442000,27002000,18440000
44204000,28582000,15621000
8525500,5450800,3074600
16995000,13047000,3947700
11220000,4335900,6883900
2612900,1458100,1154800
15432000,10566000,4865200
39026000,24531000,14495000
12420000,7851000,4568900
6931200,4237500,2693700
54229000,35003000,19225000
22590000,14521000,8069300
38864000,25312000,13552000
5691500,3699000,1992500
13906000,8044800,5860800
4347700,2935700,1412000
34831000,22920000,11911000
6416400,3811900,2604500
31007000,21180000,9826500
16008000,9913700,6094300
22789000,15458000,7331100
94306000,58675000,35632000
30556000,19863000,10693000
24498000,15412000,9086000
4725100,2509700,2215500
13462000,6608000,6853800
168740000,115240000,53503000
9642600,5736100,3906500
14411000,9406300,5004300
9987400,5146800,4840600
41323000,28785000,12538000
9563500,6158000,3405500
9096000,4131600,4964400
37472000,20219000,17253000
7928100,5555700,2372400
13073000,9203400,3869400
29891000,19917000,9974500
8166700,8008900,157750
20968000,10748000,10219000
6048400,3194500,2853900
23397000,14487000,8910000
16536000,9839300,6696400
15256000,10030000,5226100
31303000,16612000,14691000
14021000,9996900,4023700
3674100,2186900,1487200
25632000,14975000,10657000
16499000,9781600,6717000
18635000,10411000,8224500
66527000,53493000,13034000
10670000,7398900,3271500
17445000,12466000,4978900
29056000,24512000,4544400
10217000,7124500,3092900
31645000,23152000,8492100
10157000,7943200,2214000
11736000,8847800,2888100
32933000,27251000,5681800
3555900,2352400,1203500
30470000,13152000,17319000
16569000,9223800,7345300
3877900,2345100,1532800
12049000,6995000,5053700
8397900,3692600,4705300
22097000,13059000,9037800
26719000,11131000,15589000
6363100,1823400,4539700
6966700,2293400,4673300
7362100,2351200,5010900
10482000,6573300,3909100
23326000,6126900,17199000
16197000,9206100,6990500
10844000,7692200,3151600
11161000,6094100,5066700
3469100,2321400,1147700
8220500,5382700,2837700
16849000,12586000,4263000
25406000,19170000,6236700
14266000,9065300,5200300
15558000,7706500,7851300
55284000,26275000,29009000
20109000,10218000,9890600
26240000,14964000,11276000
7730600,4491000,3239600
16161000,12559000,3601800
2458300,1815100,643150
10844000,7765000,3079100
17732000,13600000,4131900
16208000,10927000,5281300
34440000,25931000,8508200
23687000,12735000,10953000
7959000,5811300,2147700
86219000,9695400,76524000
20654000,4440900,16213000
27531000,23917000,3614300
31004000,18116000,12888000
17078000,13538000,3539500
18132000,14740000,3392800
13505000,12235000,1270200
13512000,8821900,4690500
25008000,20186000,4821800
6087900,1869600,4218300
19728000,13713000,6014400
15546000,11135000,4410700
20919000,15453000,5466200
23980000,16922000,7058000
59716000,33920000,25796000
15523000,8968900,6554400
4144600,3210600,933980
94806000,56809000,37997000
15938000,9314000,6624100
3090100,1680300,1409700
12409000,9027600,3381600
15133000,9242100,5891200
26259000,14336000,11923000
9587200,6278200,3309000
44082000,25186000,18897000
10614000,7178100,3435800
7431900,4815600,2616300
4374200,3135100,1239100
7342500,4749400,2593100
16893000,10315000,6578500
2562300,1607800,954460
5385500,3024300,2361200
4011400,2335400,1675900
17040000,10573000,6466600
9940800,5235600,4705200
105010000,57449000,47563000
6879500,2772100,4107400
19332000,11515000,7817500
23382000,12742000,10640000
33003000,24276000,8726500
14182000,9127600,5054700
45434000,23215000,22218000
11764000,9096400,2667100
39989000,25669000,14320000
10802000,7226300,3576100
23638000,14203000,9434800
8816200,5929700,2886500
3165500,2839300,326210
23925000,15791000,8133800
37420000,30510000,6910300
4911600,3838800,1072800
18473000,12077000,6395700
48132000,35928000,12204000
40937000,27832000,13105000
4899500,3648600,1251000
11094000,7005100,4088400
24256000,18339000,5917000
33950000,28059000,5891000
14075000,9994000,4081100
15380000,9751900,5628300
19371000,14369000,5001500
3840100,2649800,1190200
4291200,3007900,1283300
11187000,7091900,4095500
13184000,9425400,3758100
4508100,3549400,958620
22116000,12176000,9939700
33057000,21039000,12018000
12390000,7484700,4905800
12299000,10622000,1677000
18542000,9853100,8689100
31171000,20367000,10804000
22297000,14686000,7611000
6241000,3812300,2428700
5910100,2621500,3288500
36256000,17714000,18543000
5956200,3291100,2665200
70253000,33185000,37069000
27560000,12804000,14756000
7071900,2195300,4876500
17825000,10787000,7038000
15854000,7798800,8054900
13916000,6408900,7507500
23891000,13397000,10494000
23231000,9507800,13723000
6723000,3915900,2807100
13487000,5576000,7910700
6247200,3488400,2758800
8109900,4440800,3669100
28040000,13022000,15018000
7252500,2485900,4766600
62908000,26496000,36413000
21934000,6186900,15747000
59455000,26288000,33166000
9940400,4553100,5387300
12585000,7387400,5197500
5813700,3672000,2141700
5407600,3294300,2113300
1757200,950470,806690
45964000,23297000,22667000
8329500,5239200,3090300
7770400,4330000,3440300
4948500,1757900,3190600
9712100,7205600,2506500
3637000,1940200,1696800
18824000,13088000,5735900
5578800,3670900,1907900
16701000,12518000,4182800
19354000,11746000,7608300
53942000,32091000,21850000
1585600,891360,694280
28702000,19392000,9310500
2185200,1397800,787350
1468400,680310,788050
16308000,9557800,6750300
3155900,1913600,1242200
13330000,9300700,4029700
90451000,66723000,23728000
26289000,16620000,9668200
27999000,17721000,10278000
18755000,9815100,8940100
11046000,7903400,3142800
22701000,9553900,13147000
3534800,1902600,1632200
5602200,2545400,3056800
105210000,72953000,32257000
19738000,13271000,6466600
20186000,13440000,6746100
43252000,30222000,13031000
32249000,21354000,10895000
6413000,4162300,2250700
86490000,60717000,25773000
26166000,17688000,8478800
29988000,17672000,12316000
78394000,32492000,45902000
802100000,338420000,463680000
138570000,53615000,84954000
5821700,2682900,3138800
561140000,253570000,307570000
19864000,7913200,11951000
6374100,2159400,4214700
302110000,114270000,187840000
5420500,2321000,3099500
19899000,8980300,10919000
16593000,8250400,8342700
127040000,53459000,73585000
301280000,121890000,179400000
50781000,19911000,30870000
550680000,218170000,332510000
299910000,115480000,184420000
104810000,44270000,60535000
40392000,11654000,28738000
34803000,13783000,21020000
6165100,2526400,3638700
5515800,2657300,2858500
9473000,5220100,4252900
12546000,6988500,5557100
8712800,5934700,2778200
23572000,13711000,9860700
16772000,8971100,7800400
5201400,3009000,2192400
9024100,5859800,3164300
2305300,1182300,1123000
24168000,13195000,10972000
19434000,10156000,9278500
25279000,13558000,11721000
2259600,1058200,1201400
88735000,47096000,41640000
7305100,4409900,2895200
127150000,73313000,53839000
6820300,2344500,4475800
21759000,13803000,7956100
45427000,26913000,18514000
7805400,4681100,3124400
26097000,16358000,9738900
3121900,2009000,1112900
12050000,6437100,5613000
57538000,28760000,28777000
5044800,2556300,2488500
8383200,4406000,3977200
19023000,10525000,8497900
19050000,10813000,8236300
9163500,4852900,4310600
10045000,5080300,4964700
34664000,18243000,16421000
94252000,48455000,45797000
11987000,4307700,7679300
9072200,4529600,4542600
37395000,19171000,18224000
29192000,16264000,12928000
35699000,18664000,17035000
73029000,46015000,27014000
5652600,2653700,2998900
48761000,22131000,26630000
22822000,11679000,11142000
22531000,15657000,6873800
20392000,10606000,9786000
11616000,4619900,6995700
52049000,24434000,27615000
138200000,65511000,72688000
40057000,19482000,20575000
35508000,16097000,19411000
11754000,6216500,5537300
28051000,13108000,14943000
14927000,12933000,1994000
8063300,5392400,2671000
9707000,8197600,1509400
30695000,22060000,8634500
60734000,52834000,7900600
48715000,39738000,8977100
32355000,26037000,6317800
17447000,14300000,3146800
16027000,12926000,3101600
75498000,65167000,10331000
18136000,14003000,4133100
68459000,39211000,29248000
85799000,44991000,40808000
5275100,2554200,2720900
49558000,31025000,18533000
19089000,11465000,7624700
11763000,6294400,5468900
23630000,13386000,10245000
7203200,5198000,2005200
2302500,1503600,798870
19666000,13127000,6539000
11913000,8467400,3445900
15532000,11074000,4458200
26840000,11135000,15705000
48576000,22966000,25610000
33153000,16937000,16216000
17074000,9382600,7691300
15228000,6066100,9161600
41048000,20665000,20383000
29261000,14458000,14804000
31978000,14656000,17322000
19104000,9891300,9212300
82282000,37634000,44648000
33504000,16193000,17311000
23681000,14740000,8940300
42894000,22986000,19908000
12281000,6073800,6207000
12172000,7587100,4584900
56349000,44395000,11953000
22272000,17576000,4696900
19280000,13526000,5754800
55473000,44263000,11210000
57968000,45338000,12629000
70801000,58757000,12045000
9549500,5209900,4339700
25473000,19201000,6272600
38576000,32452000,6123500
9094700,3649400,5445200
14626000,7070800,7555500
48716000,24083000,24633000
53361000,23176000,30185000
8024900,3144900,4879900
32445000,12232000,20214000
48616000,21628000,26988000
54657000,25646000,29011000
59278000,26075000,33202000
59949000,27410000,32539000
21135000,9249700,11886000
12910000,3821400,9088400
8003400,2786200,5217100
286130000,133060000,153070000
36841000,16626000,20215000
110310000,51106000,59206000
54723000,25263000,29461000
17078000,8069100,9009200
2790700,1286100,1504600
20440000,7325200,13115000
21161000,9805300,11355000
10255000,5512800,4742600
5235300,2620300,2615000
97239000,46088000,51151000
14418000,6550100,7868100
3683800,1823600,1860200
15583000,7832000,7751000
7371700,4190400,3181300
9519600,8783400,736280
55252000,53023000,2228800
143170000,140400000,2766100
10918000,3921100,6996700
55993000,27883000,28110000
13403000,12500000,903440
48720000,46073000,2646900
16652000,4077200,12575000
25735000,4815700,20919000
12662000,221860,12440000
51324000,24711000,26614000
59112000,27944000,31168000
9561200,4531300,5029900
30102000,13859000,16244000
44026000,21347000,22679000
56028000,30368000,25660000
76491000,37796000,38695000
16930000,9028800,7901500
3488100,1255900,2232200
27370000,10762000,16609000
115480000,50374000,65109000
13288000,5357600,7930400
217570000,105920000,111650000
215080000,104390000,110690000
49592000,20080000,29512000
34650000,14737000,19913000
11028000,5578300,5449700
41287000,20553000,20734000
12896000,6827400,6068500
98888000,45553000,53335000
1495100,645740,849380
17194000,10542000,6652000
8579900,3429600,5150400
28992000,11881000,17110000
100870000,49537000,51330000
8252200,4222300,4029900
19904000,10023000,9880200
22075000,11907000,10168000
38594000,20208000,18386000
7245200,3330800,3914400
36640000,15344000,21296000
11720000,7874300,3846100
11363000,6358400,5005100
42917000,24581000,18336000
4410200,3101300,1308900
24439000,15224000,9215200
28298000,16542000,11756000
5257500,3434400,1823100
53067000,31831000,21236000
45101000,30844000,14257000
4320300,2466300,1854000
27986000,17103000,10884000
9356300,5775500,3580800
18363000,11428000,6935100
122310000,78048000,44265000
17778000,11689000,6089300
11422000,7391500,4030800
121040000,78085000,42958000
6182800,3951400,2231400
30052000,19605000,10446000
31503000,17276000,14226000
8412600,6068600,2344000
39455000,21278000,18177000
29908000,17994000,11914000
27859000,17734000,10125000
1802400,1134400,668000
33978000,24191000,9786400
13411000,9381700,4029300
14234000,10316000,3917900
37929000,27049000,10879000
211300000,98040000,113260000
15937000,12690000,3246700
50492000,42220000,8272700
40231000,18433000,21797000
14591000,12602000,1988900
9732500,6775900,2956700
22051000,15747000,6303400
3711600,1991300,1720400
7064900,5032800,2032100
17021000,8600600,8420800
11817000,8227100,3590200
90661000,40962000,49699000
23226000,7824100,15401000
9950400,4609900,5340600
5963200,2563300,3399900
8123000,4291400,3831600
29269000,9898700,19371000
16702000,5073000,11629000
7307400,3609200,3698200
5693800,2270000,3423900
14914000,7143000,7770600
15750000,11583000,4167700
31926000,17683000,14243000
20480000,11270000,9210200
6346500,3794900,2551600
7711300,3393400,4318000
7808700,4852900,2955800
4232200,2240600,1991600
9042500,4664700,4377800
8906700,3970900,4935800
13175000,6611700,6563200
33889000,19015000,14875000
34537000,19725000,14813000
4074200,1843800,2230400
65418000,33486000,31932000
11141000,5695600,5445800
7053900,3635000,3419000
3587200,2103200,1484000
19572000,12723000,6849100
29070000,15638000,13432000
16806000,10228000,6577600
15881000,2256000,13625000
11434000,4150900,7283600
19205000,12019000,7186000
18645000,10766000,7879000
