Intensity,Intensity L,Intensity H
6291400,3369400,2922000
7978500,3941400,4037200
2396300,1402300,994040
6225100,3066300,3158900
19186000,9465400,9720600
5269100,2440200,2828900
5624600,2892800,2731800
5306200,2178400,3127800
10298000,4530900,5766600
36471000,19845000,16627000
11589000,6514100,5074600
4903000,2449300,2453700
7188800,3236200,3952600
19342000,8274800,11067000
14665000,8354600,6310800
4941700,2539300,2402300
4838800,2266400,2572500
9026700,4141300,4885400
14594000,5306100,9287600
6691400,2922200,3769300
2575800,1457300,1118500
8920800,4909400,4011400
6338100,2621000,3717100
32140000,14162000,17978000
3439100,1872500,1566600
10551000,5710800,4840300
14640000,6364100,8276200
2395600,824000,1571600
6739100,3635500,3103600
5062900,2139700,2923100
15795000,5644000,10151000
1462400,356360,1106000
8085500,3207300,4878200
6381200,2481800,3899400
21587000,9989800,11598000
12954000,11982000,972830
55893000,50258000,5635500
23732000,21821000,1910300
20880000,19871000,1008900
6076500,5397300,679170
10282000,9698700,583650
21091000,20106000,985300
25213000,23311000,1902500
20908000,19455000,1452800
3395300,2155700,1239500
9876800,7448200,2428600
5871700,3043300,2828500
30117000,14811000,15306000
26533000,11340000,15193000
18196000,7594400,10601000
3316800,1287400,2029400
78765000,34175000,44590000
40906000,19295000,21610000
43370000,17708000,25662000
19741000,9401500,10340000
13765000,4831800,8932800
4809100,1724600,3084400
4049300,1583400,2465900
19397000,7624200,11773000
23226000,10997000,12229000
10768000,2078500,8689500
3164400,812570,2351800
33927000,6620000,27307000
20010000,5565000,14445000
15080000,3208200,11872000
8538400,3319900,5218500
15825000,6394400,9430200
4291700,1469100,2822600
15003000,6969300,8033600
40849000,15982000,24866000
9596000,3517500,6078400
33216000,20608000,12609000
4199900,2701100,1498800
4446800,2477800,1969000
14149000,8255400,5893300
6482300,3463400,3018900
8499400,4458200,4041200
16222000,9794900,6426600
8548300,4417400,4130900
12417000,9047700,3369600
14976000,10265000,4710900
86816000,51421000,35395000
13712000,7872700,5839400
10154000,6856000,3298100
40315000,25270000,15044000
22026000,14077000,7949400
22357000,14737000,7620100
14577000,8873900,5703100
2470400,1541400,928970
7640900,5278200,2362700
4422800,2552300,1870500
46105000,26100000,20006000
11898000,9174400,2724000
24988000,14667000,10321000
20256000,13253000,7002500
9419700,6437500,2982300
5742700,4096000,1646700
43594000,23313000,20281000
13899000,8214000,5684800
4342500,2624500,1718000
3277200,1962900,1314300
7860400,3800900,4059500
5124000,2126400,2997600
5597000,2714200,2882900
8462100,4771100,3691000
8729600,4939100,3790500
2968900,1871600,1097300
6291700,3856700,2434900
5551500,2948400,2603100
2886400,1377400,1509000
1469900,1029100,440770
9209800,5237800,3972000
7559400,3717200,3842200
12837000,8656700,4180100
4448400,2767500,1680900
6782700,4393000,2389600
5727500,2845900,2881600
12456000,6639000,5816600
15963000,7815500,8147600
11376000,5354000,6021700
16738000,10237000,6500500
8889500,4168500,4721100
7257400,3973800,3283600
3430800,1884700,1546000
14264000,7281800,6982100
4878900,2169900,2709000
17104000,9270600,7833900
7918100,4500600,3417500
7112900,3265600,3847300
8155700,4084100,4071700
1580200,936050,644140
5717300,3906400,1810900
3189900,1683700,1506200
14751000,8051400,6699700
7268100,4580500,2687600
2984800,1457200,1527600
3985900,2254700,1731200
3180900,2086700,1094100
18768000,8565200,10203000
9924800,5157400,4767500
9601900,5784400,3817500
6976200,4960500,2015700
11936000,6635500,5300000
5525100,2223100,3302000
4971900,2796300,2175600
5548400,3203000,2345500
4103400,1763000,2340400
2057600,1350000,707660
5481800,3333200,2148600
8298500,4884500,3414000
7172000,3980800,3191100
5602000,4020200,1581800
4647100,3263400,1383800
6942300,4450900,2491300
8747300,4517300,4230000
6394600,4501300,1893300
3024700,1747600,1277100
3927200,1995900,1931300
12920000,5608500,7311800
10914000,7317300,3597000
2565800,1258800,1307000
7842700,4380800,3461900
8149700,4558400,3591300
5740600,3750400,1990300
11077000,5701300,5375900
14299000,8180500,6118600
4615300,2533200,2082000
2943700,1380400,1563300
10572000,6702100,3869500
3312300,2096600,1215600
15208000,10025000,5183100
22050000,13515000,8535800
10886000,6873800,4012200
20758000,13470000,7288300
5888600,3697100,2191500
4890400,3368800,1521600
4238000,1385900,2852200
3018300,1158300,1860000
13418000,4176500,9241700
8327300,2559800,5767500
1622300,802130,820160
4591200,2521200,2070000
5726300,3280300,2446000
8572500,5332900,3239500
7516800,2210700,5306100
6077000,2243700,3833300
3754900,1542000,2212900
5102400,2873000,2229400
6283300,3398100,2885200
10321000,5957900,4362700
5262000,3332300,1929700
4646300,2977800,1668600
11149000,6703400,4445500
15178000,11218000,3960200
2534900,1902900,632010
5025900,3740400,1285500
7482900,5127400,2355500
5314400,3956800,1357600
9447600,5601000,3846600
23114000,16703000,6410800
12999000,7768200,5231200
39083000,23430000,15653000
4842800,2758400,2084400
25457000,3816500,21640000
7228700,3281000,3947700
3438300,1697900,1740400
5059700,3006600,2053000
6290800,3584600,2706300
16786000,8490600,8295200
7734300,3586100,4148200
19006000,11044000,7961500
6228800,3802900,2425900
4584900,2073600,2511200
6576300,2138100,4438200
33884000,16357000,17527000
5005600,1630700,3374900
23087000,8306900,14780000
7671900,3046400,4625500
3399700,690550,2709200
22048000,10324000,11724000
31713000,17421000,14291000
4029400,2510900,1518500
3714000,3224700,489330
3385700,3171000,214680
13003000,7598800,5404400
5741500,3676700,2064700
12073000,7439700,4632800
7766700,5082500,2684200
20201000,14012000,6188700
3978500,3279500,698980
11528000,8920800,2607000
5326200,2851100,2475000
11304000,3529000,7775400
6208000,1623300,4584600
18204000,9778000,8426400
4922500,1448000,3474500
13863000,5818400,8044300
42367000,15820000,26547000
8730700,3412300,5318300
16456000,8935900,7520000
9578600,4586800,4991800
30500000,14213000,16287000
4211400,1827900,2383500
22908000,11969000,10940000
10609000,3313600,7295000
48391000,25588000,22804000
4608000,2982200,1625800
17225000,10052000,7173300
4707700,3343100,1364600
11995000,7186500,4808100
36836000,22197000,14639000
59494000,32986000,26508000
6682900,4668200,2014700
12151000,8464800,3686700
6749300,5111900,1637400
8014800,4678900,3335800
1665300,1126800,538470
18980000,13614000,5365900
36936000,26235000,10701000
8475200,4252400,4222800
20086000,11155000,8931700
4303000,2653000,1650000
2765800,1166700,1599100
12401000,5479900,6921400
2280000,1445400,834630
3285200,2290500,994650
10431000,7335900,3094800
4417100,3330000,1087000
6214500,4643600,1570900
9106800,6551600,2555200
2466900,1612900,853930
8083100,5996700,2086300
2979400,2261800,717630
7086600,4005500,3081100
5075900,3131000,1944900
8628700,4981700,3647100
7039100,3365000,3674100
8070900,4461300,3609600
2285500,1503400,782110
18416000,8524900,9890900
4908100,2367700,2540500
15706000,12839000,2866800
21291000,9309400,11982000
10222000,5511500,4710800
5962400,3333400,2629100
8950800,4601000,4349800
13637000,8321100,5316000
28625000,14501000,14124000
9820000,5369300,4450700
2924700,1340100,1584500
20906000,12876000,8030500
23875000,13567000,10308000
59698000,32341000,27357000
15163000,11225000,3937500
10182000,6885400,3297000
12984000,6946500,6037500
3589700,1786600,1803100
17478000,7415600,10062000
12455000,6607100,5847500
13925000,7570900,6353800
9931600,4463100,5468500
11397000,6366800,5029900
3955300,1526000,2429300
17191000,10021000,7169800
18782000,11599000,7183000
9013600,6099600,2914100
10086000,5848700,4237600
6915900,5253600,1662300
3282300,1811600,1470700
8459900,4998300,3461600
4911700,2562500,2349300
13244000,6833200,6411000
5496500,2135200,3361300
27449000,12602000,14848000
17343000,9575500,7767100
5900200,2055500,3844800
28709000,20199000,8510100
8105600,3226200,4879400
3617000,1829900,1787100
21889000,10110000,11778000
15174000,6496200,8677500
10483000,6451900,4031500
3872400,1790100,2082400
5763500,3472000,2291500
4497000,2151100,2346000
3704100,1961400,1742700
3740400,1964000,1776400
6365300,5445600,919710
29547000,23802000,5745400
9067000,8118900,948150
8416000,7217700,1198300
2940900,2309400,631470
1966400,1192300,774150
21536000,20734000,801950
5751800,5466100,285730
7449500,6093500,1356000
15150000,12161000,2989300
22968000,22271000,696800
9114000,7780100,1333900
14933000,13946000,987420
7936800,5820600,2116200
11363000,9045800,2317600
13605000,12244000,1361200
19833000,19195000,638430
15193000,7380700,7811900
23501000,13381000,10120000
6949900,6372600,577260
8952900,8570800,382140
11671000,8468200,3202600
3676800,3070000,606770
47655000,27903000,19752000
18977000,11659000,7317600
11281000,6481000,4800400
4274700,2581100,1693600
17854000,10424000,7430500
18563000,12646000,5917000
1711300,1162900,548390
4546600,2544000,2002600
141930000,85055000,56871000
5374900,2842000,2532900
44718000,27426000,17292000
20372000,12440000,7932500
4645100,2696100,1949000
14430000,8799300,5631000
21450000,12749000,8701800
9213900,5296700,3917200
10342000,6277900,4063800
12019000,8138800,3880300
2929200,1679700,1249500
9168300,5629400,3539000
3290100,1850900,1439200
23931000,14249000,9681800
5017000,2916200,2100800
4421100,3078800,1342300
7509400,4717500,2791900
148520000,87755000,60770000
1808600,1241000,567600
8521700,5053400,3468200
6653300,4200500,2452800
6293500,3400300,2893200
14832000,9513800,5318000
15137000,7854300,7283200
105540000,64374000,41163000
3850300,2305100,1545200
4179400,2407200,1772200
4777900,3241700,1536100
85219000,53296000,31924000
322210000,188730000,133480000
6317100,1276700,5040300
8474000,1034800,7439200
24288000,3056700,21231000
22919000,11669000,11250000
2789400,1209000,1580500
3127800,1195400,1932400
12196000,8353000,3843500
8500100,4601800,3898300
9490600,5041000,4449500
7428700,3693600,3735100
3410700,2018000,1392700
18635000,9195200,9440000
2352000,1648900,703070
19382000,10966000,8416100
5802300,2752900,3049500
16893000,8823300,8069700
4774800,3570100,1204700
6221400,4019200,2202200
13865000,6553600,7311200
3985400,2643000,1342300
42245000,23456000,18789000
10036000,5315700,4720000
47861000,22472000,25389000
7682700,3759400,3923300
2961900,1871500,1090400
86785000,50666000,36120000
7997600,3486000,4511600
5776100,2419000,3357000
8646600,3851400,4795100
11096000,5475800,5619800
25540000,13702000,11838000
8711900,4287400,4424500
6452400,3207200,3245200
25035000,13155000,11881000
50882000,27384000,23498000
8047400,4179600,3867800
7532200,4662800,2869300
20788000,10939000,9848900
84168000,51055000,33113000
18371000,9562500,8808200
14594000,6748100,7845500
7363600,5130300,2233300
15917000,7573100,8344400
40242000,22904000,17338000
9828600,5435800,4392800
15903000,8439600,7463000
22228000,10749000,11479000
16899000,9554000,7345000
24445000,13179000,11266000
29569000,17136000,12433000
4356400,1990000,2366500
8386500,4859200,3527300
5332300,3216200,2116100
16613000,8814800,7798100
11789000,6421800,5367500
12669000,6473700,6195000
47672000,27552000,20120000
4948800,2612200,2336500
12184000,5875400,6308200
26630000,14789000,11842000
12892000,7799500,5092000
3576900,1828300,1748600
2699300,1343600,1355600
26261000,14884000,11377000
3469000,2325200,1143800
4913500,1516200,3397200
24174000,13465000,10709000
14387000,7581200,6805700
32898000,16959000,15939000
4822500,2721600,2100900
13712000,8205600,5506700
44855000,28450000,16405000
133900000,70463000,63435000
8721600,4272100,4449500
4664000,3207100,1456900
4812100,2263400,2548700
7123200,2307400,4815800
1128000,580540,547500
10071000,7023100,3048200
2237500,1288500,949080
6192500,3693800,2498800
16369000,8063400,8306100
8828000,6017600,2810400
13737000,10633000,3104400
16236000,10393000,5843600
7563700,4946900,2616800
19906000,12644000,7262300
16219000,10289000,5929200
8250400,3747800,4502600
4199800,2398200,1801600
3920500,2067200,1853300
3787900,2332900,1454900
7355700,3476200,3879500
10408000,5411900,4995700
1998800,1002200,996540
3553700,2875000,678710
4435300,2787700,1647600
2881600,1958300,923300
14466000,10294000,4172100
6411500,4049700,2361800
7147300,5191100,1956200
4133100,2939100,1194000
4049500,3521100,528350
5257300,3542300,1714900
5235600,4073900,1161700
15465000,9037200,6428000
7572600,3566800,4005800
12371000,8413400,3958100
19697000,10696000,9001100
3437100,2280800,1156300
4238300,1391600,2846600
18103000,7189100,10914000
4505400,2168200,2337200
11312000,6558400,4753500
10654000,5903700,4750800
3491700,1741300,1750400
2621500,1469100,1152400
13661000,6967400,6694100
6445100,2808200,3636900
3924600,2909400,1015300
7144400,3941000,3203400
3595900,2080700,1515300
8462100,6690400,1771800
14427000,12159000,2268300
5039100,4567900,471250
5870200,4556100,1314100
12556000,3912200,8643500
7836900,2061600,5775300
17968000,5345300,12622000
5857000,1724100,4132900
9248000,2883900,6364100
4082000,1185500,2896500
811970,529990,281990
2988500,2027500,960990
5721500,3268200,2453300
2649400,1617200,1032200
17482000,6762700,10719000
9139100,5095100,4044000
23348000,18293000,5054800
4741900,3879000,862970
8790000,4523000,4267100
11028000,7201900,3825600
16105000,5931900,10174000
8050400,2865200,5185200
10185000,3424400,6760600
3155700,1767800,1387900
9062700,4017800,5044900
22259000,12315000,9943400
11446000,8688400,2757300
6636100,5120200,1515900
6840000,2930500,3909500
6349300,4957100,1392200
8415600,5472900,2942700
9423300,6712500,2710800
6253400,4493900,1759500
3680300,2644000,1036400
4861200,3367500,1493600
20236000,13370000,6865400
7809300,5382700,2426600
9843200,7937100,1906100
10333000,6791400,3542100
7827500,4518900,3308600
8797600,6445900,2351700
6879900,4299200,2580700
6974500,3796600,3177900
9227000,6703800,2523200
5366700,3262400,2104300
8203200,5842400,2360800
18426000,9708100,8717500
2425600,977900,1447700
20176000,9524500,10652000
4173000,2214300,1958700
3534100,1935100,1599000
23352000,12165000,11187000
52306000,28598000,23708000
12694000,7776300,4917700
9953200,5250300,4702900
20189000,12619000,7570300
9403400,6183900,3219400
37692000,23852000,13840000
7403900,4482700,2921200
1339700,904200,435490
8752500,6168600,2583900
8016100,4206400,3809600
1641000,1518800,122240
1704200,1066800,637460
3541600,689960,2851600
7444600,2475000,4969600
9180500,2038000,7142500
2492100,401010,2091100
8193900,3456500,4737500
4876400,3503900,1372600
3346600,2058500,1288100
25304000,12592000,12711000
14007000,7130600,6876300
4943000,2800000,2143000
12209000,5165800,7043200
12630000,6529200,6101300
2868000,1152600,1715300
11064000,7245100,3818500
2772000,1452600,1319500
6915700,3067800,3847900
878470,545290,333180
1753900,642690,1111300
14447000,9117100,5329600
3294300,2045500,1248700
2564500,1383900,1180600
6055300,2750700,3304500
8627200,4932600,3694600
15915000,8039100,7875600
4916400,2877700,2038700
9192100,3666600,5525600
12371000,4264000,8107400
7316800,3660200,3656700
7490800,2905400,4585400
7402100,3049900,4352200
4109900,1858200,2251800
6808800,2591800,4217100
4931900,3468500,1463500
2011600,1218900,792650
11428000,8700000,2728000
3008200,2490100,518110
6450400,6128200,322210
4583400,3495400,1088000
6061300,3101600,2959700
4489100,1671800,2817300
3005300,963370,2041900
1770600,505400,1265200
3401200,1089300,2311900
2155500,953980,1201500
12958000,5842000,7115700
2798300,1280900,1517400
9633800,5133300,4500500
3151200,1524500,1626700
4232800,1747700,2485100
8750400,4693300,4057100
9473400,5152900,4320400
16194000,8102500,8091200
18925000,9918100,9007200
10902000,7253300,3649000
3140800,769450,2371300
6858700,2251700,4607000
6677000,2927600,3749500
5212600,2933000,2279600
9271400,4415900,4855500
9089200,4933400,4155900
4649800,1757300,2892500
2816400,1387300,1429200
12686000,7407900,5278500
19640000,10285000,9354900
30869000,14922000,15947000
7514200,3582900,3931400
4422400,2340800,2081700
5986000,3757700,2228300
6062200,3862300,2199800
2414600,939670,1474900
7084400,5088400,1996000
2623800,1302900,1320900
5057400,3358800,1698600
9622100,4964400,4657700
5134000,2811500,2322500
4748400,1293600,3454800
2708500,568050,2140500
5886200,2043000,3843200
2449200,1308800,1140400
2441000,1214600,1226400
1187200,655050,532180
3447900,1072700,2375200
7325800,3567300,3758500
4660800,1835900,2824900
10406000,5268800,5137200
1691300,892330,798980
3445500,1513600,1931900
7099500,3165400,3934000
4677300,2084900,2592400
8774000,3641100,5132900
11953000,6120400,5832500
12204000,6398100,5805800
3728000,1737100,1990900
897540,637410,260130
4365700,3118800,1247000
18775000,14464000,4311200
7243100,963060,6280000
2580900,1068200,1512700
11200000,1843000,9357100
11815000,2252500,9562500
11170000,2571200,8599100
14978000,3519900,11458000
9040800,4684600,4356200
2137900,911970,1225900
1801700,670680,1131000
8462400,4373000,4089400
6723300,2755600,3967700
5063600,2949900,2113700
6312500,3160800,3151700
23604000,15730000,7874300
2905300,1900800,1004500
9255400,8120300,1135100
2501700,2204000,297690
6111500,5255300,856120
8474700,5581400,2893300
4873500,2881100,1992300
2562100,1438900,1123200
21371000,12892000,8478700
9004900,5526900,3478000
7566200,4514200,3051900
3850000,2428900,1421100
4861100,2387000,2474200
12153000,7832400,4320300
10256000,6380300,3875700
14853000,5908500,8944900
27314000,5051400,22263000
10927000,4764700,6162800
206190000,103080000,103110000
35242000,20110000,15132000
5075400,2672100,2403400
6075700,2858900,3216800
5070800,2987200,2083500
19275000,15067000,4208400
31598000,22655000,8942500
13714000,7847700,5866700
6073900,4521800,1552100
13617000,7156400,6460900
23447000,17426000,6020800
3847600,2858800,988820
13775000,10304000,3470700
15648000,8190000,7457800
12565000,9464600,3100500
27826000,19453000,8373800
10707000,7474800,3232700
38045000,17092000,20953000
7113000,3453300,3659700
1841600,1086100,755550
4922300,2919400,2002900
5223900,3710200,1513700
11083000,4862400,6220700
7709200,2731200,4978000
13021000,5205500,7815000
19793000,11238000,8555100
4794600,3777600,1017000
3985600,2995800,989760
17996000,10996000,7000700
11537000,7897700,3639600
5531200,3706900,1824300
5022600,3610400,1412200
30864000,23017000,7847100
8578700,5791900,2786800
6004500,3819200,2185400
3572500,2295500,1277000
19210000,13823000,5386200
7334400,3864000,3470400
19476000,12512000,6963800
35580000,17678000,17903000
4361000,2892600,1468500
10219000,5633000,4586400
2310900,1127500,1183400
6399900,3680200,2719700
1194300,683360,510930
4698700,2280600,2418100
15172000,7696700,7475200
5225800,4778300,447560
3422600,3367400,55226
6594700,6259300,335410
12662000,12521000,141270
1099700,922910,176780
7530600,7183600,347010
5293600,3960200,1333400
4848900,2956600,1892300
11044000,6730800,4312800
6494900,3824100,2670700
7207000,3534300,3672700
8848800,5225800,3623000
6493500,4768200,1725300
7690900,4858700,2832200
9281000,4224100,5056900
17264000,10132000,7131900
39014000,24414000,14600000
4573700,2565800,2008000
6006400,3506800,2499600
3106900,2167700,939280
4137400,2915300,1222200
2995100,2059400,935640
12128000,6350200,5777900
3674600,2136300,1538400
2962900,1413100,1549800
5378000,2279400,3098700
3730000,2064300,1665700
22892000,9292900,13600000
4979600,2086900,2892600
7662100,3347400,4314700
7653100,4710200,2942800
7791600,2204700,5586900
6309400,3112200,3197200
4924400,3261000,1663300
12835000,9343000,3492300
12566000,5834600,6731700
18367000,9927200,8439500
16198000,11199000,4999400
6671600,4868700,1802900
8436400,2652100,5784200
12135000,4767600,7367200
8975300,5383900,3591300
7336700,2058700,5277900
13532000,4731200,8800700
47181000,22270000,24911000
9689600,9375900,313670
7889400,7646300,243060
9218200,6527500,2690700
11376000,6557000,4819300
4256100,2963600,1292500
4282600,2633700,1648900
6886100,5721200,1164900
17697000,9714400,7982700
11810000,5746700,6063000
4627800,3492600,1135200
3394400,2307100,1087300
4973400,3535800,1437700
2659800,1734900,924940
13509000,9313900,4195500
9112100,6042200,3069800
1567900,1275400,292480
10769000,8706900,2062100
23583000,17796000,5787200
7032000,4870400,2161600
6078200,2960800,3117400
3801400,2730300,1071200
6446800,4992800,1454000
10187000,5813400,4374100
6311200,4204200,2107000
9440700,3968100,5472600
4763000,2276900,2486200
3696200,1392000,2304200
5987200,2214100,3773100
13306000,6600200,6705600
6045600,2880800,3164800
9216200,4631200,4585000
2369400,1752100,617270
1787700,1350800,436940
8115500,3894800,4220700
2317500,990650,1326800
696800,269720,427070
720440,538860,181570
13302000,10570000,2732100
7011200,6037900,973310
15406000,13123000,2282500
5492600,4113900,1378700
49768000,29301000,20467000
12207000,5695300,6511400
11910000,5284700,6625600
25191000,19547000,5644100
35205000,9131900,26073000
5624500,1583600,4041000
3724600,2771800,952810
4029500,3313400,716150
21231000,9582500,11648000
12443000,6023800,6419400
5066900,2302400,2764500
24831000,14081000,10750000
3932400,1583500,2348900
46877000,24304000,22573000
24687000,13165000,11523000
5674300,2837300,2837000
2507000,1646800,860170
3297800,1537600,1760200
10124000,2705500,7418800
5747900,2304900,3443000
7927100,4821700,3105300
4293200,2346400,1946900
7370100,3142200,4227900
2982800,1633600,1349100
3426600,1937200,1489500
7165900,3808600,3357200
21137000,10293000,10844000
6540300,3563800,2976500
7428800,3157500,4271300
16746000,7877000,8869400
19807000,9096700,10710000
17191000,9005400,8185400
14636000,5134100,9502200
6162800,2607800,3555000
22800000,11828000,10971000
6967700,3091300,3876400
11713000,5984400,5728400
6222500,2110100,4112500
6375100,2981900,3393300
10118000,4848300,5269500
9752500,4559500,5193000
6278000,2794100,3483900
18788000,8910500,9877900
4296800,1767500,2529200
2093500,844390,1249100
8825500,4227200,4598300
25553000,20017000,5535500
2396600,1026900,1369700
3972300,1789000,2183300
5828900,4630400,1198500
15380000,13767000,1613100
6114700,5373500,741220
5995600,4305600,1690000
5296800,3976700,1320000
10319000,8231300,2087300
6839800,4599700,2240100
6348700,3500900,2847800
7694700,4231400,3463400
888020,491640,396380
18046000,13465000,4580700
11491000,9106400,2384800
9364000,5363700,4000300
5290900,2935400,2355500
7761400,2768400,4993000
10212000,4331800,5880700
3119800,1783700,1336100
2256100,1397900,858180
6271100,3854500,2416600
5912700,3313000,2599700
3439200,2932300,506970
1424100,1232500,191600
3212600,2526500,686070
1856400,1162800,693640
9286500,6491900,2794600
4075100,3016500,1058600
10292000,7301600,2990200
4550500,3390800,1159800
6130400,4867100,1263300
2566600,2241000,325620
20652000,9380300,11271000
6065100,2781600,3283500
3514600,2384500,1130000
27626000,13987000,13639000
20508000,9080400,11428000
5624700,4145900,1478800
43279000,22460000,20819000
21564000,10116000,11447000
19340000,6099500,13241000
8001600,4192200,3809400
22030000,12756000,9274300
114220000,69418000,44802000
1705500,1107300,598230
6551500,3789900,2761600
25771000,14288000,11483000
5952500,3416900,2535600
4414400,1746400,2668000
11604000,6362600,5241200
7065400,4832400,2233000
5468600,3099500,2369000
5559900,2417200,3142700
3008900,1067800,1941000
7072200,2983900,4088300
14080000,5906700,8173700
2026000,1284800,741270
7852800,3957300,3895600
7228200,2973900,4254200
1548800,877170,671590
2224000,1548300,675680
10124000,5314000,4810000
3005700,1942400,1063300
3633900,2060200,1573700
24550000,14092000,10458000
8601800,5306000,3295800
6605200,4085500,2519700
5699900,3992100,1707800
4303200,1425100,2878100
578040,317270,260760
2710400,974860,1735600
4422400,2175600,2246800
3738700,1554800,2184000
5499600,3233300,2266300
2758700,1645400,1113300
145520000,91812000,53708000
7582100,686350,6895700
13531000,4703900,8827100
5045200,1053800,3991500
8377900,512560,7865300
42483000,16880000,25603000
44502000,10906000,33596000
7524600,4886700,2637800
3349600,2332700,1016900
16649000,6647500,10002000
2149600,513500,1636100
2743800,1483500,1260300
9733700,6098600,3635100
3249900,2562400,687500
4132400,3392600,739770
14470000,11778000,2691900
10278000,5962700,4315300
4856600,3197700,1658900
41034000,13527000,27507000
10736000,3826000,6910200
7612300,3547800,4064500
17517000,7451700,10065000
20609000,10263000,10347000
3801600,2817700,983880
5203400,2184100,3019300
11144000,5127000,6017000
9368200,5243500,4124700
11806000,8680700,3125000
5967600,2895600,3072000
14732000,7422900,7308900
7246900,3160500,4086400
5961700,2952400,3009300
10705000,6487800,4217200
17316000,8542600,8772900
1998700,1005600,993150
5473400,1778300,3695100
3282800,1405400,1877400
4019500,1889500,2130000
4345700,2584100,1761600
7365400,4215000,3150300
7509000,4493300,3015700
21180000,12552000,8628000
8875700,5138700,3737000
9553700,6708800,2844900
2144800,1415400,729420
4571800,2818900,1752900
4744700,2383600,2361100
1280000,460130,819830
3103000,1568600,1534300
15366000,6874200,8492100
6989200,3964700,3024500
6418000,3933100,2484900
5126000,2859900,2266100
2.37E+09,2371200000,1806300
424240000,416960000,7278200
129760000,126890000,2875500
3570800,3374700,196130
28244000,2827700,25416000
64641000,2738400,61903000
3824400,756310,3068100
3491600,550100,2941500
37112000,1406300,35706000
3520000,633490,2886500
7917100,2410800,5506200
6.10E+07,2880700,58120000
11006000,627250,10378000
8890600,724640,8166000
224840000,10842000,213990000
8764500,442580,8322000
18733000,1346500,17386000
17391000,8401500,8989300
38630000,2859400,35771000
8808500,1462300,7346200
7271400,487870,6783500
24322000,1676800,22645000
12911000,4598200,8313100
66313000,3245800,63068000
87664000,3668300,83995000
14124000,929440,13195000
5642400,2201200,3441200
13863000,1075400,12787000
174850000,12444000,162400000
4385900,341810,4044100
14724000,854140,13869000
32821000,1799500,31021000
40248000,1906200,38342000
7995800,1133500,6862300
7144900,1430500,5714400
6452900,1827600,4625300
9650700,427700,9223000
64518000,2744000,61774000
16504000,736570,15768000
7570800,238770,7332000
13565000,1556300,12009000
4708400,336850,4371600
23069000,1139900,21929000
29588000,1703000,27885000
131440000,6335700,125100000
2659400,517120,2142300
11594000,1599500,9994900
16010000,789600,15221000
87707000,7335100,80372000
32174000,3078600,29095000
58158000,2684600,55474000
11737000,605740,11131000
27288000,1928000,25360000
12648000,1006300,11642000
18403000,1484200,16919000
3054200,463450,2590800
7655000,483700,7171300
230230000,18970000,211260000
53181000,2692700,50489000
4583400,635980,3947400
15792000,859590,14933000
34330000,4182700,30147000
26184000,874280,25310000
19190000,1400100,17790000
15460000,1117700,14342000
35428000,1356600,34071000
28177000,2367900,25809000
12347000,998640,11348000
1560000,178110,1381900
37533000,3304000,34229000
13332000,1814000,11518000
17937000,1071900,16865000
18245000,504090,17741000
11478000,767290,10710000
81416000,6041800,75374000
32578000,3006100,29572000
3133900,905940,2228000
16976000,1354200,15622000
18425000,13375000,5049900
5609500,629320,4980200
60585000,2955400,57629000
26812000,1977300,24835000
11353000,1817000,9536400
24446000,1903000,22543000
6637100,912110,5725000
1009800,232220,777550
8841800,466930,8374900
7655900,1311600,6344400
17275000,669790,16605000
85224000,4455100,80769000
9738200,1253600,8484600
9510300,330000,9180300
18414000,1113400,17301000
28105000,1270500,26835000
7569800,6645900,923910
3235700,2522300,713420
15170000,13279000,1890900
49805000,42640000,7165600
8709400,6430700,2278800
2842300,2469500,372870
4134200,3087400,1046800
21281000,10610000,10671000
7424200,3362500,4061700
2156800,959670,1197100
3651800,2213900,1437900
15803000,10242000,5561300
10365000,8115800,2248900
5602800,4789600,813200
3435900,2163500,1272400
40304000,28088000,12216000
11274000,8009600,3264400
28377000,20265000,8111500
27681000,11676000,16005000
13517000,5427500,8089300
6692900,3481500,3211400
30068000,13339000,16729000
33562000,13550000,20012000
6570100,3198800,3371300
50632000,23972000,26660000
15369000,7159100,8210000
6986200,2742800,4243400
13092000,5700700,7391500
13790000,5421800,8368200
55344000,27645000,27699000
17295000,5367800,11928000
11149000,4718100,6430500
63851000,30077000,33774000
32528000,17141000,15387000
3161100,1430100,1731000
2717900,2016600,701340
5340800,3859000,1481700
1651500,1053000,598450
4625600,2708400,1917200
6241900,4133500,2108400
5719400,4572700,1146700
3720600,3038400,682180
9598400,7070100,2528400
839090,445620,393470
4127000,2565300,1561800
4496500,2183100,2313400
8601600,6177000,2424600
15217000,10743000,4473400
4211600,2690200,1521400
15461000,9506700,5954300
65056000,41672000,23383000
7364200,4270300,3093900
12851000,9174100,3676400
11061000,7445500,3615400
29290000,19254000,10036000
2875000,1967000,908020
37138000,19664000,17474000
3712500,2431700,1280800
11323000,3717800,7604800
7433300,3204000,4229300
15590000,10591000,4998600
23888000,14821000,9067200
7963600,4871200,3092400
4344200,2482200,1862000
3286100,2157100,1129100
3219700,1704400,1515400
7130700,3635000,3495700
9765700,6219700,3546100
4418100,2094400,2323600
7303500,3859900,3443600
71227000,48299000,22928000
11416000,6183400,5232800
12211000,6940000,5270900
5383300,3565200,1818000
12620000,7312000,5307700
2239800,824690,1415100
4450200,1524100,2926100
