CT_S12_1,CT_S12_2,CT_S2_1,CT_S2_2,CT_S3_1,CT_S3_2,CT_S5_1,CT_S5_2,CT_S7_1,CT_S7_2,HF_S1_1,HF_S1_2,HF_S3_1,HF_S3_2,HF_S4_1,HF_S4_2,HF_S6_1,HF_S6_2,HF_S8_1,HF_S8_2,OB_L2_1,OB_L2_2,OB_L3_1,OB_L3_2,OB_L4_1,OB_L4_2,OB_L6_1,OB_L6_2,OB_L7_1,OB_L7_2,OB_S2_1,OB_S2_2,OB_S3_1,OB_S3_2,OB_S4_1,OB_S4_2,OB_S6_1,OB_S6_2,OB_S7_1,OB_S7_2,
24.14694,23.76500025,24.03734489,23.75972477,24.00350728,23.56190756,24.20449601,23.92551547,23.88904186,23.74906798,21.90646487,22.35890986,22.0593674,22.12005649,23.50374943,22.94770342,22.27876612,22.43289482,22.93452212,22.9862685,23.69218579,22.90317204,23.75935804,22.86489858,21.60870829,20.80254161,22.65891807,21.34045304,22.83132719,22.48367739,23.06380879,23.60303673,23.56669065,23.4952612,22.01580836,21.82918499,23.04559446,22.77659885,22.62403332,22.15429767,
22.39446785,22.78434905,22.81782468,22.72868009,22.71173962,22.45311716,22.81292445,22.74717387,22.86416267,23.05275809,21.86012853,22.47641567,22.60608203,22.55729198,22.46138038,22.38694849,22.3364712,22.40092999,22.36408441,22.39451659,22.4928045,22.38899637,22.40358718,22.36860349,22.49262274,22.43780108,22.37573365,22.47803065,22.13279245,22.16542214,22.53151462,22.65584277,22.36805042,22.1791772,22.40294385,21.93891166,22.42118322,21.620709,22.12021837,22.43972045,
23.1189083,23.45287944,23.12359376,23.49522559,23.02583004,23.72728554,23.22673482,23.55750879,23.14696252,23.31542708,23.02349535,23.31084043,22.67397171,23.22449487,22.48201571,23.24617197,22.93969223,23.03535719,22.97131175,23.21426402,23.27444546,23.30418741,23.13795476,23.47626388,23.26265504,23.326362,23.47532822,23.39768846,23.28074452,23.32823625,23.22484728,23.61285265,23.284393,23.49037923,22.78978035,23.05537705,23.16045153,23.04471923,23.18838848,23.50735816,
22.75384823,22.72987088,23.70301074,23.72575857,22.53515548,24.42911267,22.57004962,22.88988192,23.03495786,22.76766592,24.99882276,25.13393846,23.48452352,23.54844739,23.17480575,23.36731423,23.25449733,23.66151266,24.1256524,24.13012039,22.96378793,23.19629592,24.08614665,23.84979529,23.31131119,23.17112698,23.96875311,23.78707077,24.33592622,24.26938944,24.57433799,24.68095247,24.49520914,24.35427722,23.9608935,24.06330131,24.55531894,24.58192196,23.23814646,23.29803927,
18.89334169,17.94223804,18.1250101,19.17445977,19.26747488,19.08874834,18.34814735,19.59075941,19.30021221,19.26135876,19.98771037,20.5785404,18.99502291,18.87870165,19.40492899,19.67828207,19.02091876,19.73809962,19.54291214,19.94999492,18.85112049,19.9838968,18.88599091,19.80486257,20.21416986,19.67074787,19.97484682,19.72317761,20.01577557,20.28002093,20.01622205,19.68823286,20.0333387,19.85192881,19.93355543,19.69286357,18.91568911,20.35734041,19.79631751,20.15936113,
25.23262388,25.19710708,25.14131383,24.90288688,24.96877422,25.19576745,25.10419505,25.24951961,25.08187641,24.95970983,24.96645874,25.090318,25.60215007,25.64741591,25.60690365,25.56157092,25.68608883,25.49168716,25.56917905,25.3863963,25.68086137,25.47050668,25.54307143,25.35410211,25.64477936,25.58405149,25.45387794,25.24615592,25.30739697,25.20559365,25.2554197,25.02563898,25.2491347,25.0520997,25.37086701,25.39868783,25.25529634,25.13667966,25.52646809,25.432935,
21.87289087,22.41344317,22.35366368,22.55937543,21.86955369,23.07453814,22.42271793,22.23166491,22.35374197,22.44303755,23.02772922,23.52393887,21.78236119,21.90380739,21.3880892,21.83566992,21.81713074,22.64766024,22.59769024,22.76865261,21.68376988,21.46634206,22.1593553,22.69762131,22.33775301,22.33987809,23.17075404,23.0845989,23.28656335,23.17106927,23.20201499,23.48655873,23.11567742,23.37644806,22.58836936,23.09216438,23.37534589,23.50460916,22.47522876,22.25164476,
26.15917289,26.58452502,26.25812311,26.48821894,26.53420722,25.62114361,26.34476238,26.2073775,26.41347578,26.4408277,25.20396681,25.79194724,26.14294057,26.19510332,26.44169519,26.38780544,25.86196265,26.1198297,26.07459938,25.99594916,26.34078501,26.0620686,26.24456729,25.99628688,25.97410253,25.79977393,26.06114556,25.96735032,25.84327027,25.97330153,25.76023932,25.58797753,25.81437858,25.55986736,25.67894295,25.54598904,25.74748536,25.85385719,26.23401562,26.14414447,
25.83834247,25.66321596,25.93669999,25.59585094,25.81172434,25.22051222,25.9035505,25.84593129,25.87560425,25.77052748,23.00765624,23.32706344,24.43737366,24.49798072,25.47767461,25.15826827,24.56319224,24.65965573,23.85482046,24.0044441,26.38330009,26.06380494,26.30500073,25.92539018,24.57421474,24.57118312,25.11151806,24.9858863,25.20315591,24.95058847,25.45430101,25.39035814,25.44674478,25.27105073,24.10854629,23.8759798,24.46517227,24.33722646,25.49176232,25.31060869,
22.64737134,22.73150428,22.79175689,22.71752864,23.1858648,23.12979118,22.97584842,22.7114585,23.20791878,23.31322327,22.92127694,23.38968732,23.25259332,23.29598762,22.67551388,23.25949916,23.09791936,23.2624963,23.17701706,23.10550596,23.28212081,23.18590807,23.61918821,22.97969467,23.4237423,23.16084293,23.69023326,23.37498052,23.5539667,23.49562801,23.39878265,23.1178661,23.44986484,22.99633683,23.43517017,23.12570971,23.48665283,23.22233793,23.68829682,23.50569097,
21.31015034,20.78816416,21.42293718,21.23732293,21.34498185,,21.3173652,21.13108133,21.82201072,21.60388832,20.40908587,20.91456473,20.22816346,21.10094309,20.56717915,20.83031588,20.70939425,20.6262303,20.87285806,21.44059323,20.67327899,20.50676977,19.86195015,20.24766207,21.19754728,20.99472909,21.01302209,20.67610336,21.04924138,20.76289933,20.52823677,20.41793786,20.55069062,20.63336706,20.31191815,20.67185245,19.98927054,20.90095068,21.0497095,20.96832513,
24.95881841,25.09388403,25.09356318,25.08178014,24.97690237,24.87752485,24.95545171,24.88303153,25.15675055,25.07360927,24.53904276,24.87546077,25.3668608,25.61590298,25.5809238,25.71234323,25.41305983,25.51098643,25.35378711,25.333212,25.55073367,25.37692304,25.2412225,25.1808965,25.36249099,25.30345688,25.27921622,25.16642312,25.13214249,25.03284575,24.82058182,24.65150666,24.96396613,24.7160378,25.05814842,25.03808809,25.04993639,24.96339821,25.43413336,25.13516374,
21.46930857,21.8463451,21.16012907,22.06823151,20.86986197,22.17303801,21.43837932,21.81361945,21.6176692,21.84121933,22.2497637,22.59213889,21.86151619,21.99600878,22.0896857,22.24034618,22.27180883,22.24663941,22.2197694,22.33054697,21.99708084,21.68929402,21.39050128,21.86786433,22.10313831,22.30568394,21.99228824,22.02915983,22.2889949,21.71777251,21.78660694,21.4850009,21.929583,21.38713239,22.18519927,21.78857413,22.00430938,21.7302846,21.90970375,21.93254178,
23.16010245,23.25257645,22.7348111,23.57840854,23.0884581,23.12853519,23.08653032,23.19782044,23.26801373,23.49761289,23.10159973,23.34612768,23.38648612,23.76618767,22.75146258,24.11886449,23.34149097,23.80859563,23.4550368,23.63489605,23.75517126,23.63780414,23.74626581,23.88359122,23.24945622,23.74250244,23.67141587,23.63780192,23.75064022,23.70923068,23.08025142,23.13921026,23.12977253,23.04445492,23.42183638,23.58789903,23.47743764,23.58388032,23.51180042,23.67004274,
24.05866635,24.35062929,24.40672038,24.44350645,24.0704316,24.69090084,24.12281257,24.40065415,24.38885138,24.5553521,24.60624968,24.60238507,23.9979977,24.07075339,23.85683687,23.99341695,24.17267416,24.189441,24.30781931,24.10353767,24.23007893,24.12272571,24.31400448,24.14776804,24.10299854,24.15075394,24.45346198,24.5589691,24.47781655,24.57928219,24.79553424,24.95006126,24.61069124,24.63155808,24.4635054,24.38618089,24.60584143,24.42817225,24.41754803,24.21736045,
29.34172023,28.97697465,29.62085732,29.18137791,29.25357915,29.91032962,29.63422708,29.15257747,29.87856825,29.44555996,30.27348653,30.06748611,29.22960812,28.78145679,29.55247691,28.77125293,29.50888146,29.12179622,29.55801497,29.37955459,28.96094848,28.6034296,29.73763099,29.24279783,29.02873217,28.73893496,29.7977655,29.57579269,30.01090572,29.94331215,30.32712082,30.11541562,30.33265935,30.16103274,29.86235636,29.46616566,30.0967401,30.04914003,29.37669468,28.97089632,
24.118958,24.29962849,24.69676563,24.88212924,24.03279826,24.06306628,24.61934928,24.81514222,24.61560886,24.50960415,23.34853359,23.32290899,24.17592174,24.00858522,24.25040373,24.15344596,23.89183349,24.00104449,23.98957829,23.89785175,24.23325742,24.31553227,24.63439372,24.39594445,23.99039097,24.22047149,24.18038085,23.98841128,23.97017171,24.02632895,24.16093416,23.99447666,24.07956675,23.95165543,24.08191218,23.93475215,23.98964709,23.957767,24.22391775,24.29900495,
22.68580459,22.63981724,23.08348561,22.79936228,22.81291116,22.33891258,23.18953912,23.15733519,22.88593521,22.85147583,22.37951898,22.75936509,22.72217283,23.08486293,23.23273122,22.97493444,22.86354526,22.83578982,23.13191427,23.06622568,23.17425915,22.76205195,22.86280605,22.22905937,23.05902776,23.07173434,22.86391836,22.62571077,22.19534993,22.01917239,22.57004786,22.04223458,22.503596,22.10859896,22.71992309,22.47518013,22.75391714,22.35217828,22.66435902,22.59922696,
28.01824227,28.0902328,27.87719269,28.06120883,27.85789501,27.73691245,27.87035011,28.06765491,27.91388208,27.95627956,27.46737563,28.11437852,27.78449588,28.54517345,28.27654948,28.27525967,28.19605445,28.16622736,27.88698182,28.34618892,28.27719059,28.41482508,28.0316261,28.34994045,28.44693417,28.55278335,28.33691782,28.35341344,28.14415159,28.35195296,27.99888674,27.96698476,27.98600146,27.985211,28.17649712,28.36030468,28.04510721,28.16146236,28.10268602,28.42575999,
19.54130672,21.14053715,20.40264397,21.39586279,19.91123426,21.06603595,19.18915914,19.70239942,19.18540538,20.43873079,,21.31370514,20.17212022,21.42163392,20.60039417,21.12902841,20.23731481,21.35188436,20.34984708,21.42884573,21.47402502,20.96883377,20.08458471,21.27985404,21.36649791,21.52214552,21.50854089,21.30141922,21.8291374,21.22335526,20.8840404,21.16050283,21.31918415,21.44871985,20.83128514,20.98976271,20.92118752,20.35197157,20.78470184,21.22444116,
25.87639027,25.76181429,25.88108328,25.78244367,25.46820031,26.84026659,25.95111532,25.76044231,25.92179203,25.8584,27.25566323,27.15370901,26.06403734,25.95402486,25.895,25.98590576,26.35577961,26.21793667,26.38623829,26.32240829,25.7925844,25.610656,26.18111411,25.93467629,26.08023223,25.91687171,26.33388492,26.23178152,26.59669073,26.48085077,26.76435037,26.6541952,26.70635345,26.61652774,26.40289961,26.36526128,26.91112934,26.72963495,26.05557445,25.99815249,
25.00014522,25.00104287,24.96173864,25.13704248,24.52091058,25.53129322,24.90938151,25.19788734,25.5243326,25.50611727,24.65561662,25.44775224,25.02271941,25.31348712,25.0991618,25.2209047,24.64345066,25.53968928,25.55033957,25.53572463,25.60587852,25.50480413,25.64674893,25.3885156,25.55837889,25.24210915,25.26645994,25.40663989,25.29315253,25.71294557,25.41349224,25.67937655,25.34167599,25.75106216,25.62851199,25.28595425,25.22145165,25.45222573,25.28918936,25.29468043,
19.754703,18.69718712,20.2969663,19.76422346,19.2705179,19.07472464,19.78895744,18.38656657,20.0756279,20.18335942,19.72102061,20.55289421,20.05082225,19.38548097,20.45864159,20.1955424,20.6173287,19.89684595,20.59612911,20.30878408,19.81348923,18.68809218,19.85320231,18.78916677,19.16669515,18.68307685,19.87072919,18.7738688,19.70117915,18.57175756,20.22637955,19.42930981,20.00524062,19.22142108,19.84812166,18.81644542,20.17513999,19.79687585,20.24107634,18.61400076,
20.19575249,20.45123785,19.50900418,19.25072194,19.52622754,,19.71573582,20.25073629,20.52055105,19.03941833,,,,,18.30895099,18.00809791,,,18.52304064,,17.63973743,20.20480865,,19.86809396,18.83135165,,19.65319905,19.50986731,,18.9234755,,18.52890413,19.80690989,17.2967653,18.06799171,,18.58690821,17.80109483,19.35542709,19.65657677,
22.38576656,22.23812067,22.3297288,22.75092193,22.47194593,22.21965441,22.7518396,23.07722683,22.52051435,23.06748062,19.95672047,,21.619073,21.01204023,21.37449884,21.17828265,20.36204982,21.68607551,21.36184177,21.35181254,22.62800686,22.23471962,22.432267,22.10923459,,21.08096452,21.81705868,21.59817773,21.5899744,21.67408384,22.40035263,22.55639929,22.32332868,21.79083976,20.60294517,,22.04842069,20.64622613,21.98480212,22.29895449,
23.73018385,23.61750998,23.796997,23.78244322,23.82263025,23.64391756,23.91289735,23.22080038,23.88921298,24.26055513,23.50514799,23.71702619,24.24411255,23.85271169,24.14303945,23.85219786,24.10765913,23.72605657,23.70999628,23.92666996,23.50371559,23.26056341,23.97042745,23.55291647,23.28261544,22.57481733,23.55211201,23.34669576,23.640689,23.62863231,23.55240349,23.3934466,23.73156917,23.4105504,23.19160785,22.96120219,23.66675486,23.52528562,23.82473739,23.38822934,
26.74259481,27.0900148,27.08595755,26.96831941,26.87404529,27.03095334,26.99566624,26.80574126,27.05087792,26.88946556,25.57197081,25.23591867,25.53167486,25.49765569,26.34101265,26.01141116,26.09654966,26.073762,25.88988842,25.89958207,27.16740036,26.92562597,27.19623466,27.24175385,25.56111948,25.361831,26.494875,26.15919962,26.560423,26.39623915,27.09403429,26.98253371,27.23537795,26.98026162,25.38906921,25.57848416,26.01766967,25.76017103,26.91234777,26.69591453,
24.77909721,25.05019485,25.10021627,25.11590637,24.93912656,24.78886259,25.1867983,25.01408054,25.20083918,25.2271612,24.33049015,24.66797124,24.62243834,24.68215632,24.6902432,24.8204365,24.55351159,24.71401142,24.94265353,24.84992899,24.56407518,24.64328427,24.87209723,24.7985922,24.64138591,24.7051576,24.76066629,24.67521057,24.62869428,24.66799793,24.9117529,24.76169886,24.90693807,24.88666245,24.58945033,24.51565735,24.81371402,24.86960462,24.7255122,24.73255502,
21.86537807,22.04307902,21.69284679,22.27799489,21.54751726,22.41269252,22.08594735,21.90087133,22.02651263,22.2199101,22.24250942,23.01507352,22.0590463,22.77263035,21.53751218,22.58134159,21.32676291,22.47489339,21.31813064,22.45673711,22.46457133,22.55130122,22.55136133,22.70269104,22.78032261,22.60401835,22.69727345,22.89296139,23.03521445,22.93639644,22.3553452,21.98753234,22.01929261,22.29745749,22.54260133,22.50154818,22.28676457,22.33727871,22.0136379,22.90922085,
22.44928608,22.47122171,22.41648799,22.38661042,22.37285956,22.60618734,22.33527759,22.55527434,22.39096146,22.33932352,22.67033338,22.82804928,22.61383714,22.84025532,22.84345451,22.86598942,22.79368432,22.77133784,22.81566639,22.85699883,22.62724355,22.53984848,22.43826366,22.57326944,22.98330874,23.07977888,22.64007791,22.72424365,22.56615022,22.69881376,22.4888519,22.61767837,22.75518547,22.79849885,22.87289111,22.92579106,22.82245692,22.89799332,22.39058101,22.75144777,
22.68300374,23.01017034,23.30205151,23.29704858,22.84767687,22.27944592,23.43816453,23.0385904,22.93661045,23.03738401,22.25975774,22.57050251,22.90974126,22.77738585,22.80006861,22.92055464,22.9040447,22.88364426,22.7326125,22.53599804,22.97548178,22.71938106,22.80312577,22.73352792,22.86203979,22.74643769,22.83227686,22.47404707,22.81583521,22.48527138,22.6023755,22.03069483,22.76425004,22.52132219,22.76253496,22.43316853,22.33090029,22.22000502,22.93260751,22.67307954,
18.18252726,18.15334816,18.46182559,,18.03801581,18.54641216,,17.99946123,18.96300212,18.83369775,19.75699249,19.14363817,19.80968365,19.41344105,19.4233477,19.0608998,18.88279838,19.22475872,19.78864052,19.37255176,20.02536182,19.22242095,18.4464187,19.4848117,20.30525235,20.62574451,19.07765668,20.53283989,18.97678823,19.48138894,18.86644369,19.59645646,19.26462336,19.22516231,19.80405305,19.58579936,19.149438,19.64300854,19.89118963,20.20125969,
24.89643221,25.07639976,25.02001949,25.0189984,25.00836432,24.55986448,24.83697878,24.71068168,25.14338867,25.00872756,24.77440906,25.00947596,24.78153674,24.57763427,24.7276016,24.78214019,24.53980897,24.61352456,24.80403098,24.98601379,24.66212274,24.54839949,24.35025699,24.4017325,24.67283153,24.61583113,24.62383706,24.45223263,24.56184916,24.44503544,24.63161471,24.46691954,24.73877565,24.48352923,24.63091429,24.58998912,24.80992123,24.37356184,24.5332757,24.29742199,
18.90486723,19.78321776,21.40927646,19.11233194,19.54644807,19.58274725,18.63499157,19.40565228,19.97566364,18.93738088,19.61071912,20.54658441,21.58774709,21.47481182,20.71069112,20.99708866,20.76879033,21.33791667,20.33511786,20.34595763,20.49372472,21.49349998,20.27033669,21.00248771,22.51684216,22.08990947,21.34799417,21.64947149,20.60814942,21.22921578,19.80475206,20.44196735,20.46338504,19.92890145,21.44276409,21.40802174,21.16499013,21.11971224,20.7877785,21.26792854,
21.14479049,21.64257629,21.18598569,20.80572321,19.44314665,21.92700903,,21.18302128,19.98503948,20.0505672,20.45751131,22.12209481,21.84364235,22.61394325,21.2756079,21.99876039,21.53854022,22.54287358,21.93973224,21.98687399,22.26408839,22.14258632,21.85384128,21.4464283,22.77487669,22.73966071,22.52760583,22.45207556,22.08744594,22.3343231,21.54288601,22.12841868,21.90477054,21.50645852,22.45374101,22.6626279,22.34356593,22.42930282,22.3003578,22.71572356,
20.83464049,21.14330009,20.8316133,21.19689904,20.84294667,20.82595759,20.91543382,21.32516178,20.89828736,21.57802459,20.0351939,20.72824655,19.65214425,20.55349016,20.51719793,21.00373641,20.16585781,20.67642551,20.91037842,21.31812421,19.63740084,20.25745427,20.47933843,20.23165313,18.95278688,19.35455072,19.92858893,20.2814245,20.46683253,20.34223309,19.83845652,20.10979041,20.27598317,20.59540026,19.7398833,19.98924163,20.8768251,21.07748156,20.22440906,20.3223064,
21.10857382,21.32275878,21.26860607,21.85748349,21.59613433,21.86701748,21.84299537,21.50898848,21.54532949,21.40275131,22.14188217,22.04788598,22.03270382,22.1636292,21.97261289,22.15667631,22.16115806,21.77997975,22.0087981,22.15850164,21.75751562,21.91687845,21.92115367,21.75361998,22.29499108,22.39924599,22.10367798,22.11267855,21.87437679,22.08636254,22.25044127,21.62811035,21.93062555,21.50689227,22.54103696,22.31234204,21.97733348,21.85094356,21.58081853,21.92232919,
24.37301085,24.6260875,24.58307755,24.30224801,24.89506405,24.50615082,24.64900245,24.70334963,24.4976747,24.45347354,22.06993657,22.12888445,23.84540295,23.56943003,24.46759762,24.12329391,24.12220356,24.0594991,23.21620627,22.69993327,25.59281896,25.55999846,25.35971993,25.47196929,24.43896741,24.28365728,24.84495271,24.74747165,24.76521454,24.9398109,24.74809317,24.76639668,24.64737403,24.57051911,23.99213568,23.69572081,23.60986221,23.70496578,25.19475769,25.15856697,
22.3236438,22.11455115,22.20195038,21.99556236,22.11812612,22.34618501,22.34967743,22.04007081,22.18417315,22.12409658,22.25578998,22.1391316,23.19221321,23.03992097,22.96445882,22.98451483,22.93006658,22.96739179,22.66530019,22.51459915,23.06410986,22.5424248,22.93135444,22.71714447,22.71301177,22.57497716,22.79552785,22.65623371,22.76704915,22.52716942,22.39017741,22.40072841,22.57869474,22.21431144,22.8988559,22.49528561,22.92909691,22.43828604,23.16906581,22.98905775,
21.28451375,21.7906714,21.37499941,21.21466654,21.49173685,21.6032744,21.7202589,21.53169687,21.79376333,21.79548673,22.14300979,22.6593971,21.9794435,22.28756172,21.93228279,22.1536127,22.15190175,22.47978334,21.88256356,22.1960968,21.91725743,21.91928194,21.48090317,21.75675739,22.47782707,22.50925048,22.58062694,22.3354467,21.99484938,22.10005317,21.60743555,21.86431514,22.10307163,21.71455453,22.30897015,22.54088911,22.00171518,22.20506353,22.08035756,22.51144141,
21.3723886,21.70847004,21.63858857,22.02581499,21.51774223,21.93191742,21.69981312,21.42598803,21.56409619,21.62976996,22.10568801,22.37561976,21.62530551,22.02063488,21.66424178,22.08063604,22.02215837,21.94985293,22.25204048,22.09256756,22.27119642,21.68497324,21.80992019,21.91099403,22.51152066,22.04598958,22.36207037,21.950137,22.28959921,22.36894654,21.80748891,22.0843871,22.16271014,22.03089516,22.16575381,22.15956406,22.09314071,22.2495253,21.68639785,22.09947263,
22.1380041,22.44586237,22.49129882,22.44975501,22.28315947,21.57696968,22.05656031,22.50804194,22.59183786,22.71474071,,20.98431187,22.16557771,21.34858744,21.49178882,21.92586332,20.97957073,21.8223618,21.35152292,21.22767832,21.77218325,21.71969027,21.60012587,21.69626706,21.96230281,22.0969869,21.92539417,21.92525487,21.62107184,21.64560717,21.50554614,21.65723099,21.48329345,21.85591781,21.75110722,21.71615827,21.41015185,21.5953525,21.61282443,21.55784556,
20.57675472,20.53246044,21.23515058,20.86690481,20.6842617,21.5053162,21.20346806,20.44002242,21.01565384,20.98493711,21.35840129,22.10187839,20.26025019,20.64037651,20.59269675,20.13828257,21.1023836,20.80339763,21.33858121,21.52200285,20.4960081,19.43294693,21.13061133,20.4840879,20.50567394,20.01358191,21.73605275,21.27905058,21.35327756,21.40973172,22.07787022,21.85288032,22.25249156,21.64588586,21.7893321,20.87285616,21.75936444,21.95600465,20.98899113,20.59295314,
23.43924037,23.18934247,23.47118818,23.35714522,23.40792555,23.3046724,23.36406334,23.40090267,23.69189743,23.64824805,22.37609073,23.1456271,23.09754397,23.28678486,23.23942047,23.25698976,22.93958783,23.13369582,23.44545374,23.41292434,22.9498074,22.63940566,22.86048832,22.86698555,22.67389618,22.91899112,23.1533187,22.44339771,23.08372335,22.84004655,23.34248613,23.08987816,23.33729299,23.33878215,22.82599321,22.83432832,23.32363035,23.24555084,23.08459207,23.09777801,
23.67733244,23.38572388,23.81222242,23.80466966,23.54625753,24.4571012,23.75885106,23.77834248,24.05109341,23.77675083,24.68356115,24.84353218,23.38884286,23.39411848,23.54071275,23.55583616,23.6666313,23.8289789,24.40777412,24.25402671,23.64060567,23.27608177,24.20367823,23.58588088,23.77977319,23.28141854,24.43433754,24.12888664,24.43041139,24.37854557,24.79582529,24.4881177,24.9308043,24.54436422,24.37138214,23.90180833,24.78964885,24.64867562,23.91789752,23.6607588,
22.74988905,22.57618992,22.80567904,22.25064479,22.0720657,24.19085546,21.46726035,21.94986905,23.08391163,23.10696805,,21.19965619,20.51233864,21.77125442,21.11276846,22.23954655,20.99846117,22.16395528,21.08848342,21.79913008,19.30813419,21.46783165,,21.49088528,21.15746781,22.43435335,21.05841624,22.01978152,21.56780274,21.79042684,24.90016203,24.58913069,24.43498666,24.17142465,21.90491158,22.59147561,21.82526739,21.877397,20.84143324,22.0559053,
22.49317197,22.19028112,22.06230185,22.4022818,22.45586636,22.07516423,22.64355317,21.69217309,22.70544891,22.74026749,22.6304026,22.6684517,22.94528296,22.41168545,22.62239415,22.69760392,22.97168928,22.59572971,22.83600221,22.57647355,22.62842417,22.68792263,22.54960716,22.47438824,22.83986842,22.66936668,23.01159158,22.23409448,22.79977827,22.43355922,22.75351337,22.20149404,22.82347219,21.97392505,23.16774494,22.53176133,22.49438887,22.14394229,22.85264679,22.46557426,
29.22036325,29.39787156,29.51114247,29.49302959,29.13575912,30.17731577,29.28444919,29.26683624,29.65251661,29.71044392,29.86812804,29.80264759,28.84931198,28.91881848,28.77082017,28.79567863,29.24473325,29.25868878,29.37938786,29.25697707,28.61967802,28.74744515,29.50754997,29.73873361,28.84016543,28.95369009,29.80255397,29.94377865,29.84678451,30.00852304,30.05413879,30.23579159,30.19865457,30.20586638,29.57255264,29.62844341,30.04112906,30.08804483,29.16513329,29.39423278,
24.03467436,24.24467686,24.19687678,24.35477135,23.73620165,23.79292233,23.96502408,24.32439743,23.94753026,24.17140883,21.25278271,21.75171993,23.0249968,23.37995679,23.63333334,24.24222466,23.60887577,23.54388668,23.4630095,23.39277265,24.54730748,24.55618237,24.47143522,24.49952779,24.04604003,24.12688934,23.86212753,23.63302479,23.97427201,23.72933517,23.98447894,23.87504191,23.74742796,23.80601448,23.37058915,23.29894649,22.99037333,23.20875226,24.1000811,23.99311433,
23.9532834,24.01435859,24.20702086,24.26964214,24.14764334,24.04647645,23.97517824,24.12005441,24.27947034,24.24083867,23.92125097,23.88302632,23.46933082,23.575853,23.68907411,23.75919628,23.89909949,23.86709872,24.17069598,24.01145412,23.56881593,23.38106,23.84425707,23.60178803,23.75524989,23.48630097,23.86039893,23.72305156,23.93076025,23.77050979,24.01702542,23.89892377,24.04740274,23.93103549,23.80731882,23.63638382,24.06066864,23.91352629,23.57827221,23.68025511,
24.27691903,24.2603439,24.44341789,24.43720574,24.29512319,24.4484029,24.54329812,24.44590991,24.49302165,24.49949301,24.76417821,24.74688237,24.49917674,24.49221527,24.5133524,24.53198461,24.44241473,24.55201988,24.69058543,24.77268961,24.66212488,24.37876899,24.42544013,24.32775377,24.74219827,24.52777467,24.73937043,24.56134408,24.64811406,24.52063526,24.53979986,24.48942901,24.63898299,24.38858378,24.83905988,24.57810145,24.87676514,24.74345569,24.51482859,24.32817562,
23.17074246,23.15358415,23.20756077,23.3577631,23.24858042,22.97209897,23.15605666,23.26603836,23.28994657,23.19479235,23.04998208,22.99566122,23.62016371,23.63635125,23.78005907,23.64398,23.53925889,23.41036791,23.52712087,23.57262959,23.57616098,23.41790237,23.60432341,23.41216402,23.46669798,23.27550974,23.38967502,23.2604288,23.36880944,23.24270254,23.2202633,23.19345347,23.11105677,23.01041059,23.19999574,23.17151004,23.39646615,23.25594719,23.38765873,23.42629438,
24.02304749,23.98438219,24.22629509,23.48715583,23.87885205,23.83215094,23.77639353,23.54568257,23.88866811,23.61448246,24.70294104,24.52731284,24.68792645,24.27347249,24.6803844,24.06037744,24.42924885,24.11437771,24.21340019,23.92526941,24.41985215,23.98242427,24.20016191,23.92461543,24.64472444,24.5143298,24.45242051,23.91167232,24.25570153,24.01168585,23.73231428,23.95599262,23.5947759,24.01471742,24.42240855,24.61829455,24.23026417,23.89559211,24.42931513,23.976834,
21.77404879,21.77913425,21.57122662,21.83235806,21.7660272,21.37750579,21.8875266,21.27524198,22.15304837,22.05173908,22.00209105,21.97644451,21.43277631,21.47787964,21.56861637,21.75332065,21.65359099,21.49684872,21.95360599,21.99925912,21.28561908,20.73443954,21.21925028,20.78277321,21.36889945,21.26840218,21.49893607,20.92650465,21.3612864,21.22179323,21.26386711,21.27710239,21.75852114,21.37299281,21.7814728,21.22724433,21.95421553,21.7693454,21.30857339,21.10414504,
22.25485021,22.65930526,21.94317466,22.59419759,21.98782611,22.67645132,22.14285535,22.38086834,21.84652131,22.10400873,23.53374685,23.41870915,22.87683225,22.97457902,22.44719605,22.85996596,22.59294447,22.87092242,22.82655686,22.86960022,22.54467546,22.90618149,22.58821739,22.25946302,23.19634709,23.04233173,22.79729339,22.86381647,22.82114219,22.77540125,22.71399833,23.01192474,22.60889736,22.82847165,22.8052852,23.17315594,23.04381956,22.88967246,22.74687435,23.11443345,
22.59945344,23.24886074,23.10847146,23.18225896,22.65911839,23.12928073,22.73185519,22.94210596,22.87144424,23.24056387,22.20508932,22.40400664,22.55033727,22.74441553,22.40480823,22.80979326,22.48707384,22.85298626,22.94088484,23.14527546,22.23982809,21.98710582,22.0333464,22.11373496,22.41496733,22.38304089,22.51462157,22.68551431,22.72850534,22.73646153,22.50114567,22.99203211,22.36922819,22.8593795,22.61048913,22.50500276,23.0274878,22.83321272,22.24817584,22.90996886,
25.1930281,25.5673799,25.23215482,25.38149392,24.98610187,25.51286503,25.0630522,25.25326078,25.28149094,25.33398679,24.88542819,26.12758633,25.43935491,26.14580017,25.67943116,26.18362727,24.8943206,25.99525484,25.27736089,25.95857262,25.96130659,25.85294291,25.54615773,25.57733378,26.05932422,26.1572412,25.72316758,25.81604469,25.51115033,25.63261126,25.41186941,25.28202046,25.29852899,25.6448082,25.82215308,25.89928625,25.37906185,25.81574957,25.35764467,25.67715433,
