C1_lung,C2_lung,C3_lung,V1_lung,V2_lung,V3_lung,V4_lung,V5_lung
2.672095776,2.791490316,3.264389515,2.18063736,1.452774644,1.995306969,2.272274733,1.727803707
8.365496635,7.233979225,8.021397591,3.65811038,2.923976898,6.025616169,6.534657001,6.798711777
2.098186016,2.175788641,2.345682859,1.943682432,1.093224525,1.235660315,1.533826828,1.410011292
0.35208416,0.053353883,0.115430228,0.367688298,0.792811096,1.137563586,0.523415864,0.665994048
0.330602109,0.179141641,0.146439955,0.366485327,0.333096266,0.35764569,0.276670605,0.335560024
8.054419518,6.602745533,10.28732872,6.568845272,4.644058704,3.844349146,5.685528278,4.979821205
1.971555471,2.112922668,2.150812864,2.924680233,2.987738609,2.620877504,2.755776167,2.631159544
0.161989763,0.055211518,0.288284302,2.223852396,2.03037405,1.983085752,3.88627553,3.99992919
0.593477428,0.825021148,0.386166126,0.931116402,0.856607318,0.820851266,0.818864167,0.907427073
5.255114079,6.611947536,5.959167004,3.707340717,4.47554636,3.432407618,5.52158308,2.356626987
0.162415564,0.412050486,0.140855119,0.744847119,0.621496677,0.555468678,0.665882707,0.629885316
0.329208821,0.317751855,0.448916078,0.151149079,0.061069995,0.321229309,0.219886869,0.122078039
3.433076382,2.919503689,6.730517387,2.105892181,1.451092958,1.810781002,1.883854508,2.944137573
0.518834412,0.495675236,0.414137512,0.130977497,0.066390231,0.121460713,0.211227179,0.303603798
1.658085704,2.423202991,3.971266985,5.008045197,3.51842761,3.782753706,5.898934364,4.875034809
39.85720444,34.53457642,37.19958496,29.41537476,29.28251076,19.04021645,24.72883415,25.27329063
33.50057602,26.94468498,65.37096405,26.24128723,15.88530064,17.93149567,17.72620583,18.49121857
16.38093185,7.109572887,17.11969566,8.863305092,6.672855854,6.272976398,7.125415802,6.827031136
8.516016006,11.54992771,8.985703468,4.159834862,5.175518513,6.895450115,5.989554405,5.659870148
11.86607456,9.736095428,12.60325146,18.64837837,16.31165886,11.22018051,16.36690521,18.75566101
0.692126572,0.158872128,0.12122301,0.71626693,0.739630044,0.986116588,0.857360303,0.756336689
0.198825538,0.34660089,0.159499675,0.425408006,0.491346687,0.43175599,0.461158007,0.485379487
1.244230032,1.76521039,1.486030579,2.189602375,1.986196756,2.579585552,1.745953321,1.832165003
0.951485932,0.913835585,0.26438114,0.829476655,2.429267168,2.489701509,1.563814402,1.801755786
3.151061535,3.540321589,3.587132931,2.686001062,2.410804272,2.768772125,2.887693644,3.113246679
1.351678848,0.696639538,0.782003343,0.446019471,0.517797112,0.786240458,0.342480659,0.325920433
8.933231354,10.42474842,8.77499485,7.606313705,4.434206963,5.325902939,5.726688385,6.058835506
23.34543037,20.15348244,43.29890823,18.84760094,8.486546516,10.56772327,13.07415485,17.31627274
1.134735703,1.166255593,1.628527403,0.500881195,0.473304361,0.490711778,0.831696212,1.019364238
1.699498296,2.196547508,0.16281265,2.297831535,2.890449762,3.672598124,3.587437868,2.718634844
47.15168762,29.1372509,41.55391693,25.97846794,22.72141075,14.01544762,29.21520615,17.94073868
0.088780388,0.089721859,0.136530548,0.296877623,0.114087015,0.245267883,0.241325393,0.274582267
1.089617968,1.638926625,1.88142395,2.448739529,3.788887024,3.396558523,2.236303329,2.267063141
3.322423935,3.029077291,3.386236191,1.814956665,2.390379667,1.728490353,3.040364027,2.203978777
0.208583415,0.180131748,0.24414596,0.088010617,0.060077433,0.147202149,0.046347965,0.095536001
5.849093437,5.144097805,5.237805367,4.857481956,4.510229588,5.090600967,4.068898678,3.665038109
0.05317862,0.318245053,0.211925611,0.466937393,0.699271262,0.865206659,0.352656335,0.407250047
3.23137784,2.414553404,3.664361954,2.400735617,2.06617856,1.765350103,1.519230843,1.741078973
13.35314655,12.55695915,21.49364853,9.900774002,5.242432594,7.295985699,7.988378048,8.487680435
4.700500965,3.006625175,8.104558945,3.035399675,1.984865427,1.684037328,1.819936395,2.232228756
1.91181004,1.504030228,2.734068155,1.208872795,1.237492919,1.679246545,1.251418114,1.097422719
0.043700721,0.170215413,0.163904518,0.095889725,0.577003896,0.986507654,0.966899574,0.735237837
0.782014668,1.049983382,1.039618731,0.906673789,0.39002943,0.589590728,0.54050225,0.674207032
0.67811662,0.680775881,0.132847652,1.274385095,1.090737104,0.912234426,1.123097777,0.659551144
0.401428044,0.103415348,0.125997961,0.663244188,0.563410878,0.521281421,0.50179857,0.290880769
0.940486312,1.061062217,1.107830286,1.437935829,1.373318434,1.486540318,1.489692926,1.243238449
6.192975998,6.689977169,4.672491074,11.54969025,9.934486389,8.853474617,10.43269348,7.749574184
8.560014725,5.748095036,6.203045845,4.101984501,5.360846519,4.973276138,2.909345865,3.700084925
1.106599808,1.277338147,0.725098073,0.612290204,0.408071756,0.275922328,0.89941895,0.401975363
46.42995453,30.79281616,38.19752884,32.9105072,18.84669304,6.838092327,27.15273857,18.99108124
0.060716841,0.089710444,0.072290719,0.412995189,0.438550949,0.28204602,0.180236593,0.315438271
21.31184769,20.39456558,12.07951641,12.49099731,7.613859653,5.172077179,12.50449657,11.47904205
0.276163638,0.359810829,0.379190803,0.5247491,0.496566713,0.546832263,0.604593277,0.427145302
0.052978713,0.6668998,0.094259702,0.50651288,1.276590466,1.383066177,0.836400092,0.777789593
0.4718256,0.371158302,0.569379508,0.089219041,0.192502797,0.232430607,0.153790817,0.142187059
0.078797638,0.055137973,0.139439672,0.578308165,0.625910819,0.7799505,0.473713338,0.502442658
0.973407984,0.771872342,0.392079622,0.104981177,0.061131369,0.051158972,0.089338519,0.051309869
2.013353825,1.177076817,0.219884112,3.104168177,3.670473576,2.846467495,2.319521427,2.398718357
8.03473568,8.156354904,6.223602295,4.790437222,3.330577374,3.060487509,2.73277545,7.649744987
0.071351379,1.44315207,0.786021292,2.301892519,1.459220767,2.41125679,1.432899833,1.852024794
10.30799007,16.29651642,10.00981045,24.03647423,22.26527786,26.4949131,24.46596527,14.35216618
0.994751096,1.113180399,1.17122972,0.721745431,0.637962461,0.562051892,0.563814342,0.946190894
0.203770772,0.28313151,0.28967014,0.27935791,0.653237104,0.704992831,0.49588412,0.449483156
0.365966797,0.311041981,0.45463571,0.048941869,0.107868619,0.123706952,0.074551545,0.061556723
7.391355515,5.908939838,6.866473675,6.393379688,3.409192801,3.568961382,3.64762044,3.920631409
1.326977968,1.175899029,1.161792159,0.777335048,0.705086827,0.660376728,0.8583287,1.042976499
1.118023992,1.094666719,0.988460064,0.761742413,0.60643214,0.747164667,1.028431177,0.841794074
0.931609452,1.270860195,1.147402287,0.54857868,0.726492405,0.583757043,0.888765931,0.984104991
0.312049389,0.384776771,0.368347019,0.371147811,0.504309118,0.487354964,0.536939681,0.418578297
1.648822904,1.320953965,2.210100889,1.259711862,0.495550722,0.469984382,0.339336604,0.108995214
0.043669287,0.121649481,0.118502967,0.388667524,0.249446452,0.154758185,0.221357912,0.22884807
1.751408815,2.272001028,1.64039433,3.01053524,2.868378639,2.513720512,3.091173172,2.414896727
0.09640941,0.074298859,0.127456486,0.236591086,0.651800692,0.593534112,0.202891529,0.433552802
0.392242372,0.86948359,0.245906577,1.57899785,1.065688014,0.646069646,1.357879162,1.215094805
13.22462463,9.92712307,14.42907906,8.377902985,4.936588764,4.795985222,7.662217617,8.913551331
0.625395596,1.125657916,0.896467924,1.382422805,2.673030853,2.538521767,1.304510236,2.446367979
6.988421917,5.478302479,7.955522537,5.555130005,4.988089085,4.812605858,5.752974033,5.048498154
0.099479243,0.084848188,0.098875672,0.219224587,0.249698713,0.242536828,0.194320709,0.088608265
6.640293121,5.830174446,6.779573441,4.867059708,3.312464952,3.322578669,3.489554644,4.351458073
133.0490417,118.9775085,157.176239,90.82447052,82.8405304,75.72674561,105.0256042,110.1635437
42.15747452,36.73156357,50.75687027,37.11554337,19.31649399,23.35028458,26.15834618,36.63976288
11.77228928,12.93385696,7.019715786,16.12060165,22.70809937,19.77479935,15.43096447,14.79786015
97.74990845,76.08302307,112.0491333,47.7166481,42.91620255,18.36038589,53.9257164,30.79510689
26.6796627,28.5428257,38.5853157,23.25875473,20.56754303,18.66119003,24.04987335,22.73293304
1.202354312,1.743972898,0.650906324,1.766876101,2.160489082,2.475817919,2.350339174,1.663834572
0.129275694,0.208496675,0.302634567,0.071933411,0.05391676,0.06211381,0.07492736,0.119265079
4.185256481,3.489086866,4.358343601,2.997126579,2.367467642,2.101420879,2.574778557,2.672365904
0.235866442,0.308185786,0.179064721,0.042360775,0.063446365,0.046292223,0.093337148,0.097720981
0.06456431,0.034858834,0.178577319,0.159313455,0.250672638,0.246059835,0.199716389,0.232037678
1.360054135,0.071246758,0.162817985,1.169450641,1.651660562,2.227512836,1.25778234,1.734812975
0.291088402,0.444145918,0.208925396,0.734541416,0.688936353,0.897340655,0.59646517,0.520178378
0.420069486,0.430012137,0.665950239,0.402421266,0.336347371,0.359112233,0.301553011,0.202219635
6.580857277,5.760977268,9.115118027,4.673204422,5.285523891,4.888867378,5.308522701,4.70404911
13.86414528,13.61441326,20.66529846,10.65014267,7.762051582,6.68426609,13.66975594,5.784126282
0.893940568,0.961205781,1.180246592,0.712091088,0.911575079,0.754204154,0.747371376,0.673569739
3.168738127,3.888990879,4.290926933,6.059689522,6.231081963,8.288684845,5.813848972,7.781790257
0.35732922,0.22565423,0.511633337,0.923760593,0.98878926,1.363935709,1.292923331,0.790179789
11.56619167,16.32301712,6.640814304,15.5007267,21.49383354,23.31215096,18.6216774,17.45468712
0.273400247,0.105979003,0.212979496,0.655198872,0.576688647,0.651642561,0.817203999,0.554233909
2.592705727,2.096102238,2.085544586,1.352578402,0.833800435,0.593599319,1.372302175,1.892204642
1.095986128,1.253965855,1.521958351,1.590491176,1.985846281,1.703004837,1.540571451,2.068075657
738.4407959,500.3126831,513.7823486,388.973999,353.9798889,408.0628357,313.4719238,323.9450684
3.4807024,3.241267443,3.201083899,2.79591608,1.712128639,1.638345718,2.313537836,2.669357061
0.462446928,0.867496014,0.155485094,0.931959212,1.297715783,0.861458719,1.050671101,1.343422532
2.557121038,3.056534767,1.726079226,3.700712442,5.739909649,7.176379681,5.12105751,4.438898087
0.220555753,0.111825667,0.222261816,0.591870368,0.650959909,0.677323699,0.550221384,0.873583913
0.56599766,0.557657659,0.130410239,0.535131395,0.696678758,0.823425889,0.79167819,0.811349452
18.4662323,15.46910191,15.46159554,10.51145458,9.308786392,9.186545372,15.07505512,13.2550993
35.22192764,50.38462067,24.61969185,75.99417877,58.12078857,66.95346832,57.39831543,44.27923203
0.303859532,0.397106975,0.127180383,0.364922225,0.718714952,0.496806145,0.865073323,0.801932871
7.924354076,5.840111732,10.29527187,5.045973301,4.967768669,6.875896454,4.851272583,3.947889805
799.5753784,591.9613647,1022.519348,524.5192871,199.9299164,232.1307373,488.9319153,576.005249
0.697877288,0.670617223,0.135456041,1.074362159,1.253783584,1.097445011,1.170379043,1.202350497
3.749865055,4.544517517,4.283638477,6.069649696,6.995164871,5.048233986,5.337576866,5.183022499
19.68545151,23.29051781,29.67529678,16.99831581,9.074412346,14.66562366,13.46534443,11.1342392
2.67753768,4.586109161,6.060081959,1.848823786,1.534753323,2.312345266,3.430686235,2.16613555
8.353531837,9.998895645,10.14109421,5.63903141,8.176850319,6.86937809,7.514872074,6.387708187
22.14203072,25.61411858,27.27060318,33.63650131,37.41241837,38.93235016,30.10479736,30.20001221
4.365109921,3.742500544,4.939262867,2.893111706,2.236371756,1.993645072,1.97737968,2.03759551
1.296758056,0.937759936,0.19595246,1.831430554,1.436869383,1.349498153,1.594424486,1.49801755
3.101582289,2.521660566,2.7237432,2.229369402,0.966788054,0.990516305,1.5470047,1.988034368
0.354334235,0.708528101,0.078174755,0.617730498,1.001576424,1.318081141,1.149038434,0.725962877
1.044847608,1.392837405,1.592272401,2.112175226,2.269338608,2.020596981,2.272724152,2.114061117
7.199923038,6.701387882,6.300223827,10.3999691,10.28622437,11.43168926,12.73381233,9.323491096
13.06175232,12.37108421,12.19024563,11.66768932,10.55913639,9.21555233,9.788324356,11.31478214
4.016210079,4.231660843,4.957951546,6.136312008,7.04876709,5.910573006,4.708425522,6.339917183
0.4145118,0.386396259,0.296776295,0.700291216,0.441213548,0.740451097,0.556343436,0.827740014
1.492782712,1.200044155,1.794524193,0.913684785,1.162836313,0.847249389,1.089962721,1.308659077
0.263423383,0.104877308,0.217259839,0.273090184,0.506200969,0.584995449,0.765633702,0.380876511
1.275453568,1.81788063,1.570640922,1.815761209,1.845746875,2.047549248,2.005499363,2.054694176
1.905326128,2.801059961,2.891141653,1.59091258,1.766816139,1.819743276,2.273312092,1.709643126
39.20493698,57.16809082,57.77891922,27.96529007,17.43168449,15.91350651,19.98443794,45.4014473
1.103126287,1.282969594,1.313305855,0.890200019,0.807735443,1.005833745,0.767639756,0.844130576
0.813083768,0.364691377,0.696271718,0.261648744,0.364770174,0.312247425,0.30578652,0.252439111
0.060405523,0.061332434,0.38807255,0.817063808,0.166860402,0.732205749,0.828756273,0.681605756
0.92589736,0.688946962,0.887264073,0.638993204,0.772456527,0.408225805,0.529226601,0.577067375
5.008105755,4.037690163,5.053260803,7.287564754,6.641674995,5.018250465,5.715274334,7.038728237
3.769664526,2.149950266,6.867875099,1.262278676,0.767551839,1.069906235,1.807000518,1.9370929
1.534388304,1.144981384,2.361661196,0.666845441,0.352683544,0.598650813,0.679441094,1.083864331
1.48919332,1.721079111,0.689030051,2.359742641,2.282966614,2.009255648,2.501037598,2.31871295
1.970937967,2.418638945,2.761773348,1.745536804,1.207188845,1.404966831,2.227656364,1.594095111
5.57390976,6.35062027,9.222575188,4.58087492,5.280268669,5.225850582,4.386067867,3.57866025
551.8331909,338.8309326,506.026947,356.2371216,263.1691284,211.9704437,298.647644,371.9555054
6.923195362,7.5615592,6.696878433,3.939928055,3.767516613,2.670545101,5.861925602,6.417444706
9.656116486,10.61724663,4.109698772,16.44050407,18.37198639,14.41826439,10.39187717,16.93748283
0.065490365,0.10595566,0.754718721,0.736725152,0.682209909,0.727186799,0.829447985,0.99720335
0.6570822,0.553240836,0.700242937,0.581526339,0.495620787,0.481358379,0.411178768,0.49338007
6.38517952,7.835769176,7.626143932,5.734426498,5.329665661,5.39303875,5.7844491,6.760124207
0.067980886,0.169520408,0.068210468,0.209298134,0.336694211,0.241630837,0.19118689,0.25629425
6.023928642,5.716809273,7.722388268,6.999845982,8.909402847,8.235888481,9.93462944,8.483078003
4.969124317,2.212963343,3.457391024,1.819170952,1.705717444,2.034936905,2.235646248,1.658347368
136.2022552,83.21616364,140.403656,86.33820343,43.93216705,45.32330322,45.56240082,67.76054382
0.068504192,0.261305153,0.090506166,0.102192722,1.264153481,1.044322729,0.781094372,1.081386209
0.243940592,0.246023029,0.194910362,0.225453988,0.057881132,0.034696322,0.074560456,0.152888715
1.735854983,2.479296207,1.342786431,3.618956327,3.861757278,3.368530989,2.603624821,2.18695116
0.662060976,0.531083226,0.076051302,0.810857356,1.407020688,1.043638349,0.872233033,1.620362401
0.462215364,0.365674108,0.532844305,0.275258601,0.225178674,0.139056191,0.23605077,0.441694975
113.5237579,105.6424484,104.9803772,175.0440674,182.3185272,185.3506622,156.4229736,128.5683746
40.30876541,59.58261871,44.57530594,30.54440117,12.13214588,13.16614628,22.32118034,32.57681274
0.543689668,0.525451779,0.820454121,0.362317055,0.370095283,0.288450032,0.377040684,0.28696543
7.857198238,8.999227524,7.022052288,3.669182539,6.448640823,6.05364418,6.735266209,4.18259716
2.666306496,3.604402065,4.064099789,2.671097994,2.597393513,2.259157896,2.429890633,2.10064435
1.424893975,0.067878544,0.113639213,3.771090269,4.117852688,3.490418434,1.562292457,1.204120636
0.075082883,0.161882401,0.154434964,2.349015236,2.261490822,1.927551746,4.679371357,2.465094805
1.286607504,0.950605452,1.099887848,0.492452681,0.526205122,0.431495219,0.383577764,0.260676831
1.356078744,1.109131813,1.411698699,0.096079677,0.073536403,0.424260229,0.036668297,0.658913851
0.596565068,0.547167718,0.187739745,0.059485991,0.089564785,0.042266529,0.094853088,0.183601692
115.8240128,131.9776154,137.5864563,98.72805023,68.52578735,52.92660141,67.08979034,74.29905701
0.419104576,0.260664731,0.337619126,0.252302498,0.140103012,0.124318868,0.190581784,0.204113558
4.402161121,4.174242496,3.953139544,2.957321405,2.272036076,2.342719555,2.491387844,3.540427446
3.586221457,4.66855526,3.60068202,3.017201662,2.200077057,1.866934061,1.456039071,1.798392653
0.229814723,0.412713021,0.126248509,0.388092875,0.550238192,0.534969389,0.4238033,0.487857521
143.5314484,182.0383453,230.2700195,292.5561523,300.3607788,267.8529053,271.1400452,278.7806702
1.935430408,2.721778631,1.226826668,2.471381426,3.330191612,3.361035109,3.46672678,3.180118799
0.13354148,0.149367437,0.257958561,11.04398155,12.45725727,0.092454128,10.20095444,6.725077152
9.928214073,7.298023224,5.068678856,4.484330654,2.467033148,2.666210413,5.212022781,3.804516792
123.7823334,88.71508026,155.2513428,74.32764435,60.81837845,47.67306137,85.31060791,91.60648346
0.339868784,0.484890878,0.269813418,0.746149719,1.606852531,1.218485236,1.00653708,1.017275453
1.39926672,1.404247522,3.19664526,5.559727669,7.641186237,6.782688618,4.566962242,5.951925278
1.412504792,0.102050409,0.260180533,2.953030348,2.851212025,3.206198692,2.160590887,2.290073633
