C1_liver,C2_liver,C3_liver,C_liver_average,V1_liver,V2_liver,V3_liver
0.462506503,0.347598135,0.645651698,0.485252112,0.826714158,0.928505778,0.738309383
16.26798248,14.72756386,11.41324902,14.13626512,24.86589622,34.04788589,35.56692505
0.435985446,0.371539652,0.502912045,0.436812381,0.248277843,0.248022601,0.25448516
0.754584849,0.538424313,0.365141004,0.552716722,1.025752425,1.393894911,0.96541518
1.190154314,0.654637933,0.964134097,0.936308781,0.509207487,0.353277296,0.50026232
3.841567039,3.841894865,3.0011518,3.561537902,4.892252922,8.479056358,6.801558495
1.029953241,1.033810496,1.506959319,1.190241019,1.6115762,1.651835322,1.787957072
32.05511856,25.3996563,27.10703278,28.18726921,38.25112152,38.76626968,39.65453339
2.959750175,1.894536972,2.638478518,2.497588555,0.910347283,0.763195276,0.74284327
0.662229121,0.824102819,0.729261935,0.738531291,0.50600177,0.434612632,0.460094482
0.911353767,0.532547295,0.752130628,0.732010563,0.050397769,0.176200897,0.22066848
1.806552172,1.624410868,2.064624548,1.831862529,1.051682949,0.716846824,1.116831541
2.572092056,1.452688575,1.206245303,1.743675311,0.397043645,0.397086114,0.693607628
78.89407349,103.0943756,57.18139267,79.72328059,115.579689,132.5023651,134.734726
0.284780741,0.337227434,0.317850679,0.313286285,0.72858417,0.679086387,0.857763767
0.964569271,1.361487985,0.904280901,1.076779385,2.039252043,3.009841204,3.26184082
0.297105223,0.130454555,0.293363154,0.240307644,0.053670954,0.098548785,0.034599382
0.197535113,0.186579704,0.192093059,0.192069292,0.664683878,0.724565983,0.308932871
0.688646197,0.629875839,0.888355136,0.735625724,1.120320678,1.079748034,1.037469983
18.5671711,12.68208694,10.3392458,13.86283461,2.898913622,3.340996981,7.666742325
0.59001559,0.603178561,0.50452441,0.565906187,1.197934151,1.179596066,1.262702346
1.613832474,1.586927295,1.228719115,1.476492961,1.854140759,2.240831375,2.748501062
40.76616669,42.67617798,48.75127411,44.06453959,19.92876816,20.22823143,28.69903564
1.047287226,1.150024176,0.760587037,0.985966146,1.488619804,1.978613496,2.200801849
7.570463181,10.17577267,8.346549034,8.697594961,2.926732063,2.217740774,0.571380377
6.224648476,3.922882557,5.755980015,5.301170349,2.127088308,2.480359554,2.776079178
0.490760922,0.832559884,0.381362915,0.568227907,1.085592151,1.535279274,1.108175993
5.638065338,5.41756916,3.150867224,4.735500574,1.934318781,0.970677197,1.186188579
1.592546344,1.411800504,1.638379812,1.547575553,0.040023055,0.85672754,0.071581751
1.594210386,0.167381227,2.073343992,1.278311869,4.583081245,4.156655788,3.452150822
0.229682788,0.170048907,0.184706017,0.194812571,0.061152384,0.098134689,0.096417874
150.3414612,145.3440857,156.552887,150.7461446,193.8415375,192.9057159,244.7617035
0.249128088,0.213975742,0.338817418,0.267307083,0.06984324,0.10557773,0.053232715
7.432831287,9.455842018,6.566088676,7.818253994,32.26963806,61.49605179,27.29354286
0.154848337,0.108107716,0.212954506,0.158636853,0.258888692,0.313321412,0.290707439
2.385370016,2.622386217,2.592741251,2.533499161,2.122884989,2.031311035,1.784022808
0.823019564,0.442780107,0.644532919,0.63677753,0.290899396,0.151260018,0.251716137
1.614837885,2.785579681,2.140633821,2.180350463,9.583971977,6.814589024,9.955036163
0.024030115,0.093995303,0.087541007,0.068522142,0.157232404,0.275905162,0.234037772
128.4902039,87.10111237,138.0573273,117.8828812,50.04096222,46.46205521,43.95983887
0.324323088,0.251179874,0.312470794,0.295991252,0.607622445,0.688977599,0.526266515
0.815739274,0.682553589,1.072060823,0.856784562,0.453285873,0.422816634,0.51049161
11.80031204,12.22160435,10.95061111,11.65750917,20.63864899,22.87480354,31.26424217
0.480464548,0.663525105,0.322440863,0.488810172,0.096943781,0.186245844,0.109518595
0.077357024,0.046365846,0.038978308,0.054233726,0.317253798,0.384922564,0.24693872
1.265245199,1.552274704,0.880852938,1.232790947,0.376491547,0.536933362,0.672624409
0.181778491,0.265252382,0.202155247,0.216395373,0.069294542,0.096010886,0.114729173
34.80672073,33.68476105,43.79916,37.43021393,18.50934792,17.1372242,18.58363152
4.613624573,4.834531307,6.042908192,5.163688024,2.509421349,1.083423853,3.808078527
0.069778942,0.061222158,0.06359046,0.064863853,0.127679437,0.093064219,0.160356745
43.60547256,40.30030441,41.00556946,41.63711548,26.13820076,15.72605133,15.13639069
0.104486249,0.082587034,0.098154932,0.095076072,0.603027642,1.635093808,0.741906464
244.8257904,172.3853607,261.0640869,226.091746,126.1478195,104.1620102,141.175827
0.531738639,0.157236025,0.456220597,0.381731754,0.814318836,0.706320703,0.92674613
0.555243552,0.657038927,0.474548399,0.562276959,2.599074125,3.175953627,2.691471815
0.505806863,0.332765937,0.57971108,0.472761293,0.273734659,0.08044792,0.030252505
5.372160912,5.943272591,5.335132122,5.550188541,2.521852016,2.931780577,2.082433939
60.72110367,62.91590118,55.99354172,59.87684886,48.4202919,47.04015732,44.66801453
0.10975907,0.091957271,0.104024217,0.101913519,0.222710609,0.171267927,0.296601474
0.411752462,0.327699691,0.310608417,0.35002019,0.238357961,0.089607321,0.114644431
13.14855289,18.3823967,5.349610329,12.29351997,37.79875565,46.9967041,48.07404709
2.968451977,1.390621901,2.315751314,2.22494173,0.188917592,0.828891695,0.106704786
1.675437689,0.83592838,1.321871638,1.277745903,0.035905458,0.256760955,0.488833964
1.177985787,1.303506494,0.571188867,1.017560383,0.060220193,0.277221769,0.200221077
1.489616871,1.849886298,1.599058867,1.646187345,0.056971058,0.035890449,1.096297979
2.320228815,2.673774004,2.731335163,2.575112661,1.031237721,2.178677082,0.872864246
0.175122216,0.171308964,0.196870774,0.181100652,0.208708823,0.228253499,0.248943344
94.23470306,68.56355286,53.1144104,71.97088877,37.60998154,27.58149529,40.69994354
1.671104193,1.280894399,1.23161459,1.394537727,0.717613578,0.718584478,0.864695787
1.044513822,0.501908183,1.381691933,0.976037979,2.553980589,1.59472692,2.696867704
2.221112967,2.005160332,2.238590479,2.154954592,2.857916355,2.934587717,2.852330446
0.676512361,0.748490453,0.934289813,0.786430875,0.390204817,0.323175877,0.458595634
154.4981995,132.9164276,186.9665833,158.1270701,43.56545639,44.68429947,64.16365814
0.298776209,0.281521559,0.22655718,0.268951649,0.667426527,0.651283979,0.517236233
3.035916328,2.719033957,3.713928461,3.156292915,1.042885184,0.916709781,1.286983013
1.164395928,0.970740557,1.561218739,1.232118408,1.727230787,2.588895798,2.290392637
4.032240868,7.860458374,5.49735117,5.79668347,0.102273092,2.738199949,0.074533567
2.95583272,4.562182426,3.260044098,3.592686415,1.993125677,2.059815168,1.374437928
5.614145279,5.455914021,6.376229286,5.815429529,2.492680311,3.426843166,4.339777946
2.727716923,4.661088467,3.512881994,3.633895795,5.232769489,6.304656982,6.403252602
0.058256559,0.330658823,0.049405083,0.146106822,0.488014251,0.506758451,0.961780608
0.445207149,0.340226829,0.436083078,0.407172352,0.555690169,0.492890626,0.533797979
27.4882946,24.1113739,15.13244152,22.24403667,14.39394569,6.359125137,9.038518906
0.363286525,0.317274362,0.407258719,0.362606535,0.168886915,0.063604616,0.053776909
0.047490969,0.046955612,0.138159335,0.077535305,0.544968843,0.688509762,0.625974238
2.667013168,2.973069906,3.21539259,2.951825221,6.47836113,4.856393337,8.156475067
0.592615724,1.162494779,0.483893275,0.746334593,1.402635932,1.681475639,1.960131884
4.098803997,3.484832525,3.807706118,3.797114213,6.167052269,6.087785244,5.843451023
9.311144829,9.534678459,5.325261116,8.057028135,19.82368851,17.40889549,16.02817917
0.527959824,0.742255092,0.595900118,0.622038345,1.19145155,1.443451285,0.916254461
1.349384665,1.521205425,1.040637016,1.303742369,0.493321449,0.277014583,0.504121721
2.914161682,1.911415339,2.626402617,2.483993212,0.876758695,0.528311968,1.105215907
596.7064819,522.5494385,612.5497437,577.2685547,340.62323,157.18367,322.9578857
2.549904585,2.488469839,2.835083008,2.624485811,2.154906511,2.141952515,1.625674486
0.23271279,0.128243536,0.291727811,0.217561379,0.456954628,0.489916623,0.73591125
50.04332733,52.96805954,30.65743637,44.55627441,96.19233704,89.33853912,93.65632629
7.80308485,4.744942188,6.31601429,6.288013776,3.422404289,4.250555992,2.76075387
0.452071428,0.332185417,0.273242086,0.352499644,0.189499572,0.091600083,0.138088346
0.435777426,0.423034877,0.395478934,0.418097079,0.276947469,0.259694904,0.212391317
1.426590323,1.695973873,1.203645825,1.442070007,3.558432817,3.350988388,2.129571438
0.372889578,0.63951546,0.484781712,0.49906225,0.028995033,0.043488823,0.100247838
0.239635974,0.284345388,0.189872012,0.237951125,0.049542818,0.09532249,0.168019339
4.284971714,5.510024548,5.650685787,5.148560683,1.109848619,3.170506716,2.611922979
4.97833252,5.074985027,6.575959682,5.54309241,2.329724073,1.407762647,2.103379726
0.636124074,0.476286054,0.79382056,0.635410229,0.241570786,0.185791373,0.343146712
1.715098023,1.567576289,1.853871226,1.712181846,1.468922496,1.327530026,1.369604349
0.054870382,0.607263803,0.159823611,0.273985932,1.051469326,1.022973657,1.183715582
165.6508942,145.749054,142.6080322,151.3359934,319.6082458,203.5421448,346.8038025
0.397885233,0.387844652,0.315435499,0.367055128,0.252594829,0.314163506,0.255508095
0.204544976,0.128257856,0.152220413,0.161674415,0.047483403,0.091332428,0.054695074
0.250077993,0.209102139,0.166388065,0.208522732,0.420089066,0.612587929,0.430043459
0.348899275,0.338800579,0.272982121,0.320227325,0.58835268,0.67741555,0.454511404
1.462263823,2.104495525,1.767595768,1.778118372,3.114087343,2.330253363,3.252510548
0.499081314,0.555051863,0.455068946,0.503067374,0.424968868,0.32372725,0.306650937
1.168452144,1.210155606,0.538876653,0.972494801,2.973001003,2.639354467,2.469162226
0.327328801,0.389815658,0.438090235,0.385078231,0.467319667,0.613389909,0.664156139
1.860079646,1.415276527,1.573031425,1.6161292,0.885057926,1.320545912,0.975119948
8.079389572,9.165576935,8.971077919,8.738681475,9.87569046,11.4086647,12.33026123
0.052793182,0.074704036,0.132779434,0.086758884,0.408156723,0.25755626,0.525779366
4.889582157,4.171578884,5.345332146,4.802164396,2.400783777,1.029657006,1.959120154
1.512116432,1.666983128,1.693231583,1.624110381,1.952235103,2.314146757,1.941546798
0.035060834,0.139250532,0.270770967,0.148360778,0.487123787,0.727707148,0.594611824
0.136015624,0.092133433,0.268744051,0.165631036,0.455672294,0.695594072,0.703761935
2.572993755,2.031284094,1.621499896,2.075259248,1.198468447,0.673739791,0.95286274
32.20869827,24.3374939,18.81938553,25.12185923,7.228851318,2.368882656,6.874250889
170.1750641,163.7706146,162.6073608,165.5176799,76.31343842,58.1410408,58.62184143
38.36366653,32.83008957,18.45612144,29.88329252,6.169902802,5.45287466,3.320143938
0.236553982,0.755155802,0.356223881,0.449311222,1.513410568,1.403385162,1.774542928
0.058040615,0.201797605,0.127905652,0.129247957,0.382154942,0.451755166,0.361312211
0.89225173,1.38331151,0.981244445,1.085602562,2.142867327,2.721892834,2.439748287
3.535101414,8.566411972,3.943930864,5.348481417,10.70739079,11.37057018,11.60971165
4.918357372,3.721130133,3.727090359,4.122192621,1.341086388,0.777998745,1.37960875
32.18061829,20.55150604,23.00845528,25.24685987,52.39180756,49.36259079,78.17747498
57.90605545,40.68373489,33.3092041,43.96633148,147.7969666,119.5702591,199.8575745
0.101780929,0.134764448,0.241485968,0.159343782,0.390810341,0.281482339,0.531812072
0.127373904,0.089048639,0.446579605,0.221000716,0.695529819,0.969073176,0.546875
0.291648448,0.423500717,0.393307239,0.369485468,0.181093514,0.201754346,0.147298411
1.727647781,1.587070584,0.927478492,1.414065619,0.442635804,0.390636772,0.772444546
3.022534132,2.330114126,4.454937935,3.269195398,1.029029369,1.224273562,0.69671762
8.189633369,0.128943697,7.058998585,5.12585855,13.79269886,16.15578461,17.25831795
0.278134853,0.312006593,0.307739139,0.299293528,0.118639365,0.207602218,0.038656317
67.5645752,139.8541718,105.0277863,104.1488444,38.55387878,48.99501419,27.32688713
1.893187761,2.560176373,1.753117681,2.068827271,4.288869381,4.92523098,4.754946232
0.757011652,0.490763456,1.028758526,0.758844544,0.165086389,0.152735949,0.225820616
24.22950363,11.24366093,5.525320053,13.66616154,41.65983582,39.40451813,38.02457809
98.77622986,110.4370041,86.39070129,98.53464508,54.05164337,17.60305023,28.16546822
12.38481617,14.23590374,9.614359856,12.07835992,21.8571682,22.34181786,16.77270699
0.051557165,0.100244969,0.119334362,0.090378832,1.441567183,3.13394928,1.911945462
2.324180841,3.150669336,2.146161795,2.540337324,5.956544876,9.125660896,4.814898014
4.148379803,3.873788118,2.738442421,3.586870114,9.328941345,10.65011597,8.965076447
10.95233059,11.40097809,6.901056767,9.751455148,5.806945801,3.118444204,1.382868767
0.139161021,0.080622658,0.067918137,0.095900605,0.344851285,0.256396711,0.216037169
0.058994751,0.039786927,0.241206288,0.113329322,0.911665142,0.587458849,1.416591763
75.5832901,162.6597137,215.7447968,151.3292669,19.71077156,45.03516388,17.66786575
7.552088261,15.00707722,4.350630283,8.96993192,27.24238777,22.38458443,32.20436478
7.754202843,8.330257416,5.350268364,7.144909541,2.681638479,2.016173363,3.461031199
7.587103367,7.842181683,7.659175396,7.696153482,10.41033173,10.75270271,9.639538765
6.038481712,3.560409069,7.378171444,5.659020742,2.005698919,1.635795593,2.064485788
1.938949585,1.285230517,1.878779888,1.700986664,1.213570833,0.791966677,1.02664113
2.608147144,2.065649986,1.714882731,2.129559954,6.776847839,8.96726799,4.814148426
4.616397858,4.366522789,5.579941273,4.854287306,6.772574425,11.98877144,12.43592548
2.621390104,1.894500971,0.041063312,1.518984796,6.859126568,14.89298344,10.1502533
6.616744995,5.197183132,5.692803383,5.83557717,4.839893341,2.507527113,2.816659212
0.750667393,0.699001968,0.483991981,0.644553781,1.460837126,1.681509018,1.166704178
0.624267638,0.876959741,0.441643894,0.647623758,1.189991117,1.368865967,2.201476336
4.695094585,4.901542187,7.598301888,5.73164622,0.037633985,0.062671907,3.267086267
6.4167099,5.804232597,4.887959957,5.702967485,9.251291275,9.223571777,11.26348972
3.934823751,5.940048218,2.563127279,4.14599975,7.348175526,8.302284241,6.300209522
1.032379985,1.335256457,1.126419067,1.16468517,0.657132745,0.57893765,0.618367791
2.752574205,2.09073472,4.677042007,3.173450311,0.637257338,0.648076057,1.2999475
0.13093783,0.086126894,0.096990883,0.104685202,0.482778311,0.721959531,0.487597436
0.260318339,0.172729373,0.143405199,0.19215097,0.371398032,0.341347694,0.386315942
59.15756607,39.40083313,49.1395607,49.2326533,21.56474113,14.28246689,28.0684185
24.01941681,23.97126007,20.02040291,22.67035993,50.96705246,90.46800232,65.47887421
2.027491808,2.21751976,1.141686797,1.795566122,2.840391636,4.503516674,5.130020618
0.348968625,0.523803532,0.593234837,0.488668998,0.1187106,0.084269255,0.05291979
0.767758727,0.0563372,0.165503308,0.329866412,1.159786344,1.814840078,0.995915771
1.840700269,1.967604995,2.881543875,2.229949713,3.910240173,3.983559132,3.24336791
0.221511498,0.200698793,0.223372057,0.215194116,0.152217269,0.12948823,0.04433845
11.84191322,19.66565704,15.0505085,15.51935959,5.423330784,5.493308067,7.064224243
2.215427399,1.411048055,1.960086942,1.862187465,2.667390823,3.515730619,2.764350891
8.806724548,12.10119915,14.77411175,11.89401182,0.143144816,0.022455934,0.053552322
0.073683478,0.035446782,0.077763155,0.062297805,0.542974174,1.157541156,0.763376772
76.26625824,81.12020874,49.77132034,69.05259577,117.6420212,125.1875229,177.4767914
3.469232082,4.748884201,4.378928185,4.199014823,7.825823784,5.664733887,8.53529644
4.689547539,4.625611305,3.473725796,4.262961547,1.691255689,1.217022181,2.071717739
1.094262362,0.88082993,0.735118926,0.903403739,0.454995513,0.531419694,0.086588889
0.676997721,0.348755598,0.505972207,0.510575175,0.113188244,0.120519765,0.084082641
12.69682693,11.39273453,14.57701302,12.88885816,7.491719246,6.217774391,9.950539589
17.79719353,35.04470444,19.31986618,24.05392138,91.11308289,65.55278015,57.35160828
0.569041431,0.5593521,0.49491626,0.541103264,0.356366873,0.165654719,0.191971168
7.292424679,4.746734619,5.27853632,5.772565206,3.60605526,3.598937511,3.428881884
0.375559002,0.416548699,0.2683492,0.353485634,1.387640357,1.471855164,1.109899521
0.052232418,0.793320358,0.551610649,0.465721142,1.219982147,1.156371593,1.907336712
0.852383435,0.716525376,0.56464088,0.71118323,1.374176264,1.214315653,1.097609401
0.453978151,0.419953048,0.246368989,0.373433396,0.644309878,0.616998851,0.687275231
0.069381177,0.070673265,0.051409956,0.063821466,0.319081038,0.513040721,0.334363759
5.798578739,7.167404175,4.629989147,5.86532402,16.80783653,13.08749962,19.98013878
7.098977566,8.342441559,5.714520454,7.05197986,15.02546787,30.87901878,22.23883629
5.647771835,2.933185101,6.079102039,4.886686325,1.95316124,1.11994791,1.757606506
15.8145256,16.21221352,12.81037235,14.94570382,19.74212074,21.81751442,18.29886436
0.608181655,0.408342451,0.5925439,0.536356002,0.332922548,0.112023264,0.052086297
0.983081996,1.044811964,0.661445796,0.896446586,1.98457706,3.849559784,2.128672123
16.41601563,23.67311096,12.33983803,17.47632154,38.56100082,68.49675751,68.88114166
11.07228374,14.78740501,7.728932858,11.19620721,27.42475319,21.34367371,39.69574738
0.995631814,1.380229712,1.039518237,1.138459921,2.189243317,2.779669285,3.372714281
0.222853169,0.230562717,0.223793238,0.225736375,0.135893151,0.132037878,0.177413061
22.49436569,21.74123192,19.47813797,21.23791186,12.23009777,14.40143108,9.264463425
1.394210339,1.50590384,1.335165024,1.411759734,1.642671347,1.530233383,1.749175668
0.106032237,0.133608073,0.053313341,0.097651217,0.442101508,0.281245083,0.721747637
6.428150177,7.346221924,6.311079502,6.695150534,24.74550629,18.06251907,26.54413795
48.99983978,65.32044983,40.45277405,51.59102122,290.6714783,154.864563,181.1975403
0.262742251,0.284624904,0.299236625,0.28220126,0.245959044,0.171008006,0.205009744
0.153003991,0.067348786,0.149067149,0.123139975,0.25513801,0.427027106,0.366943926
0.527647734,0.292551637,0.395347297,0.405182223,0.116933517,0.045217507,0.097311899
9.8994627,8.179748535,12.04106617,10.04009247,1.84463048,1.50253129,3.714403391
0.096632518,0.18748796,0.062517062,0.115545847,0.409403414,0.544218123,1.016074657
3.336800098,2.125423431,1.839031339,2.433751623,0.405342847,0.687006056,1.178769469
0.891142309,0.34175697,0.966404557,0.733101279,0.111009799,0.13937521,0.243914872
6.09880352,4.462203026,5.337435722,5.299480756,2.552341938,1.880636811,2.259067774
1.038862824,0.60891223,1.144648075,0.93080771,0.244039178,0.255213767,0.450389713
10.4385519,15.99612904,10.76733303,12.40067132,6.120036125,6.978997231,4.793914795
2.608493567,2.62181282,1.469876051,2.233394146,5.531255722,6.39387846,5.765888214
38.69301224,38.52287292,32.62413788,36.61334101,84.64470673,62.56871414,66.03342438
0.502652109,0.556306064,0.846500576,0.635152916,0.197802335,0.056960609,0.180313244
12.33454704,14.20831013,6.068901539,10.87058624,18.96883583,22.4901886,26.8225441
0.572057545,0.710863471,0.366621703,0.549847573,0.273674071,0.027216733,0.042545389
13.43872261,12.3022337,5.833963871,10.52497339,19.81193161,30.45562935,26.57224464
0.043193128,0.106620811,0.168178067,0.105997335,0.184591278,0.313321412,0.31595099
2.686704636,2.709895849,2.529071093,2.641890526,4.24363327,4.413626671,3.073029041
1.157531619,1.284227133,1.051692963,1.164483905,1.859376669,1.97607398,2.749550581
1.443300366,1.290605783,0.815504611,1.18313692,2.599608183,3.912382364,2.319844007
1.730074525,2.130906105,1.606758714,1.822579781,6.5788064,5.441847801,8.857913971
5.18876791,5.113687038,3.691553593,4.664669514,9.488513947,10.53015041,6.285596848
4.999826431,4.001719952,3.007666826,4.00307107,13.06322479,11.87983513,11.2649889
16.10920334,25.36955261,13.76361275,18.4141229,42.84951401,30.34903526,38.27563095
0.081279255,0.109709561,0.087506168,0.092831661,0.046768371,0.048020583,0.051786683
0.229145452,0.322800159,0.190477431,0.247474348,0.069022849,0.045932811,0.073185124
123.5396347,95.04218292,63.17660522,93.91947428,38.16919327,32.12511063,20.75502205
2.577153683,2.833097219,1.789246917,2.399832606,3.855743408,6.268232346,5.963354111
0.861293137,1.047248721,1.478661418,1.129067759,1.802671432,1.755693316,1.689560771
7.484139919,8.003439903,5.144614697,6.877398173,15.55298233,20.7598877,12.06459713
0.226926684,0.381824344,0.375637531,0.32812952,0.170607299,0.056675594,0.067475162
0.427699775,0.533622384,0.514724731,0.49201563,0.064672112,0.07080099,0.111739345
3.467152119,2.880220652,3.888321877,3.411898216,2.071095228,2.530651093,1.399805188
0.98578608,0.931931019,0.878911555,0.932209551,0.417666972,0.391839713,0.375599533
34.55711365,32.45202255,44.96726608,37.32546743,23.80801201,16.25703812,17.45166588
557.1156006,488.3266296,657.892334,567.7781881,162.9741974,27.19051933,221.1218414
2.490379572,1.910053611,3.588891506,2.66310823,0.552626908,0.355182022,0.03695314
0.458519667,0.237784684,0.453292072,0.383198808,0.154603764,0.055078994,0.112927154
43.12013245,35.29268646,39.61041641,39.34107844,10.24363327,8.660173416,7.741306782
0.605754912,0.975721598,0.911157966,0.830878158,0.562350869,0.234585881,0.384929538
44.8916626,122.6424789,60.70218277,76.07877477,2.093570948,1.195869684,5.919139385
0.314640343,0.519324124,0.598927319,0.477630595,0.273332149,0.226315364,0.159802139
0.551742077,0.325186789,0.456582546,0.444503804,0.020331701,0.042777069,0.031463206
30.41151237,47.48526382,26.17945862,34.69207827,9.029385567,15.71168327,8.775105476
1.641047001,0.906022131,1.647461414,1.398176849,0.361994684,0.305582196,0.516411841
0.094345629,0.259912133,0.059853252,0.138037005,0.974176347,0.505555451,0.785521567
1.661743879,1.469710231,1.376591802,1.502681971,0.775066853,0.604701698,1.000786901
114.2589645,109.8887253,152.4266815,125.5247904,62.63935471,61.64308167,83.38578796
7.950424671,8.752038956,6.577605247,7.760022958,18.01603127,26.83965111,13.63309383
11.3118391,8.899679184,6.514429092,8.908649127,21.54051399,24.51889038,28.42476082
4.58242321,3.648384571,3.834687948,4.02183191,2.018735647,1.707339883,2.330073357
2.003570795,1.917543173,1.311671257,1.744261742,2.71048975,3.048403502,2.54788661
0.0785437,0.114884764,0.065135494,0.086187986,0.432413191,0.730046272,0.748576164
51.70046234,43.58279419,49.78448486,48.3559138,30.18272781,16.54642487,32.49250793
6.303692341,5.979466915,4.636898994,5.640019417,7.62528944,10.76974487,8.877774239
0.723175585,0.156778321,0.714454949,0.531469618,1.134817481,1.008437634,1.086630702
0.416397989,0.470337391,0.332762986,0.406499455,0.083897606,0.063631266,0.285349101
8.098111153,6.693303585,9.632126808,8.141180515,4.142119884,2.32056284,3.406849623
0.453908831,0.360753238,0.328630209,0.381097426,1.045057893,1.758366585,1.291929007
4.013520718,3.773449421,2.60968709,3.465552409,4.822439671,6.043674946,6.054406166
12.51031303,9.61244297,13.59086609,11.9045407,2.926910162,3.31977725,2.012777328
5.351361275,3.750515223,4.676055431,4.592643976,11.73677731,11.94198895,9.836631775
0.05744452,0.031648219,0.034546111,0.04121295,0.124388248,0.244744435,0.129279062
1.541826963,0.84943825,1.405613542,1.265626252,0.633374929,0.546924829,0.714103699
4.505113125,6.578631401,4.970879555,5.35154136,3.007871866,3.519740582,3.36600709
0.569388092,0.697747707,0.558092833,0.608409544,1.027818322,0.932081282,0.782411575
0.125155136,0.057887215,0.053263407,0.078768586,0.378842413,0.491219878,0.326817304
1.709620357,1.496944904,1.310881615,1.505815625,1.112092614,1.180999517,0.88627845
42.56196594,21.86594009,28.91678238,31.11489614,11.55939484,7.520008087,13.86615753
0.332414627,0.572181106,0.781119406,0.561905046,0.164758667,0.111486867,0.189321056
0.657514334,0.882299185,1.037280798,0.859031439,1.46924305,1.223939419,1.327488065
0.672594905,1.077887893,0.967128456,0.905870418,1.470667958,1.305876255,1.747077346
0.067226529,0.099128038,0.056816075,0.074390214,6.44238615,5.830144405,4.38474226
6.454498291,7.86189127,8.323188782,7.546526114,9.416207314,9.632587433,9.46680069
2.276581764,1.721488476,2.25688529,2.084985177,0.497560143,0.750797808,1.494117141
0.800312042,0.98772639,0.614194989,0.800744474,1.542511225,1.280179143,1.633130908
3.262021065,5.279603958,5.733606339,4.758410454,16.98307991,9.840771675,13.88826275
1.300364017,1.724068642,1.435227633,1.486553431,2.462048292,2.373193502,2.778926849
10.10192299,7.053447723,11.5494709,9.568280538,2.49552989,2.151943922,2.947954178
19.56075668,25.03843307,24.42860985,23.00926654,15.97649193,17.92785072,12.70233822
0.183539599,0.128509954,0.179266885,0.163772146,0.034434214,0.082651079,0.06951578
9.595423698,6.733798027,10.45638466,8.928535461,5.650579453,3.781724691,5.133393764
0.157094836,0.348633766,0.146188021,0.217305541,0.722101569,1.251307368,0.632568955
1.206101537,1.518517852,1.098351479,1.274323622,3.065289497,5.124058247,4.511390686
2.579961777,4.327104092,4.021585464,3.642883778,1.117791653,0.684834003,2.006370068
95.23314667,49.63895798,58.67856216,67.85022227,112.5520706,123.129097,104.7586823
1.085456729,1.184533477,0.926096559,1.065362255,0.587390959,0.40991798,0.575689435
2.443785667,3.125763893,3.194597244,2.921382268,3.926269054,4.681625366,4.486286163
0.145221025,0.234125897,0.042130038,0.14049232,0.347590387,0.390569925,0.346695155
6.914196968,5.391409874,6.44894886,6.251518567,2.047337532,2.769076586,2.276191711
3.347685814,2.712583542,3.077786207,3.046018521,5.2780056,7.369968891,6.752097607
6.70306778,5.029474258,4.588529587,5.440357208,38.5111351,36.83480453,59.95578384
64.06655884,58.31825638,51.85088348,58.07856623,79.72218323,108.1017838,134.251358
6.768244267,4.39447403,5.064986229,5.409234842,2.554016113,1.020868421,1.776791096
1.203917503,1.181702495,0.837089896,1.074236631,1.765271664,1.860954762,1.655612946
0.845380485,0.949848592,1.109999657,0.968409578,3.161958933,2.916542768,2.675884247
5.109724522,9.671212196,5.431542397,6.737493038,17.19465828,20.10526085,14.36413479
1.060773015,1.470892787,1.575631022,1.369098941,2.784256697,2.0765903,3.207171679
54.16536713,41.39327621,39.05432129,44.87098821,80.52716827,110.6313934,86.67192841
24.8722496,18.74074554,14.2578392,19.29027812,30.34692764,43.96250916,56.2087822
2.692321062,3.115873098,3.564213037,3.124135733,1.512520075,1.164993167,2.019559383
6.472525597,5.574886322,6.668092728,6.238501549,3.188815594,2.011695623,4.831010818
0.398682624,0.112846337,0.689250171,0.400259711,1.076402545,1.194800496,0.956122637
17.30906296,25.18714905,20.15794563,20.88471921,36.18878174,32.11642838,48.62485123
0.025000108,0.094228283,0.126238406,0.081822266,0.228263602,0.158446819,0.1831678
4.096030235,4.06264019,5.231482983,4.463384469,1.932039261,2.081736326,3.2374475
0.806378901,0.06338425,0.796156764,0.555306638,1.8809973,2.286310911,1.601506352
0.142991841,0.147712812,0.074462831,0.121722495,0.73552984,0.680489838,0.584345043
2.607800484,2.995144129,3.553354502,3.052099705,10.33161259,12.04090023,14.99775219
0.510556459,0.308279723,0.596262097,0.471699427,0.139362425,0.173213467,0.135952607
2.626000881,2.554191828,1.669474602,2.283222437,10.05307198,14.40911484,9.117954254
2.448881865,2.311730623,2.09838438,2.286332289,5.248797894,5.215284824,5.760641098
9.582942963,5.787030697,8.144516945,7.838163535,2.684559107,1.884245872,4.270458698
8.466285706,6.013867378,5.675364494,6.718505859,16.39252281,21.75368881,13.92161274
17.91229248,9.83641243,18.06324196,15.27064896,7.421905518,3.139429569,6.384142399
13.49142075,16.37526512,10.81701851,13.56123479,6.040961742,6.881756306,10.14875603
1.042052388,1.249287844,1.13569808,1.142346104,1.850685716,2.918581009,2.070218801
4.634772301,2.684094429,1.793623209,3.037496646,5.510952473,5.93206501,7.008768559
0.307651252,0.372650534,0.238208666,0.306170151,0.914372206,0.701909721,0.652315676
0.358849049,0.229789853,0.384423018,0.324353973,0.598397195,0.774790704,0.586630702
