Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
-1.18160,2.65052,-0.49563,0.33929,-0.17630,6.24787,-3.57030,-0.41854
-0.31265,0.93753,-0.24522,-0.46323,-0.95331,14.47577,-2.05567,-0.76370
-2.68466,0.22464,-8.37184,-4.73735,-3.30818,3.96147,-4.01040,-1.66243
-1.22314,0.68506,0.12771,-0.45732,-0.04216,-2.69137,-0.17092,-3.10190
3.85296,1.04691,0.89982,-0.10670,0.45536,-1.93239,-1.11544,-2.33372
4.09264,-2.71048,-5.14002,-4.85161,-2.08470,9.57228,-1.55305,0.37760
-0.45554,1.89249,-0.07927,-0.47939,-0.69601,11.28005,-4.11023,0.02853
0.00049,-1.14796,-0.20509,-0.10091,-0.52268,-1.95381,-0.09258,0.06755
-0.63046,-2.13138,-3.96201,3.25027,4.24619,-2.09472,4.87626,3.24082
1.23628,-0.30495,-0.01405,6.43130,2.38609,-2.74009,0.16289,0.02383
-4.89310,-6.07816,-23.32174,-6.89464,-5.51343,2.93504,-0.37690,0.97570
-0.95978,-7.61161,-3.60903,1.06209,0.71819,-0.58887,2.60239,3.08042
-1.93389,0.56632,1.75182,-0.87557,-0.24459,-1.63471,0.40143,-1.65013
0.44768,-1.60619,-2.64491,0.37368,-0.45786,0.17131,1.84418,0.05884
0.15666,1.62780,-0.02312,0.21570,1.48234,-0.49439,0.46488,-0.13989
-1.42826,8.40291,0.15349,1.04298,0.08476,-0.58454,-1.97420,-0.52456
0.58527,-1.31835,-1.83304,0.07362,0.08339,0.36383,2.30411,0.23315
-1.32420,-0.60224,0.84532,3.20579,0.35834,-2.91332,1.17218,-0.78259
-0.38959,-0.55348,1.98084,3.23877,0.40926,-3.51310,1.35553,-0.44077
0.06688,-1.02301,0.81851,3.10947,0.19838,-1.89752,0.21332,-0.23124
-0.18383,-3.62471,-0.22402,1.79201,-0.00991,-2.70961,2.08017,0.29015
-1.30588,3.72321,0.34873,0.28172,-0.45764,-0.46289,-1.73219,-1.79230
0.58618,9.60784,6.07696,0.25512,1.66100,-1.33175,-2.56831,-2.52792
3.10827,-8.32337,-3.36303,-0.25199,-3.12500,-0.03423,-0.39515,1.42321
2.76879,-5.08646,-1.14789,-0.35449,-1.00754,0.48740,-0.23282,2.46313
2.81767,-4.36212,-1.30986,-0.16476,-1.11673,0.25567,0.01773,2.36278
0.07944,0.06883,0.19717,-1.56145,0.30824,2.69165,-1.30362,1.50125
-0.05926,-0.13573,-0.07974,2.06009,2.64157,0.18807,0.40545,0.09267
-4.32953,-0.55373,0.36178,4.13037,0.36092,-3.10111,5.46285,0.70070
-0.71015,-0.18551,-3.33217,-0.95852,-2.27889,2.74425,0.27330,1.65547
-0.47106,-1.28278,-4.89225,-0.49392,-1.57566,2.52327,1.32235,1.29574
-2.94859,-2.30458,-6.29001,-0.33087,-2.37843,0.25750,1.20478,0.96854
-4.24290,-2.67826,-5.30995,-0.04834,-2.43271,0.07591,1.57822,1.03909
-2.06693,-1.65321,-4.04237,0.04916,-1.20810,0.07980,1.65756,0.64933
-3.83403,-2.62560,-6.48416,-0.08533,-1.72919,0.37049,2.31032,1.98695
-0.67918,-2.52305,-4.56542,0.09906,-1.21639,0.16655,3.14812,1.36631
-3.38993,-1.94712,-5.07143,0.03152,-1.58120,-0.10981,1.40478,0.79694
6.64310,0.93770,0.33382,0.46697,-0.23930,-1.46561,-0.11743,-0.52036
-0.96219,-0.54483,-1.64211,-2.64070,-1.15182,10.52906,-3.80059,0.52266
0.21072,1.31102,-0.53796,-0.38261,-0.79916,0.21516,-0.01654,-0.38809
1.11546,0.25162,1.80082,0.12607,1.65533,0.43370,-0.45366,-0.56726
1.44260,0.85651,1.49169,-0.61899,0.41438,-1.18087,-1.74295,-1.65688
1.08065,0.63736,0.70196,-0.44186,0.13841,-0.06296,-0.93266,-1.56724
-0.51680,-5.60015,-5.68678,-2.65859,-2.45411,0.92722,-0.89851,3.11230
0.26834,2.31698,4.16910,3.21763,1.50998,-1.45752,-0.09049,-3.09058
-0.09129,-3.06060,-0.49240,0.76931,-0.03460,-0.01145,1.33206,-0.67071
1.20747,-1.51186,0.18191,0.01996,-0.19742,-3.98141,0.58489,-1.02319
0.24659,16.24406,11.75720,0.08290,1.13802,-0.97892,-2.55452,-2.24729
-3.30245,16.89432,-1.04587,-3.00996,-0.13792,0.02520,-0.93833,-1.54650
-0.10710,-0.01303,-2.37205,-0.75315,-1.76776,1.54252,-0.52456,0.61216
0.80266,2.41887,1.71623,1.36862,-0.16671,-0.38177,-1.74888,-3.83231
0.15741,-0.32143,6.23180,1.47841,2.30231,-1.08132,3.76061,-0.04305
0.48049,-0.30032,-0.20565,1.20198,0.97318,0.88406,0.31957,2.43047
-0.90802,-1.71388,-2.30668,-1.22451,-1.63073,0.11491,-2.34818,-0.06197
-0.91190,2.08589,2.75947,-0.23832,0.03434,-2.04720,-3.01136,-1.48298
-0.30551,-0.74576,-0.01740,0.29690,0.44052,-0.48787,0.33008,0.11788
-0.00483,-1.68927,-5.17565,0.29138,-0.37290,0.22002,0.33008,1.13993
-6.47122,-4.30407,-12.15098,0.00707,-1.88028,1.78983,4.23328,4.39081
-0.04839,-1.09000,-5.61721,-0.00971,-1.62941,0.58304,2.67697,1.41076
4.79176,2.26777,4.87233,0.68893,1.37976,-0.06715,0.43247,-0.16983
-1.47083,14.96875,0.24445,-0.61939,0.09731,-1.62578,-1.03305,-1.85913
0.19377,1.81243,0.04772,0.19915,0.24082,0.28223,-0.22234,-0.24515
11.45192,-2.22311,0.16779,0.18205,0.32788,-1.14237,-0.16478,0.61321
0.44017,-0.11525,-3.18971,-2.24120,-3.71538,1.90384,-0.82488,0.18314
-6.81093,-2.86641,-18.78042,-5.03059,-3.57287,10.82844,-1.94798,0.55003
-0.04217,3.27783,-2.25428,-0.44448,-0.54226,-1.14146,-0.28758,-0.81353
0.17508,7.64108,4.79835,0.41538,0.81385,-4.73930,-0.00050,-1.80868
-0.51826,4.63563,4.10939,-3.95111,1.82578,2.00612,-0.25393,-1.02511
-0.34452,0.38019,1.66372,5.35707,1.11997,-1.34003,1.91808,-0.13211
-2.50647,0.67608,-3.46924,-5.39027,-0.58966,3.51360,-1.28255,-0.84997
4.20355,-1.27755,0.38848,5.69398,0.28186,-1.23999,0.95579,3.06019
4.82238,-0.59755,0.40090,8.78011,0.12549,-0.53026,-0.09101,2.13480
2.01051,-0.20357,-3.40408,-0.13475,-1.04343,0.63800,-0.48818,-0.28825
0.56550,3.89778,4.34187,0.46265,1.41955,-1.69510,-0.35678,-1.90850
0.17132,5.52874,4.52110,0.07629,0.90027,-3.01552,-0.48126,-3.95766
-0.83465,-1.29558,-0.86764,0.46379,0.05063,-0.51305,1.05500,0.78814
-1.08085,0.51697,-1.95708,-3.94670,-1.29738,13.45996,-5.06964,-0.18109
0.75342,1.00159,3.65458,1.76568,0.29657,-3.46657,0.05819,-1.08812
-0.86694,0.65049,-1.41119,-0.12633,-1.14750,13.48689,-4.20072,0.10219
-7.19585,-4.04146,-18.33127,-7.37845,-2.62910,7.89903,-1.75286,0.19115
2.47791,3.54764,7.01412,0.29713,-0.62348,-6.47624,-0.13666,-4.75548
-13.85929,0.85753,-2.50496,-3.77165,-2.88270,1.34515,-1.14547,-0.51661
0.05961,6.05803,5.30240,0.05476,0.73063,-3.77684,-0.40706,-3.54213
0.29602,0.90001,6.73273,1.74340,0.23301,-1.90079,0.04182,-0.57249
0.32413,7.62359,8.85638,-0.03361,0.21136,-2.63042,-5.34089,-5.46302
-2.64938,-4.09004,-3.53189,0.74901,0.14448,0.09627,3.50116,0.15866
0.41037,0.83254,-0.50756,1.94260,0.18671,-2.83482,-0.58031,-0.01303
-3.94219,-4.05996,-0.02394,1.85569,3.09727,-3.54213,3.68071,0.06813
-2.27134,-1.65437,1.48490,7.26661,5.15280,-1.71250,3.23758,0.01912
2.54984,-0.79018,0.06939,1.03095,0.83382,-1.34753,1.00399,0.23731
2.34430,0.50544,3.96014,-0.11522,0.77236,-4.86609,0.07572,-1.43276
0.21515,0.35708,0.60202,0.58882,1.01579,-1.20064,-0.10148,-0.38394
0.98371,0.09040,-0.49142,0.90264,0.86707,0.03152,0.57085,1.76864
-5.23697,-0.54214,-6.19319,-3.47872,-2.11216,15.33125,-2.35712,-0.10447
-0.22394,-1.09365,-0.54441,0.02125,-0.22636,8.91496,-2.46755,0.25981
0.12648,-1.89907,-1.82830,-0.09626,-1.29706,9.84048,-4.87626,0.35037
-0.31801,-0.83436,-0.58697,-0.46406,-0.30645,4.96646,-2.15428,-0.12228
-0.05880,-0.77905,-1.86781,-1.53155,-1.15857,11.74960,-5.82239,-0.03799
-0.16428,-6.43468,-4.86102,-0.09892,-0.51088,-0.91684,2.81937,4.84526
-0.93182,-2.41133,-3.81738,-0.37110,-0.10447,-1.28305,5.16354,2.88357
-2.31344,0.07712,-1.78689,-1.69304,-0.04857,4.69432,-0.22373,-1.44446
0.58866,3.61867,2.10680,5.75536,0.26011,-0.89916,0.38032,-0.02027
-4.63538,-1.18241,-1.25440,0.73775,0.33323,-0.53835,0.45315,-0.65726
-1.20790,0.17602,-3.05059,-6.64497,-0.90380,6.79692,-0.42993,-0.01745
-0.98301,-0.18114,-5.33893,-9.06153,-1.08019,6.67819,-1.19127,0.04003
-0.21728,-0.70785,-5.48855,-4.84327,-0.83075,3.05054,-1.07082,-0.06266
-1.56809,0.61323,-1.53719,-4.53303,-0.03897,0.92415,-0.74650,-0.70839
-3.85093,0.29205,-2.85150,-7.15305,-0.33997,3.37216,-0.28840,-0.28175
-2.54493,0.14002,-2.79412,-4.04323,-0.40816,2.09519,-0.02156,-0.12237
-4.77504,0.24863,-5.97971,-6.87548,-0.98796,7.56777,-0.66509,-0.03440
-2.04475,0.34360,-4.21961,-2.85945,0.15375,0.42958,0.71116,0.06393
-2.08469,-0.18896,-3.35223,-6.25659,-1.63114,1.82968,-1.98661,-0.10589
-1.03511,1.82977,-5.66210,-3.12398,-0.43341,4.96520,-1.31424,-0.13342
-0.39142,0.10763,-6.42634,-5.77055,-0.82689,7.69273,-0.68445,0.06965
-1.52821,-0.27519,-6.05889,-6.02955,-0.64224,6.76627,-1.66404,0.22050
-6.52278,-7.15720,-23.32174,-1.34111,-2.98879,10.57713,-0.47973,1.98591
-0.70652,0.07768,-3.47755,-4.61742,-0.23962,4.39334,-0.22898,0.87915
-0.02807,-7.03318,-6.89005,-1.78829,-0.77670,0.12599,3.07784,2.21449
6.85213,9.88183,6.66685,2.18988,0.08357,-2.38105,-1.78364,-2.46959
4.43219,13.44163,4.98551,0.89391,0.82532,-1.48870,-2.22591,-1.53999
3.40455,5.73030,12.18168,3.62325,1.62471,-5.13069,-0.52188,-2.00305
-0.94066,0.43963,2.36278,-0.90109,-0.02312,-5.59258,-2.34367,-6.92910
1.79525,4.64864,8.65034,-0.18087,1.03999,-1.04078,0.52899,-2.12770
-0.39701,-0.07542,-1.14918,-0.49538,-0.33457,1.99671,0.46547,4.91787
2.56180,-10.87896,-0.42406,1.75617,-0.05950,0.26876,0.21573,1.38072
-6.51129,-1.14044,-1.75503,-0.37306,0.00298,-0.49032,2.58569,-0.22264
0.53159,0.08120,-0.10965,-1.85772,-1.14735,-0.80973,-1.67069,-1.28398
-0.81692,0.48595,-1.94008,-2.11302,-1.88864,1.77118,-5.17749,-0.54811
-1.88214,0.94744,-1.01013,-3.41967,-0.35293,0.19809,-2.59832,-2.15919
-5.75642,11.31720,0.11857,0.35461,0.40835,-0.07629,-0.01676,-1.76857
-5.78268,-3.31847,-6.11717,-5.63778,-1.95195,5.33246,1.75254,0.84988
-3.81610,-2.42669,-3.08777,-1.02529,-0.08835,-1.46121,7.54173,0.02462
0.23388,0.56625,-0.02751,-4.44068,0.07362,0.19591,1.48900,-0.39156
0.17920,0.17419,0.04976,-3.74387,-0.25981,0.13988,1.13049,-0.36921
-0.04270,2.12360,0.80992,-4.84105,0.33195,0.30602,0.92937,-0.67254
-1.73296,-5.62568,-7.38432,-3.97839,-1.10011,-0.06919,-0.13811,0.18211
-0.81982,-3.14903,-3.77200,-2.03613,-0.26047,-0.14265,0.08418,0.26551
-2.35908,-7.23788,-6.82949,-4.24755,-0.93897,-0.13252,-0.01196,0.08842
-1.86429,-4.65649,-4.78744,-2.61777,-0.29834,-0.13315,0.05377,0.28946
-0.74047,-1.56565,-3.14120,-2.59656,0.22440,0.03474,-0.35680,-0.61651
-1.00251,-1.93861,-1.46239,-2.18757,0.14557,0.33240,-1.70707,-2.00834
-1.86652,-4.52624,-3.44306,-4.68416,-0.08964,-0.25644,-1.23357,-1.52514
2.27796,-1.96610,0.00766,-1.12110,0.11418,-0.09382,0.70424,0.12534
-0.56786,-0.66629,-1.86978,-0.22239,-1.05922,0.85839,-0.45954,-0.27668
-0.73215,0.70567,-0.15762,-0.19473,-0.07955,9.00496,-2.84383,0.03885
-1.58691,0.12405,-1.83772,0.13938,-0.07011,1.67002,-2.04311,0.03913
9.49225,4.79403,7.27083,0.41633,2.79388,-2.63920,-2.60937,-2.49407
-6.77755,-2.77689,-4.77423,-0.32008,-2.64899,1.27345,0.85000,-0.07530
-0.11507,1.01146,3.23926,-0.93894,1.86987,-0.61239,0.30734,-2.12618
1.53765,-4.29941,2.57763,3.24517,2.53284,-4.05892,2.34087,0.14979
0.79893,-0.03387,5.03103,2.32930,3.43559,-1.30039,3.20332,0.10484
-3.73096,0.45287,-1.76695,-1.29547,-0.33842,9.86861,-1.76253,0.98107
-8.35228,-0.58559,-5.46403,-0.52430,0.41997,4.99332,3.98916,1.78944
-8.92218,-0.54503,-5.25444,-0.16655,1.46797,5.00347,2.64770,1.74500
-6.38345,0.43493,-3.00327,-0.99252,0.08964,10.63040,0.02898,0.89740
-3.98338,0.02710,-3.81806,-3.87715,-1.51000,10.15563,-1.14957,0.05654
-2.85675,0.18341,-1.73906,-0.73975,-0.31851,8.92499,-1.20181,1.25834
-3.96823,0.26476,-0.04732,0.16293,1.48298,1.92839,2.20267,0.87822
-4.34175,-1.63845,0.19766,-0.32905,1.79424,-0.59858,-0.05819,-0.33074
-0.09886,-7.36273,-0.00938,1.13224,0.61949,-1.21004,1.54112,0.12278
0.20097,-1.45635,-4.85200,-8.16588,-4.03410,9.93567,-1.13866,1.17718
-0.05945,-0.01153,-2.46679,-11.43401,-0.14452,8.56076,-0.02769,1.64371
-1.51695,-0.48232,-2.36639,-0.23255,-1.32379,9.42102,-4.15728,-0.04559
-1.26404,0.09300,-0.52207,-0.41011,-0.48399,10.23153,-2.65637,-0.00814
-2.36878,-6.77247,-12.72072,0.05906,-0.80425,5.24944,-0.01867,0.88171
-2.85388,0.77437,-0.98580,-3.36126,-0.02144,4.24619,-3.04300,0.63529
8.29411,-0.23713,5.00347,8.12160,-0.06691,0.39709,-3.18030,0.35828
7.08448,-0.62118,6.48604,8.14951,0.16741,0.07721,-2.95807,0.52456
-2.06640,0.45954,-1.86770,-2.90061,0.11719,0.12762,3.94566,0.10434
0.71271,9.03159,10.83577,1.62814,1.92356,-3.77371,-1.45436,-3.78064
0.05527,1.70573,1.62888,0.27714,1.74367,-1.00649,-0.25106,-1.14307
3.71672,7.38212,4.65799,1.09451,0.98160,-2.50459,-0.84865,-2.50617
0.59614,5.54910,0.45429,0.05595,0.54166,-8.63105,-2.14697,-7.31522
0.36849,2.34017,-1.13757,-0.52169,-0.15195,-5.24049,-2.07670,-3.95517
-2.98805,-4.54529,-5.76708,1.60949,-0.16171,-0.31461,3.48255,4.08474
-3.23721,-5.19388,-18.01131,-0.22459,-1.09245,3.66832,0.05407,1.35637
0.60477,0.99502,2.25870,0.89376,0.70215,-0.48088,1.28819,0.50339
1.18646,3.59661,4.99337,1.34757,1.15139,-2.40827,-0.14496,-0.16770
-0.20634,2.08832,6.81985,0.90363,3.38795,-0.11352,-0.02405,-0.24064
-0.01604,-0.16633,0.04517,-0.10086,-0.52005,-1.47957,2.79866,0.13919
5.72738,1.78056,7.24594,0.94528,1.43006,-0.86684,-0.88420,-1.44672
-0.09493,-0.63522,-0.15784,0.15022,-0.64901,5.67666,0.03696,0.48125
-0.80088,-0.94731,-5.14954,0.16851,-2.74860,4.48295,-0.68743,0.00116
3.26613,-0.83290,-1.09523,-1.09716,-0.32788,0.21589,-0.50473,0.25001
-2.13017,-2.73724,-5.37654,-0.29132,-1.57515,1.70994,-0.01009,1.03766
2.80058,-4.50647,-5.91926,-0.43061,-2.13286,1.67104,0.58566,9.29360
-0.01842,-1.96235,0.52031,1.56513,1.36406,-6.24535,0.99064,-2.07001
2.75726,-1.51458,0.00959,2.17321,0.29640,-0.35651,-0.05421,0.46714
-0.52586,-0.03184,1.38501,0.63386,-0.19822,-1.11800,0.95918,-0.30640
-1.76810,-0.28431,0.13573,0.44641,0.07083,-0.92586,1.89271,-0.12613
0.31148,-0.18574,0.46558,2.13132,0.41082,-0.16280,0.74392,0.58497
-7.76787,-14.81710,-10.76280,-3.08436,-3.49854,0.87653,3.78620,0.59373
-3.05257,-4.49081,-2.45951,-2.68245,-1.52535,0.15023,2.78708,0.07959
1.08166,0.04077,6.57407,2.79552,-0.14562,-5.36659,-0.56000,-5.66801
-7.09139,-0.05180,-0.97030,0.26144,0.11650,-0.85055,6.51688,0.02596
0.19679,4.40578,0.42709,-1.05922,-0.25039,-1.33175,-1.36192,-1.29820
-0.66663,4.28364,3.25928,-0.00146,0.50521,-2.46611,-2.62674,-3.59661
0.21646,6.51131,5.89303,1.18863,0.77347,-1.48433,-1.09685,-1.56178
-4.54529,0.11373,-1.87449,-5.28395,-1.24544,3.97605,-6.38703,-0.15093
-0.22536,0.62945,-0.86183,-0.63271,-0.75517,0.51957,-2.23740,-0.58394
1.47144,1.67071,0.41303,-0.72187,0.25384,0.82889,-0.20861,-0.11080
-4.01115,0.72172,0.57558,3.27202,0.78008,-1.89179,2.04453,1.63681
-7.15913,0.23980,-0.57949,3.21777,0.74264,-1.13626,2.34443,2.38932
-0.70986,1.79306,0.49179,-0.14133,0.58211,-0.96623,-0.49813,-1.28440
1.44749,-0.50653,1.02611,2.00576,-0.08711,0.73350,-0.05497,0.25748
-1.34088,0.28386,-0.94308,-2.66787,-0.67434,5.91246,-6.31707,0.05327
-0.46314,3.37796,1.26387,-0.95992,0.29429,-0.02971,-0.75736,-1.09405
2.78892,8.79107,8.80498,1.91429,0.85604,-6.25621,-2.47523,-4.71967
0.92076,7.96821,3.29169,0.50049,1.01385,-3.53300,-2.88919,-3.40777
-6.35171,-5.90062,-6.43013,0.11259,-1.75866,-5.63954,1.32032,-1.23925
-1.83242,-11.30671,-23.32174,-0.35870,-2.83665,0.27427,1.43773,4.28111
-4.74795,-3.01729,-6.43595,-0.54260,-0.26297,-0.54443,2.34106,-0.37663
-3.19141,-0.81145,-4.65033,0.47528,-0.05480,-1.01043,1.67104,-0.98591
-2.31785,-3.58535,-4.15339,0.54151,-0.36661,-0.75828,2.95433,0.00709
-4.49652,-3.86985,-5.26360,0.91548,-1.87809,-0.80638,3.73023,-0.11456
0.91625,2.12796,8.47295,1.10034,1.54244,-2.03633,1.13059,-2.19063
-0.03869,12.40086,14.01594,-0.43584,0.79730,0.59027,-4.10390,-2.01709
-2.14511,-0.12341,-5.13823,-4.31130,-2.33889,7.97447,-2.62069,-0.50634
-2.75540,-0.08669,-7.72994,-4.57764,-2.65754,4.79792,-5.17999,-1.11283
-2.18215,1.96398,0.41999,-2.96627,1.11871,-0.47688,0.81335,0.17595
20.57174,0.09052,4.72094,0.49290,1.06407,-0.90401,-0.00825,0.32151
-0.59753,-1.85454,-3.52268,0.96025,-0.04879,1.85612,-1.72292,1.63322
-0.79237,-1.97359,-3.88280,0.78814,-0.40414,2.50032,-1.49710,1.57932
-0.58033,-7.09764,-13.31115,1.69510,-0.39635,-0.95573,1.45791,3.69809
4.64671,1.06774,0.69435,0.02468,-0.08424,-0.57152,-1.79138,-0.89948
-2.06503,-1.62339,-11.26795,-0.79323,-0.66930,11.08463,-0.48362,1.84846
-2.25900,-0.16890,-0.70377,-3.28801,-1.19085,11.67200,-5.22858,-0.08710
-6.19163,0.05916,-2.67952,-5.15714,-2.02847,7.68835,-0.89948,-0.23577
-0.36009,0.76799,-0.46206,-2.03323,-1.14225,12.70803,-6.67107,-0.40322
11.73858,1.12745,12.18820,5.97971,0.28436,-0.14870,-0.08104,0.19902
0.16141,2.31619,1.09378,-0.06676,-0.36683,2.69099,-0.20995,-0.08880
-3.97575,-4.35537,-7.89617,-3.12157,-0.14547,-1.99620,8.98503,-0.26336
-5.41547,-0.74045,-4.12206,-4.96495,-1.32475,8.03884,-0.17941,0.37730
-8.10505,-1.35577,-12.14323,-11.49473,-0.82100,1.15865,0.98858,0.00006
-6.72279,0.07019,-9.34599,-8.57192,-0.21463,7.60570,-0.22421,0.46770
-1.67469,6.44538,0.24620,-0.83156,0.49796,1.02076,-1.46133,-1.34800
1.18270,0.03525,0.15613,1.66054,0.40971,0.40394,0.15153,-0.07556
3.54871,-3.17242,-2.03886,-0.96962,-0.20106,0.03681,0.35689,2.14244
-0.58939,-0.59276,-0.54782,-0.13573,0.36099,-0.07898,0.86368,0.66481
0.13237,4.64848,4.38756,1.33762,2.63853,-2.18065,-0.14483,-3.21465
-0.03501,4.20741,8.13997,-0.01996,-0.13844,-6.81779,-0.45983,-4.29467
3.39220,8.38982,9.18408,0.15487,0.44882,-3.23510,-1.54035,-5.13290
4.59935,9.30433,6.44211,-0.05533,0.10627,-3.79829,-0.32083,-5.13705
1.94152,1.34777,1.13513,-1.24855,-1.78919,-1.79345,-4.26776,-3.08460
0.26408,2.44600,1.55122,-0.16603,-0.93936,-1.66818,-0.97971,-2.23395
0.24559,11.09378,14.91246,-1.07309,0.78430,-7.11169,-0.02972,-3.90528
3.76018,9.73358,2.95667,-0.57872,0.59058,-3.53329,-6.28778,-9.86032
2.01878,3.10925,1.70576,0.41736,0.78288,-1.56529,0.03304,-2.65734
5.09062,7.56330,6.15884,0.11603,0.26460,-3.32704,-0.44004,-4.99438
2.62272,10.77166,5.57724,-0.18604,0.42988,-1.08683,-1.67768,-5.81263
0.29525,1.19304,0.50451,-3.23830,-0.82473,-2.11193,-0.39470,-3.60831
4.39394,6.45107,5.05824,0.45528,0.20183,-2.39822,-0.17379,-3.48110
8.51571,5.18135,5.34071,1.05507,0.36995,-0.59677,-0.44778,-0.98397
3.84880,7.03440,4.00688,-1.72342,-0.09198,-3.01152,-0.92739,-5.70447
0.75038,5.00589,1.00349,-1.24247,0.69013,-4.33577,-0.45589,-3.41909
-1.35662,0.16255,-0.01967,-0.38505,-0.00747,0.58723,0.19950,-0.03909
0.63993,-0.00561,1.80350,0.67484,0.21805,-0.52570,-0.04918,-0.07550
0.12520,2.16998,5.82591,-0.60515,0.69654,-0.93266,-0.18664,-0.33270
2.69485,3.17835,2.72471,2.42671,-0.12379,-5.46716,-0.51508,-3.25170
2.87973,1.01485,1.99380,0.85316,-0.97454,-5.33887,-0.59039,-2.39185
5.18732,5.41221,8.24923,4.07511,-0.01656,-3.54811,0.06558,-1.17901
-0.90091,1.23930,0.59753,1.07677,1.68297,1.18171,0.28202,-0.15182
-2.22026,3.77301,2.82222,-1.90981,0.15887,-0.64439,-0.03232,-3.43883
-1.98774,-0.00845,-0.86449,0.11013,0.49555,0.25369,5.29041,1.91762
-3.71394,0.10059,-1.68393,0.90922,0.30998,1.01340,2.93314,0.74409
-2.98242,0.34247,-2.25999,-1.40124,0.06110,-2.34679,0.10308,-4.72197
1.36877,4.85286,7.12105,1.23282,4.85320,-6.20523,0.08472,-4.19986
1.00293,-7.85414,-1.92646,-0.00214,-1.66570,2.69246,-1.11239,-0.60317
-2.35729,-2.88779,-8.35608,-3.60341,-2.84433,9.04214,-1.52777,0.19929
-5.27263,-2.39866,-9.90610,-3.92281,-0.70855,8.67883,0.00729,1.81682
-3.08552,-3.53566,-10.95074,-5.42804,-3.47787,10.00187,-1.49697,0.02163
-0.08326,3.93374,-0.04873,-3.72185,0.20862,5.55290,-2.07746,-2.03128
-1.69915,-1.83687,-2.49924,1.18983,0.25605,-0.03869,1.04430,0.28374
-1.19278,-2.91721,-0.67144,-0.63247,-0.02766,-2.29321,0.54791,-1.11233
-2.71583,-4.32381,-1.45153,-0.03059,-0.24229,-0.84196,2.10259,-0.12761
0.20306,12.42419,9.99685,0.06594,1.05648,-0.95969,-2.38249,-3.16830
2.22540,2.35198,3.66311,1.08342,0.45072,-1.24213,-1.76386,-3.83122
-7.83507,0.60156,-5.89379,-2.51782,-2.31809,3.77486,-0.69555,1.96963
-1.85932,0.86314,-1.76695,-1.49556,-0.79875,7.65326,-4.32964,-1.01133
-1.77607,0.27025,0.49024,2.87157,0.87712,0.51926,-0.56757,0.08442
-0.60905,0.58190,3.55350,3.96268,0.66527,-1.50454,0.15773,-0.18406
-0.01693,5.62568,12.60848,2.48473,1.13020,-2.64257,-0.95248,-4.25248
1.96729,-1.43282,1.51255,4.63777,1.61537,-1.71390,0.84723,0.16652
-5.35707,-4.19584,-1.16056,2.98756,0.16880,-1.61925,9.97951,1.04802
0.13389,0.02635,1.58068,4.57753,1.21403,0.03479,1.29567,1.67002
-0.45721,-0.45920,-0.16532,3.28254,0.61556,-0.21142,0.52021,0.16171
1.55256,0.42757,1.08444,0.47443,1.26190,-3.21349,-1.52158,0.00454
1.17919,1.89878,1.96965,0.43339,1.46207,-1.74876,-0.84247,-0.18580
-0.21594,-0.32239,0.31167,-0.33119,-0.81365,-2.17608,0.09104,-0.62074
12.88906,5.35531,4.09454,0.33727,0.12671,-1.35128,-0.28179,-2.20588
-0.68238,1.37663,-4.52137,-2.98692,-2.31639,6.78427,-1.44228,-0.09216
-1.81579,-10.52197,-4.23291,-0.91585,-0.82532,-2.93200,6.49102,0.46206
-4.11121,-0.99525,-13.01589,-1.56772,-2.43859,2.81399,-2.04101,0.01620
0.06679,-9.01188,-2.23960,0.04170,-0.50694,-2.18012,6.61703,0.18366
-11.27494,0.79105,-5.65219,0.14810,-1.19174,-2.51353,-0.05555,-2.27313
0.10865,-0.20506,-0.99374,0.29635,-0.82554,-1.13622,-0.40215,-0.35928
-3.47129,-2.66502,-5.27661,-2.32169,-0.79230,2.59208,-3.44903,0.55166
-5.63009,2.83470,-0.04769,-2.30297,0.22536,0.94677,0.44643,-0.33727
-4.11068,5.65972,0.01454,-3.49709,0.37372,1.18983,0.15421,-0.38177
-1.81241,-0.36770,-2.90370,-4.42160,-1.29287,10.87182,-7.02591,0.39574
-0.04986,2.61688,0.21893,-0.86353,-0.28756,14.18913,-5.98437,0.00661
2.59697,3.88478,3.23808,0.97587,0.78611,2.02690,-1.62209,-0.70527
1.42763,4.29515,2.12576,0.52578,0.68570,2.03540,-5.61644,-0.87063
-2.38248,-2.37714,-3.02281,-1.05580,-3.65477,-1.23216,-2.99598,0.99564
-3.93599,-3.95686,-1.61150,-1.41464,0.37579,-2.14659,2.00628,-0.20720
3.02606,-1.93602,-0.52162,0.29457,-0.56876,-1.43918,-0.71730,0.77581
4.57134,-4.52514,-1.55143,1.20936,-0.18360,2.68079,-1.65710,0.90363
6.39068,-5.34089,-2.74826,0.04251,-1.14952,-0.53533,0.21746,2.58925
3.54527,2.48463,7.25207,0.32102,0.08670,-8.59255,-0.38234,-2.81461
2.92583,10.05549,6.52534,2.94267,0.41223,-1.18308,-1.14276,-0.47573
4.28985,-1.97582,-0.28549,0.21779,0.86683,-0.51292,0.53201,0.05834
-0.25800,5.87974,10.80969,0.45920,4.15090,-4.22877,3.20653,-0.77490
-0.16369,9.40989,11.04590,0.11234,3.94522,-2.57233,0.58356,-0.88392
