Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
20320000,19880000,20490000,19820000,19880000,19830000
18970000,19080000,19450000,19950000,20110000,19250000
40590000,39550000,40770000,40880000,41000000,41950000
54460,61040,59700,51260,62930,59040
55880,56730,58700,53600,59640,61530
51330,54160,52200,53770,57090,54980
64480,54260,60180,56130,60820,62830
53090,61850,56880,57720,60800,55660
56890,52310,55830,64830,57790,57490
61890,64230,67280,65360,71630,69560
75370,83360,74960,69770,72590,80790
61800,62950,64440,70750,70940,68340
66600,68590,75110,70860,80820,71630
67670,84800,68450,75620,89000,94610
98990,98600,96940,84620,96170,118700
86000,84100,90460,87530,130600,92400
83490,84510,100300,89610,108000,107200
93470,93390,96040,91240,105400,106900
95750,96350,93140,93200,97860,99710
103800,103300,103700,96060,99690,100200
83410,90340,102000,96130,83760,87510
95010,100500,102400,96890,98390,106800
116600,107100,116900,99370,95880,101200
98840,106900,104200,99740,108000,102400
101300,99150,95770,100300,100400,104100
106000,106100,93050,100300,99880,104700
106900,93700,104200,104300,105900,95670
95740,109700,113400,106400,116400,112100
106900,109300,113700,108300,118800,116000
108400,112400,107100,108300,112500,106600
116000,117600,113900,110300,120100,120400
105900,107400,109100,110800,99200,112900
118500,118300,121300,112400,123900,129500
117100,123100,119600,113400,124000,125700
112000,116700,109800,115100,114500,122800
113000,116300,129100,117100,124300,122200
112400,117000,136800,118200,136400,131800
120500,114700,117700,118500,122500,114500
117500,153500,151400,119400,156600,152700
122900,133500,126700,121300,122600,130000
155100,135600,124800,121400,175400,146800
137300,136900,121100,123200,142800,131500
118400,113500,128800,123600,132100,128200
127000,137200,124200,123700,132200,141600
131100,131400,125700,124100,129400,123000
133000,139000,119300,125000,133200,127600
119200,128900,133000,125500,146800,131100
123900,123800,128100,126200,132100,137800
127800,135600,132700,127300,136800,143100
133600,126500,138300,131400,141300,135300
128900,141900,123800,131800,136500,138400
158700,134900,128400,132200,120400,131600
132000,129100,132600,133000,138300,131300
136500,145700,144100,133600,131300,148800
138900,143900,140100,133700,163800,144900
130400,133300,140600,134100,141900,134900
131900,141300,139400,135500,139500,136700
134300,145700,138500,135800,136100,143800
143700,147200,143400,137600,139200,143700
153100,166200,162100,141100,134600,143000
150500,146000,146100,141600,143700,144900
141700,149900,140900,142200,152400,152000
132600,136600,141700,142700,147800,153800
106300,134000,116600,144600,113500,121400
171400,164100,167700,144700,152300,148400
136000,137400,140800,145200,147700,146800
147900,149400,149400,145400,148400,147500
137200,145000,150800,148300,162500,161700
192800,189500,189600,149400,149000,153900
140300,155500,151800,151600,154300,149600
191900,179100,202200,153100,176200,160300
163700,160600,152800,156100,164300,212500
163800,161300,163200,156600,164500,169700
165400,169600,171200,162600,172600,157300
167700,151700,175600,163300,158400,164800
160200,160800,171800,163400,168800,173700
163000,165900,171400,165600,167700,168000
161600,171700,159900,167600,169200,175600
175100,170200,178100,170300,177900,179900
170700,168700,180500,172000,183200,182500
168500,171700,171300,172800,176000,186800
164100,165300,175400,173100,175100,170700
171000,171100,176700,174700,178200,188900
163800,185300,175900,175500,182400,190200
201500,203800,208200,176000,187700,185200
178300,175200,181200,176100,189700,187500
203600,203100,191600,176100,171700,179300
198700,193100,192200,177000,198600,194100
238000,220500,236000,181900,227400,212400
222800,214100,218100,182900,171700,169600
206800,240400,192700,183300,215600,188300
189300,179600,186000,184100,200800,190900
184900,182400,177600,184200,189400,171100
196900,193100,206900,184400,192000,190400
205300,208900,209600,187300,206000,199000
170000,179700,182600,188100,177400,190700
191500,193200,199000,188300,194100,187300
187100,204200,177200,189800,198800,200600
221700,176000,231100,189900,219000,230900
185600,187600,188500,190700,187000,195900
214600,238200,227300,192300,186300,202500
213500,221700,217400,192900,204400,201500
207600,217900,205800,193400,197700,197100
215100,198500,209100,193600,193500,188700
197000,201900,206900,194500,222400,207500
220600,223400,230400,195000,189600,180800
197600,195500,195100,196200,199300,202500
187900,186400,194500,198300,191300,186200
197000,196100,195400,199000,212200,190200
185900,194200,198300,199900,192900,203500
222200,227700,212500,201000,217000,232500
196300,197500,202500,201200,207400,203700
206100,196600,221500,201300,211700,217500
259500,214300,202800,201400,260800,202800
209100,204600,218000,202400,210600,217600
203500,218900,216600,203500,205000,208200
199200,205100,209800,203900,191900,212300
254400,239300,266600,205500,217700,213500
197800,210800,205400,206100,206500,220700
201200,198400,201400,206200,202600,214600
195000,235900,187200,206300,202300,228500
208900,206300,212600,214800,205700,223500
211200,214700,231500,215000,236200,233900
264300,265000,266400,215800,228800,224100
233300,220300,234700,217000,232400,240100
229900,301800,233900,217800,227100,238700
308600,275700,305500,220100,242300,214100
221000,227300,240300,222800,235200,232900
215700,206700,229100,223200,237400,234200
231200,233700,199300,224300,252700,244300
236900,260200,250800,225300,242200,262900
216900,217100,217400,227700,222800,219000
228700,232800,224900,228200,233300,239600
232000,231300,225000,228600,236500,229600
235700,247300,241100,229300,227200,236500
234400,237200,238200,231400,247000,253900
234100,245600,254300,231600,258800,270700
266100,296100,283600,232100,242300,263900
221500,223300,228200,232500,224100,225600
238100,236600,235400,232900,238300,235500
233200,237600,236800,233000,234700,258400
219800,216900,227200,233800,204000,209200
236900,227400,254800,233800,248400,240100
230700,244000,236300,236300,247300,254300
293900,298700,306700,238000,268900,259400
244700,256400,263500,239200,256000,258000
289100,281500,279300,239500,244500,250300
229100,228900,219400,239600,236900,233900
237700,252500,242800,240000,231600,246500
247900,264900,277400,241900,281800,275000
232300,235400,220200,244200,223300,233700
240800,246500,247900,246000,242600,243200
232700,237600,235800,246200,241400,246100
246000,240200,244800,248700,258100,253200
229100,259800,239400,249100,267700,243600
251000,238300,260300,249400,242600,292500
239100,261400,270900,250000,288600,277300
249800,302300,247200,250400,245000,265600
264500,258800,281200,250500,288100,288700
203300,201000,208900,252600,220000,220400
180000,184800,185900,254200,193400,194100
250700,257900,260300,254300,260600,264700
246200,232400,235200,254500,250600,251000
247600,245300,255600,255200,253100,244200
265500,261500,262800,257000,241800,248700
246600,241000,251000,260500,251500,254400
262600,255400,270700,260600,271500,275800
256300,276000,263800,261700,269300,267300
264000,261000,270900,262100,273000,273700
279600,284500,303400,263100,349800,316500
289300,292300,325500,263600,291500,278400
268200,260700,266100,263700,276200,276600
260600,271200,273600,265000,276600,293100
250400,265500,260300,265100,264400,239600
314200,300600,307900,265200,263000,259800
268500,271900,276900,266500,271500,283200
272600,266600,283100,266700,262900,271700
278500,269000,276400,266700,280500,277200
262100,256700,272900,266800,258200,276300
248500,264400,262500,267200,266700,275500
263200,283900,281800,267300,286600,291900
287900,270000,278800,267400,272900,276200
268300,261900,282100,267700,283300,286100
276500,275400,277400,268700,282600,276000
261800,262400,262800,270300,264900,275600
277700,279000,285900,270800,291100,287400
262200,262400,282200,272000,282500,280700
273700,285200,288400,272000,272000,282200
272700,269600,287100,272300,289100,287400
279300,298000,279200,272400,296200,294000
278500,266300,269700,272800,273800,279800
274400,267900,262800,274400,277100,279200
291400,273000,283500,277100,300000,297600
274200,308800,268600,278200,285200,300500
324500,322000,341100,278200,305700,305200
279700,284400,278000,278600,295200,294200
274900,283700,281000,279900,271400,296700
280500,220700,224100,280100,224100,279500
300400,269600,286000,280700,303300,285500
223900,261600,278400,281700,291000,232900
264800,278800,278400,282000,290200,268400
311500,314200,320100,284400,278300,287200
283100,282900,281800,285100,294900,297900
296500,307300,310200,285200,303100,293300
285500,281600,292400,286000,311900,303200
294800,281700,301000,286000,303400,288200
361300,372600,379500,291700,291900,284700
284000,308000,292100,292200,294500,294000
290000,305000,291500,292800,289300,299500
319000,306800,309200,292800,316000,317100
296800,310400,314600,295000,344200,360600
296300,325000,292700,295900,317000,307400
301500,299000,308000,296700,311400,315300
290900,292300,297700,297300,304400,300400
292600,293000,291300,297900,301800,305100
308100,287600,308700,298000,313800,293200
287200,279600,289600,298700,295800,281100
266800,274600,296500,299200,287100,291900
351400,371300,351400,299500,326900,315400
355100,349000,369100,301200,314500,312500
288800,316700,300600,302800,295100,303200
381200,357900,361600,302900,335600,316400
301200,285700,314200,303700,306700,317900
280100,346200,300000,304600,306500,300000
312600,319000,303000,304700,325300,308200
278300,265600,290300,306500,297500,299900
240200,237400,238600,307000,241300,251000
292800,319600,302600,307000,332400,328400
284500,360800,316200,307700,309600,324000
345600,356100,345700,307800,303900,335600
310200,299400,306600,309100,317800,309200
317600,328500,325600,310900,333700,318000
318500,325500,310600,313700,317800,308500
360100,348900,369400,314200,308700,321300
310600,313100,305100,315000,327000,322800
365900,392500,370300,316100,347500,339000
316600,340500,333600,316300,325200,336500
353700,339800,325700,318700,317300,346900
323600,326400,332300,320000,336900,347600
303600,340200,301800,321400,305900,320400
332800,324400,343500,322400,346600,350800
390900,388500,406400,323200,323900,343600
329200,317000,345000,327100,339100,344300
326600,319600,325400,327400,324900,335200
327700,288400,325700,327600,330300,318200
337500,342900,382000,327600,343500,368800
329800,318200,326600,328000,344200,333600
342600,331100,347400,329900,372500,383800
301300,323900,309200,334800,323300,317800
314100,326200,329400,335600,330300,351500
336100,309100,335900,335800,315700,332900
355200,338800,339100,339200,352600,338400
330200,331400,312600,340300,328400,341400
357900,367100,362700,340400,387600,373700
345400,360500,353700,341300,370000,351400
342600,339200,346100,342900,360300,378300
370600,385000,377500,343300,365400,393800
322700,337600,333800,343600,341600,328300
336300,336400,338300,343800,324700,336700
313200,321400,338100,344300,330200,346900
434300,441300,420100,344300,264200,269100
328400,329700,335000,344400,326700,355600
339700,343000,324300,345000,325800,346000
397000,376800,396400,345000,359800,385400
356300,355000,362700,349800,350500,352400
336300,340100,345200,350100,339700,330700
378400,355700,372700,351200,368400,369300
346500,379500,368800,354500,362000,362900
355000,361000,371400,354700,368300,374100
359400,356900,368900,356600,371800,376200
326200,346500,325900,358100,345500,343900
367500,354100,352700,360900,372900,359600
362800,347100,368800,362000,370400,362700
392400,396300,380200,362900,399600,424500
390500,371600,390800,363600,371400,387900
358600,351800,351800,364800,354600,349900
366500,351000,341000,367600,373900,347600
355000,352500,362300,368200,372700,392000
429200,416700,441200,371700,415300,394400
350800,351300,398000,373000,402200,396800
379300,372200,392200,375400,378900,386400
373300,370200,377800,375600,393900,393200
377500,362000,368800,376000,393900,376800
375500,383500,383200,376500,384100,388100
355200,354000,378700,379500,387500,407600
379700,368600,412000,379700,383400,396100
369800,370800,380400,380200,388100,394800
385200,350900,388400,380500,386400,419800
397700,387500,397000,387200,380100,397800
393800,389700,408900,387500,422900,406500
378100,389200,396000,388600,390300,387500
478700,503200,475800,389400,402900,427800
410100,407500,380300,390400,390100,384800
413200,401300,425200,391600,414300,398600
376200,373300,424900,393300,432700,401000
378600,382200,392700,394500,400200,418800
399100,404600,415900,395600,410100,404400
408500,414800,433700,396800,392700,425300
408600,388300,423100,405700,393700,422200
400800,386000,405800,406200,407700,408700
401600,400100,410600,406500,403000,402800
425800,424900,422800,406700,423000,453200
410900,401400,403500,409100,425400,443900
593100,396900,409500,409300,603400,616800
404200,413500,429600,410000,413300,444800
384900,411600,399900,411200,443100,425000
393100,404800,388100,411400,409100,404400
410200,429700,427200,412300,435700,427000
500300,491100,434300,416500,424900,487500
422700,407200,429000,416900,417900,398700
440300,477700,614700,417300,472500,676700
466600,504300,530900,419000,451900,427900
507200,504200,519200,419500,428100,439800
390800,410900,407000,421800,408200,420100
408400,406700,445600,422000,418300,426800
406000,428100,426000,423700,436700,437500
406600,453400,433400,427500,429700,464600
395900,442200,420100,427900,441700,418500
447300,428900,432400,430500,443200,438700
380500,376500,384600,433700,430500,387800
401900,441900,408200,436800,429600,453000
441200,427200,435900,437000,441600,444500
535100,518600,526800,438400,416600,405400
443900,450300,434300,438500,431700,456700
448000,483700,466400,442100,459100,449000
428300,439500,441900,445800,470000,441700
465100,468000,460600,446600,471500,457300
459100,434700,452400,447100,453000,442100
486400,651600,504200,449100,469200,482700
529700,522200,529700,451300,455200,472900
443600,461100,469100,455300,472700,471800
410100,441300,431800,455400,448700,462600
452600,486900,478700,455800,467600,472100
453600,445800,477800,458400,465300,474900
489300,486500,478400,458600,483300,493100
444400,421600,425100,463000,361900,369200
452900,468900,459300,463600,456400,470000
484600,496200,512900,464700,474200,491700
445400,415600,455600,466300,447400,464000
471100,474900,448800,468600,471500,485500
426400,477100,421900,469300,474300,449200
519500,539700,546300,472400,520600,462200
451800,472300,461400,472800,479300,504100
463000,450400,478900,473100,481200,498700
461100,383100,374800,474200,382200,382200
480400,502300,480400,475700,499100,477900
503600,487700,468100,475700,476000,468900
496600,502900,508300,475800,511200,511800
466300,457100,484200,475900,479900,471900
440600,454000,460600,476900,450100,456100
460700,658700,480200,477200,503000,507800
587700,589400,619400,479500,463900,494600
540100,466800,497000,480300,486400,498200
483600,493000,484000,482400,488500,485800
523500,507200,512700,485000,508800,512400
510600,487000,514700,487600,497200,499000
500600,1124000,523400,490200,545900,592800
498300,513500,477800,491000,534000,521200
517800,517400,541400,491700,554500,553000
488100,459700,484500,493000,514400,512700
494800,506100,513600,493200,534800,535200
564100,479000,480300,497800,512100,541300
472300,489100,502600,499200,487200,507100
576200,589000,588100,499500,493500,499100
488200,462000,513900,504500,503800,504500
480900,487800,468200,506700,498300,503100
512900,525600,511500,510800,518000,540400
479400,500200,511400,514700,516300,525100
517100,493600,493200,514700,515900,504800
526500,531900,557400,522400,521700,511100
510200,509600,537700,525000,507700,539900
534600,517400,540300,529800,561900,550500
506000,521500,513600,530900,511900,529700
601000,587800,592300,531900,472600,512400
570300,565900,547500,534000,593000,601900
578900,554700,567800,537700,574100,566600
499200,495500,656800,538100,546200,516900
513200,569300,503600,541300,519100,577300
533100,563400,574500,543000,558200,569400
562900,555800,567300,544400,534300,578900
539400,551000,547600,544800,527400,547900
568200,562800,557000,546400,569000,600200
559300,561800,565200,546600,525000,530700
530400,546800,537100,547000,544100,553100
596700,595500,614800,560100,630600,576700
496700,512600,555700,562400,532500,543400
574300,678800,649800,563000,539300,603300
561400,584200,569500,563600,560500,614800
505000,542800,543000,567500,640200,590100
510900,553100,545200,567600,525300,573200
582100,567100,574100,567600,588300,583800
626200,573700,582700,568700,627900,588700
575400,571700,616100,569400,598600,595800
567500,569500,567200,572400,583400,552000
560500,518700,532500,573300,552200,581600
584100,602100,597100,575900,601600,564400
581400,576700,593100,579700,603500,603500
558900,599200,562900,581000,584400,720000
575100,617100,566000,586400,601300,596900
764000,796500,762000,596300,723100,560400
681400,597800,566500,596400,572600,555600
640100,596700,598400,598100,619200,590500
606900,591900,606000,600600,579700,607700
802000,744800,787000,601200,608400,626500
571800,584000,590900,602400,575300,615700
818500,799400,787700,605300,635900,596100
724800,883500,845300,605400,649100,724300
565500,580600,571500,607400,579300,584400
582300,659900,605300,607600,642100,600000
621400,619500,582800,614100,613700,627100
651400,694200,625200,616400,635000,629700
806400,776000,785800,620700,626100,615500
614000,628400,627300,620900,633400,585900
647500,647600,645100,621800,635300,649200
670000,642900,651900,631200,619200,624100
662400,633500,627100,632200,686900,654100
585300,616500,619100,635200,642000,638100
653800,669600,670900,637900,663900,687800
712800,710500,702700,641100,640200,657300
648000,638500,647800,642500,632300,613200
734000,757300,733900,643100,670800,606500
692100,737900,663800,648300,617700,731700
756000,764500,828700,648700,678400,675000
663800,658000,679100,653300,700000,689700
663800,819700,632600,658600,621200,666400
659500,724300,624200,660100,657000,652200
777500,725900,725800,660300,678000,658700
654400,652700,644100,661600,660900,655900
648200,630500,644200,665700,653000,658700
671900,825300,695900,669000,671100,712700
537900,566800,507300,669500,687300,550700
743900,739100,738200,671900,704900,750500
648300,645700,688800,672800,693000,682500
648900,662800,650200,672800,657600,672300
632500,685000,629000,679800,668500,682600
697300,677100,690800,685500,679900,690800
669900,686800,674400,698500,668400,676000
655200,673100,705800,711800,722700,695000
742300,721100,723700,712200,715200,710900
695600,660000,585400,717400,751400,558200
712800,690000,739800,718700,711600,713900
701600,680900,722300,726400,664900,694000
686600,700200,709400,729200,745900,713800
735400,726200,730700,736600,793700,739100
752300,714700,741300,737300,760100,755600
753000,737500,755100,744000,759400,736100
673800,728900,732000,752200,674500,752800
698100,700400,728800,757600,802100,735900
687400,715900,721300,763800,741000,702400
817400,761700,864300,764600,878200,875800
767400,745200,752000,766500,767100,783500
613800,823600,818000,767700,814500,786400
885700,968100,943300,774000,746500,777600
821900,784600,826300,776200,826600,795000
811800,782600,787100,776400,816000,815200
753400,773500,767700,777900,784800,784000
787800,793900,783600,784000,800700,819700
823000,823100,830200,786700,857200,797200
789800,780400,778400,794200,817300,785100
855000,791800,858900,799200,874800,846000
721000,795600,771500,802700,813300,810400
940100,967800,954600,805200,797200,799400
1111000,1074000,1063000,806000,772600,811500
786100,815200,789500,807800,793500,773900
815700,834400,830700,813600,866700,992600
918800,938900,923700,816100,900300,772600
831900,1224000,834700,817900,856200,859500
751900,830300,802000,823600,877400,893500
991800,1005000,980300,836900,788400,807900
828400,832300,901200,837500,834300,840500
869400,802300,788300,839700,853900,805400
1139000,1093000,1137000,845600,850200,888800
804400,813600,811300,849000,862000,761100
874100,916600,866900,853400,903100,843800
859700,843500,873800,858000,838600,855400
889500,859600,862900,859200,909400,879000
886800,864400,874700,865200,884100,855400
867200,843800,839200,874000,840700,862800
834400,865900,864800,877200,889100,914200
806100,937300,908500,883200,886400,884200
857400,865700,872100,893900,888000,893200
1089000,1092000,1046000,894300,931000,945000
870700,877000,858600,905900,905300,914600
887600,878400,908300,920100,891400,905900
1158000,1122000,1163000,937400,955900,957100
980900,1017000,1162000,938400,955600,889900
1261000,1241000,1166000,962500,940600,899000
1008000,992200,1018000,973900,1082000,1054000
984500,995000,978300,975800,933000,985100
967400,1203000,997700,976800,933600,976500
1055000,1052000,998500,993500,990200,1046000
1294000,1300000,1240000,994900,932900,985700
1035000,982500,957800,1015000,983400,971800
999100,982000,1034000,1018000,1024000,1057000
1032000,1161000,1031000,1019000,993800,1188000
998900,1116000,982200,1022000,1016000,985300
1021000,1080000,1020000,1024000,1090000,1038000
1031000,1045000,962500,1025000,991700,1057000
1001000,950300,1037000,1026000,977600,1038000
1021000,1039000,1043000,1037000,1066000,1049000
1127000,1095000,1070000,1068000,1070000,1107000
994400,983200,1060000,1075000,1046000,1038000
1078000,1077000,1089000,1079000,1121000,1127000
975500,993500,1043000,1080000,1032000,1060000
1129000,1155000,1108000,1082000,1102000,1203000
1110000,1052000,1163000,1120000,1095000,1158000
1183000,1218000,1118000,1135000,1144000,1146000
1090000,1114000,1109000,1138000,1171000,1112000
1115000,1101000,1106000,1144000,1157000,1112000
1165000,1222000,1226000,1159000,1157000,1160000
1135000,1156000,1117000,1163000,1159000,1190000
1177000,1110000,1217000,1177000,1167000,1229000
1222000,1252000,1164000,1190000,1152000,1137000
1556000,1512000,1513000,1200000,1207000,1161000
1236000,1223000,1276000,1202000,1195000,1276000
1220000,1241000,1212000,1211000,1202000,1209000
1433000,1483000,1477000,1223000,1185000,1150000
1250000,1214000,1333000,1224000,1247000,1253000
1145000,1143000,1195000,1228000,1164000,1204000
1266000,1224000,1228000,1230000,1281000,1228000
1199000,1213000,1183000,1249000,1258000,1173000
1236000,1271000,1314000,1254000,1280000,1297000
1254000,1202000,1310000,1256000,1317000,1338000
1289000,1243000,1241000,1263000,1026000,1233000
1263000,1276000,1265000,1297000,1244000,1352000
1284000,1302000,1385000,1302000,1371000,1347000
1217000,1267000,1354000,1306000,1263000,1238000
1337000,1345000,1363000,1318000,1367000,1401000
1273000,1197000,1200000,1329000,1245000,1279000
1350000,1355000,1339000,1352000,1340000,1409000
1578000,1564000,1567000,1362000,1402000,1413000
1306000,1352000,1294000,1364000,1330000,1361000
1376000,1302000,1259000,1369000,1403000,1367000
1304000,1321000,1335000,1370000,1279000,1407000
1309000,1345000,1279000,1398000,1423000,1400000
1299000,1243000,1308000,1400000,1281000,1343000
1446000,1506000,1457000,1403000,1446000,1512000
1471000,1468000,1488000,1448000,1549000,1480000
1434000,1479000,1435000,1471000,1454000,1492000
1496000,1411000,1445000,1473000,1551000,1509000
1498000,1562000,1508000,1477000,1461000,1542000
1418000,1741000,1471000,1492000,1457000,1482000
1571000,1432000,1570000,1571000,1576000,1582000
1584000,1997000,1467000,1576000,1678000,1587000
1987000,2018000,1975000,1594000,1627000,1629000
1497000,1488000,1514000,1595000,1430000,1586000
1700000,1624000,1682000,1604000,1668000,1568000
1615000,1551000,1549000,1605000,1569000,1640000
1586000,1603000,1612000,1610000,1638000,1624000
1658000,1645000,1536000,1656000,1596000,1558000
2332000,2286000,2238000,1690000,1657000,1756000
1707000,1643000,1710000,1702000,1717000,1693000
1821000,1696000,1755000,1740000,1745000,1601000
1850000,1700000,1820000,1744000,1829000,1988000
1826000,1718000,1789000,1756000,1870000,1850000
1678000,1708000,1670000,1764000,1751000,1709000
1789000,1782000,1861000,1769000,1815000,1898000
1653000,1597000,1689000,1777000,1635000,1805000
1893000,1899000,1854000,1804000,1846000,1873000
1825000,1748000,1774000,1807000,1818000,1839000
1758000,1746000,1695000,1821000,1776000,1722000
1872000,1787000,1868000,1860000,1928000,1773000
2022000,2000000,1934000,1946000,2011000,2024000
1813000,1814000,1798000,1949000,1666000,2060000
1987000,1866000,1964000,1949000,2015000,2027000
2022000,2091000,2049000,2094000,2175000,1947000
2074000,2069000,2064000,2101000,1983000,2017000
2832000,2936000,2721000,2140000,1930000,2076000
2186000,2237000,2215000,2156000,2125000,2243000
2604000,2604000,2583000,2167000,2107000,2154000
2888000,2845000,2894000,2194000,2391000,2261000
2230000,2328000,2212000,2217000,2371000,2563000
2184000,2106000,2258000,2279000,2252000,2303000
2232000,2186000,2270000,2283000,2305000,2251000
2463000,2389000,2324000,2372000,2464000,2421000
2505000,2495000,2468000,2372000,2443000,2448000
1676000,2358000,1594000,2420000,1601000,1608000
2631000,2445000,2470000,2458000,2487000,2528000
2511000,2599000,2632000,2574000,2556000,2628000
3161000,2421000,2521000,2700000,2473000,2575000
4215000,3492000,3502000,2746000,3332000,3159000
2889000,2712000,2829000,2768000,2817000,2865000
2682000,2743000,2744000,2791000,2683000,2762000
3910000,3821000,3701000,2840000,2829000,2839000
2974000,3022000,3178000,2948000,2837000,3041000
2819000,3027000,2919000,2954000,2985000,2957000
2704000,3012000,2887000,3008000,2890000,3172000
3989000,3897000,3952000,3027000,3158000,3228000
3131000,3207000,3112000,3280000,3648000,3541000
3051000,2848000,3178000,3289000,2884000,3030000
4505000,4132000,4330000,3342000,3239000,3297000
3292000,3690000,3178000,3560000,3783000,3407000
3590000,3474000,3500000,3753000,3589000,3465000
3673000,3651000,3763000,3805000,3928000,3740000
3734000,3835000,3963000,3946000,4266000,4051000
5969000,5648000,5892000,4526000,4374000,4531000
4457000,4750000,4339000,4658000,4488000,4614000
4954000,4501000,4841000,5121000,5000000,4711000
5095000,4990000,5020000,5209000,5056000,5029000
5723000,5671000,5867000,5668000,5737000,5731000
5409000,5104000,5385000,5685000,5636000,5419000
5623000,5692000,5911000,5760000,5726000,5913000
7871000,8116000,8114000,6124000,6429000,6289000
5691000,5604000,5846000,6195000,5640000,5956000
6904000,6697000,6798000,7015000,6743000,6811000
7113000,7158000,7235000,7285000,7533000,7526000
8398000,8710000,8072000,8908000,8509000,8905000
9962000,9740000,10120000,10400000,9868000,9796000
12600000,12160000,12630000,12470000,11890000,12680000
12220000,12700000,12530000,13140000,12480000,12270000
15660000,16180000,16360000,16290000,16180000,16180000
20210000,20450000,20680000,21190000,20610000,20670000
22170000,20430000,21480000,21670000,21040000,21940000
21270000,21240000,20660000,21850000,20580000,19870000
44330000,43760000,43300000,43670000,44080000,44080000
19780,22260,23570,17270,26040,21970
18300,22200,24260,21220,22300,21400
17480,21800,19610,22590,22480,21550
27140,27110,28130,25480,40990,29570
26320,22650,27960,26700,26590,26460
47930,35150,36540,32750,31970,35950
55690,55250,47710,42500,45490,45210
48280,45100,52200,45850,47170,45960
44640,50090,46490,49570,53620,50580
49240,48320,49500,50890,54250,64770
76330,64820,60680,56770,60670,60700
61890,60540,66640,58530,68070,65280
70970,66610,69900,60420,73260,72860
61480,58340,60290,60530,60230,61200
62540,61940,56640,61310,62800,61800
56280,58490,56920,61530,63420,63880
68190,62910,62150,63680,62500,62160
62220,72760,58930,68300,71810,75650
65850,71820,74340,69970,89750,81610
72130,75900,73300,70710,79440,73330
85870,80550,85520,70770,71380,74030
74230,67350,72970,72200,71860,82130
75230,88500,79660,75640,84360,83640
78040,78120,84280,75840,93090,83500
77290,75260,80290,77100,78870,84560
74200,72370,73460,77430,84440,84360
79120,79770,79850,78800,77120,80630
92790,124400,94670,78830,88210,77050
87030,86570,87690,80560,79680,87360
79460,87700,87200,81120,94340,96400
87430,83000,79970,84400,84250,84600
83660,85160,97880,85030,88500,92040
78870,77320,113300,85590,150700,134300
81620,83640,82130,85880,86820,82280
82140,83890,90150,85990,94980,91800
114500,93500,89120,87010,87620,80700
95640,117800,98600,87570,90490,89150
92370,94920,93170,87900,95480,97860
84110,87620,80610,88880,88340,84440
90100,89840,101100,89600,97210,100200
89500,91670,97510,92500,97280,99140
91710,94510,99760,93140,100100,94360
102200,102700,105800,93510,96830,106400
95880,95610,98470,93830,102800,95600
91570,102700,93160,94150,103800,96380
85400,98440,94220,94210,94330,97510
184800,114600,171400,96260,113400,160500
92720,95610,89530,97140,96080,94620
127900,162600,150400,97700,121900,178700
97310,95910,93110,97860,94600,105400
94720,99880,97610,98400,107500,105500
91810,88650,88800,98740,98300,93050
105900,111100,107000,99330,109100,112100
91460,97930,93060,101500,94540,88390
102600,113600,97310,102600,118600,107100
108900,102400,105900,102600,105500,105000
102100,100000,113800,104300,108200,116800
98060,93540,94280,104900,103000,84840
133600,131700,125700,104900,109500,113100
110100,114500,99530,105500,131300,121800
101500,95420,106200,107600,111900,114200
108000,102800,111500,107700,112700,120200
122000,99180,100700,108600,103000,103900
132800,140700,184200,108800,118500,121100
115500,109700,112500,109400,112400,114400
111600,108800,106600,109500,109400,108800
119000,117900,128200,110000,128400,122400
119400,124500,125600,110300,111700,109700
117400,129100,114700,111400,115300,123200
111500,108100,113500,111500,115000,115800
111500,113600,120300,112400,113700,129900
111100,111700,111000,112700,112900,118300
108200,117900,106800,113500,111500,112300
118100,109600,124200,113500,110800,123800
155000,147100,161000,113700,117400,113600
114500,129800,118400,113800,124400,121500
104500,153200,119800,114000,117400,110600
122500,132300,115100,114700,122600,123700
124800,124100,117000,114900,124300,119000
106900,107200,112000,116300,109500,117700
116800,113400,118700,117900,132900,127300
117500,134900,124100,118500,135800,138900
117300,117700,116100,119000,120700,123600
110800,116400,115500,119900,121000,114200
108700,122500,112200,120300,119600,118900
145700,143000,145900,120400,124000,127600
134900,164000,131100,123900,169800,130700
149100,152500,151700,124600,130300,124600
127300,125300,134900,124700,125500,136300
124700,115600,124700,125100,132100,122400
122300,132500,131900,125600,141100,138300
131300,128000,130500,126200,131300,136400
115400,122600,126100,127200,122100,138200
156000,128500,124700,127300,136700,135600
96630,104600,107900,127500,109900,129200
117000,127200,123500,127800,132000,120700
157800,153800,156800,127800,137300,135200
127200,127600,129600,129100,120600,129700
129400,133600,142500,129100,149000,134500
107900,114600,106400,129300,119900,127200
130300,127400,129300,129300,133100,135200
132600,135400,139500,131000,132200,135200
126200,138400,143700,131800,143000,118800
131700,140600,139400,132100,132400,143200
130600,139000,135700,135000,137900,134500
135900,133500,141200,136000,137000,142700
134600,132100,135800,136900,141000,162200
129200,130500,142600,137400,139400,141900
138500,142400,147800,138000,146600,144200
177100,138400,134900,140500,187600,146200
166200,163600,170500,142300,152800,154900
161200,165000,161900,142700,138500,146500
134400,149500,139300,144200,147400,147700
154300,159800,154200,144300,155500,144000
147700,150800,150000,144700,153200,156500
