Intensity,Intensity LEIBR,Intensity LEIDO,Intensity LEIIN,Intensity LEIAM,Intensity LEIMA,Intensity LEITA,Intensity LEITR
46587000,0,24798000,18874000,0,0,2914500,0
94697000,24550000,0,0,0,0,70147000,0
94697000,24550000,0,0,0,0,70147000,0
7413900,0,0,0,0,0,7413900,0
7413900,0,0,0,0,0,7413900,0
2438000,0,0,0,0,375550,0,2062400
2438000,0,0,0,0,375550,0,2062400
90651000,0,0,0,0,90651000,0,0
90651000,0,0,0,0,90651000,0,0
11997000,0,0,4315200,0,0,7681800,0
11997000,0,0,4315200,0,0,7681800,0
11859000,11859000,0,0,0,0,0,0
11859000,11859000,0,0,0,0,0,0
456900,456900,0,0,0,0,0,0
456900,456900,0,0,0,0,0,0
114040000,0,38132000,24288000,0,26737000,15825000,9054300
114040000,0,38132000,24288000,0,26737000,15825000,9054300
226050000,13069000,73222000,53376000,7619300,19436000,53217000,6114200
226050000,13069000,73222000,53376000,7619300,19436000,53217000,6114200
90743000,90743000,0,0,0,0,0,0
90743000,90743000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
19450000,19450000,0,0,0,0,0,0
25856000,25856000,0,0,0,0,0,0
25856000,25856000,0,0,0,0,0,0
1021500000,0,0,0,963900000,51941000,0,5621700
1021500000,0,0,0,963900000,51941000,0,5621700
200400000,0,173000000,0,0,0,27405000,0
200400000,0,173000000,0,0,0,27405000,0
200400000,0,173000000,0,0,0,27405000,0
248760000,0,55994000,192760000,0,0,0,0
248760000,0,55994000,192760000,0,0,0,0
1144000000,16537000,788500000,130390000,83678000,100670000,23431000,812100
1144000000,16537000,788500000,130390000,83678000,100670000,23431000,812100
1144000000,16537000,788500000,130390000,83678000,100670000,23431000,812100
1144000000,16537000,788500000,130390000,83678000,100670000,23431000,812100
1144000000,16537000,788500000,130390000,83678000,100670000,23431000,812100
4091000,0,4091000,0,0,0,0,0
4091000,0,4091000,0,0,0,0,0
294070000,28045000,139110000,79185000,9955800,5957500,28919000,2890900
294070000,28045000,139110000,79185000,9955800,5957500,28919000,2890900
294070000,28045000,139110000,79185000,9955800,5957500,28919000,2890900
294070000,28045000,139110000,79185000,9955800,5957500,28919000,2890900
294070000,28045000,139110000,79185000,9955800,5957500,28919000,2890900
174570,0,0,0,0,0,0,174570
174570,0,0,0,0,0,0,174570
261110000,5855400,105320000,24784000,39795000,85351000,0,0
261110000,5855400,105320000,24784000,39795000,85351000,0,0
13724000,13724000,0,0,0,0,0,0
13724000,13724000,0,0,0,0,0,0
20937000,0,20937000,0,0,0,0,0
20937000,0,20937000,0,0,0,0,0
20937000,0,20937000,0,0,0,0,0
20937000,0,20937000,0,0,0,0,0
20937000,0,20937000,0,0,0,0,0
1729700000,13497000,737800000,547900000,11845000,165490000,205480000,47641000
1729700000,13497000,737800000,547900000,11845000,165490000,205480000,47641000
58664000,0,51896000,6767900,0,0,0,0
58664000,0,51896000,6767900,0,0,0,0
58664000,0,51896000,6767900,0,0,0,0
58664000,0,51896000,6767900,0,0,0,0
58664000,0,51896000,6767900,0,0,0,0
253690000,23886000,124350000,0,0,3081100,101360000,1006400
253690000,23886000,124350000,0,0,3081100,101360000,1006400
253690000,23886000,124350000,0,0,3081100,101360000,1006400
253690000,23886000,124350000,0,0,3081100,101360000,1006400
274270000,0,226700000,11060000,23801000,11709000,0,1002800
274270000,0,226700000,11060000,23801000,11709000,0,1002800
274270000,0,226700000,11060000,23801000,11709000,0,1002800
274270000,0,226700000,11060000,23801000,11709000,0,1002800
274270000,0,226700000,11060000,23801000,11709000,0,1002800
274270000,0,226700000,11060000,23801000,11709000,0,1002800
19617000,0,0,0,19617000,0,0,0
19617000,0,0,0,19617000,0,0,0
32878000,0,26084000,6793300,0,0,0,0
32878000,0,26084000,6793300,0,0,0,0
50495000,50495000,0,0,0,0,0,0
50495000,50495000,0,0,0,0,0,0
50495000,50495000,0,0,0,0,0,0
50495000,50495000,0,0,0,0,0,0
7150700,7150700,0,0,0,0,0,0
7150700,7150700,0,0,0,0,0,0
7150700,7150700,0,0,0,0,0,0
36152000,36152000,0,0,0,0,0,0
36152000,36152000,0,0,0,0,0,0
322440000,322440000,0,0,0,0,0,0
322440000,322440000,0,0,0,0,0,0
2588100,2588100,0,0,0,0,0,0
2588100,2588100,0,0,0,0,0,0
21644000,0,0,0,0,0,21644000,0
21644000,0,0,0,0,0,21644000,0
125420000,125420000,0,0,0,0,0,0
125420000,125420000,0,0,0,0,0,0
58248000,18637000,0,0,0,0,39611000,0
58248000,18637000,0,0,0,0,39611000,0
5374100,5374100,0,0,0,0,0,0
5374100,5374100,0,0,0,0,0,0
5374100,5374100,0,0,0,0,0,0
5374100,5374100,0,0,0,0,0,0
20038000,0,14863000,0,0,0,0,5175700
20038000,0,14863000,0,0,0,0,5175700
124270000,121250000,1743700,0,1277900,0,0,0
124270000,121250000,1743700,0,1277900,0,0,0
418000000,418000000,0,0,0,0,0,0
418000000,418000000,0,0,0,0,0,0
12294000,12294000,0,0,0,0,0,0
12294000,12294000,0,0,0,0,0,0
10199000000,1453800000,943740000,236050000,91365000,50024000,7391900000,32265000
10199000000,1453800000,943740000,236050000,91365000,50024000,7391900000,32265000
162060000,0,40626000,27393000,0,44203000,46899000,2938200
162060000,0,40626000,27393000,0,44203000,46899000,2938200
20723000,0,8881700,0,0,2547100,5580400,3713900
20723000,0,8881700,0,0,2547100,5580400,3713900
35997000,0,16415000,6593600,0,1286200,11702000,0
35997000,0,16415000,6593600,0,1286200,11702000,0
228920000,0,67526000,28627000,0,12708000,113080000,6984100
228920000,0,67526000,28627000,0,12708000,113080000,6984100
29123000000,3607000000,8359900000,4966400000,3116800000,2996400000,5198900000,877240000
29123000000,3607000000,8359900000,4966400000,3116800000,2996400000,5198900000,877240000
195520000,0,10870000,73540000,0,0,109240000,1873700
195520000,0,10870000,73540000,0,0,109240000,1873700
195520000,0,10870000,73540000,0,0,109240000,1873700
93692000,0,39959000,19370000,0,7161900,24875000,2326800
93692000,0,39959000,19370000,0,7161900,24875000,2326800
347080000,1507600,47275000,101460000,2271700,13477000,176250000,4832800
347080000,1507600,47275000,101460000,2271700,13477000,176250000,4832800
68481000,3261700,15050000,24242000,0,0,25926000,0
68481000,3261700,15050000,24242000,0,0,25926000,0
93120000,0,0,12974000,4948600,0,75197000,0
93120000,0,0,12974000,4948600,0,75197000,0
93120000,0,0,12974000,4948600,0,75197000,0
93120000,0,0,12974000,4948600,0,75197000,0
17996000,0,0,0,0,2604200,14884000,507870
17996000,0,0,0,0,2604200,14884000,507870
345630000,0,127510000,218120000,0,0,0,0
345630000,0,127510000,218120000,0,0,0,0
1066300,0,0,0,1066300,0,0,0
1066300,0,0,0,1066300,0,0,0
9697400,0,9697400,0,0,0,0,0
9697400,0,9697400,0,0,0,0,0
25413000,0,14954000,7958800,0,0,0,2500600
25413000,0,14954000,7958800,0,0,0,2500600
460110000,15400000,95304000,86592000,75227000,8723300,168050000,10817000
460110000,15400000,95304000,86592000,75227000,8723300,168050000,10817000
177520000,1212000,39192000,26793000,4551100,40365000,28621000,36782000
177520000,1212000,39192000,26793000,4551100,40365000,28621000,36782000
61431000,0,20216000,0,0,0,26086000,15129000
61431000,0,20216000,0,0,0,26086000,15129000
293500000,0,106000000,152440000,0,0,35061000,0
293500000,0,106000000,152440000,0,0,35061000,0
12668000,0,12668000,0,0,0,0,0
12668000,0,12668000,0,0,0,0,0
314120000,25571000,212300000,39361000,7235400,7483900,2962100,19210000
314120000,25571000,212300000,39361000,7235400,7483900,2962100,19210000
314120000,25571000,212300000,39361000,7235400,7483900,2962100,19210000
81858000,0,81858000,0,0,0,0,0
81858000,0,81858000,0,0,0,0,0
16451000,0,16451000,0,0,0,0,0
16451000,0,16451000,0,0,0,0,0
33521000,0,18538000,14983000,0,0,0,0
33521000,0,18538000,14983000,0,0,0,0
9705100,0,0,0,4686600,0,5018500,0
9705100,0,0,0,4686600,0,5018500,0
742290,0,742290,0,0,0,0,0
742290,0,742290,0,0,0,0,0
742290,0,742290,0,0,0,0,0
27848000,0,21783000,0,0,2282900,0,3782400
27848000,0,21783000,0,0,2282900,0,3782400
2178400,0,0,2178400,0,0,0,0
2178400,0,0,2178400,0,0,0,0
218200000,0,46308000,19156000,0,29175000,120200000,3362100
218200000,0,46308000,19156000,0,29175000,120200000,3362100
17191000,0,17191000,0,0,0,0,0
17191000,0,17191000,0,0,0,0,0
659880000,3938500,253400000,186640000,7219000,73209000,129920000,5540000
659880000,3938500,253400000,186640000,7219000,73209000,129920000,5540000
26392000,0,7163800,10957000,0,5078900,3192000,0
26392000,0,7163800,10957000,0,5078900,3192000,0
421840000,0,0,0,8320200,110480000,0,303040000
421840000,0,0,0,8320200,110480000,0,303040000
421840000,0,0,0,8320200,110480000,0,303040000
421840000,0,0,0,8320200,110480000,0,303040000
19729000,0,0,0,19729000,0,0,0
19729000,0,0,0,19729000,0,0,0
19729000,0,0,0,19729000,0,0,0
421490000,0,0,0,323250000,98241000,0,0
421490000,0,0,0,323250000,98241000,0,0
4580500,0,0,0,3303800,1276700,0,0
4580500,0,0,0,3303800,1276700,0,0
4580500,0,0,0,3303800,1276700,0,0
5819000,0,0,0,0,5819000,0,0
5819000,0,0,0,0,5819000,0,0
136060000,79640000,0,0,0,44252000,0,12163000
136060000,79640000,0,0,0,44252000,0,12163000
231220000,15333000,0,0,0,215890000,0,0
231220000,15333000,0,0,0,215890000,0,0
52437000,0,32498000,12083000,0,471250,5439400,1946000
52437000,0,32498000,12083000,0,471250,5439400,1946000
2772000,0,0,2772000,0,0,0,0
2772000,0,0,2772000,0,0,0,0
15763000,0,15763000,0,0,0,0,0
15763000,0,15763000,0,0,0,0,0
7565400,2046000,0,0,2712400,0,2807100,0
7565400,2046000,0,0,2712400,0,2807100,0
7565400,2046000,0,0,2712400,0,2807100,0
7565400,2046000,0,0,2712400,0,2807100,0
22421000,0,0,0,22421000,0,0,0
22421000,0,0,0,22421000,0,0,0
8914400,0,0,0,8914400,0,0,0
8914400,0,0,0,8914400,0,0,0
4672300,0,0,0,4672300,0,0,0
4672300,0,0,0,4672300,0,0,0
8830900,0,0,0,8830900,0,0,0
8830900,0,0,0,8830900,0,0,0
849090000,0,127860000,4144800,242160000,7854700,467070000,0
849090000,0,127860000,4144800,242160000,7854700,467070000,0
2247700,0,0,0,2247700,0,0,0
2247700,0,0,0,2247700,0,0,0
38891000,0,0,0,38891000,0,0,0
38891000,0,0,0,38891000,0,0,0
4103600,0,0,0,2725100,0,0,1378500
4103600,0,0,0,2725100,0,0,1378500
12886000,0,0,0,12886000,0,0,0
12886000,0,0,0,12886000,0,0,0
884930000,0,0,0,884930000,0,0,0
884930000,0,0,0,884930000,0,0,0
884930000,0,0,0,884930000,0,0,0
16490000,0,0,0,16490000,0,0,0
16490000,0,0,0,16490000,0,0,0
20385000,0,0,0,20385000,0,0,0
20385000,0,0,0,20385000,0,0,0
35577000,0,0,0,35577000,0,0,0
35577000,0,0,0,35577000,0,0,0
31813000,0,0,0,31813000,0,0,0
31813000,0,0,0,31813000,0,0,0
9654800,0,0,0,0,0,9654800,0
9654800,0,0,0,0,0,9654800,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
51607000,0,46551000,5056300,0,0,0,0
188190000,188190000,0,0,0,0,0,0
188190000,188190000,0,0,0,0,0,0
53452000,18918000,0,0,11274000,12600000,0,10661000
53452000,18918000,0,0,11274000,12600000,0,10661000
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
429680000,0,0,0,0,429680000,0,0
12222000,0,0,0,0,0,0,12222000
12222000,0,0,0,0,0,0,12222000
12222000,0,0,0,0,0,0,12222000
12222000,0,0,0,0,0,0,12222000
12222000,0,0,0,0,0,0,12222000
12222000,0,0,0,0,0,0,12222000
126960000,0,48822000,11164000,0,66973000,0,0
126960000,0,48822000,11164000,0,66973000,0,0
18066000,0,0,0,0,18066000,0,0
18066000,0,0,0,0,18066000,0,0
28583000,0,0,0,0,28583000,0,0
28583000,0,0,0,0,28583000,0,0
28583000,0,0,0,0,28583000,0,0
28583000,0,0,0,0,28583000,0,0
28583000,0,0,0,0,28583000,0,0
4588600,0,0,0,0,0,4588600,0
4588600,0,0,0,0,0,4588600,0
3808200,0,0,0,0,3808200,0,0
3808200,0,0,0,0,3808200,0,0
3808200,0,0,0,0,3808200,0,0
6603900,0,0,0,0,6603900,0,0
6603900,0,0,0,0,6603900,0,0
47799000,0,0,17837000,0,20666000,3886300,5410200
47799000,0,0,17837000,0,20666000,3886300,5410200
363490000,80641000,49186000,14471000,12176000,189740000,5794300,11478000
363490000,80641000,49186000,14471000,12176000,189740000,5794300,11478000
24762000,0,8363200,0,0,16399000,0,0
24762000,0,8363200,0,0,16399000,0,0
70178000,3716700,0,0,19131000,14006000,33324000,0
70178000,3716700,0,0,19131000,14006000,33324000,0
50354000,0,0,0,0,50354000,0,0
50354000,0,0,0,0,50354000,0,0
2463200000,0,1435500000,296880000,30493000,382570000,231270000,86395000
2463200000,0,1435500000,296880000,30493000,382570000,231270000,86395000
2463200000,0,1435500000,296880000,30493000,382570000,231270000,86395000
13356000,0,0,0,0,13356000,0,0
13356000,0,0,0,0,13356000,0,0
7593100,0,0,0,0,7593100,0,0
7593100,0,0,0,0,7593100,0,0
5959500,0,0,0,0,5959500,0,0
5959500,0,0,0,0,5959500,0,0
8831100,0,0,0,8831100,0,0,0
8831100,0,0,0,8831100,0,0,0
8831100,0,0,0,8831100,0,0,0
8831100,0,0,0,8831100,0,0,0
8831100,0,0,0,8831100,0,0,0
8831100,0,0,0,8831100,0,0,0
1614600000,0,0,0,0,1614600000,0,0
1614600000,0,0,0,0,1614600000,0,0
1614600000,0,0,0,0,1614600000,0,0
2218500,0,0,0,0,2218500,0,0
2218500,0,0,0,0,2218500,0,0
39164000,0,0,0,0,39164000,0,0
39164000,0,0,0,0,39164000,0,0
559120000,0,5638500,14244000,77507000,410510000,0,51227000
559120000,0,5638500,14244000,77507000,410510000,0,51227000
559120000,0,5638500,14244000,77507000,410510000,0,51227000
