LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.Std.Wash,LFQ.intensity.5.Std.Wash,LFQ.intensity.6.Stad.Wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.Std.1.wash,LFQ.intensity.11.Std.1.wash,LFQ.intensity.12.Std.1.wash
33.60752487,33.45157242,33.65629578,32.71567154,32.64596558,33.00781631,33.45549774,32.9874115,33.36293411,32.31915665,32.2617569,32.30761337
27.73026657,27.35497856,27.07795906,26.0916214,25.91378593,26.02620506,25.69622803,25.59197807,25.6761055,27.74246216,27.57304192,27.65894508
30.96918488,30.38308907,30.51135635,30.0187664,29.90454865,30.01969337,29.49065971,29.44957161,29.57287979,31.49871635,31.34323883,31.59983253
27.02960014,27.27985382,26.8730278,25.79310226,24.81264496,25.04764175,25.30239487,24.76304054,24.71067047,27.35489464,27.17321777,27.14549828
26.48586655,25.82936478,25.57966042,24.53658867,,24.59388733,24.66372871,24.23344803,23.54510117,25.25255775,25.59693336,25.93874168
32.3456459,32.28165054,31.95331192,31.22664833,31.21523476,31.07015991,30.5666523,30.66763306,30.6466732,31.77376175,31.70215034,31.78214645
33.09801483,33.02703094,32.75718307,31.70458412,31.64761543,31.55439758,31.23129272,31.34989548,31.22974586,32.43492126,32.39473724,32.44970703
28.25169182,28.24199867,27.8302002,27.14472198,27.03170586,27.08263588,27.6682415,27.67741013,27.64608955,27.73343849,27.73085022,27.66465187
33.92362213,33.88458252,33.98116302,30.34191322,30.32977867,29.7764473,30.86474228,31.15255165,30.77768517,30.23660469,30.37316322,30.34530258
24.6413002,,24.42136765,24.45425224,24.54751396,23.72993088,24.7426281,24.65839958,24.65091705,25.15155029,25.04526901,25.31603241
28.53871346,28.49377251,28.88983154,27.20041466,26.9819622,26.42612839,27.80538177,28.01950836,27.69178963,27.62519455,27.08800507,27.10219383
,24.78086662,24.66763306,24.77545166,24.76506615,24.10365677,23.4921608,24.00264549,23.84785461,24.58049393,24.35400391,23.88418198
,,,,23.93192863,23.83055115,,,22.31887627,24.12652206,,
28.67845154,28.42314148,27.92998886,26.08521271,26.20890236,26.44283104,,26.26904869,26.10661316,27.65068436,,
28.77498627,27.86047173,,,,,,,,,,
25.78446579,25.70406151,24.85052681,,,,,,,25.29421425,,24.55420685
,24.93961525,25.14701462,,,,21.93854904,,,,,23.05163765
25.47336197,,,23.94297409,,,,,23.45550728,24.97941208,24.68072701,25.13179016
29.70297623,30.2395668,30.08436012,27.24008942,27.96162796,28.1856041,26.90701485,27.38985252,27.23753929,29.1084404,28.92442131,28.89518738
30.0083847,30.34360886,30.35184479,29.23794937,29.42049408,29.58208084,28.73769951,28.32962799,28.8759594,30.31699944,30.2487545,30.25394821
32.60558319,32.76836777,33.04938889,30.20804214,30.15520859,29.93100548,29.44588852,29.30919075,29.53582573,30.95108986,30.94251633,31.01025391
,,,,23.85661888,,,,,25.01567459,,25.24883652
29.35146523,29.40557861,29.3766861,28.68304634,28.92048073,28.94946289,27.7884922,27.99878693,27.67915726,29.05361938,29.07966423,29.46909714
30.31289482,30.24954605,29.92521477,29.42059326,29.34610558,29.21243286,28.5929184,28.7518425,28.56783104,29.9571228,30.06907272,30.11953926
,,,23.5952549,23.18092346,23.7426281,22.73576736,,,,23.56267357,23.28164101
25.68594742,25.24670029,25.69635963,25.27405167,25.47416687,25.64784622,27.09577179,26.62505531,26.84852219,25.94581223,25.57850838,25.9502697
31.4525795,31.08207703,31.28328133,31.99906921,31.84673882,32.19495392,32.86544418,32.64228821,32.92066193,33.44183731,33.10834885,33.39751816
33.0712471,33.22690582,33.21694183,36.00754929,35.90477371,35.66831589,36.5364418,36.35337067,36.45212555,35.15300369,35.19813538,35.08000565
35.31850815,34.2514534,34.10047531,34.17905045,34.12116241,34.12031174,33.54972458,33.47798157,33.67671585,34.33318329,34.11621094,34.47948837
33.66458511,33.43775177,33.67587662,33.54121017,33.41752243,32.77656937,32.7918396,33.15571976,32.77890015,33.01932907,32.95079422,32.96409607
30.88903427,30.11010933,29.78939438,31.08137894,31.23871231,30.75262451,30.30247307,29.91783714,30.2230854,31.64594269,31.19042969,31.65672112
33.09617615,32.41172791,32.66837311,32.11421204,31.97630501,31.13277435,30.72622871,31.00437164,30.9936142,31.97404861,31.62405396,31.98008919
28.26279831,27.29946327,27.38886642,29.06920052,29.21182823,28.86985397,28.47769165,29.01828957,28.42237854,30.04022408,30.0488224,30.09446335
28.93755722,26.73711967,26.78830528,29.74312019,29.21059799,28.80866814,28.83309937,28.78069305,29.07329178,30.859272,30.59592628,30.61990547
32.99071121,31.38514709,31.67846107,31.27236366,31.19905853,30.73658752,30.599123,30.645298,30.66119003,32.35476303,32.05914307,32.08150482
32.65270996,30.97985077,31.17313385,31.08942032,31.03983116,30.78846169,30.45855713,30.62731934,30.74221992,31.99890137,31.89337921,31.92294884
32.57835388,31.45801926,31.31786156,30.97971535,30.91449165,30.67160225,30.44815445,30.53658485,30.71497536,31.63884163,31.50483704,31.86197281
33.33218002,32.30358887,32.55857849,32.9899826,33.09148788,33.54259491,32.17824936,31.90702248,32.01913071,33.21110535,33.19766617,32.99099731
37.50090408,36.94447708,37.02539825,36.79556274,36.8823967,36.93176651,35.97496033,35.94924545,35.88658142,37.14004898,37.05692291,36.89577484
25.11024284,24.59097862,25.18059731,25.0488472,25.53724098,24.8806839,25.00380325,25.16277122,25.18767357,25.10817146,25.30980301,25.75169563
29.50731659,29.46771812,29.6117878,,,,,,,,,
30.9797821,31.24694443,31.39677811,23.20475578,,,,23.49142838,,26.04514313,25.84498405,24.86523628
32.30012894,31.41900635,31.59752655,24.1631546,22.91659546,,,23.51532745,23.14760399,24.94837761,24.98854256,25.50479126
27.26105118,27.4873085,27.12760544,24.19610405,24.59718895,24.52593803,24.77369308,24.8289547,24.81650925,25.22941971,25.19418907,24.94859886
30.09270096,31.03813171,30.90662766,29.80687332,29.70485687,29.42308044,28.81952095,28.99385834,28.80688858,30.06843185,30.10074234,30.04491997
,,,,,,,,,23.74015999,23.57945824,
33.27420044,31.70136452,34.16444016,31.01058578,31.07322884,30.74061394,30.61798096,31.15103912,30.49619484,30.77862549,30.41739845,30.50909233
,23.39832687,,,,,,,,24.43313599,24.46724892,24.74965286
29.3311882,29.91256523,29.7846756,28.28868103,28.07408333,28.90684319,27.66817284,26.92942619,27.43587112,28.82286644,28.51171494,28.31094742
24.51490784,25.47038651,25.61478806,25.45221138,24.83311081,24.02369118,25.01890373,25.91431046,25.47975922,28.80159378,28.98549461,28.31272125
27.66972923,26.62142754,26.5335331,27.59334755,27.95132637,26.85340881,27.3033886,26.97103691,27.09476471,28.60112762,28.46384621,28.89420509
30.89366913,31.43961143,30.88532829,30.69469833,30.83770752,31.36249161,29.82841492,30.0083847,30.24660492,31.04120255,31.09024048,31.17735863
28.81781387,28.39827728,27.72338295,28.52294159,28.43157387,28.66702271,28.05708504,27.99134636,28.33743286,28.78097343,28.85224915,28.99369621
29.49409676,30.19154739,30.2419548,27.90924835,28.78646851,27.38632011,26.1156311,27.13153458,26.2747097,26.82298851,27.35816956,27.81702042
31.03492165,32.17313385,32.43141556,29.14408875,29.39171791,28.55943108,27.41820335,27.4792347,27.34950638,29.54533958,29.36529922,29.52223015
25.56369209,25.5705986,25.87633324,25.29701614,25.12253952,24.4767952,25.23640823,25.58439827,25.32741928,26.02396584,25.81044006,26.13953972
31.25140953,30.90763092,30.66382027,30.15303421,30.18600655,29.99253464,29.46626091,29.56699562,29.40916443,31.89287376,31.79021072,31.90415382
34.07710266,34.16750717,34.33224869,29.37952042,29.38818932,29.28456116,29.22253227,29.3253231,28.91923141,30.08385277,30.44519806,30.96781158
28.13799667,27.77799988,27.21066856,26.90081024,26.7888031,26.72429466,26.37223816,26.53904724,26.3856945,28.35396957,28.27083969,28.36494446
24.51815224,23.76182365,23.6746521,,,,,22.70912552,22.40457535,,,23.13080025
,22.27315521,,23.18981552,22.91042328,22.73803711,22.86300659,22.81362534,21.92741394,22.37605095,22.72315407,22.42695618
28.40035629,29.30979919,29.48719215,24.69895935,24.2303009,,23.66144753,23.75979424,23.30061531,22.07195473,,
28.38298607,28.51930809,28.06707191,25.07107925,25.02567863,25.33701706,24.68875122,24.78196716,24.99105453,24.74432373,25.47370338,25.14584923
30.32302666,30.40019226,30.67101097,27.59562492,27.71633339,27.56833839,27.1102829,27.57455826,27.19131088,27.18593597,27.71894836,27.6818409
26.25465012,25.9982605,25.97779846,27.75735474,27.47661018,27.71233749,26.85709381,26.91513252,26.89942932,27.78718376,27.57268143,27.75697327
26.70833015,26.25069809,26.41483688,26.53603935,26.32084274,25.98465729,26.30474663,25.6831131,26.23830414,26.49420738,26.55427933,26.74829674
34.70738602,34.40114594,34.44807053,34.1103096,34.1072731,33.78331757,33.04586411,33.13191605,32.83177567,33.81650162,33.80530167,33.61959839
28.16197395,28.54594803,28.75002289,29.96430397,29.80330467,29.52277374,32.09682083,31.88394547,31.75990295,31.01411629,31.16812134,31.24734116
26.31686211,26.65389824,26.48825836,28.52499771,28.68959236,29.15433884,30.51869011,30.27741814,30.62078094,28.81121254,28.84717941,28.93811989
27.18101311,25.46970367,27.08202744,21.12091827,21.23414993,21.2696228,22.49035072,21.96052742,21.95985413,20.56523132,,
35.50275803,35.39544296,35.46179199,35.4079361,35.38721848,35.05924225,34.81253815,35.04746628,34.84440994,35.235672,35.20124435,35.07574844
,,,25.76711464,25.82279396,25.5716114,25.3251915,25.78626251,25.75498772,25.74604225,25.61776161,25.72007179
34.86783981,35.00809097,34.97138596,33.4850769,33.40539932,32.98852921,32.80285645,33.14309311,32.56875992,33.24615097,33.20847702,33.32950974
25.73629379,25.67769241,25.60594368,25.63311768,25.78164291,25.55244827,25.79024506,25.87330818,25.51322174,28.0493679,27.66790199,27.83225441
23.72359085,23.31312943,23.24555397,23.34570503,22.80122375,22.91816139,,,,,23.68560028,
33.08774567,32.80010223,32.61822128,31.13784981,31.0773735,30.8993721,30.82600784,30.57767677,31.14910316,30.75078964,30.74141693,30.47237396
27.62957954,28.70809937,27.91170883,28.56481743,28.78889656,28.54137611,27.83171082,28.16101265,27.93814659,28.5892086,28.66404152,28.49430656
32.82489014,33.47677612,33.49261856,32.49061203,32.1207428,31.90820503,33.20127869,33.08722305,33.03079987,32.37880707,32.38074112,32.1887207
,22.04716873,,22.80370712,23.70292664,23.81401634,25.25663185,25.04888916,26.38129425,23.31617165,,22.42503738
22.44778633,23.36198807,22.59438896,27.55340004,28.12622643,28.16106033,31.28184509,31.40962982,31.1861248,29.36927986,28.63488388,28.89928436
,,22.44551468,23.38139343,23.49203873,,23.25076675,22.8648777,22.8704567,23.15479088,23.45412636,23.17815971
25.59106445,25.57940102,25.58880806,26.02957916,26.79079247,25.48111534,25.83146858,25.63549995,25.29624557,26.19044495,25.56278992,26.17962837
26.73879433,27.07663536,27.22618866,28.0995388,28.15513611,28.01680183,27.15209198,27.36811447,27.11286926,27.91775131,28.02844238,28.03831482
26.35038185,26.2644558,26.24328995,27.27701759,27.28339195,27.17140579,26.37699699,26.72220993,26.27275467,27.21437836,27.16048431,27.01966858
28.30999374,27.93612671,28.11038208,28.24640083,28.40896225,28.147295,28.16858673,28.43979836,28.28091621,28.54921913,28.49419212,29.01581955
32.64911652,31.38154221,31.94380951,32.33617783,31.70446014,31.80674171,31.29098892,31.42582321,30.39478683,31.76449776,31.62540436,31.66898537
28.37326813,28.07418633,28.13711739,27.76363564,27.62631035,27.39795113,27.04176521,27.3479023,27.09123802,27.88570595,27.86543655,27.85839844
23.98927879,24.09956932,24.39630127,23.60478592,23.02927971,23.9025135,24.31202126,23.6079483,24.31347466,23.46438408,24.05986214,24.32202911
26.87326241,25.95102501,26.17725372,26.13545418,26.48809052,25.72754288,25.27177429,25.03887939,24.96916962,26.49138069,26.35388565,26.75404358
30.35605049,30.2230854,30.44815445,31.36233521,31.27369881,31.16248894,30.62888336,30.7612114,30.39846039,31.40993309,31.37326813,31.54687691
27.10978508,26.61582565,27.05641365,28.0712738,27.82584,27.64766693,27.31198692,27.74746323,27.45363998,27.96961021,28.21178246,28.64674187
27.68324661,28.11589813,27.73615074,28.2170639,27.87320328,27.00945282,28.56321907,28.57899094,28.67660332,28.19135857,28.54587364,27.53096008
29.40762711,29.719944,29.85953903,29.17514801,29.23164749,28.93322945,28.07076073,28.37015343,27.99199486,29.21692467,29.18737602,29.11748505
30.46965981,31.10724258,30.79405022,28.59811211,28.62132263,28.21863365,27.68792534,28.23073006,27.89671707,27.85061073,27.81848526,27.52656555
28.82678032,29.42946053,29.00362015,27.41514206,27.63457298,26.8839016,26.44936371,26.73479652,26.67572975,27.97738266,27.90155983,27.97087097
25.52414513,25.68795204,25.53097534,24.51941299,24.54574776,24.72411156,25.22986031,25.31260872,25.4256649,25.29333687,25.16810036,25.89568901
33.5351944,33.27127838,33.54903793,27.63103676,27.89226532,26.9617939,27.39345741,27.72786713,27.31924057,28.21918869,28.26190376,28.60339355
24.13531876,25.61048508,25.76468658,26.00994301,25.63975525,25.79654694,26.06348801,26.05951118,26.32438469,25.39901161,25.44865608,25.58037949
,,,23.56465149,23.84613228,,23.42687988,23.19025421,23.68442345,23.63478088,23.89393234,23.45851326
26.43842697,26.58749199,26.49574852,24.60031128,24.68864441,24.5480442,24.62589073,24.8771286,24.86187935,24.53658867,24.63826561,24.37019348
24.83340073,25.57137871,25.16380692,23.68335342,23.40171432,23.51219559,23.38324165,,22.87254333,24.15491295,24.22802544,24.76658249
,22.44480705,22.13354683,,21.61584854,,,,,22.5062027,22.70773506,22.31636429
28.23429871,27.0694828,27.02474785,26.13361359,26.30039024,25.98502731,25.59391594,25.34370613,25.5428009,26.90276718,26.75391579,26.1189003
26.92773056,27.02443123,27.1572094,28.38500404,28.31380272,28.25790787,27.42422295,27.66559982,27.72741318,28.65307808,28.52488518,28.71102524
,,,24.77313995,24.82045746,24.44815063,24.71926308,,,,23.85718918,23.67076874
,,,25.92322731,25.93467522,24.27454948,24.39519119,24.98698044,25.1728363,25.72374725,25.13131905,25.25965118
,24.17081451,23.59639359,27.43491745,26.94122887,26.71960258,28.72802925,28.53749275,28.72530174,27.72494507,27.06907272,27.09063339
,,,22.83302498,22.99446678,,22.3565979,23.08948517,,,,
24.50748634,24.65414429,24.68544006,23.36519623,23.38942528,,,,,,24.49106026,24.24357986
27.88623047,27.71731567,27.61673737,27.89382744,27.87865067,27.64780426,27.88896179,27.69418335,27.79451561,28.01382446,27.96229172,27.96801758
25.65006638,25.81457901,25.86620331,25.03124237,25.24398041,24.69450188,24.68324661,25.4016819,24.48505211,25.33456421,25.38577652,25.54515839
25.86874771,25.2629509,25.34587288,,,,,,,,,
25.93082428,27.03191566,26.38577652,26.02745056,25.94643784,24.97285461,25.79037094,26.47714996,26.3495903,26.96598244,26.81787491,27.06917381
,,,,,25.00953865,26.69604301,26.6118927,26.93887711,27.52552032,27.29736519,28.06676483
31.85110283,30.59423637,30.44667625,29.71548271,29.59871483,29.2937088,29.18243599,29.23833656,29.2687664,30.06663704,30.0520649,29.83033562
,,,24.3997612,24.61677933,,25.19332504,24.59394455,24.97709846,23.65108109,23.94127464,
29.41334724,29.95476913,30.22550011,29.8786068,29.86499405,30.29055023,30.12386131,29.58306885,30.00168991,29.34771156,29.34576797,29.08565331
,,,,,,24.6831398,24.59012222,25.02195549,,,
25.7023983,25.82863998,25.88399506,,,,24.52784729,25.05378532,24.74201202,23.78626251,23.57056999,23.39466858
23.82599831,23.25537109,23.73541641,25.30664253,25.07740974,24.90348053,24.07193756,23.7522583,23.89421082,25.01537704,24.85062218,25.37646675
25.67271233,,25.68648338,28.1208992,28.00024033,28.25889587,26.26644135,26.84673119,26.56735229,,27.81219292,27.93691254
23.48750687,24.33517647,25.1189003,25.354105,25.42508698,25.16633797,25.07781601,24.87366104,24.41654396,25.55692673,25.68779182,26.00401688
27.06321907,27.04019737,26.88750839,26.29771614,26.36208725,26.8378582,28.52466011,28.19961929,28.43916512,27.48039055,27.40608597,27.47977448
26.03141022,25.84416962,26.09172249,28.42482376,28.18409157,28.49925804,29.16026688,28.68260956,29.19237137,27.93870735,28.08942032,27.95265961
25.82133484,25.62248802,26.16522598,24.86830139,24.87088966,24.42156029,25.27841949,25.49484825,25.52106285,25.69293404,26.51340103,26.01388741
24.13961792,22.90886688,24.82449341,28.14622688,28.1268177,27.33824158,28.25096893,28.67050552,28.39202499,28.24821281,28.07673645,28.35812759
,22.80962753,23.06590462,,,,,,,,22.40233994,22.08095741
23.97097015,25.48323822,25.54836655,,,,24.60280609,,23.64107895,24.97893333,24.49490929,24.52300835
27.03632545,27.46302795,26.89642906,24.90871048,24.4256649,24.55438232,23.63234138,23.65600014,23.49240494,23.93418121,24.66389275,24.59536934
28.38993454,27.98152542,27.72468376,29.77781105,29.75398064,29.62747574,28.65447807,29.06586647,28.85587692,29.48364258,29.49501228,29.52779579
25.39014816,25.27159691,24.92401886,,,,,,,,,24.35002899
29.46969986,29.45299149,29.44179916,31.57036591,31.52304459,31.7768631,32.67844009,32.68931198,32.76536942,31.39274025,31.38035583,31.00718117
24.79009628,26.26956558,26.21660042,29.45144081,29.51942062,28.63016891,28.7437458,28.72923088,28.71430397,28.47088242,28.99881554,28.70856094
26.35307884,24.9217968,25.63502884,26.92116165,26.73414993,27.21475029,27.83942032,27.5022583,27.93460846,26.64196205,26.57686615,26.73634529
25.34631348,25.93350601,26.19621849,27.30895233,27.64196205,26.83122826,28.2700367,27.97951126,28.0508213,27.42141724,27.84631157,27.51284409
27.83545113,27.75213051,27.60229492,28.83270645,28.85872459,29.48171806,30.02221107,29.71189499,30.17866516,28.879673,28.99191284,29.15790939
25.84462547,26.42038918,26.53641129,27.25691986,27.53133202,27.57217598,28.12045479,28.11202431,28.13843727,27.17245483,27.20181656,27.43523598
,,,,,,22.41843796,22.36543655,22.61335564,,,
,23.28503227,24.28467941,26.88878632,27.23379707,27.10199356,27.18933296,26.74291039,26.87701225,26.49570274,26.72520447,26.08547592
25.93916702,26.6971035,26.5780201,,21.62555695,,,,,,23.52921867,
,,23.66090393,24.07871246,23.85443306,24.40204048,,24.62086868,24.10533524,23.67335892,23.48062134,
25.50099945,25.63594246,25.97967339,24.01971054,23.88380814,23.62934303,24.00675964,24.05142212,24.07005501,24.59149361,24.81636238,25.04672623
32.15221786,31.86614418,31.87686539,31.05297279,31.06785393,31.72439957,30.50606728,30.72866249,30.64795876,31.31489563,31.46387672,31.64894485
,,24.67540741,,24.55027771,,24.2637043,23.83740044,24.76339531,25.90786362,25.61675262,25.69077682
27.50922394,27.75436211,28.01616478,27.97760201,27.97645378,28.26776314,29.16478157,28.94329834,29.0988102,27.93404579,27.99442482,27.9550457
,,,24.59337425,25.12399864,24.87853241,25.92786598,25.4594841,25.41057205,,25.31447792,24.57028008
30.40912437,30.5632,28.19891739,,22.23031425,,24.46338654,24.9392128,24.64888763,25.42188263,,25.46104622
31.11569977,31.45517921,31.3359127,29.58116531,29.22002029,29.20361519,28.4950695,28.76600838,28.66193771,29.37403488,29.37985039,29.72247124
23.03831863,23.76192474,23.42290878,,,,21.59067154,22.32783699,,,,
29.30299759,29.14440536,29.29338074,27.96510124,27.91974258,28.02664948,28.9825058,29.12944794,28.99851799,27.96867561,27.93685532,28.14773178
24.7397995,24.05490303,24.67777443,,,,,,,,,
29.23365974,29.49027634,29.40033531,32.60979462,32.57032013,32.35512924,31.73056602,32.08217239,31.78596878,32.68288422,32.64108276,32.57339478
