C1_liver,C2_liver,C3_liver,V1_liver,V2_liver,V3_liver
4.967932224,4.616293907,6.284426212,3.686910391,3.008872032,3.839927912
0.167193621,0.22317107,0.393767893,0.186382905,0.185945109,0.234281331
1.66885066,1.635018229,0.965483248,2.975707769,2.011795998,0.897444606
20.07384109,13.47010517,11.19904041,40.65894699,32.83119583,55.62050629
10.22603607,12.69642258,6.316673279,3.686910391,0.673271954,4.558977127
1.145397782,1.657809377,0.671810687,0.783686578,2.257940531,0.726356447
0.077533349,0.41966638,0.57388705,0.05143426,0.05340872,0.362634897
3.120714188,4.389098644,3.390806675,1.258486271,0.840186477,1.354091763
11.83706093,9.325042725,8.997729301,8.954940796,10.52246284,12.19162178
0.656162202,0.505025864,1.005560875,0.593909144,0.743947446,0.507044375
24.0963707,22.75393677,18.68020439,33.03829193,57.89711761,33.78072357
34.2312355,51.66723633,41.86766052,50.35440445,48.48374176,106.5684967
0.394245088,0.352235198,0.368760496,0.475975066,0.657733381,0.374700218
5.360373974,5.249144077,8.387022972,3.317755938,2.423451662,4.91981411
0.536592126,0.562863946,0.605738521,0.792199492,0.733755529,1.155762911
0.910244465,1.098923206,1.273633718,0.204544976,0.121045224,0.160793722
0.056494519,0.378133357,0.506367028,0.292445242,0.059790198,0.556804597
2.30206275,2.720001459,2.78345561,3.002920866,3.421830893,3.002697706
0.189797178,0.200193524,0.256065935,0.516580582,1.135954261,0.605328262
5.459177971,7.090000153,6.858938694,11.17720413,7.660022259,10.75089931
0.042372078,0.119207226,0.127589062,0.776883364,2.383418798,1.417790771
0.826209009,0.516457319,0.416044235,0.986642897,1.313963056,1.702263236
0.237864465,0.128157511,0.271073699,0.226144254,0.364104211,0.210476622
2.298942566,1.320599914,7.749004364,1.633018732,3.0820539,2.05200839
1.189183593,2.433319569,2.158040285,1.099376678,0.840955019,0.764463425
64.34043121,97.0453949,46.39202118,47.65450287,24.03502083,48.28387833
85.88317108,46.25610352,74.41018677,71.49776459,43.15048599,88.05831146
0.894955814,1.335650682,0.948833525,0.998539627,1.182336092,2.760491848
3.155763388,2.139972448,9.756507874,4.935352325,9.813370705,7.658498287
0.256772399,0.068188325,0.122764848,0.441068619,0.527342916,0.417491019
40.14213562,23.383564,20.33299446,19.97043991,5.793721676,7.46477747
4.175073624,3.6422925,5.296304703,6.850934982,10.47400951,8.474596024
35.51742172,38.15377045,48.84339905,28.93249893,22.29068756,37.80725098
0.926538408,0.295264363,0.034119796,0.244288504,0.175990373,0.100248732
1.427977204,1.679848075,1.8906914,0.985930562,0.869058132,1.036908031
0.951672733,0.474458426,0.531999648,0.323903829,0.064301156,0.449490398
7.869995117,4.117826462,13.00648308,1.688334942,2.936492205,2.862522364
1.779580593,2.41920042,1.91293478,1.775672317,1.776244402,1.211967945
2.384017944,4.022862911,2.559047222,5.77524519,7.361614704,5.524206161
2.718980789,2.395370007,1.965746522,3.678005457,6.546925545,5.638863564
5.384988785,6.533837318,4.707643509,6.700623512,5.771332264,6.785820961
0.367932051,0.70136714,0.270599842,0.264174551,0.433075488,0.37859714
0.135555536,0.260600954,0.140762091,0.056607977,0.060416665,0.283183455
0.219438374,0.500689805,0.161797911,1.549563766,1.507109284,1.25
1.977777719,1.943666935,1.325293779,2.082457781,1.429884195,1.083558202
1.749661922,1.697729707,1.609917521,1.927978635,1.478170872,2.364395857
0.300242662,0.172704324,1.015498042,0.143868223,0.132843241,0.13216427
1.035326719,0.732651234,1.242341518,0.727586806,0.431671977,0.483063579
7.902929306,6.875347614,6.494686127,6.911487579,3.064309835,6.6464324
0.152939349,0.335428476,0.290987492,0.108565867,0.280884206,0.272433311
4.300225735,3.367472172,2.887433767,3.902404308,2.962122679,6.319319725
0.09526252,0.066734299,0.166351855,0.413926989,2.344789505,0.548523724
0.855746269,0.145569757,0.073384427,0.23606056,0.689345241,0.844049752
0.816571355,1.040619135,1.276167274,1.090222597,0.616297126,0.212478742
10.05061531,7.138378143,8.009608269,3.877114773,5.25672102,6.022931099
0.026307117,0.703839779,0.060988504,0.029254112,0.784882486,0.952038348
28.14733887,25.41326904,34.59906006,31.94265175,9.395998955,21.806427
0.141133636,0.176893443,0.139992103,0.13919504,0.160516694,0.107785329
0.32226038,0.236161351,0.254782677,0.619341075,1.10029912,0.796949923
2.741861582,3.358334541,2.137079954,2.574318886,3.21174264,2.288144588
0.565262616,0.524806917,0.803330004,0.768441677,0.692720234,0.623426259
5.801352978,9.748615265,29.32151031,6.802848816,4.332425594,2.939710617
2.828185081,2.646790028,2.389128208,2.607978582,3.483985186,2.78409791
0.717836738,1.058465123,2.851995707,0.058929544,0.071080722,2.797736883
1.22315824,0.905807078,0.677898109,1.230240464,0.767940402,1.112335086
0.425238341,0.308236718,0.360995024,0.046850771,0.364572018,0.385529101
0.74810189,0.142153904,0.528215587,0.181143373,0.116052896,0.118788116
0.33941412,0.505025864,0.685301602,1.774781823,1.906033278,0.667565942
76.28358459,78.37165833,53.00581741,119.0418625,92.33930206,148.6810303
4.988039494,4.163695335,4.987002373,11.12057114,11.33247566,8.31834507
0.501196027,0.513339639,0.478760183,0.350878,0.464954644,0.514126182
17.35794449,14.64442539,9.474186897,16.12323952,29.3615818,25.0517025
2.080950022,1.622045755,1.990227342,1.184612632,1.00690043,2.182853699
26.36886787,32.17537308,16.91355705,38.30454636,14.38772869,40.4114151
38.82128906,17.42954063,11.59521103,29.48316956,12.51541233,17.19499397
0.097360656,0.68660295,0.075508833,2.294389963,0.054891914,1.445368648
1.891350389,3.626166821,1.636965036,2.36776495,2.764064074,1.87012887
0.350563347,0.852555931,0.474811643,0.252487987,0.420510948,0.506294966
0.373340249,0.801669896,0.427264631,0.847266257,0.6784181,1.155538082
0.479840517,0.773575127,0.680563331,0.668281376,1.159780145,1.294364572
0.176907629,0.054666121,0.271593571,0.128987774,0.053812008,0.070700236
2.437614918,2.717493057,1.365634561,3.471379995,5.748609066,4.165917397
0.816224635,0.889143705,0.911914766,0.524666071,0.215636149,1.056542277
0.061311398,0.520076692,0.23188442,0.317866445,0.239775464,0.231272474
0.036108177,0.029675212,0.176920801,0.088126846,0.186068743,0.242153794
1.102340102,1.554030538,0.965252936,3.150454044,2.051594734,3.447879076
4.172646999,4.107075214,4.120957375,4.608726978,3.476633549,4.425209999
0.193905354,0.059053551,0.15498051,0.38432768,0.542848051,0.286686897
0.048029378,0.098898076,0.142746195,0.101545848,0.058816139,0.176644936
16.06136131,24.50627708,15.97512436,17.37560081,17.57664871,28.78934669
1.145085812,1.374890208,0.95176208,1.499412298,1.654375076,1.816471815
0.104957528,0.155956909,0.177601919,0.170372233,0.164962977,0.15701437
0.795666516,0.555123568,0.756605625,1.047693729,0.515647173,0.812574983
5.063269615,4.280518055,2.82284236,1.991487026,1.173982143,2.132269382
0.0575945,0.116833188,0.070638806,0.089755066,0.093077816,0.294210881
0.593898416,0.638404608,0.608601272,0.583081067,0.935890794,0.733063579
0.081653744,3.02205658,0.9223454,0.092767358,4.890143871,1.414118767
7.182180405,9.89374733,6.648679256,12.69314289,9.118644714,12.80125904
10.14941788,11.50812531,7.64371109,4.480142593,1.992381096,4.550359726
0.197379068,0.077404186,0.048021123,0.332146019,0.255233824,0.08403495
0.084177449,0.086489879,0.041608937,0.16896528,0.200461149,0.036539212
7.660252571,7.797029018,11.61396408,16.73054504,46.6023941,27.05972481
0.993551791,2.194728613,1.472771525,1.001674056,1.040951729,1.907973647
10.1816597,16.53079033,9.56664753,36.6126442,21.32963371,45.01273727
0.929623842,1.025245905,0.751768649,0.515725732,0.914170206,0.989958048
1.321996808,1.71722424,0.952683389,0.803348184,0.808073401,0.506032705
1.030057192,1.204601288,0.731137574,2.047444344,1.487360239,1.642835736
1.476165652,1.047320366,0.55710572,0.720213711,0.573223472,1.005770445
2.46770668,1.175073028,1.926820517,2.626678705,2.223388195,4.095098972
0.885976732,1.014889598,1.001217484,0.975850463,1.55278945,1.572392106
13.27058411,6.843454361,24.03935051,24.19055748,3.575545788,21.56849098
3.979545832,1.349268079,3.548418999,1.831344724,1.01642406,1.882006884
2.933437347,1.860063314,1.155802727,2.154692888,1.382132292,1.763039589
0.50403887,0.797047198,0.602579713,1.298877954,2.864279509,1.518285275
0.355382204,0.437834859,0.342996299,0.365129143,0.390302628,0.706160069
1.36651063,1.574384928,1.690829635,1.819234252,1.843544841,0.107761748
0.513815224,0.434788853,0.420617968,0.549100637,0.472707212,0.32068345
0.192929208,0.051686734,0.058398873,0.420338392,0.81014514,0.717363596
18.8420887,28.11022568,9.111907959,35.75066757,56.42011261,43.97106934
0.428393126,0.550715804,0.284077525,0.405093551,0.036669463,0.312241465
1.567481399,1.319381475,0.885196269,1.717007995,2.47294116,3.179743767
0.370254815,0.513303816,0.344542801,0.288926095,0.222181767,0.036977343
0.321424842,0.103151709,0.432660997,0.124648266,0.384922564,0.123939596
0.326597333,0.150608301,0.214158818,0.393481761,0.381881654,0.33887139
4.887155533,5.641898632,5.310782909,4.092965126,5.708508968,5.985462189
0.259656787,0.141011626,0.058807779,0.077985287,0.090970404,0.084036261
80.01734161,87.74972534,106.2123566,68.27426147,53.12859726,76.55874634
21.00433731,19.22989845,13.89556122,47.98219681,39.39448929,36.41823959
0.355382204,0.393578351,0.348458439,0.235672295,0.710765064,0.284967035
0.0853507,0.148469955,0.087664977,0.587533355,0.557818592,0.045806475
0.378921807,0.7865116,0.710276067,0.24154228,0.135953188,0.072218344
0.0405978,0.076757587,0.25343731,0.152858421,0.21286194,0.036513533
4.314092636,2.816183329,0.048960522,0.047714226,0.67517668,0.765774906
24.26382637,16.34803009,7.54532671,25.79020309,17.77447319,27.79638672
0.416987389,0.323871642,0.7832582,0.086982161,0.157409355,0.226251498
0.567828059,0.217652455,0.480438322,0.419412285,0.49827072,0.513714075
0.156117946,0.077036977,0.217401862,0.37328586,0.324318707,0.225236058
0.464690566,0.283417225,0.560067177,0.197585031,0.253583074,0.383018583
0.735968113,0.669867933,1.283208847,0.684808552,0.889709473,1.083857894
0.314210445,0.238562331,0.293596804,0.13697952,0.054360434,0.199411735
2.325082302,1.996918082,0.631897628,1.204381108,1.021536827,0.072233163
0.305841565,0.128424525,0.172350377,0.192926079,0.193380207,0.24960658
1.443751097,1.844260097,1.185712934,2.739234209,2.796310663,1.804593801
5.788178444,7.249825001,9.292882919,6.159215927,4.52323246,8.209681511
0.046561092,0.067016333,0.235872492,0.225214586,0.350035906,0.629571319
4.020454407,4.084141731,4.579645634,3.168334723,3.219060659,3.358288527
1.220142126,0.17418249,1.177322268,0.482493341,0.413894504,0.831122637
0.103493616,0.629911661,0.26800698,1.841139793,3.834856987,1.041067123
0.754654169,1.276916623,0.380375773,1.300480843,0.743212283,0.628484726
0.305761844,0.47746861,0.306245267,0.985004485,0.961354017,0.950652003
0.308434755,0.261848032,0.579085886,0.712092638,0.563833535,0.085206263
2.565436125,1.230653405,3.424369097,0.989136279,1.118343949,1.029938579
0.282062769,0.167569533,0.141166806,0.243674874,0.08027859,0.161844283
0.484694064,0.903585315,0.567273259,0.416847765,0.092216082,0.443345338
0.894366443,0.818691671,2.628409863,1.472662568,1.430285215,2.385041952
0.669474781,0.553510964,0.760981917,0.362030298,0.143977553,0.230024725
18.17022133,26.9928894,7.900693893,14.49652767,19.58897781,16.56100082
5.061189175,4.866423607,3.90049696,4.492253304,1.84013629,3.028702021
0.066728555,2.175986767,1.007568121,1.813321471,1.6259377,1.80736661
1.894643784,5.906004429,4.557270527,2.355512142,1.29341197,0.604166687
0.836366832,0.630090833,0.446349263,0.566767573,1.140331864,1.211480856
84.00762939,73.28303528,75.59146118,43.40515518,29.0598278,60.18060684
15.01508236,30.37860107,14.83860493,16.83276939,17.34206581,16.71013069
0.068315081,0.074808933,0.160945669,0.2707569,0.40991798,0.206489816
3.263303757,4.088441372,3.160442352,4.709884167,7.497619629,5.254796028
0.034765944,0.074261598,0.077179469,0.142988205,0.366176009,0.272302151
10.57063484,26.35107613,21.68668938,18.79999924,15.05104256,22.29391479
0.252345294,0.310741603,0.095095553,0.71982187,0.539372802,0.738384306
1.615947366,1.27035892,1.94893229,1.728976011,1.743095279,0.981152594
0.199344769,0.223783836,0.19977954,0.193481728,0.383285135,0.494904071
0.173582956,0.878679872,0.344476968,0.63804096,0.742911577,0.794364512
11.81452751,12.56884861,14.82774734,13.1654501,12.3550148,14.90145302
7.92199707,5.835050583,2.468954563,1.532858372,1.463634729,1.202300668
22.12168121,12.10227489,13.8952322,10.65182495,11.73580933,14.55860329
0.830265224,1.107344389,2.973939896,1.003419399,0.346761107,0.99666512
3.033766747,3.276665688,2.899970293,9.055743217,8.408213615,8.138864517
0.078216292,0.182779551,0.032794923,0.562920749,0.363068283,0.32197991
17.99167633,13.81484032,19.14415359,19.2138958,8.983976364,19.01716042
12.14421749,10.97238922,4.491132259,5.527693748,6.332392693,5.000749111
0.236020103,0.106422491,0.193234831,0.186945692,0.265298814,0.142813265
0.160610154,0.330981344,0.178138256,0.129410505,0.169955388,0.148587376
230.8649597,372.07724,147.9484253,142.9492645,171.5927582,127.2332153
136.9700165,137.6216125,131.1967163,164.1709442,193.0293732,333.8167725
1.090379596,0.451165557,0.91122371,2.486304522,1.503199577,1.219574332
0.23450166,1.635878325,0.2964167,0.028544011,0.642361879,0.040493086
2.198821306,1.292684197,1.537856579,1.592626929,2.153781891,2.131407261
4.633038521,4.627403736,5.234444618,4.350490093,3.552488804,5.343600273
1.576945662,0.841482878,1.566351891,1.110382915,0.775358796,1.097609401
0.687571526,0.378097475,0.340725869,0.615280509,1.327062249,0.671575248
0.630195916,1.158087134,0.583857119,0.798432767,0.400461137,0.758805454
2.061778545,2.215656519,1.085058093,0.829813063,1.136622548,4.884967327
3.016363382,2.158535004,1.871540904,2.921282291,1.897913218,1.500187278
1.239798903,0.993854225,0.623408258,1.141620636,1.502030015,1.036608219
0.406968236,0.057971172,0.280217826,0.069032669,0.092083611,0.399280578
71.56179047,72.28681183,21.27998352,37.21816635,46.23147964,61.7805748
0.117926851,0.108478673,0.163400352,0.318454146,0.062588044,0.252870202
0.041047208,0.093113229,0.124401338,0.185403407,0.238365248,0.062173374
0.916796684,1.016430497,0.861998677,2.567871809,2.737565041,2.127547979
0.542624354,0.389672279,0.406501919,0.145357087,0.359726667,0.184341267
1.271970868,22.55182838,1.111677885,1.584719539,13.54129505,0.451176554
0.098446876,0.278452426,0.106070884,0.182422072,0.206071734,0.029800925
0.28466633,0.104986414,0.555888295,0.810863793,0.776327848,0.504683733
0.063652739,0.119053565,0.148453578,0.696099758,0.111319773,0.108043864
0.09866064,0.029889299,0.067445941,0.137720391,0.156986505,0.101540029
0.167751759,0.072274476,0.10494782,0.261894912,0.231534973,0.243495211
0.505321562,0.389851511,0.568819702,0.147956312,0.245058537,0.057183821
0.861397147,1.516331911,1.189990401,1.030810356,1.450769424,1.379159093
0.571433485,0.577950537,0.358823359,0.392698139,0.385591954,0.291040927
16.64239693,22.15727997,9.820340157,29.21282196,23.06761932,25.1967144
0.476789743,0.694307566,1.149320483,1.212217331,1.361781836,1.672249675
6.3016119,2.570138454,0.940870643,1.398112178,2.432206631,1.455897808
1.097763896,3.637634039,3.760981798,2.926696539,3.848557234,3.799460649
2.953163624,1.483936787,2.445921421,3.767408609,3.012180328,2.614058733
8.308545113,6.351078033,6.880327225,3.561888218,4.287647724,3.943720102
0.449609995,0.360287398,0.645388424,0.376919001,0.151241466,0.166082144
2.256924868,2.29553318,1.93761313,1.912056923,3.214883566,1.689898133
0.047341131,0.091416389,0.051221032,0.149645582,0.462047428,0.081421338
0.584607363,0.486714065,0.613142014,0.61186111,0.945848882,0.765999734
0.469474792,0.147441342,0.26052779,0.201157615,0.063828096,0.126877248
0.171665788,0.212796763,0.206748709,0.400747985,0.343419492,0.261581987
0.270899653,0.507856905,0.458589733,0.383935869,0.269215226,0.11324776
96.62333679,106.5166245,129.0744171,90.35797882,73.03470612,115.0329895
6.68296051,6.367919922,4.45789814,10.44024944,9.357904434,10.28065014
18.36886597,10.38899136,18.92435455,8.637578964,5.36331892,8.968075752
0.124513783,0.21418716,0.289809495,0.271205693,0.533825696,0.332291663
2.917975426,3.212126493,3.541838169,8.089404106,12.05059338,7.067221642
1.353232741,0.831735671,0.593300641,1.081460357,0.924796581,0.641749084
12.32761192,19.01668167,26.84248161,26.11611938,18.87621117,31.49954605
0.060138661,0.139530957,0.054756701,0.080179669,0.330741346,0.817558467
0.199677587,0.185014814,0.233792916,0.221545845,0.216273755,0.183749244
3.176876545,15.57829189,3.434240341,4.184862137,38.26502991,2.30968976
1.452036738,3.591764927,4.874797821,11.37809467,1.777146578,4.892460823
5.681400299,4.824855328,7.675627708,12.60801315,10.98060131,8.564523697
1.391610265,1.040440083,1.535158515,1.403027654,0.939800501,2.05350709
0.15456751,0.277551025,0.42555362,0.182390034,0.442398638,0.271204293
3.255087614,0.166825131,5.118291378,4.252182007,11.08486176,5.872302055
1.048153877,0.837290168,1.097430229,1.027462244,0.847337544,0.933340788
0.905356228,0.65427959,1.25951767,0.824470162,1.363185287,1.040617466
0.050313786,0.44686532,0.042771529,0.042015232,0.25628978,0.242903203
0.751707375,0.601852655,0.560330331,0.46525377,0.236260027,0.574078262
0.071947992,0.477862805,0.07028529,0.327191442,0.579773068,0.211672083
0.958225012,0.751966476,1.8548913,0.255504906,0.128659517,0.170675963
2.506118774,3.077816248,1.542232871,1.037862897,1.687624216,1.221110702
4.038828373,4.11746788,0.07237491,2.902012587,0.105922468,0.031717028
4.076962948,2.431671143,2.298970222,4.387177944,3.201583862,3.429294348
0.471242875,1.087348342,0.61646539,1.175921679,0.720021367,0.605328262
0.265512228,0.250137061,0.230880871,0.158507571,0.198813707,0.188642845
1.094019771,0.956298947,1.736139059,0.588495135,0.493224829,0.82377851
0.229197443,0.055336755,0.097514838,0.509029388,0.731215835,0.47669366
1.85605824,1.697084785,1.380375743,1.908103347,1.645586491,2.194132328
1.041151047,0.622959614,0.988845348,0.022567699,0.218432426,0.064183503
23.33818626,22.73458672,15.8915472,45.50668335,39.43793869,36.27622986
1.865487933,2.109333277,1.664473057,1.920142531,1.228450537,1.218974829
0.369561434,0.353987545,0.204632983,0.294243991,0.59150219,0.507081866
0.113902807,0.094185732,0.162042856,0.124915414,0.214078277,0.072897471
3.066805124,4.641021252,3.681681871,6.052359581,5.200915337,4.277952671
0.164044514,0.101750553,0.115662538,0.073108509,0.182162628,0.034606382
19.67412186,22.53175735,20.55049324,8.344790459,5.229319096,8.142985344
4.715548515,2.574976206,4.249613285,1.253855705,1.161851883,1.110948801
3.865141392,2.614072561,4.786614418,8.099020004,10.69021606,12.98898315
5.81799221,5.336581707,3.546115637,2.329047441,2.647173643,2.446830034
0.859871686,0.762932003,0.779375494,0.758789003,0.593440354,1.046949983
4.379268169,3.433839083,3.21841979,2.311309099,1.815107465,1.872939229
0.125553802,0.222877219,0.221453741,0.384220839,0.629596829,0.271897495
1.248985887,2.031929016,0.753183544,0.798539639,0.570383132,0.594874084
1.021251559,0.478758663,1.215557218,0.420516491,0.374095678,0.700277269
5.156873226,7.77051115,6.188016415,7.874266148,5.220631123,5.844573975
0.544669747,0.966189444,0.808265567,0.970400751,0.844196439,1.276079178
0.159674108,0.075787507,0.131216481,0.239223525,0.027749006,0.202228352
0.382908642,0.066787548,0.31907475,0.314325929,0.290949166,0.558790445
2.542693615,1.481965899,1.673916698,1.33748889,3.116673231,3.558565617
0.193691313,0.143614545,0.411075622,0.688014269,0.822542608,0.414568365
2.228497028,1.251617074,1.683130026,1.485485315,2.474611998,2.446867466
27.98232079,31.84783745,24.19960213,24.70240784,31.90756798,34.25022507
0.315375298,0.210094795,0.283547759,0.164188802,0.208721653,0.03990043
0.187002942,0.200931728,0.181372762,0.173107758,0.332472295,0.235997453
0.41005373,0.643672347,0.700569272,0.634087265,0.492422849,0.467288673
0.072216056,0.033218164,0.039641906,0.171779171,0.126380503,0.22106564
2.5386374,0.123940803,2.848606586,1.525449634,2.880954266,1.958033562
0.113117091,0.232165366,0.137155727,0.17493856,0.036667779,0.129597574
0.616918027,0.373940617,0.53278935,0.556188822,0.69726485,0.550247312
0.697139859,0.594793141,0.84923172,1.687622428,1.954219699,1.758805513
0.247380823,0.068318591,0.200115159,0.079201967,0.078992769,0.088366322
1.545363188,2.620128632,1.691882491,2.596188784,8.81388855,3.829061985
0.087597944,0.078999713,0.950709105,1.195155978,0.755776823,1.322429538
13.69353485,16.18462372,14.40591049,18.02885056,10.56323242,14.66464233
0.714092553,0.802243292,0.977230132,0.984968841,1.465104938,1.11117363
0.100745976,0.09633489,0.608831525,0.356402487,0.633005261,0.097183846
0.097129479,0.168547422,0.084435284,0.194005355,0.047781993,0.106366158
22.62367821,13.11605167,19.59198189,11.87462234,6.497802258,8.049685478
0.483758032,0.183890015,0.565200269,0.06980072,0.065512009,0.059108343
81.60860443,87.35553741,71.87653351,61.3392601,42.97672653,63.36181641
96.32520294,183.3294525,68.16163635,170.2118988,91.28336334,118.1917038
0.67606169,0.415545315,0.714323342,0.377773821,0.615528524,0.531175077
37.76044464,38.59453583,32.81333923,32.90863419,28.35307312,34.936306
2.053146124,3.142212152,2.72314167,0.898165643,0.753771842,1.331122637
1.004714847,1.075486898,1.567207456,1.382439852,1.699052572,2.077563047
1.471104145,1.196753383,1.516238451,1.461763144,0.644132972,1.131257534
25.82943535,16.75727081,15.54276085,37.11486816,38.54572296,81.04391479
0.118567415,0.276572466,0.770754516,0.101684004,1.835090399,0.79354018
1.322828889,1.574779153,2.099634886,1.186429262,1.34082973,1.998088956
0.364257246,0.474745154,0.324109137,1.316366911,1.389016151,1.31812048
48.17126083,38.60170746,31.90221024,122.1513977,90.1037674,118.3752975
3.139365435,3.198150873,3.949853659,3.373321533,3.195836306,2.675584555
2.307782888,1.907473445,2.492514133,2.470240593,1.510751724,2.341913939
0.675298989,0.214907452,0.510151029,0.21199286,0.113889486,0.275052458
2.052799463,1.331314564,0.552433312,1.492039204,2.066197634,1.779526472
22.63338661,28.74988365,12.8761816,22.18877792,46.9064827,65.5088501
0.649193943,2.899141788,0.053850971,0.743579686,14.27311134,0.692670822
3.390362263,2.919317007,3.387187243,1.92003572,1.193363547,2.992018938
0.93496269,1.162064791,0.650192499,0.958860219,1.401380181,1.041404366
0.410955101,0.3997778,0.597545326,0.119680114,0.305388361,0.346399128
1.357704997,1.181451678,1.790892124,0.555690169,0.546022594,0.962417543
2.981591225,13.95997143,8.303775787,20.06838799,2.67497611,3.30463171
147.2733459,135.1095428,139.3043976,79.60820007,40.83139038,65.29152679
0.800173342,1.734747648,8.425849915,10.39465618,12.71022987,16.79368782
0.377049744,0.530683875,0.654141009,0.414817482,0.790061951,0.38627848
0.097587109,0.206615195,0.151090786,0.131476402,0.38014403,0.05889539
0.850719392,0.347196788,0.557994127,1.316794395,1.066548586,1.05890286
8.239902496,9.270932198,5.790201187,3.681567192,2.903042555,5.991831779
1.348275185,3.743706226,2.624395609,1.494247675,1.46503818,1.377435565
5.067775726,2.909354687,1.539271474,17.83473206,9.896576881,21.62657547
2.275368214,1.843794107,2.531868219,1.306037426,1.445556521,1.667116284
1.155832887,1.015032887,0.600737095,0.812431037,1.411171079,1.10502851
2.821598053,1.75356102,1.0388273,3.62671423,2.779702902,5.282524109
0.684867442,0.956119716,1.096936584,1.151415825,1.047969103,2.059052706
0.658519685,0.191962034,0.6389063,0.810578823,0.795675933,1.002997637
8.082163811,7.490995884,7.431476593,7.731077671,5.976174355,9.563098907
1.901265264,1.235025287,1.23595798,3.103615522,2.204708338,2.519934177
27.4335289,51.09745407,39.09709549,79.0739212,77.67623138,80.78912354
1.221494198,1.388077497,1.331973314,0.381121993,2.699503899,0.120128892
0.41740337,1.241260648,0.791352689,1.216669679,0.063921824,0.5594275
0.793655753,0.097612388,0.529630482,0.52398932,0.536031127,0.752398074
0.7845034,0.136322111,0.082427353,0.056602046,1.056623936,0.696642697
683.0646362,829.2632446,580.3032227,736.5984497,453.6934204,734.6746826
1.593621135,0.436150581,1.322430968,0.769225299,0.603264749,0.608887911
0.038852487,0.073350474,0.070907779,0.02756629,0.185417101,0.165486366
0.044327267,0.221207514,0.09018331,0.063992962,0.112105064,0.074947551
11.43179131,6.773575306,12.68303013,18.00356102,9.478203773,22.69259834
10.5113554,11.49343395,6.994504929,9.676937103,11.26564217,18.94446945
0.674744308,0.652451992,0.554802418,0.544398963,0.506090105,0.527877688
0.028924787,0.26668936,0.125635892,0.267654508,0.496700138,0.060257941
0.126541853,0.580745697,0.31435293,0.052563965,0.493759513,0.053786259
3.261916876,2.762251139,3.978480577,2.513090134,2.15013957,3.739546061
0.222568914,0.905986249,0.372676134,0.162667856,1.661125183,0.10753148
4.82059288,2.658042192,1.961896658,1.852288485,0.355282307,0.649542868
0.701750755,0.276010096,0.610542655,1.457382083,2.936224937,2.195368767
0.846143186,13.2110157,0.761541307,0.093865007,14.24103069,0.447729319
0.828497171,0.725090027,0.815932393,0.217994645,0.315436661,0.670526028
0.193832561,0.050310325,0.068399511,0.249681205,0.91955024,0.397219718
101.5184708,279.460968,123.4082642,33.04149246,77.62944031,24.64365959
41.07817078,54.10043716,35.33941269,16.69421005,18.16143227,7.316396713
0.205917835,0.273859978,0.19352439,0.278397143,0.218572795,0.104665011
0.052804511,35.18697357,0.046826031,0.049659364,29.45781517,0.136323452
0.31030333,0.119034678,0.529762089,0.467711478,0.305662394,0.362934649
61.36245728,114.6619797,80.29679871,67.27337646,48.23980331,67.51722717
1.476755142,1.055562496,1.937086701,2.09748888,1.121217608,2.124025822
9.981972694,11.67941856,15.28149891,17.78165817,13.37120533,24.42633247
1.275507092,0.719284773,0.807475924,0.791950107,0.640022695,1.185326815
5.435257912,8.07045269,3.309203386,11.11843395,15.52755928,16.25749588
25.77153397,14.54981899,12.28883743,28.97702789,19.97159386,91.47931671
0.291991681,0.07487309,0.434339106,0.122030012,0.166160628,0.269559354
2.526156902,4.72415781,1.676878095,2.898628712,1.96330893,3.191584349
0.134359509,0.047840033,0.100434341,0.170849517,0.111700736,0.103226162
46.0253067,36.76335907,25.02287102,7.338201523,32.40045929,37.22834015
1.238793492,0.121211946,7.273206234,3.29428339,0.082599752,3.15625
0.062803231,0.232452378,0.272906452,0.098254807,0.060447883,0.066523857
0.05652814,0.055818599,0.118327804,0.129798755,0.196016774,0.189422235
9.841219902,12.34093475,18.43835449,12.61193371,12.60329914,6.190048695
0.27311492,0.274616122,0.193320394,0.299953699,0.339910775,0.320342481
4.735308647,3.701421022,1.11213851,2.096456051,3.306644917,2.033086061
0.285269529,0.234767348,0.390181303,0.375138015,0.244654208,0.23808451
0.767169356,0.722402334,1.099766374,0.678290308,0.219314635,0.692670822
6.075923443,7.23405838,4.803396225,16.03241348,23.23670197,15.46088028
0.458242297,0.275038958,0.31831792,0.30241853,0.173043057,0.257183015
0.603952169,0.567809224,0.519989491,0.792911828,1.056055903,0.349014521
0.066574141,0.293596655,0.129186273,0.184580609,0.415130913,0.337042868
0.075993918,0.112766646,0.061521005,0.320552081,0.860837758,0.593075573
0.905148208,0.843632996,0.842552066,0.808227956,0.580875814,0.367382348
4.746403694,2.902868748,4.556282997,2.490970612,1.633957624,3.079998493
0.209623858,0.286051124,0.607910216,0.033321232,0.128686234,0.061715052
0.757600963,0.483238071,0.756770074,0.439394504,0.257051677,0.448853433
359.9237671,232.9791565,294.0673218,125.9768677,127.7940063,109.6635208
1.357254386,2.542437792,2.258925438,1.779910922,0.211521968,1.545713425
2.480152607,2.326387167,3.003093004,2.731291294,2.508629799,3.011053801
2.112601757,1.161849856,0.874337852,1.553517342,2.361798286,2.601243973
0.962003827,0.636792004,0.369155377,1.632591367,1.049172163,1.289718151
8.79979229,22.1253891,9.168831825,33.27693939,109.4651794,44.38324738
