Intensity trophozoite 1,Intensity trophozoite 2,Intensity trophozoite 3,Intensity trophozoite 4,Intensity  pseudocyst 1,Intensity  pseudocyst 2,Intensity  pseudocyst 3
162240000,410370000,462880000,505940000,2777000000,3096400000,2845600000
108650000,114500000,184000000,192210000,0,0,0
80944000,1079700000,968900000,403060000,128330000,217150000,45718000
5057000000,16326000000,19960000000,19631000000,2023000000,2721500000,229340000
665920000,724820000,754160000,753310000,7848800000,6913000000,3557200000
3201600000,9907300000,4554900000,6030100000,4212700000,5492700000,673600000
681420000,600220000,711240000,454950000,263900000,609270000,423640000
7038300000,5265400000,7154600000,6171700000,2364100000,2346400000,1862100000
10315000000,21979000000,19550000000,14053000000,15067000000,16498000000,13222000000
39165000,42954000,27298000,59102000,359770000,415620000,252160000
21352000000,29166000000,27432000000,24949000000,20890000000,19955000000,4982100000
4430300000,7835000000,6854700000,6850900000,6192400000,7821800000,7356600000
4987300000,3051600000,4965300000,160410000,7540600000,216630000,11501000000
47956000,91427000,138800000,136360000,39923000,183740000,45191000
88469000,113380000,222340000,159330000,260560000,264030000,75664000
135300000,151980000,116720000,204020000,15430000,18282000,27666000
237580000,955190000,884850000,1099100000,1129400000,1316200000,1146000000
0,209130000,89122000,253000000,183660000,0,44686000
135310000,140580000,29556000,58333000,84793000,60403000,93173000
52384000,85767000,74744000,58550000,278180000,222610000,24521000
20563000000,27835000000,24811000000,22409000000,25505000000,29533000000,18924000000
25782000,92643000,0,0,574140000,551830000,362330000
371650000,432980000,240140000,273610000,2304700000,3407600000,3689400000
33635000,18511000,19904000,14374000,88472000,132920000,183420000
52325000,26670000,39810000,39724000,53885000,55464000,0
385620000,487650000,452130000,342950000,810240000,1042100000,298730000
14342000000,12285000000,7306900000,9570800000,32091000000,34586000000,24330000000
510740000,1436500000,955130000,861070000,795270000,1180900000,488830000
79915000,113420000,122750000,98187000,202790000,152720000,91662000
14290000,18725000,21149000,41204000,1132700000,1593400000,472970000
615090000,1045300000,657180000,1057400000,271850000,149290000,234790000
122350000,268620000,247380000,211110000,136470000,274280000,82346000
454440000,73357000,1198200000,1646300000,2190600000,2384100000,1541500000
2177500000,4041700000,3661600000,2435600000,1573000000,1545100000,1014100000
1436200000,3353400000,3027800000,2823700000,2095100000,3555700000,3124600000
1001200000,657140000,431250000,448180000,2727400000,2291400000,931560000
369540000,966140000,764840000,695910000,202670000,147630000,0
30766000,0,30433000,21170000,470510000,315690000,55843000
37941000,42305000,66043000,18742000,52906000,0,0
191080000,65553000,127770000,209300000,116310000,56840000,0
40014000,81560000,44354000,35059000,353030000,465820000,413760000
82052000,927530000,878110000,994990000,208810000,312140000,73577000
22619000000,41440000000,35229000000,36567000000,20061000000,22002000000,9644600000
303200000,623780000,378640000,523020000,381920000,349940000,267060000
458280000,575370000,382520000,22578000,294660000,376230000,366410000
741510000,526610000,556720000,669950000,2114100000,2168700000,2498400000
41662000,94991000,52051000,55566000,0,0,0
12185000,5559000,6498300,0,0,0,0
18464000,591340000,277000000,614270000,337340000,178790000,128610000
116340000,75377000,50721000,61769000,0,0,0
75232000,44485000,60061000,78025000,104670000,70846000,70499000
80851000,52897000,0,24983000,65178000,30501000,34221000
771030000,1113600000,809190000,953800000,1393300000,738060000,280900000
5854500000,24983000000,19283000000,13786000000,6536500000,10798000000,13572000000
837740000,838320000,723020000,840210000,784670000,1275700000,510620000
43637000,101500000,33456000,39509000,0,100660000,32716000
236630000,303130000,221830000,277870000,3348400000,6310500000,5389000000
175090000,328230000,240660000,335290000,0,78674000,142520000
114950000,815150000,646800000,502640000,0,0,99849000
1781200000,2762600000,1811400000,2184200000,570500000,748740000,558320000
7360200000,24589000000,20700000000,20333000000,13949000000,9841000000,4974500000
116430000,445320000,645570000,776720000,0,0,0
250310000,91775000,201850000,37141000,6501400,11303000,0
623540000,1139700000,548920000,689000000,61363000,92362000,30416000
205410000,762170000,361130000,431700000,93965000,412090000,248420000
0,0,0,0,363020000,466420000,439030000
37271000,92526000,170770000,95161000,98929000,28660000,42125000
4810000,72299000,40949000,4667200,0,0,4817600
221840000,349670000,410790000,462640000,1192700000,1268400000,872650000
44878000,158790000,296390000,394070000,292350000,386770000,63178000
157970000,86811000,79390000,129650000,36807000,25725000,38240000
156650000,60252000,54289000,277710000,189630000,207900000,52735000
83494000,173640000,163360000,112450000,0,56265000,45205000
6344000000,9669600000,8994300000,7702000000,5809200000,7163700000,5297800000
96433000,378140000,138130000,147500000,83237000,46421000,0
36499000000,50072000000,41371000000,38554000000,3.9499E+11,3.6324E+11,2.4311E+11
60513000,69319000,0,40441000,221590000,194490000,0
30584000,210920000,192410000,83287000,16403000,43236000,0
1157800000,3405200000,3012300000,2795800000,633210000,421040000,219990000
149360000,441770000,227390000,318490000,34898000,122570000,10644000
1668200000,1488800000,1264600000,1603900000,413600000,297600000,341960000
696020000,1836500000,771540000,729920000,470880000,565610000,207940000
0,12435000,11840000,10665000,95693000,115660000,101250000
168440000,609120000,267980000,162780000,910970000,648180000,162560000
5492000000,10592000000,9929300000,9422900000,2343600000,3048300000,1498100000
133680000,735760000,634090000,791040000,2992900000,1953800000,1341100000
16348000000,26075000000,26698000000,32800000000,55112000000,60626000000,16578000000
0,160160000,144180000,61158000,0,87479000,0
52458000,0,0,18508000,67452000,0,0
1478800000,1624900000,1211200000,1167700000,963890000,959540000,166410000
309630000,373570000,514880000,782030000,1902000000,1307900000,860750000
16827000,245770000,189620000,220320000,4298900000,5206100000,1398400000
42655000,49112000,54444000,152530000,57949000,0,0
623960000,1924100000,1484700000,986250000,3310100000,3464800000,2376000000
32585000,30327000,17227000,12248000,0,10765000,0
226150000,124170000,374560000,376670000,25037000,36994000,27597000
0,329810000,182920000,308570000,118330000,150800000,0
614110000,466610000,328460000,747090000,379590000,406980000,304260000
81286000,1929300000,1246300000,531400000,541250000,881740000,396650000
689090000,461940000,498360000,566300000,637080000,1087200000,802590000
231510000,429590000,41843000,266380000,1112100000,1237400000,1815600000
0,69104000,29033000,23512000,55578000,0,6569800
19943000,23151000,0,14238000,0,0,0
391000000,1309600000,292460000,293760000,30223000,50263000,37296000
32607000,3849700,0,18880000,0,0,0
1084700000,3827800000,3394700000,4092200000,4031000000,4695500000,1443900000
5125300000,7006700000,6002500000,5752700000,5929100000,4451800000,3429700000
166360000,294670000,249970000,289240000,285020000,408370000,133130000
681750000,708200000,528400000,412480000,511010000,304310000,187950000
30750000,132010000,139930000,165030000,135820000,191030000,0
71989000,372190000,412470000,237100000,63912000,24153000,79765000
726450000,985980000,1055700000,851220000,13274000000,14577000000,4632800000
18445000,177360000,21167000,15997000,0,78915000,0
294130000,711520000,1188300000,990660000,4324300000,2701400000,1482600000
20438000,235930000,265490000,189430000,0,0,0
0,52437000,64572000,55648000,27500000,26669000,43719000
30525000,0,62016000,103840000,468330000,355640000,559720000
4344900000,8909200000,7661100000,7741100000,8294600000,8593500000,3604000000
29982000,0,0,12761000,34261000,65333000,0
2827400000,4190200000,4161000000,4080300000,1747500000,2498600000,1133000000
21623000,44057000,188230000,132440000,0,30257000,13136000
617380000,517510000,364130000,958940000,1017500000,1309200000,715810000
20244000,276020000,166100000,112410000,0,0,0
0,0,0,0,0,54112000,39139000
36036000,0,0,36193000,0,0,0
17913000000,35103000000,28237000000,31496000000,21529000000,21381000000,11736000000
72024000,39495000,8873400,41333000,90623000,291610000,99792000
20353000,334680000,204990000,191020000,105270000,83138000,0
120230000,297370000,290330000,437620000,279520000,256540000,77177000
350740000,403810000,310070000,459570000,1928600000,1781900000,1130900000
0,68068000,23303000,58295000,71594000,28322000,0
326130000,660990000,689090000,663570000,8452000000,7050100000,6522100000
0,36704000,98980000,98481000,0,0,0
35025000000,40596000000,37698000000,40113000000,22282000000,20981000000,11032000000
644630000,1372000000,1130200000,1068900000,330150000,368280000,61896000
11420000000,10884000000,7724700000,10529000000,15599000000,18443000000,11217000000
1731800000,2137300000,1185300000,1428500000,1545200000,1543800000,1713100000
1252000000,1147400000,1019800000,967120000,1930800000,2136400000,1014100000
511540000,632430000,620360000,621630000,321950000,290680000,258840000
446240000,616920000,517130000,631540000,604080000,703380000,203580000
83803000,447510000,222350000,288360000,182590000,204620000,121090000
0,0,0,0,35747000,35519000,0
23482000,0,31438000,88872000,481360000,415240000,94844000
49310000,43848000,44281000,42345000,505360000,295060000,74833000
189000000,339240000,313080000,231600000,764930000,254730000,66590000
97869000,33120000,43781000,20166000,43850000,0,0
59452000,455210000,452780000,442950000,71415000,62889000,43071000
61960000,14348000,17795000,51550000,94876000,111560000,53031000
575350000,996670000,1406800000,1323400000,31431000,53861000,0
118500000,367300000,490140000,463340000,281960000,108240000,50600000
477990000,732300000,323170000,415370000,6349900000,6940900000,4768500000
2424800000,551220000,558110000,332960000,649770000,1588200000,1040900000
823890000,2114300000,1803200000,1795300000,886890000,1190300000,865010000
553710000,1121100000,962830000,936720000,1431300000,1674500000,1245000000
1031800000,1139100000,705270000,1595800000,3437700000,6061900000,1970700000
213700000,251690000,314390000,262680000,260040000,179070000,213990000
118830000,171310000,136880000,127640000,0,0,315550000
162900000,511110000,399680000,361990000,209650000,274330000,116520000
3443500000,5275600000,4123900000,5264300000,2403700000,1898300000,2203900000
79202000,90335000,213860000,186540000,112890000,0,0
225250000,962800000,598170000,855670000,19734000,46895000,52246000
3381500000,8880700000,7308400000,9073600000,5989400000,3985900000,1212700000
0,244020000,215370000,558300000,27642000,0,19492000
0,14694000,0,0,34796000,17755000,0
659120000,731790000,534690000,501730000,2980700000,3193800000,2506700000
69260000,106720000,83406000,66321000,0,0,0
0,0,0,0,150510000,110350000,0
8644500,40941000,0,0,0,119970000,1031900000
30793000,151520000,152970000,127730000,0,0,0
866810000,2021200000,1771900000,1417100000,289300000,387550000,258430000
0,32238000,58133000,45697000,151130000,319690000,150090000
4730300000,9187800000,7456200000,7607700000,3274800000,4634700000,1630300000
10962000000,19790000000,16369000000,29415000000,10488000000,11322000000,9034700000
372990000,290290000,354210000,290940000,284710000,389930000,51177000
195020000,132410000,215270000,173890000,477720000,632800000,192730000
530510000,987810000,837500000,813290000,101560000,114160000,96214000
372950000,1227300000,955290000,1083400000,494550000,660690000,70206000
0,0,0,0,45807000,30127000,67950000
280930000,89770000,64806000,47663000,8817200,50607000,0
175710000,109150000,228510000,243430000,63711000,97293000,117150000
222630000,348070000,339560000,240070000,232040000,47436000,114650000
2076900000,3081400000,2968900000,2837400000,6955900000,7716700000,3325600000
172660000,593650000,488040000,386840000,176490000,502450000,158190000
1700100000,2268800000,1811100000,2465400000,2006300000,1551000000,627110000
0,135270000,137480000,146660000,131610000,0,0
1272400000,1835100000,1337700000,1522600000,158800000,222540000,21580000
52390000,15264000,20649000,11214000,73424000,126960000,101220000
159240000,130360000,106590000,141450000,398820000,522400000,891350000
49239000,221250000,175980000,232220000,25474000,41515000,0
47162000,0,0,0,115320000,152360000,86552000
2062300000,2264900000,1762700000,2138000000,2002300000,2188300000,1707600000
456670000,528190000,477370000,531050000,805890000,824750000,458120000
479800000,784640000,907060000,1044000000,423960000,645990000,931290000
132990000,47440000,16498000,129270000,35647000,69907000,48295000
29072000,0,12824000,0,423430000,527720000,52485000
191080000,433070000,571550000,460680000,323290000,597950000,278140000
5222000000,5588200000,4432200000,4461100000,1824700000,2085000000,1047700000
199770000,415570000,375240000,413240000,155700000,91838000,20997000
521360000,273230000,269770000,279010000,177020000,120200000,0
548100000,771390000,971890000,878230000,134960000,108220000,205540000
0,0,0,0,155050000,152420000,42663000
8497700,54942000,44642000,0,288830000,440190000,254680000
355390000,460260000,683220000,709300000,964000000,1384800000,1703300000
16268000,106710000,76079000,110780000,0,0,0
349020000,1378200000,1031000000,1010500000,2756300000,3401000000,327000000
120170000,113780000,73539000,139240000,372310000,371250000,346690000
73686000,44324000,61934000,34030000,1081600000,1982500000,1084300000
75566000,44610000,47154000,18432000,120270000,0,78298000
5069300000,8009600000,6562000000,5226500000,3543600000,3118400000,1100500000
11843000000,22063000000,20081000000,22981000000,40096000000,38959000000,25874000000
0,16003000,0,0,86586000,119340000,118730000
43614000,54142000,0,0,362220000,0,0
189660000,181910000,112470000,148750000,156970000,124840000,156260000
83291000,48900000,41414000,45417000,97206000,33048000,0
21848000,19726000,9999700,14671000,143100000,167230000,128380000
314350000,225180000,73789000,163780000,24008000,66426000,0
0,129620000,107850000,0,52513000,60202000,138630000
89724000,66905000,115500000,79235000,693570000,784140000,147440000
625930000,965840000,787580000,940790000,385450000,302900000,247640000
300850000,385360000,276850000,423560000,94749000,85882000,1208800000
3163300000,973120000,944580000,915780000,717260000,1453900000,948440000
565630000,855050000,663140000,625840000,482670000,525910000,253960000
17364000,53110000,50607000,73002000,161560000,177990000,62875000
0,0,0,0,69212000,109410000,0
28678000,19589000,51584000,63888000,67532000,0,0
149370000,100690000,115710000,93510000,158290000,65095000,20303000
1083900000,1152500000,881950000,1101200000,2673300000,2968100000,1866900000
11854000,10169000,13040000,0,34181000,0,75197000
19224000,39222000,0,0,0,0,0
59250000,91314000,196570000,215570000,1264400000,1029700000,2086200000
102350000,128510000,153860000,125790000,65103000,50927000,0
409270000,1254600000,846730000,783690000,126480000,101280000,283270000
0,89064000,93837000,118890000,3325000,7863600,11261000
132840000,143480000,177510000,193640000,1075200000,1090900000,744310000
48614000,51964000,0,0,84584000,149160000,183770000
562470000,1820200000,1472900000,1365500000,597630000,749670000,103720000
32944000,83181000,0,60908000,59020000,149130000,49138000
40774000,34094000,29412000,39509000,25154000,0,0
19608000000,53965000000,41528000000,36396000000,26240000000,22498000000,15359000000
858070000,1594600000,1319800000,1499700000,1241200000,1450100000,809090000
168500000,364370000,257590000,209430000,0,0,0
38567000,123060000,99824000,95213000,101250000,120350000,142010000
36394000,9549700,4561900,9172100,3004700000,2006700000,1292100000
179120000,3014400000,2385100000,3486500000,3126900000,2332800000,2625100000
41843000,55602000,0,40379000,0,0,8350800
92483000,66307000,66327000,139590000,0,0,0
1737700000,2386100000,2062400000,1497400000,1601000000,1851900000,1640900000
48154000,70270000,94472000,94043000,245210000,656000000,153000000
0,236760000,159580000,150400000,493530000,754200000,120670000
29192000,83087000,0,0,46843000,0,0
0,49840000,40284000,43377000,139010000,302710000,510060000
0,0,0,0,116300000,212390000,0
111700000,210750000,184420000,273290000,979720000,677940000,181020000
102810000,36187000,43603000,38978000,67762000,275400000,25549000
10459000000,31328000000,28440000000,25568000000,12186000000,15113000000,12804000000
54860000,2486200000,2209200000,1952800000,3022500000,1951300000,1873100000
85093000,2192400000,1755400000,2043600000,0,0,0
17902000,50919000,55753000,53621000,103520000,61255000,73127000
0,0,0,0,74801000,0,7341600
0,87187000,0,0,63483000,52707000,180210000
367860000,447550000,299780000,451500000,261930000,291360000,239110000
243020000,740290000,1034400000,867520000,2374100000,2116400000,608540000
76345000,34435000,174860000,212800000,787570000,1167100000,1101900000
3923300000,6235200000,5708300000,4999800000,3181900000,3935500000,2704000000
687340000,500810000,625220000,670390000,1299900000,1366200000,619460000
2754000000,7332900000,5090300000,3884500000,8609800000,7812100000,2456600000
0,178050000,121690000,85939000,0,0,0
8661900000,23016000000,25886000000,25387000000,7651700000,8696600000,8628700000
3055600000,4265000000,4932200000,4841900000,558280000,707140000,946560000
27574000,127610000,33279000,141190000,0,0,0
161900000,357570000,445350000,418010000,114520000,169240000,93313000
48830000,0,34361000,12865000,1379500000,1428900000,1730700000
639390000,963300000,843730000,825730000,196450000,196710000,0
48438000,113480000,35678000,42522000,56040000,40526000,12221000
59449000,0,0,0,19387000,21384000,0
51701000,233720000,99589000,101500000,42717000,0,0
0,40587000,40801000,51620000,5190500000,6163300000,1760500000
16916000,0,42814000,94426000,2832700000,3196000000,46163000
578490000,1467000000,1486600000,1650100000,1838200000,2193300000,1611100000
260220000,398050000,334540000,263060000,70055000,89317000,143600000
320160000,642490000,322750000,295100000,96692000,96443000,47490000
30954000,76724000,134120000,144130000,14351000,0,0
162470000,84668000,51439000,115820000,173990000,391690000,85038000
0,0,35130000,34658000,132150000,27008000,0
0,167900000,57118000,28320000,0,12949000,0
279300000,262990000,275890000,163090000,288680000,298440000,111670000
252150000,688440000,543920000,496410000,412470000,392820000,80450000
2934000000,1942700000,1755800000,1412900000,4945400000,4853300000,3799300000
1646800000,2560300000,2273800000,2368400000,2014400000,1943600000,1152300000
847850000,1813300000,1306100000,1375700000,1326700000,1273400000,742090000
59532000,218220000,244320000,242880000,101100000,55775000,46237000
41064000,11967000,2850100000,11398000,36421000,99517000,0
0,37058000,40542000,132550000,0,34821000,7524400
37864000,91956000,265250000,218230000,330030000,459050000,141910000
83599000,0,0,0,175900000,121860000,26330000
666370000,627900000,619640000,618550000,462280000,374390000,473310000
11354000,0,18874000,20705000,505290000,305200000,92922000
1268000000,1420500000,1264300000,1462700000,551250000,401320000,453650000
218700000,989380000,922220000,889130000,839630000,689610000,94382000
977770000,2573100000,2794100000,4030700000,892030000,1062100000,278460000
41914000,82725000,88965000,43348000,64323000,0,0
149230000,34284000,57974000,29037000,116650000,131330000,107400000
39157000,78831000,57403000,50570000,36609000,57294000,0
21322000,72290000,75315000,65554000,0,56590000,0
516010000,376210000,86730000,279440000,36405000,0,0
47059000,24625000,25296000,45842000,294930000,225450000,228740000
592760000,551320000,1331900000,906420000,7901800000,7446000000,3647600000
140970000,508700000,268630000,131810000,273660000,77502000,0
3714200000,6410500000,6085200000,6248200000,1328200000,910590000,1204500000
720500000,739400000,688260000,909290000,7707500000,7981500000,5867700000
0,0,0,0,100930000,160650000,41055000
141100000,117530000,102650000,88246000,415510000,467800000,304840000
0,0,0,0,228050000,22432000,29704000
44417000,111370000,150210000,175690000,92065000,0,0
215710000,317010000,454040000,306910000,277400000,399180000,126480000
315370000,179050000,310140000,377820000,418590000,633030000,202960000
1963900000,581750000,481740000,266660000,274240000,239100000,217050000
1318000000,1846500000,1709000000,1384900000,3642900000,2892600000,2239900000
12562000000,34580000000,29858000000,27000000000,18447000000,19985000000,10954000000
53390000,71632000,182920000,270410000,1463700000,1214400000,355810000
476620000,546990000,479910000,453750000,2623000000,3464700000,1749800000
244920000,1055400000,702430000,545140000,56924000,52265000,184470000
0,0,1081100000,18562000,35434000,64128000,0
11463000000,6967500000,6145100000,5970400000,12894000000,13309000000,11021000000
22458000,151220000,129810000,150600000,0,0,0
0,0,0,0,27295000,15143000,9727800
32587000,0,42214000,89618000,124020000,71081000,11844000
49147000,95142000,97720000,139680000,117940000,71435000,47692000
308900000,827890000,610360000,394370000,856800000,469290000,525090000
87976000,19946000,0,14961000,562500000,523240000,258400000
106750000,58020000,84490000,128130000,103070000,202790000,0
14633000000,28829000000,21935000000,31874000000,14952000000,12278000000,4795100000
1040500000,1209900000,920470000,1412700000,18824000000,21403000000,17905000000
18795000,0,8433700,0,135500000,61511000,0
721570000,3802500000,3859600000,3595700000,990170000,808500000,350650000
28081000,18833000,63185000,25061000,265510000,193420000,0
7587200000,18169000000,13304000000,11409000000,5943900000,5724000000,848910000
1584600000,1667200000,1431300000,1356300000,280830000,129320000,100680000
0,206970000,0,0,0,762290000,51765000
894090000,901800000,948760000,1120200000,632320000,607990000,559830000
61927000,54090000,50818000,60293000,0,0,0
64705000,0,18348000,15168000,181110000,125500000,202620000
25723000000,47824000000,45432000000,42699000000,12352000000,14034000000,4309200000
503180000,347780000,358690000,313880000,41834000,72854000,0
0,36732000,24207000,24760000,166470000,0,174660000
245630000,38790000,132450000,172240000,0,60616000,253670000
138550000,347290000,304510000,260420000,177000000,0,133650000
0,15230000,0,0,64262000,59413000,131650000
59491000,142540000,111650000,151830000,168200000,130240000,253840000
152580000,469680000,78537000,38898000,101930000,103270000,819440000
12470000,157310000,128580000,144220000,0,38907000,161020000
860900000,2436500000,2866700000,2722900000,10308000000,10143000000,3488200000
76995000,67078000,105910000,90015000,1078900000,891570000,575610000
0,141000000,188420000,115230000,0,76890000,0
37556000,145550000,158810000,186340000,129770000,71933000,14166000
130910000,52121000,63417000,115040000,216550000,119230000,0
1898300000,2583700000,2185000000,2459800000,15620000000,13097000000,5563800000
487900000,870310000,726080000,629400000,135740000,28921000,651920000
12961000000,23602000000,20807000000,20294000000,8055200000,9598300000,5283000000
413300000,1344500000,1029400000,1068200000,1544400000,462540000,203440000
417800000,1422600000,904950000,993020000,3952500000,4111500000,3177400000
162070000,174090000,135250000,158610000,415900000,997700000,428470000
87553000,442430000,215790000,428820000,80656000,40964000,31121000
0,0,0,0,110150000,150460000,0
2146000000,4370700000,4115200000,3081500000,7555500000,5283900000,3043800000
429610000,485820000,387660000,243120000,643410000,612720000,410370000
658850000,1068200000,998670000,872900000,3381100000,2435000000,1007900000
211470000,417600000,341990000,529240000,461820000,297240000,52193000
0,156350000,84605000,87033000,43474000,59647000,0
40674000,32822000,0,0,0,67131000,60269000
9732500000,15117000000,14291000000,16856000000,33654000000,29475000000,17590000000
6197600000,12183000000,9090700000,11591000000,255250000,459220000,487300000
378120000,204390000,285280000,318870000,1249700000,1761900000,1792100000
0,172600000,39553000,142120000,73858000,162510000,226010000
1557200000,2190700000,1888200000,1359300000,1103400000,696870000,802460000
59001000,0,44418000,50186000,0,105820000,0
7566800000,11634000000,7715200000,7219200000,4081500000,7045400000,3511600000
94950000,47304000,23835000,43709000,58560000,18916000,0
0,0,0,0,362670000,157820000,0
5203800,154550000,79826000,251260000,988410000,1009600000,144940000
300520000,1177800000,1098400000,972700000,1577000000,1666700000,705330000
0,24755000,33944000,33100000,0,0,0
400620000,562690000,544050000,428900000,2480600000,2286800000,1285000000
1996300000,2624700000,1801400000,2220300000,828320000,1333400000,193950000
0,0,0,0,159290000,173360000,123300000
91058000,608210000,716200000,900390000,24868000,34449000,0
5739900,106010000,116830000,100930000,50539000,127620000,50603000
28634000,144250000,136160000,101570000,195570000,411870000,132710000
0,0,0,0,100370000,40216000,104820000
924290000,1200500000,1057100000,1081000000,2734400000,2275700000,1755100000
352080000,91943000,99623000,230510000,577600000,669920000,779170000
102590000,101310000,79771000,70715000,35873000,46843000,19376000
1262400000,2620300000,2466400000,2140400000,2660100000,3012900000,2675200000
0,39474000,0,24947000,300850000,136760000,0
0,0,0,39198000,189430000,174630000,130740000
11763000,42627000,170060000,47811000,1205700000,825930000,110930000
242630000,124190000,121510000,263600000,62499000,22035000,45877000
52973000,116740000,103870000,141440000,0,0,78534000
796430000,1062500000,1735400000,1642800000,356010000,577880000,52785000
10610000000,17047000000,15674000000,14059000000,6952700000,6600900000,6449500000
240780000,295470000,373640000,436650000,3818100000,3263300000,1748300000
50745000,211110000,82760000,161180000,10118000,0,0
5190900000,7871000000,8131100000,8490900000,8508700000,10100000000,4873400000
15408000,0,0,0,113910000,29915000,0
0,121620000,0,0,90986000,74230000,38440000
240050000,367040000,160980000,258720000,334890000,224280000,199360000
684160000,4733000000,4097800000,3667200000,327830000,483210000,159120000
81015000,115690000,339740000,357830000,26255000,0,79343000
1177300000,2042800000,2092700000,1918200000,1027400000,1213400000,838290000
1888600000,3069700000,2205800000,3025500000,6395000000,5932000000,6364000000
938060000,917980000,678150000,873210000,681710000,679280000,760940000
261040000,294490000,255220000,466570000,407310000,742100000,273020000
143080000,326500000,284160000,292430000,0,64291000,0
10734000000,8292600000,10305000000,11870000000,10700000000,10792000000,5025600000
710890000,1138300000,1022800000,999070000,320770000,882610000,279000000
53825000,91777000,124660000,119080000,33965000,17082000,0
69533000,40401000,29006000,84088000,0,0,0
851920000,807370000,1025700000,906420000,735690000,616970000,781210000
5758500,46756000,27556000,34700000,0,0,0
75225000,758510000,853320000,709130000,140180000,39958000,263390000
5264900,0,0,0,116160000,96908000,133420000
5489900000,8701800000,4209500000,4410000000,11361000000,11298000000,10004000000
2921700000,4836900000,4011500000,3946100000,3737800000,3461400000,2037800000
146180000,43713000,55332000,93527000,693050000,769940000,344570000
0,0,0,0,213390000,143070000,0
233760000,245870000,173780000,95880000,54213000,43374000,108620000
205760000,255890000,174750000,219280000,999990000,1045800000,113140000
60197000,113460000,286620000,223980000,0,0,0
497730000,2041300000,1720700000,1791200000,3696500000,5678500000,4695400000
220910000,551620000,1009500000,1072100000,135000000,327040000,232220000
0,0,0,0,277630000,254070000,36463000
0,20216000,17369000,12843000,263450000,330080000,213120000
0,20296000,18944000,0,135690000,48041000,30364000
21618000,566680000,506060000,201360000,1387900000,759390000,133330000
71887000,45734000,19173000,25205000,325010000,44994000,433760000
2570000000,1047700000,1689000000,2445100000,0,0,33047000
146900000,237120000,109260000,152750000,139870000,127840000,99530000
523190000,474640000,363660000,459940000,397570000,272440000,97332000
1451500000,2614400000,1929400000,1885400000,746270000,1058700000,413190000
1641300000,2817700000,1328100000,2284400000,207370000,351260000,217210000
354950000,263780000,187080000,233450000,129120000,427880000,383760000
135900000,120580000,127970000,115340000,267620000,162360000,0
73719000,166810000,140640000,154280000,0,0,0
0,0,0,0,100140000,45044000,0
105590000,0,26428000,15480000,1015500000,771380000,102950000
922150000,2738300000,2496000000,2460300000,5496900000,4260400000,3193700000
0,77402000,58511000,20795000,31103000,118720000,0
1376400000,896630000,1275500000,1125800000,1365600000,2957400000,2615700000
193040000,26026000,64649000,12363000,1888000000,3538900000,2667900000
24068000,0,57678000,0,79738000,83889000,141660000
5896700000,11586000000,9931400000,10157000000,5213600000,5846000000,5940900000
1140900000,3695300000,1706600000,2663900000,1310600000,956820000,677680000
350130000,527630000,450020000,591270000,494220000,287990000,246220000
1511000000,2028500000,1806400000,2219500000,2689200000,2562100000,1744900000
140390000,704040000,621670000,586440000,198990000,350630000,355070000
62379000,0,0,27461000,124070000,165610000,0
316640000,427600000,448120000,477930000,401590000,257060000,68980000
1816600000,1122500000,1246700000,995650000,446120000,315210000,365170000
0,0,29568000,23593000,43962000,0,0
2671400000,1194900000,1258100000,1137000000,12118000000,11336000000,11922000000
0,40685000,0,37698000,69293000,37892000,3667500
191260000,156020000,91226000,132870000,90774000,33363000,13930000
338240000,169720000,369850000,159010000,224820000,269830000,225880000
318140000,521130000,589000000,723860000,189390000,236590000,54022000
1707400000,2519000000,2034500000,1884900000,2999400000,3590000000,3271800000
24017000,150640000,137660000,71966000,60754000,172850000,229570000
14198000,7514300,3966000,0,11726000,0,36006000
463600000,754680000,734140000,1005100000,335620000,274940000,126480000
0,98650000,118590000,106700000,142850000,165470000,23632000
352180000,632030000,991630000,983860000,967300000,748300000,280340000
271540000,186030000,269190000,263490000,136500000,169470000,209960000
23212000,21069000,183020000,128740000,0,0,0
47605000,100750000,101640000,128330000,31617000,322810000,17326000
23250000,23076000,0,0,522070000,846890000,591210000
16657000,119540000,5589900,92926000,174800000,220940000,128840000
361750000,825840000,632800000,770850000,2018800000,577470000,205610000
0,0,0,0,223740000,215350000,127400000
581430000,483200000,289740000,288040000,818340000,1208200000,126230000
52294000,13544000,38624000,37666000,121440000,85427000,55936000
592320000,2604600000,3113500000,2129900000,4804300000,3952700000,515050000
0,0,0,0,0,35678000,73476000
2375400000,5552800000,3353000000,3036300000,1244400000,2169700000,372700000
531390000,1632900000,1814600000,1704600000,644680000,752700000,505140000
15116000,2591500,0,0,108050000,108890000,51175000
0,48329000,0,0,59050000,24585000,51849000
94798000,101920000,50241000,96281000,8928100,0,54084000
922460000,1527200000,1571700000,1279100000,293110000,166970000,107820000
190960000,774920000,1040200000,1262200000,159100000,803580000,81903000
37183000,171640000,130700000,130800000,34464000,0,26509000
43024000,600500000,618240000,475830000,1050700000,1178700000,575450000
49122000,105360000,164900000,123380000,27609000,50569000,0
11221000,155840000,25914000,67764000,356580000,471200000,524240000
5892500000,4362000000,4162400000,7376200000,12303000000,8736900000,6696200000
11910000,153580000,146450000,89856000,0,48963000,60674000
58546000,79933000,0,149070000,0,0,0
3286200000,3170500000,3593300000,3101200000,807780000,709950000,662300000
