LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.NaCl x3 wash,LFQ.intensity.5.NaCl x3 wash,LFQ.intensity.6.NaCl x3 wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.NaCl x1 wash,LFQ.intensity.11.NaCl x1 wash,LFQ.intensity.12.NaCl x1 wash
31.780,32.401,32.533,32.456,32.427,32.138,31.587,31.668,31.615,32.370,32.378,32.654
20.216,21.197,19.643,20.306,20.077,20.123,23.574,21.705,23.541,22.474,20.964,23.049
24.517,25.222,25.369,25.333,25.118,25.107,25.142,25.619,24.740,24.648,25.257,24.879
22.857,21.160,20.346,21.689,22.066,22.094,21.055,21.189,21.375,21.980,19.388,21.826
29.507,30.438,30.040,28.912,28.947,27.924,28.447,28.601,28.232,28.701,28.342,28.323
27.076,27.917,28.030,26.894,27.057,27.081,27.917,27.781,27.894,26.166,26.221,26.384
20.376,20.993,20.441,23.202,23.229,22.110,22.772,20.385,22.470,22.347,22.849,22.848
21.156,20.770,21.294,21.702,20.500,20.107,22.702,22.403,21.307,22.320,21.693,21.431
24.050,20.873,22.866,22.348,23.353,23.544,21.758,21.895,20.773,20.767,20.703,21.538
31.424,31.937,31.616,30.190,30.167,29.620,29.744,30.181,29.896,30.162,30.355,30.437
20.202,21.917,20.638,24.311,24.464,22.377,23.746,24.011,23.907,23.416,23.434,24.358
21.310,23.755,23.151,23.835,24.325,24.362,23.830,24.106,23.986,23.659,23.772,23.793
20.203,19.949,20.667,25.431,25.720,23.753,25.583,25.422,25.264,24.737,25.060,24.982
23.983,25.258,26.202,28.693,28.807,27.916,28.680,29.011,28.780,28.838,28.569,28.968
24.736,25.841,26.066,26.718,26.753,26.886,27.427,27.660,27.451,25.922,26.018,25.815
23.661,24.057,23.875,24.894,25.498,25.151,24.313,20.960,23.527,24.080,24.115,24.194
21.341,21.862,19.668,22.148,22.649,22.174,20.170,20.464,21.238,21.106,22.516,21.465
20.386,20.729,20.186,23.402,23.101,23.919,23.398,23.362,23.465,22.069,22.835,22.983
26.237,27.057,26.969,27.824,28.014,27.717,27.582,27.698,27.511,27.814,28.128,27.882
27.465,27.677,27.889,27.548,27.792,27.480,26.849,27.178,26.975,27.618,27.744,28.150
21.130,23.435,23.981,23.987,23.901,23.421,23.725,20.002,24.280,21.747,18.940,21.971
25.089,25.892,26.316,30.240,30.050,30.033,30.999,31.089,30.973,29.273,29.518,29.222
20.837,21.584,21.603,24.229,24.326,23.494,23.741,23.782,23.548,23.292,23.975,23.946
20.143,20.959,20.418,21.297,20.326,21.611,21.918,22.441,22.184,21.097,21.585,21.348
21.078,19.944,20.620,25.312,25.184,24.532,24.725,25.019,24.488,25.038,25.074,25.403
21.845,22.447,22.952,28.727,28.797,28.427,29.085,29.002,29.111,27.634,28.005,27.376
22.316,21.279,20.725,22.009,20.617,21.289,22.846,22.449,22.635,21.861,22.249,21.795
19.995,20.502,20.952,21.895,22.364,21.002,22.409,22.233,20.341,20.887,21.639,20.428
20.874,23.729,24.360,25.012,24.888,24.431,22.934,24.447,24.251,24.408,24.722,24.346
21.976,21.892,22.268,26.909,26.918,26.958,27.380,27.068,27.462,25.620,25.811,26.078
20.197,20.352,21.976,21.370,20.042,21.940,25.378,24.374,24.326,20.681,20.257,20.082
19.091,19.595,23.050,24.567,24.030,20.564,24.617,24.722,24.395,21.056,22.859,21.509
20.337,20.332,22.573,21.330,24.800,23.805,23.471,24.512,23.054,25.593,24.061,25.999
20.312,20.554,19.550,24.013,24.018,23.792,25.056,25.197,24.862,23.768,22.720,24.314
21.106,21.764,21.699,22.467,21.637,21.534,20.793,22.770,20.639,21.703,21.175,22.120
20.753,20.354,20.639,25.455,25.683,25.220,25.148,25.663,25.538,25.242,25.323,25.032
21.250,23.446,23.437,26.760,26.786,26.928,28.266,28.318,28.385,26.579,26.445,26.487
26.758,27.083,27.118,19.506,21.393,19.882,21.867,22.343,21.807,21.233,21.399,21.840
20.739,20.818,21.817,24.046,23.963,21.344,23.438,23.871,23.826,23.831,22.944,24.429
21.362,20.536,20.763,25.399,25.592,25.074,24.106,23.676,24.053,23.385,24.164,23.820
23.280,23.766,23.642,21.431,21.263,20.903,21.846,21.110,20.708,21.830,22.732,20.816
20.783,20.681,21.250,23.246,23.578,23.829,23.692,23.447,23.675,21.532,22.540,19.706
22.000,21.264,20.493,24.963,24.649,24.063,25.917,25.570,25.684,24.317,24.545,25.100
20.492,22.279,22.107,23.089,23.359,23.133,24.269,23.798,23.962,22.752,22.946,22.875
22.754,20.088,23.072,24.431,24.188,23.537,23.757,23.990,23.746,23.798,24.585,24.314
21.993,24.039,24.035,28.742,28.460,28.780,28.990,29.052,29.051,27.387,27.638,27.758
26.387,27.260,27.617,26.492,26.044,25.860,25.878,25.613,25.592,26.388,26.543,26.548
23.400,23.966,24.182,26.456,26.203,25.413,25.955,26.347,25.789,26.655,26.539,26.492
23.693,24.339,24.344,26.341,26.465,26.324,26.479,26.484,26.652,26.007,26.113,25.701
21.297,21.605,19.538,24.730,24.210,24.432,25.100,25.200,25.178,23.754,23.905,23.857
20.377,21.003,20.056,21.004,21.352,22.149,21.944,22.146,22.404,21.114,21.328,20.248
21.232,20.975,22.486,19.999,21.090,22.382,22.975,22.552,22.344,20.868,22.606,22.137
21.032,19.399,20.796,24.353,24.064,24.483,24.676,24.916,24.564,21.495,23.315,19.989
19.751,24.215,24.395,24.808,25.014,25.089,24.514,24.414,24.594,23.909,21.131,24.002
20.956,20.768,22.400,20.786,21.284,20.725,23.627,23.424,23.524,20.999,20.920,22.503
21.993,20.567,21.680,25.149,25.220,25.353,25.383,25.628,25.583,24.403,24.942,24.716
21.602,21.673,21.551,24.443,24.537,24.068,25.316,25.026,25.020,23.868,24.056,23.707
28.827,28.970,28.955,29.337,29.129,28.522,28.097,28.105,27.439,28.128,28.317,28.448
21.181,22.102,22.272,23.013,23.413,23.497,23.343,22.621,21.138,22.832,22.810,23.639
23.624,25.584,25.524,24.492,24.534,23.989,24.424,23.693,24.720,23.538,23.616,23.355
20.136,21.976,19.757,21.201,22.596,21.079,22.321,22.561,22.633,20.088,21.961,21.749
21.984,20.127,20.524,20.962,22.885,21.362,22.621,21.933,20.813,21.822,21.334,21.217
21.131,22.273,20.756,23.591,23.962,22.066,21.179,23.121,21.186,23.353,22.736,22.689
23.635,23.979,23.692,25.418,25.100,24.569,20.598,25.083,25.154,25.465,25.487,25.563
20.716,22.819,22.590,22.589,22.905,22.222,20.051,22.842,20.589,22.613,22.924,20.471
22.354,20.377,23.005,25.720,25.240,25.723,27.021,26.637,26.394,22.781,22.957,25.329
20.467,20.935,20.279,22.084,22.165,22.260,21.452,22.451,21.820,21.268,21.311,21.052
26.081,26.747,26.763,27.106,26.878,27.100,27.598,27.607,26.977,27.278,27.247,27.003
21.307,20.170,20.800,23.741,23.584,22.215,21.110,21.381,21.279,20.925,22.388,22.226
22.072,19.740,22.487,22.042,22.825,22.824,23.789,24.006,24.090,21.334,21.586,21.428
21.540,21.629,19.371,21.820,22.518,21.012,20.312,22.543,22.465,20.984,20.820,20.614
22.763,24.078,23.150,20.474,22.896,21.710,19.855,20.331,21.228,22.160,20.826,22.135
23.316,25.496,25.339,28.767,28.815,28.604,29.711,29.681,29.689,28.194,28.254,28.182
20.829,21.059,19.892,21.711,21.691,21.944,21.912,21.495,22.267,20.979,22.209,20.768
20.742,21.490,21.479,22.823,22.666,22.479,23.374,20.872,22.893,21.651,20.299,20.870
21.347,20.056,21.190,25.435,25.680,25.194,20.437,21.828,20.302,21.640,25.661,22.129
21.471,28.105,27.785,28.797,28.966,28.017,27.522,28.330,28.367,29.717,21.073,29.984
21.084,20.737,22.291,21.889,21.036,20.607,21.504,20.853,21.715,21.319,21.671,21.114
22.101,20.082,22.021,24.019,24.407,24.202,23.886,24.075,23.617,23.643,23.806,24.159
24.781,25.453,25.517,27.440,27.452,27.509,28.081,27.595,27.829,26.504,26.769,26.867
21.018,20.351,20.739,20.413,22.261,22.870,22.917,23.368,22.967,22.302,21.444,20.319
20.521,24.061,23.958,24.448,24.898,24.205,21.770,24.347,24.381,23.853,24.360,24.704
23.272,21.186,23.562,24.758,24.797,24.597,25.506,25.160,25.864,23.629,24.083,24.233
24.354,24.744,25.393,26.661,26.616,26.761,27.443,26.967,27.384,26.906,26.798,26.741
24.685,20.363,25.163,28.084,27.987,27.925,26.266,26.773,26.508,19.811,27.522,27.700
21.490,24.958,25.027,24.831,24.788,24.375,24.254,24.611,24.605,25.038,24.849,25.118
19.346,20.362,20.700,24.314,24.213,23.238,23.629,24.115,23.660,24.092,24.145,24.179
21.376,22.225,22.539,21.120,20.304,21.791,20.323,22.027,21.497,20.600,19.565,21.590
21.458,20.222,20.671,25.289,25.445,25.552,25.882,25.342,25.894,24.531,24.141,24.271
20.893,21.259,20.251,25.166,25.276,25.369,27.038,26.652,26.815,23.541,24.193,23.349
24.470,25.101,25.450,26.996,26.882,26.365,25.878,26.418,26.043,26.505,26.392,26.789
20.195,23.932,23.368,22.543,21.318,22.030,20.997,21.813,20.855,22.224,21.667,20.874
20.760,20.989,21.306,26.861,26.957,26.195,27.069,27.208,26.952,26.652,26.949,26.968
23.967,25.350,24.961,25.925,25.850,26.404,27.332,27.008,27.562,25.011,25.679,25.802
22.282,19.975,21.196,21.682,22.209,21.936,22.289,20.934,22.327,21.232,21.005,21.173
23.428,24.900,24.663,21.986,21.513,20.467,21.545,21.630,22.843,21.634,22.472,20.578
23.199,24.633,24.469,25.908,26.101,25.242,24.902,25.214,24.938,25.646,25.600,25.721
25.070,25.995,24.700,22.620,21.914,20.912,19.252,19.713,22.644,19.898,22.418,21.509
20.487,19.874,20.078,23.140,23.717,22.926,24.991,24.544,24.930,22.195,20.898,21.937
23.474,25.088,21.389,26.310,26.044,25.556,25.647,25.892,25.439,26.347,26.300,26.273
22.788,22.905,20.862,21.400,21.081,21.211,21.320,20.643,21.290,19.952,22.798,19.719
22.625,20.325,23.400,21.504,23.130,20.698,21.134,21.526,20.275,22.556,20.784,19.987
25.081,25.814,25.706,28.491,28.269,28.115,28.918,28.860,28.881,28.116,28.197,28.293
22.219,23.202,23.996,22.114,23.123,23.279,22.582,22.835,22.423,23.268,23.611,23.491
27.575,27.517,28.164,27.577,27.897,20.839,27.265,27.423,27.772,27.973,27.758,27.767
19.245,21.222,21.607,27.013,27.794,27.564,28.021,28.155,28.119,27.025,27.144,27.115
21.705,22.349,21.978,21.312,20.702,20.428,21.396,22.002,21.693,21.533,21.167,22.381
20.677,20.488,20.675,24.374,24.123,23.532,24.900,24.319,24.562,21.698,20.047,21.852
20.669,20.127,20.665,24.833,24.944,24.148,25.985,25.522,26.218,21.797,21.122,21.269
20.118,19.897,20.965,22.719,22.821,22.393,19.674,20.486,21.530,21.558,20.689,21.558
21.052,20.886,20.486,23.274,23.547,23.112,23.824,24.069,24.125,20.276,19.774,21.128
21.618,20.694,22.255,21.593,20.592,21.353,21.715,20.963,20.624,21.130,20.780,22.455
20.610,21.204,20.951,24.568,24.231,24.235,25.285,25.757,25.826,23.742,23.386,24.104
23.832,25.132,24.810,25.251,25.148,25.058,24.797,25.445,25.369,25.460,25.498,25.686
23.607,23.873,23.869,24.012,23.877,23.374,23.459,23.805,23.572,23.525,23.892,23.480
20.594,20.782,22.791,20.907,23.122,22.172,20.489,19.282,22.257,23.151,23.008,21.314
23.138,23.363,23.929,20.690,21.779,20.828,20.720,20.883,20.753,21.566,20.788,21.182
24.961,25.488,26.365,26.258,26.087,25.426,25.624,25.291,25.239,26.306,26.294,26.208
21.927,21.689,21.681,25.092,25.215,24.956,26.053,25.807,25.863,24.638,24.271,24.647
22.461,24.898,23.731,30.739,30.722,30.176,31.090,31.094,31.012,30.063,30.089,30.127
20.876,24.736,24.925,21.270,25.337,19.902,20.573,25.081,20.357,22.350,20.938,22.206
20.944,21.388,21.297,25.391,24.907,25.198,26.444,26.520,26.231,24.470,24.707,24.582
20.580,24.181,24.405,27.871,27.864,27.159,28.908,28.768,28.759,27.161,27.587,27.303
26.627,27.008,26.930,29.845,29.735,29.596,30.476,30.259,30.322,28.861,28.836,29.053
21.774,23.926,23.632,26.201,26.844,26.511,27.467,27.026,27.362,25.855,26.035,25.746
20.291,21.573,22.109,20.884,21.030,21.888,20.676,22.000,21.800,22.845,21.822,22.483
21.734,21.838,20.837,24.244,24.687,24.411,25.347,24.860,25.361,23.567,24.160,24.100
21.700,21.801,22.108,28.995,29.081,28.488,29.420,28.922,28.854,27.837,28.393,28.408
20.968,22.230,23.185,28.884,28.820,28.921,29.798,29.709,29.848,27.943,28.175,28.010
23.159,23.579,24.217,24.784,24.773,24.176,24.267,24.505,23.824,24.219,24.170,24.206
20.703,21.197,18.905,21.537,20.667,21.631,21.973,21.849,21.654,20.287,21.422,22.158
24.048,24.649,24.602,25.326,25.634,25.309,23.975,24.475,24.334,25.008,25.477,25.163
23.440,25.485,25.532,27.832,27.927,27.343,28.771,28.312,28.124,26.606,27.563,27.407
25.927,26.503,26.568,27.929,27.866,27.794,27.516,27.820,27.409,27.644,27.767,27.817
21.733,21.884,21.478,21.894,21.718,21.637,24.363,24.464,24.507,19.514,21.448,21.292
21.841,20.945,20.192,22.126,21.538,21.650,21.874,21.718,22.185,20.435,21.225,21.878
21.520,21.741,21.390,20.821,23.705,23.126,21.023,23.154,21.821,20.339,23.259,23.424
22.653,20.881,20.239,26.946,26.926,27.492,28.023,27.601,27.804,26.165,26.187,26.077
19.534,22.555,23.626,25.706,25.982,26.071,26.845,26.696,26.923,24.981,25.066,24.397
23.040,23.591,24.168,25.155,24.850,24.047,23.965,24.367,23.991,24.373,24.453,24.607
20.158,20.468,20.927,20.722,22.429,21.725,23.083,22.479,21.287,22.102,21.543,21.251
19.992,20.043,20.567,24.879,24.984,24.507,24.300,24.574,24.538,24.819,24.595,24.708
21.200,20.446,20.809,23.053,23.376,22.438,22.848,23.292,23.039,22.709,22.998,22.779
25.855,26.602,26.549,22.242,22.155,22.410,22.841,20.539,22.657,20.883,21.780,21.644
22.309,20.415,20.489,23.588,23.568,23.043,23.160,23.150,20.076,20.135,23.110,23.486
22.382,21.459,20.231,20.631,20.366,19.057,22.047,22.039,21.953,21.471,22.733,20.850
23.505,25.406,25.115,27.464,27.620,27.192,28.318,27.913,28.276,26.555,26.949,26.882
21.451,20.964,21.155,25.624,25.465,25.761,26.016,26.012,25.853,24.501,24.693,24.996
25.595,25.842,26.006,26.922,27.214,26.575,26.273,26.661,26.721,26.755,26.822,27.027
21.757,20.508,20.049,22.150,21.282,22.659,21.959,21.953,21.893,21.679,21.488,21.634
24.308,24.078,23.740,24.602,24.831,24.361,25.169,24.696,24.391,24.677,24.709,25.157
20.956,23.812,23.687,21.018,21.791,21.603,21.739,20.904,20.605,21.306,21.443,21.567
26.363,26.717,26.524,25.593,25.445,24.969,25.370,25.479,25.501,25.309,24.931,24.414
21.436,20.297,20.778,20.861,23.830,21.552,21.003,22.963,23.111,22.770,22.973,22.830
21.364,22.198,20.766,23.375,23.657,23.632,24.911,25.052,25.332,22.937,22.929,24.021
20.474,20.818,20.501,23.669,23.802,23.145,23.567,22.986,22.584,23.188,23.287,20.913
20.840,20.020,22.365,25.783,25.794,25.088,25.067,24.812,25.086,25.199,25.716,25.604
20.964,22.309,22.531,23.007,21.700,22.106,20.648,20.664,22.256,21.890,22.395,22.477
22.160,20.666,19.538,22.959,23.288,22.058,23.803,23.938,23.754,22.693,22.871,21.238
20.258,21.079,21.025,21.212,20.477,20.384,21.618,21.288,21.000,22.062,21.198,21.027
19.415,23.385,24.058,25.666,25.451,26.130,27.197,26.796,27.045,24.871,24.948,25.243
21.670,21.662,20.055,24.690,24.459,24.821,24.167,24.657,24.343,23.603,23.810,23.711
20.431,21.794,19.952,23.210,23.327,21.591,22.695,22.319,22.809,22.292,22.671,23.184
20.728,20.938,20.965,23.847,23.602,23.797,23.580,23.153,23.383,23.248,23.302,23.544
23.402,24.230,24.153,27.361,27.413,27.138,27.046,27.227,26.927,26.860,27.141,26.816
20.585,23.693,23.797,25.588,25.591,21.185,25.677,26.038,26.189,24.437,25.464,25.096
23.162,24.159,23.527,20.944,22.829,20.705,21.878,19.826,20.573,21.948,20.211,23.057
21.777,21.093,22.713,22.556,20.562,21.419,20.992,24.310,24.335,20.806,21.426,21.464
20.472,20.185,21.815,24.862,24.841,25.349,25.436,25.108,25.096,24.627,25.066,24.326
20.802,21.633,22.114,21.819,22.931,22.855,21.769,21.456,20.372,22.199,22.583,21.079
22.245,21.084,21.144,24.587,24.342,23.613,25.079,24.509,25.139,21.477,20.535,22.250
21.483,21.586,20.490,20.761,21.506,21.161,25.079,25.188,25.340,20.667,22.036,21.323
21.493,22.225,22.599,21.531,22.169,21.272,22.832,22.773,22.624,22.518,20.434,21.535
23.973,23.934,24.199,25.810,25.872,25.787,26.354,25.769,25.515,24.953,24.702,25.003
20.962,21.146,20.818,21.498,23.351,21.766,21.085,21.946,21.729,23.668,23.665,20.868
20.180,20.782,20.303,25.249,25.136,25.383,25.085,25.468,25.257,24.463,24.709,24.520
19.898,20.400,19.939,22.923,22.369,21.221,20.898,21.461,21.052,23.031,22.729,21.372
24.347,25.222,25.424,25.337,25.488,25.076,25.721,25.387,25.757,24.525,24.755,24.901
20.894,20.551,20.544,22.147,21.420,20.893,22.277,21.615,22.782,22.241,22.167,23.082
22.635,20.284,22.306,23.411,22.455,23.162,23.446,23.317,22.979,22.302,22.568,22.298
23.565,24.183,24.414,24.001,24.266,23.725,23.466,23.770,23.228,23.824,24.035,24.311
23.569,21.297,23.353,24.507,24.130,23.685,23.664,24.310,24.050,24.481,24.379,24.893
25.121,25.994,26.228,24.879,24.547,24.796,25.079,24.769,24.693,23.895,20.530,24.409
23.918,23.740,23.679,21.073,23.380,20.651,20.397,23.465,21.567,24.058,21.893,23.146
23.312,23.378,23.110,23.832,23.933,23.688,23.574,23.678,23.724,24.190,23.992,24.526
21.243,19.848,21.851,27.386,27.377,27.507,27.872,27.732,27.809,26.209,26.343,26.078
22.819,23.293,23.110,24.926,24.988,23.774,24.008,24.385,24.385,25.282,24.917,24.905
21.198,19.629,21.437,24.418,24.108,24.255,24.727,24.872,24.752,20.819,23.912,23.804
21.329,20.479,19.720,21.922,23.803,23.521,20.227,22.800,22.819,23.198,23.297,23.353
20.768,21.860,20.789,21.884,22.097,21.317,21.692,22.031,22.115,21.591,21.923,21.408
19.975,21.102,21.855,22.607,22.180,21.048,22.207,22.647,22.349,22.238,22.719,23.156
23.163,23.348,23.572,23.926,24.190,24.103,24.006,24.158,23.858,23.668,24.014,24.258
28.221,28.617,28.674,29.829,30.021,30.037,29.988,29.801,30.021,29.408,29.440,29.517
26.891,28.305,28.276,31.936,31.786,31.856,32.541,32.604,32.687,30.989,31.068,30.872
20.738,20.615,20.755,23.290,23.607,23.144,23.169,23.054,21.904,23.010,23.050,23.509
20.836,21.533,20.467,22.185,22.217,22.349,21.543,21.273,21.004,22.004,22.370,20.296
21.710,20.728,22.899,23.239,23.653,20.898,23.445,23.136,21.272,22.691,23.118,23.348
19.667,20.914,21.042,26.413,26.433,26.521,27.784,27.197,27.457,26.153,26.610,26.174
20.875,21.063,20.446,22.784,22.192,21.984,23.182,22.515,22.216,21.219,22.580,22.988
20.876,21.864,20.723,21.278,22.950,21.335,20.059,21.787,21.228,20.760,23.041,23.055
20.869,25.404,25.181,26.499,26.429,25.987,25.907,26.543,26.458,26.807,26.940,26.704
23.048,23.547,23.771,24.440,23.651,23.900,23.405,23.724,23.187,24.052,24.115,24.088
19.671,22.024,22.875,24.660,24.676,24.455,24.985,24.581,24.809,24.045,21.433,23.820
22.466,22.016,21.432,22.905,24.028,23.462,24.852,24.472,24.940,21.299,23.260,23.081
22.449,24.179,23.362,21.359,23.433,23.164,23.681,23.727,23.305,23.399,23.409,23.839
23.009,22.992,23.015,24.708,24.921,23.677,19.536,21.106,24.657,25.285,25.723,24.725
21.609,21.777,21.978,22.890,23.334,22.671,23.818,23.822,23.409,23.489,21.572,21.021
22.884,21.265,23.721,24.502,24.176,23.735,23.547,23.745,20.668,23.792,24.052,23.904
20.208,22.487,21.040,22.228,24.278,23.170,21.558,20.034,21.545,23.710,23.641,24.185
21.628,22.616,20.645,22.074,22.097,21.882,20.012,21.009,21.059,21.735,21.632,20.459
25.538,26.570,26.648,28.202,28.049,27.867,27.630,27.762,27.716,27.996,27.986,28.174
20.876,22.053,21.516,23.256,23.034,22.976,22.945,23.488,23.228,21.168,22.925,22.682
20.819,20.832,19.839,21.519,20.599,20.895,21.902,21.022,21.421,21.480,21.692,21.470
22.135,20.185,22.151,21.467,22.622,21.339,22.024,21.676,21.531,21.148,21.007,20.973
20.108,21.157,20.827,22.334,21.329,21.576,22.345,21.393,20.512,21.727,20.692,21.613
20.669,23.028,22.480,28.829,28.892,28.819,30.015,30.146,29.920,27.900,27.831,27.529
23.709,24.653,24.920,24.368,24.326,23.592,23.860,24.199,23.666,24.437,24.428,24.721
20.497,20.567,18.636,26.119,26.252,26.725,26.722,26.903,27.140,25.006,25.655,25.330
21.085,21.222,20.321,22.602,22.693,22.550,22.631,22.781,22.879,23.017,21.966,21.445
19.839,20.571,22.215,21.928,21.666,22.415,22.522,22.816,21.629,21.590,21.651,22.479
20.519,21.732,20.677,21.914,21.448,20.878,22.158,21.958,22.390,21.897,21.274,21.371
23.455,25.904,25.664,23.123,22.834,22.706,23.253,23.083,23.468,21.165,21.096,22.270
21.629,22.732,22.558,22.457,22.141,22.682,20.133,20.620,22.049,20.919,20.655,21.243
23.953,25.569,25.355,24.461,24.430,20.342,23.349,23.841,23.826,24.035,23.643,24.756
25.307,26.386,26.218,21.969,21.231,21.144,20.034,21.607,21.040,22.280,22.238,21.892
24.937,24.974,24.748,23.095,22.910,24.505,21.087,20.918,20.913,21.770,19.800,21.869
22.243,23.353,22.972,22.950,22.885,22.018,22.778,20.578,23.574,22.484,22.764,23.122
21.433,21.765,20.939,21.729,21.470,20.794,21.666,22.289,21.856,21.561,21.153,21.846
26.078,26.715,26.748,27.399,27.518,27.104,27.046,27.557,27.899,27.266,27.335,27.559
20.307,21.590,19.840,23.536,23.194,21.112,22.689,23.217,22.781,23.319,23.276,23.384
21.507,23.776,23.987,24.375,20.734,24.712,24.876,24.510,24.599,24.164,23.945,23.937
25.379,25.387,25.711,25.310,25.410,25.074,24.719,25.481,24.918,25.406,25.249,25.526
19.166,21.035,20.777,21.318,22.010,21.567,22.856,23.184,22.661,20.915,20.816,21.325
20.803,24.734,23.682,25.371,25.226,24.833,23.822,25.030,24.841,24.985,25.019,25.821
21.627,22.725,20.296,24.202,24.303,23.452,24.563,24.996,24.260,24.214,24.276,24.121
24.937,25.665,25.747,26.799,26.700,26.038,26.442,26.547,26.211,27.031,26.692,27.065
20.554,23.889,24.043,20.083,21.048,20.512,21.228,20.976,22.301,22.705,20.791,23.420
25.650,20.942,26.391,21.230,21.362,22.001,20.998,22.129,21.392,21.579,21.391,20.801
21.041,22.175,22.072,22.712,22.623,20.055,21.037,22.382,22.213,22.234,22.314,22.335
19.823,22.090,19.769,23.520,24.877,24.742,24.299,24.884,20.622,24.553,24.443,24.588
26.051,26.970,26.109,22.151,20.452,21.089,20.564,20.401,20.640,20.932,20.572,20.606
24.007,24.445,24.619,25.108,25.233,24.404,23.955,24.411,24.693,24.766,24.633,24.977
21.733,22.247,20.478,20.923,21.820,20.038,21.063,21.135,21.154,20.531,22.330,20.330
19.621,21.132,19.548,22.784,22.960,20.646,20.660,22.520,20.980,22.514,22.365,22.667
20.816,18.440,23.101,22.141,22.493,22.044,22.657,22.375,22.243,22.078,22.679,22.668
20.869,20.745,21.219,19.578,21.803,22.971,22.895,20.267,23.051,21.736,20.273,20.396
21.117,21.366,21.490,25.736,25.269,24.285,25.857,26.159,25.504,24.860,25.137,24.836
20.425,19.977,20.100,22.804,22.287,21.068,22.389,21.745,22.115,22.669,22.649,20.640
25.346,19.987,22.015,21.511,25.597,22.740,24.874,25.435,20.823,22.162,26.097,26.185
22.501,21.720,21.410,24.637,24.531,23.499,23.931,24.609,20.678,20.282,22.194,20.918
24.131,24.769,24.251,23.510,24.260,23.343,23.286,23.438,23.400,23.766,23.359,21.567
19.950,18.800,20.266,20.840,22.370,21.083,24.100,21.780,23.876,21.901,21.823,21.214
21.268,21.189,20.917,21.222,20.739,20.852,22.269,22.715,22.209,20.658,22.674,21.764
18.769,22.598,20.688,24.432,24.769,24.596,25.129,24.979,25.125,23.511,23.864,23.113
21.071,20.793,22.008,21.220,22.109,23.320,24.707,24.720,24.630,21.439,22.056,20.163
21.468,20.486,20.873,23.636,22.044,23.669,24.055,23.656,24.202,20.975,23.531,22.517
20.220,21.055,21.850,20.418,21.253,21.549,22.755,22.278,22.595,22.577,22.274,19.615
25.295,25.777,25.975,27.015,27.327,26.484,26.344,26.932,26.401,26.466,26.530,26.666
21.621,23.479,21.572,24.158,24.563,24.494,24.715,24.913,24.873,23.964,24.483,24.251
21.328,22.367,22.296,21.765,21.772,20.871,20.657,21.366,19.843,21.263,20.906,20.727
21.833,22.842,20.767,24.093,23.982,21.784,21.335,23.595,21.861,21.536,24.235,21.637
20.409,21.048,20.962,21.174,22.242,20.568,22.566,22.523,22.460,21.974,22.136,22.529
20.310,21.200,20.326,22.297,20.424,22.539,22.134,21.867,21.539,23.186,23.324,23.314
19.683,21.103,20.611,22.466,23.450,23.280,22.901,22.921,22.955,23.011,22.721,21.570
20.817,20.583,19.909,20.915,21.173,21.910,21.260,21.865,21.801,21.686,22.674,21.317
20.022,21.209,20.669,21.140,22.601,20.712,24.438,24.409,24.069,21.075,20.852,21.920
21.608,22.099,20.715,25.735,25.949,25.992,26.065,26.388,26.700,25.340,25.492,25.353
21.125,21.531,20.830,20.892,21.899,22.542,20.815,21.383,20.636,20.891,21.095,21.864
22.782,22.186,22.957,24.061,24.174,24.084,20.801,24.289,23.638,23.684,23.863,23.699
24.296,24.811,24.846,25.028,25.262,24.634,25.078,25.366,25.048,25.485,25.236,25.397
26.800,27.687,27.826,29.935,29.927,29.654,30.941,30.777,30.868,29.197,29.236,29.076
20.163,24.301,23.991,25.085,24.880,25.623,20.480,24.741,25.170,25.535,25.911,25.662
21.994,20.788,21.115,24.890,24.746,24.327,25.440,25.096,25.296,23.695,23.938,24.235
20.657,24.501,24.970,27.328,27.269,26.986,28.315,28.345,28.412,26.551,26.621,26.558
19.929,21.465,22.779,20.977,23.725,23.222,23.340,23.610,23.694,23.294,23.592,23.693
23.917,24.149,24.057,24.639,24.871,23.756,24.361,25.032,24.045,24.251,24.316,24.451
23.082,23.970,23.905,24.385,24.112,23.831,23.248,23.566,23.364,24.319,24.545,24.260
23.249,22.921,23.566,23.968,23.545,23.473,20.600,23.276,23.019,23.241,23.274,23.617
21.517,21.402,19.845,22.496,22.760,21.845,22.123,22.033,22.645,22.284,22.528,22.503
19.948,20.419,21.728,25.246,25.236,20.660,25.469,25.250,24.863,23.226,23.555,20.598
20.244,20.361,20.776,24.602,24.797,20.012,25.546,24.951,25.313,24.141,24.453,24.565
20.496,22.877,22.104,20.881,21.803,22.366,23.621,21.326,23.856,21.666,21.675,20.562
28.919,29.330,29.470,29.281,29.187,29.069,28.473,28.825,28.502,29.264,29.240,29.258
23.259,23.578,23.073,23.653,19.217,23.179,23.525,23.348,19.816,23.229,23.677,23.814
21.234,22.480,21.043,26.377,26.657,26.305,27.396,27.663,27.420,25.895,25.754,25.941
20.288,20.353,22.258,23.900,24.014,23.992,24.133,24.417,24.375,23.037,21.586,20.122
