Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
33526.33654,55669.56612,55684.40275,53386.244,47725.3698,55781.11556,36578.39465,53136.25238,42912.63702,61162.61924,38707.68226,75148.73744
10867.63053,16331.02157,16343.85007,18121.9047,12611.24199,18248.0569,11499.78719,16933.52074,16034.25648,19374.00974,12504.26476,24776.06505
1444.10772,3593.703003,1682.393426,2802.027789,2339.574816,1711.02158,1211.456783,1511.018286,1752.740768,3133.520203,352.7507078,2454.437101
4874.09119,9565.336008,8961.072735,8550.941898,6567.733707,14796.24289,18598.841,5641.746216,9873.906239,10425.86573,9588.323011,14370.84059
29584.20402,52372.97729,54442.10356,68758.45342,51259.90205,53260.17428,35663.28048,48592.29598,35518.27615,67551.19867,32785.38097,89696.8713
157905.3126,273610.205,304121.6043,325694.9004,186633.8767,230714.8766,275567.4499,202251.8232,72187.37506,325152.5042,485839.1361,362531.994
1344.257914,1905.672488,1925.491089,993.8548319,1495.049766,1767.432772,1550.753167,1556.612552,998.5957794,2606.03292,1130.260577,1826.302236
75247.32807,73432.05716,137725.663,128556.3813,99595.19683,97066.22983,76909.17082,59442.80903,65982.92726,125211.0193,76880.3939,110867.8332
177876.1508,283083.5277,277491.6897,288652.0014,251941.5933,312062.5888,219855.9925,231040.6179,226862.6368,343024.1434,264377.8552,363942.7755
1272.867767,3722.535384,3721.758173,3760.338374,2134.734715,3364.532073,3185.790461,2649.675437,2215.95057,3415.701713,4389.866771,5845.374562
4677.480656,6663.912725,8900.240869,7107.687071,6151.869671,7085.212761,12142.34676,10230.40206,3655.072389,8615.96493,12092.74717,9574.275918
16071.42241,63496.47922,19849.77484,25925.28028,42152.18954,9446.401506,12008.21518,25855.5019,11569.4606,21194.27898,3398.361268,34046.31181
25914.22894,25634.08508,35229.19142,29279.95195,17120.1413,23394.24295,19566.08064,31742.76621,27167.27169,33514.45403,42443.21766,32075.25354
1814.102254,3477.656984,3908.490542,3159.900154,2287.14556,3062.269285,2191.278619,2964.806137,1636.06047,4143.925273,2766.066386,4129.879976
12291.74282,31417.98518,25861.70308,16414.83831,23818.915,23125.35275,12414.04223,17749.16718,14284.50339,21200.00956,15048.56074,28929.47411
427994.6021,1032353.773,899568.7007,912324.4129,870114.3886,631210.1962,491368.9257,686412.5257,400875.7461,966376.9281,575528.2766,1074675.426
62887.82983,94757.64654,122433.6201,112431.3143,84926.21945,101809.5715,91766.61184,91785.07084,85140.31323,120663.6306,144513.7053,141699.5336
1690.097597,2703.761576,2687.802626,3273.475662,2353.836746,2351.704638,1829.214801,2476.247332,1822.962876,3452.321099,2756.286011,4027.360566
3382.727802,5411.574732,5379.632917,6551.856618,4711.20071,4706.933298,3661.170675,4956.205314,3648.657457,6909.815492,5516.702309,8060.756121
2591.274073,5246.439578,4600.401281,3942.358669,3131.44846,4425.064799,3928.105668,4173.014963,2363.391366,5457.0776,4359.81488,5766.173028
13473.14235,17623.78087,18571.73639,23152.67118,14028.08842,22440.69297,23401.09505,13296.56457,14986.41527,26442.87649,19993.24522,35662.25785
1662.309048,844.4864767,3237.614033,2230.454622,2641.471568,764.5921344,725.9775427,600.8466842,2587.569853,876.5889972,803.0041314,1099.059316
144626.7462,198897.7969,191128.2548,277608.3856,209774.5567,235874.2304,124014.9383,122665.864,243362.3557,227150.5329,117472.4853,268443.1324
3806.405572,6272.996343,7817.222411,5528.224744,5341.887749,6548.378987,7449.337752,8683.044185,2590.37954,10425.2752,9021.035159,9190.309575
15758.54078,45500.44779,39141.67837,43237.48572,32748.70678,33560.40212,19610.32345,36119.73554,25384.76402,59392.28093,28070.80087,90381.92904
11867.24355,19615.55368,23632.71588,22312.54691,16533.92779,21312.62502,20215.1653,18559.06143,13632.90148,26005.57707,29010.34845,25638.9522
1493.28023,2031.22469,1965.846747,2319.929712,1913.100887,1829.16671,1613.295688,2014.885896,1869.062257,2556.793697,2035.521745,2956.530344
82809.93952,139605.5978,162736.1221,144308.9604,115417.251,129059.4654,122612.3928,119177.9215,92424.30932,167467.7861,110387.5058,208666.7001
222.8781899,952.2052369,1044.556992,1050.219344,1194.458263,907.7701865,1240.238426,856.8914854,45.88560041,1209.7761,1535.213754,2025.542023
2761.89965,7710.635807,4022.757647,3538.629737,8587.835413,1097.517067,1778.792412,3911.331406,1241.934227,2182.861588,298.7734375,7494.121089
81433.37381,102668.0775,115685.5244,150642.8916,97895.93999,112606.6973,138282.3817,138742.6448,77885.6274,112202.2814,173834.7014,136255.5191
1477.60422,3280.285314,3281.271694,2009.775785,1764.72921,2755.014112,1757.691701,2034.999382,1731.255279,3228.783429,2706.16946,2698.367478
5369.192057,11479.35919,9294.393372,8279.150114,6559.709614,11373.88028,6960.7873,12325.53271,7422.337027,10823.13925,8358.144681,16860.44607
9338.750848,11951.44428,13514.10561,14315.0557,10832.85826,11201.19888,13163.09867,9265.513031,14219.9395,15688.41801,12556.06588,16282.58903
4236.010163,4503.247344,5178.819016,7092.024696,4797.445654,3802.366373,4075.303617,3867.004538,2931.013514,8427.427757,5770.123104,7163.582722
2510.919846,4980.575472,4295.925151,6361.592315,4403.133295,5959.278301,4787.904275,3253.879464,6589.078518,4367.081532,4760.614353,9978.030272
20267.68426,27280.56631,30543.38561,34176.22408,24784.9092,35616.22013,26167.2529,22466.86198,24754.39129,36216.56588,40764.55763,46105.34401
3354.230073,4371.70222,4644.417294,5280.333775,3952.26052,4451.626748,3017.920344,4362.31475,2097.015384,6634.675452,3791.814574,6048.406797
4789.441316,9848.145435,9742.60331,8207.117474,6793.613971,8117.081178,5838.711103,7781.978589,2667.649277,13037.66013,6599.486857,9346.890699
8633.37151,11714.05035,14331.98752,13540.35764,10938.93351,16813.6532,9666.164748,13357.05647,10389.73418,18050.27029,11524.25053,17614.13126
9939.72514,16402.73555,23999.98429,15802.26038,14640.61186,13064.59173,13887.00596,17737.93879,5889.555907,22886.21551,10820.84065,8496.527801
24668.06078,49337.05642,41302.38907,66104.50014,31861.64448,37765.17084,46553.64519,31232.29287,33738.94568,55782.04973,65893.84079,68914.9159
561869.2812,1226787.139,990039.2031,455464.0586,771117.2469,786436.5413,510666.1361,1056625.865,784452.8366,1156693.38,560599.8754,1682173.449
11825.25031,18139.5073,15856.92194,19547.63224,14712.31282,16038.57508,15577.04781,11170.71836,9025.764382,16949.38164,15661.74488,16268.62565
1438.823941,1054.305668,2118.981643,2819.343976,1847.029815,2444.311763,1493.231143,785.2135231,2021.45335,3293.460366,1892.014546,3126.499181
12023.99982,19204.09769,21677.75178,18363.91264,17581.22603,21151.35501,13401.63648,21501.33241,17519.92363,26511.68627,16827.99181,27885.90696
11244.83116,18242.8983,22290.08564,22061.17736,17188.6967,20208.89009,14569.33825,19492.54806,12774.0786,21726.47252,19467.68755,35675.93166
25878.56558,59482.43733,59208.56888,39047.81148,44929.37505,49420.95583,31013.30538,52874.88853,18858.21512,57216.51857,31296.86019,45294.05481
572.1405602,968.6317147,764.4158368,553.4327545,866.6349694,1495.229573,616.5014212,1368.673302,1246.620359,1161.445806,786.5268512,1979.891446
2043.225853,4293.952713,3309.517152,2865.481793,2938.789298,3070.961045,1977.188183,2381.951561,10641.77288,2846.246423,1888.853351,3969.125022
3059.29201,5906.291006,5333.118474,5247.356477,4649.934225,5375.245395,5026.735409,4092.651039,3905.131346,6333.393011,5340.915606,7759.744023
2467.322141,8232.440646,4825.226808,4362.393931,3068.405523,5167.06055,3559.301469,3618.935377,3350.303705,9210.699102,4057.515485,7460.931512
4804.503736,10230.82035,11031.8199,8636.202615,8320.3561,12236.51124,5583.274215,8478.646712,6262.950126,11359.84538,5658.856192,11820.25849
3741.268581,6670.069816,7803.405842,5701.733684,5357.278742,6683.712276,4593.682543,5925.952115,3581.764708,7316.491528,5561.770559,6382.654601
5732.029013,13402.43643,9923.581857,12141.57545,8530.842517,9049.75421,12363.83737,11177.544,6035.837889,12302.73845,16435.90935,15242.89074
4448.374354,10657.07108,9954.24647,7657.95541,5911.122831,9774.611157,7360.928363,6607.536536,4111.137402,11390.76559,8993.866655,11534.37538
29286.55813,58147.94191,60245.9055,49530.36143,42969.91265,53949.16007,38559.6501,39960.08641,35711.42104,65798.97413,32917.36624,65217.39374
2505.499981,4113.934582,5298.191367,5285.31167,4261.017174,4530.489571,2967.757879,3968.806844,2767.371247,5750.066815,3218.410752,7753.217329
8554.551722,16379.94918,16340.28585,14180.64889,11676.33003,13593.01386,9999.36154,14426.31146,11313.61011,18784.90974,13066.30036,20905.50976
3072.723063,7308.265876,6246.136604,5961.436258,5412.766047,6895.162707,4972.300192,5333.177555,2195.664104,8575.547576,4799.791708,9401.379823
1634.822575,2968.959513,2580.436576,2752.311738,1708.410333,2108.925587,2296.334557,1919.3742,1524.722241,3334.618647,1961.371082,2868.519424
5102.224951,13146.55583,11459.65686,11325.88467,7682.511713,9937.305582,7170.452996,6196.103911,5195.48513,15759.4151,5921.605533,15192.88454
662.9316281,1439.989594,1232.723429,1039.651611,864.3144394,1100.826727,748.0734316,1367.395211,1042.955853,1503.412273,719.4177406,1814.236513
5920.307707,14361.63013,10901.34569,9944.479045,9563.801777,13911.41937,11205.19246,11697.16547,7379.412087,14268.19384,11964.20439,13939.69005
10979.60592,18125.68146,23621.94646,21013.90347,17166.77427,22491.29473,12411.55672,14379.58178,13078.56879,20444.45509,14504.829,31898.86248
1829.776346,3106.175556,3077.488307,2801.722009,1896.718722,2268.493255,1799.27364,1766.255438,2397.057953,2139.598382,1256.070459,4539.098982
891.6793828,3746.985674,3758.851151,3181.614963,2551.251906,4950.706553,2404.828038,3183.886056,2816.41113,1865.484113,2091.125704,5870.693057
7127.395952,14704.18631,15371.23284,11710.37933,11046.52333,15995.5222,8922.707199,14114.02539,20438.14445,16059.68891,9946.266155,22548.51044
8015.400234,9175.554216,8649.571946,9117.09477,5706.04457,9298.52659,7710.899709,3584.262664,3446.540896,9453.501205,13090.39795,7125.480329
16213.12358,35769.08731,34404.59172,25693.86855,23853.88268,20812.80902,17702.53267,42967.21091,17698.00555,35167.49755,31354.45051,45406.33356
3236.162413,7589.189644,6523.080081,5140.554651,4573.050986,7286.707661,2502.945831,6836.246911,2582.414284,8961.737957,4449.338382,12100.33686
941.4328828,1515.126073,1651.690996,994.9691953,1215.601108,1505.692333,933.8473465,1203.191055,575.7561555,1356.275675,1242.308158,2394.987296
358.0580623,1001.105855,973.9563918,791.6234579,674.1833373,787.2043711,1157.45327,861.3249011,557.1304836,1067.962255,1684.473785,856.7912963
16562.35303,23217.67086,21959.95837,26567.22276,18022.36923,25469.01244,21717.37436,15537.86422,29426.33064,44006.94313,23819.40269,37994.44956
2737.470276,4984.073024,4986.748309,4866.903439,3599.018659,3766.649984,3160.186018,4132.15994,4153.140429,5844.773482,4223.341738,6885.363586
4524.442732,18079.91752,10382.49312,12932.08539,9700.015619,16236.99672,9845.889319,8725.288915,8868.83475,27632.92919,9660.310953,18864.48438
9168.04745,19311.73538,19588.46038,19241.11358,14180.82945,20563.44506,13254.68844,16159.90636,14560.43354,26061.04603,13771.79516,20897.62456
2661.904688,4920.992568,3782.914337,4490.764555,2580.14173,3791.668334,2741.201945,4201.74512,1104.198281,5856.736405,3263.16147,6566.810356
18403.43709,27857.35526,34273.02956,34608.1938,25386.32244,27638.77997,21683.40592,28541.60056,25249.82526,36077.52224,33477.04539,46178.80225
6765.417787,12615.64115,11531.41222,11092.50686,8634.533018,11677.51465,6940.048644,12875.62539,9542.158074,11536.1481,7681.876998,16196.70085
7430.065987,14853.88794,17903.05665,10418.00968,13510.37574,13182.08086,9219.937001,18161.46401,11473.54617,18213.17528,10592.12484,18037.9675
902.3554916,1455.451187,2084.319422,1779.368805,1674.273479,3582.474484,1212.957947,975.5375952,2055.918816,2256.564058,1627.659101,1461.442755
20685.15921,35767.6381,41166.73551,34605.16315,30152.60275,44104.79348,30325.61507,26465.12949,33403.73547,35357.45854,30410.97125,47502.49137
81427.79744,76714.67245,139931.6626,133564.2977,93727.9596,112558.606,91835.54967,48082.81566,66252.01949,128552.5924,88414.35631,85214.35144
9565.714446,10758.68733,12056.72243,14036.63072,8683.336499,10985.73396,11290.64561,9248.392233,13854.69568,11197.76968,12733.56905,14689.94752
3775.985512,12581.87457,7816.338889,5230.923247,5176.788519,6705.244503,3953.463685,9561.208784,4836.166968,12483.36868,5743.348193,12164.41489
1422.00461,2300.869978,2240.78916,1958.045857,1705.86473,1933.186933,1561.357352,1867.903322,711.6715449,2466.418154,1265.547473,2805.282276
7928.380183,41897.01381,20099.64639,13637.35122,22086.59805,12615.59592,9753.220414,17863.29784,11731.65916,13751.20557,10263.49389,21743.92376
3545.501578,15269.22522,4052.420267,10002.28479,12793.7063,2916.828741,4718.717988,5675.000014,10408.03319,8432.34074,2028.35502,5456.934769
8828.157524,18138.32545,27473.01439,18124.75299,17539.59046,14886.05371,13479.1479,4457.181572,11653.38011,4011.289783,18746.04073,16510.79942
26948.0182,43394.264,58286.90754,65324.40026,56712.27445,52948.28666,33949.25598,30591.40006,54450.22525,58521.13783,51035.9352,41586.55372
12429.03273,21753.96302,22584.13351,23105.04065,13646.8207,13264.60104,14340.17111,17849.14419,24970.33266,19188.98086,19544.31736,42829.42412
13387.00823,38711.54014,18674.66334,38853.44479,37782.08937,17715.17825,11559.54524,21439.72114,29114.35557,25982.92803,7202.958,35302.89997
2563.789915,3409.871626,5397.461804,4520.093486,3765.559749,4759.13165,3103.136975,3633.706701,10257.05806,5392.626521,3130.383897,6771.035848
2545.298449,5438.22905,5042.058659,4095.835354,3847.054418,2924.725262,3349.674022,3011.391582,2643.226646,5630.316661,2971.232159,6371.997585
5206.565738,8348.643001,8176.784366,6383.010547,6864.817342,5756.259212,5911.50721,4009.520545,5554.49753,9391.312886,5606.218175,5510.671543
644485.8429,1263660.954,1139486.968,1132597.153,1075812.898,888602.8248,790603.349,680041.2481,658315.9927,1262305.583,852829.5463,1511562.939
5307.530171,7106.785285,8826.880294,7348.027531,4837.704276,5741.436191,8631.61575,5035.730887,3995.487538,11598.7957,7825.683773,7999.582815
16694.58017,32876.65855,29666.58051,34029.62404,23593.58332,25033.14187,22976.52829,19536.20686,14382.54769,31212.18932,37865.76179,36779.90272
12041.72036,29900.51352,20972.68863,23296.92721,16703.83251,25742.25741,13307.08009,13282.05576,12789.51738,20713.58598,29329.411,26249.58891
12169.74675,55976.09989,23043.11226,28919.99193,18816.1435,20771.26903,31153.34728,12274.03762,56272.6931,38576.92137,11082.26552,21363.31493
11360.83928,19830.41099,24353.83821,19155.78192,15622.85024,18539.44158,18858.55512,19201.78258,11099.34831,25224.49584,25340.80112,24588.33463
16333.28138,25684.0579,27018.71991,28303.1946,18733.32256,22458.94124,27671.2879,20931.67145,16034.28118,31034.74847,36348.46844,33118.16414
347.1720047,526.7735986,993.8301448,269.0306327,605.7891599,665.3671135,430.1860313,532.0454071,107.848465,1455.0494,512.9319024,670.3867566
9939.115129,16590.05847,17214.39693,16539.48756,15829.27456,17904.34882,11913.93796,16515.97509,11649.50237,22670.15138,12691.94247,24786.58192
4842.596775,8657.743159,9506.096536,7965.521796,6941.406652,9081.066931,6725.970813,6705.432577,7346.823254,11148.87549,9313.913718,11429.99027
23265.27668,36559.79784,39119.87866,39853.66958,29952.75889,41278.47113,30179.26283,37524.99883,22533.19546,41980.68121,44862.90108,57811.82781
4956.956949,10107.8556,12492.26147,6576.532588,8264.860089,8251.820788,6902.175091,8309.368976,5590.703896,11259.17759,7479.574061,11361.70643
1235.398905,2275.943328,1931.062863,2825.081567,1518.471379,1995.783336,1783.639433,1445.098041,819.3518729,2449.21366,1847.751447,2071.312928
965.7596858,526.4477539,451.668725,2173.452351,1236.020295,1720.242766,1492.818784,0,115.6118434,1501.551498,2111.160864,0
771.0293946,820.5568759,1024.013519,1044.466686,598.4742102,321.1303752,866.4441267,941.9791761,196.501521,2104.421317,1820.8987,691.4934044
2811.057285,4160.562943,5638.161221,4425.562275,3659.807577,4659.60983,2282.701058,3104.265826,2913.276895,5487.460624,2541.713827,6614.381284
554.5465033,2232.752306,1636.037888,1738.555166,1018.416504,2360.13046,1205.218735,1557.217943,1622.457267,2190.800537,1446.411896,4561.638357
3166.683186,7064.070676,4899.833914,7303.046808,5607.518993,6532.762298,7025.294325,4746.031033,2569.131168,8457.69044,5607.39413,8260.571979
3577.766861,5347.479496,7525.896558,5749.746135,5769.921949,6492.279988,3496.710723,6255.529324,2319.641258,7455.086116,3226.918219,7763.113249
1087.493989,1768.748905,1665.36625,1927.829498,1424.921899,1558.013664,1718.976771,1227.820264,1062.443724,2012.826243,1326.219864,1958.338232
8948.124813,14144.23563,14942.98262,17177.18087,11705.05884,11965.07103,11169.12114,14824.77629,9841.46167,16213.29638,14725.98489,22869.91754
1385.776458,2137.137125,2691.419537,2343.253373,1675.832301,2182.785118,3011.483298,1662.791749,599.957114,3144.866915,4775.122908,2984.495964
40891.85507,65414.07809,71192.48662,56880.05646,51725.83777,56689.76147,46719.34617,48125.40602,56763.33053,74325.66731,50205.02447,79702.25169
28412.55676,49110.95572,57527.21635,46393.83305,38215.58499,55566.98745,40300.4621,47677.56274,28829.17555,58096.92601,50841.54826,79328.78849
5886.572017,10686.48897,11367.33006,8878.262022,7556.140972,8630.039696,7761.299008,10739.91592,4951.272762,11207.25468,8792.225129,10652.51057
6715.883311,3737.06756,5800.821693,12837.73849,5688.654813,8921.771606,1213.793039,340.3212889,24205.97138,1717.207229,489.8548889,12257.2356
3851.771015,6917.12405,5681.621258,7333.504869,5391.940044,4813.287103,6719.045044,3751.887185,3138.582274,8532.671989,10036.66353,7809.960811
3617.012514,5721.539599,5657.537078,7690.977718,4609.911695,5200.006969,7274.171367,2594.393055,2845.876082,7740.51745,7528.784721,9155.352316
10666.86673,16342.37348,18125.83492,15662.47895,15468.5201,15736.29141,10523.85853,16833.47971,22931.6675,19533.69126,11875.81905,24839.02171
2368.09173,3705.309057,4003.87146,3356.988498,3314.545128,5022.129863,2348.158572,2931.573631,2158.724409,2773.53139,3170.129678,5515.277363
30506.77336,59975.17531,46340.02386,54280.56911,42058.31157,54207.81093,46972.61715,44988.46954,32684.49892,60588.47271,47713.57444,71809.29576
3581.914307,5507.227635,5697.044611,8119.277048,5680.596265,6729.53178,4043.627209,2652.265649,6439.302302,5936.858598,3934.258865,7887.454543
546.1394475,1474.970622,2247.548437,1894.500213,2029.044042,1115.027804,831.6116856,1364.029439,1079.667565,2282.928775,1453.118681,3066.638875
641.3660251,1080.085181,942.8017311,548.4699149,824.9970717,1380.60707,827.6979247,1005.954749,584.7320663,1443.679715,1019.404742,1779.292529
5320.201336,8868.137359,9285.539594,9559.790633,6546.380001,8978.431465,7455.631479,7033.26279,3037.24367,10789.56855,9070.081842,10552.40556
1409.673702,2121.539329,3058.870533,2573.179771,1769.281761,2376.474911,1988.340559,2205.787885,1696.383143,2743.524848,2231.641749,3470.006851
2273.574004,4197.113149,3705.578116,4228.809421,3001.812481,3071.787657,3350.940768,3093.480483,4136.502388,3657.939113,4836.698126,4606.53479
3911.211413,9418.217471,8403.29115,9041.832615,6510.070213,7822.523819,6205.889913,14798.13165,3985.68793,17065.99192,6832.963349,14636.11934
14695.00037,27601.11959,30231.68401,30871.1115,27963.18259,28574.30046,20146.26548,22290.52635,31481.93957,28182.56815,29755.77313,30710.35415
2262.6854,2173.63444,2197.337716,5778.465306,2480.007651,3950.17512,1597.141965,771.3384807,4297.429202,2142.339407,1304.951986,4568.428464
3613.522172,6062.789937,5158.181867,6528.507119,4830.880819,6433.068082,4504.560496,4431.092938,5245.769383,7966.620405,4650.348314,6917.758038
11759.72646,41425.95609,17880.1805,31737.54087,37004.25223,8939.014945,13681.54192,12239.42648,29315.97583,16370.25597,8249.874325,22563.70021
10760.78477,17267.79885,17314.2723,19950.63766,13246.03664,14121.28245,18010.57674,14130.08481,10337.38556,21584.65187,26843.56732,21510.50575
733.0630237,1098.257631,1108.513327,737.7392806,527.1129488,1152.108861,453.8306483,628.0445882,11979.73172,610.6616672,664.5973787,970.3298994
474.6655377,518.0887094,739.969134,464.2163616,475.2010377,548.9234644,559.3135492,645.3201782,361.5619926,1121.629806,369.9384142,479.5711327
4114.835299,7990.540081,6347.495148,5529.858171,4909.10542,10195.07209,7094.061012,4703.302632,7302.354911,5500.263045,6337.774171,8340.707351
6837.705111,10887.79858,15673.85924,13848.75443,10733.21398,10937.58539,11260.36798,9820.087092,9619.693035,15241.96697,11788.37144,13631.3742
7514.893799,17770.82275,16781.18359,13896.92248,12659.15693,13801.30369,12132.25646,15120.38261,9799.481895,20122.33877,16200.62442,17390.76216
3173.255121,5172.012295,5680.088717,5276.849935,3593.341993,4797.356365,3430.764994,4215.512323,6762.788474,5779.853993,3682.781569,6902.17115
1183.681284,1113.950585,1824.995014,2054.009028,1271.982948,1623.263491,1477.645136,1419.429979,611.7218504,2315.534303,2453.762043,1974.076773
2609.674366,4425.937524,4594.74882,4060.544609,3914.913883,4210.270278,2932.228579,4028.590652,6152.264116,7823.224341,3413.161641,7414.860057
14244.26864,43446.46631,21071.20662,22601.18302,26882.10666,13955.53965,15090.49944,21283.43417,17453.47314,31319.12495,11125.32745,22934.99356
1918.637864,3336.630865,3479.953191,3743.11545,4317.800863,3993.41335,1164.574483,2917.85153,3236.473128,2938.372283,1992.524495,5495.782575
9701.556552,12790.66257,12793.53551,16910.46967,11575.12736,13250.72319,12733.14801,10360.30234,4870.373731,15828.51978,17708.03884,17535.26482
12835.29319,23501.94602,20808.56809,18503.50642,18048.21448,23242.13259,14528.61415,14822.07752,17369.90964,23972.7788,14060.10377,24187.71514
3224.022704,14124.36531,6066.886695,6663.931247,5037.294259,8491.030855,5508.877377,10393.61362,7205.546305,11600.66469,6090.051382,9280.449346
646.9529498,1316.685477,724.819742,1089.954163,906.6591969,1661.831333,1572.451678,787.5337601,1124.169407,910.1555176,1597.230814,1927.836279
86877.63437,175798.8372,177310.6878,146543.6198,107181.4107,157587.4181,161340.2468,114144.1722,102625.854,197289.2137,130116.7925,218562.6635
16359.82828,25457.36865,27310.00932,32212.89869,21119.61313,23965.52443,31023.47169,21207.13342,17953.71552,32787.75349,41908.23822,33795.65197
841.4616222,1757.262049,1853.715049,1759.343994,1041.264217,1832.047204,1554.602736,1163.434569,645.0215664,2546.107559,1651.882725,2009.439585
5956.445779,12970.89396,15515.12217,8458.598561,8511.518308,13960.91259,9144.71996,9264.237481,4109.228221,14656.74355,13863.60573,13408.95487
492.0572763,2164.02098,3560.549629,1275.49337,1857.926636,1913.23996,1726.415642,2064.364998,2203.386482,2042.6511,2278.654732,3763.112099
3807.653872,4320.303529,6164.255774,7347.767281,3805.325273,5988.189165,5069.987807,2857.498507,5357.257177,5091.638844,3348.333295,6588.699599
1245.702175,18162.12521,2612.661469,1218.288721,3079.223048,610.6606235,990.0878093,6092.909598,110.1291169,4265.659229,1228.821722,2625.348751
267840.2789,423555.2057,468385.063,508077.1807,355774.3343,407021.5458,441566.6359,346050.0258,423238.956,409733.7903,531629.9913,714535.0708
1499.073413,3436.214272,3962.560122,2882.498016,2000.673563,2539.767217,2940.774312,2609.443964,1838.449216,2938.663767,3605.925668,3564.985799
6291.72776,16510.59796,9804.686036,11333.18556,8646.179204,10771.77067,7155.853359,10001.33046,12563.10249,13849.68197,7554.773211,11801.91215
14659.72966,45140.91243,33033.04831,33390.41092,35552.07768,38896.33823,30054.56166,31262.6531,5586.499269,52357.14595,24840.35848,49031.17679
3279.002997,7885.716138,7182.414021,5850.0901,5956.820713,6825.938172,4217.748974,7132.711982,8254.02056,7209.932834,5922.295148,10165.72166
2052.068973,3893.894685,4311.609882,2784.632719,3645.670019,4154.976016,4324.791716,3560.861884,2250.388733,4973.72323,3468.750166,3934.017963
23746.64927,138015.4427,113149.4041,87472.03093,82543.46905,88496.29879,57790.3581,45671.66346,36581.73865,77490.28815,73496.85783,263917.6064
5846.788818,16282.07902,9294.019678,11203.46569,7921.3605,8916.902735,5803.740679,11018.96496,23975.5443,11093.49914,9559.121145,11912.43211
24566.32497,35031.91081,47676.99674,43115.50939,32725.67203,40376.66913,33662.97824,34939.96962,28462.07249,44199.63066,35282.77867,59536.54807
7851.750645,10397.57488,12915.96971,10880.88471,9973.676847,15153.78449,9331.405597,11235.55016,8993.80746,16102.45742,10188.56415,19790.53057
18909.90444,31702.89521,39437.11535,24679.42279,23744.74504,37713.66865,22915.25839,28560.36033,11906.0785,41498.38784,27648.45307,42704.9694
2024.23594,3560.302807,4193.517299,2454.59437,2329.629271,4225.711257,3540.335026,2020.388086,2434.62937,3471.390478,2702.652477,3204.708117
581.0910925,1078.614848,1118.792001,1008.186174,831.0667851,1329.825429,949.4172896,918.6108705,631.6924559,1425.264622,873.1128496,1443.133357
12048.44947,24290.37293,25302.5755,18400.36479,18922.85309,26300.21112,12233.54993,17047.38655,11965.24334,26508.02893,10575.15557,32008.34462
11531.24332,14400.26852,15799.34524,15534.03438,14955.16993,16369.01405,11917.48773,11720.85824,9738.840865,18233.05571,14367.66987,15997.9302
9397.161405,17818.59019,22234.14481,9611.128045,13255.17909,13730.82149,14823.29123,26772.04073,5391.70947,25990.15715,27354.79827,17824.71465
54891.88184,103607.8732,114963.2312,88138.61598,83153.28153,102943.568,68549.74331,97064.04875,92600.09846,110824.4162,89190.44309,145443.1441
2314.750581,3585.53492,4241.603925,2876.819039,2782.865867,2750.365826,2856.758271,3968.471404,1418.680979,4722.638677,4031.88248,3993.837654
4954.436346,11770.30604,8821.351595,10435.45847,9196.760021,4347.8311,4520.660119,6971.46339,20940.72035,6303.381149,6206.716767,8684.899763
741.6453002,764.9430136,1190.906127,894.6434767,1088.82295,1473.444739,639.4277584,1050.04951,488.0686079,235.2299068,632.4124852,2154.337733
14822.30536,25525.67862,33593.38934,22934.57609,25442.63193,36848.39275,25274.30117,18495.20624,28227.83884,26260.96618,24217.61004,32964.97839
1266.005074,2089.516662,2303.654693,1869.659837,1388.103762,1888.928785,1350.586651,1295.095327,1466.422068,2352.241296,1825.710029,2604.003033
6352.745649,15981.46961,16884.06765,12673.14235,10818.22315,13110.52977,7243.558275,17451.15733,10934.99873,10605.41914,10439.31247,16912.8981
185102.0947,272436.7756,340293.0788,412122.8657,197546.5499,305943.6715,265897.0527,197626.4678,205773.8975,425108.6585,456226.4511,375847.7298
12001.33656,24934.67848,25705.54501,24421.36752,20283.36274,20185.24066,15101.10427,20587.03935,10765.25401,30900.73129,17549.19572,29212.65473
33655.38069,61895.48555,70981.25078,54460.00097,51825.69859,60522.61333,43988.13572,66845.60146,40132.93883,75080.91928,53802.89659,86120.06946
31980.90049,57242.2517,56014.53002,54965.94538,43591.60004,77700.93026,64124.48481,36999.58648,24904.04091,82962.21066,65127.8047,73852.65063
11822.04829,12196.74078,15120.00724,40214.01507,19106.05285,26280.60509,14866.89376,2398.593872,18837.80762,10542.2913,6675.92731,60863.50439
2206.18936,5058.449748,3913.946464,2988.123672,2774.974615,5618.56458,4715.610424,3566.990805,2799.328435,6064.682839,4062.811443,4876.949126
756.90058,1010.613729,953.0711391,1771.235679,945.9003793,1010.649904,1538.655621,998.830061,740.6271258,1252.49787,2262.823244,1508.651964
3306.894627,5261.045068,6187.97064,6009.859838,3782.498026,5499.661511,3954.758516,4360.419963,4010.322516,5761.798942,3878.224484,7244.09046
13753.99143,15783.67273,17573.29846,19308.3772,11324.28478,12427.79008,13226.17924,12191.01063,12171.10079,18374.67309,12507.34388,20824.57121
28071.06752,62571.05326,57102.05382,47685.68013,39636.58909,64523.1124,43087.69796,49228.69457,41858.31991,66441.05166,38641.67409,78046.49655
