Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1.055,1.156,1.014,288900,275200,275300,304800,318300,279100
1.206,0.903,1.018,289100,365200,359000,348700,329800,365500
1.062,1.053,1.084,289300,313400,310900,307200,330200,337000
1.027,1.091,1.043,289400,283200,287500,297300,309000,299900
1.021,1.019,1.034,289500,294500,284700,295600,300100,294300
0.64,1.06,1.064,289600,227600,231300,185300,241300,246100
0.893,0.988,0.977,289800,288400,274200,258700,284900,267900
0.946,1.058,1.036,290100,286100,289100,274300,302700,299500
0.964,1.068,1.062,290200,300700,299100,279600,321100,317600
0.77,0.989,1.057,291000,244700,225400,224100,242100,238100
1.016,1.001,1.003,291100,323300,316200,295800,323800,317300
1.203,0.973,1.246,291400,332100,294600,350700,323100,367000
1.062,1.042,1.092,291400,288900,273800,309400,301100,299000
0.794,0.987,1.076,291400,252400,243900,231500,249100,262500
1.07,1.039,1.042,291500,308400,311600,311900,320400,324700
1.031,1.022,1.109,291500,320200,314900,300500,327200,349200
1.012,0.972,0.887,291700,289700,308200,295000,281500,273300
0.993,0.982,1.018,291800,311900,277600,289800,306200,282700
0.983,1.052,1.027,291800,284100,293900,286700,299000,301900
0.988,0.996,1.035,292000,319500,297000,288500,318300,307400
0.899,1.082,1.011,292200,264700,265800,262600,286500,268900
1.001,1.111,1.096,292600,292700,287000,292800,325300,314600
1.003,1.021,0.998,292900,294000,296000,293900,300100,295400
1.341,1.359,1.37,292900,302100,295800,392800,410600,405200
1.053,1.196,1.041,293000,281700,320100,308700,336900,333100
1.101,1.089,1,293000,309700,339400,322600,337100,339400
1.042,1.03,1.097,293100,291600,309900,305400,300300,340100
1.315,1.373,1.35,293200,287500,302600,385500,394800,408500
1.046,1.042,1.072,293500,282800,291100,306900,294800,312000
1.035,1.022,1.079,293600,312300,298400,303800,319300,322000
0.859,0.983,1.044,293800,281300,273600,252400,276500,285600
1.494,1.587,1.519,294000,292600,307900,439300,464300,467700
1.502,1.503,1.405,294100,295600,304600,441700,444400,427900
0.984,0.975,0.952,294100,292700,310500,289600,285400,295600
1.106,1.025,1.082,294800,316300,320800,325900,324300,347200
1.197,1.214,1.223,295300,299700,298800,353600,363800,365400
0.933,1.244,1.162,295300,253500,268100,275700,315500,311500
0.968,1.03,1.08,295500,291400,295300,286100,300300,318800
1.081,0.673,1.079,295500,456800,295300,319600,307500,318800
1.335,1.426,1.457,295600,294700,302900,394600,420300,441400
0.968,1.005,1.069,295700,299500,280100,286400,300900,299500
1.042,1.038,0.938,296100,314800,323300,308600,326800,303400
1.098,1.13,1.171,296300,331200,326200,325300,374300,381900
0.983,1.092,1.072,296500,284900,305700,291400,311200,327700
1.006,0.816,1.058,296600,391800,317500,298400,319600,336000
1.002,1.061,0.925,296700,297900,315800,297300,316100,292200
1.001,1.06,1.028,296800,306600,316500,297200,325100,325300
1.079,1.006,1.003,296800,317100,313000,320200,319100,313900
1.033,0.99,0.978,296900,303200,306800,306600,300300,300000
0.925,1.148,1.03,297000,267700,284200,274800,307400,292800
1.006,1.022,0.893,297000,300000,317000,298900,306600,283200
0.944,0.93,1.021,297300,310100,307100,280600,288300,313700
1.551,1.481,1.525,297300,307000,289700,461100,454600,441800
1.044,1.09,0.991,297400,300600,301900,310600,327500,299200
0.963,1.035,0.969,297500,278500,292500,286400,288300,283500
0.968,1.062,1.06,297700,308900,315500,288300,328200,334300
0.978,0.942,1.005,297900,311800,290000,291300,293600,291600
0.976,0.952,0.951,297900,305700,311700,290700,291000,296300
1.057,0.963,1.021,298000,348700,338700,315000,335800,345700
1.018,1.134,0.981,298000,285900,312300,303300,324100,306300
0.961,0.931,0.983,298100,327700,331200,286500,305100,325700
0.865,1.001,1.162,298300,271300,264800,258100,271600,307600
0.99,1.029,1.036,298500,306700,309500,295500,315600,320700
1.126,1.277,1.238,298500,284200,300000,336000,363000,371400
0.975,1.073,0.998,298500,294300,324800,291200,315700,324000
1.045,1.042,1.032,298600,298200,316500,312000,310500,326700
1.208,0.958,1.087,298600,384100,343200,360700,367800,373200
0.986,1.033,1.042,298700,298500,312000,294400,308200,325200
1.017,1.025,1.088,298800,315700,312600,303900,323700,340100
0.968,1.093,0.987,299300,297700,314900,289800,325300,310800
1.04,0.931,1.165,299300,370200,309000,311200,344600,359900
0.952,1.019,1.157,299600,293800,307400,285100,299300,355800
0.981,1.051,1.028,299800,293700,303800,294000,308800,312300
0.953,0.995,1.092,301000,299200,292100,287000,297800,318900
1.061,1.032,1.021,301000,298600,296800,319200,308100,303200
0.918,1.046,0.988,301300,273100,294000,276600,285600,290400
0.962,0.973,0.969,301400,319800,308500,290000,311000,299000
1.166,1.221,1.37,301500,287000,279900,351600,350400,383400
1.044,1.057,1.159,301800,334900,363900,315000,354100,421700
0.976,1.034,1.011,302000,299100,305300,294800,309200,308800
1.403,1.52,1.567,302100,274100,268600,424000,416800,420900
1.449,1.516,1.408,302200,286800,303600,438000,435000,427400
1.384,1.524,1.339,302300,287800,316300,418300,438600,423600
1.106,1.058,0.983,302300,318100,339400,334400,336500,333800
1.102,1.174,1.108,302300,308200,316400,333000,361900,350500
0.966,1.031,1.009,302400,298700,299300,292000,308100,302000
1.433,1.367,1.348,302800,313900,318000,434000,429100,428500
0.985,0.952,1.029,303000,314800,309200,298300,299800,318100
1.006,1,0.978,303300,302100,302300,304900,302100,295700
0.988,1.043,1.054,303800,297700,295700,300000,310500,311600
0.936,1.028,1.014,304200,296300,313200,284600,304500,317400
0.989,1.025,1.074,304500,343100,340500,301200,351500,365900
0.899,1.01,1.014,304500,281800,306400,273900,284700,310800
0.828,1.132,1.187,304700,283200,327300,252200,320500,388600
0.973,1.06,1.008,305000,282100,308300,296600,298900,310600
1.441,1.59,1.632,306000,283000,294400,440900,450000,480500
0.929,1.038,1.007,306000,277100,281200,284200,287600,283100
1.004,1.081,1.09,306100,289500,280500,307200,313000,305800
1.399,1.568,1.421,306100,290900,314100,428200,456300,446300
0.881,1.018,1.029,306100,292600,293000,269500,297800,301600
0.94,1.031,1.039,306200,313100,308700,287900,322800,320700
0.983,1.041,1.016,306300,296800,305900,300900,309100,310700
1.017,1.037,1.042,306400,307500,305000,311600,319000,317800
0.996,1.039,1.103,306500,304400,291700,305100,316300,321700
1.021,1.14,1.108,306600,317300,305200,312900,361600,338100
0.956,0.958,1.137,306800,308800,277200,293300,295700,315200
1.012,0.914,0.943,307100,304700,309900,310800,278600,292300
1.048,1.004,0.952,307400,319100,323000,322100,320300,307600
1.09,1.144,1.029,307400,302300,330800,335000,345800,340400
1.366,1.475,1.426,307400,314000,328700,419700,463200,468700
1.339,1.442,1.451,307400,315100,303200,411600,454400,440000
1.038,0.927,1.082,307700,343800,320200,319500,318900,346600
0.995,1.01,1.003,307700,308000,311900,306200,311100,312800
0.97,1.154,1.092,307700,293900,297900,298400,339200,325200
1.499,1.318,1.401,307800,333000,359300,461200,438900,503300
0.96,1.055,1.043,307900,299500,297400,295700,316100,310000
0.997,1.039,0.977,308100,282300,322300,307200,293200,315000
1.009,0.914,1.04,308200,346100,316700,311100,316200,329300
1.061,1.163,1.304,308200,304300,313600,326900,354100,409000
1.103,0.929,1.344,308400,397400,319900,340200,369100,429900
1.056,0.965,0.958,308600,330700,333700,325900,319200,319600
1.073,0.959,1.044,308600,345900,313500,331300,331700,327200
0.961,0.949,0.988,309200,302200,298100,297200,287000,294600
1.081,1.043,1.036,309500,324800,325600,334700,338600,337400
1.042,1.12,1.008,309500,328100,332200,322400,367400,334700
0.814,0.956,0.996,309500,326000,300300,251900,311700,299100
1.117,0.98,1.039,309700,338900,317500,346000,332000,329800
0.999,1.005,1.006,309900,311800,316700,309700,313500,318600
1.046,0.999,0.964,310000,324100,330500,324200,323900,318800
1.013,1.068,1.033,310400,298200,314300,314600,318600,324600
0.96,1.038,0.978,310500,305800,309600,298000,317500,303000
1,1.037,1.036,310500,320700,333300,310400,332400,345200
1.488,1.47,1.501,310500,332800,299500,461900,489100,449500
0.959,1.069,1.093,310500,287300,305600,297900,307100,334200
0.936,1.05,0.925,310600,301500,292700,290800,316400,270600
0.909,1.147,0.961,310600,265500,334600,282200,304500,321600
0.987,1.054,1.019,310800,301400,326900,306700,317700,332900
0.975,1.158,1.073,311000,305600,353400,303200,353800,379200
0.977,1.048,1.063,311200,298800,316200,304000,313100,336200
1.008,1.003,1.061,311200,319100,317700,313700,320100,337200
1.013,1.118,1.159,311300,272700,304900,315300,305000,353400
1.012,0.982,1.024,311500,324900,308300,315100,319200,315500
1.057,0.951,0.992,311500,327600,318300,329300,311600,315600
1.036,1.022,1.063,311600,320300,332100,322800,327500,353100
1.402,1.409,1.33,311900,325300,350900,437300,458500,466900
1.014,1.061,1.04,312100,311800,319200,316400,330800,332000
1.089,0.989,0.977,312100,331700,333900,339900,328200,326200
1.339,1.461,1.336,312200,298200,309700,418100,435600,413800
1.035,1.032,0.834,312200,333800,357400,323000,344400,298100
1.025,1.087,1.016,312300,305700,319400,320100,332400,324400
0.961,0.961,1.092,312300,320400,309900,300100,308000,338500
1.001,1.088,1.034,312400,303900,311500,312900,330600,322000
0.946,1.091,1.066,312400,298700,306400,295500,325900,326700
1.029,0.958,0.993,312400,341000,327100,321500,326600,324800
1.056,1.099,1.015,313100,321700,341700,330700,353600,346800
0.956,0.938,1.026,313300,295100,297500,299600,276900,305200
0.976,0.985,1.129,313300,345900,300800,305700,340700,339700
1.05,0.968,1.088,313300,293800,292700,328900,284400,318500
1.067,1.08,1.048,313400,317200,322700,334300,342500,338200
0.991,1.023,1.036,313600,316000,311100,310800,323300,322300
1.011,1.008,0.978,313900,322200,321300,317500,324900,314400
0.879,0.986,0.998,314000,295700,299400,275900,291600,298700
1.265,1.343,1.164,314100,328900,363000,397200,441600,422600
1.007,1.103,1.069,314100,322800,315200,316400,355800,336900
1.012,0.987,1.019,314500,326500,326400,318200,322400,332500
1.066,0.951,1.009,314600,338200,312100,335300,321500,314800
0.952,1.163,1.043,314600,292000,303100,299400,339600,316100
1.041,1.003,1.079,314800,332300,334700,327700,333500,361300
1.091,1.036,1.23,314900,316700,318400,343600,328000,391700
1.261,1.061,1.043,315400,364300,353600,397700,386500,368800
1.03,0.871,0.92,315400,310700,308700,324900,270500,284100
1.019,0.995,1.015,315500,336300,322700,321600,334600,327400
0.989,1.01,0.954,315600,317900,332100,312000,321000,316800
1.027,1.009,0.984,315600,336800,379100,324200,339800,372800
0.969,1.004,0.984,315900,326800,345600,306000,328100,340200
0.944,1.068,1.081,316000,321000,326200,298300,342700,352600
1.051,1.096,1.07,316200,310900,312400,332400,340700,334400
0.896,1.041,1.043,316200,294100,291400,283500,306100,303900
0.967,1.071,0.979,316500,307600,303600,306100,329600,297300
0.972,1.071,1.115,316600,289500,293800,307600,310000,327700
0.965,1.075,1.002,316700,309400,336000,305500,332800,336600
0.96,0.83,1.047,316800,368800,316200,304200,306300,331100
0.979,1.087,0.982,317000,318400,325200,310500,346100,319200
1.073,1.008,1.158,317300,376400,342800,340500,379300,397100
0.861,1.048,0.988,317500,292700,288900,273400,306700,285400
0.936,0.963,1.041,317700,313000,293200,297400,301400,305100
1.527,1.623,1.659,317800,315100,327900,485100,511400,543900
1.019,0.992,0.997,317900,338800,333700,324000,335900,332600
1.495,1.424,1.611,318000,317200,292400,475600,451600,471100
1.034,1.022,0.955,318000,362700,354400,328800,370800,338400
1,1.013,1.054,318100,302500,310100,318300,306400,326900
0.98,1.095,1.109,318400,316900,328600,311900,347100,364200
0.958,1.093,1.161,318500,339000,317200,305300,370500,368300
1.036,0.946,1.008,318700,352000,339800,330100,333000,342700
0.96,1.158,1.062,318700,317600,328400,305900,367700,348800
1.046,1.039,1.141,318800,320100,330600,333500,332400,377400
1.03,0.978,0.961,318800,337100,338100,328400,329700,324900
1.427,1.436,1.425,319100,310800,325000,455300,446500,463300
0.986,1.008,1.097,319500,322700,315300,314900,325300,345900
1.091,1.178,0.826,319500,326600,379600,348500,384700,313600
0.971,1.071,0.884,319700,297600,318000,310500,318600,281000
0.944,0.98,1.038,320100,341700,325500,302300,334800,338000
1.067,0.971,0.994,320100,349800,338700,341400,339800,336700
1.052,0.957,0.98,320100,371800,342000,336700,356000,335000
1.025,1.03,1.02,320300,338600,341000,328300,348700,347700
0.988,0.956,0.971,320600,337900,339100,316800,323100,329300
0.997,1.058,1.008,320900,314900,320800,319800,333000,323200
1.021,1.068,1.042,321100,322900,328500,327900,344800,342300
1,0.979,1.044,321200,357300,356100,321300,349600,371600
1.018,0.961,1.082,321200,348900,320400,327100,335200,346700
0.985,1.053,0.992,321200,322400,321400,316400,339500,318900
1.056,0.896,1.022,321300,407700,370900,339100,365300,379000
0.929,0.99,0.93,321400,327700,331900,298600,324400,308500
0.969,1.024,1.002,321900,303800,321100,312000,311100,321800
0.954,1.057,0.973,321900,292900,327300,307200,309500,318300
1.032,1.008,0.903,321900,323200,351700,332200,325800,317600
1.229,1.362,1.223,322200,325800,323300,396100,443700,395400
0.969,1.021,0.968,322200,325000,329500,312300,331900,318800
0.866,1.363,1.448,322400,304100,389700,279300,414400,564500
0.985,1.081,1.017,322900,334200,353100,318100,361100,359000
1.107,1.154,1.109,323100,296900,328200,357600,342700,363800
0.947,1.049,0.999,323200,308600,330900,306200,323800,330600
1.047,0.974,1.075,323200,349400,344700,338300,340400,370500
1.051,1.05,0.978,323300,327700,357600,339900,344100,349900
0.98,0.964,1.048,323400,330500,323000,317000,318700,338500
1.075,1.172,0.981,323400,310700,333800,347800,364000,327600
0.965,0.996,1.026,323700,332600,325300,312300,331200,333700
1.01,1.059,1.017,323900,329200,326100,327000,348600,331600
1.291,1.326,1.176,324100,324700,346600,418600,430500,407700
1.031,1.076,1.054,324300,336500,344800,334500,362100,363400
1.002,1.009,1.024,324300,364200,334100,325000,367600,342200
1.086,0.973,1.164,324400,308400,293800,352300,300100,342000
1.001,1.057,1.034,324600,325400,344800,324900,343900,356500
0.498,0.972,0.877,324600,162000,178800,161700,157400,156800
1.124,0.965,0.965,324600,385500,363600,364900,372200,350700
0.998,1.001,0.902,324700,338800,361300,324200,339100,325800
0.958,1.217,1.144,324700,294700,308100,311000,358700,352500
1.009,1.044,1.07,324800,320500,327200,327600,334400,350000
1.011,0.959,0.98,324900,327700,323500,328300,314200,317100
0.943,1.054,1.127,325000,317700,322200,306300,334800,363100
0.925,1.035,1.075,325000,312800,307100,300700,323900,330300
1,1.106,1.129,325000,320000,326400,324900,353900,368400
0.925,1.044,1.009,325100,327200,321800,300700,341700,324500
1.01,1.123,1.033,325100,335200,353800,328300,376600,365700
0.984,1.184,1.103,325100,314900,339700,319900,372700,374700
1.368,1.39,1.37,325200,344700,337600,444900,479100,462300
1.065,1.129,1.194,325200,323800,356000,346300,365700,425300
0.969,1.047,1.01,325300,317300,323600,315300,332100,326900
0.964,0.988,1.161,325400,307400,267400,313900,303800,310500
0.937,0.979,0.949,325500,321100,319700,305000,314200,303200
0.946,1.089,1.034,325600,323900,323800,308100,352600,334800
1.055,0.912,1.205,325700,423300,362200,343700,386000,436300
1.329,1.253,1.238,325800,360600,361900,432900,451800,448000
0.963,1.056,1.15,326000,296100,308100,314000,312700,354300
0.977,1.009,1.047,326500,324100,319100,318900,327100,334000
1.564,1.58,1.615,326600,314600,294500,510900,497300,475500
1.012,1.089,1.031,326800,319000,316700,330800,347600,326500
1.335,1.374,1.364,326800,318300,331300,436200,437400,451900
1.046,1.104,1.026,326800,327300,340600,341800,361300,349400
1.277,1.537,1.382,326800,325500,379300,417400,500200,524300
1.031,1.086,0.947,326900,330800,327200,337000,359200,309900
1.023,1.016,1.084,327000,317400,318800,334500,322600,345600
1.38,1.35,1.46,327300,346800,335900,451600,468300,490400
0.882,0.943,1.042,327600,313900,296400,289000,296200,308800
0.966,1.05,1.065,327600,332100,325000,316300,348900,346100
0.993,1.047,1.056,327800,336000,340500,325600,351700,359600
1.061,1.023,1.025,328000,338500,351300,347900,346300,360100
0.994,1.043,1.081,328000,325800,331500,325900,339700,358400
0.968,1.029,1.04,328100,310300,314000,317500,319500,326600
1.261,1.313,1.26,328200,327100,341200,413800,429500,429900
0.959,1.048,1.051,328300,310300,304200,314800,325300,319800
1.206,1.038,1.151,328300,321900,325200,395800,334200,374300
0.987,1.049,1.178,328500,352500,335000,324100,369900,394700
0.837,1.009,0.971,329000,330200,307500,275400,333100,298600
1.46,1.561,1.492,329100,312900,336100,480500,488400,501300
0.955,0.995,0.938,329100,329900,353400,314300,328300,331600
1.276,1.247,1.312,329100,336500,331200,419900,419500,434500
0.958,1.095,1.027,329200,318700,339300,315500,349100,348500
0.939,1,0.999,329300,334800,336100,309200,334900,335600
1.011,0.975,1.011,329300,349900,347400,333100,341000,351300
1.065,0.988,1.02,329500,344000,337300,350900,340000,344200
0.973,1.103,1.026,329600,304200,330400,320800,335600,338800
1.115,1.153,1.239,329700,341600,306600,367700,393900,379700
0.915,0.999,0.966,329900,301200,343500,301900,300800,331900
0.936,0.898,0.971,330000,333600,321500,309100,299600,312300
1.204,0.653,0.971,330100,421000,384500,397300,275000,373300
0.858,1.001,0.77,330200,291800,344000,283200,292000,264800
1.028,1.071,1.098,330400,330400,323000,339700,354000,354600
1.065,1.046,1.098,330700,342600,340700,352100,358400,374300
1.253,1.311,1.202,331200,320100,344800,415100,419700,414600
1.266,1.248,1.316,331200,344500,347100,419100,430100,456700
1.371,1.535,1.502,331300,318400,326200,454300,488700,489900
0.976,1.083,1.047,331600,313200,319700,323800,339300,334800
1.011,1.005,1.034,331600,359300,342200,335100,361100,354000
1.045,1.077,1.225,331600,343800,346300,346600,370300,424100
0.984,0.942,0.981,331700,377400,342000,326400,355500,335500
1.014,1.045,1.009,331800,345400,361900,336400,361100,365300
1.255,1.249,1.237,331900,339800,342400,416400,424400,423500
0.967,0.997,0.962,332000,301400,325100,321000,300500,312900
0.983,0.982,1.074,332300,357700,339400,326500,351200,364500
0.966,1.114,1.014,332300,268800,320600,320900,299300,325000
1.045,0.901,0.928,332600,369400,362900,347700,332800,336900
1.453,1.343,1.343,332700,361300,360800,483400,485200,484600
1.073,1.001,0.982,333100,370500,380700,357300,370900,373800
1.093,1.09,1.001,333200,336900,376300,364100,367100,376600
0.998,1.089,1.006,333300,326500,355900,332500,355600,358000
1.033,1.119,1.059,333400,320100,360900,344300,358200,382300
1.53,1.515,1.543,333600,328800,335100,510500,498100,517200
1.045,0.984,0.995,333800,345900,339700,348700,340500,338100
1.035,1.111,0.989,334100,330900,359800,345900,367500,355900
0.943,0.921,1.003,334400,311300,312200,315300,286700,313000
0.922,1.108,1.156,334600,346300,348200,308300,383700,402300
1.007,1.059,1.024,334900,336900,355600,337300,356800,364100
0.94,0.958,0.904,334900,360400,364500,314800,345400,329500
0.905,1.086,1.078,335000,308300,302300,303200,334900,325800
0.935,1.049,1.089,335200,321100,333800,313300,336900,363600
0.976,1.062,1.082,335500,331000,327800,327500,351400,354500
0.986,0.995,0.992,335700,336200,340200,331000,334400,337500
0.935,1.075,1.211,335900,328400,337000,314000,353100,408000
0.985,1.025,0.931,336000,321900,365400,331100,329800,340000
1.452,1.719,1.441,336000,291800,329900,487700,501700,475200
1.528,1.625,1.518,336100,326700,355500,513600,531000,539800
1.023,0.944,0.94,336200,370400,363400,344000,349500,341700
0.979,1.098,0.993,336400,327100,340400,329400,359300,338000
1.349,1.413,1.408,336800,323300,333800,454200,456800,469900
0.98,0.988,1.036,336800,343200,337700,330200,339200,349800
1.54,1.534,1.568,337000,334400,352200,518800,512800,552200
1.005,1.02,1.014,337200,350500,356500,339000,357600,361500
1.038,1.25,1.112,337300,328000,335000,350300,409900,372700
1.355,1.266,1.298,337400,378700,366500,457100,479300,475600
1.293,1.402,1.458,337400,337000,331300,436400,472400,483100
0.955,1.002,0.957,337400,315600,330500,322200,316300,316200
0.971,1.02,1.014,338000,317600,318600,328200,323900,323000
1.065,0.995,1.048,338100,367900,360500,360200,365900,377800
1.353,1.41,1.376,338500,332600,352100,458000,469100,484300
0.966,1.092,0.968,338500,327000,361500,326900,357000,350000
1.071,1.03,1.035,338500,350900,359100,362500,361300,371700
0.959,1.02,0.882,338600,334200,333000,324700,340800,293800
0.837,1.258,1.075,338600,313700,321900,283600,394700,346200
1.017,1.033,0.983,338700,350800,357700,344300,362400,351800
0.973,0.983,1.012,338700,318400,299600,329600,312900,303300
0.95,1.06,1.037,339100,338800,330800,322300,359200,343100
0.953,1.059,0.974,339200,324500,341200,323200,343700,332200
0.854,1.122,1.196,339200,298500,304400,289900,335100,364000
0.913,1,0.902,339300,319000,340900,309900,318900,307600
0.958,1.093,1.05,339300,324100,333700,325100,354100,350600
1.049,1.1,1.081,339500,347600,347500,356000,382200,375500
0.957,1.029,1.048,339700,323400,339100,325100,332700,355400
1.027,1.218,0.938,340100,339700,383400,349100,413800,359800
1.01,1.062,1.018,340200,331400,360600,343700,352000,367200
1.191,1.081,0.872,340200,330900,375600,405300,357700,327700
0.951,1.012,1.035,340300,336800,335500,323600,340900,347200
0.984,1.045,0.923,340400,322400,353300,334800,337000,326100
1.101,1.046,1.003,340500,347600,383100,374700,363800,384300
0.991,1.131,1.1,340500,322000,344800,337600,364300,379100
1.172,1.185,1.229,340500,352800,364800,399000,418000,448200
0.94,1.088,1.047,340700,324400,332600,320300,352900,348100
1.576,1.495,1.397,340700,368400,374400,536800,550900,523200
1.01,1.014,1.046,340900,358500,351500,344200,363400,367600
0.96,1.073,0.981,341200,325100,349300,327400,348700,342600
1.013,0.968,0.979,341800,339500,325200,346400,328800,318500
0.994,1.067,0.997,342300,337500,363400,340200,360100,362300
1.106,1.039,1.01,342300,357900,359700,378600,371800,363500
0.996,1.092,1.047,342400,318200,296900,341000,347600,310700
1.422,1.192,1.36,342500,401000,372500,487000,478100,506700
1.036,0.928,1.001,342700,361800,352300,354900,335800,352600
1.076,1.085,1.109,342900,323900,314500,368900,351400,348800
1.033,0.982,1.043,343100,374600,381400,354300,367800,397800
0.976,1.033,1.07,343400,330300,331200,335300,341000,354200
1.027,1.013,1.014,343600,348700,347300,353000,353400,352100
1.015,1,1.027,343600,341100,327600,348800,341100,336500
0.959,1.099,1.02,343700,328600,355100,329500,361200,362200
1.099,1.054,1.127,343800,352000,328800,377700,370800,370500
0.975,0.99,1.049,343900,374300,330400,335400,370400,346500
0.969,1.018,1.092,343900,349000,344000,333400,355200,375500
1.002,0.951,0.972,343900,345500,334800,344700,328500,325300
0.967,1.01,1.107,343900,330800,315200,332700,334100,349000
0.989,1.089,0.985,344000,335600,360900,340400,365300,355400
0.97,1.039,0.96,344500,340600,376800,334100,353800,361700
1.288,1.47,1.593,344500,317700,355100,443500,467000,565500
1.285,1.234,1.171,344600,356000,379800,442800,439200,444800
1.082,0.961,1.033,344700,389000,369700,373000,373900,381900
0.934,1.025,0.964,344900,314600,342900,322000,322500,330500
1.05,1.115,1.021,345100,354600,399800,362300,395400,408300
1.044,1.051,1.136,345100,353900,322400,360200,371900,366100
0.917,0.971,1.023,345200,346600,342800,316300,336400,350800
1.082,1.078,1.107,345400,364600,375200,373800,393200,415200
0.929,1.075,1.007,346100,329200,343400,321400,353900,345800
1.485,1.577,1.456,346200,341600,368400,514300,538500,536300
0.926,1.069,1.058,346700,334600,339000,321200,357700,358700
0.979,0.972,1.006,346800,362900,361300,339500,352700,363500
0.992,1.117,1.065,346900,343700,375700,344100,383800,400200
0.987,1.058,0.994,347000,349900,343400,342500,370200,341400
0.934,1.01,0.958,347500,339800,323100,324500,343100,309500
1.172,1.111,0.945,347800,365800,428000,407700,406300,404600
1.064,1.056,0.962,347800,361100,385100,370000,381400,370700
1.341,1.148,1.366,348000,424600,372200,466600,487300,508500
1.01,1.343,1.127,348100,353000,355400,351700,474200,400600
0.936,1.065,1.046,348500,337000,353400,326200,358900,369500
0.941,0.956,1.021,348500,352600,336800,328000,337300,343700
0.979,1,1.015,348600,360500,355700,341300,360500,360900
1.427,1.395,1.518,348700,368500,352900,497700,514200,535600
0.904,1.143,1.004,348700,310200,346600,315200,354500,347900
0.989,1.083,1.046,349000,340700,352200,345400,368900,368500
0.96,0.997,0.939,349200,343200,368900,335300,342100,346400
1.02,1.065,1.061,349200,355800,341400,356200,379100,362100
1.085,1.069,1.108,349400,345500,342800,379000,369500,379600
0.912,1.153,0.993,349500,312000,320500,318800,359700,318100
1.026,0.968,1.026,349700,354200,338100,358700,342900,346700
1.021,1.09,1.206,349800,328700,350700,357300,358200,423100
0.971,1.051,0.966,349900,337900,360500,339800,355300,348300
0.943,1.057,1.027,350200,341100,336000,330100,360600,344900
0.976,0.945,1.007,350300,348900,345300,341900,329700,347700
1.083,1.015,1.043,350600,379400,367200,379600,384900,383100
0.986,1.044,0.95,350700,351300,366500,345800,366700,348200
0.942,1.024,1.035,350900,367300,339600,330500,376100,351500
1.024,1,0.986,351300,392500,375600,359700,392500,370300
1.187,1.282,1.306,351800,375000,454800,417600,480700,594000
1.266,1.414,1.364,351900,338600,351800,445500,478600,479800
0.942,0.981,1.044,352200,341800,341400,331600,335300,356400
1.328,1.322,1.353,352200,366100,351100,467500,484000,475100
1.013,1.017,0.967,352300,352400,375600,356700,358300,363100
1.18,1.254,1.26,352400,349500,360800,415700,438200,454700
0.944,1.04,0.901,352500,343700,371500,332600,357300,334700
1.036,1.123,1.159,352500,340900,352800,365100,382800,408800
0.922,1.021,1.032,352700,348800,341100,325200,356100,352000
1.045,1.166,1.071,353100,352300,393000,369100,410700,420900
1.091,1.031,1.018,353200,347700,368800,385400,358400,375300
1.253,1.223,1.168,353200,368000,354600,442500,449900,414100
0.966,1.021,0.94,353500,345900,366600,341400,353200,344400
0.939,1.024,1.019,353800,350100,354700,332200,358500,361300
1.02,0.95,1.067,354300,389700,356300,361400,370300,380100
0.978,1.064,1.044,355000,344800,365100,347300,366800,381200
0.935,1.003,0.964,355200,336200,350700,332000,337100,338100
1.382,1.4,1.414,355300,368300,356800,490900,515400,504500
1.033,1.066,1.106,355300,358700,334000,367000,382400,369400
0.965,1.031,0.995,355400,364000,373700,342800,375200,371800
1.038,1.033,1.108,355400,363400,362100,368700,375300,401100
1.076,1.076,0.955,355400,369800,365500,382400,398100,349100
0.868,1.048,0.965,356100,323500,336600,309100,339100,324700
0.97,1.05,1.062,356100,335000,349900,345300,351900,371400
1.002,1.053,0.976,356300,366000,366500,357000,385300,357600
1.427,1.449,1.363,356300,361900,393100,508400,524300,535900
1.112,1.151,1.007,356400,373200,363600,396200,429600,366200
0.966,0.942,1.017,356500,359400,353100,344300,338600,359200
1.008,0.962,1.034,356600,371400,358700,359400,357300,371000
1.119,1.093,0.947,356600,344600,379900,399000,376600,359600
0.883,1.019,1.018,357400,318400,323700,315800,324400,329500
1.008,1.007,1.09,357400,371100,363300,360100,373900,395800
0.969,0.957,0.998,357500,341400,351800,346500,326700,351300
1.277,0.995,1.305,357500,459200,375600,456500,456700,490300
0.904,1.071,0.97,357700,334700,344100,323500,358400,333900
1.043,0.96,1.058,357900,359900,352500,373400,345600,372800
1.049,1.026,0.985,358000,384800,417300,375600,394900,411000
1.033,1.03,1.025,358300,374100,388000,370300,385500,397700
0.953,1.102,1.034,358300,338600,366400,341300,373100,378900
0.935,1.186,0.994,358400,341200,402000,335300,404700,399500
1.093,1.005,1.016,358400,360000,357000,391900,361800,362600
1.035,1.089,1.167,358500,367700,361200,371000,400500,421600
0.929,1.012,0.963,358900,379300,374500,333400,383900,360800
0.955,0.956,0.938,359200,357400,339000,342900,341500,318000
0.999,0.983,1.039,359300,368700,357400,359100,362500,371200
1.06,0.956,1.152,359400,375500,341200,381100,359000,393200
